Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
2,International League,AAA,19,1.0,1.0,1.6666666666666665,12.0,2.25,,0.8000000000000002,,,19
2,International League,AAA,20,3.0,9.0,42.666666666666664,172.0,27.555555555555557,0.28089887999999996,0.7031349094306686,2.9664803171048364,0.04494382,20
2,International League,AAA,21,10.0,44.0,184.33333333333331,787.0,22.670454545454547,0.1769193327912932,0.7317430370639366,3.9270281955765736,0.09867720703557312,21
2,International League,AAA,22,39.0,383.0,1406.0,6223.0,18.4556135770235,0.12630321190155738,0.7123125880659764,4.735873453146097,0.11798614577833366,22
2,International League,AAA,23,96.0,998.0,2949.333333333333,12941.0,15.552855711422845,0.13145375034258924,0.7136199942328775,4.716524234157852,0.11257488234697573,23
2,International League,AAA,24,164.0,2227.0,5190.666666666667,22992.0,12.358666367310283,0.12437211381821997,0.7164003490666508,4.759446310780309,0.11515133776033407,24
2,International League,AAA,25,211.0,2930.0,6285.333333333334,27854.0,11.490952543530215,0.12560083645082962,0.7180208987981911,4.7441951489791725,0.11433904359329214,25
2,International League,AAA,26,230.0,3692.0,7365.0,32471.0,11.082814192849405,0.1371170653801704,0.7130943618789256,4.634697850312815,0.10388864373574223,26
2,International League,AAA,27,226.0,3699.0,6487.333333333333,28688.0,9.779602595296026,0.12399033761835429,0.7172357243369865,4.813993323609874,0.11416242191168002,27
2,International League,AAA,28,191.0,2996.0,5342.333333333334,23528.0,9.824766355140186,0.12416861318072996,0.7250221733415559,4.711472984167168,0.1069433092126023,28
2,International League,AAA,29,147.0,2293.0,3743.3333333333335,16557.0,9.335368512865243,0.1224396873166036,0.7163093624083445,4.7608813578044185,0.11268065187600212,29
2,International League,AAA,30,111.0,1687.0,3168.0,13869.0,10.349585062240664,0.12295197131819993,0.7120910723458713,4.780039718470121,0.10037657001288244,30
2,International League,AAA,31,79.0,1168.0,1874.0,8053.0,9.34854327335047,0.13565755728273537,0.7185575247779533,4.616899860816713,0.09839437758037226,31
2,International League,AAA,32,60.0,892.0,1583.0,6923.0,9.464966367713005,0.1137552413189591,0.7216864857286955,4.984581163061226,0.09982705582660688,32
2,International League,AAA,33,39.0,510.0,948.6666666666666,4147.0,10.187745098039215,0.11739742932832199,0.706750660122573,5.028239700602919,0.10932573526715686,33
2,International League,AAA,34,35.0,525.0,911.3333333333333,3973.0,9.958571428571428,0.14367239168560106,0.710473936314933,4.537476542952712,0.09606745781165679,34
2,International League,AAA,35,38.0,478.0,720.3333333333334,3165.0,8.664225941422593,0.14431469225592417,0.7154976083489878,4.462133602793941,0.09301250763630532,35
2,International League,AAA,36,18.0,166.0,351.3333333333333,1481.0,11.38855421686747,0.14720188966914247,0.6942064483542442,4.4858177804329245,0.07878312632496515,36
2,International League,AAA,37,12.0,91.0,231.33333333333334,990.0,12.93956043956044,0.11820908769696971,0.7205615509707797,4.519343538128297,0.10094848729292928,37
2,International League,AAA,38,4.0,27.0,119.00000000000001,516.0,18.11111111111111,0.10457364742248063,0.7354191245650148,4.677908189081388,0.06209302003875968,38
2,International League,AAA,39,2.0,10.0,37.333333333333336,154.0,19.0,0.10414285714285712,0.6947483376623377,4.4246753246753245,0.08900000000000001,39
2,International League,AAA,40,2.0,8.0,14.0,61.0,8.59375,0.2459016386885246,0.6242881788975411,3.3087214818216992,0.049180329508196716,40
2,International League,AAA,41,2.0,27.0,46.333333333333336,185.0,12.944444444444445,0.22702702702702704,0.7433918192382727,3.679136833217583,0.08108108108108109,41
2,International League,AAA,43,1.0,2.0,10.666666666666666,43.0,22.625,0.09300000000000001,0.6574269999999999,6.19,0.047,43
2,International League,AAA,45,1.0,9.0,42.0,192.0,25.0,0.11979166999999998,0.6608695635999999,5.041027800525938,0.13020833,45
