Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
2,International League,AAA,20,5.0,168.0,679.0,587.0,7.875,0.54089667921929,0.11773195858762886,0.22095728970250367,0.3547819137312589,3.1444490819662043,0.20909365262444773,0.2008355108271605,123.88779400250733,20
2,International League,AAA,21,31.0,1089.0,4772.0,4097.0,8.372359963269053,0.6945210316686873,0.122022884452236,0.1870348810693423,0.48180404862053544,5.329962913210408,0.23537882938693364,0.16251178661129423,123.48192685278781,21
2,International League,AAA,22,63.0,3000.0,12810.0,11087.0,7.535,0.5364248471151232,0.11270222402843046,0.22583769599914044,0.3583604494669297,5.393938370458249,0.2426154513161063,0.17118457351602157,106.78742401206813,22
2,International League,AAA,23,112.0,5044.0,20938.0,18234.0,7.070380650277557,0.4865321773986019,0.1065376285208623,0.2405214959255278,0.3226198963278281,4.942720450695601,0.24143237801009812,0.15862786740805476,102.4986884601922,23
2,International League,AAA,24,164.0,7056.0,28234.0,24299.0,6.937068469505179,0.5376717910101136,0.1149383144298027,0.23208221680459284,0.3568879930856146,5.1273577121971154,0.24038684241544797,0.1415723671395657,103.49424278355296,24
2,International League,AAA,25,161.0,7446.0,29483.0,25507.0,6.580335407086827,0.5129944300547786,0.11136583511681622,0.23722993321641994,0.3390539359714529,4.95557267349812,0.2387131991537782,0.13405035944911925,99.01929685920611,25
2,International League,AAA,26,164.0,8016.0,31317.0,27189.0,6.644771778985965,0.5033476969666828,0.10854169184299992,0.23972650260758685,0.33365737129412903,5.05252006563063,0.23594938835789878,0.14404647469026374,100.35921391156145,26
2,International League,AAA,27,142.0,6787.0,25608.0,22144.0,6.521309213552047,0.5322343318209577,0.10833708493281745,0.22556475525191375,0.3595441004567653,4.910244031825827,0.23362637313668533,0.13309903577892188,97.55076910877881,27
2,International League,AAA,28,116.0,4779.0,18158.0,15676.0,6.3312258894127735,0.49675345310923497,0.11163705900909293,0.24006409815382493,0.3251688861084665,4.885512518124289,0.23360686489561375,0.1332696896013068,94.40949094391742,28
2,International League,AAA,29,97.0,3915.0,14994.0,12970.0,6.351574599896748,0.5373336754554808,0.11065088373781141,0.2280350804465119,0.3605107522506695,4.968505147761942,0.24069931404898093,0.12574708779247543,95.70878651956612,29
2,International League,AAA,30,65.0,2722.0,10430.0,9029.0,6.595792637114951,0.5405408575534907,0.10880470374850588,0.21705723844774683,0.36739998504918253,4.311477197433919,0.230760002375397,0.14809759555538365,102.18958147893943,30
2,International League,AAA,31,44.0,2012.0,7712.0,6776.0,6.203824861600403,0.4899409161963413,0.09956277594346244,0.2165600359658973,0.3381847071754369,3.873743351012449,0.2300991339375487,0.12682229247024926,91.48809685878811,31
2,International League,AAA,32,29.0,1112.0,4270.0,3709.0,6.44506001846722,0.5015538210063621,0.1049917779445619,0.22701971802676055,0.3335559112007407,4.073381437721686,0.23453637463021448,0.14564146741302111,98.26657813072593,32
2,International League,AAA,33,23.0,783.0,3088.0,2681.0,5.893358876117497,0.5275098620885159,0.11239805167305197,0.2204952904543683,0.34955752358458286,3.4189451897069874,0.24186365286107514,0.12861939610128725,89.1449522886462,33
2,International League,AAA,34,15.0,479.0,1801.0,1570.0,6.672907488986784,0.5038975321005358,0.10926365625027869,0.23921739092976585,0.33503060828538506,4.022567051910941,0.2351255631833891,0.1540651558679351,97.66316669332609,34
2,International League,AAA,35,13.0,218.0,773.0,674.0,5.080275229357798,0.46480544166257093,0.0996243521126943,0.22308735303780966,0.3073461697673993,2.5182297106606035,0.23982768996502593,0.15682367727204502,89.72503801887524,35
2,International League,AAA,36,4.0,93.0,350.0,303.0,4.887096774193548,0.49432034632034627,0.10857142786571428,0.25999999957714287,0.32524675369645023,2.309496197543659,0.22344331053142857,0.15062501532248518,79.72686805213861,36
2,International League,AAA,37,2.0,33.0,110.0,95.0,2.9193548387096775,0.3023255813953488,0.11800000000000001,0.39100000000000007,0.14844186046511626,3.4,0.17,0.091,44.0,37
2,International League,AAA,38,1.0,61.0,260.0,218.0,6.901639344262295,0.6666666666666666,0.154,0.231,0.41,4.2,0.26899999999999996,0.163,101.0,38
2,International League,AAA,39,1.0,9.0,32.0,30.0,7.111111111111111,0.2222222222222222,0.063,0.281,0.14577777777777778,5.1,0.25,0.125,138.0,39
2,International League,AAA,40,1.0,27.0,104.0,89.0,6.962962962962963,0.6842105263157895,0.125,0.183,0.4734736842105263,3.7,0.254,0.091,108.0,40
4,Pacific Coast League,AAA,19,4.0,51.0,230.0,185.0,10.09,0.8148496240601504,0.14473684178947369,0.17982456117105264,0.5507518801550751,7.611529548993594,0.23151622910480352,0.09754004499999999,125.96662258492756,19
4,Pacific Coast League,AAA,20,7.0,251.0,1112.0,944.0,8.28,0.5964726255234218,0.11471090885454545,0.2247023379442446,0.4086538252585231,5.890551107936933,0.2537780066798561,0.16728317118647168,94.77815177465482,20
4,Pacific Coast League,AAA,21,12.0,300.0,1307.0,1125.0,7.876666666666667,0.5500163518175929,0.11048763504636785,0.23186534032899767,0.3755843492254264,5.216878117626927,0.2701108815987654,0.18360950615306124,107.8678449784953,21
4,Pacific Coast League,AAA,22,30.0,952.0,4191.0,3657.0,8.359243697478991,0.5619555871836176,0.10371329481252989,0.19958524326361032,0.39078106909322874,5.145905120585664,0.24405346468144773,0.1657452736119403,101.10640827004242,22
4,Pacific Coast League,AAA,23,55.0,2545.0,11098.0,9525.0,8.088084939048368,0.6162305629015571,0.11762724607006715,0.20847021103773244,0.4224192833530072,5.477087592062596,0.23955557703726427,0.15367754514463583,101.84522085526181,23
4,Pacific Coast League,AAA,24,68.0,3027.0,12906.0,11176.0,8.018830525272547,0.5416763689895475,0.1082907760102572,0.2237386546693041,0.37086809408457905,5.648750138302523,0.2486468187902549,0.1630963114978345,104.8657675629545,24
4,Pacific Coast League,AAA,25,60.0,2296.0,9515.0,8159.0,7.488626421697288,0.6456087869325309,0.11355208087027255,0.20849111534297127,0.4562370888700177,5.759266415110233,0.24737722617040311,0.1258194303501721,96.30440165757915,25
4,Pacific Coast League,AAA,26,79.0,3678.0,15660.0,13422.0,8.083605220228385,0.5825262821775868,0.11518194604612723,0.21050705724621574,0.39561694111840323,5.388277291096591,0.2545340209343822,0.1533751034787764,107.49770779633228,26
4,Pacific Coast League,AAA,27,82.0,3985.0,16195.0,14009.0,7.2680569684638865,0.5616036422253798,0.11331356698466316,0.21967535978925906,0.3792187967355558,4.985507888924035,0.2600040854242312,0.139056056159341,97.03414901228375,27
4,Pacific Coast League,AAA,28,62.0,2651.0,10741.0,9250.0,7.579682047305157,0.584157882312196,0.11270219325262466,0.20836383925500418,0.4005767921477439,4.529259596521295,0.247036190445491,0.14345641236907755,100.34640865449059,28
4,Pacific Coast League,AAA,29,41.0,1965.0,8077.0,6931.0,7.507552083333334,0.6122910160676056,0.1164558309645161,0.2134808713116256,0.42034515179133936,5.289530836667222,0.25284747364330024,0.12429757443560747,95.88090037451224,29
4,Pacific Coast League,AAA,30,44.0,2154.0,8475.0,7174.0,6.673086181993259,0.6719166813165971,0.12143885976903974,0.20156218999917394,0.463173481992194,4.701942517045891,0.252065897721383,0.09098722891465653,89.04240752644453,30
4,Pacific Coast League,AAA,31,30.0,1086.0,4460.0,3850.0,7.441068139963168,0.5447389621157331,0.109944570009276,0.20853442461897287,0.3689744443360242,5.673676936657353,0.24213975451513792,0.13565405127874317,93.95785469093508,31
4,Pacific Coast League,AAA,32,21.0,975.0,4129.0,3560.0,7.918461538461538,0.5852215908073154,0.10538779457622173,0.2041826105616372,0.4100405923801066,5.225243876564242,0.2559157427973333,0.14134361219870034,101.97912463939902,32
4,Pacific Coast League,AAA,33,18.0,645.0,2695.0,2311.0,6.8751937984496125,0.598696370164127,0.1183428566419295,0.21077476773395173,0.40561856015040376,3.67594457859373,0.2414513206463822,0.13296056826125777,93.39253466719501,33
4,Pacific Coast League,AAA,34,15.0,602.0,2250.0,1936.0,7.039182282793867,0.5588185044605463,0.10937438852467764,0.21253377776711113,0.3879041127993058,3.5700292386624377,0.24571988417118726,0.1291417682527223,99.90966167536463,34
4,Pacific Coast League,AAA,35,9.0,233.0,1014.0,862.0,7.055793991416309,0.6229867433512585,0.1194015900168986,0.20007988145857988,0.4272705708941652,3.1845637250184913,0.26185320198422096,0.1248791247063882,89.39484486055179,35
4,Pacific Coast League,AAA,36,2.0,6.0,25.0,23.0,0.6666666666666666,0.5,0.15399999999999997,0.24031999999999998,0.269,0.62,0.10000000000000002,,-26.68,36
4,Pacific Coast League,AAA,37,2.0,16.0,58.0,51.0,3.59375,0.3830049261083744,0.10356896537931035,0.29296551696551726,0.23399261104433494,2.6288177320689656,0.3451724133448276,,59.09193402460288,37
4,Pacific Coast League,AAA,40,1.0,10.0,41.0,36.0,3.6,0.5,0.122,0.244,0.317,2.2,0.192,0.14300000000000002,-18.0,40
5,Eastern League,AA,18,2.0,2.0,2.0,2.0,12.0,,,,,2.5999999999999996,1.0,,395.5,18
5,Eastern League,AA,19,5.0,48.0,220.0,191.0,9.427083333333334,0.3844944997380828,0.10165269435928145,0.22840182623744293,0.2481786277297014,5.223030741789737,0.2514995477102804,0.21477961443925234,131.39740950762445,19
5,Eastern League,AA,20,27.0,774.0,3241.0,2843.0,6.589147286821706,0.5325524803837336,0.09986086644660803,0.21450601630885524,0.37126689390051054,4.725186723102338,0.23236194450359487,0.12773616463832752,108.4608507143571,20
5,Eastern League,AA,21,55.0,2615.0,10841.0,9411.0,6.89934057408844,0.5171138847323568,0.1093946293325926,0.2278891243186976,0.3470796070665009,5.231470827633842,0.2293220477016764,0.11584391900824818,106.59138462196708,21
5,Eastern League,AA,22,111.0,5951.0,24068.0,21083.0,6.367308992562542,0.4491950982107046,0.0997675092895525,0.2370857152323832,0.30010248083861174,5.035204650319657,0.22880642636023452,0.12119120725581496,97.24266840842388,22
5,Eastern League,AA,23,133.0,6802.0,26856.0,23237.0,6.3269860160666465,0.4875523887258788,0.1088900273591712,0.23921630154282097,0.3211265380496691,5.265328404724692,0.22922795605564256,0.12411751265040914,100.4942232294974,23
5,Eastern League,AA,24,102.0,5276.0,20414.0,17794.0,6.026466108149276,0.432175583576206,0.10232592240866704,0.2542099295727812,0.28150999344984096,5.095577351301468,0.2296634149989205,0.12172335067586698,100.32696894197063,24
5,Eastern League,AA,25,95.0,4624.0,17471.0,15213.0,6.098380656610471,0.44494962373788893,0.09980285132289281,0.24958088125958788,0.2961200169752649,5.389512403866408,0.2272866148394772,0.11452085131700253,97.62012836705247,25
5,Eastern League,AA,26,55.0,2517.0,9515.0,8251.0,5.89922480620155,0.45868119921143846,0.1065082188678609,0.2504986861259064,0.299994131772196,4.9364021879828055,0.23717457919987325,0.1187073441968504,99.63571125756341,26
5,Eastern League,AA,27,36.0,1183.0,4376.0,3777.0,6.056808326105811,0.4901680424621234,0.10857362020380125,0.23995534672360888,0.32437289497380317,5.046510449000094,0.22958305015138353,0.13301533210048103,101.49205454603356,27
5,Eastern League,AA,28,17.0,390.0,1513.0,1320.0,5.43974358974359,0.5037333411418041,0.09760668867892977,0.27442572933023873,0.35058048468299613,4.608510371410807,0.23374134601329788,0.13557879850247526,84.83645815263539,28
5,Eastern League,AA,29,13.0,262.0,1016.0,879.0,5.814885496183206,0.4731952945690271,0.1154350911643002,0.25780179272509957,0.3032614005786548,4.22870912848735,0.24905248085556667,0.12329698206275722,97.91656358359592,29
5,Eastern League,AA,30,2.0,12.0,44.0,35.0,2.9583333333333335,0.4935064935064935,0.18181818181818182,0.36363636363636365,0.20779220779220778,0.6649350636363637,0.2603305781818182,0.25,78.89410711568362,30
5,Eastern League,AA,31,4.0,18.0,68.0,58.0,6.638888888888889,0.6512820512820512,0.10769230701538461,0.23530882323529412,0.44615384668717956,2.0854862314433857,0.21387057363076922,0.12682379266666666,121.54683619017723,31
5,Eastern League,AA,32,4.0,42.0,141.0,115.0,4.940476190476191,0.4680881307746979,0.1343432826641791,0.28263043461594206,0.2692004269373134,5.884685267344329,0.3095580122189781,0.85,128.6792724846136,32
5,Eastern League,AA,33,2.0,42.0,172.0,155.0,5.892857142857143,0.34146341463414637,0.086,0.252,0.2260487804878049,5.160963455,0.29687790696511623,0.08018023255813954,100.82191686733135,33
5,Eastern League,AA,35,3.0,6.0,24.0,21.0,9.5,0.6190476190476191,0.14276190457142857,0.24987499999999999,0.3652698413333334,0.12142857,0.325,1.0,187.1741601869861,35
5,Eastern League,AA,36,1.0,6.0,18.0,16.0,7.916666666666667,0.6666666666666666,0.111111111,0.166666666,0.4814814819999999,2.64285714,0.333333333,0.25,245.27817330102684,36
6,Southern League,AA,19,5.0,186.0,823.0,726.0,8.518918918918919,0.5914762257636801,0.09629963459196103,0.17831591737545568,0.43660354150518593,7.048359659781287,0.24735200974421437,0.11176370280146164,99.51883353584446,19
6,Southern League,AA,20,9.0,301.0,1338.0,1145.0,8.192691029900333,0.5846497580402122,0.12259611069558714,0.2281264023934181,0.3814861026084738,5.832361733931241,0.22593118922961855,0.16484197530864197,114.25336322869956,20
6,Southern League,AA,21,10.0,561.0,2344.0,2019.0,6.410873440285205,0.5339266462926321,0.12235560344827587,0.23584172354948804,0.3405939375482968,4.171970989761092,0.23120861774744025,0.13900899742930592,89.46203071672355,21
6,Southern League,AA,22,31.0,1569.0,6462.0,5564.0,7.65646908859146,0.5360110695602557,0.11285313710302089,0.22759316001238006,0.35543184347551365,5.9350974930362135,0.2288271432992881,0.16783322971712777,108.28659857629216,22
6,Southern League,AA,23,40.0,2139.0,8727.0,7626.0,7.100280504908836,0.4498172763426581,0.10064970780336886,0.2391128181609723,0.29904991140190135,5.556651770367824,0.2205718879191548,0.1552253504535281,99.65005156411138,23
6,Southern League,AA,24,32.0,1444.0,5648.0,4920.0,6.722645429362881,0.45039587325419717,0.10642793909348443,0.25326203966005667,0.29025159762136493,6.074504249291786,0.22957374132716601,0.13704546315590074,93.76504957507082,24
6,Southern League,AA,25,38.0,1966.0,7500.0,6457.0,6.177517802644965,0.4753332803810207,0.11148906666666666,0.2668738666666667,0.300631029592026,5.384853333333332,0.24546080000000003,0.1437276661083194,94.26053333333333,25
6,Southern League,AA,26,20.0,780.0,3079.0,2684.0,6.839102564102564,0.41247868134982457,0.09933257551152973,0.24742513803182853,0.26724779158743434,4.320883403702501,0.23163577235772354,0.18316134343101745,106.81584930172134,26
6,Southern League,AA,27,14.0,610.0,2427.0,2069.0,6.501639344262295,0.6129048079744419,0.11744669421487604,0.21529460238978163,0.42318989332653684,4.325298722702925,0.24114091470951793,0.13452723492723492,92.98805109188298,27
6,Southern League,AA,28,7.0,207.0,798.0,685.0,7.004830917874396,0.6217469998032658,0.1063452685421995,0.19164536340852129,0.4465436356482392,4.920300751879699,0.25313784461152883,0.09917155425219942,110.3796992481203,28
6,Southern League,AA,29,3.0,37.0,116.0,106.0,6.5625,0.23584041312676998,0.07760344827586207,0.2760603448275862,0.10980134932533732,2.747413793103448,0.2481206896551724,0.3140775862068966,102.5603448275862,29
6,Southern League,AA,30,2.0,6.0,14.0,9.0,5.416666666666667,,0.30799999999999994,,,5.6571428571428575,0.222,,177.57142857142858,30
6,Southern League,AA,31,1.0,5.0,17.0,14.0,6.6,0.6666666666666666,0.11800000000000001,0.17600000000000002,0.4706666666666667,2.6,0.16699999999999998,,175.0,31
6,Southern League,AA,35,1.0,7.0,23.0,20.0,4.642857142857143,0.25,0.043,0.174,0.19574999999999995,2.6,,0.111,30.0,35
7,Texas League,AA,18,1.0,3.0,3.0,3.0,-1.0,,,1.0,,0.10000000000000002,,,-100.0,18
7,Texas League,AA,19,3.0,177.0,813.0,697.0,9.556497175141242,0.5462887716337648,0.11066174661746618,0.20333702337023368,0.3747529515758804,4.849692496924969,0.2510627306273063,0.16964807930607184,127.59655596555966,19
7,Texas League,AA,20,4.0,153.0,668.0,592.0,8.173202614379084,0.5036681421845305,0.09733233532934132,0.21711676646706585,0.35372684463608667,5.4209580838323355,0.2737874251497006,0.14412874251497007,107.77544910179641,20
7,Texas League,AA,21,16.0,988.0,4402.0,3847.0,8.956983805668017,0.5340194599552096,0.09998205361199454,0.20512267151294866,0.37320643155064,6.027078600636075,0.2533402998636983,0.1813988109982661,110.3284870513403,21
7,Texas League,AA,22,39.0,1315.0,5574.0,4830.0,7.1198473282442745,0.4515078670212867,0.10794142108117881,0.2554524407753051,0.29007983978612484,5.283153928955866,0.24747388396891376,0.16657554368561617,91.10925726587729,22
7,Texas League,AA,23,46.0,2119.0,8921.0,7630.0,7.431312174324964,0.4695329502449386,0.11757817936917722,0.2583862463540498,0.2920122291939674,5.562167918394799,0.23993166722953957,0.16768157149598867,100.17520457347831,23
7,Texas League,AA,24,57.0,3213.0,12896.0,11099.0,7.225392754087848,0.5073698709774016,0.11037019230769231,0.23321619106699748,0.3363643524977283,5.3822115384615365,0.24020468653010552,0.14230662075442163,97.9300558312655,24
7,Texas League,AA,25,44.0,2298.0,9344.0,8009.0,6.905787641427328,0.47356624507865464,0.11550810172765319,0.2675050299657534,0.29615045221890246,5.509835188356164,0.24590483335119495,0.16379343903772556,98.96393407534246,25
7,Texas League,AA,26,20.0,1059.0,4201.0,3538.0,6.771739130434782,0.5793226739158482,0.12387374461979914,0.22600738095238093,0.37612142894765704,4.799071649607236,0.22520423708640805,0.14535109942638622,101.34801237800524,26
7,Texas League,AA,27,16.0,525.0,2010.0,1709.0,6.887983706720978,0.5661090996425806,0.11851181498240322,0.23542985074626863,0.37407659684368966,5.750298507462687,0.24666616841056302,0.13509578736208627,102.22985074626865,27
7,Texas League,AA,28,12.0,319.0,1240.0,1047.0,6.492163009404389,0.5970882068697394,0.13198927392739274,0.23054354838709679,0.37847446923677874,4.336451612903225,0.25087983870967745,0.1059955869373345,101.28306451612903,28
7,Texas League,AA,29,2.0,32.0,127.0,101.0,5.875,0.6363636363636364,0.1809763779527559,0.27,0.3550909090909091,7.459842519685039,0.21899999999999997,0.069,77.61417322834646,29
7,Texas League,AA,30,2.0,53.0,223.0,181.0,9.481132075471699,0.6938775510204082,0.16399999999999998,0.23793273542600896,0.41563265306122454,6.684304932735426,0.19406726457399104,0.222,101.30044843049328,30
7,Texas League,AA,32,2.0,6.0,20.0,18.0,7.583333333333333,0.5,0.1,0.18199999999999997,0.36350000000000005,1.225,0.14300000000000002,0.27314999999999995,111.75,32
7,Texas League,AA,33,1.0,56.0,233.0,210.0,6.973214285714286,0.11999999999999998,0.052000000000000005,0.429,0.06227999999999999,4.2,0.22899999999999995,0.37799999999999995,83.0,33
8,California League,A,17,1.0,20.0,98.0,91.0,5.825,0.20689655172413793,0.061,0.29600000000000004,0.1330344827586207,2.6,0.18,0.222,48.0,17
8,California League,A,18,9.0,506.0,2196.0,1945.0,7.085968379446641,0.3913325292049607,0.08431284153005465,0.2253556466302368,0.27144802307997923,5.055601092896175,0.2290273224043716,0.08406567164179105,84.4084699453552,18
8,California League,A,19,32.0,1790.0,7752.0,6596.0,7.707821229050279,0.5338786261052736,0.12184589571502323,0.24262874097007225,0.3440934237654821,5.914847781217749,0.2224280185758514,0.12885254803675855,96.68034055727554,19
8,California League,A,20,38.0,1673.0,7055.0,6117.0,7.118350268977884,0.4350225501271521,0.10551292672475361,0.2577465627214741,0.27774080892368536,5.731141034727145,0.229696527285613,0.1271098917395818,89.98497519489723,20
8,California League,A,21,52.0,1911.0,8188.0,6965.0,8.294086865515437,0.5174004268287814,0.11560136785539814,0.2396382510991695,0.33460093367229965,6.538556424035174,0.22916095764272562,0.1476912680535312,109.61455788959452,21
8,California League,A,22,37.0,2074.0,8713.0,7419.0,8.224594992636229,0.5272969005829138,0.11693917135315046,0.2448738666360611,0.34417770803231884,6.561976357167451,0.2298617009066911,0.12815307897483472,104.35934810053942,22
8,California League,A,23,30.0,1033.0,4303.0,3635.0,7.469506292352372,0.4963348209535759,0.12112927400468383,0.25428368629276243,0.310872355320631,5.186149198233791,0.20909504996514058,0.13411763302314486,98.99070415988845,23
8,California League,A,24,19.0,804.0,3297.0,2728.0,7.387437810945274,0.703971538980904,0.1416825637910085,0.22768334849863514,0.45677980514658245,5.533484986351228,0.22892270237370663,0.1286792866082603,100.85865938732181,24
8,California League,A,25,8.0,140.0,527.0,426.0,6.210714285714285,0.5729434302456614,0.12288888888888888,0.24868880455407968,0.37030474931874524,4.621631878557874,0.23904590818363275,0.12774778761061947,102.18406072106262,25
