Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,Speed_score,HR_IFFB_ratio,LD%,2B_3B_pct,wRC+
5,Eastern League,AA,25,52.0,2560.0,9489.0,8261.0,5.4462890625,0.4350439204808137,4.997583645057436,0.3970906533017454,0.22488665008378123,0.05350441835128919,100.40038599439076
5,Eastern League,AA,26,23.0,1183.0,4565.0,3956.0,5.506339814032121,0.4521819870009285,4.992632380866679,0.4424352883632979,0.23789429126002196,0.05535894843276037,101.32678918197499
5,Eastern League,AA,27,17.0,502.0,1713.0,1501.0,4.8585657370517925,0.42650602409638555,4.336152787404791,0.4711701039517156,0.229791405903094,0.05396402398401066,98.07310606739222
5,Eastern League,AA,28,7.0,200.0,758.0,660.0,4.735,0.40437158469945356,3.9061691186603555,0.24495116127991914,0.2158297947282322,0.04393939393939394,76.64717834424451
5,Eastern League,AA,29,5.0,83.0,309.0,270.0,4.216867469879518,0.35789473684210527,3.5934254839584057,0.47040558092752754,0.2308910142815534,0.07777777777777778,90.42792427486556
5,Eastern League,AA,30,1.0,6.0,20.0,18.0,3.75,0.2857142857142857,0.14285714,0.5,0.272727272,0.0,94.36703565450397
5,Eastern League,AA,31,3.0,17.0,65.0,55.0,7.205882352941177,0.5,2.177124057510003,0.4094202879121377,0.21387057363076922,0.01818181818181818,131.77207478357002
5,Eastern League,AA,32,1.0,37.0,127.0,103.0,4.324324324324325,0.45714285714285713,6.360949785004334,0.0,0.298507462,0.04854368932038835,114.18722378213003
5,Eastern League,AA,33,1.0,2.0,9.0,9.0,21.75,,2.64285714,,0.222222222,0.1111111111111111,514.1521890201101
5,Eastern League,AA,35,1.0,3.0,12.0,11.0,8.0,0.3333333333333333,0.14285714,,0.375,0.09090909090909091,108.84832037397219
5,Eastern League,AA,36,1.0,6.0,18.0,16.0,7.916666666666667,0.6666666666666666,2.64285714,1.0,0.333333333,0.0625,245.27817330102684
6,Southern League,AA,18,1.0,5.0,24.0,23.0,9.1,0.125,9.561965246074823,0.0,0.133333333,0.043478260869565216,85.33595496444299
6,Southern League,AA,19,2.0,99.0,413.0,351.0,6.515151515151516,0.5280898876404494,6.083660223993054,0.11745118416095368,0.2698520496876513,0.039886039886039885,116.96776507647128
6,Southern League,AA,20,6.0,495.0,2173.0,1843.0,7.053535353535353,0.7876923076923077,5.6149344726416945,0.12762120303024488,0.2311861404730787,0.05480195333695062,106.06181310393775
6,Southern League,AA,21,15.0,831.0,3456.0,3018.0,6.903128760529483,0.5355987055016181,5.064317380798757,0.3781673409405579,0.2289466428214699,0.052352551358515576,119.22166009531723
6,Southern League,AA,22,26.0,1115.0,4463.0,3900.0,5.7251121076233185,0.40888066604995377,4.944647641796141,0.4526522895295746,0.22193957678736276,0.045641025641025644,100.52867108695247
6,Southern League,AA,23,32.0,2154.0,8655.0,7528.0,5.672934076137419,0.4367929168716183,5.626190161604582,0.3180023062325323,0.2165906397139226,0.042906482465462276,95.48149248793833
6,Southern League,AA,24,41.0,2211.0,8506.0,7409.0,5.336047037539575,0.3989021043000915,4.665051655773866,0.34231939219941443,0.22468718243910182,0.04265083007153462,96.13859057062706
6,Southern League,AA,25,25.0,1272.0,4721.0,4118.0,5.152122641509434,0.4265486725663717,4.668171914990246,0.4635088624812848,0.21889825613619998,0.044681884409907724,96.12735523693088
6,Southern League,AA,26,27.0,1444.0,5405.0,4593.0,5.282202216066482,0.48674521354933725,4.231970867505604,0.3919785439306294,0.2299906087720629,0.04441541476159373,106.18765055615137
6,Southern League,AA,27,3.0,160.0,613.0,530.0,4.046875,0.4533333333333333,2.7668201002194284,0.3910884440642062,0.23753887899021206,0.05849056603773585,91.2782342039673
6,Southern League,AA,28,8.0,324.0,1220.0,1052.0,3.873456790123457,0.41543026706231456,3.047550812825656,0.4165698608502624,0.2084530280795082,0.028517110266159697,74.00731037800116
6,Southern League,AA,29,2.0,36.0,130.0,118.0,2.638888888888889,0.1590909090909091,2.0932944490289285,0.0,0.1854945050923077,0.05084745762711865,30.57124229413188
6,Southern League,AA,30,3.0,84.0,150.0,127.0,1.5238095238095237,0.5,2.771491391089381,0.1777757806232292,0.18276604514,0.023622047244094488,51.6185598958125
6,Southern League,AA,31,1.0,16.0,63.0,55.0,4.0625,0.8,2.614234965223731,0.0,0.222222222,0.01818181818181818,64.6736707471126
6,Southern League,AA,33,1.0,3.0,9.0,8.0,5.833333333333333,1.0,1.60119047125,0.0,0.142857142,0.125,113.2019778830707
6,Southern League,AA,35,1.0,1.0,4.0,3.0,23.0,,5.0,,0.0,0.6666666666666666,457.69804271279713
7,Texas League,AA,18,1.0,21.0,103.0,89.0,10.047619047619047,0.5,5.936697378735538,0.8333333307500002,0.257142857,0.0898876404494382,144.3051094264697
7,Texas League,AA,19,4.0,169.0,755.0,649.0,7.683431952662722,0.625,5.796042271643381,0.3192613084499123,0.23495238377086092,0.05084745762711865,113.86531431384114
7,Texas League,AA,20,9.0,220.0,933.0,782.0,6.536363636363636,0.5488372093023256,5.105515437608381,0.5400462876185235,0.23305781416077168,0.05115089514066496,119.96623612723083
7,Texas League,AA,21,13.0,672.0,2890.0,2561.0,7.261160714285714,0.4362745098039216,5.496216327221912,0.5825536455537498,0.24400235259619374,0.06013276064037485,110.27747956673898
7,Texas League,AA,22,34.0,1607.0,6834.0,5915.0,7.20130678282514,0.5107415107415108,5.243952653290349,0.5251772036836423,0.23449401546941762,0.05325443786982249,107.55229048728867
7,Texas League,AA,23,46.0,2319.0,9496.0,8301.0,6.135618801207417,0.4431460674157303,4.471759587716276,0.444932728383923,0.24008772111552232,0.05336706420913143,98.82688086166979
7,Texas League,AA,24,53.0,3236.0,13129.0,11464.0,6.056860321384425,0.4251819044606137,5.356193472653924,0.44146675103484073,0.22643995564856426,0.04745289602233078,96.14132144556486
7,Texas League,AA,25,38.0,2114.0,8668.0,7513.0,6.434957426679281,0.44777562862669246,5.241957635447952,0.46337525135361646,0.23258403316843568,0.04978038067349927,101.53606871586892
