Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
2,International League,AAA,20,2.0,39.0,173.0,152.0,9.051282051282051,0.6390035783099367,0.10369942196531791,0.156242774566474,0.45446187723644377,2.786705202312139,0.24908092485549133,0.129,135.85549132947978,20
2,International League,AAA,21,14.0,499.0,2188.0,1855.0,8.534068136272545,0.809435794363199,0.13317806333180357,0.17443735658558973,0.5664047776827903,6.056946983546617,0.22765351078476367,0.1455702274975272,125.14488117001828,21
2,International League,AAA,22,35.0,1378.0,5855.0,5035.0,7.4085631349782295,0.5820503580301977,0.11698903734155532,0.2193404619332763,0.39162318074412195,5.173065755764305,0.2453597122302158,0.16358088364724518,103.4394534585824,22
2,International League,AAA,23,58.0,2521.0,10581.0,9219.0,7.381594605315351,0.4657568702725679,0.1037165704551907,0.23797645835303013,0.3084431583682975,4.939684339854456,0.23907372704902524,0.17341637010676156,103.44079009545412,23
2,International League,AAA,24,84.0,3592.0,14588.0,12507.0,7.108477412158393,0.5354724848263115,0.11976492537313434,0.23558562019758508,0.3473908809729126,5.2162325198793535,0.24712536944119867,0.14498454977628636,104.18076501233891,24
2,International League,AAA,25,78.0,3701.0,14792.0,12680.0,6.719740048740861,0.555611077035037,0.11744823377856127,0.23196533279165818,0.3669831585108006,5.080705786911844,0.23315886140291422,0.13303344435192893,98.3775013520822,25
2,International League,AAA,26,77.0,3742.0,14622.0,12710.0,6.823281716924749,0.4752812558236177,0.10571391256530106,0.2413230621747466,0.31240162814784167,4.980467788264259,0.2329345519271582,0.14863817863397547,100.82307481876624,26
2,International League,AAA,27,65.0,3068.0,11868.0,10270.0,6.68643216080402,0.5087599679060945,0.10818052276559867,0.2287967644084934,0.3397166042325737,4.701314459049545,0.23288582045435352,0.14581298542630247,98.44683181664982,27
2,International League,AAA,28,63.0,2650.0,9835.0,8440.0,6.448601811736904,0.542295384458508,0.1166242573243188,0.23336280394750228,0.3570458841775156,4.809974580579562,0.2308926099348534,0.134808073196986,94.91398068124047,28
2,International League,AAA,29,43.0,1954.0,7552.0,6532.0,6.288353001539251,0.4999698972226148,0.11008330022513575,0.23744147245762715,0.32830148719665997,5.086400953389831,0.24678055886637532,0.12496460419810673,94.34560381355932,29
