Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
TT Bowens,NYM,AA,28,102,9.8%,37.3%,0.26,.135,.216,.213,.429,.079,3.8,.208,0.0,2,-11.5,.203,20,sa3015107
Vincent Perozo,NYM,AA,23,225,4.0%,35.1%,0.11,.186,.253,.338,.592,.152,1.3,.252,-0.5,17,-13.4,.266,60,sa3015188
Adrián Sugastey,SFG,AA,23,135,5.9%,11.9%,0.50,.275,.323,.392,.715,.117,3.5,.295,-0.5,16,-1.9,.319,91,sa3015190
Luis Durango,NYY,AA,23,67,7.5%,13.4%,0.56,.305,.379,.356,.735,.051,8.4,.360,-0.1,9,0.4,.343,109,sa3015232
Jose Devers,CLE,AA,23,318,10.4%,27.7%,0.38,.270,.348,.345,.693,.075,6.6,.385,-1.1,39,-3.9,.321,95,sa3015292
Ronald Rosario,BOS,AA,23,299,6.7%,22.4%,0.30,.261,.312,.464,.776,.203,3.6,.299,-0.9,41,0.7,.338,100,sa3015525
Maick Collado,CLE,AA,23,111,8.1%,13.5%,0.60,.263,.318,.368,.687,.105,3.8,.277,-0.2,12,-2.8,.306,85,sa3015534
Kevin Rivas,CLE,AA,23,12,8.3%,41.7%,0.20,.182,.250,.455,.705,.273,7.5,.200,0.2,1,-0.3,.302,82,sa3015539
Adrian Pinto,TOR,AA,23,178,14.0%,16.9%,0.83,.240,.352,.387,.739,.147,3.8,.288,-0.8,24,0.4,.339,102,sa3015542
Jesus Castillo,PIT,AA,22,242,8.3%,22.3%,0.37,.252,.317,.344,.661,.092,5.7,.317,-0.1,26,-6.9,.302,77,sa3015587
Javier Rivas,PIT,AA,23,296,5.1%,26.4%,0.19,.221,.264,.395,.658,.174,5.5,.267,-0.5,28,-12.3,.287,67,sa3015589
Onil Perez,SFG,AA,23,30,3.3%,10.0%,0.33,.222,.267,.296,.563,.074,0.1,.240,-0.1,2,-2.0,.256,51,sa3015610
Miguel Villarroel,WSN,AA,24,9,0.0%,0.0%,0.00,.111,.111,.111,.222,.000,2.6,.111,0.0,-1,-1.8,.101,-45,sa3015631
Victor Arias,TOR,AA,22,336,6.0%,23.5%,0.25,.227,.278,.387,.664,.160,5.9,.272,-2.5,33,-12.0,.294,74,sa3015636
Alexis Hernandez,TOR,AA,23,97,9.3%,16.5%,0.56,.349,.417,.465,.882,.116,3.4,.420,-0.5,18,5.2,.398,140,sa3015642
Manuel Palencia,NYY,AA,23,301,7.6%,14.6%,0.52,.270,.326,.376,.701,.106,1.8,.296,-1.3,36,-4.9,.317,92,sa3015659
Omar Alfonzo,PIT,AA,22,342,10.2%,33.6%,0.30,.205,.296,.346,.642,.141,1.6,.290,-1.0,34,-12.4,.293,73,sa3015665
Kevin Villavicencio,NYM,AA,22,109,3.7%,22.9%,0.16,.206,.239,.284,.523,.078,3.8,.247,-0.6,5,-9.3,.236,41,sa3015673
Shalin Polanco,PIT,AA,22,64,9.4%,40.6%,0.23,.179,.254,.232,.486,.054,3.6,.323,-0.6,3,-5.7,.231,32,sa3015699
Maikol Hernández,BAL,AA,22,9,0.0%,44.4%,0.00,.333,.333,.333,.667,.000,1.6,.600,0.0,1,-0.2,.304,73,sa3015712
Anderson De Los Santos,BAL,AA,22,456,15.4%,24.6%,0.63,.222,.348,.375,.723,.153,4.2,.281,-2.1,61,-0.9,.333,91,sa3015747
Thayron Liranzo,DET,AA,22,331,14.8%,29.6%,0.50,.198,.317,.429,.746,.231,3.8,.229,-1.5,43,-1.9,.329,98,sa3015790
Samuel Escudero,PIT,AA,22,57,5.3%,24.6%,0.21,.118,.211,.176,.387,.059,1.1,.139,-0.1,1,-6.9,.193,8,sa3015807
Yohairo Cuevas,NYM,AA,22,26,3.8%,15.4%,0.25,.320,.346,.480,.826,.160,6.4,.381,0.1,4,0.6,.363,121,sa3015826
Bryant Betancourt,COL,AA,22,268,9.3%,15.3%,0.61,.269,.337,.513,.850,.244,3.0,.269,-0.3,43,6.8,.366,118,sa3015846
Andy Perez,COL,AA,22,536,4.5%,15.5%,0.29,.292,.327,.412,.739,.121,6.1,.334,-0.7,69,-3.2,.329,94,sa3015857
Diego Velasquez,SFG,AA,22,334,11.1%,16.5%,0.67,.295,.384,.406,.790,.110,5.9,.350,1.0,52,7.1,.361,117,sa3016144
Ahbram Liendo,BOS,AA,22,340,11.8%,30.3%,0.39,.235,.332,.356,.689,.121,7.3,.333,0.6,40,-5.6,.316,86,sa3016173
Jose Astudillo,SFG,AA,22,62,6.5%,11.3%,0.57,.232,.283,.268,.551,.036,5.0,.265,-0.3,4,-4.1,.258,52,sa3016548
Edward Duran,TOR,AA,22,44,2.3%,20.5%,0.11,.256,.295,.359,.654,.103,5.7,.290,0.1,4,-1.7,.291,72,sa3016719
Frederick Bencosme,BAL,AA,23,410,11.5%,17.6%,0.65,.259,.346,.420,.766,.161,4.6,.292,1.2,58,2.9,.344,98,sa3016779
Max Ferguson,BOS,AA,26,228,14.9%,25.4%,0.59,.247,.366,.442,.808,.195,6.9,.312,-0.3,36,5.2,.362,115,sa3016819
Diego Mosquera,NYM,AA,22,58,13.8%,32.8%,0.42,.167,.281,.167,.447,.000,5.3,.267,0.4,3,-5.2,.231,37,sa3016825
Raylin Heredia,PHI,AA,22,558,4.1%,26.0%,0.16,.280,.317,.472,.789,.192,6.0,.347,0.7,79,3.9,.344,100,sa3016826
Miguel Bleis,BOS,AA,22,353,5.7%,23.5%,0.24,.235,.292,.394,.686,.159,6.0,.277,0.4,39,-9.1,.306,79,sa3016834
Raudelis Martinez,BOS,AA,24,68,2.9%,25.0%,0.12,.262,.279,.369,.649,.108,2.1,.333,-0.6,6,-2.9,.286,66,sa3016835
Tyler McDonough,BOS,AA,27,306,14.4%,28.4%,0.51,.230,.362,.433,.794,.202,7.5,.301,2.2,47,5.8,.358,112,sa3016869
Mike Antico,COL,AA,28,158,8.9%,37.3%,0.24,.163,.285,.289,.574,.126,6.7,.250,1.5,13,-8.4,.273,59,sa3016922
Luis Caicuto,PHI,AA,23,27,7.4%,18.5%,0.40,.167,.231,.208,.439,.042,0.6,.211,-0.1,1,-2.9,.210,15,sa3016923
Tyler Hardman,NYY,AA,27,167,9.0%,26.9%,0.33,.300,.371,.613,.985,.313,4.2,.348,0.1,35,12.1,.420,158,sa3016955
Chris Meyers,DET,AA,27,272,13.2%,22.8%,0.58,.265,.379,.443,.822,.178,6.0,.335,-0.2,45,8.2,.371,124,sa3016956
Austin Murr,PHI,AA,27,201,7.0%,16.4%,0.42,.297,.352,.522,.874,.225,7.2,.329,0.8,35,7.4,.379,122,sa3016967
Izaac Pacheco,DET,AA,23,355,14.1%,33.8%,0.42,.235,.344,.493,.837,.258,4.7,.307,-0.1,56,7.5,.361,118,sa3016969
Justice Bigbie,DET,AA,27,378,10.3%,15.9%,0.65,.331,.410,.456,.866,.125,4.6,.385,-1.4,69,17.8,.391,137,sa3016971
Jack Rogers,WSN,AA,27,137,11.7%,35.0%,0.33,.162,.277,.205,.483,.043,5.5,.271,0.4,7,-11.0,.241,44,sa3017017
Adam Hackenberg,TOR,AA,26,8,12.5%,37.5%,0.33,.333,.375,.833,1.208,.500,2.6,.333,0.0,2,0.8,.453,174,sa3017041
Alex Binelas,PHI,AA,26,479,15.0%,29.2%,0.51,.267,.382,.509,.891,.242,4.7,.342,-0.7,87,22.3,.390,129,sa3017044
Riley Tirotta,PHI,AA,27,108,13.0%,25.9%,0.50,.198,.324,.264,.588,.066,1.9,.274,-0.4,10,-4.4,.288,64,sa3017078
Wyatt Young,NYM,AA,26,322,11.8%,22.0%,0.54,.212,.305,.255,.561,.043,4.7,.276,0.7,25,-18.5,.268,61,sa3017081
Zach Kokoska,COL,AA,27,279,9.3%,29.0%,0.32,.251,.342,.494,.836,.243,7.1,.320,0.9,45,7.0,.365,118,sa3017165
Benny Montgomery,COL,AA,23,162,8.6%,37.0%,0.23,.203,.272,.372,.643,.169,3.0,.284,-0.4,15,-6.8,.287,68,sa3017169
Juan Benjamin,CLE,AA,23,158,10.1%,19.6%,0.52,.181,.276,.290,.565,.109,7.5,.219,0.2,12,-9.6,.265,59,sa3017217
Matt Rudick,NYM,AA,27,215,13.5%,21.9%,0.62,.175,.308,.299,.608,.124,4.9,.211,0.5,20,-8.6,.289,74,sa3017334
JT Schwartz,NYM,AA,26,296,10.1%,26.0%,0.39,.220,.311,.398,.708,.178,3.3,.270,-0.9,35,-4.6,.318,92,sa3017371
Jose Torres,COL,AA,26,216,9.3%,31.5%,0.29,.178,.269,.314,.583,.135,5.5,.236,-0.4,17,-12.4,.269,56,sa3017396
Mike Jarvis,PIT,AA,28,4,0.0%,25.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,-1,-1.1,.000,-100,sa3017401
Patrick Winkel,TOR,AA,26,124,8.9%,31.5%,0.28,.241,.306,.384,.690,.143,1.5,.338,-0.8,14,-2.8,.309,83,sa3017556
Branden Boissiere,WSN,AA,26,267,9.7%,28.5%,0.34,.285,.352,.494,.846,.209,4.5,.374,0.0,43,7.0,.366,123,sa3017558
Lonnie White Jr.,PIT,AA,23,365,13.4%,31.8%,0.42,.266,.367,.503,.870,.237,5.8,.361,0.0,64,14.2,.381,127,sa3017628
T.J. White,WSN,AA,22,220,8.6%,26.8%,0.32,.222,.295,.361,.656,.139,2.8,.282,-1.6,22,-7.5,.296,78,sa3017697
Jake Fox,CLE,AA,23,159,19.5%,14.5%,1.35,.341,.465,.488,.953,.146,6.3,.402,-1.4,34,12.5,.428,162,sa3017734
Kyle Hayes,WSN,AA,28,25,12.0%,36.0%,0.33,.238,.360,.238,.598,.000,1.9,.417,-0.1,3,-0.7,.301,81,sa3018212
Clayton Campbell,DET,AA,22,42,2.4%,23.8%,0.10,.300,.310,.400,.710,.100,5.1,.367,0.1,5,-0.9,.312,87,sa3018386
Dyan Jorge,COL,AA,23,527,12.1%,20.9%,0.58,.247,.343,.296,.639,.049,6.8,.321,1.8,57,-14.2,.304,79,sa3018387
Keiner Delgado,PIT,AA,22,434,11.8%,20.0%,0.59,.251,.349,.384,.733,.134,5.0,.298,-0.5,58,-0.4,.335,97,sa3018397
Jace Avina,NYY,AA,23,505,11.3%,24.0%,0.47,.249,.345,.462,.807,.213,6.4,.298,0.2,77,8.9,.356,117,sa3018398
Jaison Chourio,CLE,AA,21,396,13.6%,21.2%,0.64,.260,.361,.393,.755,.133,7.4,.327,2.0,56,2.8,.344,109,sa3018399
Johanfran Garcia,BOS,AA,21,335,6.6%,28.7%,0.23,.287,.343,.495,.838,.208,2.8,.361,-1.0,54,8.9,.367,117,sa3018424
Aroon Escobar,PHI,AA,21,544,12.1%,16.5%,0.73,.222,.325,.316,.641,.095,6.0,.253,0.0,57,-16.1,.301,73,sa3018463
Nolan Beltran,PHI,AA,21,4,25.0%,25.0%,1.00,.000,.250,.000,.250,.000,5.0,.000,0.2,0,-0.5,.183,-2,sa3018466
Roynier Hernandez,COL,AA,21,37,2.7%,24.3%,0.11,.273,.278,.303,.581,.030,0.8,.346,-0.1,3,-2.4,.258,50,sa3018495
Fernando Peguero,BAL,AA,21,199,9.5%,27.6%,0.35,.222,.298,.313,.610,.091,6.4,.300,3.0,18,-9.1,.282,59,sa3018546
Aron Estrada,BAL,AA,21,489,5.5%,17.6%,0.31,.276,.316,.479,.795,.203,4.2,.291,-1.4,70,3.4,.344,98,sa3018552
Alfredo Velásquez,BAL,AA,21,34,2.9%,20.6%,0.14,.107,.167,.107,.274,.000,4.3,.143,-0.5,-1,-5.7,.141,-30,sa3018556
Marvin Alcantara,BOS,AA,21,306,6.5%,18.3%,0.36,.238,.288,.368,.656,.130,5.9,.270,0.8,30,-11.7,.291,70,sa3018558
Andrés Nolaya,BAL,AA,21,4,0.0%,25.0%,0.00,.250,.250,.250,.500,.000,2.6,.333,0.0,0,-0.4,.228,25,sa3018563
Thomas Sosa,BAL,AA,21,438,8.7%,26.7%,0.32,.238,.311,.412,.723,.174,3.4,.300,-2.5,53,-5.7,.320,83,sa3018566
Jefferson Rojas,NYM,AA,21,121,8.3%,15.7%,0.53,.286,.342,.619,.961,.333,5.5,.266,-0.4,23,6.6,.399,144,sa3018571
Josue Briceño,DET,AA,21,76,11.8%,21.1%,0.56,.297,.382,.672,1.053,.375,2.4,.262,-0.7,17,6.5,.437,166,sa3018584
Chris Suero,NYM,AA,22,481,16.2%,28.9%,0.56,.202,.349,.403,.752,.202,7.3,.256,2.3,68,2.9,.343,108,sa3018614
Santiago Gomez,NYY,AA,22,10,20.0%,20.0%,1.00,.375,.500,.625,1.125,.250,2.0,.500,0.0,3,1.3,.490,202,sa3018616
Marco Vargas,NYM,AA,21,219,12.3%,29.2%,0.42,.272,.361,.387,.748,.115,8.5,.392,3.7,30,0.8,.340,107,sa3018632
Jean Carlos Sió,SFG,AA,22,252,7.9%,23.8%,0.33,.228,.313,.420,.733,.192,5.9,.260,-0.5,32,-2.1,.326,95,sa3018648
Nikau Pouaka-Grego,PHI,AA,21,35,11.4%,45.7%,0.25,.107,.265,.107,.372,.000,2.2,.250,-0.1,1,-3.7,.211,16,sa3018959
Roderick Arias,NYY,AA,21,130,8.5%,32.3%,0.26,.267,.346,.448,.794,.181,7.5,.386,-0.9,20,2.0,.354,115,sa3019674
Nick Biddison,PHI,AA,25,31,12.9%,41.9%,0.31,.080,.226,.120,.346,.040,4.2,.154,-0.3,0,-3.9,.189,2,sa3019888
E.J. Exposito,DET,AA,25,457,11.4%,25.8%,0.44,.236,.324,.455,.779,.219,4.5,.271,-1.6,64,2.3,.342,106,sa3019900
Caleb Ricketts,PHI,AA,26,205,5.9%,22.4%,0.26,.261,.317,.473,.790,.213,3.2,.288,-0.4,29,1.6,.345,100,sa3019917
Cade Fergus,PHI,AA,25,72,5.6%,47.2%,0.12,.106,.167,.121,.288,.015,6.4,.212,0.7,-2,-11.7,.145,-26,sa3019919
Adam Retzbach,BAL,AA,25,255,11.0%,34.9%,0.31,.178,.291,.285,.576,.107,4.6,.276,-0.5,21,-13.6,.273,53,sa3019946
Skyler Messinger,COL,AA,27,103,3.9%,31.1%,0.13,.180,.257,.236,.493,.056,5.0,.271,0.1,5,-8.8,.236,36,sa3019963
Zach Morgan,SFG,AA,26,35,20.0%,20.0%,1.00,.360,.500,.520,1.020,.160,5.4,.444,0.0,8,3.6,.456,178,sa3019968
Silas Ardoin,BAL,AA,25,13,30.8%,46.2%,0.67,.111,.385,.111,.496,.000,4.1,.333,0.1,1,-0.5,.295,67,sa3019976
Andrew Jenkins,DET,AA,25,428,6.8%,23.1%,0.29,.291,.341,.454,.795,.162,5.9,.360,-0.8,63,4.9,.349,110,sa3019979
Peyton Graham,DET,AA,25,486,13.0%,20.2%,0.64,.296,.406,.435,.842,.139,9.1,.367,7.7,85,19.6,.383,132,sa3019990
Cayden Wallace,WSN,AA,24,318,7.2%,15.7%,0.46,.300,.353,.562,.915,.262,6.8,.308,0.4,58,15.5,.393,140,sa3019996
Jordan Dissin,PHI,AA,24,125,7.2%,29.6%,0.24,.184,.240,.263,.503,.079,1.7,.256,-0.3,6,-11.1,.231,29,sa3020100
Jancel Villarroel,SFG,AA,21,124,9.7%,18.5%,0.52,.208,.298,.330,.628,.123,6.1,.244,0.2,12,-5.0,.289,72,sa3020102
Tucker Toman,TOR,AA,22,77,10.4%,23.4%,0.44,.221,.312,.324,.635,.103,2.7,.286,-0.5,8,-2.6,.296,75,sa3020132
Dom Keegan,BAL,AA,25,154,13.0%,26.0%,0.50,.192,.318,.369,.687,.177,2.9,.226,-1.0,18,-2.7,.315,80,sa3020194
Cade Doughty,TOR,AA,25,126,8.7%,27.8%,0.31,.250,.317,.366,.684,.116,6.0,.338,-0.5,14,-2.9,.309,83,sa3020196
Cortland Lawson,WSN,AA,26,360,11.7%,30.0%,0.39,.247,.342,.370,.712,.123,3.0,.355,-1.3,46,-2.9,.326,98,sa3020202
Elijah Green,WSN,AA,22,101,12.9%,37.6%,0.34,.174,.277,.337,.614,.163,7.0,.271,0.0,9,-5.0,.278,67,sa3020210
Bryan Rincon,PHI,AA,22,514,17.7%,21.0%,0.84,.264,.407,.501,.908,.237,6.3,.301,1.9,98,29.1,.402,136,sa3020221
Ryan McCarty,PIT,AA,27,94,16.0%,22.3%,0.71,.189,.344,.311,.655,.122,4.2,.231,0.2,11,-1.7,.314,84,sa3020244
Maxwell Romero Jr.,WSN,AA,25,229,14.4%,33.2%,0.43,.242,.367,.511,.877,.268,1.7,.324,-1.2,40,9.4,.384,134,sa3020271
Nate Baez,BOS,AA,25,379,7.9%,22.4%,0.35,.233,.312,.376,.688,.143,3.6,.283,-0.8,43,-7.9,.311,82,sa3020272
Cutter Coffey,TOR,AA,22,365,10.1%,33.2%,0.31,.215,.296,.315,.611,.100,5.9,.323,-1.4,32,-16.9,.281,66,sa3020280
Devin Ortiz,WSN,AA,27,104,9.6%,26.0%,0.37,.185,.260,.261,.520,.076,3.2,.231,-0.8,6,-8.2,.243,45,sa3020345
