Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Bryan Gonzalez Garcia,LAD,A,20,23,79,89,18,11,6,1,0,9,12,8,0,26,1,1,0,3,0,0,.228,sa3022617
Kendall George,LAD,A,21,5,17,21,5,4,1,0,0,5,1,4,0,5,0,0,0,0,3,1,.294,sa3022660
Colton Vincent,SDP,A,26,3,7,10,1,1,0,0,0,0,2,3,0,2,0,0,0,0,1,0,.143,sa3023089
Easton Shelton,LAD,A,20,109,407,486,121,56,26,2,37,88,112,71,0,163,4,4,0,8,4,2,.297,sa3023287
Jaron Elkins,LAD,A,21,68,286,332,97,59,19,6,13,66,56,33,0,73,9,2,1,3,34,6,.339,sa3023288
Angel Arredondo,LAA,A,19,24,92,107,26,18,7,0,1,17,11,15,0,20,0,0,0,3,2,0,.283,sa3023647
Adriel Radney,ARI,A,19,31,99,117,21,20,1,0,0,11,8,14,0,28,3,0,1,1,0,1,.212,sa3023886
Emil Morales,LAD,A,19,36,158,179,51,27,15,3,6,29,35,15,0,47,3,3,0,2,2,1,.323,sa3023887
Ashly Andujar,COL,A,18,80,327,361,79,62,10,4,3,47,33,26,0,72,3,3,2,6,6,4,.242,sa3023890
Joswa Lugo,LAA,A,19,26,103,116,24,17,4,0,3,16,12,8,0,29,3,2,0,2,1,0,.233,sa3023894
Jhonny Level,SFG,A,19,44,191,217,62,36,14,2,10,38,47,17,1,36,6,3,0,4,11,2,.325,sa3023898
Juan Alvarez,ARI,A,20,3,12,12,1,0,0,0,1,1,3,0,0,3,0,0,0,1,0,0,.083,sa3023900
Hayden Alvarez,LAA,A,19,96,378,446,112,70,26,5,11,93,54,60,0,90,4,3,1,3,46,10,.296,sa3023906
Kyle Sinzza,ARI,A,19,16,53,62,10,8,2,0,0,9,6,7,0,19,0,0,2,2,3,0,.189,sa3023908
Roldy Brito,COL,A,19,79,336,378,110,74,20,8,8,66,66,31,0,64,6,4,1,3,18,8,.327,sa3023917
Marlon Quintero,LAA,A,19,92,346,374,85,58,17,2,8,32,55,19,0,65,2,6,1,8,6,0,.246,sa3023936
Pedro Blanco,ARI,A,19,107,391,456,91,48,22,3,18,53,66,52,0,172,9,4,0,3,5,1,.233,sa3023945
Cristian Arguelles,COL,A,19,35,142,162,35,23,9,1,2,19,22,16,0,19,2,2,0,6,5,2,.246,sa3023968
Oliver Tejada,SFG,A,19,45,158,187,34,19,8,0,7,28,31,19,0,53,8,2,0,2,4,0,.215,sa3023972
Jorge Quintana,SDP,A,19,103,381,443,89,59,18,3,9,56,52,52,1,125,3,3,4,11,29,6,.234,sa3024107
Edgar Montero,OAK,A,19,104,365,449,84,55,16,1,12,70,53,73,1,160,7,4,0,6,11,1,.230,sa3024109
Jose Ramos,OAK,A,19,11,39,45,6,5,1,0,0,2,3,5,0,15,0,1,0,1,2,1,.154,sa3024111
Juan Martinez,COL,A,19,24,90,104,25,15,5,4,1,14,16,12,0,16,1,1,0,2,2,2,.278,sa3024128
Eduardo Rojas,LAD,A,19,1,4,4,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,.250,sa3024143
Jesmaylin Arias,SDP,A,19,22,72,81,15,9,5,1,0,12,6,7,0,19,2,0,0,0,3,1,.208,sa3024311
Francisco Espinoza,LAD,A,19,32,115,133,34,30,4,0,0,18,11,15,0,26,2,1,0,3,0,1,.296,sa3024357
Carlos Renzullo,COL,A,19,83,301,354,83,68,11,2,2,49,45,43,0,46,4,3,3,5,10,7,.276,sa3024879
Dustin Crenshaw,SEA,A,24,77,266,309,62,45,11,3,3,40,24,34,0,75,5,3,1,3,13,5,.233,sa3025119
Robert Hipwell,SFG,A,23,3,9,12,4,4,0,0,0,2,1,2,0,3,0,1,0,0,0,0,.444,sa3025186
Ching-Hsien Ko,LAD,A,19,114,430,531,112,69,17,5,21,94,85,89,2,128,7,5,0,9,1,1,.260,sa3025230
Jeremiah Jenkins,SFG,A,23,103,380,464,86,42,24,3,17,63,62,70,0,135,9,5,0,5,0,0,.226,sa3025550
Slate Alford,LAA,A,23,43,152,177,35,24,6,1,4,28,24,23,0,38,1,1,0,4,0,1,.230,sa3025895
Bryan Arendt,OAK,A,23,28,99,118,22,11,5,0,6,21,21,9,0,26,5,4,1,3,3,0,.222,sa3026168
Anson Aroz,LAD,A,23,23,80,104,25,19,3,0,3,22,20,18,0,29,4,2,0,0,1,2,.313,sa3026234
Isaiah Barkett,SFG,A,22,73,293,341,97,67,23,2,5,59,42,39,0,28,3,3,3,5,18,7,.331,sa3026572
Peyton Bonds,SFG,A,20,3,14,15,4,4,0,0,0,2,2,1,0,4,0,0,0,0,0,0,.286,sa3027364
Damian Bravo,SFG,A,22,55,220,248,64,37,16,1,10,45,44,15,0,53,8,5,0,3,7,0,.291,sa3027616
Jake Brown,SEA,A,21,24,99,109,31,22,7,0,2,14,13,8,0,12,0,2,0,0,7,4,.313,sa3027844
Daniel Bucciero,OAK,A,21,75,291,347,90,63,14,3,10,62,36,43,0,86,9,4,0,6,11,0,.309,sa3027937
Drew Burress,OAK,A,21,28,110,137,32,16,6,3,7,31,16,23,1,38,4,0,0,2,14,1,.291,sa3028100
Ali Camarillo,OAK,A,23,20,81,96,28,17,7,1,3,18,15,9,1,22,4,2,0,1,8,0,.346,sa3028297
Luke Cantwell,SDP,A,23,40,125,160,41,25,13,1,2,28,30,26,0,30,9,0,0,2,6,3,.328,sa3028378
Nu'u Contrades,SDP,A,22,25,84,98,21,12,6,0,3,18,13,13,0,19,1,0,0,4,7,2,.250,sa3029287
Kerrington Cross,SDP,A,24,58,176,228,55,27,15,2,11,49,43,46,0,53,5,0,1,2,17,2,.313,sa3029598
Justin DeCriscio,SDP,A,23,28,103,117,32,15,13,1,3,21,18,7,0,14,2,1,4,0,5,3,.311,sa3030012
Korbyn Dickerson,SEA,A,22,77,294,349,81,57,13,2,9,53,36,46,0,87,8,1,0,2,21,4,.276,sa3030281
Brayden Dowd,ARI,A,21,23,91,107,15,9,5,0,1,12,9,15,0,21,0,1,0,2,2,1,.165,sa3030520
Jake Duer,ARI,A,23,15,49,56,11,6,4,1,0,5,6,5,0,11,0,2,0,1,0,0,.224,sa3030609
Mason Eckelman,SEA,A,21,6,25,29,5,2,2,0,1,5,3,4,0,6,0,0,0,0,0,0,.200,sa3030769
Henry Ford,SEA,A,21,13,47,56,12,8,0,0,4,8,15,7,0,16,2,0,0,0,1,1,.255,sa3031540
Fernando Gonzalez,SFG,A,24,42,138,168,32,26,4,0,2,23,22,20,0,14,8,2,0,10,1,0,.232,sa3032413
Gavin Grahovac,LAA,A,21,24,92,107,28,14,5,1,8,21,18,13,0,29,2,0,0,2,13,1,.304,sa3032567
Dylan Grego,SDP,A,22,42,139,158,33,21,6,2,4,24,21,16,0,34,1,1,1,2,3,2,.237,sa3032686
Nathan Hall,ARI,A,22,11,42,44,15,9,3,0,3,9,6,2,0,9,0,0,0,2,1,1,.357,sa3033038
Ryder Helfrick,ARI,A,21,24,94,110,23,9,7,2,5,20,17,13,0,29,0,3,0,0,0,0,.245,sa3033556
Grant Jay,SEA,A,22,78,267,327,60,31,14,3,12,42,41,41,0,121,16,3,0,2,8,2,.225,sa3034611
Eric Jeon,SEA,A,21,3,9,11,5,4,0,1,0,3,4,1,0,1,1,0,0,1,0,0,.556,sa3034666
Caleb Johnson,LAD,A,22,22,82,96,24,14,5,0,5,19,19,11,0,25,1,2,0,2,9,1,.293,sa3034718
Carson Kerce,ARI,A,21,25,95,115,28,20,6,0,2,22,12,17,0,22,3,0,0,1,7,1,.295,sa3035297
Matt Klein,COL,A,22,46,146,194,27,19,4,0,4,23,21,43,0,48,3,2,0,3,0,1,.185,sa3035491
Cort MacDonald,COL,A,22,20,73,84,21,13,4,3,1,11,13,8,0,6,0,1,2,1,1,1,.288,sa3036781
Cam Maldonado,SFG,A,22,70,281,323,74,44,12,4,14,45,53,34,0,84,2,6,0,5,17,4,.263,sa3036900
Tanner Mally,SFG,A,21,24,81,107,31,25,3,3,0,25,18,20,0,16,5,1,0,0,8,1,.383,sa3036924
Roman Martin,OAK,A,21,26,95,122,24,16,8,0,0,17,13,16,0,26,10,1,0,4,7,0,.253,sa3037203
Chris McHugh,SDP,A,20,17,63,71,18,12,5,0,1,6,3,4,0,17,3,1,0,0,2,3,.286,sa3037627
Lorenzo Meola,SFG,A,22,119,476,547,128,68,40,5,15,93,78,52,0,133,13,6,0,8,17,5,.269,sa3037876
Estevan Moreno,SEA,A,22,94,356,403,97,50,26,3,18,64,66,39,0,133,5,3,0,1,26,4,.272,sa3038350
Weber Neels,ARI,A,23,12,52,56,19,5,11,0,3,9,10,2,0,13,2,0,0,1,0,0,.365,sa3038721
Cameron Nelson,COL,A,22,80,287,368,73,50,11,5,7,70,43,70,0,94,6,2,3,2,21,6,.254,sa3038742
Ryan Niedzwiedz,COL,A,21,15,49,56,7,4,2,1,0,4,2,7,0,16,0,0,0,2,0,0,.143,sa3038865
Luke Nixon,SFG,A,21,12,47,54,10,7,3,0,0,10,6,7,0,11,0,0,0,1,2,0,.213,sa3038891
Conner O'Neal,LAD,A,23,73,244,298,58,35,14,0,9,36,36,48,0,97,5,1,0,2,1,1,.238,sa3039155
Ryan Picollo,SEA,A,24,59,210,232,37,23,4,0,10,27,23,21,0,98,1,0,0,1,3,3,.176,sa3039893
Broedy Poppell,SFG,A,24,77,260,310,64,40,14,2,8,56,41,38,0,86,9,2,0,6,15,1,.246,sa3040084
Ace Reese,SEA,A,21,21,75,100,33,22,8,0,3,21,19,19,0,12,1,5,0,2,2,0,.440,sa3040543
Zach Rogacki,COL,A,22,4,13,17,4,2,1,0,1,3,7,4,0,3,0,0,0,0,1,0,.308,sa3041032
Logan Sauve,OAK,A,22,35,115,141,29,22,6,0,1,23,17,21,0,22,4,1,0,2,2,1,.252,sa3041610
Drew Smith,SFG,A,23,3,12,12,4,2,1,0,1,2,7,0,0,3,0,0,0,0,0,0,.333,sa3042539
AJ Soldra,LAD,A,22,49,171,192,51,31,9,4,7,34,30,13,1,62,6,1,1,1,3,4,.298,sa3042717
Alex Sosa,OAK,A,21,18,62,77,18,11,4,0,3,10,13,13,0,12,0,2,0,2,1,0,.290,sa3042760
Jack Spanier,ARI,A,21,16,60,65,17,15,2,0,0,14,9,5,0,13,0,0,0,0,3,0,.283,sa3042795
Jared Sprague-Lott,OAK,A,24,27,99,120,31,24,3,0,4,27,23,15,0,17,2,3,1,3,4,0,.313,sa3042867
Tanner Thach,COL,A,22,73,292,338,99,64,22,2,11,51,70,30,0,47,11,5,0,2,2,1,.339,sa3043649
Joe Tiroly,SDP,A,21,17,65,71,21,11,3,0,7,8,16,5,0,14,1,0,0,2,0,2,.323,sa3043858
Gavin Turley,OAK,A,22,79,291,352,71,45,10,1,15,51,67,51,0,110,6,4,0,3,3,2,.244,sa3044148
Landyn Vidourek,COL,A,22,96,330,409,52,27,14,2,9,61,41,76,0,150,2,0,1,2,16,7,.158,sa3044483
Jaxon Willits,LAA,A,21,26,95,119,29,19,7,0,3,21,13,22,0,28,1,1,0,1,11,1,.305,sa3045313
Ryan Wynn,SEA,A,21,24,82,97,20,14,4,0,2,17,9,11,0,30,4,0,0,1,4,0,.244,sa3045655
Hayden Yost,SEA,A,21,24,94,114,28,15,5,1,7,22,25,15,0,26,3,2,0,3,1,1,.298,sa3045723
Brayden Corn,SEA,A,22,25,72,85,14,12,1,0,1,10,11,10,0,33,1,1,1,0,4,0,.194,sa3058932
Alex Hernandez,OAK,A,20,21,73,77,12,8,2,1,1,8,6,4,0,25,0,0,0,2,0,0,.164,sa3059481
Augie Lopez,SDP,A,21,13,36,40,4,1,1,0,2,5,4,3,0,11,0,0,1,1,0,1,.111,sa3059845
Jack Natili,COL,A,21,15,56,67,14,7,3,0,4,11,11,6,0,19,3,1,1,1,0,0,.250,sa3060122
Kyeler Thompson,LAD,A,21,5,19,22,7,6,0,1,0,2,1,2,0,2,1,0,0,0,0,1,.368,sa3060747
Ryan Wideman,SDP,A,22,65,264,299,83,51,20,6,6,52,44,24,0,58,9,1,1,1,43,13,.314,sa3060916
Alex Conover,SDP,A,20,20,76,87,20,14,4,0,2,12,17,6,0,14,5,0,0,2,9,1,.263,sa3065515
Daniel Jackson,COL,A,21,22,81,98,25,14,5,0,6,20,19,14,0,22,1,2,0,0,3,0,.309,sa3065812
JD Dix,ARI,A,20,48,190,235,48,27,10,2,9,52,29,32,0,53,8,3,2,3,19,1,.253,sa3066859
Connor Dykstra,SEA,A,25,63,196,251,48,35,7,2,4,39,26,30,0,75,21,4,0,4,3,3,.245,sa3067036
Kellon Lindsey,LAD,A,20,61,229,290,66,42,9,4,11,55,26,50,0,75,4,2,4,0,18,1,.288,sa3067042
Tommy Takayoshi,OAK,A,25,9,24,32,4,4,0,0,0,1,3,6,0,11,2,0,0,1,0,1,.167,sa3067091
Clayton Gray,COL,A,24,49,155,188,49,37,9,0,3,37,28,30,0,44,2,1,0,0,4,2,.316,sa3067153
Chase Harlan,LAD,A,19,57,219,266,72,42,17,3,10,44,46,38,0,51,6,2,0,6,0,0,.329,sa3067256
Ben Newton,OAK,A,24,19,55,60,8,7,1,0,0,5,1,4,0,15,0,0,1,1,0,1,.145,sa3067265
Brendan Tunink,LAD,A,20,80,299,352,59,37,18,1,3,42,28,46,0,125,5,2,0,4,17,0,.197,sa3067275
Kale Fountain,SDP,A,20,14,55,63,10,6,2,0,2,13,7,6,0,17,2,0,0,0,4,3,.182,sa3067321
Lucas Ramirez,LAA,A,20,103,384,430,93,52,24,8,9,55,61,39,0,141,6,1,0,7,10,3,.242,sa3067326
Tytus Cissell,ARI,A,20,59,193,221,42,35,6,0,1,29,15,17,0,58,10,0,1,3,24,2,.218,sa3067331
Andy Polanco,SFG,A,21,98,364,393,105,77,18,9,1,62,40,19,0,120,6,2,2,10,38,14,.288,sa3067339
Max Durrington,OAK,A,19,98,346,412,90,72,10,4,4,63,44,57,0,80,2,6,1,5,26,4,.260,sa3067341
Shotaro Morii,OAK,A,19,63,176,207,40,26,7,3,4,32,24,23,0,61,4,3,1,2,5,3,.227,sa3067343
Ivan Luciano,ARI,A,19,85,311,377,82,51,18,2,11,52,50,54,0,75,5,6,1,10,5,2,.264,sa3067397
Kaden Hopson,LAA,A,25,4,7,8,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,.143,sa3067443
Bo Walker,ARI,A,20,25,88,105,17,12,3,0,2,11,8,16,0,32,0,0,1,2,2,1,.193,sa3067468
Jose Verdugo,SDP,A,18,105,376,429,104,84,12,4,4,57,54,32,0,71,4,8,9,6,37,7,.277,sa3067649
Josuar Gonzalez,SFG,A,18,31,129,153,46,31,6,6,3,32,35,21,0,30,1,2,0,2,13,4,.357,sa3067675
Yorger Bautista,SEA,A,18,21,92,98,21,16,4,0,1,8,11,4,0,31,1,1,0,3,3,1,.228,sa3067684
Breyson Guedez,OAK,A,18,91,385,414,119,80,26,7,6,57,64,24,2,106,3,2,0,9,1,1,.309,sa3067688
Victor Santana,ARI,A,18,30,109,122,28,24,4,0,0,9,15,9,0,20,0,3,0,8,0,0,.257,sa3067736
Sebastian Blanco,COL,A,18,24,79,96,18,13,4,0,1,8,9,11,0,30,2,1,3,3,2,1,.228,sa3067801
Gabriel Davalillo,LAA,A,18,109,392,459,96,62,21,0,13,47,60,51,1,125,7,9,0,14,1,0,.245,sa3068659
Jo Oyama,SEA,A,25,14,26,30,1,1,0,0,0,2,0,3,0,9,1,0,0,0,0,0,.038,sa3068964
Michael Brooks,OAK,A,24,93,334,413,79,53,14,3,9,59,53,69,0,73,2,7,1,6,9,1,.237,sa3069011
Daniel Rogers,SFG,A,24,14,51,61,14,8,2,0,4,13,8,8,0,15,2,0,0,2,0,1,.275,sa3069055
Bobby Blandford,OAK,A,23,113,412,486,98,60,17,1,20,77,86,58,0,129,11,4,0,4,17,6,.238,sa3069067
George Bilecki,SDP,A,22,82,242,299,54,30,15,3,6,40,39,48,0,83,6,2,1,2,17,6,.223,sa3069068
Aiden Taurek,SEA,A,22,79,314,364,88,46,31,5,6,56,55,45,0,78,3,2,0,3,14,3,.280,sa3069071
Ethan Holliday,COL,A,19,33,122,152,32,16,5,2,9,29,32,23,0,43,5,2,0,1,1,1,.262,sa3069100
Bradley Frye,SDP,A,23,84,292,350,80,62,12,3,3,65,43,41,0,75,8,5,3,10,25,7,.274,sa3069147
Kayson Cunningham,ARI,A,20,43,176,207,67,51,11,4,1,45,27,30,0,38,0,0,1,3,10,2,.381,sa3069148
Nick Becker,SEA,A,19,29,98,128,17,13,4,0,0,19,13,24,0,40,3,2,0,3,14,2,.173,sa3069151
Truitt Madonna,SDP,A,19,99,342,410,70,40,23,3,4,52,45,60,0,130,4,3,0,6,16,6,.205,sa3069152
Ty Harvey,SDP,A,19,46,170,197,37,25,8,1,3,19,28,24,0,56,0,3,0,1,9,1,.218,sa3069181
Aidan West,LAD,A,19,14,55,58,16,13,2,0,1,4,8,3,0,19,0,0,0,0,1,1,.291,sa3069275
TJ Ford,LAA,A,20,20,57,61,7,7,0,0,0,4,2,3,0,26,1,0,0,1,7,0,.123,sa3069302
Rod Barajas Jr.,SFG,A,21,85,340,384,90,51,24,2,13,59,61,36,0,82,7,1,0,8,1,0,.265,sa3069385
Paul Schoenfeld,ARI,A,23,17,64,71,19,11,5,1,2,12,14,5,0,11,2,0,0,2,6,0,.297,sa3071236
Kendrey Maduro,LAA,A,22,88,348,395,103,60,24,2,17,72,68,27,0,92,17,3,0,1,15,5,.296,sa3075522
Qrey Lott,SDP,A,21,95,283,343,77,53,14,2,8,60,42,29,0,84,26,5,0,6,27,5,.272,sa3075724
Jonny McGill,LAA,A,24,66,232,291,66,48,11,1,6,51,32,52,1,53,7,0,0,3,19,6,.284,sa3075761
Brady O'Brien,SEA,A,24,73,208,256,44,30,11,2,1,41,21,42,0,64,4,2,0,5,5,3,.212,sa3075858
Hayden Jatczak,SFG,A,24,67,254,310,75,43,21,2,9,60,52,44,0,55,3,8,1,5,6,3,.295,sa3076029
Conner Westenburg,SDP,A,22,94,311,359,82,57,20,4,1,60,37,25,0,84,15,1,6,4,45,5,.264,sa3076030
