Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Henniel Alcala,CHC,CPX,20,62,19.4%,14.5%,1.33,.333,.468,.542,1.009,.208,3.9,.368,0.2,16,5.1,.465,150,sa3022284
Jirvin Morillo,CIN,CPX,19,235,18.7%,26.0%,0.72,.321,.449,.652,1.101,.332,6.3,.409,-0.5,62,22.4,.479,148,sa3023751
Alexander Albertus,CHW,CPX,21,16,18.8%,18.8%,1.00,.308,.438,.615,1.053,.308,6.2,.400,-1.2,4,1.3,.467,147,sa3018950
Jordan Lawlar,ARI,CPX,23,12,16.7%,16.7%,1.00,.250,.500,.375,.875,.125,7.1,.333,0.2,3,0.9,.457,147,29976
Jay McQueen,TEX,CPX,19,201,13.9%,25.9%,0.54,.361,.465,.536,1.001,.175,7.0,.509,-2.9,51,16.5,.465,147,sa3069321
Jo Oyama,SEA,CPX,25,37,10.8%,24.3%,0.44,.300,.432,.567,.999,.267,5.1,.429,0.0,9,2.6,.453,146,sa3068964
Noah Franklin,TEX,CPX,19,115,7.0%,21.7%,0.32,.363,.426,.627,1.054,.265,7.3,.438,0.6,29,9.3,.464,146,sa3069310
Moises Acacio,LAD,CPX,18,87,10.3%,12.6%,0.82,.347,.430,.573,1.004,.227,3.6,.377,-1.0,21,6.1,.453,145,sa3067852
Samil Dishmey,LAA,CPX,20,80,11.3%,22.5%,0.50,.358,.443,.567,1.010,.209,6.6,.458,0.2,20,6.0,.458,145,sa3021841
Gio Cueto,LAD,CPX,22,27,14.8%,22.2%,0.67,.273,.407,.636,1.044,.364,1.9,.286,0.0,6,1.8,.451,144,sa3067075
Gabriel Rodriguez,CLE,CPX,19,35,25.7%,20.0%,1.29,.292,.486,.417,.902,.125,5.7,.389,0.2,8,2.3,.449,143,sa3024645
Jurdrick Profar,CHW,CPX,19,40,20.0%,35.0%,0.57,.267,.450,.567,1.017,.300,2.7,.385,-1.2,10,3.1,.459,143,sa3023962
Tommy Takayoshi,OAK,CPX,25,43,16.3%,16.3%,1.00,.361,.465,.528,.993,.167,0.8,.429,0.0,11,3.4,.463,143,sa3067091
Parker Coddou,COL,CPX,24,55,25.5%,14.5%,1.75,.289,.481,.447,.928,.158,8.5,.367,-0.2,13,3.9,.454,143,sa3077706
TJ Ford,LAA,CPX,20,205,21.0%,19.5%,1.08,.346,.488,.429,.917,.083,9.7,.454,4.5,49,14.3,.453,142,sa3069302
Arnaldo Lantigua,CIN,CPX,20,61,18.0%,14.8%,1.22,.340,.459,.560,1.019,.220,2.8,.385,-0.6,15,5.1,.467,141,sa3021084
Kyle McCann,COL,CPX,28,23,30.4%,21.7%,1.40,.250,.478,.438,.916,.188,8.3,.364,0.2,5,1.6,.450,141,25575
Aidan West,LAD,CPX,19,82,9.8%,22.0%,0.44,.333,.415,.594,1.009,.261,7.5,.400,0.4,19,5.0,.444,140,sa3069275
Eduardo Rojas,LAD,CPX,19,101,18.8%,15.8%,1.19,.342,.465,.456,.921,.114,4.4,.406,-0.6,23,6.1,.443,139,sa3024143
Joan Delgado,CHC,CPX,21,137,10.2%,36.5%,0.28,.311,.394,.647,1.041,.336,8.8,.450,1.6,32,8.7,.446,139,sa3019676
Josuar Gonzalez,SFG,CPX,18,122,16.4%,20.5%,0.80,.343,.451,.515,.966,.172,8.5,.432,0.4,29,8.0,.448,139,sa3067675
Sebastian Cadiz,CLE,CPX,20,67,17.9%,20.9%,0.86,.296,.433,.519,.951,.222,3.7,.368,-0.6,15,3.8,.439,138,sa3021602
Victor Rodriguez,LAA,CPX,20,69,13.0%,24.6%,0.53,.300,.391,.650,1.041,.350,7.6,.359,0.2,16,4.3,.445,138,sa3021183
Jalen Hairston,CIN,CPX,22,39,12.8%,23.1%,0.56,.303,.410,.667,1.077,.364,4.0,.300,-1.2,10,3.0,.460,137,sa3067395
Daniel Lopez,KCR,CPX,20,70,15.7%,14.3%,1.10,.339,.471,.429,.900,.089,7.3,.413,0.2,16,4.3,.444,136,sa3021298
Steven Lancia,CHW,CPX,23,12,16.7%,16.7%,1.00,.300,.417,.600,1.017,.300,1.1,.286,0.0,3,0.8,.447,136,sa3077698
Jose Urbina,ARI,CPX,20,93,19.4%,32.3%,0.60,.254,.430,.521,.951,.268,5.1,.378,0.0,21,5.1,.437,136,sa3021192
Christian Koss,SFG,CPX,28,19,5.3%,10.5%,0.50,.389,.421,.556,.977,.167,6.3,.400,0.2,4,1.1,.442,135,27653
Wes Kath,CHW,CPX,23,10,0.0%,20.0%,0.00,.250,.400,.625,1.025,.375,2.6,.200,0.0,2,0.6,.445,135,sa3017172
Daniel Mielcarek,LAD,CPX,20,152,18.4%,36.2%,0.51,.292,.428,.525,.953,.233,4.0,.467,-0.4,34,8.0,.434,135,sa3021147
Ronny Ugarte,COL,CPX,21,244,12.7%,21.3%,0.60,.340,.426,.536,.962,.196,4.7,.417,0.4,55,13.8,.439,134,sa3018460
Nick Becker,SEA,CPX,19,237,19.4%,34.6%,0.56,.274,.440,.464,.904,.190,9.9,.473,5.1,52,11.5,.431,133,sa3069151
Dalton Davis,SEA,CPX,25,113,8.8%,13.3%,0.67,.323,.407,.535,.942,.212,5.8,.366,0.8,25,5.4,.429,133,sa3068170
Dario Laverde,LAA,CPX,21,38,26.3%,18.4%,1.43,.250,.447,.464,.912,.214,5.6,.300,0.2,8,2.0,.435,132,sa3018470
Brayden Corn,SEA,CPX,22,141,22.0%,29.8%,0.74,.267,.447,.429,.875,.162,8.4,.419,1.6,30,6.3,.427,131,sa3058932
Yohendry Sanchez,SFG,CPX,19,79,21.5%,8.9%,2.43,.311,.468,.393,.862,.082,4.9,.352,0.6,17,4.1,.434,130,sa3023896
Seong-Jun Kim,TEX,CPX,19,160,15.0%,31.9%,0.47,.303,.419,.545,.964,.242,8.1,.440,1.6,36,8.5,.435,130,sa3069132
Jancel Villarroel,SFG,CPX,21,9,0.0%,11.1%,0.00,.286,.444,.429,.873,.143,0.1,.333,0.0,2,0.5,.432,129,sa3020102
Angel Guzman,SFG,CPX,20,61,18.0%,23.0%,0.79,.306,.433,.490,.923,.184,4.8,.394,0.2,13,3.0,.432,129,sa3021268
Eddson Martinez,SDP,CPX,18,96,12.5%,22.9%,0.55,.372,.436,.487,.923,.115,7.8,.483,-0.2,21,4.5,.428,129,sa3024140
Dawson Willis,SDP,CPX,22,67,9.0%,26.9%,0.33,.300,.373,.617,.990,.317,7.5,.368,0.0,14,3.0,.427,128,sa3076396
Adrián Sugastey,SFG,CPX,23,35,8.6%,2.9%,3.00,.355,.429,.484,.912,.129,1.4,.345,0.0,8,1.6,.428,127,sa3015190
Brandon Jaime,CIN,CPX,21,35,20.0%,14.3%,1.40,.250,.471,.417,.887,.167,5.1,.316,0.0,8,2.1,.442,127,sa3024294
Bryan Gonzalez Garcia,LAD,CPX,20,79,15.2%,15.2%,1.00,.303,.418,.485,.903,.182,3.8,.346,-0.2,17,3.1,.421,127,sa3022617
Javier Sanchez,TEX,CPX,18,74,23.0%,20.3%,1.13,.250,.486,.313,.799,.063,4.0,.324,0.2,16,3.5,.430,127,sa3023975
Esmith Pineda,CIN,CPX,21,28,21.4%,10.7%,2.00,.211,.464,.421,.885,.211,2.6,.200,0.0,6,1.6,.440,126,sa3018435
Angel Ramirez,KCR,CPX,21,49,10.2%,20.4%,0.50,.364,.429,.477,.906,.114,6.4,.455,0.8,10,2.2,.426,126,sa3021107
Johan Rodriguez,CLE,CPX,18,101,5.9%,23.8%,0.25,.303,.366,.607,.973,.303,7.4,.355,0.2,21,3.6,.417,126,sa3024364
Joswa Lugo,LAA,CPX,19,241,15.4%,22.4%,0.69,.281,.415,.495,.910,.214,4.5,.351,-0.5,51,9.7,.422,125,sa3023894
Calvin Harris,CHW,CPX,24,18,22.2%,22.2%,1.00,.286,.444,.429,.873,.143,5.5,.400,0.4,4,0.8,.426,124,sa3022496
Yimy Tovar,SDP,CPX,20,64,10.9%,15.6%,0.70,.345,.406,.527,.934,.182,8.8,.391,1.8,13,2.5,.420,124,sa3022486
Welbyn Francisca,CLE,CPX,20,37,29.7%,27.0%,1.10,.200,.459,.320,.779,.120,4.9,.286,0.0,7,1.2,.414,124,sa3021087
Cam Hassert,COL,CPX,24,10,30.0%,10.0%,3.00,.167,.500,.167,.667,.000,2.6,.200,0.0,2,0.4,.419,123,sa3076049
Tyson Moran,KCR,CPX,20,208,12.5%,13.0%,0.96,.322,.406,.538,.944,.216,4.9,.333,0.2,44,8.3,.421,123,sa3069392
Kelvin Alcantara,SEA,CPX,20,218,14.2%,15.6%,0.91,.297,.404,.495,.898,.198,2.1,.319,0.0,44,6.8,.412,123,sa3021837
Diego Contreras,SEA,CPX,18,191,11.5%,19.9%,0.58,.327,.408,.479,.887,.152,6.7,.400,1.2,38,5.9,.412,123,sa3068240
Kamuel Villar,COL,CPX,18,229,20.1%,21.0%,0.96,.294,.434,.446,.881,.153,7.2,.382,0.3,47,8.5,.418,123,sa3067803
Alcides Hernandez,SDP,CPX,21,24,20.8%,12.5%,1.67,.278,.417,.500,.917,.222,8.0,.313,0.2,5,0.8,.417,122,sa3022446
Angel Abreu,CLE,CPX,17,212,10.8%,20.8%,0.52,.335,.429,.413,.843,.078,9.0,.438,1.3,42,6.2,.410,122,sa3067887
Connor Charping,SEA,CPX,27,17,11.8%,17.6%,0.67,.250,.471,.250,.721,.000,0.8,.333,0.0,3,0.5,.410,122,sa3020014
Jared Davis,OAK,CPX,22,170,18.8%,22.4%,0.84,.300,.459,.385,.843,.085,8.0,.419,0.8,36,7.4,.425,121,sa3059003
Tyresse Turner,CLE,CPX,26,30,13.3%,23.3%,0.57,.280,.400,.480,.880,.200,9.6,.389,0.4,6,0.8,.409,121,sa3020759
Jonathan Rangel,MIL,CPX,19,156,20.5%,30.8%,0.67,.250,.419,.474,.893,.224,8.2,.364,0.6,32,5.5,.416,120,sa3024126
Elias Medina,LAD,CPX,20,44,2.3%,38.6%,0.06,.310,.341,.619,.960,.310,3.6,.455,-1.2,9,1.2,.409,120,sa3021219
Oliver Tejada,SFG,CPX,19,83,4.8%,19.3%,0.25,.320,.386,.533,.919,.213,6.0,.397,-1.0,17,2.8,.415,120,sa3023972
Alberto Rodriguez,KCR,CPX,25,17,23.5%,23.5%,1.00,.308,.471,.308,.778,.000,0.3,.444,0.0,3,0.6,.415,119,sa3005603
Javier Herrera,LAD,CPX,21,45,11.1%,24.4%,0.45,.289,.400,.474,.874,.184,6.0,.385,-0.6,9,1.2,.407,119,sa3021203
Ivan Cespedes,CHC,CPX,20,116,12.1%,22.4%,0.54,.304,.388,.520,.908,.216,1.7,.366,-0.4,23,3.4,.410,119,sa3023901
Yeycol Soriano,CIN,CPX,20,58,29.3%,31.0%,0.94,.225,.456,.400,.856,.175,5.2,.350,0.0,12,2.6,.427,119,sa3021109
Ricson Gonzalez,KCR,CPX,21,119,13.4%,16.0%,0.84,.292,.426,.438,.864,.146,5.8,.329,-0.2,24,3.7,.412,118,sa3019629
Manuel German,KCR,CPX,21,146,5.5%,24.7%,0.22,.308,.370,.564,.934,.256,6.1,.385,-0.2,29,4.5,.412,118,sa3018623
William Bergolla Jr.,CHW,CPX,21,2,0.0%,0.0%,0.00,.000,.500,.000,.500,.000,0.1,.000,0.0,0,0.1,.413,117,sa3019777
Luis Hernández,SFG,CPX,17,228,11.0%,16.7%,0.66,.298,.382,.535,.917,.237,6.7,.340,-0.6,45,6.5,.410,117,sa3076284
Alejandro Rios,ARI,CPX,21,47,17.0%,21.3%,0.80,.308,.426,.385,.810,.077,4.4,.414,0.2,9,1.0,.402,115,sa3018511
Pedro Roque,KCR,CPX,20,108,13.9%,24.1%,0.58,.297,.402,.473,.874,.176,8.1,.406,-0.6,21,2.9,.408,115,sa3021300
Jose Ramos,SFG,CPX,23,49,12.2%,20.4%,0.60,.349,.429,.395,.824,.047,6.3,.455,0.8,9,1.2,.405,114,sa3016541
Corey Cousin,KCR,CPX,19,184,20.1%,29.3%,0.69,.275,.422,.420,.843,.145,8.2,.419,0.3,36,4.5,.405,114,sa3076282
Manni Ramirez,TEX,CPX,19,88,13.6%,30.7%,0.44,.239,.375,.549,.924,.310,3.3,.300,0.0,17,2.3,.407,113,sa3023959
Julio Valdez,CHC,CPX,21,2,50.0%,50.0%,1.00,.000,.500,.000,.500,.000,0.1,.000,0.0,0,0.0,.400,113,sa3019687
Jorge Lara,ARI,CPX,20,144,11.1%,27.1%,0.41,.258,.382,.483,.865,.225,7.7,.333,-0.8,27,2.4,.397,113,sa3021327
Daniel Rodriguez,TEX,CPX,18,175,10.3%,23.4%,0.44,.302,.393,.490,.883,.188,8.7,.390,0.2,34,4.3,.405,113,sa3067814
Brailyn Antunez,MIL,CPX,18,259,10.8%,31.3%,0.35,.282,.382,.505,.887,.223,8.4,.402,0.1,49,5.5,.402,112,sa3067486
Wilder Dalis,COL,CPX,19,24,20.8%,25.0%,0.83,.222,.417,.389,.806,.167,3.4,.333,0.0,5,0.4,.399,112,sa3022347
Steven Cruz,CLE,CPX,19,160,25.0%,23.1%,1.08,.246,.444,.280,.723,.034,6.1,.358,0.3,29,1.9,.393,111,sa3068393
Bo Walker,ARI,CPX,20,112,17.9%,29.5%,0.61,.281,.411,.404,.815,.124,4.5,.411,0.2,21,1.6,.395,111,sa3067468
Judah Morris,OAK,CPX,24,156,18.6%,19.2%,0.97,.266,.417,.427,.844,.161,5.0,.337,0.2,30,4.0,.407,111,sa3076055
Nico Perez,LAD,CPX,21,14,7.1%,21.4%,0.33,.333,.429,.333,.762,.000,7.3,.444,0.4,3,0.1,.391,110,sa3023603
Carlos Garces,CLE,CPX,19,172,17.4%,15.1%,1.15,.244,.417,.354,.771,.110,9.2,.287,2.1,31,1.6,.390,110,sa3024380
Martin Gonzalez,SEA,CPX,21,141,17.7%,29.8%,0.60,.255,.397,.418,.815,.164,3.8,.368,0.4,25,1.2,.389,110,sa3018434
Greylin De La Paz,LAA,CPX,19,132,23.5%,25.0%,0.94,.263,.439,.313,.753,.051,4.0,.388,-0.6,24,1.9,.395,110,sa3023912
Yojanser Calzado,CIN,CPX,19,123,12.2%,26.0%,0.47,.352,.438,.390,.828,.038,7.1,.507,-0.4,24,3.6,.410,109,sa3023785
Jesmaylin Arias,SDP,CPX,19,185,11.4%,16.8%,0.68,.271,.373,.510,.883,.239,6.2,.286,0.2,34,2.4,.393,109,sa3024311
Ramon Landaeta,OAK,CPX,20,113,8.8%,34.5%,0.26,.316,.372,.551,.923,.235,4.6,.448,-1.2,22,2.4,.402,109,sa3021131
Roderick Flores,MIL,CPX,19,106,16.0%,31.1%,0.52,.267,.387,.477,.864,.209,8.3,.396,0.6,20,1.6,.396,109,sa3021205
Brendan Durfee,SDP,CPX,24,27,7.4%,25.9%,0.29,.250,.333,.583,.917,.333,1.6,.267,0.0,5,0.3,.391,108,sa3025268
Yanuel Casiano,CIN,CPX,19,44,13.6%,29.5%,0.46,.270,.386,.514,.900,.243,5.1,.364,0.0,9,1.1,.407,107,sa3067398
Steele Hall,CIN,CPX,18,270,13.0%,24.1%,0.54,.288,.387,.518,.904,.230,8.4,.355,1.1,53,6.9,.407,107,sa3069249
Jose Gonzalez,LAD,CPX,21,179,19.0%,30.7%,0.62,.229,.391,.414,.805,.186,6.8,.341,-1.4,31,1.0,.386,107,sa3022196
Adolfo Sanchez,CIN,CPX,19,224,10.7%,26.8%,0.40,.287,.399,.473,.873,.186,6.7,.383,-0.9,43,5.3,.404,106,sa3023709
Pablo Nunez,CIN,CPX,19,31,19.4%,16.1%,1.20,.261,.452,.304,.756,.043,7.2,.333,0.8,6,0.7,.404,106,sa3023710
Fernando Cruz,CHC,CPX,19,222,11.7%,35.6%,0.33,.250,.347,.547,.894,.297,7.4,.347,-0.6,39,1.5,.387,105,sa3024303
Juan Cabada,CHC,CPX,18,62,14.5%,16.1%,0.90,.283,.387,.434,.821,.151,6.6,.317,-0.2,11,0.4,.387,105,sa3067679
Jack Wheeler,TEX,CPX,19,177,7.3%,27.1%,0.27,.302,.356,.531,.887,.228,6.8,.394,-0.2,32,2.1,.392,105,sa3069284
Ricardo Romero,CLE,CPX,18,200,10.0%,16.0%,0.63,.293,.376,.449,.825,.156,7.0,.341,-2.7,34,0.3,.382,105,sa3068225
