Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Jean Carlos Sió,SFG,A+,22,16,58,65,18,12,2,0,4,13,13,5,0,14,2,0,0,0,1,0,.310,sa3018648
Abdias De La Cruz,ARI,A+,21,18,50,58,11,3,4,0,4,12,9,8,0,15,0,0,0,0,0,0,.220,sa3019401
Kevyn Castillo,LAA,A+,21,27,93,111,23,16,4,0,3,16,13,14,0,23,1,1,2,1,4,1,.247,sa3019771
Curtis Washington Jr.,SEA,A+,26,53,167,194,35,17,8,1,9,35,26,23,0,56,2,1,1,2,18,5,.210,sa3019803
Adrian Rodriguez,ARI,A+,22,44,130,151,24,18,4,0,2,16,15,13,0,28,1,4,3,3,4,2,.185,sa3019899
Peyton Williams,TOR,A+,25,75,279,324,74,40,22,1,11,40,52,37,0,68,4,4,0,7,1,0,.265,sa3020099
Jancel Villarroel,SFG,A+,21,46,177,198,54,39,6,2,7,30,27,11,0,36,9,0,1,8,1,0,.305,sa3020102
Tucker Toman,TOR,A+,22,79,274,336,75,50,13,1,11,53,44,50,0,84,9,3,0,6,4,1,.274,sa3020132
Matt Coutney,LAA,A+,26,78,283,337,71,44,20,0,7,37,38,46,0,99,6,1,1,4,3,0,.251,sa3020413
Demetrio Crisantes,ARI,A+,21,4,13,16,4,2,0,0,2,2,4,3,0,5,0,0,0,0,0,0,.308,sa3021051
Robert Calaz,COL,A+,20,105,376,420,89,56,18,3,12,44,47,37,0,128,5,2,0,7,11,4,.237,sa3021078
Carlos Virahonda,ARI,A+,20,50,173,213,47,30,8,1,8,34,34,23,0,36,13,2,2,6,3,3,.272,sa3021144
José Mejía,ARI,A+,20,81,292,348,68,48,15,1,4,51,39,44,0,63,3,5,1,3,14,4,.233,sa3021169
Juan Flores,LAA,A+,20,46,171,195,47,24,12,0,11,32,35,15,0,42,4,3,2,3,0,0,.275,sa3021185
Raimundo De Los Santos,TOR,A+,21,6,21,22,6,6,0,0,0,1,1,1,0,4,0,0,0,0,0,1,.286,sa3021202
Dameury Pena,TOR,A+,20,10,45,49,12,8,3,0,1,5,5,2,0,3,2,0,0,1,2,0,.267,sa3021624
Sebastian De Andrade,SEA,A+,20,2,3,6,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,.000,sa3021842
Dariel Ramon,TOR,A+,20,16,48,58,8,5,2,1,0,8,6,8,0,13,1,1,0,0,2,0,.167,sa3022236
Yassel Soler,ARI,A+,20,108,403,451,105,75,16,1,13,56,71,36,1,101,10,2,0,17,1,1,.261,sa3022281
Carlos Gutierrez,SFG,A+,21,83,299,357,81,51,18,3,9,65,45,54,0,70,2,1,1,4,26,2,.271,sa3022336
Wilder Dalis,COL,A+,19,16,59,61,19,15,1,0,3,9,7,2,0,12,0,0,0,2,4,0,.322,sa3022347
Lisbel Diaz,SFG,A+,20,87,341,360,97,57,17,2,21,54,71,13,1,60,2,3,0,5,9,7,.284,sa3022399
Caleb Bartolero,LAA,A+,26,40,144,163,44,30,8,1,5,34,10,17,0,32,2,0,0,4,0,0,.306,sa3022423
Peter Burns,LAA,A+,26,67,224,263,54,45,5,0,4,23,25,27,0,51,7,3,2,4,1,1,.241,sa3022424
Alberto Rios,LAA,A+,24,23,73,90,21,18,2,0,1,10,10,13,0,17,0,1,3,1,1,0,.288,sa3022441
Jacob Sharp,TOR,A+,24,45,166,196,44,24,13,1,6,26,37,18,0,36,6,5,1,1,2,2,.265,sa3022489
Tevin Tucker,COL,A+,26,63,193,241,47,37,8,0,2,36,17,40,0,68,7,1,0,0,37,4,.244,sa3022558
Brennan Orf,TOR,A+,24,33,102,132,22,13,5,3,1,12,15,28,0,42,1,1,0,2,2,0,.216,sa3022570
Avery Owusu-Asiedu,ARI,A+,23,92,312,358,63,38,11,1,13,45,35,38,0,93,2,4,2,5,21,4,.202,sa3022604
Caleb Hobson,COL,A+,24,32,80,97,12,11,1,0,0,15,5,14,0,37,1,0,2,0,10,2,.150,sa3022610
Jack Payton,SFG,A+,24,7,27,31,7,3,2,0,2,5,2,3,0,7,1,0,0,0,0,1,.259,sa3022675
Ty Hanchey,SFG,A+,26,11,38,41,11,6,3,0,2,7,7,2,0,13,1,0,0,2,0,0,.289,sa3022684
Jose Ortiz,SFG,A+,21,12,49,54,7,6,1,0,0,4,1,4,0,19,0,0,1,1,2,1,.143,sa3022693
Luke Shliger,SFG,A+,24,3,10,10,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,.200,sa3022694
Sam Shaw,TOR,A+,21,21,71,96,17,8,3,0,6,17,22,24,0,21,0,1,0,2,3,0,.239,sa3022889
Arjun Nimmala,TOR,A+,20,23,87,105,21,8,9,0,4,16,20,16,1,24,1,1,0,1,2,1,.241,sa3022892
Kevin Bruggeman,LAA,A+,24,46,111,146,21,17,1,1,2,16,14,25,0,35,6,1,3,1,0,1,.189,sa3023073
Jonny Farmelo,SEA,A+,21,83,333,399,89,52,17,7,13,69,40,62,0,98,3,1,0,1,26,14,.267,sa3023362
Felnin Celesten,SEA,A+,20,80,309,364,97,59,21,4,13,64,52,45,2,75,7,3,0,6,18,4,.314,sa3023381
Walker Martin,SFG,A+,22,111,393,449,91,59,14,0,18,64,58,48,1,152,5,2,1,3,20,3,.232,sa3023545
Jhonny Level,SFG,A+,19,69,298,331,90,56,25,1,8,53,40,26,0,60,4,3,0,7,15,7,.302,sa3023898
Hayden Alvarez,LAA,A+,19,22,89,105,23,16,6,0,1,15,8,15,0,19,1,0,0,1,7,1,.258,sa3023906
Roldy Brito,COL,A+,19,38,165,175,43,32,9,0,2,22,9,9,0,44,0,0,1,5,23,2,.261,sa3023917
Carter Dorighi,SEA,A+,23,94,347,390,86,69,14,0,3,55,36,38,0,76,3,1,1,4,21,2,.248,sa3025120
Ryan Nicholson,LAA,A+,25,82,305,342,78,52,17,0,9,36,46,29,0,86,1,5,0,6,0,1,.256,sa3025167
Carter Cunningham,TOR,A+,25,50,180,223,45,21,11,3,10,36,36,35,0,70,6,2,0,1,6,3,.250,sa3025170
Harold Coll,LAA,A+,24,57,207,254,50,31,8,0,11,46,32,42,0,61,5,0,0,0,5,4,.242,sa3025185
Robert Hipwell,SFG,A+,23,64,205,252,43,22,12,1,8,32,36,41,0,96,4,0,2,0,2,0,.210,sa3025186
Austin St. Laurent,SEA,A+,23,82,284,328,79,59,14,1,5,45,37,40,0,74,3,1,0,7,12,7,.278,sa3025241
Brandon Eike,SEA,A+,24,111,437,485,129,74,29,2,24,70,79,38,2,119,6,4,0,10,5,5,.295,sa3025243
Anthony Donofrio,SEA,A+,26,86,291,345,63,36,15,1,11,48,45,50,0,91,0,3,0,8,11,7,.216,sa3025266
J.R. Freethy,TOR,A+,23,83,298,366,71,47,18,1,5,58,33,57,0,89,8,3,0,5,5,2,.238,sa3025310
David Mershon,LAA,A+,23,62,216,254,52,43,5,2,2,34,20,26,0,56,5,2,5,0,21,2,.241,sa3025335
Josh Caron,SEA,A+,22,66,254,293,69,31,17,2,19,51,62,32,0,90,3,4,0,3,20,2,.272,sa3025435
Alex Stone,TOR,A+,24,12,46,48,11,6,3,0,2,6,6,1,0,7,1,0,0,0,0,0,.239,sa3025480
Zander Darby,SFG,A+,23,102,389,432,108,64,25,1,18,72,65,36,0,135,4,2,0,4,10,1,.278,sa3025549
Tommy Hopfe,COL,A+,23,107,398,459,109,71,24,1,13,62,52,43,0,77,14,3,1,8,15,2,.274,sa3025593
Dakota Jordan,SFG,A+,23,81,321,355,93,52,22,1,18,50,66,28,0,98,2,4,0,5,15,2,.290,sa3025601
Jakob Christian,SFG,A+,23,55,186,224,47,23,14,1,9,29,36,29,0,73,7,2,0,3,1,1,.253,sa3025603
Slate Alford,LAA,A+,23,10,34,41,11,8,2,0,1,7,6,7,0,12,0,0,0,1,0,0,.324,sa3025895
Isaiah Barkett,SFG,A+,22,10,37,42,11,9,1,0,1,6,3,4,0,4,1,0,0,1,1,1,.297,sa3026572
Max Belyeu,COL,A+,22,65,240,281,56,28,11,4,13,33,33,30,0,92,9,0,2,2,4,4,.233,sa3026937
Damian Bravo,SFG,A+,22,17,66,75,17,7,6,0,4,15,10,8,0,22,1,0,0,0,4,1,.258,sa3027616
Lorenzo Carrier,COL,A+,23,5,19,19,9,5,4,0,0,2,3,0,0,2,0,0,0,0,0,0,.474,sa3028498
Jake Casey,TOR,A+,23,57,205,252,50,24,11,3,12,36,52,31,0,70,13,3,0,3,10,2,.244,sa3028574
Bryce Chance,TOR,A+,23,24,89,103,21,17,4,0,0,14,11,12,0,11,0,1,1,1,4,1,.236,sa3028732
Wallace Clark,ARI,A+,24,90,285,332,58,42,9,1,6,42,26,36,0,78,5,3,2,5,7,8,.204,sa3028999
Trevor Cohen,SFG,A+,22,80,327,380,97,66,26,2,3,72,28,48,0,52,2,3,0,6,26,8,.297,sa3029111
Brady Counsell,ARI,A+,23,80,246,284,52,38,11,0,3,26,30,29,0,84,6,1,2,1,8,3,.211,sa3029467
Korbyn Dickerson,SEA,A+,22,30,115,133,31,20,5,0,6,25,17,16,1,35,2,0,0,3,14,2,.270,sa3030281
Alan Espinal,COL,A+,24,86,292,341,69,46,13,2,8,38,44,43,0,102,3,3,0,2,9,6,.236,sa3031022
Kevin Fitzer,COL,A+,24,74,258,309,43,23,13,0,7,35,25,40,0,107,9,1,1,5,2,1,.167,sa3031395
Dub Gleed,TOR,A+,23,46,175,202,47,29,10,0,8,21,26,19,0,41,4,3,1,5,0,1,.269,sa3032302
Gage Harrelson,LAA,A+,22,73,189,229,41,31,7,0,3,31,17,34,0,71,2,2,2,2,7,3,.217,sa3033254
Ethan Hedges,COL,A+,22,114,463,513,119,77,26,0,16,66,76,40,0,137,8,2,0,5,3,3,.257,sa3033512
Chris Katz,ARI,A+,23,10,38,44,11,7,3,0,1,6,5,4,0,9,2,0,0,0,0,0,.289,sa3035116
Kaeden Kent,SFG,A+,22,10,45,46,12,6,4,0,2,5,5,1,0,7,0,0,0,2,4,0,.267,sa3035283
Gavin Kilen,SFG,A+,22,78,312,349,88,51,27,1,9,49,65,32,0,48,2,3,0,5,0,2,.282,sa3035353
Cam Maldonado,SFG,A+,22,22,81,96,23,10,4,1,8,17,25,9,0,22,3,2,0,0,5,2,.284,sa3036900
Gable Mitchell,TOR,A+,22,25,89,109,21,14,5,0,2,15,11,12,1,20,7,1,0,2,3,1,.236,sa3038166
Cameron Nelson,COL,A+,22,10,39,43,11,8,2,0,1,6,6,3,0,11,1,0,0,0,2,0,.282,sa3038742
Ryan Slater,SFG,A+,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3042417
Austin Smith,TOR,A+,23,26,102,116,30,16,9,0,5,21,13,5,0,9,6,2,1,4,4,1,.294,sa3042481
Eric Snow,TOR,A+,22,37,147,167,45,34,8,0,3,29,25,17,0,15,0,3,0,7,8,2,.306,sa3042680
Ryan Sprock,TOR,A+,21,31,114,139,35,20,8,1,6,27,20,20,0,24,2,3,0,6,2,2,.307,sa3042879
Luke Stevenson,SEA,A+,21,103,367,474,89,43,24,0,22,81,83,98,0,139,5,4,0,6,8,4,.243,sa3043081
Tanner Thach,COL,A+,22,52,207,230,50,33,11,0,6,23,35,15,1,40,5,3,0,5,3,0,.242,sa3043649
Jaxson West,TOR,A+,22,23,81,97,25,22,2,0,1,15,13,13,0,13,1,2,0,1,5,0,.309,sa3045032
Zane Zielinski,SFG,A+,24,46,159,184,41,32,9,0,0,26,20,19,0,50,2,1,3,2,13,3,.258,sa3045857
Brayden Corn,SEA,A+,22,4,12,15,2,1,1,0,0,0,1,3,0,8,0,0,0,0,2,0,.167,sa3058932
Jake Munroe,LAA,A+,22,56,194,239,50,24,15,0,11,37,24,33,0,40,10,1,1,5,1,1,.258,sa3060109
Dalton Wentz,SFG,A+,20,13,49,57,13,7,5,0,1,9,10,8,0,19,0,0,0,1,3,0,.265,sa3060904
Slade Caldwell,ARI,A+,20,104,375,465,81,60,13,2,6,64,36,75,1,129,12,1,2,7,26,7,.216,sa3066460
Ty Southisene,TOR,A+,20,11,42,50,11,7,2,1,1,9,4,6,0,8,2,0,0,0,3,1,.262,sa3066842
JD Dix,ARI,A+,20,57,223,251,56,38,12,3,3,31,24,26,0,71,1,1,0,5,17,4,.251,sa3066859
Matthew Ellis,SEA,A+,25,76,279,339,69,41,11,0,17,45,57,54,0,98,4,1,0,4,2,1,.247,sa3067076
Clayton Gray,COL,A+,24,22,68,81,15,8,3,2,2,13,7,13,0,18,0,0,0,2,2,0,.221,sa3067153
Colin Summerhill,LAA,A+,24,2,5,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.200,sa3067171
Jacob Hinderleider,COL,A+,25,79,248,279,54,38,8,1,7,32,25,26,0,106,1,2,2,4,9,2,.218,sa3067230
Hayden Gilliland,TOR,A+,24,28,92,115,21,13,5,0,3,13,11,21,0,28,1,1,0,3,0,0,.228,sa3067285
Trent Youngblood,ARI,A+,24,72,242,296,70,55,9,1,5,49,34,42,0,50,8,2,2,1,24,8,.289,sa3067290
Ivan Luciano,ARI,A+,19,12,43,51,12,6,5,0,1,8,10,6,0,15,1,0,1,2,0,0,.279,sa3067397
Jo Oyama,SEA,A+,25,3,9,15,3,1,0,2,0,6,2,5,0,2,1,0,0,0,1,0,.333,sa3068964
Matt Scannell,TOR,A+,24,46,124,161,20,12,6,0,2,22,12,34,0,54,2,1,0,1,5,5,.161,sa3069006
Maddox Latta,TOR,A+,23,102,367,443,89,63,17,0,9,67,40,64,0,85,9,3,0,5,12,5,.243,sa3069010
Daniel Rogers,SFG,A+,24,35,116,138,27,18,7,0,2,18,11,18,0,46,1,3,0,1,0,0,.233,sa3069055
Aiden Taurek,SEA,A+,22,30,109,135,32,19,7,2,4,21,26,22,0,30,2,2,0,3,2,2,.294,sa3069071
Kayson Cunningham,ARI,A+,20,63,238,283,60,38,16,1,5,50,36,39,0,62,3,3,0,1,20,4,.252,sa3069148
Jacob Humphrey,COL,A+,23,64,232,266,72,50,12,2,8,37,37,22,2,45,7,3,2,0,26,4,.310,sa3069172
JoJo Parker,TOR,A+,19,21,79,97,25,18,6,1,0,17,7,17,0,18,1,0,0,1,6,1,.316,sa3069248
Kendrey Maduro,LAA,A+,22,28,115,124,36,22,8,2,4,17,16,4,0,30,2,2,1,3,0,0,.313,sa3075522
Jonny McGill,LAA,A+,24,12,46,53,11,6,3,1,1,7,5,6,0,12,1,0,0,2,1,0,.239,sa3075761
Hayden Jatczak,SFG,A+,24,35,129,154,34,26,5,0,3,22,25,20,0,30,2,3,0,3,3,0,.264,sa3076029
Mathieu Vallee,TOR,A+,25,21,58,68,18,13,5,0,0,9,10,7,0,10,1,0,2,0,7,2,.310,sa3076098
Jack O'Dowd,COL,A+,25,34,128,153,46,26,10,1,9,26,38,21,0,27,2,2,0,2,1,1,.359,sa3076117
Ryland Zaborowski,LAA,A+,24,10,37,42,8,3,3,0,2,5,6,4,0,14,1,0,0,0,0,0,.216,sa3076279
Aaron Graeber,LAA,A+,23,42,145,151,26,18,4,0,4,15,11,6,0,63,0,0,0,0,0,0,.179,sa3076333
Max Viera,TOR,A+,25,17,57,69,11,5,1,3,2,10,11,10,0,22,2,0,0,2,3,1,.193,sa3077697
Parker Coddou,COL,A+,24,5,17,20,3,2,0,0,1,6,3,1,0,2,1,1,0,1,3,0,.176,sa3077706
Blake Penso,COL,A+,24,6,18,22,6,4,1,0,1,3,3,2,0,4,2,0,0,0,0,0,.333,sa3077842
Charlie Muniz,SFG,A+,24,4,15,17,1,0,0,0,1,2,3,2,0,8,0,0,0,1,0,0,.067,sa3078100
Henry Kaczmar,SEA,A+,23,3,11,12,4,3,1,0,0,0,2,1,0,2,0,0,0,0,0,1,.364,sa3078105
