Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Dillon Lewis,MIA,AA,23,346,7.8%,30.6%,0.25,.236,.298,.456,.754,.220,7.5,.297,2.0,45,-1.9,.328,95,sa3025515
Cameron Sisneros,CHC,AA,25,57,21.1%,15.8%,1.33,.256,.404,.372,.776,.116,1.2,.286,-0.3,9,1.3,.361,120,sa3025564
Theo Gillen,TBR,AA,20,252,14.3%,19.8%,0.72,.294,.402,.512,.914,.218,7.7,.346,-0.1,49,14.5,.403,142,sa3025565
Braylon Payne,MIL,AA,19,85,7.1%,28.2%,0.25,.269,.321,.474,.796,.205,7.7,.365,0.2,12,0.9,.347,105,sa3025647
Aiva Arquette,MIA,AA,22,209,5.7%,19.6%,0.29,.264,.316,.435,.751,.171,6.3,.292,1.9,28,-0.9,.330,96,sa3026235
Caden Bodine,TBR,AA,22,179,11.2%,6.7%,1.67,.316,.397,.447,.844,.132,3.9,.309,-0.4,31,6.7,.379,127,sa3027305
Logan Braunschweig,ATL,AA,23,140,8.6%,30.0%,0.29,.192,.259,.224,.483,.032,5.0,.282,-1.3,7,-12.4,.231,35,sa3027614
Cam Cannarella,MIA,AA,22,150,15.3%,13.3%,1.15,.344,.453,.607,1.060,.262,4.5,.347,-1.0,36,15.8,.459,177,sa3028360
Brandon Compton,MIA,AA,22,216,12.5%,31.5%,0.40,.332,.421,.759,1.181,.428,4.7,.418,-0.6,58,28.4,.489,196,sa3029229
Anthony DePino,CHW,AA,23,392,11.7%,26.0%,0.45,.260,.357,.482,.839,.222,3.1,.315,-1.4,65,11.4,.369,122,sa3030172
Andrew Fischer,MIL,AA,22,285,17.5%,34.0%,0.52,.248,.379,.642,1.021,.394,5.4,.273,-1.8,60,21.0,.421,152,sa3031366
Kane Kepley,CHC,AA,22,115,19.1%,16.5%,1.16,.207,.400,.402,.802,.195,9.5,.231,1.9,19,3.8,.374,128,sa3035293
Alex Lodise,ATL,AA,22,81,3.7%,23.5%,0.16,.307,.346,.493,.839,.187,5.0,.370,-0.1,13,2.2,.366,120,sa3036445
Dalton McIntyre,ATL,AA,22,166,11.4%,30.1%,0.38,.214,.317,.307,.624,.093,8.4,.318,0.1,17,-5.8,.294,74,sa3037634
Josiah Ragsdale,MIL,AA,22,119,19.3%,29.4%,0.66,.292,.429,.698,1.126,.406,5.7,.327,0.5,30,13.9,.473,184,sa3040392
Nick Rodriguez,LAA,AA,23,522,10.0%,21.1%,0.47,.254,.330,.342,.672,.088,4.5,.323,-3.6,60,-11.3,.309,87,sa3041005
Colby Shelton,CHW,AA,23,374,9.4%,24.3%,0.38,.216,.296,.444,.739,.228,5.5,.240,-0.7,47,-4.3,.321,92,sa3042129
Boston Smith,CHW,AA,23,97,23.7%,27.8%,0.85,.306,.485,.667,1.151,.361,4.1,.378,-0.5,26,12.7,.489,197,sa3042491
Kien Vu,CIN,AA,22,179,9.5%,30.7%,0.31,.173,.275,.314,.589,.141,6.2,.229,-0.4,15,-9.8,.271,53,sa3044590
Dixon Williams,ATL,AA,22,24,8.3%,20.8%,0.40,.190,.292,.571,.863,.381,2.6,.143,0.0,4,0.6,.363,118,sa3045282
Max Williams,MIA,AA,21,14,0.0%,14.3%,0.00,.286,.286,.929,1.214,.643,5.0,.111,0.2,4,1.8,.489,196,sa3045333
Jake Munroe,LAA,AA,22,253,10.7%,18.6%,0.57,.315,.411,.479,.890,.164,4.1,.370,-0.8,48,13.8,.399,143,sa3060109
Eric Hartman,ATL,AA,20,134,12.7%,29.9%,0.43,.202,.321,.298,.619,.096,8.5,.292,1.4,14,-4.5,.295,75,sa3067040
Caleb Bonemer,CHW,AA,20,291,14.4%,25.1%,0.58,.252,.371,.541,.912,.289,5.8,.281,-0.5,54,14.3,.393,137,sa3067043
Owen Carey,ATL,AA,19,131,9.9%,25.2%,0.39,.250,.344,.384,.727,.134,7.7,.329,0.1,17,-0.5,.331,98,sa3067044
Jorge Corona,CHW,AA,25,206,6.3%,31.1%,0.20,.239,.320,.462,.782,.223,6.2,.309,-0.4,30,1.7,.344,107,sa3067209
Grant Magill,CHW,AA,25,156,7.7%,36.5%,0.21,.200,.269,.321,.591,.121,4.0,.305,-0.2,12,-8.9,.268,59,sa3067319
Miguel Useche,CHC,AA,25,161,11.2%,19.3%,0.58,.312,.385,.525,.910,.213,3.4,.358,-0.4,30,8.5,.397,142,sa3068933
Matt Scannell,ATL,AA,24,33,12.1%,36.4%,0.33,.214,.303,.286,.589,.071,0.1,.353,-0.1,2,-2.1,.262,54,sa3069006
Tate Southisene,ATL,AA,19,2,0.0%,50.0%,0.00,.000,.500,.000,.500,.000,0.1,.000,0.0,0,0.1,.380,128,sa3069150
James Taussig,CHW,AA,23,60,5.0%,35.0%,0.14,.196,.250,.339,.589,.143,0.6,.273,-0.1,5,-3.6,.264,56,sa3069162
Alex Madera,CHC,AA,25,242,13.6%,21.9%,0.62,.307,.398,.356,.754,.049,6.1,.406,-0.1,37,3.8,.353,115,sa3075809
Adam Fogel,CHW,AA,27,91,7.7%,26.4%,0.29,.250,.322,.513,.835,.263,3.6,.288,-0.5,14,1.9,.359,116,sa3076094
Colin Hynek,CHC,AA,23,13,7.7%,53.8%,0.14,.000,.077,.000,.077,.000,2.6,.000,0.0,-1,-3.1,.056,-71,sa3077922
Dom Krupinski,CHC,AA,22,84,13.1%,33.3%,0.39,.176,.333,.338,.672,.162,8.7,.263,0.7,10,-1.3,.317,92,sa3077937
