Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Yohairo Cuevas,NYM,A+,22,48,153,181,23,11,4,2,6,18,19,25,0,68,3,0,0,2,5,0,.150,sa3015826
Willy Montero,NYY,A+,21,20,68,74,16,13,2,0,1,9,11,4,0,20,1,1,0,1,7,0,.235,sa3015869
Jose Perez,TBR,A+,22,22,67,78,8,6,2,0,0,11,2,11,0,23,0,0,0,1,0,0,.119,sa3016162
Hans Montero,NYY,A+,22,17,52,66,14,12,1,0,1,6,5,13,0,19,1,0,0,2,7,1,.269,sa3016321
Diego Mosquera,NYM,A+,22,24,71,86,7,6,1,0,0,8,8,8,0,23,4,3,0,1,2,2,.099,sa3016825
Luis Caicuto,PHI,A+,23,52,164,205,40,25,10,0,5,23,29,32,0,30,2,6,0,5,8,3,.244,sa3016923
Austin Murr,PHI,A+,27,3,8,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,sa3016967
Tyler Miller,PHI,A+,26,22,73,86,11,9,1,0,1,6,5,9,0,27,3,0,0,1,2,0,.151,sa3017109
Wes Kath,CHW,A+,23,20,78,89,19,14,4,0,1,13,10,8,0,35,2,1,0,3,2,0,.244,sa3017172
Josue Gonzalez,NYY,A+,22,67,215,264,47,27,11,3,6,37,24,39,0,64,6,4,0,3,8,3,.219,sa3017175
Reed Trimble,BAL,A+,26,9,35,41,10,3,2,0,5,11,7,5,0,8,0,1,0,0,0,0,.286,sa3017180
Carlos Colmenarez,TBR,A+,22,37,117,141,30,17,5,0,8,21,21,15,0,42,7,0,2,3,5,1,.256,sa3017480
Creed Willems,BAL,A+,23,2,10,10,5,2,1,0,2,3,5,0,0,2,0,0,0,0,0,0,.500,sa3017562
Lonnie White Jr.,PIT,A+,23,23,84,104,25,15,2,1,7,24,19,17,0,22,1,2,0,2,9,2,.298,sa3017628
T.J. White,WSN,A+,22,43,136,174,35,23,6,0,6,26,20,33,0,35,2,2,0,1,11,2,.257,sa3017697
Cristhian Vaquero,WSN,A+,21,18,48,56,11,11,0,0,0,8,1,6,0,16,0,1,0,0,4,0,.229,sa3018403
Anthony Gutierrez,TEX,A+,21,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,sa3018406
Yordany De Los Santos,PIT,A+,21,87,360,404,94,50,26,1,17,77,63,31,0,118,9,3,1,6,45,16,.261,sa3018408
Freili Encarnacion,BOS,A+,21,46,161,190,31,17,7,1,6,17,21,21,0,49,8,0,0,6,3,2,.193,sa3018414
Jhonny Severino,PIT,A+,21,113,433,474,111,57,23,0,31,85,95,33,0,105,2,6,0,7,16,4,.256,sa3018415
Braylin Tavera,BAL,A+,21,103,354,417,86,55,17,0,14,57,54,53,0,136,5,4,1,7,35,10,.243,sa3018416
Kenni Gomez,HOU,A+,21,12,48,48,11,7,3,0,1,9,5,0,0,14,0,0,0,1,4,0,.229,sa3018430
Leandro Arias,BAL,A+,21,101,341,408,86,65,13,2,6,59,40,50,0,85,9,2,6,7,12,6,.252,sa3018433
Marcos Torres,TEX,A+,21,21,75,84,23,13,7,1,2,12,7,5,0,19,2,0,2,2,8,1,.307,sa3018449
Angel Mata,PHI,A+,21,10,29,33,6,5,1,0,0,0,1,4,0,12,0,0,0,0,0,0,.207,sa3018464
Richard Ramirez,PIT,A+,20,8,33,34,7,5,1,0,1,2,2,1,0,7,0,0,0,2,0,0,.212,sa3018474
Rafael Ramirez Jr.,WSN,A+,20,3,10,12,4,2,1,0,1,2,3,2,0,2,0,0,0,1,1,0,.400,sa3018476
Axiel Plaz,PIT,A+,20,94,357,412,109,71,20,0,18,56,74,39,0,71,12,3,0,16,3,1,.305,sa3018480
Natanael Yuten,BOS,A+,21,30,103,107,17,10,3,0,4,10,10,3,0,39,1,0,0,0,0,0,.165,sa3018486
Yonatan Henriquez,NYM,A+,21,98,396,435,88,49,25,3,11,53,51,31,0,110,3,5,0,7,27,10,.222,sa3018487
Manolfi Jimenez,PHI,A+,21,14,45,47,6,5,1,0,0,3,4,0,0,17,1,1,0,1,0,0,.133,sa3018492
Juan Villavicencio,PHI,A+,21,33,122,145,26,18,5,2,1,17,8,23,0,38,0,0,0,0,10,3,.213,sa3018494
Enmanuel Tejeda,NYY,A+,21,87,295,347,65,48,10,0,7,44,32,42,0,64,6,2,0,16,26,8,.220,sa3018497
Diomedes Hernandez,NYY,A+,21,7,19,22,4,2,2,0,0,1,2,2,0,5,1,0,0,0,0,0,.211,sa3018504
Francisco Toledo,NYM,A+,21,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.250,sa3018519
Edwin Amparo,BAL,A+,21,37,108,122,23,18,3,0,2,22,9,12,0,47,2,0,0,0,11,3,.213,sa3018526
Esteban Mejia,TEX,A+,21,41,141,157,37,29,6,0,2,22,16,11,0,32,4,1,0,4,7,1,.262,sa3018527
Ricardo Gonzalez,TBR,A+,21,32,105,117,29,24,4,0,1,12,6,10,0,27,0,0,2,2,6,2,.276,sa3018529
Angel Mateo,TBR,A+,21,32,110,122,22,14,6,0,2,13,17,9,0,32,1,2,0,3,4,1,.200,sa3018540
Nicandro Aybar,TBR,A+,21,30,111,126,35,31,3,1,0,14,14,14,0,25,0,0,0,3,1,1,.315,sa3018544
Fernando Peguero,BAL,A+,21,8,32,42,10,5,3,1,1,9,5,9,0,9,1,0,0,0,6,0,.313,sa3018546
Yeremy Cabrera,WSN,A+,20,85,320,361,71,53,10,3,5,39,41,36,0,98,1,4,0,1,34,4,.222,sa3018549
Alfredo Velásquez,BAL,A+,21,20,49,55,16,13,1,1,1,9,6,4,0,3,0,0,2,0,4,2,.327,sa3018556
Jeral Perez,CHW,A+,21,54,215,254,60,40,12,1,7,36,32,34,0,44,2,3,0,6,1,1,.279,sa3018557
Andrés Nolaya,BAL,A+,21,21,45,57,10,8,0,0,2,10,6,10,0,13,2,0,0,1,3,2,.222,sa3018563
Narciso Polanco,TBR,A+,21,116,439,505,111,75,23,4,9,73,59,55,0,108,4,3,3,8,25,10,.253,sa3018564
Luis Sanchez,ATL,A+,22,11,34,40,6,4,2,0,0,5,2,2,0,10,2,1,0,0,0,0,.176,sa3018578
Alberto Hernandez,HOU,A+,22,10,40,41,10,4,4,1,1,8,7,1,0,9,0,0,0,1,0,1,.250,sa3018582
Wady Mendez,TEX,A+,21,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,sa3018615
Santiago Gomez,NYY,A+,22,9,19,21,4,4,0,0,0,1,1,2,0,8,0,0,0,0,0,1,.211,sa3018616
Ryan Burrowes,CHW,A+,21,88,337,403,88,55,21,3,9,63,47,56,0,86,8,0,2,9,34,9,.261,sa3018619
Ronny Hernandez,BOS,A+,21,67,230,275,70,44,11,0,15,50,45,40,0,40,2,3,0,4,0,0,.304,sa3018643
Nikau Pouaka-Grego,PHI,A+,21,3,11,13,2,2,0,0,0,1,1,2,0,3,0,0,0,0,1,0,.182,sa3018959
Alejandro Nuñez,HOU,A+,21,75,293,331,72,51,10,0,11,50,41,32,0,59,2,2,1,2,16,10,.246,sa3018977
Reylin Perez,HOU,A+,21,9,29,33,5,3,1,0,1,2,2,3,0,12,1,0,0,0,2,0,.172,sa3019204
Jorgelys Mota,WSN,A+,21,24,71,88,15,13,2,0,0,11,5,12,0,28,5,0,0,2,10,1,.211,sa3019465
Elis Cuevas,BAL,A+,21,55,191,218,48,32,7,2,7,29,26,13,0,61,11,2,1,0,24,8,.251,sa3019509
Larry Martinez,TBR,A+,20,20,68,74,14,11,2,0,1,6,5,1,0,20,1,1,3,2,0,0,.206,sa3019551
Roderick Arias,NYY,A+,21,93,340,395,92,60,18,2,12,54,61,40,0,116,9,6,0,4,29,10,.271,sa3019674
Tony Blanco Jr.,PIT,A+,21,80,295,334,76,33,17,1,25,48,60,34,1,98,4,1,0,7,1,0,.258,sa3019722
Keduar Trujillo,HOU,A+,22,14,35,45,5,4,0,0,1,4,5,9,0,14,1,0,0,1,1,0,.143,sa3019764
Nick Biddison,PHI,A+,25,84,296,350,81,56,16,3,6,51,40,47,1,86,6,0,0,4,20,9,.274,sa3019888
Keshawn Ogans,ATL,A+,24,11,27,36,3,3,0,0,0,4,3,8,0,10,0,0,1,0,0,0,.111,sa3019893
Jacob Burke,CHW,A+,25,7,19,22,4,2,2,0,0,4,2,2,0,8,1,0,0,0,0,0,.211,sa3019934
Cade Doughty,ATL,A+,25,16,58,64,12,6,5,0,1,10,6,6,0,20,0,0,0,0,0,0,.207,sa3020196
Ryan Cermak,TBR,A+,25,25,92,109,24,13,2,0,9,27,25,13,1,42,4,0,0,0,13,3,.261,sa3020204
Elijah Green,WSN,A+,22,90,326,377,74,46,15,1,12,52,38,47,0,168,1,3,0,2,32,5,.227,sa3020210
Juanfel Peguero,TBR,A+,21,25,71,81,10,9,0,1,0,11,7,8,0,29,0,1,1,0,1,1,.141,sa3020282
Matt Suggs,WSN,A+,26,26,72,87,13,6,7,0,0,12,4,14,0,30,1,0,0,1,0,0,.181,sa3020351
Caleb Farmer,WSN,A+,26,47,138,169,30,18,9,0,3,17,17,22,0,43,4,4,0,0,1,0,.217,sa3020354
Jacob Reimer,NYM,A+,22,4,15,18,5,2,2,0,1,6,2,2,0,4,1,0,0,0,0,0,.333,sa3020416
John Garcia,HOU,A+,25,67,225,261,63,48,12,0,3,36,35,28,1,54,8,0,0,7,13,2,.280,sa3020419
Hector Osorio,TEX,A+,21,34,131,155,36,24,4,0,8,23,22,17,0,23,4,2,1,4,0,0,.275,sa3020461
Colin Burgess,ATL,A+,25,76,241,280,45,32,9,1,3,28,27,29,0,65,3,3,3,5,0,0,.187,sa3020535
D'Andre Smith,NYM,A+,25,2,6,8,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,.000,sa3020536
Douglas Hodo III,BAL,A+,25,3,14,16,9,3,3,0,3,8,7,2,0,1,0,0,0,0,2,0,.643,sa3020614
Chandler Pollard,TEX,A+,22,81,264,303,58,42,11,2,3,44,26,28,0,84,7,2,2,1,31,2,.220,sa3020615
Luis Guanipa,ATL,A+,20,31,138,146,30,18,8,1,3,16,19,4,0,22,0,4,0,4,5,1,.217,sa3020884
Archer Brookman,ATL,A+,27,4,15,17,3,1,2,0,0,2,1,2,1,2,0,0,0,0,0,0,.200,sa3020950
Antonis Macias,TEX,A+,21,94,333,392,86,61,14,2,9,55,48,47,0,63,6,4,2,4,5,2,.258,sa3021057
Yophery Rodriguez,BOS,A+,20,96,357,400,88,43,29,0,16,61,50,34,0,93,5,4,0,5,2,2,.246,sa3021083
Yoeilin Cespedes,BOS,A+,20,82,342,378,85,44,22,1,18,58,57,29,1,94,3,4,0,7,2,5,.249,sa3021085
Daiverson Gutierrez,NYM,A+,20,102,363,424,72,46,17,1,8,43,48,40,0,70,15,4,0,11,5,3,.198,sa3021086
Randy Guzman,NYM,A+,21,7,28,32,11,9,1,0,1,4,6,2,0,7,1,1,0,1,0,0,.393,sa3021106
Jonathan Rivero,PIT,A+,20,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.000,sa3021150
Gabriel Lara,NYY,A+,20,5,12,16,2,2,0,0,0,1,1,1,0,5,2,1,0,0,0,0,.167,sa3021177
Félix Amparo,BAL,A+,20,6,17,22,5,5,0,0,0,3,2,5,0,5,0,0,0,0,2,1,.294,sa3021180
Heriberto Rincon,NYM,A+,20,8,30,31,8,8,0,0,0,1,2,1,0,10,0,0,0,1,1,1,.267,sa3021238
John Gil,ATL,A+,20,95,360,431,87,63,11,1,12,63,47,56,0,93,5,7,1,5,43,6,.242,sa3021284
John Estevez,ATL,A+,20,5,16,19,4,4,0,0,0,0,2,3,0,7,0,0,0,0,0,0,.250,sa3021287
Carlos Caro,PIT,A+,21,61,181,216,48,37,5,1,5,43,18,30,0,54,3,1,1,3,14,2,.265,sa3021325
Gerardo Rodriguez,BOS,A+,20,89,353,400,90,69,12,1,8,49,43,37,2,57,6,4,0,12,1,1,.255,sa3021614
Luis Parababire,ATL,A+,20,1,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,.000,sa3021634
Juan Sulbaran,TEX,A+,20,3,9,13,2,1,1,0,0,2,1,2,0,3,0,1,1,1,0,0,.222,sa3021851
Javier Mogollon,CHW,A+,20,34,138,170,37,25,5,0,7,35,22,25,0,48,3,3,1,1,13,3,.268,sa3021855
Brian Sanchez,PIT,A+,21,83,283,327,72,43,17,3,9,53,40,34,0,82,5,4,0,6,9,6,.254,sa3021860
Felix Cotes,TBR,A+,20,11,34,37,4,1,3,0,0,2,1,2,0,13,1,0,0,0,1,1,.118,sa3022053
Neurelin Montero,TEX,A+,20,5,12,16,2,1,1,0,0,3,2,2,0,7,2,0,0,0,0,0,.167,sa3022257
Alirio Ferrebus,PHI,A+,20,5,19,21,2,2,0,0,0,1,0,1,0,2,1,0,0,0,1,0,.105,sa3022306
Carlos Gutierrez,BOS,A+,21,13,51,58,14,9,5,0,0,9,5,5,0,10,1,0,1,1,5,2,.275,sa3022336
Yosweld Vasquez,HOU,A+,21,13,34,39,11,9,2,0,0,7,5,4,0,10,0,1,0,1,2,0,.324,sa3022361
Calvin Harris,CHW,A+,24,9,36,41,14,7,5,0,2,10,9,5,0,4,0,0,0,1,0,0,.389,sa3022496
Eddie Park,CHW,A+,24,8,28,31,9,6,3,0,0,1,3,3,0,6,0,0,0,0,1,0,.321,sa3022502
Isaiah Drake,ATL,A+,20,68,280,313,74,48,14,0,12,52,36,30,0,80,3,0,0,2,19,7,.264,sa3022507
Will Verdung,ATL,A+,23,32,103,124,33,25,5,1,2,13,15,17,0,19,2,2,0,0,1,3,.320,sa3022512
Brock Vradenburg,PHI,A+,24,43,141,163,20,12,7,0,1,15,14,22,0,52,0,0,0,2,3,4,.142,sa3022537
Nehomar Ochoa Jr.,HOU,A+,20,28,118,126,36,17,12,1,6,29,30,6,0,41,0,2,0,1,11,1,.305,sa3022572
Bryson Ware,PHI,A+,25,6,18,20,2,2,0,0,0,0,2,2,0,3,0,0,0,0,0,0,.111,sa3022597
Jack Moss,HOU,A+,24,69,257,300,87,66,16,1,4,34,48,34,0,45,0,9,0,6,8,1,.339,sa3022598
Trent Farquhar,PHI,A+,25,73,217,275,42,25,14,2,1,30,22,39,0,58,13,2,4,5,9,1,.194,sa3022606
Keaton Anthony,PHI,A+,25,4,12,19,5,5,0,0,0,4,3,5,0,3,0,2,0,0,0,0,.417,sa3022608
Aidan Smith,NYM,A+,21,70,284,327,70,45,9,1,15,60,50,34,0,103,1,6,2,4,25,3,.246,sa3022611
Sammy Stafura,NYM,A+,21,68,268,309,76,39,15,1,21,56,56,31,0,86,5,5,0,5,18,2,.284,sa3022612
Arturo Disla,TEX,A+,25,30,102,129,32,19,7,0,6,17,21,21,0,30,3,3,0,4,2,0,.314,sa3022618
Quincy Scott,TEX,A+,23,88,295,364,69,46,8,1,14,63,42,51,0,67,8,5,5,8,16,6,.234,sa3022656
Gavin Dugas,WSN,A+,26,10,28,32,3,1,0,0,2,3,5,4,0,17,0,0,0,0,0,0,.107,sa3022667
Elijah Nunez,WSN,A+,24,65,171,216,38,29,7,1,1,37,18,35,0,65,7,2,1,2,18,2,.222,sa3022674
Marcus Brown,WSN,A+,24,17,64,72,19,15,2,0,2,8,10,5,0,10,2,1,0,1,1,2,.297,sa3022676
Anthony Huezo,HOU,A+,20,38,149,169,37,19,10,0,8,25,28,18,0,49,2,0,0,3,16,2,.248,sa3022691
Wilson Rodriguez,NYY,A+,21,84,293,364,76,48,15,5,8,55,43,58,0,72,2,6,0,2,20,5,.259,sa3022760
Cole Gabrielson,NYY,A+,25,33,78,100,20,15,4,0,1,18,5,19,0,15,3,0,0,1,10,5,.256,sa3022811
Bryan Broecker,TBR,A+,24,21,70,85,16,13,0,0,3,13,10,13,0,24,2,0,0,2,2,0,.229,sa3022814
George Wolkow,CHW,A+,20,123,489,557,117,65,25,5,22,86,100,50,1,179,9,8,1,5,15,7,.239,sa3022817
Stanley Tucker,BOS,A+,24,49,155,176,34,26,5,0,3,26,19,16,0,32,3,1,1,3,19,4,.219,sa3022818
Devin Saltiban,PHI,A+,21,109,417,456,103,71,19,6,7,54,54,32,0,123,6,1,0,11,32,4,.247,sa3022827
Josh Moylan,NYY,A+,23,54,192,213,44,21,8,2,13,23,35,16,0,93,2,3,0,3,0,1,.229,sa3022865
Adrian Santana,TBR,A+,20,51,215,241,68,57,7,1,3,40,23,19,0,23,4,1,1,3,23,5,.316,sa3022890
Nazzan Zanetello,BOS,A+,21,31,111,127,26,13,6,1,6,18,15,13,0,49,3,0,0,1,7,2,.234,sa3022893
Enrique Bradfield Jr.,BAL,A+,24,5,22,27,8,6,1,0,1,10,4,4,0,6,0,1,0,0,5,1,.364,sa3022917
Brady Cerkownyk,WSN,A+,23,8,21,29,4,3,1,0,0,3,2,7,0,10,0,1,0,1,0,1,.190,sa3022929
Colin Houck,NYM,A+,21,99,358,400,76,48,17,2,9,47,40,35,0,154,4,3,0,3,8,3,.212,sa3022964
Maxton Martin,TEX,A+,21,116,460,508,107,59,22,5,21,63,78,38,0,128,3,7,0,5,14,5,.233,sa3023014
TJayy Walton,PHI,A+,21,21,74,91,19,16,2,0,1,11,10,16,0,20,0,1,0,0,5,2,.257,sa3023090
Luke Scherrer,PIT,A+,21,2,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,.000,sa3023140
Antonio Anderson,BOS,A+,21,85,289,339,79,49,17,4,9,53,46,43,0,78,4,2,0,5,2,2,.273,sa3023167
Noah Myers,TBR,A+,26,30,101,124,27,19,7,0,1,17,20,11,0,23,7,4,1,2,6,2,.267,sa3023377
Austin Ehrlicher,BOS,A+,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3023482
J.D. Gonzalez,TBR,A+,20,27,86,98,18,13,3,0,2,10,12,9,0,32,0,1,2,2,2,0,.209,sa3023546
Cesar Hernandez,HOU,A+,23,37,130,150,38,29,6,1,2,18,19,16,0,35,2,2,0,3,9,5,.292,sa3023547
Nate Rombach,WSN,A+,25,31,103,116,22,17,2,0,3,13,13,11,0,28,2,0,0,5,1,0,.214,sa3023620
Payton Eeles,BAL,A+,26,7,23,28,4,2,2,0,0,6,2,4,0,2,1,0,0,1,2,0,.174,sa3023622
Yolfran Castillo,TEX,A+,19,1,5,5,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.400,sa3023726
Justin Gonzales,BOS,A+,19,89,350,422,95,64,12,2,17,68,58,56,0,79,14,2,0,10,11,3,.271,sa3023757
Enddy Azocar,BOS,A+,19,71,305,332,90,50,20,5,15,67,60,23,0,74,3,1,0,3,13,1,.295,sa3023764
Givian Sirvania,BOS,A+,18,5,18,20,2,0,0,0,2,3,5,2,0,5,0,0,0,1,0,0,.111,sa3023765
Angel Feliz,WSN,A+,19,117,435,495,101,62,26,5,8,67,53,50,0,116,1,7,2,10,36,13,.232,sa3023892
Edward Florentino,PIT,A+,19,94,359,435,82,39,16,3,24,75,75,65,0,115,7,4,0,1,10,8,.228,sa3023944
Jordan Sanchez,BAL,A+,20,22,63,72,13,9,1,1,2,9,8,7,0,17,2,0,0,2,2,3,.206,sa3024112
Alexi Quiroz,HOU,A+,19,2,7,7,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,.143,sa3024119
Hector Salas,HOU,A+,22,8,25,28,4,4,0,0,0,5,1,1,0,9,0,0,2,1,1,0,.160,sa3024156
Theo Hardy,TEX,A+,24,18,47,59,12,7,2,1,2,11,7,9,0,16,2,0,1,0,2,0,.255,sa3025187
Carter Mathison,PHI,A+,23,79,248,293,40,23,4,1,12,35,26,34,0,110,6,1,4,2,26,1,.161,sa3025196
John Spikerman,PHI,A+,23,52,173,226,42,30,7,2,3,44,23,43,0,56,3,3,3,1,31,5,.243,sa3025197
Brady Day,PHI,A+,24,32,128,148,37,25,5,2,5,18,15,18,0,22,1,0,1,1,11,0,.289,sa3025200
Mac Guscette,ATL,A+,24,46,142,169,30,21,4,0,5,22,14,19,0,26,7,1,0,8,0,0,.211,sa3025221
Mason Guerra,ATL,A+,23,96,331,401,81,55,14,1,11,45,58,60,0,104,5,4,0,3,6,1,.245,sa3025222
Colby Jones,ATL,A+,22,110,350,449,62,42,14,2,4,49,35,86,0,106,4,4,5,7,35,9,.177,sa3025224
Tyler Wilson,NYY,A+,23,13,45,52,9,8,0,1,0,4,6,6,0,7,0,1,0,3,5,1,.200,sa3025244
Malcolm Moore,TEX,A+,22,48,190,217,57,31,16,0,10,32,37,20,0,42,7,0,0,3,0,0,.300,sa3025250
Brandon Butterworth,BAL,A+,23,3,11,13,3,2,1,0,0,2,0,1,0,5,1,0,0,0,3,0,.273,sa3025264
Marshall Toole,TBR,A+,23,38,127,159,32,25,4,0,3,31,14,24,0,51,5,0,2,1,20,3,.252,sa3025270
Alec Briley,CHW,A+,25,11,43,47,9,4,3,1,1,5,8,3,0,12,0,1,0,0,0,0,.209,sa3025309
Nathan Archer,CHW,A+,23,2,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.250,sa3025314
T.J. McCants,CHW,A+,25,32,104,121,24,15,7,0,2,11,11,13,0,41,1,1,2,0,4,4,.231,sa3025355
Casey Cook,TEX,A+,23,41,149,178,23,13,4,1,5,24,13,16,0,52,11,2,0,1,4,0,.154,sa3025356
Hudson White,BOS,A+,23,29,59,71,14,6,6,1,1,9,10,7,0,18,3,2,0,0,1,0,.237,sa3025357
Caden Powell,HOU,A+,22,106,412,474,115,79,18,0,18,73,69,57,0,131,2,3,0,11,30,9,.279,sa3025361
Max Holy,HOU,A+,23,20,66,88,16,11,4,0,1,16,6,21,0,21,0,0,1,3,15,3,.242,sa3025362
Ben Hartl,CHW,A+,23,48,145,191,28,23,1,1,3,22,18,26,0,48,17,3,0,3,2,2,.193,sa3025364
Jackson Appel,CHW,A+,24,19,58,74,11,9,1,0,1,11,5,12,0,12,1,2,1,4,1,0,.190,sa3025367
Rafe Perich,TEX,A+,24,38,142,165,43,25,4,3,11,34,34,20,0,34,2,1,0,4,2,1,.303,sa3025368
Jason Schiavone,HOU,A+,23,35,128,168,37,10,10,0,17,37,42,39,0,52,0,1,0,0,9,2,.289,sa3025370
Émilien Pitre,TBR,A+,23,51,172,221,51,37,10,2,2,36,36,40,0,23,3,4,2,5,21,5,.297,sa3025391
Connor Hujsak,TBR,A+,24,83,333,352,99,54,19,1,25,64,71,16,0,84,1,2,0,7,20,4,.297,sa3025393
