Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Austin Wynns,TEX,AAA,35,20,68,77,21,14,3,0,4,11,16,8,0,15,1,0,0,2,2,0,.309,15271
J.P. Crawford,SEA,AAA,31,4,15,16,4,3,0,0,1,2,3,1,0,3,0,0,0,0,0,0,.267,15491
Tyler Wade,TEX,AAA,31,16,62,73,14,13,1,0,0,6,6,8,0,13,1,2,0,2,4,3,.226,15730
Wander Suero,OAK,AAA,34,48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,15855
Pablo Reyes,LAA,AAA,32,95,368,438,125,84,28,3,10,73,64,56,0,56,3,5,6,9,21,4,.340,16357
Danny Jansen,TEX,AAA,31,5,15,17,5,5,0,0,0,2,1,2,0,2,0,0,0,1,0,0,.333,16535
Connor Joe,SEA,AAA,33,73,269,318,71,45,18,0,8,50,35,42,0,62,3,4,0,7,6,5,.264,16572
Luis Urías,ARI,AAA,29,27,108,117,39,26,9,1,3,16,19,7,0,9,0,2,0,3,1,0,.361,16622
Brian O'Keefe,SEA,AAA,32,37,137,150,33,18,11,0,4,9,15,13,0,39,0,0,0,7,1,0,.241,16680
Aramis Garcia,ARI,AAA,33,27,93,112,22,9,7,1,5,13,17,14,1,29,3,1,1,2,1,0,.237,16925
Chadwick Tromp,LAD,AAA,31,12,24,33,4,3,1,0,0,4,1,9,0,12,0,0,0,0,1,0,.167,16953
Jose Herrera,TEX,AAA,29,40,131,155,30,22,6,0,2,12,11,22,0,31,1,0,1,2,1,0,.229,17040
Chad Wallach,OAK,AAA,34,38,127,146,29,20,5,1,3,13,16,13,0,35,4,2,0,4,1,0,.228,17161
Jose Siri,LAA,AAA,30,32,125,140,36,22,6,3,5,18,27,11,0,37,2,1,1,0,4,0,.288,17452
Vimael Machín,COL,AAA,32,110,427,488,124,86,22,4,12,61,73,53,3,68,4,4,0,15,7,3,.290,17684
Richie Martin Jr.,COL,AAA,31,56,181,215,38,27,6,0,5,31,26,24,0,51,5,0,2,8,13,2,.210,17736
Jakson Reetz,SEA,AAA,30,45,152,175,38,29,6,0,3,16,14,17,0,28,5,1,0,6,0,0,.250,17837
Harrison Bader,SFG,AAA,32,6,18,23,4,2,0,0,2,8,2,3,0,5,2,0,0,0,1,0,.222,18030
Jake Cronenworth,SDP,AAA,32,3,12,12,3,1,1,0,1,2,2,0,0,2,0,0,0,0,0,0,.250,18036
LaMonte Wade Jr.,HOU,AAA,32,3,10,13,1,1,0,0,0,1,0,2,0,6,1,0,0,0,0,0,.100,18126
Victor Robles,SEA,AAA,29,12,43,54,11,7,4,0,0,10,7,9,0,13,1,1,0,1,2,0,.256,18363
Andy Ibáñez,SEA,AAA,33,17,65,71,17,11,4,0,2,6,9,5,0,11,0,1,0,0,0,0,.262,18819
Seby Zavala,LAD,AAA,32,16,51,62,10,7,0,1,2,10,8,7,0,18,3,1,0,0,0,0,.196,18887
Will Smith,LAD,AAA,31,5,16,16,4,1,2,0,1,1,2,0,0,4,0,0,0,0,0,0,.250,19197
Lourdes Gurriel Jr.,ARI,AAA,32,8,28,33,3,3,0,0,0,1,3,3,0,9,0,2,0,2,0,0,.107,19238
Cavan Biggio,HOU,AAA,31,115,406,524,95,58,13,6,18,79,64,99,1,109,11,7,0,1,11,1,.234,19252
Nick Senzel,LAD,AAA,31,23,84,96,15,11,2,0,2,7,13,11,0,20,0,1,0,6,0,0,.179,19293
Nick Solak,SDP,AAA,31,104,414,465,131,87,26,2,16,86,78,33,0,56,11,4,3,12,7,2,.316,19294
Donovan Walton,LAA,AAA,32,43,131,168,37,26,3,1,7,33,33,32,1,21,3,2,0,3,3,0,.282,19314
Matt Krook,OAK,AAA,31,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,19315
Matt Thaiss,HOU,AAA,31,13,43,47,9,5,4,0,0,4,3,4,0,10,0,0,0,2,0,0,.209,19318
Nicky Lopez,COL,AAA,31,15,54,62,18,11,5,1,1,11,8,6,0,7,0,2,0,0,2,1,.333,19339
Weston Wilson,SEA,AAA,31,2,9,10,6,5,1,0,0,4,4,1,0,1,0,0,0,0,2,0,.667,19358
Trenton Brooks,HOU,AAA,30,59,198,246,50,34,12,0,4,33,32,42,0,40,1,3,2,5,4,4,.253,19384
Brian Serven,OAK,AAA,31,61,221,262,68,37,20,2,9,43,46,31,0,68,6,4,0,2,0,0,.308,19422
Tommy Edman,LAD,AAA,31,14,51,57,14,11,1,1,1,10,3,6,0,16,0,0,0,1,1,0,.275,19470
Andrew Knizner,COL,AAA,31,33,122,140,34,16,8,0,10,24,22,15,0,26,3,0,0,7,1,0,.279,19514
Nate Mondou,SDP,AAA,31,42,138,160,35,21,7,2,5,23,29,17,0,38,1,3,1,1,1,0,.254,19563
Daniel Johnson,HOU,AAA,30,12,52,56,10,6,3,0,1,8,3,3,0,9,0,1,0,1,2,1,.192,19643
Dairon Blanco,TEX,AAA,33,21,61,73,14,10,4,0,0,11,6,6,0,17,3,1,0,0,7,2,.230,19779
Jhonny Pereda,SEA,AAA,30,51,182,210,58,42,13,0,3,27,21,23,1,25,3,1,0,4,3,0,.319,19802
Chuckie Robinson,LAD,AAA,31,33,109,126,25,14,4,2,5,14,23,16,0,24,1,0,0,7,0,0,.229,19824
Luis Rengifo,SDP,AAA,29,6,25,27,8,6,0,0,2,5,7,2,0,5,0,0,0,0,2,0,.320,19858
Pavin Smith,ARI,AAA,30,39,133,164,38,26,5,1,6,28,26,29,0,40,0,2,0,2,1,0,.286,19892
Diego Castillo,TEX,AAA,28,95,358,405,109,79,23,2,5,56,57,41,0,43,1,4,1,7,7,6,.304,19906
Josh Lowe,LAA,AAA,28,26,107,126,32,16,7,0,9,21,29,18,2,33,0,1,0,2,6,0,.299,19953
Mickey Moniak,COL,AAA,28,3,13,13,1,0,1,0,0,1,0,0,0,3,0,0,0,2,0,0,.077,19956
Taylor Trammell,HOU,AAA,28,10,31,45,7,2,2,1,2,8,5,11,0,11,2,0,1,0,4,2,.226,19960
Jared Oliva,SFG,AAA,30,14,54,60,13,9,4,0,0,6,5,4,0,14,0,1,1,4,6,1,.241,19968
Conner Capel,COL,AAA,29,47,167,185,38,21,12,2,3,19,23,13,0,27,0,1,2,1,2,0,.228,19983
Santiago Espinal,TEX,AAA,31,21,79,88,24,17,5,1,1,11,11,6,0,16,1,1,1,4,4,2,.304,19997
Bryce Johnson,SDP,AAA,30,53,183,220,46,28,14,2,2,38,20,30,0,49,2,0,5,1,15,1,.251,20002
Miles Mastrobuoni,SEA,AAA,30,49,166,193,42,25,12,2,3,25,23,25,0,33,0,2,0,4,7,2,.253,20017
Gilberto Celestino,TEX,AAA,27,51,178,205,49,35,10,1,3,26,24,24,0,42,1,1,1,3,13,4,.275,20233
Jake Meyers,HOU,AAA,30,32,121,132,28,19,6,1,2,13,13,10,0,29,1,0,0,2,1,2,.231,20308
Stuart Fairchild,SEA,AAA,30,30,104,128,30,15,8,2,5,24,19,14,1,20,8,0,2,0,8,0,.288,20321
Nick Madrigal,LAA,AAA,29,38,142,168,39,31,5,1,2,23,23,18,0,8,2,5,1,6,3,0,.275,20521
Nolan Jones,SEA,AAA,28,19,77,88,17,8,5,0,4,8,14,9,1,23,0,2,0,1,2,1,.221,20529
Jose F Miranda,SDP,AAA,28,28,112,120,30,17,7,1,5,14,26,4,0,26,3,1,0,1,0,0,.268,20538
CJ Alexander,HOU,AAA,29,84,320,364,82,39,21,1,21,58,60,42,2,108,1,1,0,6,2,1,.256,20557
Logan Porter,SFG,AAA,30,51,161,187,34,24,5,1,4,23,25,18,0,42,5,3,0,6,0,0,.211,20626
Rodolfo Durán,SDP,AAA,28,41,149,172,35,22,7,1,5,26,27,16,1,42,4,1,2,6,3,0,.235,20958
Leo Rivas,SEA,AAA,28,22,79,106,19,15,1,0,3,15,10,22,0,23,4,0,1,1,5,2,.241,21009
Alejo Lopez,SEA,AAA,30,43,129,146,39,28,9,0,2,26,13,13,0,10,3,0,0,6,3,2,.302,21127
Luken Baker,ARI,AAA,29,51,179,211,39,23,11,2,3,27,20,28,0,59,2,2,0,5,0,1,.218,21497
Cal Raleigh,SEA,AAA,29,4,14,17,6,1,0,0,5,7,12,2,0,2,1,0,0,0,0,0,.429,21534
César Salazar,HOU,AAA,30,57,167,205,43,31,6,1,5,30,25,27,0,35,8,2,1,2,6,2,.257,21587
Jeremy Peña,HOU,AAA,28,2,7,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,.143,21636
Sebastián Rivero,LAA,AAA,27,23,82,90,18,14,3,0,1,10,10,6,0,15,0,2,0,6,0,1,.220,21735
Freddy Fermin,SDP,AAA,31,3,12,13,3,3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,.250,21840
Nick Pratto,TEX,AAA,27,86,285,331,70,42,15,2,11,49,45,42,0,73,2,2,0,6,11,0,.246,22117
Luis Campusano,SDP,AAA,27,2,6,8,2,1,0,0,1,1,2,2,0,2,0,0,0,0,0,0,.333,22217
Mason McCoy,SDP,AAA,31,128,464,534,130,96,20,4,10,86,66,53,0,115,5,4,8,6,36,5,.280,22232
Jack Suwinski,LAD,AAA,27,93,340,402,99,51,25,2,21,74,72,52,1,89,4,6,0,4,5,0,.291,22244
Raynel Delgado,HOU,AAA,26,39,152,171,41,28,9,2,2,22,19,15,2,35,2,0,2,2,5,1,.270,22272
Samad Taylor,SDP,AAA,27,60,218,258,67,48,8,3,8,38,28,30,0,54,3,1,6,4,10,2,.307,22274
Nick Allen,HOU,AAA,27,2,7,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.000,22277
Buddy Kennedy,SFG,AAA,27,48,184,218,59,35,15,1,8,40,33,27,1,27,6,0,1,3,5,0,.321,22505
Heliot Ramos,SFG,AAA,26,7,26,31,9,5,3,0,1,7,2,5,0,9,0,0,0,0,0,0,.346,22515
Johnathan Rodríguez,OAK,AAA,26,14,60,69,16,8,6,0,2,8,9,6,0,18,3,0,0,0,0,0,.267,22530
Tyler Freeman,COL,AAA,27,13,47,56,14,9,4,0,1,11,5,4,0,5,4,1,0,0,3,0,.298,22532
Michael Siani,LAD,AAA,26,29,89,107,20,14,5,1,0,21,10,17,0,30,1,0,0,1,5,2,.225,22557
Jarred Kelenic,TEX,AAA,26,37,142,162,53,31,11,4,7,43,24,18,1,31,1,0,1,2,10,4,.373,22558
Gustavo Campero,LAA,AAA,28,22,87,96,31,19,5,0,7,18,23,6,1,21,2,1,0,0,1,0,.356,22707
Eliezer Alfonzo,LAD,AAA,26,66,225,256,68,48,18,0,2,36,25,28,1,21,0,1,2,4,1,1,.302,22741
Yainer Diaz,HOU,AAA,27,3,11,12,2,2,0,0,0,1,0,1,0,2,0,0,0,1,0,0,.182,23003
Blake Hunt,SDP,AAA,27,42,133,156,40,22,5,2,11,27,32,16,0,36,3,3,1,5,0,0,.301,23209
Jacob Amaya,ARI,AAA,27,70,245,293,62,40,11,3,8,47,36,42,1,73,1,3,2,7,2,0,.253,23296
Alek Thomas,LAD,AAA,26,58,238,265,70,40,17,3,10,37,44,24,0,39,0,0,3,11,5,1,.294,23792
Carlos Santana,ARI,AAA,40,10,36,41,3,2,0,0,1,4,4,5,0,10,0,0,0,1,0,0,.083,2396
Osleivis Basabe,SFG,AAA,25,75,276,311,74,51,18,0,5,34,43,30,0,34,3,2,0,9,12,1,.268,23985
Junior Perez,OAK,AAA,24,36,138,154,29,17,5,2,5,23,19,13,0,51,0,3,0,5,4,1,.210,23989
Eddys Leonard,SFG,AAA,25,19,68,77,12,6,2,0,4,10,11,9,0,15,0,0,0,1,0,0,.176,24151
Jonathan Ornelas,OAK,AAA,26,6,23,28,10,6,2,0,2,7,7,4,0,6,1,0,0,0,2,0,.435,24597
Michael Helman,TEX,AAA,30,37,131,152,26,17,4,0,5,20,15,15,0,39,2,0,4,4,5,0,.198,24605
Ryan Fitzgerald,LAD,AAA,32,126,504,565,156,107,31,5,13,85,88,41,2,97,11,6,2,16,10,3,.310,24622
Willie MacIver,TEX,AAA,29,25,82,104,19,13,4,0,2,12,9,16,0,18,4,1,0,3,1,0,.232,24641
Brendan Donovan,SEA,AAA,29,4,17,17,3,2,0,0,1,2,1,0,0,3,0,0,0,1,0,0,.176,24679
Jonah Bride,TEX,AAA,30,115,407,506,112,78,24,0,10,72,71,85,0,76,5,9,0,14,9,6,.275,24703
Logan O'Hoppe,TEX,AAA,26,20,77,92,23,10,10,0,3,16,21,10,0,15,4,0,1,3,0,0,.299,24729
Bryan Lavastida,OAK,AAA,27,74,277,314,66,48,12,0,6,40,44,31,0,49,3,3,0,7,9,4,.238,24765
Drew Avans,COL,AAA,30,104,352,431,77,61,11,2,3,60,43,64,0,95,2,9,4,3,27,6,.219,25183
Michael Stefanic,OAK,AAA,30,100,372,453,110,78,26,0,6,59,59,59,0,43,14,7,1,13,9,1,.296,25353
Omar Martinez,LAA,AAA,24,68,210,247,47,30,6,0,11,33,34,28,0,83,7,2,0,4,0,0,.224,25369
Will Wilson,SEA,AAA,27,17,51,61,16,12,3,0,1,8,6,9,0,14,0,1,0,1,2,0,.314,25434
Brenton Doyle,COL,AAA,28,11,43,47,17,10,5,0,2,10,8,4,0,9,0,0,0,1,1,0,.395,25479
Cade Marlowe,OAK,AAA,29,111,424,485,133,85,27,10,11,87,62,52,0,106,3,3,3,1,32,3,.314,25505
Kyle McCann,COL,AAA,28,32,112,127,21,16,2,0,3,11,15,9,0,47,5,1,0,0,0,0,.188,25575
Brady Basso,OAK,AAA,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,25582
Cody Freeman,TEX,AAA,25,26,104,118,32,23,6,0,3,22,18,11,0,15,1,2,0,3,1,0,.308,25629
Will Brennan,SFG,AAA,28,86,344,375,105,74,22,2,7,47,55,19,0,39,6,6,0,5,5,2,.305,25660
Grant McCray,SFG,AAA,25,56,202,244,47,31,11,1,4,43,34,37,1,56,2,3,0,2,12,2,.233,25690
Dustin Harris,SDP,AAA,26,29,120,135,42,25,8,3,6,25,26,14,0,12,1,0,0,0,10,1,.350,25705
Blaine Crim,TEX,AAA,29,57,223,252,59,38,10,1,10,33,50,27,0,53,0,2,0,5,2,0,.265,25714
Braden Shewmake,HOU,AAA,28,15,43,52,7,4,3,0,0,3,2,7,1,16,1,0,1,0,2,0,.163,25817
Matt Gorski,LAD,AAA,28,31,99,114,22,16,2,1,3,12,13,14,0,33,0,1,0,0,3,1,.222,25855
Matthew Lugo,LAA,AAA,25,8,16,21,4,4,0,0,0,4,3,3,0,4,2,0,0,0,0,0,.250,25980
Vaughn Grissom,LAA,AAA,25,10,39,41,12,10,2,0,0,3,6,2,0,8,0,0,0,4,0,1,.308,26031
Jase Bowen,SDP,AAA,25,49,195,222,57,28,11,5,13,48,36,21,1,59,2,3,1,2,7,4,.292,26047
Tyler Fitzgerald,SFG,AAA,28,27,94,114,24,11,7,0,6,20,22,15,0,27,3,2,0,3,3,0,.255,26208
Darell Hernaiz,OAK,AAA,24,46,183,217,54,40,11,1,2,41,23,29,0,27,2,2,1,5,4,0,.295,26224
Josh Smith,TEX,AAA,28,23,92,110,20,13,5,0,2,14,11,11,0,19,4,3,0,4,6,0,.217,26396
Kyren Paris,LAA,AAA,24,62,231,289,71,40,18,0,13,42,50,50,0,82,2,5,0,8,16,3,.307,26420
Victor Bericoto,SFG,AAA,24,47,181,201,51,38,6,1,6,33,31,16,0,41,1,3,0,9,0,0,.282,26468
Jesus Rodriguez,SFG,AAA,24,50,194,225,52,37,10,0,5,29,28,24,0,26,2,5,0,4,7,0,.268,26991
Ryan Ward,LAD,AAA,28,99,380,447,95,62,14,2,17,67,76,59,1,76,3,5,0,8,7,2,.250,27449
Justin Foscue,TEX,AAA,27,30,115,140,33,21,10,0,2,18,14,22,0,22,2,1,0,1,3,0,.287,27501
Edouard Julien,COL,AAA,27,10,37,46,7,5,2,0,0,5,4,7,0,8,2,0,0,4,1,1,.189,27534
Gage Workman,SDP,AAA,26,21,83,93,19,17,2,0,0,6,7,6,0,24,1,2,1,3,3,1,.229,27573
Alika Williams,OAK,AAA,27,2,7,10,3,1,1,0,1,2,1,3,0,1,0,0,0,0,0,0,.429,27604
Christian Koss,SFG,AAA,28,3,9,10,4,3,0,0,1,4,3,0,0,1,1,0,0,0,1,0,.444,27653
Zac Veen,COL,AAA,24,100,392,445,128,63,33,8,24,82,87,48,0,91,3,2,0,3,18,2,.327,27770
Shay Whitcomb,SFG,AAA,27,81,319,355,87,63,13,1,10,41,55,30,0,88,2,4,0,5,23,2,.273,27789
Alejandro Osuna,TEX,AAA,23,44,162,195,44,32,10,0,2,25,23,26,1,20,2,3,2,1,8,3,.272,27915
Adael Amador,COL,AAA,23,94,367,434,97,62,21,3,11,67,62,61,0,48,1,4,1,11,11,7,.264,27962
Jose Fernandez,ARI,AAA,22,53,219,243,56,34,12,3,7,39,41,19,0,61,2,2,1,3,11,2,.256,28020
Denzer Guzman,LAA,AAA,22,58,238,268,80,50,16,2,12,45,57,27,0,48,1,2,0,5,9,4,.336,28816
Bryce Teodosio,LAA,AAA,27,67,233,263,61,42,11,1,7,37,30,20,0,69,8,1,1,1,24,3,.262,29524
Ryan Bliss,SEA,AAA,26,113,470,531,123,79,32,4,8,64,53,40,0,109,10,8,3,15,26,13,.262,29547
Adrian Del Castillo,ARI,AAA,26,26,94,115,28,13,10,0,5,19,16,18,0,20,0,2,1,2,0,0,.298,29554
Tim Tawa,ARI,AAA,27,20,75,88,24,9,6,2,7,18,21,11,1,13,1,1,0,2,2,1,.320,29571
Connor Norby,COL,AAA,26,5,20,25,8,4,2,0,2,8,3,5,0,4,0,0,0,0,2,0,.400,29592
Chad Stevens,COL,AAA,27,88,325,376,103,72,21,4,6,63,46,45,0,105,6,0,0,7,16,4,.317,29614
Joey Loperfido,HOU,AAA,27,53,206,239,59,42,14,0,3,35,28,27,0,51,4,1,1,5,7,1,.286,29630
Will Wagner,SDP,AAA,27,68,246,297,62,44,11,1,6,39,27,42,0,50,4,1,4,4,4,2,.252,29634
Marcelo Mayer,SFG,AAA,23,4,17,19,6,4,1,0,1,3,3,2,0,9,0,0,0,0,0,0,.353,29668
Braxton Fulford,COL,AAA,27,44,155,183,41,22,12,0,7,33,25,22,0,47,6,0,0,0,7,1,.265,29704
Cam Cauley,TEX,AAA,23,87,346,406,95,62,16,3,14,73,47,51,0,85,2,3,4,6,35,1,.275,29710
Zack Gelof,OAK,AAA,26,15,54,70,18,10,3,0,5,13,14,14,0,9,2,0,0,2,3,0,.333,29766
Max Muncy,OAK,AAA,23,17,66,77,21,11,4,0,6,16,16,7,0,22,3,1,0,1,0,0,.318,29779
Niko Kavadas,LAA,AAA,27,59,189,240,59,29,18,1,11,37,47,49,0,68,2,0,0,2,0,0,.312,29782
Brett Harris,SFG,AAA,28,39,157,187,51,32,13,1,5,34,34,25,0,38,4,0,1,6,3,1,.325,29788
Jack Winkler,OAK,AAA,27,102,370,414,79,50,16,0,13,49,63,33,1,107,10,1,0,12,9,3,.214,29830
Denzel Clarke,OAK,AAA,26,11,34,41,12,9,0,1,2,6,7,7,0,12,0,0,0,0,0,0,.353,29858
Darren Baker,SFG,AAA,27,4,15,15,6,6,0,0,0,1,1,0,0,4,0,0,0,0,2,0,.400,29912
Jordan Lawlar,ARI,AAA,23,5,20,23,4,1,2,1,0,3,2,2,0,7,0,1,0,0,0,0,.200,29976
Lazaro Montes,SEA,AAA,21,44,175,203,48,22,13,0,13,32,30,25,1,63,2,1,0,1,3,1,.274,30361
Michael Arroyo,SEA,AAA,21,49,202,235,56,33,11,4,8,38,41,19,0,38,8,6,0,3,4,2,.277,30384
Tyler Locklear,ARI,AAA,25,66,255,295,77,50,16,1,10,42,46,33,0,55,6,1,0,11,4,3,.302,31396
Collin Price,HOU,AAA,26,76,267,321,58,27,14,0,17,34,40,46,0,92,7,1,0,4,8,1,.217,31415
Jordan Beck,COL,AAA,25,26,104,114,28,13,7,1,7,15,20,8,0,26,1,1,0,1,4,2,.269,31431
Daniel Susac,SFG,AAA,25,8,28,33,13,9,1,0,3,7,9,3,0,2,2,0,0,0,2,0,.464,31441
Sterlin Thompson,COL,AAA,25,80,274,352,89,63,14,2,10,64,53,68,1,56,10,0,0,8,19,5,.325,31443
Henry Bolte,OAK,AAA,22,37,158,177,55,33,7,3,12,41,28,17,0,39,2,0,0,1,17,2,.348,31448
Wade Meckler,LAA,AAA,26,5,10,17,0,0,0,0,0,1,1,7,1,3,0,0,0,0,0,0,.000,31490
Ryan Ritter,COL,AAA,25,52,194,234,63,47,10,2,4,36,25,27,0,48,7,1,5,4,8,0,.325,31500
Drew Gilbert,SFG,AAA,25,11,45,56,13,10,2,0,1,11,3,6,0,5,2,1,2,2,0,0,.289,31545
Zach Dezenzo,HOU,AAA,26,45,160,198,38,28,5,1,4,24,15,33,0,42,5,0,0,2,11,1,.238,31562
Zach Cole,HOU,AAA,25,54,185,211,36,20,9,0,7,24,20,23,0,84,3,0,0,1,7,0,.195,31583
Alex Freeland,LAD,AAA,24,38,158,182,41,27,6,3,5,26,26,24,0,36,0,0,0,4,9,3,.259,31665
Rhylan Thomas,SEA,AAA,26,41,166,185,42,37,3,0,2,17,12,13,0,21,1,4,0,3,6,2,.253,31793
Colby Thomas,OAK,AAA,25,17,68,78,21,13,3,0,5,14,19,8,0,19,2,0,0,0,1,1,.309,31855
Nate Furman,SFG,AAA,24,102,399,468,117,84,25,1,7,63,48,52,0,55,5,5,7,2,19,5,.293,31988
Ethan Salas,SDP,AAA,20,24,89,105,29,18,6,2,3,13,24,14,0,10,0,2,0,3,3,2,.326,32051
Turner Hill,SFG,AAA,27,88,323,365,114,79,22,4,9,65,60,37,0,31,2,2,1,3,23,5,.353,32053
Brock Rodden,SEA,AAA,26,92,359,410,94,50,22,3,19,54,65,43,0,93,3,4,1,5,8,3,.262,33191
Cole Carrigg,COL,AAA,24,57,225,257,76,50,15,5,6,55,42,27,0,39,3,1,1,3,30,7,.338,33253
Jacob Wilson,OAK,AAA,24,4,12,15,2,1,1,0,0,2,1,2,0,0,1,0,0,0,0,0,.167,33266
Jonah Cox,SFG,AAA,24,11,47,52,22,16,4,1,1,14,7,5,0,9,0,0,0,0,7,2,.468,33270
Tommy Troy,ARI,AAA,24,51,201,237,63,43,13,3,4,44,30,32,0,55,2,1,1,2,7,2,.313,33279
Wyatt Langford,TEX,AAA,24,2,5,7,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,.000,33333
Drew Cavanaugh,SFG,AAA,24,32,112,137,37,22,9,0,6,27,22,18,0,34,6,1,0,3,3,0,.330,33380
Bryce Eldridge,SFG,AAA,21,30,114,137,38,27,6,0,5,25,22,20,1,41,3,0,0,0,0,0,.333,33390
LuJames Groover,ARI,AAA,24,96,374,440,114,79,27,2,6,69,57,53,2,67,3,7,3,6,4,0,.305,33552
Colt Emerson,SEA,AAA,20,38,145,169,37,21,8,1,7,26,26,17,1,46,4,1,2,3,10,3,.255,33575
Christian Moore,LAA,AAA,23,86,334,418,101,59,25,6,11,83,60,73,0,94,6,5,0,10,15,4,.302,34979
Ryan Waldschmidt,ARI,AAA,23,51,191,234,55,31,15,3,6,43,29,31,0,53,8,2,2,1,6,2,.288,35061
Tommy White,OAK,AAA,23,55,231,252,70,47,12,2,9,44,47,12,0,35,5,4,0,7,1,1,.303,35107
Joshua Kuroda-Grauer,OAK,AAA,23,42,193,215,68,52,12,3,1,49,26,16,0,14,3,3,0,2,4,1,.352,35121
Lucas Spence,HOU,AAA,23,42,137,167,28,17,6,1,4,21,23,25,0,49,2,3,0,3,5,0,.204,35126
Hyeseong Kim,LAD,AAA,27,80,307,347,83,66,11,3,3,55,29,32,0,86,1,4,1,5,14,3,.270,35322
Sung-Mun Song,SDP,AAA,29,28,113,125,30,26,3,0,1,16,15,12,0,29,0,0,0,3,1,1,.265,37122
Kyle Higashioka,TEX,AAA,36,3,11,13,2,2,0,0,0,1,0,2,0,4,0,0,0,1,0,0,.182,5517
Travis d'Arnaud,LAA,AAA,37,6,18,19,5,4,1,0,0,4,2,1,0,7,0,0,0,0,0,0,.278,7739
Clay Dungan,SDP,AAA,30,98,287,341,66,44,13,0,9,48,38,41,2,86,3,5,5,7,8,1,.230,sa1169803
Matt O'Neill,ARI,AAA,28,38,124,146,29,18,5,2,4,13,14,15,0,41,1,2,4,5,0,1,.234,sa1170279
Hemmanuel Rosario,HOU,AAA,25,2,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,.500,sa3005130
Carlos Rodríguez,SDP,AAA,25,114,442,499,139,107,18,8,6,60,72,48,0,53,0,6,3,7,21,5,.314,sa3005478
Keyber Rodriguez,TEX,AAA,25,75,265,298,61,38,8,2,13,46,35,23,0,67,4,5,1,1,6,2,.230,sa3005488
Jesus Valdez,ARI,AAA,28,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,.250,sa3005492
Jose Cordova,COL,AAA,26,51,173,190,50,35,12,1,2,28,27,12,0,33,2,1,2,8,5,4,.289,sa3006548
Orlando Martinez,TEX,AAA,28,31,103,118,27,19,5,1,2,17,17,12,0,16,0,2,1,2,5,2,.262,sa3006664
Kristian Robinson,ARI,AAA,25,110,397,476,108,74,15,5,14,76,55,66,0,135,6,4,2,5,22,5,.272,sa3006884
Frainyer Chavez,TEX,AAA,27,5,18,21,3,3,0,0,0,1,1,2,0,6,0,1,0,0,1,0,.167,sa3007019
