Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Esterling Rodriguez,PHI,CPX,20,187,.257,1.33,17.3%,47.3%,35.5%,30.8%,12.8%,53.4%,15.5%,31.0%,10.3%,273,417,690,sa3021599
Romeli Espinosa,PHI,CPX,18,234,.268,1.77,17.0%,53.1%,29.9%,27.3%,2.3%,56.0%,20.8%,23.3%,14.8%,229,460,689,sa3067704
Miguel Hernández,STL,CPX,18,191,.313,1.00,29.9%,35.1%,35.1%,29.4%,26.5%,60.0%,18.0%,22.0%,11.8%,320,365,685,sa3067750
Jhorman Bravo,BOS,CPX,18,189,.260,0.92,20.0%,38.3%,41.7%,26.0%,4.0%,46.8%,25.8%,27.4%,10.5%,289,390,679,sa3067799
Angel De Los Santos,DET,CPX,18,204,.343,0.84,26.6%,33.6%,39.9%,24.6%,10.5%,46.9%,29.9%,23.1%,13.1%,247,427,674,sa3067737
Andres Arias,TOR,CPX,19,183,.320,1.11,20.0%,42.1%,37.9%,27.8%,11.1%,41.8%,27.6%,30.6%,11.9%,286,384,670,sa3025145
Juan Rojas,HOU,CPX,18,162,.346,1.50,19.8%,48.1%,32.1%,34.6%,3.8%,41.2%,32.9%,25.9%,11.5%,305,354,659,sa3067771
Royelny Strop,STL,CPX,18,181,.299,1.10,18.0%,43.0%,39.0%,28.2%,5.1%,52.0%,23.5%,24.5%,18.6%,269,372,641,sa3068180
Manuel Campos,ATL,CPX,18,196,.388,1.20,26.7%,40.0%,33.3%,27.5%,5.0%,43.4%,19.7%,36.9%,11.6%,237,403,640,sa3067815
Anthony Frobose,NYM,CPX,18,167,.297,1.18,15.3%,45.8%,38.9%,14.3%,21.4%,59.2%,25.0%,15.8%,16.5%,254,382,636,sa3069292
Anderson Areinamo,HOU,CPX,19,168,.232,0.71,17.2%,34.3%,48.5%,22.9%,8.3%,55.4%,20.8%,23.8%,12.5%,268,364,632,sa3067775
Franklin Rojas,TOR,CPX,19,179,.347,0.90,24.5%,35.7%,39.8%,23.1%,7.7%,43.9%,30.6%,25.5%,8.7%,278,351,629,sa3025018
Cristian Perez,DET,CPX,19,175,.314,1.05,19.1%,41.5%,39.4%,10.8%,32.4%,58.8%,24.7%,16.5%,19.5%,256,371,627,sa3022320
Brayan Cortesia,WSN,CPX,18,176,.380,4.83,17.6%,68.2%,14.1%,8.3%,0.0%,26.4%,17.2%,56.3%,16.3%,250,377,627,sa3067686
Cristofer Lebrón,STL,CPX,19,179,.360,1.62,25.5%,46.1%,28.4%,24.1%,20.7%,51.9%,24.5%,23.6%,15.3%,227,395,622,sa3024314
Yovanny Rodriguez,NYM,CPX,19,180,.361,1.06,20.4%,40.9%,38.7%,19.4%,19.4%,54.3%,26.6%,19.1%,15.6%,251,369,620,sa3023720
Justin Capellan,NYY,CPX,19,173,.280,0.71,20.8%,33.0%,46.2%,28.6%,8.2%,49.5%,22.9%,27.5%,13.3%,231,387,618,sa3023731
Hector Campusano,BAL,CPX,19,190,.387,1.94,21.6%,51.7%,26.7%,12.9%,0.0%,43.8%,26.4%,29.8%,11.5%,271,344,615,sa3024148
Daiber De Los Santos,MIN,CPX,19,160,.412,0.82,23.1%,34.6%,42.3%,9.1%,13.6%,59.3%,22.2%,18.5%,22.5%,246,366,612,sa3023885
Darwin Almanzar,MIN,CPX,18,166,.345,1.07,25.9%,38.3%,35.8%,17.2%,0.0%,36.9%,22.6%,40.5%,10.2%,298,309,607,sa3068186
Gabriel Cesa,ATL,CPX,19,161,.282,1.61,26.8%,45.1%,28.0%,26.1%,0.0%,47.1%,12.9%,40.0%,14.5%,238,367,605,sa3024630
Kennew Blanco,TOR,CPX,20,187,.282,1.74,20.0%,50.8%,29.2%,45.7%,2.9%,40.0%,25.6%,34.4%,14.1%,223,380,603,sa3067640
John Cruz,MIA,CPX,20,166,.324,0.84,29.3%,32.3%,38.4%,36.8%,13.2%,39.6%,27.7%,32.7%,11.6%,265,337,602,sa3018573
Bohan Adderley,NYM,CPX,19,189,.381,1.93,24.1%,50.0%,25.9%,28.6%,14.3%,43.6%,25.5%,30.9%,19.2%,210,385,595,sa3023728
Caden Merritt,ATL,CPX,19,164,.337,1.50,17.7%,49.4%,32.9%,3.8%,11.5%,44.6%,24.1%,31.3%,14.0%,243,351,594,sa3076054
Manuel Dos Passos,ATL,CPX,19,157,.357,0.66,19.7%,31.8%,48.5%,9.4%,6.3%,51.5%,27.3%,21.2%,17.9%,237,355,592,sa3024344
Breyias Dean,MIA,CPX,20,169,.326,1.96,19.0%,53.6%,27.4%,21.7%,17.4%,38.2%,29.2%,32.6%,12.2%,257,331,588,sa3021294
Luis Rives,HOU,CPX,21,140,.342,2.47,22.4%,55.3%,22.4%,41.2%,23.5%,44.2%,18.2%,37.7%,12.8%,278,306,584,sa3023624
Bracewell Taveras,STL,CPX,20,151,.179,1.20,13.2%,47.4%,39.5%,40.0%,10.0%,55.6%,17.3%,27.2%,17.4%,211,370,581,sa3021193
Darell Morel,PIT,CPX,18,161,.250,1.19,15.0%,46.3%,38.8%,22.6%,9.7%,45.9%,20.0%,34.1%,17.4%,250,330,580,sa3066667
Gabriel Rodriguez,PIT,CPX,18,164,.218,0.83,15.1%,38.4%,46.5%,30.0%,5.0%,46.1%,21.3%,32.6%,15.2%,226,354,580,sa3067720
Christopher Alvarado,BOS,CPX,19,154,.325,1.87,17.5%,53.8%,28.7%,4.3%,4.3%,31.3%,16.9%,51.8%,10.9%,268,310,578,sa3024337
Gustavo Melendez,PIT,CPX,18,157,.271,4.20,20.0%,64.6%,15.4%,40.0%,0.0%,35.7%,11.4%,52.9%,13.1%,281,293,574,sa3069270
Steven Madero,DET,CPX,19,168,.300,0.59,21.4%,29.1%,49.6%,19.0%,12.1%,47.9%,26.5%,25.6%,17.5%,196,377,573,sa3023950
Jose Castro,NYY,CPX,20,166,.430,1.25,22.2%,43.2%,34.6%,14.3%,25.0%,52.4%,30.5%,17.1%,14.0%,245,326,571,sa3022235
Tavano Baker,BOS,CPX,19,164,.323,1.03,17.2%,41.9%,40.9%,26.3%,2.6%,49.5%,21.1%,29.5%,16.0%,225,331,556,sa3023762
Maikol Orozco,DET,CPX,20,167,.427,1.50,22.3%,46.6%,31.1%,12.5%,6.3%,35.2%,29.5%,35.2%,17.7%,199,354,553,sa3021098
Luis Arias,WSN,CPX,20,146,.347,1.85,25.0%,48.7%,26.3%,25.0%,20.0%,52.6%,16.7%,30.8%,18.6%,207,346,553,sa3023259
Miguel Caraballo,MIN,CPX,17,166,.313,0.49,15.2%,27.8%,57.0%,17.8%,11.1%,41.0%,26.5%,32.5%,19.7%,225,327,552,sa3067756
Josmir Reyes,NYM,CPX,19,153,.255,1.03,22.7%,39.2%,38.1%,40.5%,2.7%,41.4%,21.2%,37.4%,6.2%,240,308,548,sa3023929
Yilber Herrera,MIN,CPX,21,135,.355,0.53,19.7%,27.9%,52.5%,46.9%,3.1%,42.9%,27.0%,30.2%,9.0%,253,293,546,sa3018425
Dorian Soto,BOS,CPX,18,161,.293,0.97,20.2%,39.4%,40.4%,26.3%,0.0%,35.1%,29.9%,35.1%,12.8%,222,324,546,sa3067678
Carlos Tavares,WSN,CPX,20,132,.288,1.41,30.5%,40.7%,28.8%,29.4%,29.4%,56.5%,21.0%,22.6%,11.8%,266,270,536,sa3021209
Juan Alva,MIA,CPX,20,139,.357,0.88,25.0%,35.0%,40.0%,25.0%,12.5%,42.2%,33.7%,24.1%,6.7%,241,293,534,sa3067708
Roiner Quintana,HOU,CPX,21,134,.338,1.63,21.3%,48.8%,30.0%,12.5%,12.5%,44.6%,22.9%,32.5%,14.1%,220,312,532,sa3019510
Jose Tovar,TBR,CPX,20,118,.231,1.50,15.4%,50.8%,33.8%,9.1%,0.0%,34.8%,24.2%,40.9%,7.1%,259,260,519,sa3021223
Browm Martinez,WSN,CPX,19,137,.362,1.43,23.9%,44.8%,31.3%,38.1%,19.0%,54.4%,27.9%,17.6%,15.3%,228,288,516,sa3024323
Jose Familia,PHI,CPX,18,142,.286,0.75,27.9%,30.9%,41.2%,21.4%,14.3%,60.3%,17.8%,21.9%,17.1%,190,324,514,sa3023879
Luis Quesada,HOU,CPX,21,125,.333,1.32,15.0%,48.3%,36.7%,27.3%,13.6%,55.6%,17.5%,27.0%,14.6%,218,290,508,sa3021308
Adrian Bello,MIA,CPX,20,149,.340,1.76,18.8%,51.8%,29.4%,32.0%,8.0%,37.4%,17.6%,45.1%,10.9%,219,287,506,sa3021303
Johan Rodriguez,ATL,CPX,18,154,.308,1.41,22.6%,45.3%,32.1%,14.7%,11.8%,50.9%,21.3%,27.8%,11.3%,172,331,503,sa3067860
Luis Leon,MIA,CPX,19,130,.359,0.71,26.2%,30.8%,43.1%,32.1%,10.7%,59.7%,14.9%,25.4%,18.2%,204,297,501,sa3067401
Luis De Leon,HOU,CPX,19,141,.424,2.45,33.0%,47.6%,19.4%,30.0%,20.0%,45.6%,25.2%,29.1%,7.2%,217,283,500,sa3067652
Estivenzon Montero,NYY,CPX,19,144,.309,1.44,21.8%,46.2%,32.1%,40.0%,12.0%,56.8%,23.5%,19.8%,15.9%,198,298,496,sa3023916
Kenly Hunter,STL,CPX,18,155,.299,1.25,25.8%,41.2%,33.0%,28.1%,6.3%,56.0%,21.0%,23.0%,8.3%,210,286,496,sa3067701
Almen Tolentino,MIA,CPX,19,132,.265,0.96,23.0%,37.7%,39.3%,20.8%,4.2%,53.2%,19.4%,27.4%,12.6%,210,282,492,sa3024628
Carl Calixte,PIT,CPX,19,151,.369,1.87,20.5%,51.8%,27.7%,26.1%,17.4%,49.4%,21.3%,29.2%,15.2%,194,298,492,sa3067444
Anderson Araujo,PHI,CPX,18,142,.351,1.74,17.8%,52.2%,30.0%,18.5%,0.0%,51.0%,24.0%,25.0%,10.1%,205,282,487,sa3067663
Yordani Martinez,MIA,CPX,19,136,.266,1.00,17.8%,41.1%,41.1%,20.0%,6.7%,44.0%,22.7%,33.3%,11.3%,206,280,486,sa3023738
Gavin Smith,TOR,CPX,20,131,.290,0.60,33.3%,25.0%,41.7%,12.0%,8.0%,41.8%,22.4%,35.8%,11.6%,186,295,481,sa3076312
Wyatt Vincent,NYM,CPX,19,132,.293,1.00,26.0%,37.0%,37.0%,37.0%,14.8%,51.4%,21.6%,27.0%,8.5%,199,281,480,sa3069295
Hyun Seung Lee,PIT,CPX,18,144,.376,1.03,27.6%,36.8%,35.6%,9.7%,19.4%,29.7%,38.5%,31.9%,13.0%,178,299,477,sa3067735
Emilio Sanchez,BAL,CPX,19,112,.143,1.14,9.6%,48.1%,42.3%,18.2%,0.0%,54.5%,21.8%,23.6%,12.5%,217,248,465,sa3024110
Santiago Pinto,DET,CPX,20,131,.385,1.68,26.3%,46.3%,27.5%,4.5%,9.1%,45.0%,23.8%,31.3%,18.1%,153,311,464,sa3021265
Jorge Rodriguez,BOS,CPX,20,124,.320,0.70,28.2%,29.5%,42.3%,42.4%,12.1%,59.5%,21.5%,19.0%,7.0%,193,264,457,sa3023974
Jancory De La Cruz,MIA,CPX,20,119,.322,1.19,16.4%,45.5%,38.2%,19.0%,19.0%,54.4%,28.1%,17.5%,13.8%,191,265,456,sa3021280
Juan Espinal,ATL,CPX,19,117,.314,0.76,24.5%,32.7%,42.9%,33.3%,4.8%,33.3%,23.5%,43.1%,18.7%,197,257,454,sa3024315
Guillermo Rosario,PHI,CPX,21,129,.302,1.33,18.3%,46.7%,35.0%,14.3%,19.0%,55.4%,21.5%,23.1%,12.0%,194,257,451,sa3021586
Diego Tornes,ATL,CPX,17,124,.259,1.09,18.3%,42.7%,39.0%,40.6%,0.0%,50.6%,24.1%,25.3%,15.5%,168,278,446,sa3066458
Malvin Fernandez,ATL,CPX,17,129,.273,1.18,21.8%,42.3%,35.9%,32.1%,7.1%,55.0%,16.3%,28.7%,17.0%,175,271,446,sa3067745
Edwin Darville,BOS,CPX,19,117,.410,2.43,21.3%,55.7%,23.0%,21.4%,14.3%,39.1%,28.1%,32.8%,9.7%,210,233,443,sa3023790
J.P. Cabrera,STL,CPX,19,136,.315,1.64,31.0%,42.9%,26.2%,27.3%,4.5%,57.5%,19.5%,23.0%,15.8%,177,266,443,sa3024651
Alfonzo Martinez,TBR,CPX,20,119,.250,2.06,17.9%,55.2%,26.9%,27.8%,5.6%,47.1%,11.8%,41.2%,11.8%,192,249,441,sa3021225
Vladi Gomez,NYM,CPX,20,139,.389,1.23,19.3%,44.6%,36.1%,30.0%,3.3%,39.8%,29.5%,30.7%,7.8%,188,247,435,sa3021165
Omar Urbina,BAL,CPX,20,115,.333,1.36,17.5%,47.6%,34.9%,22.7%,0.0%,51.5%,25.0%,23.5%,11.5%,179,256,435,sa3021204
Leonardo Pineda,TBR,CPX,19,106,.229,1.64,24.5%,46.9%,28.6%,7.1%,14.3%,38.0%,32.0%,30.0%,12.3%,208,222,430,sa3023721
Joephillip Guzman,BAL,CPX,19,113,.233,1.24,13.0%,48.1%,38.9%,9.5%,4.8%,54.2%,22.0%,23.7%,8.4%,192,235,427,sa3075625
Francisco Vilorio,NYY,CPX,19,117,.365,1.63,26.3%,45.6%,28.1%,37.5%,6.3%,49.2%,21.3%,29.5%,19.9%,153,270,423,sa3023893
Franklin Primera,BOS,CPX,19,134,.434,0.72,17.8%,34.4%,47.8%,25.6%,18.6%,52.2%,27.8%,20.0%,7.6%,186,234,420,sa3067709
Cam Lee,BAL,CPX,20,130,.312,2.52,12.9%,62.4%,24.7%,23.8%,0.0%,43.6%,27.7%,28.7%,5.5%,165,254,419,sa3069381
Victor Hurtado,WSN,CPX,19,105,.300,1.04,19.7%,41.0%,39.3%,25.0%,12.5%,43.5%,19.4%,37.1%,13.4%,176,233,409,sa3023888
Juan Elejandro,ATL,CPX,18,125,.278,1.36,19.5%,46.3%,34.1%,21.4%,0.0%,38.6%,19.3%,42.2%,18.4%,147,260,407,sa3068191
Jostin Ogando,BOS,CPX,18,110,.339,1.59,25.4%,45.8%,28.8%,11.8%,5.9%,42.9%,28.6%,28.6%,15.5%,160,247,407,sa3068416
Sebastian Dos Santos,STL,CPX,18,112,.315,1.28,28.1%,40.4%,31.6%,16.7%,33.3%,44.8%,17.2%,37.9%,11.6%,191,215,406,sa3067732
Johan De Los Santos,PIT,CPX,17,138,.330,2.12,16.5%,56.7%,26.8%,34.6%,7.7%,53.4%,17.5%,29.1%,6.4%,170,235,405,sa3066666
Enderson Delgado,DET,CPX,21,117,.259,0.97,20.2%,39.3%,40.5%,38.2%,8.8%,51.2%,16.7%,32.1%,12.4%,164,240,404,sa3018576
Jose Barrios,MIN,CPX,18,121,.267,3.31,20.0%,61.4%,18.6%,23.1%,15.4%,45.3%,21.3%,33.3%,8.4%,172,222,394,sa3067730
Roybert Herrera,NYM,CPX,19,103,.328,2.64,27.3%,52.7%,20.0%,36.4%,9.1%,37.9%,24.1%,37.9%,16.4%,161,223,384,sa3023940
Andrew Salas,MIA,CPX,18,105,.294,0.86,25.0%,34.6%,40.4%,4.8%,33.3%,60.4%,26.4%,13.2%,10.9%,162,222,384,sa3067045
Heriberto Rincon,NYM,CPX,20,132,.292,1.09,19.3%,42.2%,38.6%,53.1%,12.5%,52.3%,19.8%,27.9%,17.8%,117,265,382,sa3021238
Alfredo Rodriguez,TBR,CPX,20,113,.258,1.47,23.0%,45.9%,31.1%,21.1%,5.3%,43.5%,24.2%,32.3%,15.2%,158,223,381,sa3021207
Adriander Mejía,BAL,CPX,19,114,.382,1.26,20.8%,44.2%,35.1%,14.8%,14.8%,41.3%,23.8%,35.0%,13.6%,120,261,381,sa3021253
David Guzman,TOR,CPX,20,103,.266,1.32,20.3%,45.3%,34.4%,31.8%,13.6%,45.3%,28.1%,26.6%,9.2%,177,202,379,sa3021135
Francisco Loreto,PIT,CPX,19,107,.429,0.36,28.3%,18.9%,52.8%,28.6%,17.9%,51.9%,29.6%,18.5%,22.2%,149,230,379,sa3023937
Edgar Walker,PIT,CPX,18,117,.266,1.96,9.3%,60.0%,30.7%,34.8%,4.3%,53.1%,23.5%,23.5%,16.4%,143,235,378,sa3067660
Jaeden Calderon,PHI,CPX,20,107,.344,0.74,25.9%,31.5%,42.6%,13.0%,4.3%,55.2%,22.4%,22.4%,10.4%,164,212,376,sa3021274
Jonathan Rivero,PIT,CPX,20,116,.303,0.81,27.0%,32.6%,40.4%,30.6%,0.0%,53.9%,22.5%,23.6%,10.9%,142,226,368,sa3021150
Jhoan Peguero,BOS,CPX,20,107,.309,0.57,22.8%,28.1%,49.1%,25.0%,7.1%,43.1%,31.0%,25.9%,7.6%,179,189,368,sa3023754
Carlos Taveras,MIN,CPX,18,112,.343,1.26,21.2%,43.9%,34.8%,17.4%,4.3%,43.5%,23.2%,33.3%,14.4%,146,221,367,sa3067690
Yeider Mindiola,NYM,CPX,19,109,.351,1.69,15.7%,52.9%,31.4%,37.5%,6.3%,35.8%,20.8%,43.4%,16.3%,151,211,362,sa3067885
Jonathan Alcantara,PHI,CPX,18,108,.303,1.55,21.5%,47.7%,30.8%,25.0%,15.0%,58.5%,16.9%,24.6%,16.6%,119,243,362,sa3068969
Diover De Aza,NYM,CPX,18,99,.261,1.50,20.5%,47.7%,31.8%,35.7%,14.3%,57.8%,11.1%,31.1%,23.0%,139,222,361,sa3023715
Luis Aguilera,DET,CPX,19,118,.319,1.52,23.6%,46.1%,30.3%,40.7%,0.0%,39.6%,19.8%,40.7%,12.5%,131,230,361,sa3024374
Victor Leal,MIN,CPX,19,110,.294,0.84,10.6%,40.9%,48.5%,9.4%,0.0%,55.1%,24.6%,20.3%,8.3%,158,202,360,sa3023948
Joyner Perez,MIN,CPX,18,101,.276,1.00,14.3%,42.9%,42.9%,29.2%,0.0%,50.0%,22.4%,27.6%,17.1%,134,222,356,sa3067762
Yamvier Carrero,ATL,CPX,19,108,.324,1.68,23.9%,47.8%,28.4%,36.8%,0.0%,45.6%,20.6%,33.8%,11.5%,137,218,355,sa3076211
Tim Piasentin,TOR,CPX,19,86,.267,1.11,13.6%,45.5%,40.9%,27.8%,5.6%,50.0%,23.9%,26.1%,16.1%,141,206,347,sa3069278
Yoelvis Betancourt,ATL,CPX,18,115,.308,1.00,22.2%,38.9%,38.9%,35.7%,0.0%,47.9%,23.3%,28.8%,12.1%,125,221,346,sa3067847
Ronald Ramirez,DET,CPX,19,105,.424,1.48,23.5%,45.6%,30.9%,23.8%,14.3%,57.1%,25.7%,17.1%,11.0%,127,218,345,sa3024368
Christian Astudillo,BAL,CPX,19,102,.206,1.94,14.5%,56.5%,29.0%,27.8%,5.6%,33.8%,27.7%,38.5%,9.0%,155,188,343,sa3024144
Yaxson Lucena,STL,CPX,18,88,.143,1.15,12.2%,46.9%,40.8%,30.0%,0.0%,56.6%,18.9%,24.5%,6.5%,158,183,341,sa3024326
Arlenn Manzanillo,ATL,CPX,18,94,.259,1.61,17.5%,50.9%,31.6%,22.2%,0.0%,44.8%,25.9%,29.3%,14.4%,134,200,334,sa3067872
Jalvin Arias,PHI,CPX,19,92,.217,1.17,9.3%,48.8%,41.9%,27.8%,5.6%,41.3%,19.6%,39.1%,27.4%,110,218,328,sa3023875
Starlin Mieses,BAL,CPX,18,89,.211,1.90,12.1%,57.6%,30.3%,40.0%,0.0%,55.6%,16.7%,27.8%,17.7%,132,184,316,sa3067884
Liosward Marin,BOS,CPX,20,97,.368,0.77,20.7%,34.5%,44.8%,15.4%,19.2%,43.1%,24.1%,32.8%,14.0%,126,188,314,sa3021619
Martin Tamara,DET,CPX,22,86,.289,0.70,15.2%,34.8%,50.0%,26.1%,4.3%,52.2%,26.1%,21.7%,17.3%,110,203,313,sa3021257
Daniel Rojas,STL,CPX,20,102,.222,1.00,26.2%,36.9%,36.9%,45.8%,8.3%,48.5%,22.1%,29.4%,17.7%,97,214,311,sa3021613
Josueth Quinonez,DET,CPX,19,84,.475,0.82,32.2%,30.5%,37.3%,22.7%,0.0%,44.1%,25.4%,30.5%,8.8%,124,184,308,sa3023882
August Cuneo,HOU,CPX,18,70,.407,2.50,44.0%,40.0%,16.0%,0.0%,25.0%,32.1%,17.9%,50.0%,6.2%,163,145,308,sa3076335
Feldi Tavarez,WSN,CPX,19,82,.279,1.64,23.7%,47.4%,28.9%,36.4%,9.1%,63.4%,19.5%,17.1%,10.9%,128,166,294,sa3023918
Carlos Matias,TBR,CPX,19,81,.346,1.18,21.3%,42.6%,36.2%,35.3%,5.9%,59.2%,20.4%,20.4%,12.7%,117,175,292,sa3023744
Javier Acevedo,PIT,CPX,19,82,.279,1.47,14.0%,51.2%,34.9%,13.3%,6.7%,51.1%,28.9%,20.0%,15.8%,120,172,292,sa3023747
Edgardo De Leon,MIA,CPX,19,76,.381,1.91,27.3%,47.7%,25.0%,27.3%,36.4%,36.4%,29.5%,34.1%,12.7%,120,164,284,sa3024339
Michael Oliveto,DET,CPX,19,83,.286,1.50,18.2%,49.1%,32.7%,22.2%,5.6%,47.4%,26.3%,26.3%,7.8%,123,160,283,sa3069256
Luis Cova,MIA,CPX,19,79,.340,0.74,28.3%,30.4%,41.3%,26.3%,10.5%,44.2%,32.7%,23.1%,6.0%,125,157,282,sa3023723
Brady Cerkownyk,WSN,CPX,23,82,.429,0.78,28.9%,31.1%,40.0%,16.7%,5.6%,58.3%,25.0%,16.7%,12.9%,110,169,279,sa3022929
Andru Arthur,STL,CPX,20,72,.179,1.13,17.9%,43.6%,38.5%,40.0%,0.0%,64.1%,10.3%,25.6%,10.1%,123,155,278,sa3021277
Gabriel Azocar,PHI,CPX,18,75,.256,1.27,20.9%,44.2%,34.9%,26.7%,0.0%,48.8%,20.9%,30.2%,14.8%,106,171,277,sa3067664
Adolfo Miranda,NYM,CPX,19,85,.314,1.54,28.3%,43.5%,28.3%,38.5%,0.0%,47.1%,13.7%,39.2%,16.4%,98,177,275,sa3025062
Sam White,TOR,CPX,22,79,.390,1.06,20.5%,40.9%,38.6%,11.8%,23.5%,40.0%,22.2%,37.8%,15.8%,110,163,273,sa3076280
Kenni Gomez,HOU,CPX,21,69,.286,0.77,23.3%,33.3%,43.3%,15.4%,23.1%,56.7%,26.7%,16.7%,16.6%,104,167,271,sa3018430
Eyeksson Rojas,WSN,CPX,20,78,.333,1.14,33.3%,35.6%,31.1%,71.4%,0.0%,45.8%,22.9%,31.3%,14.9%,106,163,269,sa3023872
