Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Viandel Pena,DET,AA,25,27,92,103,18,11,5,0,2,15,9,11,0,29,0,0,0,2,4,0,.196,sa3005775
P.J. Hilson,PIT,AA,25,47,123,144,24,19,4,0,1,13,10,12,0,40,5,1,3,1,11,1,.195,sa3007048
Max Burt,DET,AA,29,38,135,152,32,22,6,0,4,17,20,16,0,36,0,1,0,4,14,3,.237,sa3007631
Onix Vega,NYM,AA,27,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3008007
Jaylen Palmer,NYM,AA,25,42,130,153,25,11,13,0,1,14,15,20,0,55,3,0,0,1,8,0,.192,sa3008297
Jose Ramos,NYM,AA,25,91,330,387,72,45,12,0,15,52,54,52,0,123,4,1,0,13,8,4,.218,sa3008845
Leandro Pineda,WSN,AA,24,66,236,270,56,37,12,4,3,32,23,28,0,48,4,2,0,8,4,3,.237,sa3008905
Jorge Burgos,TOR,AA,23,79,254,292,68,40,20,1,7,36,40,34,1,51,1,2,1,5,2,2,.268,sa3008929
Miguel Palma,NYY,AA,24,55,178,201,40,27,4,0,9,30,33,19,0,42,4,0,0,5,0,0,.225,sa3009279
Geovanny Planchart,TOR,AA,24,12,29,37,8,8,0,0,0,2,6,6,0,11,1,1,0,1,0,0,.276,sa3009334
Eddinson Paulino,NYM,AA,23,2,4,6,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,.250,sa3009538
Luke Ritter,PHI,AA,29,45,149,180,35,24,8,0,3,21,23,26,0,53,2,3,0,5,1,0,.235,sa3009878
DJ Gladney,NYY,AA,24,110,419,467,111,62,24,2,23,71,85,36,1,159,5,6,0,7,19,3,.265,sa3010043
GJ Hill,COL,AA,25,106,335,379,80,41,22,1,16,58,50,30,0,116,4,2,7,3,31,6,.239,sa3010335
Aaron Antonini,DET,AA,27,33,99,117,20,11,5,1,3,14,15,14,0,36,3,1,0,3,2,1,.202,sa3010906
Kervin Pichardo,WSN,AA,24,105,356,419,84,62,11,0,11,59,40,56,1,102,3,4,0,10,8,1,.236,sa3011260
Cameron Barstad,CLE,AA,25,36,115,138,25,16,7,0,2,17,13,18,0,49,4,0,1,2,0,0,.217,sa3011350
Jamari Baylor,NYM,AA,25,12,35,41,9,6,1,1,1,7,5,4,0,11,1,1,0,0,2,0,.257,sa3011446
Wuilfredo Antunez,CLE,AA,24,81,300,330,60,30,13,3,14,37,47,26,0,108,0,4,0,9,5,3,.200,sa3011578
Erick Brito,PHI,AA,24,26,86,104,26,19,6,0,1,16,10,12,0,21,1,2,3,2,11,2,.302,sa3011753
Willy Vasquez,BAL,AA,24,35,116,134,33,27,4,0,2,18,15,15,0,31,1,2,0,0,6,4,.284,sa3011821
Kevin Made,WSN,AA,23,7,20,24,5,4,1,0,0,1,2,3,0,5,0,1,0,0,1,0,.250,sa3014679
Roberto Campos,DET,AA,23,17,59,71,15,11,3,1,0,6,3,12,0,17,0,0,0,1,2,0,.254,sa3014683
Hedbert Perez,TOR,AA,23,45,150,175,34,17,11,0,6,17,18,24,0,51,1,0,0,5,6,3,.227,sa3014692
Aeverson Arteaga,SFG,AA,23,23,66,77,21,14,4,1,2,13,12,6,0,22,3,1,1,1,2,0,.318,sa3014707
TT Bowens,NYM,AA,28,28,89,102,12,7,4,0,1,8,7,10,0,38,0,3,0,0,1,0,.135,sa3015107
Vincent Perozo,NYM,AA,23,57,204,225,38,23,7,0,8,19,26,9,0,79,10,2,0,2,0,0,.186,sa3015188
Adrián Sugastey,SFG,AA,23,36,120,135,33,23,8,0,2,15,22,8,0,16,2,3,2,4,2,1,.275,sa3015190
Luis Durango,NYY,AA,23,22,59,67,18,16,1,1,0,10,7,5,0,9,2,0,1,0,8,3,.305,sa3015232
Jose Devers,CLE,AA,23,83,281,318,76,63,7,4,2,42,33,33,0,88,1,1,2,5,10,4,.270,sa3015292
Ronald Rosario,BOS,AA,23,74,276,299,72,43,15,1,13,38,43,20,0,67,1,1,1,8,2,1,.261,sa3015525
Maick Collado,CLE,AA,23,29,95,111,25,19,4,0,2,14,21,9,0,15,1,5,1,1,1,0,.263,sa3015534
Kevin Rivas,CLE,AA,23,5,11,12,2,1,0,0,1,2,2,1,0,5,0,0,0,0,1,0,.182,sa3015539
Adrian Pinto,TOR,AA,23,43,150,178,36,20,12,2,2,15,17,25,0,30,1,0,1,3,1,1,.240,sa3015542
Jesus Castillo,PIT,AA,22,60,218,242,55,45,4,2,4,26,26,20,0,54,1,1,2,4,6,1,.252,sa3015587
Javier Rivas,PIT,AA,23,77,276,296,61,36,12,3,10,32,28,15,0,78,2,3,0,9,3,1,.221,sa3015589
Onil Perez,SFG,AA,23,10,27,30,6,4,2,0,0,0,2,1,0,3,1,1,0,0,0,0,.222,sa3015610
Miguel Villarroel,WSN,AA,24,2,9,9,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.111,sa3015631
Victor Arias,TOR,AA,22,83,313,336,71,44,14,3,10,42,43,20,0,79,2,0,1,5,8,7,.227,sa3015636
Alexis Hernandez,TOR,AA,23,23,86,97,30,22,7,0,1,9,7,9,0,16,1,0,1,1,4,2,.349,sa3015642
Manuel Palencia,NYY,AA,23,81,274,301,74,59,8,0,7,30,31,23,0,44,1,3,0,6,1,1,.270,sa3015659
Omar Alfonzo,PIT,AA,22,84,298,342,61,39,12,0,10,38,45,35,0,115,5,3,1,7,0,0,.205,sa3015665
Kevin Villavicencio,NYM,AA,22,29,102,109,21,17,2,0,2,9,10,4,0,25,1,2,0,0,3,2,.206,sa3015673
Shalin Polanco,PIT,AA,22,18,56,64,10,8,1,1,0,2,7,6,0,26,0,1,1,0,0,1,.179,sa3015699
Maikol Hernández,BAL,AA,22,3,9,9,3,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,.333,sa3015712
Anderson De Los Santos,BAL,AA,22,111,379,456,84,51,20,1,12,55,56,70,0,112,4,1,2,6,9,5,.222,sa3015747
Thayron Liranzo,DET,AA,22,75,273,331,54,24,13,1,16,47,54,49,0,98,2,7,0,4,2,2,.198,sa3015790
Samuel Escudero,PIT,AA,22,21,51,57,6,5,0,0,1,3,5,3,0,14,3,0,0,1,0,0,.118,sa3015807
Yohairo Cuevas,NYM,AA,22,8,25,26,8,4,4,0,0,6,2,1,0,4,0,0,0,1,1,0,.320,sa3015826
Bryant Betancourt,COL,AA,22,65,238,268,64,34,16,0,14,35,44,25,1,41,1,3,1,2,2,0,.269,sa3015846
Andy Perez,COL,AA,22,123,497,536,145,105,29,2,9,77,59,24,1,83,3,2,8,10,26,9,.292,sa3015857
Diego Velasquez,SFG,AA,22,85,281,334,83,60,19,0,4,55,40,37,0,55,6,4,6,3,21,4,.295,sa3016144
Ahbram Liendo,BOS,AA,22,101,289,340,68,49,10,2,7,50,51,40,0,103,4,4,2,5,23,6,.235,sa3016173
Jose Astudillo,SFG,AA,22,16,56,62,13,11,2,0,0,6,8,4,0,7,0,0,0,2,4,2,.232,sa3016548
Edward Duran,TOR,AA,22,11,39,44,10,8,1,0,1,6,6,1,0,9,2,2,0,2,1,0,.256,sa3016719
Frederick Bencosme,BAL,AA,23,104,355,410,92,59,21,0,12,47,51,47,0,72,2,3,3,3,13,0,.259,sa3016779
Max Ferguson,BOS,AA,26,58,190,228,47,28,9,2,8,34,29,34,0,58,2,1,1,0,12,4,.247,sa3016819
Diego Mosquera,NYM,AA,22,18,48,58,8,8,0,0,0,5,1,8,0,19,0,1,1,0,3,0,.167,sa3016825
Raylin Heredia,PHI,AA,22,130,525,558,147,91,33,1,22,82,71,23,0,145,6,2,0,5,25,6,.280,sa3016826
Miguel Bleis,BOS,AA,22,90,327,353,77,51,13,0,13,58,38,20,0,83,6,0,0,5,14,3,.235,sa3016834
Raudelis Martinez,BOS,AA,24,25,65,68,17,12,4,0,1,6,10,2,0,17,0,1,0,2,0,1,.262,sa3016835
Tyler McDonough,BOS,AA,27,74,252,306,58,33,11,2,12,43,43,44,1,87,8,0,2,4,21,2,.230,sa3016869
Mike Antico,COL,AA,28,48,135,158,22,13,5,0,4,17,13,14,0,59,9,0,0,0,12,1,.163,sa3016922
Luis Caicuto,PHI,AA,23,8,24,27,4,3,1,0,0,1,2,2,0,5,0,0,1,0,0,0,.167,sa3016923
Tyler Hardman,NYY,AA,27,42,150,167,45,24,8,0,13,28,40,15,0,45,2,0,0,2,3,0,.300,sa3016955
Chris Meyers,DET,AA,27,65,230,272,61,36,16,2,7,41,35,36,0,62,6,0,0,5,6,1,.265,sa3016956
Austin Murr,PHI,AA,27,53,182,201,54,29,16,2,7,29,27,14,0,33,2,1,1,3,9,1,.297,sa3016967
Izaac Pacheco,DET,AA,23,87,298,355,70,35,13,2,20,40,57,50,3,120,2,5,0,2,5,0,.235,sa3016969
Justice Bigbie,DET,AA,27,90,329,378,109,83,18,1,7,63,50,39,0,60,7,3,0,7,8,3,.331,sa3016971
Jack Rogers,WSN,AA,27,34,117,137,19,14,5,0,0,15,9,16,0,48,3,1,0,1,4,0,.162,sa3017017
Adam Hackenberg,TOR,AA,26,3,6,8,2,1,0,0,1,2,3,1,0,3,0,1,0,0,0,0,.333,sa3017041
Alex Binelas,PHI,AA,26,116,401,479,107,64,15,2,26,73,78,72,2,140,4,2,0,8,5,0,.267,sa3017044
Riley Tirotta,PHI,AA,27,29,91,108,18,14,3,0,1,13,10,14,0,28,3,0,0,0,0,0,.198,sa3017078
Wyatt Young,NYM,AA,26,88,278,322,59,49,9,0,1,29,20,38,1,71,1,4,1,1,16,3,.212,sa3017081
Zach Kokoska,COL,AA,27,76,243,279,61,30,16,2,13,39,47,26,0,81,8,1,1,5,13,2,.251,sa3017165
Benny Montgomery,COL,AA,23,41,148,162,30,20,2,1,7,19,22,14,0,60,0,0,0,4,0,0,.203,sa3017169
Juan Benjamin,CLE,AA,23,47,138,158,25,15,7,1,2,23,13,16,0,31,2,0,2,4,8,2,.181,sa3017217
Matt Rudick,NYM,AA,27,56,177,215,31,17,10,0,4,22,17,29,0,47,6,2,1,0,8,1,.175,sa3017334
JT Schwartz,NYM,AA,26,72,259,296,57,32,14,1,10,28,35,30,0,77,5,2,0,3,2,1,.220,sa3017371
Jose Torres,COL,AA,26,62,185,216,33,22,4,0,7,27,19,20,0,68,3,0,7,6,10,4,.178,sa3017396
Mike Jarvis,PIT,AA,28,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.000,sa3017401
Patrick Winkel,TOR,AA,26,36,112,124,27,17,7,0,3,11,13,11,0,39,0,1,0,2,0,1,.241,sa3017556
Branden Boissiere,WSN,AA,26,60,235,267,67,37,20,1,9,29,49,26,1,76,1,5,0,4,4,0,.285,sa3017558
Lonnie White Jr.,PIT,AA,23,86,312,365,83,47,16,2,18,53,46,49,0,116,2,2,0,9,11,2,.266,sa3017628
T.J. White,WSN,AA,22,58,194,220,43,29,7,1,6,21,21,19,0,59,2,2,0,6,0,2,.222,sa3017697
Jake Fox,CLE,AA,23,40,123,159,42,29,9,3,1,25,23,31,0,23,0,3,1,2,6,4,.341,sa3017734
Kyle Hayes,WSN,AA,28,8,21,25,5,5,0,0,0,3,0,3,0,9,1,0,0,0,0,0,.238,sa3018212
Clayton Campbell,DET,AA,22,10,40,42,12,10,1,0,1,6,4,1,0,10,0,1,0,2,1,0,.300,sa3018386
Dyan Jorge,COL,AA,23,121,449,527,111,93,15,2,1,66,42,64,0,110,4,5,5,9,52,14,.247,sa3018387
Keiner Delgado,PIT,AA,22,98,367,434,92,63,19,0,10,56,56,51,0,87,7,5,3,7,24,8,.251,sa3018397
Jace Avina,NYY,AA,23,113,437,505,109,59,27,3,20,81,65,57,0,121,8,3,0,10,16,3,.249,sa3018398
Jaison Chourio,CLE,AA,21,87,338,396,88,60,18,3,7,63,46,54,1,84,0,1,3,7,29,5,.260,sa3018399
Johanfran Garcia,BOS,AA,21,77,307,335,88,60,10,0,18,43,52,22,0,96,5,1,0,6,3,1,.287,sa3018424
Aroon Escobar,PHI,AA,21,126,465,544,103,79,13,2,9,74,63,66,0,90,8,5,0,11,26,7,.222,sa3018463
Nolan Beltran,PHI,AA,21,2,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,.000,sa3018466
Roynier Hernandez,COL,AA,21,9,33,37,9,8,1,0,0,2,5,1,0,9,0,2,1,0,0,0,.273,sa3018495
Fernando Peguero,BAL,AA,21,65,176,199,39,29,7,0,3,22,21,19,0,55,1,2,1,0,23,2,.222,sa3018546
Aron Estrada,BAL,AA,21,119,453,489,125,80,21,1,23,68,72,27,0,86,2,6,1,9,7,3,.276,sa3018552
Alfredo Velásquez,BAL,AA,21,14,28,34,3,3,0,0,0,2,3,1,0,7,1,0,4,1,0,1,.107,sa3018556
Marvin Alcantara,BOS,AA,21,75,277,306,66,43,16,1,6,32,30,20,0,56,2,7,0,12,15,3,.238,sa3018558
Andrés Nolaya,BAL,AA,21,2,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.250,sa3018563
Thomas Sosa,BAL,AA,21,104,391,438,93,55,22,2,14,49,53,38,1,117,5,3,1,4,3,4,.238,sa3018566
Jefferson Rojas,NYM,AA,21,26,105,121,30,14,6,1,9,21,29,10,1,19,0,2,0,1,2,1,.286,sa3018571
Josue Briceño,DET,AA,21,17,64,76,19,11,0,0,8,15,19,9,0,16,1,2,0,1,0,1,.297,sa3018584
Chris Suero,NYM,AA,22,109,387,481,78,38,20,2,18,74,50,78,0,139,12,4,0,4,36,7,.202,sa3018614
Santiago Gomez,NYY,AA,22,7,8,10,3,1,2,0,0,2,1,2,0,2,0,0,0,0,0,0,.375,sa3018616
Marco Vargas,NYM,AA,21,49,191,219,52,39,7,3,3,26,27,27,1,64,0,1,0,2,25,1,.272,sa3018632
Jean Carlos Sió,SFG,AA,22,68,219,252,50,31,7,1,11,35,34,20,0,60,8,2,3,4,8,3,.228,sa3018648
Nikau Pouaka-Grego,PHI,AA,21,11,28,35,3,3,0,0,0,3,1,4,0,16,2,0,1,1,0,0,.107,sa3018959
Roderick Arias,NYY,AA,21,30,116,130,31,19,7,1,4,25,19,11,0,42,3,0,0,2,7,4,.267,sa3019674
Nick Biddison,PHI,AA,25,10,25,31,2,1,1,0,0,2,3,4,0,13,1,1,0,0,1,1,.080,sa3019888
E.J. Exposito,DET,AA,25,111,398,457,94,54,16,1,23,59,74,52,0,118,2,5,0,10,15,7,.236,sa3019900
Caleb Ricketts,PHI,AA,26,50,188,205,49,31,7,0,11,29,31,12,0,46,4,1,0,7,1,0,.261,sa3019917
Cade Fergus,PHI,AA,25,21,66,72,7,6,1,0,0,4,3,4,0,34,1,1,0,2,4,0,.106,sa3019919
Adam Retzbach,BAL,AA,25,68,214,255,38,24,9,1,4,30,31,28,0,89,7,2,4,2,1,0,.178,sa3019946
Skyler Messinger,COL,AA,27,29,89,103,16,11,5,0,0,6,7,4,0,32,6,2,2,1,4,1,.180,sa3019963
Zach Morgan,SFG,AA,26,10,25,35,9,7,1,0,1,8,5,7,0,7,1,1,1,0,1,0,.360,sa3019968
Silas Ardoin,BAL,AA,25,3,9,13,1,1,0,0,0,0,1,4,0,6,0,0,0,0,1,0,.111,sa3019976
Andrew Jenkins,DET,AA,25,105,388,428,113,75,23,5,10,62,76,29,0,99,4,7,0,6,5,1,.291,sa3019979
Peyton Graham,DET,AA,25,110,402,486,119,85,21,4,9,95,56,63,0,98,15,5,0,4,65,7,.296,sa3019990
Cayden Wallace,WSN,AA,24,71,290,318,87,50,16,3,18,54,45,23,0,50,2,2,0,2,9,1,.300,sa3019996
Jordan Dissin,PHI,AA,24,37,114,125,21,14,6,0,1,11,12,9,0,37,0,2,0,2,0,0,.184,sa3020100
Jancel Villarroel,SFG,AA,21,31,106,124,22,14,5,1,2,12,14,12,0,23,2,1,2,5,3,0,.208,sa3020102
Tucker Toman,TOR,AA,22,19,68,77,15,10,4,0,1,7,4,8,0,18,1,0,0,2,1,1,.221,sa3020132
Dom Keegan,BAL,AA,25,39,130,154,25,15,3,1,6,15,13,20,0,40,4,0,0,6,0,1,.192,sa3020194
Cade Doughty,TOR,AA,25,37,112,126,28,20,5,1,2,19,14,11,0,35,1,2,0,3,2,1,.250,sa3020196
Cortland Lawson,WSN,AA,26,94,308,360,76,51,18,1,6,35,35,42,0,108,4,3,3,2,2,1,.247,sa3020202
Elijah Green,WSN,AA,22,25,86,101,15,6,6,1,2,16,8,13,0,38,0,2,0,3,1,0,.174,sa3020210
Bryan Rincon,PHI,AA,22,114,409,514,108,59,24,2,23,86,60,91,1,108,10,4,0,7,29,4,.264,sa3020221
Ryan McCarty,PIT,AA,27,27,74,94,14,9,3,0,2,7,8,15,0,21,3,1,1,0,5,1,.189,sa3020244
Maxwell Romero Jr.,WSN,AA,25,56,190,229,46,21,12,0,13,32,35,33,0,76,5,1,0,2,0,1,.242,sa3020271
Nate Baez,BOS,AA,25,88,335,379,78,48,21,0,9,44,46,30,0,85,10,3,1,6,4,1,.233,sa3020272
Cutter Coffey,TOR,AA,22,96,321,365,69,49,12,4,4,35,40,37,0,121,2,5,0,7,8,4,.215,sa3020280
Devin Ortiz,WSN,AA,27,29,92,104,17,14,1,0,2,10,8,10,0,27,0,2,0,3,2,2,.185,sa3020345
Johnathon Thomas,WSN,AA,26,81,254,290,57,41,10,2,4,43,30,20,0,75,12,2,2,4,24,6,.224,sa3020349
Caleb Farmer,WSN,AA,26,11,27,32,5,2,0,1,2,4,4,4,0,7,1,0,0,0,0,0,.185,sa3020354
Jacob Reimer,NYM,AA,22,75,279,328,66,38,21,0,7,45,35,42,1,80,3,4,0,6,14,4,.237,sa3020416
Brooks Brannon,BOS,AA,22,88,329,377,94,45,26,2,21,47,67,39,0,109,4,4,0,7,2,1,.286,sa3020417
Seth Stephenson,DET,AA,25,101,405,450,92,65,24,1,2,74,35,28,0,88,14,1,1,4,61,6,.227,sa3020495
Carter Young,BAL,AA,25,61,193,228,41,29,7,1,4,26,30,31,0,83,3,1,0,3,3,1,.212,sa3020534
D'Andre Smith,NYM,AA,25,31,113,129,24,13,7,2,2,16,18,10,0,29,3,3,0,0,7,2,.212,sa3020536
Kevin Parada,NYM,AA,24,64,223,254,51,37,10,0,4,24,22,29,0,67,0,2,0,7,6,1,.229,sa3020575
Douglas Hodo III,BAL,AA,25,48,176,192,38,19,9,2,8,28,28,14,0,59,1,0,1,1,13,1,.216,sa3020614
Joe Lampe,CLE,AA,25,41,142,163,32,23,8,1,0,24,12,19,0,43,2,0,0,1,9,2,.225,sa3020642
Tyresse Turner,CLE,AA,26,26,82,97,20,15,3,1,1,11,8,14,0,28,0,0,1,2,10,1,.244,sa3020759
Guy Lipscomb,CLE,AA,25,23,66,79,17,13,3,1,0,7,16,11,0,13,0,1,1,1,4,1,.258,sa3020764
Yoeilin Cespedes,BOS,AA,20,22,89,95,17,11,4,0,2,7,9,5,0,26,0,0,0,2,1,0,.191,sa3021085
David Guzman,TOR,AA,20,4,8,8,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,.125,sa3021135
Branny De Oleo,NYM,AA,21,3,7,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,.000,sa3021160
Félix Amparo,BAL,AA,20,1,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,.333,sa3021180
Raimundo De Los Santos,TOR,AA,21,5,10,11,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,.000,sa3021202
Carlos Caro,PIT,AA,21,3,7,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,1,0,.000,sa3021325
Kevin Verde,NYY,AA,20,40,103,111,22,14,4,0,4,10,14,6,0,29,0,1,1,3,0,1,.214,sa3021326
Logun Clark,CLE,AA,23,6,18,23,3,3,0,0,0,1,1,4,0,8,1,0,0,0,0,0,.167,sa3021584
Guillermo Rosario,PHI,AA,21,1,3,4,1,0,0,0,1,2,3,1,0,1,0,0,0,0,0,0,.333,sa3021586
Jhorvic Abreus,CLE,AA,20,3,8,10,2,2,0,0,0,2,1,2,0,4,0,0,0,0,0,0,.250,sa3021838
Franklin Arias,BOS,AA,20,75,283,332,90,53,17,1,19,50,52,37,5,46,8,4,0,4,5,2,.318,sa3021845
Lisbel Diaz,SFG,AA,20,17,69,75,14,11,1,0,2,5,15,2,0,22,1,3,0,0,7,0,.203,sa3022399
Jacob Sharp,TOR,AA,24,10,26,28,5,2,3,0,0,2,1,2,0,7,0,0,0,1,0,0,.192,sa3022489
Sabin Ceballos,SFG,AA,23,115,399,483,88,57,14,0,17,66,55,67,1,85,13,3,1,12,11,2,.221,sa3022500
Tevin Tucker,COL,AA,26,12,28,33,0,0,0,0,0,1,2,2,0,12,1,0,2,0,4,0,.000,sa3022558
Mitch Jebb,PIT,AA,24,14,53,62,12,11,0,1,0,7,3,9,0,9,0,0,0,2,4,1,.226,sa3022565
Aidan Longwell,COL,AA,24,94,354,385,88,53,24,1,10,34,49,20,0,89,7,4,0,2,1,1,.249,sa3022574
Bryson Ware,PHI,AA,25,74,249,279,63,36,11,2,14,39,39,25,0,87,1,4,0,3,10,5,.253,sa3022597
Ben McCabe,COL,AA,26,6,14,15,3,2,1,0,0,2,0,0,0,7,1,0,0,1,0,0,.214,sa3022601
Jay Harry,TOR,AA,23,48,169,179,55,32,11,4,8,29,39,7,0,42,1,1,1,2,1,1,.325,sa3022607
Jace Bohrofen,TOR,AA,24,45,170,197,43,16,12,2,13,33,34,22,0,67,5,0,0,1,10,1,.253,sa3022653
Braylen Wimmer,COL,AA,25,76,250,296,65,43,16,2,4,49,29,34,0,90,7,3,1,5,29,3,.260,sa3022671
Elijah Nunez,WSN,AA,24,17,46,54,6,4,2,0,0,2,2,5,0,14,1,1,1,0,0,1,.130,sa3022674
Jack Payton,SFG,AA,24,80,257,291,70,51,15,1,3,26,31,26,1,62,4,4,0,6,8,2,.272,sa3022675
Marcus Brown,WSN,AA,24,25,59,68,14,10,3,0,1,6,6,6,0,10,2,0,1,2,1,0,.237,sa3022676
