Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Shalin Polanco,PIT,A+,22,271,.241,1.51,20.1%,48.1%,31.8%,18.4%,22.4%,49.4%,28.5%,22.2%,14.7%,419,643,1062,sa3015699
Maikol Hernández,BAL,A+,22,69,.175,1.13,22.0%,41.5%,36.6%,33.3%,6.7%,38.1%,23.8%,38.1%,13.9%,93,174,267,sa3015712
Yeison Morrobel,TEX,A+,22,339,.325,1.58,25.5%,45.6%,28.9%,26.1%,20.3%,39.7%,24.3%,36.0%,10.2%,436,803,1239,sa3015720
Ronald Hernandez,NYM,A+,22,454,.263,1.19,22.9%,41.9%,35.3%,23.1%,11.0%,51.7%,23.4%,24.9%,12.2%,758,1117,1875,sa3015738
Yasmil Bucce,BAL,A+,21,224,.312,1.40,18.4%,47.6%,34.0%,8.6%,31.4%,42.7%,27.2%,30.1%,12.9%,410,491,901,sa3015739
Gleider Figuereo,TEX,A+,22,493,.275,0.89,19.6%,37.9%,42.4%,24.2%,14.4%,54.6%,20.8%,24.6%,13.0%,681,1121,1802,sa3015813
Yohairo Cuevas,NYM,A+,22,181,.215,1.21,22.0%,42.7%,35.4%,13.8%,20.7%,38.8%,27.1%,34.1%,14.6%,317,478,795,sa3015826
Willy Montero,NYY,A+,21,74,.313,1.24,22.4%,42.9%,34.7%,11.8%,5.9%,34.7%,32.7%,32.7%,20.5%,84,180,264,sa3015869
Jose Perez,TBR,A+,22,78,.182,1.19,18.6%,44.2%,37.2%,12.5%,0.0%,36.4%,22.7%,40.9%,15.3%,110,178,288,sa3016162
Hans Montero,NYY,A+,22,66,.406,2.11,15.2%,57.6%,27.3%,22.2%,11.1%,30.3%,30.3%,39.4%,14.4%,117,147,264,sa3016321
Diego Mosquera,NYM,A+,22,86,.137,2.15,14.6%,58.3%,27.1%,15.4%,0.0%,37.3%,25.5%,37.3%,10.7%,118,220,338,sa3016825
Luis Caicuto,PHI,A+,23,205,.259,2.18,22.8%,52.9%,24.3%,24.2%,15.2%,41.1%,19.9%,39.0%,8.3%,302,446,748,sa3016923
Austin Murr,PHI,A+,27,10,.000,0.00,25.0%,0.0%,75.0%,33.3%,0.0%,37.5%,25.0%,37.5%,6.7%,15,15,30,sa3016967
Tyler Miller,PHI,A+,26,86,.222,1.05,13.3%,44.4%,42.2%,36.8%,5.3%,45.7%,26.1%,28.3%,16.2%,118,215,333,sa3017109
Wes Kath,CHW,A+,23,89,.419,1.29,25.6%,41.9%,32.6%,21.4%,7.1%,47.7%,27.3%,25.0%,29.3%,117,214,331,sa3017172
Josue Gonzalez,NYY,A+,22,264,.275,0.83,23.2%,34.8%,41.9%,27.7%,9.2%,54.8%,25.2%,20.0%,13.1%,410,616,1026,sa3017175
Reed Trimble,BAL,A+,26,41,.217,0.25,28.6%,14.3%,57.1%,25.0%,31.3%,42.9%,28.6%,28.6%,11.2%,70,100,170,sa3017180
Carlos Colmenarez,TBR,A+,22,141,.328,2.00,27.0%,48.6%,24.3%,11.1%,44.4%,44.2%,26.0%,29.9%,16.0%,210,339,549,sa3017480
Creed Willems,BAL,A+,23,10,.500,0.33,0.0%,25.0%,75.0%,16.7%,33.3%,50.0%,12.5%,37.5%,9.1%,8,25,33,sa3017562
Lonnie White Jr.,PIT,A+,23,104,.316,0.69,18.3%,33.3%,48.3%,6.9%,24.1%,51.6%,37.5%,10.9%,12.8%,184,245,429,sa3017628
T.J. White,WSN,A+,22,174,.299,0.84,22.5%,35.3%,42.2%,25.6%,14.0%,38.5%,22.1%,39.4%,8.5%,313,401,714,sa3017697
Cristhian Vaquero,WSN,A+,21,56,.333,0.87,15.2%,39.4%,45.5%,40.0%,0.0%,45.5%,21.2%,33.3%,21.4%,69,146,215,sa3018403
Anthony Gutierrez,TEX,A+,21,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,25.0%,1,3,4,sa3018406
Yordany De Los Santos,PIT,A+,21,404,.338,1.27,23.5%,42.7%,33.8%,17.7%,21.5%,47.0%,21.5%,31.6%,17.4%,529,969,1498,sa3018408
Freili Encarnacion,BOS,A+,21,190,.236,1.49,18.7%,48.6%,32.7%,45.7%,17.1%,48.2%,25.0%,26.8%,18.7%,260,474,734,sa3018414
Jhonny Severino,PIT,A+,21,474,.264,0.84,24.3%,34.7%,41.0%,18.5%,23.0%,51.2%,26.0%,22.8%,16.8%,558,1093,1651,sa3018415
Braylin Tavera,BAL,A+,21,417,.346,1.08,21.3%,40.8%,37.9%,15.0%,17.5%,48.4%,30.3%,21.3%,14.3%,652,1038,1690,sa3018416
Kenni Gomez,HOU,A+,21,48,.303,1.36,21.2%,45.5%,33.3%,18.2%,9.1%,44.1%,29.4%,26.5%,15.2%,49,129,178,sa3018430
Leandro Arias,BAL,A+,21,408,.317,2.18,22.1%,53.4%,24.5%,27.4%,9.7%,41.7%,20.8%,37.5%,10.9%,609,946,1555,sa3018433
Marcos Torres,TEX,A+,21,84,.389,2.42,25.5%,52.7%,21.8%,16.7%,16.7%,36.8%,36.8%,26.3%,17.6%,98,198,296,sa3018449
Angel Mata,PHI,A+,21,33,.353,1.50,11.8%,52.9%,35.3%,33.3%,0.0%,35.3%,17.6%,47.1%,16.5%,47,74,121,sa3018464
Richard Ramirez,PIT,A+,20,34,.240,1.11,20.8%,41.7%,37.5%,33.3%,11.1%,34.6%,30.8%,34.6%,18.7%,36,71,107,sa3018474
Rafael Ramirez Jr.,WSN,A+,20,12,.429,1.33,12.5%,50.0%,37.5%,33.3%,33.3%,62.5%,12.5%,25.0%,11.5%,23,29,52,sa3018476
Axiel Plaz,PIT,A+,20,412,.336,2.47,27.0%,52.0%,21.0%,11.9%,30.5%,39.1%,25.6%,35.3%,11.7%,580,966,1546,sa3018480
Natanael Yuten,BOS,A+,21,107,.217,1.94,19.4%,53.2%,27.4%,41.2%,23.5%,46.9%,26.6%,26.6%,20.3%,123,272,395,sa3018486
Yonatan Henriquez,NYM,A+,21,435,.275,1.46,26.7%,43.5%,29.8%,28.2%,12.9%,41.1%,26.1%,32.8%,15.0%,594,1038,1632,sa3018487
Manolfi Jimenez,PHI,A+,21,47,.207,0.92,20.7%,37.9%,41.4%,41.7%,0.0%,48.3%,34.5%,17.2%,19.5%,42,117,159,sa3018492
Juan Villavicencio,PHI,A+,21,145,.301,1.79,18.3%,52.4%,29.3%,33.3%,4.2%,45.9%,28.2%,25.9%,15.9%,204,337,541,sa3018494
Enmanuel Tejeda,NYY,A+,21,347,.257,1.43,23.6%,45.0%,31.4%,9.7%,9.7%,38.6%,27.0%,34.3%,9.0%,527,722,1249,sa3018497
Diomedes Hernandez,NYY,A+,21,22,.286,0.67,23.1%,30.8%,46.2%,66.7%,0.0%,7.1%,35.7%,57.1%,16.3%,38,48,86,sa3018504
Francisco Toledo,NYM,A+,21,4,.333,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,33.3%,0.0%,66.7%,15.4%,4,9,13,sa3018519
Edwin Amparo,BAL,A+,21,122,.356,3.18,22.0%,59.3%,18.6%,9.1%,18.2%,47.5%,27.9%,24.6%,16.4%,187,307,494,sa3018526
Esteban Mejia,TEX,A+,21,157,.324,2.81,25.9%,54.6%,19.4%,28.6%,9.5%,40.9%,16.4%,42.7%,13.5%,179,346,525,sa3018527
Ricardo Gonzalez,TBR,A+,21,117,.364,2.39,20.8%,55.8%,23.4%,5.6%,5.6%,35.0%,27.5%,37.5%,12.6%,145,277,422,sa3018529
Angel Mateo,TBR,A+,21,122,.256,0.88,18.4%,38.2%,43.4%,36.4%,6.1%,51.2%,23.8%,25.0%,16.0%,170,304,474,sa3018540
Nicandro Aybar,TBR,A+,21,126,.407,2.71,25.9%,54.1%,20.0%,29.4%,0.0%,43.0%,19.8%,37.2%,9.3%,165,287,452,sa3018544
Fernando Peguero,BAL,A+,21,42,.409,1.29,27.3%,40.9%,31.8%,42.9%,14.3%,50.0%,16.7%,33.3%,10.0%,84,106,190,sa3018546
Yeremy Cabrera,WSN,A+,20,361,.299,1.05,20.9%,40.5%,38.6%,30.6%,5.9%,50.2%,25.8%,24.0%,15.1%,497,851,1348,sa3018549
Alfredo Velásquez,BAL,A+,21,55,.333,1.46,25.6%,44.2%,30.2%,30.8%,7.7%,39.1%,21.7%,39.1%,13.0%,53,101,154,sa3018556
Jeral Perez,CHW,A+,21,254,.317,1.06,17.0%,42.7%,40.4%,27.5%,10.1%,51.1%,21.8%,27.0%,9.4%,402,608,1010,sa3018557
Andrés Nolaya,BAL,A+,21,57,.267,1.36,18.8%,46.9%,34.4%,36.4%,18.2%,45.2%,25.8%,29.0%,6.8%,107,128,235,sa3018563
Narciso Polanco,TBR,A+,21,505,.314,1.72,26.4%,46.5%,27.1%,21.3%,10.1%,41.0%,24.5%,34.5%,10.5%,762,1220,1982,sa3018564
Luis Sanchez,ATL,A+,22,40,.240,0.89,29.2%,33.3%,37.5%,33.3%,0.0%,44.0%,16.0%,40.0%,6.1%,59,122,181,sa3018578
Alberto Hernandez,HOU,A+,22,41,.300,0.92,16.7%,40.0%,43.3%,15.4%,7.7%,37.5%,28.1%,34.4%,9.9%,59,113,172,sa3018582
Wady Mendez,TEX,A+,21,3,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,20.0%,3,7,10,sa3018615
Santiago Gomez,NYY,A+,22,21,.364,1.67,27.3%,45.5%,27.3%,66.7%,0.0%,54.5%,9.1%,36.4%,21.6%,28,46,74,sa3018616
Ryan Burrowes,CHW,A+,21,403,.326,1.75,24.9%,47.8%,27.3%,10.4%,13.4%,38.7%,23.7%,37.5%,10.4%,650,947,1597,sa3018619
Ronny Hernandez,BOS,A+,21,275,.309,1.00,25.0%,37.5%,37.5%,25.0%,20.8%,47.4%,21.9%,30.7%,8.9%,430,600,1030,sa3018643
Nikau Pouaka-Grego,PHI,A+,21,13,.250,0.50,25.0%,25.0%,50.0%,25.0%,0.0%,12.5%,37.5%,50.0%,14.0%,22,28,50,sa3018959
Alejandro Nuñez,HOU,A+,21,331,.271,1.20,22.1%,42.6%,35.3%,30.1%,13.3%,37.6%,25.7%,36.7%,10.0%,448,855,1303,sa3018977
Reylin Perez,HOU,A+,21,33,.250,1.75,35.3%,41.2%,23.5%,25.0%,25.0%,47.1%,29.4%,23.5%,19.3%,52,83,135,sa3019204
Jorgelys Mota,WSN,A+,21,88,.349,7.50,17.1%,73.2%,9.8%,50.0%,0.0%,37.2%,27.9%,34.9%,20.2%,137,209,346,sa3019465
Elis Cuevas,BAL,A+,21,218,.328,1.37,25.4%,43.1%,31.5%,19.5%,17.1%,48.9%,29.0%,22.1%,16.9%,275,489,764,sa3019509
Larry Martinez,TBR,A+,20,74,.271,1.22,16.7%,45.8%,37.5%,16.7%,5.6%,49.0%,25.5%,25.5%,19.8%,61,176,237,sa3019551
Roderick Arias,NYY,A+,21,395,.367,1.50,25.8%,44.5%,29.7%,11.8%,17.6%,51.9%,22.9%,25.1%,18.2%,572,936,1508,sa3019674
Tony Blanco Jr.,PIT,A+,21,334,.295,1.04,24.2%,38.7%,37.1%,23.6%,34.7%,48.5%,22.7%,28.8%,17.2%,509,815,1324,sa3019722
Keduar Trujillo,HOU,A+,22,45,.200,0.80,14.3%,38.1%,47.6%,20.0%,10.0%,52.4%,19.0%,28.6%,12.5%,80,112,192,sa3019764
Nick Biddison,PHI,A+,25,350,.368,1.36,29.8%,40.5%,29.8%,26.2%,9.8%,42.9%,23.3%,33.8%,11.0%,532,827,1359,sa3019888
Keshawn Ogans,ATL,A+,24,36,.176,0.08,23.5%,5.9%,70.6%,25.0%,0.0%,33.3%,16.7%,50.0%,10.4%,76,78,154,sa3019893
Jacob Burke,CHW,A+,25,22,.364,1.25,10.0%,50.0%,40.0%,25.0%,0.0%,54.5%,9.1%,36.4%,22.9%,32,64,96,sa3019934
Cade Doughty,ATL,A+,25,64,.297,1.00,8.1%,45.9%,45.9%,29.4%,5.9%,57.9%,15.8%,26.3%,15.7%,92,163,255,sa3020196
Ryan Cermak,TBR,A+,25,109,.366,0.70,29.2%,29.2%,41.7%,25.0%,45.0%,45.1%,33.3%,21.6%,20.2%,151,280,431,sa3020204
Elijah Green,WSN,A+,22,377,.416,0.83,29.4%,32.0%,38.6%,8.5%,20.3%,37.7%,32.7%,29.6%,20.3%,624,974,1598,sa3020210
Juanfel Peguero,TBR,A+,21,81,.233,2.90,9.3%,67.4%,23.3%,40.0%,0.0%,50.0%,15.9%,34.1%,17.9%,101,201,302,sa3020282
Matt Suggs,WSN,A+,26,87,.310,0.71,27.5%,30.0%,42.5%,17.6%,0.0%,45.2%,28.6%,26.2%,17.7%,140,221,361,sa3020351
Caleb Farmer,WSN,A+,26,169,.281,0.51,20.6%,26.8%,52.6%,39.2%,5.9%,48.5%,22.2%,29.3%,13.0%,265,382,647,sa3020354
Jacob Reimer,NYM,A+,22,18,.400,0.50,40.0%,20.0%,40.0%,0.0%,25.0%,45.5%,18.2%,36.4%,9.3%,34,41,75,sa3020416
John Garcia,HOU,A+,25,261,.357,1.83,26.1%,47.8%,26.1%,9.5%,7.1%,47.0%,25.0%,28.0%,13.1%,349,603,952,sa3020419
Hector Osorio,TEX,A+,21,155,.275,0.63,22.0%,30.3%,47.7%,25.0%,15.4%,41.4%,28.8%,29.7%,7.0%,201,356,557,sa3020461
Colin Burgess,ATL,A+,25,280,.239,1.00,22.7%,38.6%,38.6%,29.4%,4.4%,55.5%,19.8%,24.7%,14.8%,360,635,995,sa3020535
D'Andre Smith,NYM,A+,25,8,.000,0.25,0.0%,20.0%,80.0%,0.0%,0.0%,40.0%,40.0%,20.0%,5.0%,5,15,20,sa3020536
Douglas Hodo III,BAL,A+,25,16,.600,0.60,38.5%,23.1%,38.5%,40.0%,60.0%,30.8%,30.8%,38.5%,9.6%,29,44,73,sa3020614
Chandler Pollard,TEX,A+,22,303,.307,1.43,23.2%,45.2%,31.6%,21.4%,5.4%,38.8%,27.9%,33.3%,14.6%,420,741,1161,sa3020615
Luis Guanipa,ATL,A+,20,146,.231,1.12,22.9%,40.7%,36.4%,30.2%,7.0%,40.8%,25.8%,33.3%,11.4%,141,323,464,sa3020884
Archer Brookman,ATL,A+,27,17,.231,1.00,23.1%,38.5%,38.5%,40.0%,0.0%,23.1%,23.1%,53.8%,5.2%,20,38,58,sa3020950
Antonis Macias,TEX,A+,21,392,.291,1.85,17.5%,53.5%,29.0%,20.5%,11.5%,40.6%,22.5%,37.0%,8.1%,582,870,1452,sa3021057
Yophery Rodriguez,BOS,A+,20,400,.286,0.78,23.9%,33.3%,42.8%,29.2%,14.2%,51.1%,25.2%,23.7%,12.4%,551,972,1523,sa3021083
Yoeilin Cespedes,BOS,A+,20,378,.286,0.88,24.7%,35.2%,40.1%,29.3%,18.2%,58.2%,23.9%,17.9%,15.8%,476,898,1374,sa3021085
Daiverson Gutierrez,NYM,A+,20,424,.221,0.98,24.6%,37.4%,38.1%,33.6%,7.3%,54.6%,21.0%,24.4%,11.9%,538,969,1507,sa3021086
Randy Guzman,NYM,A+,21,32,.476,3.33,38.1%,47.6%,14.3%,33.3%,33.3%,45.5%,40.9%,13.6%,16.0%,40,91,131,sa3021106
Jonathan Rivero,PIT,A+,20,3,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,25.0%,4,8,12,sa3021150
Gabriel Lara,NYY,A+,20,16,.250,2.50,12.5%,62.5%,25.0%,50.0%,0.0%,62.5%,12.5%,25.0%,10.9%,22,33,55,sa3021177
Félix Amparo,BAL,A+,20,22,.417,1.00,40.0%,30.0%,30.0%,0.0%,0.0%,41.7%,41.7%,16.7%,10.0%,39,51,90,sa3021180
Heriberto Rincon,NYM,A+,20,31,.400,2.40,10.5%,63.2%,26.3%,60.0%,0.0%,45.0%,10.0%,45.0%,22.6%,27,66,93,sa3021238
John Gil,ATL,A+,20,431,.286,1.11,24.8%,39.6%,35.6%,29.2%,12.5%,53.1%,27.6%,19.3%,12.3%,692,977,1669,sa3021284
John Estevez,ATL,A+,20,19,.444,4.00,44.4%,44.4%,11.1%,0.0%,0.0%,37.5%,37.5%,25.0%,15.3%,29,43,72,sa3021287
Carlos Caro,PIT,A+,21,216,.350,1.41,18.9%,47.5%,33.6%,22.0%,12.2%,49.6%,23.3%,27.1%,11.7%,357,512,869,sa3021325
Gerardo Rodriguez,BOS,A+,20,400,.281,1.18,22.6%,41.9%,35.5%,30.5%,7.6%,47.5%,23.9%,28.6%,11.6%,491,893,1384,sa3021614
Luis Parababire,ATL,A+,20,3,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,8.3%,7,5,12,sa3021634
Juan Sulbaran,TEX,A+,20,13,.286,2.00,14.3%,57.1%,28.6%,50.0%,0.0%,14.3%,42.9%,42.9%,15.7%,22,29,51,sa3021851
Javier Mogollon,CHW,A+,20,170,.349,0.82,33.3%,30.0%,36.7%,15.2%,21.2%,43.5%,31.5%,25.0%,15.5%,291,404,695,sa3021855
Brian Sanchez,PIT,A+,21,327,.321,1.56,24.5%,46.0%,29.5%,20.3%,15.3%,42.9%,24.4%,32.7%,12.9%,495,801,1296,sa3021860
Felix Cotes,TBR,A+,20,37,.190,3.00,23.8%,57.1%,19.0%,25.0%,0.0%,57.1%,14.3%,28.6%,16.9%,39,91,130,sa3022053
Neurelin Montero,TEX,A+,20,16,.400,2.00,40.0%,40.0%,20.0%,0.0%,0.0%,60.0%,20.0%,20.0%,25.9%,23,35,58,sa3022257
Alirio Ferrebus,PHI,A+,20,21,.118,3.00,5.9%,70.6%,23.5%,25.0%,0.0%,52.9%,5.9%,41.2%,11.9%,18,41,59,sa3022306
Carlos Gutierrez,BOS,A+,21,58,.341,1.73,25.0%,47.5%,27.5%,9.1%,0.0%,39.0%,36.6%,24.4%,9.3%,85,141,226,sa3022336
Yosweld Vasquez,HOU,A+,21,39,.440,1.00,36.0%,32.0%,32.0%,0.0%,0.0%,32.0%,28.0%,40.0%,13.7%,47,92,139,sa3022361
Calvin Harris,CHW,A+,24,41,.400,1.00,22.6%,38.7%,38.7%,0.0%,16.7%,37.5%,40.6%,21.9%,5.1%,56,82,138,sa3022496
Eddie Park,CHW,A+,24,31,.409,3.50,18.2%,63.6%,18.2%,0.0%,0.0%,50.0%,13.6%,36.4%,12.2%,33,65,98,sa3022502
Isaiah Drake,ATL,A+,20,313,.330,0.72,24.2%,31.8%,43.9%,26.4%,13.8%,37.5%,25.0%,37.5%,12.1%,450,759,1209,sa3022507
Will Verdung,ATL,A+,23,124,.369,2.47,31.4%,48.8%,19.8%,5.9%,11.8%,37.2%,25.6%,37.2%,6.9%,200,276,476,sa3022512
Brock Vradenburg,PHI,A+,24,163,.216,1.59,14.8%,52.3%,33.0%,13.8%,3.4%,46.1%,24.7%,29.2%,16.8%,262,398,660,sa3022537
Nehomar Ochoa Jr.,HOU,A+,20,126,.411,1.43,32.9%,39.5%,27.6%,28.6%,28.6%,45.6%,32.9%,21.5%,14.0%,155,281,436,sa3022572
Bryson Ware,PHI,A+,25,20,.133,2.33,33.3%,46.7%,20.0%,33.3%,0.0%,53.3%,26.7%,20.0%,14.9%,24,43,67,sa3022597
Jack Moss,HOU,A+,24,300,.382,1.28,29.8%,39.4%,30.7%,4.5%,6.0%,36.5%,28.8%,34.7%,8.9%,418,715,1133,sa3022598
Trent Farquhar,PHI,A+,25,275,.256,1.21,19.7%,43.9%,36.3%,24.6%,1.8%,45.1%,19.5%,35.4%,8.6%,463,633,1096,sa3022606
Keaton Anthony,PHI,A+,25,19,.455,1.67,27.3%,45.5%,27.3%,0.0%,0.0%,45.5%,9.1%,45.5%,14.3%,37,47,84,sa3022608
Aidan Smith,NYM,A+,21,327,.320,1.45,22.0%,46.2%,31.9%,29.3%,25.9%,45.2%,26.6%,28.2%,13.2%,479,773,1252,sa3022611
Sammy Stafura,NYM,A+,21,309,.331,0.60,24.6%,28.4%,47.0%,20.9%,24.4%,47.6%,30.5%,21.9%,18.2%,452,792,1244,sa3022612
Arturo Disla,TEX,A+,25,129,.377,1.68,32.0%,42.7%,25.3%,21.1%,31.6%,52.0%,28.0%,20.0%,13.3%,201,286,487,sa3022618
Quincy Scott,TEX,A+,23,364,.251,1.51,20.6%,47.8%,31.6%,22.2%,19.4%,43.8%,22.1%,34.0%,7.7%,575,842,1417,sa3022656
Gavin Dugas,WSN,A+,26,32,.111,1.50,0.0%,60.0%,40.0%,0.0%,50.0%,54.5%,27.3%,18.2%,20.9%,54,80,134,sa3022667
Elijah Nunez,WSN,A+,24,216,.346,1.21,29.2%,38.7%,32.1%,20.6%,2.9%,45.0%,29.4%,25.7%,10.0%,415,512,927,sa3022674
Marcus Brown,WSN,A+,24,72,.321,2.14,20.0%,54.5%,25.5%,42.9%,14.3%,44.6%,14.3%,41.1%,12.8%,89,176,265,sa3022676
Anthony Huezo,HOU,A+,20,169,.315,1.34,21.1%,45.3%,33.7%,18.8%,25.0%,36.0%,29.0%,35.0%,14.8%,221,395,616,sa3022691
Wilson Rodriguez,NYY,A+,21,364,.311,1.23,22.9%,42.6%,34.5%,18.2%,10.4%,43.2%,26.4%,30.4%,9.5%,598,780,1378,sa3022760
Cole Gabrielson,NYY,A+,25,100,.306,1.25,14.3%,47.6%,38.1%,16.7%,4.2%,39.7%,22.2%,38.1%,9.9%,194,210,404,sa3022811
Bryan Broecker,TBR,A+,24,85,.302,1.38,32.6%,39.1%,28.3%,46.2%,23.1%,58.7%,21.7%,19.6%,11.1%,144,197,341,sa3022814
George Wolkow,CHW,A+,20,557,.321,0.84,20.6%,36.3%,43.1%,24.6%,16.4%,47.9%,24.0%,28.1%,18.5%,734,1331,2065,sa3022817
Stanley Tucker,BOS,A+,24,176,.256,1.02,25.4%,37.7%,36.9%,26.7%,6.7%,45.6%,27.2%,27.2%,9.4%,260,412,672,sa3022818
Devin Saltiban,PHI,A+,21,456,.333,1.18,23.7%,41.2%,35.1%,24.5%,6.9%,45.3%,24.3%,30.4%,13.7%,593,1187,1780,sa3022827
