Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Danandres Colon,DET,CPX,19,42,16.7%,19.0%,0.88,.323,.475,.355,.830,.032,6.3,.435,0.0,9,2.2,.437,135,sa3076360
Gleyber Torres,DET,CPX,29,3,0.0%,33.3%,0.00,.333,.333,.667,1.000,.333,0.1,.500,0.0,1,0.2,.436,134,16997
Cade Doughty,TOR,CPX,25,16,6.3%,12.5%,0.50,.333,.375,.600,.975,.267,0.8,.333,0.0,3,0.8,.436,134,sa3020196
Jemone Nuel,BAL,CPX,19,196,23.0%,16.8%,1.36,.283,.456,.483,.939,.200,9.1,.342,2.1,45,13.1,.453,134,sa3024356
Will Verdung,ATL,CPX,23,23,21.7%,13.0%,1.67,.250,.435,.500,.935,.250,5.5,.231,0.1,5,1.2,.438,134,sa3022512
D'Andre Smith,NYM,CPX,25,6,0.0%,16.7%,0.00,.400,.333,.800,1.133,.400,2.6,.400,0.0,1,0.3,.436,132,sa3020536
Kleiver Chauran,TBR,CPX,20,225,22.7%,20.9%,1.09,.285,.464,.400,.864,.115,9.0,.381,1.8,49,12.1,.439,132,sa3021221
Teilon Serrano,MIN,CPX,18,194,27.3%,30.4%,0.90,.211,.446,.398,.844,.188,7.2,.342,-0.9,40,8.4,.427,132,sa3067703
Edwin Darville,BOS,CPX,19,117,22.2%,23.1%,0.96,.300,.462,.444,.906,.144,9.3,.410,3.4,26,7.3,.448,132,sa3023790
Bralyn Brazoban,PIT,CPX,19,81,11.1%,34.6%,0.32,.300,.383,.571,.954,.271,8.0,.463,0.2,17,3.5,.428,131,sa3023725
Jaeden Calderon,PHI,CPX,20,107,20.6%,18.7%,1.10,.275,.439,.463,.902,.188,7.0,.344,0.2,23,5.5,.436,131,sa3021274
Ronald Ramirez,DET,CPX,19,105,11.4%,22.9%,0.50,.341,.410,.516,.926,.176,8.3,.424,1.6,22,4.8,.430,131,sa3024368
Deinys Gonzalez,TBR,CPX,19,55,7.3%,16.4%,0.44,.348,.418,.522,.940,.174,5.7,.395,0.2,12,2.8,.436,130,sa3023774
Brailer Guerrero,TBR,CPX,20,12,16.7%,33.3%,0.50,.300,.417,.500,.917,.200,0.1,.500,0.0,3,0.6,.435,129,sa3021072
Angel Brachi,MIA,CPX,19,63,17.5%,17.5%,1.00,.320,.460,.360,.820,.040,6.2,.410,0.1,13,2.7,.427,129,sa3023784
Johan De Los Santos,PIT,CPX,17,138,15.9%,8.0%,2.00,.310,.431,.434,.864,.124,9.6,.330,1.7,28,5.6,.424,129,sa3066666
Marconi German,WSN,CPX,18,186,21.0%,24.2%,0.87,.246,.425,.486,.910,.239,7.9,.303,-1.4,39,8.7,.431,129,sa3067715
Andrew Salas,MIA,CPX,18,105,18.1%,26.7%,0.68,.256,.390,.547,.937,.291,7.3,.294,-1.1,22,4.4,.426,129,sa3067045
Josnaider Orellana,BAL,CPX,21,37,16.2%,16.2%,1.00,.393,.472,.429,.901,.036,1.0,.458,-0.2,8,2.1,.443,128,sa3019404
Vladi Gomez,NYM,CPX,20,139,10.8%,15.1%,0.71,.328,.432,.440,.871,.112,9.1,.389,2.4,29,6.0,.427,127,sa3021165
Jayden Kim,PIT,CPX,19,60,16.7%,21.7%,0.77,.333,.450,.375,.825,.042,7.7,.444,0.5,12,2.2,.420,127,sa3024293
Raymond Mola,PIT,CPX,20,68,25.0%,26.5%,0.94,.213,.456,.319,.775,.106,7.0,.321,2.3,14,2.4,.419,126,sa3023109
Luis Sanchez,ATL,CPX,22,10,0.0%,30.0%,0.00,.400,.400,.500,.900,.100,3.4,.571,-1.0,2,0.4,.425,126,sa3018578
Yilber Herrera,MIN,CPX,21,135,27.4%,25.2%,1.09,.240,.452,.333,.785,.094,7.6,.355,0.5,26,4.5,.416,126,sa3018425
Browm Martinez,WSN,CPX,19,137,17.5%,24.8%,0.71,.271,.431,.430,.861,.159,4.1,.362,-3.2,28,5.7,.425,125,sa3024323
Diego Flores,NYY,CPX,19,32,12.5%,25.0%,0.50,.320,.452,.400,.852,.080,6.9,.471,0.1,7,1.5,.432,125,sa3024641
Luis Fragoza,MIN,CPX,19,36,11.1%,19.4%,0.57,.276,.417,.414,.830,.138,7.5,.364,0.7,7,1.1,.414,124,sa3023955
Jase Mitchell,HOU,CPX,19,160,33.8%,29.4%,1.15,.168,.463,.267,.730,.099,6.9,.304,-1.2,31,4.9,.413,124,sa3069286
Pablo Castillo,MIN,CPX,18,32,12.5%,21.9%,0.57,.333,.438,.370,.808,.037,1.9,.450,-0.1,6,1.0,.413,124,sa3068173
Conrad Cason,BOS,CPX,19,16,6.3%,18.8%,0.33,.267,.313,.733,1.046,.467,0.1,.200,0.0,3,0.8,.433,123,sa3067316
Juan Ortega,BAL,CPX,20,35,5.7%,14.3%,0.40,.345,.412,.517,.929,.172,3.2,.375,-0.5,7,1.7,.432,122,sa3021239
Luis Cova,MIA,CPX,19,79,15.2%,17.7%,0.86,.288,.405,.455,.860,.167,7.0,.340,0.8,15,2.4,.414,122,sa3023723
Carl Calixte,PIT,CPX,19,151,14.6%,25.2%,0.58,.278,.397,.460,.858,.183,8.9,.369,1.5,29,4.1,.410,121,sa3067444
Juan Rojas,HOU,CPX,18,162,21.0%,22.2%,0.94,.252,.433,.357,.790,.104,6.1,.346,-1.6,30,4.1,.407,121,sa3067771
Franklin Rojas,TOR,CPX,19,179,19.0%,21.8%,0.87,.266,.413,.427,.840,.161,2.9,.347,-0.6,34,5.3,.412,121,sa3025018
Kenni Gomez,HOU,CPX,21,69,21.7%,33.3%,0.65,.204,.377,.500,.877,.296,9.7,.286,1.2,13,1.6,.405,120,sa3018430
Josue Brito,BOS,CPX,19,191,17.8%,24.6%,0.72,.259,.414,.490,.903,.231,7.4,.330,-1.0,39,8.1,.426,119,sa3023763
Luis Escudero,NYY,CPX,20,25,24.0%,20.0%,1.20,.222,.440,.389,.829,.167,5.6,.250,0.7,5,1.0,.422,119,sa3021063
Canon Reeder,PIT,CPX,23,19,26.3%,21.1%,1.25,.167,.474,.167,.640,.000,3.1,.250,-1.3,4,0.4,.404,118,sa3040539
Gabriel Lara,NYY,CPX,20,24,20.8%,37.5%,0.56,.222,.417,.444,.861,.222,6.1,.375,-0.3,5,0.9,.419,117,sa3021177
Alex Stone,TOR,CPX,24,14,0.0%,7.1%,0.00,.308,.357,.538,.896,.231,0.1,.273,0.0,3,0.3,.406,117,sa3025480
Fredderick Ovalle,PIT,CPX,19,70,10.0%,8.6%,1.17,.345,.414,.414,.828,.069,7.8,.364,0.6,13,1.5,.403,117,sa3067718
John Cruz,MIA,CPX,20,166,13.9%,18.1%,0.77,.281,.392,.460,.852,.180,2.9,.324,-2.3,31,3.9,.405,117,sa3018573
Manuel Campos,ATL,CPX,18,196,13.8%,18.9%,0.73,.310,.408,.429,.837,.119,8.7,.388,2.4,37,5.1,.408,117,sa3067815
David Guzman,TOR,CPX,20,103,20.4%,12.6%,1.62,.250,.417,.388,.805,.138,4.6,.266,0.0,19,2.4,.405,117,sa3021135
Trey Snyder,NYM,CPX,20,18,16.7%,11.1%,1.50,.333,.444,.333,.778,.000,1.9,.385,-1.2,3,0.4,.407,116,sa3025611
Jaiden Lo Re,BAL,CPX,19,76,11.8%,7.9%,1.50,.354,.421,.462,.883,.108,6.7,.367,-0.1,15,2.9,.421,116,sa3069280
Hector Campusano,BAL,CPX,19,190,16.3%,16.3%,1.00,.320,.437,.413,.850,.093,8.6,.387,2.0,38,7.1,.421,116,sa3024148
Elvin Garcia,BAL,CPX,19,42,7.1%,21.4%,0.33,.368,.429,.421,.850,.053,2.5,.483,-0.2,8,1.5,.420,115,sa3024147
Sam Robertson,NYM,CPX,21,6,50.0%,50.0%,1.00,.000,.500,.000,.500,.000,2.1,.000,-0.6,1,0.1,.405,115,sa3069014
Jackson Hauge,NYM,CPX,25,2,50.0%,50.0%,1.00,.000,.500,.000,.500,.000,0.1,.000,0.0,0,0.0,.405,115,sa3076547
Angel Guzman,TOR,CPX,19,245,13.5%,17.6%,0.77,.284,.388,.461,.849,.176,7.3,.323,-0.5,45,4.8,.401,114,sa3023895
Brendan Summerhill,TBR,CPX,22,22,13.6%,9.1%,1.50,.333,.409,.444,.854,.111,6.3,.353,0.5,4,0.6,.407,114,sa3043325
Jesus Castillo,PIT,CPX,22,11,9.1%,0.0%,1.00,.333,.364,.556,.919,.222,5.1,.300,0.0,2,0.2,.397,114,sa3015587
Arjun Nimmala,TOR,CPX,20,9,11.1%,11.1%,1.00,.400,.444,.400,.844,.000,2.6,.333,0.0,2,0.2,.401,114,sa3022892
Andres Torres,TBR,CPX,19,212,18.4%,14.6%,1.26,.304,.436,.351,.787,.048,5.8,.362,1.7,40,5.2,.407,114,sa3023781
Victor Cardoza,PHI,CPX,20,46,6.5%,10.9%,0.60,.350,.370,.550,.920,.200,3.7,.333,-0.7,9,1.1,.405,114,sa3021230
Noah Myers,TBR,CPX,26,46,21.7%,17.4%,1.25,.235,.413,.412,.825,.176,6.7,.269,0.4,9,1.1,.406,114,sa3023377
Yovanny Rodriguez,NYM,CPX,19,180,13.3%,26.7%,0.50,.280,.389,.460,.849,.180,4.9,.361,-1.2,33,3.7,.402,113,sa3023720
Luis Puello,NYY,CPX,20,26,3.8%,19.2%,0.20,.292,.346,.583,.929,.292,6.2,.294,-0.2,5,0.8,.411,113,sa3021309
Carlos Tavares,WSN,CPX,20,132,22.0%,28.8%,0.76,.218,.394,.446,.839,.228,4.5,.288,0.0,24,2.8,.403,113,sa3021209
Victor Hurtado,WSN,CPX,19,105,18.1%,19.0%,0.95,.259,.410,.407,.817,.148,5.6,.300,-1.1,19,2.2,.402,113,sa3023888
Jeremy Rodriguez,NYM,CPX,19,34,11.8%,20.6%,0.57,.300,.382,.467,.849,.167,6.7,.364,-0.1,6,0.6,.400,112,sa3021101
Maikol Orozco,DET,CPX,20,167,9.0%,25.1%,0.36,.315,.395,.418,.813,.103,4.9,.427,-1.6,30,2.5,.396,112,sa3021098
Andres Arias,TOR,CPX,19,183,17.5%,23.0%,0.76,.247,.396,.411,.807,.164,6.9,.320,0.0,33,2.8,.396,112,sa3025145
Cris Rodriguez,DET,CPX,18,197,9.1%,32.5%,0.28,.274,.350,.526,.876,.251,8.1,.379,-0.1,35,2.9,.396,112,sa3066593
Angel De Los Santos,DET,CPX,18,204,7.8%,17.6%,0.44,.302,.373,.475,.847,.173,9.1,.343,1.0,36,2.9,.395,111,sa3067737
Andreimi Antunez,TBR,CPX,19,238,14.7%,13.0%,1.13,.260,.397,.432,.829,.172,7.3,.277,1.0,44,4.8,.402,111,sa3067643
Roiner Quintana,HOU,CPX,21,134,14.2%,21.6%,0.66,.273,.388,.409,.797,.136,8.5,.338,-0.4,23,1.0,.388,110,sa3019510
Jhoan Peguero,BOS,CPX,20,107,21.5%,22.4%,0.96,.235,.421,.383,.803,.148,6.3,.309,-0.5,20,2.7,.407,109,sa3023754
Michell Ojeda,PIT,CPX,19,23,8.7%,26.1%,0.33,.250,.348,.500,.848,.250,6.7,.308,-0.2,4,0.2,.387,109,sa3023737
Ronald Acuña Jr.,ATL,CPX,28,9,22.2%,22.2%,1.00,.143,.333,.571,.905,.429,2.6,.000,0.0,2,0.1,.392,108,18401
