Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Eddson Martinez,SDP,CPX,18,23,78,96,29,21,7,1,0,19,13,12,0,22,0,4,2,0,8,3,.372,sa3024140
Francisco Espinoza,LAD,CPX,19,14,46,57,17,10,4,0,3,12,14,9,0,12,1,1,0,2,1,0,.370,sa3024357
Wuinder Torres,CLE,CPX,19,9,19,23,7,6,0,0,1,2,4,3,0,3,1,0,0,0,0,0,.368,sa3024635
Brandon Drury,KCR,CPX,33,7,22,29,8,5,2,0,1,7,6,7,1,7,0,0,0,0,2,0,.364,11615
Gustavo Campero,LAA,CPX,28,3,11,13,4,2,2,0,0,3,4,1,0,3,1,0,0,0,0,0,.364,22707
Angel Ramirez,KCR,CPX,21,15,44,49,16,13,2,0,1,10,7,5,0,10,0,0,0,3,4,0,.364,sa3021107
Lisbel Diaz,SFG,CPX,20,3,11,13,4,2,1,1,0,3,1,2,0,0,0,0,0,0,3,0,.364,sa3022399
Fernando Gonzalez,SFG,CPX,24,5,11,16,4,1,2,0,1,4,2,4,0,1,1,0,0,0,0,0,.364,sa3032413
Noah Franklin,TEX,CPX,19,31,102,115,37,22,8,2,5,19,24,8,0,25,4,1,0,0,3,0,.363,sa3069310
Jay McQueen,TEX,CPX,19,48,166,201,60,43,9,4,4,47,24,28,0,52,4,0,3,6,7,7,.361,sa3069321
Tommy Takayoshi,OAK,CPX,25,11,36,43,13,9,3,0,1,5,12,7,0,7,0,0,0,0,0,0,.361,sa3067091
Marco Argudin,TEX,CPX,20,19,64,82,23,16,3,3,1,19,11,14,0,13,2,1,0,1,2,4,.359,sa3067877
Samil Dishmey,LAA,CPX,20,22,67,80,24,15,6,1,2,15,11,9,0,18,2,1,1,1,1,0,.358,sa3021841
Reggie Crawford,SFG,CPX,25,5,14,17,5,4,0,0,1,4,4,2,0,4,1,0,0,0,1,0,.357,sa3020457
Jeffery Heard,LAA,CPX,23,22,56,75,20,13,4,2,1,16,16,11,0,15,6,2,0,1,3,1,.357,sa3076340
Juan Martinez,MIL,CPX,19,40,132,164,47,28,12,1,6,29,27,28,0,19,3,1,0,1,21,3,.356,sa3024128
Adrián Sugastey,SFG,CPX,23,9,31,35,11,9,1,0,1,5,4,3,0,1,1,0,0,2,0,0,.355,sa3015190
Yojanser Calzado,CIN,CPX,19,43,105,123,37,34,2,1,0,22,13,15,0,32,1,0,2,1,10,4,.352,sa3023785
Eriel Dihigo,COL,CPX,19,38,111,140,39,26,8,3,2,24,27,21,0,26,6,1,1,2,1,0,.351,sa3023927
Rylan Mills,MIL,CPX,19,6,20,24,7,3,1,1,2,4,7,4,0,3,0,0,0,0,0,0,.350,sa3069313
Jose Ramos,SFG,CPX,23,13,43,49,15,13,2,0,0,8,4,6,0,10,0,0,0,2,7,1,.349,sa3016541
Moises Acacio,LAD,CPX,18,25,75,87,26,15,8,0,3,18,25,9,0,11,2,0,1,6,1,2,.347,sa3067852
TJ Ford,LAA,CPX,20,51,156,205,54,44,7,3,0,51,19,43,0,40,3,3,0,0,32,3,.346,sa3069302
Yimy Tovar,SDP,CPX,20,16,55,64,19,13,3,2,1,9,11,7,0,10,0,2,0,1,9,0,.345,sa3022486
Josuar Gonzalez,SFG,CPX,18,30,99,122,34,23,7,2,2,29,24,20,0,25,1,2,0,0,8,2,.343,sa3067675
Eduardo Rojas,LAD,CPX,19,29,79,101,27,21,4,1,1,19,13,19,0,16,1,2,0,3,0,1,.342,sa3024143
Arnaldo Lantigua,CIN,CPX,20,14,50,61,17,10,5,0,2,13,15,11,0,9,0,0,0,1,0,1,.340,sa3021084
Ronny Ugarte,COL,CPX,21,57,209,244,71,47,15,1,8,44,61,31,0,52,2,2,0,7,2,0,.340,sa3018460
Daniel Lopez,KCR,CPX,20,20,56,70,19,15,3,1,0,7,11,11,0,10,3,0,0,0,10,3,.339,sa3021298
Moises Marchán,KCR,CPX,18,24,74,87,25,23,2,0,0,13,8,7,0,24,2,1,2,2,5,0,.338,sa3067544
Angel Abreu,CLE,CPX,17,50,179,212,60,49,8,3,0,40,25,23,0,44,8,2,0,3,34,9,.335,sa3067887
Max Kepler,ARI,CPX,33,2,3,7,1,0,0,0,1,3,1,3,0,1,1,0,0,0,0,0,.333,12144
Stuart Fairchild,SEA,CPX,30,2,6,7,2,0,1,0,1,2,3,0,0,2,1,0,0,1,0,0,.333,20321
Blake Hunt,SDP,CPX,27,7,21,28,7,4,1,0,2,5,4,6,0,4,1,0,0,1,0,0,.333,23209
Niko Kavadas,LAA,CPX,27,10,27,35,9,6,2,0,1,5,6,7,0,12,1,0,0,0,0,0,.333,29782
Rubel Cespedes,LAA,CPX,25,1,3,4,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,.333,sa3008953
Skyler Messinger,COL,CPX,27,4,12,15,4,1,1,0,2,4,6,3,0,4,0,0,0,0,0,0,.333,sa3019963
Henniel Alcala,CHC,CPX,20,16,48,62,16,10,4,0,2,10,7,12,0,9,1,1,0,2,1,0,.333,sa3022284
Nico Perez,LAD,CPX,21,4,12,14,4,4,0,0,0,5,1,1,0,3,1,0,0,0,2,0,.333,sa3023603
Jackson Appel,CHW,CPX,24,2,3,7,1,0,0,0,1,1,2,1,0,1,3,0,0,0,0,0,.333,sa3025367
Aidan West,LAD,CPX,19,20,69,82,23,13,5,2,3,14,23,8,0,18,3,2,0,0,2,0,.333,sa3069275
Diego Contreras,SEA,CPX,18,49,165,191,54,38,11,1,4,33,26,22,0,38,2,2,0,3,9,1,.327,sa3068240
Reiner Herrera,CLE,CPX,20,35,111,152,36,16,7,2,11,31,38,34,0,26,4,3,0,2,10,4,.324,sa3021172
Ryland Zaborowski,LAA,CPX,24,11,34,44,11,6,3,0,2,7,12,7,0,7,3,0,0,1,0,1,.324,sa3076279
Dalton Davis,SEA,CPX,25,30,99,113,32,15,15,0,2,19,18,10,0,15,4,0,0,1,4,0,.323,sa3068170
Jose Silva,CHC,CPX,19,24,59,82,19,10,3,4,2,18,10,16,0,20,6,1,0,0,11,1,.322,sa3076313
Tyson Moran,KCR,CPX,20,50,171,208,55,34,12,2,7,35,54,26,0,27,3,7,0,2,1,0,.322,sa3069392
Jirvin Morillo,CIN,CPX,19,54,187,235,60,29,13,5,13,49,53,44,0,61,1,2,1,3,4,2,.321,sa3023751
Oliver Tejada,SFG,CPX,19,26,75,83,24,12,9,2,1,12,10,4,0,16,4,0,0,1,1,2,.320,sa3023972
Eliezer Rivero,LAA,CPX,21,32,82,107,26,11,9,2,4,24,25,16,0,26,5,2,2,2,2,1,.317,sa3018937
Ramon Landaeta,OAK,CPX,20,30,98,113,31,19,6,1,5,18,21,10,0,39,1,4,0,2,0,2,.316,sa3021131
Yael Romero,CIN,CPX,20,25,51,72,16,6,6,1,3,12,16,14,0,16,6,1,0,1,0,0,.314,sa3021062
Derek Cerda,CHW,CPX,23,6,16,18,5,5,0,0,0,1,8,2,0,3,0,0,0,0,0,1,.313,sa3066029
Yohendry Sanchez,SFG,CPX,19,21,61,79,19,14,5,0,0,12,11,17,0,7,1,0,0,0,3,0,.311,sa3023896
Joan Delgado,CHC,CPX,21,33,119,137,37,19,6,2,10,26,28,14,0,50,3,1,0,1,11,1,.311,sa3019676
Abel Lorenzo,LAD,CPX,20,50,171,184,53,35,12,1,5,34,30,7,0,49,5,1,0,1,20,9,.310,sa3021831
Elias Medina,LAD,CPX,20,15,42,44,13,6,4,0,3,7,5,1,0,17,1,0,0,1,0,2,.310,sa3021219
Yosneiker Rivas,SFG,CPX,20,16,42,49,13,10,3,0,0,10,6,7,0,12,0,0,0,0,1,1,.310,sa3021262
Manuel German,KCR,CPX,21,40,133,146,41,22,10,3,6,21,38,8,0,36,5,0,0,2,2,1,.308,sa3018623
Alberto Rodriguez,KCR,CPX,25,5,13,17,4,4,0,0,0,1,1,4,0,4,0,0,0,0,0,0,.308,sa3005603
Alejandro Rios,ARI,CPX,21,15,39,47,12,9,3,0,0,7,7,8,0,10,0,0,0,0,1,0,.308,sa3018511
Alexander Albertus,CHW,CPX,21,4,13,16,4,1,2,1,0,2,2,3,0,3,0,0,0,1,0,2,.308,sa3018950
Ben Gobbel,LAA,CPX,26,4,13,13,4,2,1,0,1,2,3,0,0,5,0,0,0,0,0,0,.308,sa3019870
Shotaro Morii,OAK,CPX,19,4,13,14,4,3,1,0,0,2,3,1,0,3,0,0,0,0,2,0,.308,sa3067343
Angel Guzman,SFG,CPX,20,18,49,61,15,10,3,0,2,13,9,11,0,14,0,0,1,0,1,0,.306,sa3021268
Ivan Cespedes,CHC,CPX,20,28,102,116,31,19,7,0,5,12,19,14,0,26,0,0,0,2,1,1,.304,sa3023901
Johan Rodriguez,CLE,CPX,18,25,89,101,27,11,10,1,5,16,24,6,0,24,4,2,0,1,4,1,.303,sa3024364
Bryan Gonzalez Garcia,LAD,CPX,20,24,66,79,20,12,6,0,2,12,16,12,0,12,1,0,0,1,2,1,.303,sa3022617
Jalen Hairston,CIN,CPX,22,11,33,39,10,6,0,0,4,10,14,5,0,9,1,0,0,0,0,2,.303,sa3067395
Seong-Jun Kim,TEX,CPX,19,48,132,160,40,23,9,1,7,35,34,24,0,51,3,1,0,4,8,0,.303,sa3069132
Jack Wheeler,TEX,CPX,19,48,162,177,49,27,13,3,6,34,37,13,0,48,1,1,0,2,2,1,.302,sa3069284
Efren Teran,CHW,CPX,19,13,43,44,13,9,1,0,3,6,7,1,0,7,0,0,0,1,0,2,.302,sa3023769
Daniel Rodriguez,TEX,CPX,18,46,149,175,45,30,6,5,4,33,35,18,0,41,5,1,2,2,13,4,.302,sa3067814
Victor Rodriguez,LAA,CPX,20,20,60,69,18,8,3,3,4,18,17,9,0,17,0,0,0,0,1,0,.300,sa3021183
Davis Diaz,OAK,CPX,23,4,10,14,3,1,1,0,1,3,3,4,0,1,0,0,0,0,0,0,.300,sa3025494
Jared Davis,OAK,CPX,22,48,130,170,39,30,7,2,0,33,12,32,0,38,7,1,0,3,10,2,.300,sa3059003
Jo Oyama,SEA,CPX,25,15,30,37,9,3,4,2,0,8,3,4,0,9,3,0,0,1,0,0,.300,sa3068964
Dawson Willis,SDP,CPX,22,16,60,67,18,8,5,1,4,11,13,6,0,18,1,0,0,1,3,1,.300,sa3076396
Steven Lancia,CHW,CPX,23,5,10,12,3,2,0,0,1,2,2,2,0,2,0,0,0,0,0,0,.300,sa3077698
Eli Pitts,CIN,CPX,19,43,144,166,43,24,12,4,3,33,31,18,0,31,0,3,1,4,7,2,.299,sa3069279
Luis Hernández,SFG,CPX,17,54,198,228,59,29,19,5,6,35,45,25,0,38,3,2,0,5,6,3,.298,sa3076284
Sam Mongelli,LAD,CPX,25,13,37,51,11,5,3,0,3,13,12,5,0,10,8,1,0,1,2,0,.297,sa3022511
Pedro Roque,KCR,CPX,20,32,91,108,27,16,7,3,1,22,10,15,0,26,1,0,1,1,6,3,.297,sa3021300
Kelvin Alcantara,SEA,CPX,20,58,182,218,54,36,9,0,9,41,39,31,0,34,3,2,0,1,0,0,.297,sa3021837
Jhonayker Ugarte,KCR,CPX,19,42,145,174,43,29,11,2,1,23,26,20,0,36,4,3,2,2,3,3,.297,sa3024361
Sebastian Cadiz,CLE,CPX,20,21,54,67,16,8,6,0,2,9,8,12,0,14,1,0,0,0,3,2,.296,sa3021602
Nick McLain,CHW,CPX,23,9,27,32,8,6,2,0,0,3,1,5,0,7,0,0,0,0,0,1,.296,sa3037680
Jhon Gil,LAD,CPX,18,33,108,128,32,28,2,0,2,20,13,16,0,19,2,1,1,3,10,5,.296,sa3068235
Kamuel Villar,COL,CPX,18,56,177,229,52,35,9,6,2,45,39,46,1,48,1,4,1,3,5,1,.294,sa3067803
Ricardo Romero,CLE,CPX,18,48,167,200,49,30,14,3,2,25,33,20,0,32,5,5,3,1,11,8,.293,sa3068225
Sebastian Blanco,COL,CPX,18,57,222,265,65,43,16,3,3,57,39,30,0,52,7,4,2,2,7,6,.293,sa3067801
Ezequiel Pena,CHC,CPX,19,26,82,94,24,20,3,0,1,10,15,12,0,25,0,0,0,1,1,5,.293,sa3024477
Luis Freitez,OAK,CPX,23,33,106,121,31,20,5,4,2,20,20,13,0,22,1,1,0,4,2,0,.292,sa3017479
Ricson Gonzalez,KCR,CPX,21,31,89,119,26,21,0,2,3,15,14,16,0,19,7,3,4,1,2,1,.292,sa3019629
Daniel Mielcarek,LAD,CPX,20,42,120,152,35,21,7,0,7,28,26,28,0,55,2,2,0,3,4,2,.292,sa3021147
Gabriel Rodriguez,CLE,CPX,19,8,24,35,7,4,3,0,0,9,3,9,0,7,1,1,0,1,1,0,.292,sa3024645
Javier Herrera,LAD,CPX,21,10,38,45,11,7,2,1,1,10,6,5,0,11,2,0,0,0,0,1,.289,sa3021203
Carlos Torres,TEX,CPX,18,24,76,86,22,15,6,1,0,16,13,8,0,12,0,2,0,2,2,2,.289,sa3067820
Parker Coddou,COL,CPX,24,15,38,55,11,7,2,2,0,14,10,14,0,8,0,0,3,1,5,2,.289,sa3077706
Santiago Almao,TEX,CPX,18,43,128,153,37,31,5,1,0,25,17,20,0,14,1,2,2,2,5,3,.289,sa3067839
Leonard Rijo,MIL,CPX,18,21,73,85,21,15,4,2,0,12,6,11,0,13,1,0,0,0,3,4,.288,sa3067656
Steele Hall,CIN,CPX,18,58,226,270,65,35,18,2,10,59,42,35,0,65,4,4,1,3,24,6,.288,sa3069249
Adolfo Sanchez,CIN,CPX,19,50,188,224,54,37,7,2,8,47,38,24,1,60,11,0,1,2,5,3,.287,sa3023709
Jeury Ramirez,CHC,CPX,18,43,129,146,37,20,12,2,3,33,21,12,0,42,4,1,0,2,17,1,.287,sa3067778
Darren Baker,CHW,CPX,27,2,7,8,2,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,.286,29912
Peyton Wilson,KCR,CPX,26,5,14,19,4,3,0,0,1,3,8,2,0,2,0,2,0,0,0,1,.286,sa3017110
Jake Thompson,LAA,CPX,28,3,7,8,2,0,1,0,1,3,1,1,0,2,0,0,0,1,0,0,.286,sa3019945
Jancel Villarroel,SFG,CPX,21,2,7,9,2,1,1,0,0,0,2,0,0,1,2,0,0,1,0,0,.286,sa3020102
Jhocsuanth Vargas,TEX,CPX,19,7,14,16,4,4,0,0,0,1,6,1,0,2,0,1,0,0,0,0,.286,sa3021631
Calvin Harris,CHW,CPX,24,5,14,18,4,2,2,0,0,2,2,4,0,4,0,0,0,0,2,0,.286,sa3022496
Matt Klein,COL,CPX,22,3,7,9,2,1,1,0,0,1,0,1,0,3,0,0,1,0,0,0,.286,sa3035491
Brendan Tunink,LAD,CPX,20,2,7,7,2,2,0,0,0,2,1,0,0,2,0,0,0,0,1,0,.286,sa3067275
Jose Ramos,OAK,CPX,19,44,158,179,45,26,9,2,8,29,37,17,0,61,1,1,2,2,15,4,.285,sa3024111
Juan Cabada,CHC,CPX,18,14,53,62,15,12,0,1,2,10,12,9,0,10,0,0,0,1,2,1,.283,sa3067679
Yorger Bautista,SEA,CPX,18,60,223,249,63,39,11,4,9,40,47,23,0,61,0,3,0,2,9,2,.283,sa3067684
Brailyn Antunez,MIL,CPX,18,58,220,259,62,35,14,4,9,49,41,28,0,81,9,2,0,2,13,4,.282,sa3067486
Bo Walker,ARI,CPX,20,29,89,112,25,18,5,0,2,17,17,20,0,33,1,2,0,2,4,1,.281,sa3067468
Joswa Lugo,LAA,CPX,19,59,196,241,55,31,14,2,8,41,50,37,0,54,8,0,0,4,1,1,.281,sa3023894
Tyresse Turner,CLE,CPX,26,8,25,30,7,4,1,2,0,8,4,4,0,7,1,0,0,0,5,1,.280,sa3020759
Alcides Hernandez,SDP,CPX,21,9,18,24,5,3,0,2,0,4,2,5,0,3,0,1,0,0,1,0,.278,sa3022446
Dylan Fien,OAK,CPX,20,5,18,19,5,4,1,0,0,2,0,0,0,6,1,0,0,0,1,1,.278,sa3067509
Sandy Luciano,KCR,CPX,19,21,69,75,19,15,3,0,1,9,14,6,0,20,0,0,0,2,1,0,.275,sa3023782
Corey Cousin,KCR,CPX,19,44,138,184,38,26,6,4,2,37,20,37,0,54,1,4,3,1,11,3,.275,sa3076282
Victor Santana,ARI,CPX,18,56,189,215,52,43,7,1,1,30,33,22,0,35,1,3,0,4,0,2,.275,sa3067736
Gabriel Lopez,COL,CPX,20,34,113,132,31,20,7,1,3,26,26,14,0,28,2,1,2,3,0,0,.274,sa3023988
Nick Becker,SEA,CPX,19,57,179,237,49,28,13,3,5,56,22,46,0,82,8,1,0,3,32,2,.274,sa3069151
Jesus Fernandez,OAK,CPX,20,49,128,159,35,28,7,0,0,38,15,23,0,15,5,0,3,2,10,2,.273,sa3021123
Euribiel Angeles,OAK,CPX,24,4,11,13,3,3,0,0,0,2,1,1,0,2,1,0,0,1,3,0,.273,sa3008877
Gio Cueto,LAD,CPX,22,8,22,27,6,2,2,0,2,5,6,4,0,6,1,0,0,0,0,0,.273,sa3067075
Jesmaylin Arias,SDP,CPX,19,47,155,185,42,22,11,1,8,29,37,21,1,31,6,3,0,2,7,2,.271,sa3024311
Yordani Soto,CHW,CPX,17,52,144,165,39,20,11,3,5,22,22,17,0,48,3,1,0,3,8,8,.271,sa3067834
Yanuel Casiano,CIN,CPX,19,18,37,44,10,6,1,1,2,12,10,6,0,13,1,0,0,0,0,0,.270,sa3067398
Adrian Placencia,LAA,CPX,23,9,26,37,7,4,0,1,2,10,7,11,0,8,0,0,0,0,3,1,.269,sa3014688
Moises Alcala,ARI,CPX,23,19,52,60,14,9,2,1,2,10,12,7,0,21,0,1,0,0,0,0,.269,sa3016628
Diorland Zambrano,CIN,CPX,19,39,108,125,29,19,4,3,3,26,24,11,0,20,4,1,1,3,1,2,.269,sa3024121
Moises Valdez,SDP,CPX,20,42,149,170,40,27,9,2,2,34,18,13,0,32,4,1,2,0,7,1,.268,sa3022282
Eduardo Herrera,CHW,CPX,19,30,82,91,22,14,6,0,2,6,10,8,0,34,1,0,0,2,1,4,.268,sa3023889
Luis De Leon,SDP,CPX,20,54,168,210,45,38,3,3,1,26,22,31,1,51,6,4,1,1,14,5,.268,sa3021148
Roderick Flores,MIL,CPX,19,36,86,106,23,12,6,3,2,21,16,17,0,33,1,2,0,3,3,0,.267,sa3021205
Jurdrick Profar,CHW,CPX,19,14,30,40,8,5,0,0,3,7,7,8,0,14,2,0,0,0,0,2,.267,sa3023962
Bryan Arendt,OAK,CPX,23,14,45,57,12,11,1,0,0,5,10,10,0,13,1,1,0,0,3,0,.267,sa3026168
Brayden Corn,SEA,CPX,22,44,105,141,28,17,7,2,2,24,15,31,0,42,4,1,0,0,11,1,.267,sa3058932
Judah Morris,OAK,CPX,24,41,124,156,33,19,10,2,2,18,21,29,0,30,3,0,0,0,1,0,.266,sa3076055
D'Angelo Tejada,CHW,CPX,20,37,102,118,27,18,5,0,4,15,19,9,0,35,4,2,1,0,10,3,.265,sa3021263
Naibel Mariano,CIN,CPX,19,59,223,249,59,43,11,2,3,37,37,21,1,58,3,1,1,4,9,1,.265,sa3023711
Juan Alvarez,ARI,CPX,20,58,163,183,43,28,10,1,4,23,30,19,0,47,0,1,0,3,1,2,.264,sa3023900
Greylin De La Paz,LAA,CPX,19,39,99,132,26,22,3,1,0,22,13,31,0,33,1,1,0,3,0,1,.263,sa3023912
Joshua Francis,SEA,CPX,19,38,103,126,27,20,3,3,1,23,16,14,0,37,5,0,3,2,11,2,.262,sa3023978
German Ortiz,OAK,CPX,21,44,145,159,38,25,8,3,2,17,16,7,0,40,3,1,0,1,1,0,.262,sa3018011
Jhojan Downer,SDP,CPX,19,40,107,132,28,21,7,0,0,24,16,24,0,46,1,0,0,3,6,3,.262,sa3024363
Agustin Acosta,LAD,CPX,21,21,65,74,17,9,5,0,3,13,14,8,0,19,1,0,0,1,2,0,.262,sa3018627
Taylor Young,LAD,CPX,27,8,23,27,6,4,2,0,0,5,1,3,0,5,1,0,0,0,0,0,.261,sa3019907
Pablo Nunez,CIN,CPX,19,7,23,31,6,5,1,0,0,10,3,6,0,5,2,0,0,0,4,0,.261,sa3023710
Johan Fernandez,ARI,CPX,19,16,46,58,12,10,2,0,0,5,15,11,0,17,1,0,0,0,0,0,.261,sa3024802
Ashly Andujar,COL,CPX,18,15,50,62,13,11,2,0,0,7,8,7,0,9,0,2,3,2,1,1,.260,sa3023890
Braylin Morel,TEX,CPX,20,9,27,28,7,5,2,0,0,4,4,1,0,6,0,0,0,0,1,0,.259,sa3021229
Santiago Camacho,SFG,CPX,19,29,89,103,23,14,5,1,3,16,16,12,0,21,0,2,0,2,0,1,.258,sa3023775
Jorge Lara,ARI,CPX,20,37,120,144,31,18,5,2,6,29,21,16,0,39,8,0,0,1,5,3,.258,sa3021327
Yilver De Paula,LAA,CPX,18,56,202,247,52,34,12,2,4,36,32,31,0,42,4,5,5,5,4,5,.257,sa3067753
Jefrank Silva,CHW,CPX,18,39,101,122,26,20,4,0,2,15,14,17,0,33,3,1,0,2,4,4,.257,sa3068733
Osniel Castillo,CHW,CPX,20,32,78,82,20,15,3,1,1,8,4,4,0,19,0,0,0,2,5,1,.256,sa3069018
Moises Bolivar,LAD,CPX,18,43,145,169,37,21,7,0,9,37,38,20,0,51,2,2,0,2,1,1,.255,sa3023770
Josh Owens,TEX,CPX,19,51,145,168,37,24,4,0,9,31,36,16,0,62,5,2,0,1,6,3,.255,sa3069169
Martin Gonzalez,SEA,CPX,21,45,110,141,28,16,9,0,3,14,18,25,0,42,3,3,0,3,5,1,.255,sa3018434
Leandro Romero,SEA,CPX,19,50,173,196,44,27,10,1,6,30,30,19,0,68,2,2,0,0,4,2,.254,sa3023727
Anthony Santa Cruz de Oviedo,LAA,CPX,19,53,177,216,45,27,10,2,6,39,38,34,1,43,2,3,0,1,2,2,.254,sa3067781
Jose Urbina,ARI,CPX,20,28,71,93,18,8,5,1,4,21,19,18,0,30,4,0,0,0,0,0,.254,sa3021192
Moises Polanco,MIL,CPX,19,26,79,99,20,15,5,0,0,16,11,18,0,17,1,1,0,2,11,6,.253,sa3024129
Cesar Lugo,CHC,CPX,19,49,166,198,42,23,8,5,6,32,28,28,0,61,3,1,0,3,8,4,.253,sa3024319
Luis Urías,ARI,CPX,29,5,16,18,4,4,0,0,0,3,2,1,0,4,1,0,0,0,0,0,.250,16622
Lourdes Gurriel Jr.,ARI,CPX,32,5,16,19,4,3,1,0,0,2,5,1,0,6,0,2,0,0,0,0,.250,19238
