Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Rainiel Rodriguez,STL,A+,19,128,.372,0.81,20.7%,35.4%,43.9%,33.3%,11.1%,43.9%,26.8%,29.3%,13.3%,183,284,467,sa3023987
Luis Peña,MIL,A+,19,219,.375,1.89,22.0%,51.1%,27.0%,23.7%,5.3%,41.8%,22.6%,35.6%,11.9%,275,524,799,sa3024134
Dauri Fernández,CLE,A+,19,67,.255,2.00,25.0%,50.0%,25.0%,58.3%,16.7%,63.3%,20.4%,16.3%,15.1%,85,140,225,sa3024327
Juneiker Caceres,CLE,A+,18,100,.345,1.18,18.6%,44.1%,37.3%,36.4%,4.5%,45.8%,23.7%,30.5%,8.6%,160,234,394,sa3024329
Juan Ortuno,MIL,A+,19,28,.176,1.13,5.6%,50.0%,44.4%,25.0%,12.5%,66.7%,11.1%,22.2%,7.4%,40,55,95,sa3024330
Jose Cerice,KCR,A+,21,419,.312,1.71,25.4%,47.0%,27.6%,25.6%,7.7%,40.6%,21.2%,38.2%,8.9%,567,978,1545,sa3024375
Justin Riemer,OAK,A+,24,161,.275,1.33,22.2%,44.4%,33.3%,26.7%,10.0%,37.2%,22.3%,40.4%,4.5%,311,393,704,sa3025086
Cade McGee,STL,A+,23,363,.267,0.75,18.7%,34.8%,46.5%,21.7%,15.2%,52.2%,19.4%,28.4%,12.9%,547,830,1377,sa3025153
Christian Martin,STL,A+,23,118,.354,1.12,18.5%,43.1%,38.5%,24.0%,0.0%,32.8%,28.4%,38.8%,11.3%,169,266,435,sa3025155
Josh Kross,STL,A+,23,375,.314,1.34,20.9%,45.3%,33.8%,19.0%,16.5%,46.8%,22.8%,30.4%,14.9%,554,860,1414,sa3025158
Ian Petrutz,STL,A+,23,207,.315,1.40,26.5%,42.9%,30.6%,31.1%,8.9%,46.7%,25.3%,28.0%,11.7%,264,448,712,sa3025159
Jacob Jenkins-Cowart,MIA,A+,23,213,.273,1.65,24.6%,46.9%,28.5%,16.2%,24.3%,45.4%,23.1%,31.5%,15.8%,291,519,810,sa3025201
Carter Johnson,MIA,A+,20,214,.294,1.69,25.5%,46.8%,27.7%,35.9%,15.4%,44.4%,21.8%,33.8%,13.6%,291,501,792,sa3025203
Connor Caskenette,MIA,A+,24,145,.382,1.58,25.3%,45.8%,28.9%,20.8%,29.2%,42.2%,28.9%,28.9%,10.0%,240,332,572,sa3025240
Jack Costello,SDP,A+,25,340,.249,0.91,15.1%,40.4%,44.4%,29.0%,13.0%,50.9%,25.2%,23.9%,9.6%,476,758,1234,sa3025242
Jaime Ferrer,MIN,A+,23,146,.312,1.43,20.9%,46.5%,32.6%,21.4%,32.1%,40.7%,25.6%,33.7%,17.3%,210,321,531,sa3025246
Khadim Diaw,MIN,A+,22,247,.363,1.36,25.8%,42.8%,31.4%,20.0%,10.0%,49.4%,22.2%,28.4%,10.7%,390,580,970,sa3025259
Caden Kendle,MIN,A+,24,128,.309,0.97,20.2%,39.3%,40.5%,41.2%,14.7%,52.3%,17.4%,30.2%,8.4%,205,294,499,sa3025262
Jay Thomason,MIN,A+,24,211,.383,0.96,26.1%,36.1%,37.8%,15.6%,15.6%,42.6%,29.5%,27.9%,14.4%,358,524,882,sa3025265
Ryan McCrystal,CIN,A+,23,324,.338,1.24,27.5%,40.1%,32.4%,17.9%,6.0%,36.0%,24.8%,39.3%,12.2%,468,774,1242,sa3025334
Donovan Zsak,CLE,A+,22,0,.000,,,,,,,,,,,,,,sa3025377
Rodney Green Jr.,OAK,A+,23,451,.363,1.60,25.8%,45.6%,28.6%,21.0%,14.5%,41.8%,23.6%,34.7%,15.2%,786,1084,1870,sa3025384
Ryan Cesarini,CLE,A+,23,142,.283,0.91,15.5%,40.2%,44.3%,30.2%,16.3%,42.4%,29.3%,28.3%,12.0%,218,315,533,sa3025440
Garrett Howe,CLE,A+,23,256,.285,0.74,22.6%,32.9%,44.5%,46.2%,4.6%,41.5%,19.0%,39.5%,9.5%,438,645,1083,sa3025441
Owen Ayers,CHC,A+,25,52,.385,1.00,9.7%,45.2%,45.2%,7.1%,42.9%,43.8%,31.3%,25.0%,10.8%,85,127,212,sa3025449
Bennett Thompson,CLE,A+,23,231,.357,0.81,28.2%,32.1%,39.7%,36.5%,15.4%,50.0%,23.9%,26.1%,6.5%,453,515,968,sa3025451
Jack Penney,DET,A+,23,4,.667,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,15.4%,4,9,13,sa3025481
Davis Diaz,OAK,A+,23,127,.333,1.76,23.3%,48.9%,27.8%,24.0%,12.0%,50.0%,18.9%,31.1%,3.7%,209,311,520,sa3025494
Marco Dinges,MIL,A+,22,266,.304,1.11,18.2%,43.0%,38.8%,28.1%,17.2%,42.0%,31.4%,26.6%,14.1%,437,618,1055,sa3025495
Peyton Stovall,CIN,A+,23,324,.279,1.16,23.7%,41.1%,35.3%,21.9%,13.7%,51.2%,23.7%,25.1%,8.6%,496,762,1258,sa3025512
Jackson Strong,DET,A+,22,435,.248,1.00,19.3%,40.3%,40.3%,18.1%,18.1%,56.2%,21.7%,22.1%,13.3%,734,1090,1824,sa3025551
Cameron Sisneros,CHC,A+,25,158,.322,1.12,21.7%,41.3%,37.0%,20.6%,14.7%,41.3%,28.3%,30.4%,8.1%,303,351,654,sa3025564
Garrett Pennington,DET,A+,25,252,.319,0.94,24.6%,36.6%,38.9%,19.1%,20.6%,33.9%,27.7%,38.4%,14.7%,325,611,936,sa3025600
Woody Hadeen,DET,A+,23,263,.399,1.60,32.1%,41.8%,26.1%,14.0%,0.0%,41.1%,25.6%,33.3%,7.8%,436,571,1007,sa3025602
Zach MacDonald,DET,A+,22,17,.375,0.40,22.2%,22.2%,55.6%,60.0%,20.0%,22.2%,77.8%,0.0%,13.2%,22,46,68,sa3025604
Cam Clayton,MIA,A+,23,273,.265,1.00,15.4%,42.3%,42.3%,34.8%,7.6%,49.1%,18.6%,32.3%,9.8%,460,643,1103,sa3025610
Braylon Payne,MIL,A+,19,357,.346,1.08,13.2%,45.1%,41.7%,21.2%,27.1%,48.8%,28.0%,23.2%,16.6%,525,863,1388,sa3025647
Beau Ankeney,DET,A+,23,115,.311,1.29,21.4%,44.3%,34.3%,25.0%,37.5%,45.7%,21.4%,32.9%,13.2%,183,272,455,sa3026106
Bryan Arendt,OAK,A+,23,125,.219,1.03,12.2%,44.6%,43.2%,37.5%,6.3%,48.0%,20.0%,32.0%,8.9%,184,323,507,sa3026168
Anson Aroz,LAD,A+,23,63,.250,1.30,30.3%,39.4%,30.3%,30.0%,10.0%,61.8%,23.5%,14.7%,17.9%,92,159,251,sa3026234
Aiva Arquette,MIA,A+,22,63,.359,0.72,22.5%,32.5%,45.0%,27.8%,11.1%,53.7%,14.6%,31.7%,9.9%,97,165,262,sa3026235
Emilio Barreras,MIA,A+,22,230,.252,1.35,26.8%,42.1%,31.1%,19.6%,7.8%,48.8%,26.8%,24.4%,7.7%,329,553,882,sa3026631
Eric Becker,CIN,A+,21,95,.237,1.59,25.4%,45.8%,28.8%,23.5%,17.6%,51.6%,17.7%,30.6%,13.4%,139,205,344,sa3026844
Bobby Boser,OAK,A+,23,150,.381,0.97,20.2%,39.3%,40.4%,30.6%,13.9%,41.6%,18.0%,40.4%,11.9%,213,357,570,sa3027420
Daniel Bucciero,OAK,A+,21,192,.295,2.00,23.5%,51.0%,25.5%,11.5%,11.5%,42.6%,21.3%,36.1%,11.7%,333,442,775,sa3027937
Ali Camarillo,OAK,A+,23,389,.323,1.46,24.9%,44.6%,30.5%,19.5%,5.7%,48.6%,24.0%,27.4%,8.8%,521,869,1390,sa3028297
Cam Cannarella,MIA,A+,22,82,.410,1.44,30.2%,41.3%,28.6%,0.0%,16.7%,35.9%,14.1%,50.0%,7.4%,112,186,298,sa3028360
Luke Cantwell,SDP,A+,23,158,.341,1.50,34.5%,39.3%,26.2%,4.5%,18.2%,22.6%,36.9%,40.5%,13.4%,266,370,636,sa3028378
Brandon Compton,MIA,A+,22,283,.350,0.98,22.3%,38.4%,39.3%,22.7%,27.3%,50.0%,24.1%,25.9%,16.8%,552,697,1249,sa3029229
Ethan Conrad,CHC,A+,21,8,.000,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,25.0%,25.0%,50.0%,11.4%,13,22,35,sa3029266
Kerrington Cross,SDP,A+,24,211,.308,0.90,24.8%,35.5%,39.7%,16.7%,12.5%,41.1%,27.4%,31.5%,13.3%,367,512,879,sa3029598
Dean Curley,CLE,A+,22,329,.360,0.88,26.2%,34.5%,39.3%,21.1%,17.5%,45.2%,28.8%,26.0%,6.9%,678,781,1459,sa3029706
Michael Dattalo,STL,A+,22,197,.286,1.83,26.6%,47.5%,25.9%,8.3%,2.8%,33.8%,23.2%,43.0%,8.8%,274,451,725,sa3029852
Charles Davalan,LAD,A+,22,530,.286,0.90,20.8%,37.5%,41.7%,24.7%,15.2%,50.5%,23.8%,25.6%,7.3%,782,1130,1912,sa3029860
Justin DeCriscio,SDP,A+,23,341,.288,1.23,22.0%,43.1%,34.9%,35.8%,11.1%,57.4%,24.4%,18.2%,8.3%,464,806,1270,sa3030012
Daniel Dickinson,MIL,A+,22,499,.352,1.12,20.8%,41.9%,37.4%,26.9%,10.2%,40.7%,28.3%,31.0%,9.3%,869,1200,2069,sa3030286
Ty Doucette,CIN,A+,22,112,.323,1.08,21.7%,40.6%,37.7%,7.7%,26.9%,33.3%,33.3%,33.3%,11.6%,180,277,457,sa3030503
Drew Faurot,MIA,A+,22,35,.333,2.00,16.7%,55.6%,27.8%,0.0%,0.0%,33.3%,33.3%,33.3%,17.3%,46,87,133,sa3031193
Andrew Fischer,MIL,A+,22,246,.402,0.46,25.2%,23.4%,51.4%,19.3%,35.1%,55.9%,27.0%,17.1%,15.6%,482,608,1090,sa3031366
Jalin Flores,STL,A+,22,492,.315,0.95,23.1%,37.5%,39.4%,17.9%,13.8%,42.9%,26.2%,30.9%,14.7%,607,1263,1870,sa3031465
Jacob Friend,CIN,A+,23,286,.282,0.60,15.4%,31.7%,52.8%,29.2%,21.5%,34.1%,32.5%,33.3%,15.9%,525,675,1200,sa3031730
Jack Goodman,DET,A+,22,9,.400,1.50,0.0%,60.0%,40.0%,50.0%,0.0%,40.0%,0.0%,60.0%,14.7%,12,22,34,sa3032460
Gunner Gouldsmith,OAK,A+,24,334,.262,1.98,21.1%,52.5%,26.5%,35.6%,8.5%,42.3%,22.9%,34.8%,8.6%,489,817,1306,sa3032524
Dylan Grego,SDP,A+,22,155,.241,0.95,17.2%,40.2%,42.5%,27.0%,2.7%,42.2%,24.4%,33.3%,13.1%,193,420,613,sa3032686
Jack Gurevitch,STL,A+,22,273,.371,1.51,22.4%,46.7%,30.9%,3.9%,33.3%,41.1%,28.0%,31.0%,16.7%,373,642,1015,sa3032859
Matt Halbach,CHC,A+,23,482,.299,1.49,23.1%,46.0%,30.9%,30.0%,10.0%,51.1%,24.2%,24.8%,11.7%,706,1139,1845,sa3032989
Luke Hill,CLE,A+,22,164,.282,1.09,22.8%,40.2%,37.0%,11.8%,29.4%,39.6%,27.1%,33.3%,11.5%,280,335,615,sa3033826
Marek Houston,MIN,A+,22,268,.388,1.11,26.2%,38.8%,35.0%,18.8%,7.8%,42.4%,24.5%,33.2%,8.1%,446,633,1079,sa3034152
Tyler Howard,CLE,A+,22,121,.325,0.77,33.7%,28.9%,37.3%,22.6%,9.7%,38.6%,26.5%,34.9%,5.8%,187,264,451,sa3034172
Brennan Hudson,CHC,A+,22,68,.290,1.09,30.3%,36.4%,33.3%,18.2%,18.2%,45.5%,30.3%,24.2%,12.6%,128,173,301,sa3034227
Tyriq Kemp,KCR,A+,23,448,.264,1.80,21.9%,50.2%,27.9%,25.3%,16.5%,35.3%,24.7%,40.0%,7.9%,751,1032,1783,sa3035244
Kane Kepley,CHC,A+,22,451,.292,1.08,22.1%,40.4%,37.5%,18.0%,7.0%,46.7%,19.5%,33.8%,4.8%,805,996,1801,sa3035293
Vahn Lackey,MIN,A+,20,52,.357,0.47,24.1%,24.1%,51.7%,40.0%,13.3%,40.0%,23.3%,36.7%,7.1%,112,112,224,sa3035829
Robbie Lavey,SDP,A+,20,63,.324,1.07,18.4%,42.1%,39.5%,40.0%,13.3%,30.8%,28.2%,41.0%,16.4%,71,148,219,sa3036054
Jace LaViolette,CLE,A+,22,388,.359,0.83,17.8%,37.3%,44.9%,16.9%,22.9%,51.9%,23.0%,25.1%,14.5%,690,980,1670,sa3036058
Justin Lebron,CIN,A+,21,104,.333,1.00,16.4%,41.8%,41.8%,7.1%,28.6%,51.5%,27.9%,20.6%,15.5%,155,272,427,sa3036129
Tanner Marsh,OAK,A+,21,45,.263,2.60,5.3%,68.4%,26.3%,40.0%,0.0%,57.9%,26.3%,15.8%,17.6%,79,125,204,sa3037119
Anthony Martinez,CLE,A+,22,181,.314,0.77,24.8%,32.8%,42.4%,20.8%,15.1%,45.2%,27.0%,27.8%,9.1%,268,400,668,sa3037212
Cole Mathis,CHC,A+,22,116,.319,0.56,28.6%,25.7%,45.7%,31.3%,9.4%,48.6%,22.2%,29.2%,7.5%,187,282,469,sa3037300
Jacob McCombs,MIN,A+,21,284,.313,1.36,22.2%,44.9%,33.0%,29.5%,11.5%,42.9%,25.4%,31.7%,12.8%,346,674,1020,sa3037488
Jake McCutcheon,MIA,A+,22,71,.213,2.00,21.7%,52.2%,26.1%,25.0%,0.0%,58.7%,8.7%,32.6%,15.3%,87,174,261,sa3037531
Kole Myers,LAD,A+,25,56,.419,2.43,22.6%,54.8%,22.6%,14.3%,0.0%,29.0%,32.3%,38.7%,9.3%,115,122,237,sa3038641
Mason Neville,CIN,A+,22,139,.239,0.35,16.4%,21.8%,61.8%,23.5%,29.4%,36.8%,38.6%,24.6%,14.2%,250,363,613,sa3038799
Cameron Nickens,STL,A+,22,164,.303,1.88,19.1%,52.8%,28.1%,8.0%,16.0%,38.7%,23.7%,37.6%,18.7%,250,381,631,sa3038853
Luke Pelzer,KCR,A+,23,295,.431,1.89,22.3%,50.8%,26.9%,18.9%,7.5%,36.0%,25.1%,38.9%,8.7%,453,714,1167,sa3038960
Cannon Peebles,CLE,A+,22,104,.317,0.32,15.9%,20.5%,63.6%,39.3%,14.3%,37.0%,28.3%,34.8%,9.0%,233,234,467,sa3039628
Logan Poteet,CHC,A+,22,152,.365,1.00,20.5%,39.7%,39.7%,6.5%,22.6%,52.4%,26.8%,20.7%,17.4%,226,360,586,sa3040124
Josiah Ragsdale,MIL,A+,22,264,.438,1.43,31.5%,40.3%,28.2%,0.0%,16.7%,44.4%,31.1%,24.5%,9.4%,474,619,1093,sa3040392
Connor Rasmussen,KCR,A+,22,39,.292,2.00,25.0%,50.0%,25.0%,33.3%,0.0%,37.5%,20.8%,41.7%,9.0%,63,92,155,sa3040471
Zion Rose,KCR,A+,21,90,.316,1.44,22.8%,45.6%,31.6%,16.7%,5.6%,27.6%,27.6%,44.8%,9.7%,142,207,349,sa3041154
Damian Ruiz,CIN,A+,22,51,.214,2.50,30.0%,50.0%,20.0%,16.7%,33.3%,51.6%,16.1%,32.3%,13.7%,75,122,197,sa3041281
Nolan Sailors,KCR,A+,22,450,.362,2.45,20.9%,56.1%,22.9%,12.1%,10.3%,36.6%,26.9%,36.6%,11.2%,676,1103,1779,sa3041417
Logan Sauve,OAK,A+,22,92,.322,1.53,25.9%,44.8%,29.3%,29.4%,0.0%,53.3%,20.0%,26.7%,5.9%,158,214,372,sa3041610
Cody Schrier,MIA,A+,23,296,.292,0.99,22.6%,38.4%,38.9%,31.1%,21.6%,56.5%,21.2%,22.3%,12.7%,401,688,1089,sa3041782
Nolan Schubart,CLE,A+,22,340,.331,0.54,23.5%,26.8%,49.7%,13.2%,26.3%,43.6%,29.5%,26.9%,15.9%,646,816,1462,sa3041794
Anthony Silva,CLE,A+,22,46,.217,1.00,13.0%,43.5%,43.5%,10.0%,0.0%,43.5%,17.4%,39.1%,10.3%,67,117,184,sa3042287
Mike Sirota,LAD,A+,23,159,.413,1.67,35.6%,40.2%,24.1%,0.0%,33.3%,36.8%,40.2%,23.0%,8.6%,325,374,699,sa3042374
JP Smith II,MIN,A+,21,124,.286,0.84,24.0%,34.7%,41.3%,29.0%,22.6%,37.7%,33.8%,28.6%,8.0%,210,275,485,sa3042582
Kade Snell,CHC,A+,23,359,.316,1.57,24.4%,46.2%,29.5%,20.3%,13.0%,40.8%,21.7%,37.5%,10.9%,513,834,1347,sa3042672
Jared Sprague-Lott,OAK,A+,24,302,.294,1.34,24.6%,43.2%,32.2%,17.2%,7.8%,43.6%,25.2%,31.2%,7.5%,475,651,1126,sa3042867
Ryan Sprock,MIN,A+,21,8,.000,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,15,18,33,sa3042879
Anthony Stephan,CIN,A+,23,24,.462,1.67,38.5%,38.5%,23.1%,66.7%,0.0%,53.8%,15.4%,30.8%,12.6%,46,57,103,sa3043041
Justin Stransky,CHC,A+,23,312,.230,1.20,18.1%,44.6%,37.3%,26.3%,7.9%,53.3%,24.3%,22.4%,8.0%,504,702,1206,sa3043207
Devin Taylor,OAK,A+,22,254,.376,1.92,28.1%,47.3%,24.7%,11.1%,16.7%,50.3%,22.4%,27.2%,10.2%,502,615,1117,sa3043560
Kavares Tears,SDP,A+,23,279,.297,0.98,25.0%,37.2%,37.8%,16.1%,23.2%,47.7%,26.5%,25.8%,18.3%,401,687,1088,sa3043596
Gavin Turley,OAK,A+,22,30,.200,11.00,20.0%,73.3%,6.7%,0.0%,0.0%,40.0%,26.7%,33.3%,19.5%,44,74,118,sa3044148
Jonathan Vastine,SDP,A+,23,111,.239,1.44,10.2%,53.1%,36.7%,16.7%,22.2%,46.0%,20.0%,34.0%,23.8%,157,285,442,sa3044390
Kien Vu,CIN,A+,22,348,.353,1.31,15.7%,47.8%,36.5%,6.2%,23.1%,37.1%,37.1%,25.8%,12.7%,579,795,1374,sa3044590
Aaron Walton,CLE,A+,22,368,.358,1.24,20.9%,43.8%,35.3%,28.2%,21.1%,57.1%,22.0%,21.0%,10.9%,641,894,1535,sa3044756
Wilson Weber,MIA,A+,24,267,.293,1.56,22.8%,47.1%,30.1%,14.6%,14.6%,44.3%,27.9%,27.9%,15.7%,409,668,1077,sa3044929
Ryan Weingartner,STL,A+,21,52,.258,1.27,19.4%,45.2%,35.5%,36.4%,0.0%,38.7%,22.6%,38.7%,10.8%,85,119,204,sa3044957
Kasen Wells,SDP,A+,22,473,.332,1.67,19.8%,50.2%,30.0%,16.5%,2.2%,34.6%,27.3%,38.1%,9.4%,714,1141,1855,sa3044992
Andrew Williamson,STL,A+,20,88,.200,1.47,16.0%,50.0%,34.0%,23.5%,29.4%,54.0%,22.0%,24.0%,16.1%,132,209,341,sa3045245
Max Williams,MIA,A+,21,102,.319,1.46,21.3%,46.7%,32.0%,33.3%,29.2%,39.5%,23.7%,36.8%,18.0%,123,216,339,sa3045333
Jared Davis,OAK,A+,22,58,.429,1.64,31.0%,42.9%,26.2%,45.5%,0.0%,29.3%,24.4%,46.3%,6.5%,100,115,215,sa3059003
Edian Espinal,DET,A+,21,110,.352,1.52,29.2%,42.7%,28.1%,20.0%,0.0%,39.6%,25.3%,35.2%,9.1%,135,248,383,sa3059139
Jack Lausch,CIN,A+,22,37,.133,0.75,0.0%,42.9%,57.1%,25.0%,12.5%,31.3%,31.3%,37.5%,19.5%,56,93,149,sa3059764
Riley Nelson,CLE,A+,22,65,.200,0.40,20.0%,22.9%,57.1%,30.0%,0.0%,34.3%,22.9%,42.9%,8.3%,120,156,276,sa3060133
Brayden Smith,STL,A+,22,101,.375,1.65,22.4%,48.3%,29.3%,17.6%,17.6%,45.8%,16.9%,37.3%,17.6%,138,260,398,sa3060601
Sawyer Strosnider,MIL,A+,21,103,.400,1.67,27.3%,45.5%,27.3%,33.3%,13.3%,36.8%,28.1%,35.1%,14.2%,179,252,431,sa3060685
Ryan Wideman,SDP,A+,22,202,.319,2.15,23.5%,52.2%,24.3%,21.2%,0.0%,39.9%,21.7%,38.5%,12.7%,224,501,725,sa3060916
Zach Evans,SDP,A+,23,296,.269,1.75,23.4%,48.8%,27.8%,24.6%,5.3%,44.7%,25.6%,29.8%,9.4%,354,662,1016,sa3066361
Bryce Rainer,DET,A+,20,429,.410,2.25,20.6%,55.0%,24.4%,9.8%,35.3%,33.8%,28.6%,37.6%,14.2%,713,1066,1779,sa3066592
C.J. Pittaro,OAK,A+,24,354,.266,3.65,15.6%,66.2%,18.1%,14.0%,2.3%,33.2%,17.8%,49.0%,7.8%,582,804,1386,sa3066821
Tyson Lewis,CIN,A+,20,227,.370,2.96,21.3%,58.9%,19.9%,14.3%,25.0%,35.6%,20.5%,43.8%,21.3%,264,583,847,sa3066822
Ty Southisene,CHC,A+,20,213,.384,2.68,28.5%,52.1%,19.4%,10.7%,0.0%,35.6%,21.9%,42.5%,7.4%,338,471,809,sa3066842
Gio Cueto,LAD,A+,22,85,.279,0.43,23.3%,23.3%,53.5%,34.8%,17.4%,54.3%,23.9%,21.7%,13.0%,124,192,316,sa3067075
Alex McCoy,SDP,A+,24,427,.337,1.25,22.7%,43.0%,34.4%,20.5%,17.0%,45.1%,22.0%,33.0%,16.3%,571,1044,1615,sa3067170
Chase Harlan,LAD,A+,19,130,.291,1.36,16.5%,48.1%,35.4%,21.4%,14.3%,53.7%,23.2%,23.2%,10.1%,194,302,496,sa3067256
Ben Newton,OAK,A+,24,50,.450,1.17,35.0%,35.0%,30.0%,0.0%,0.0%,60.0%,20.0%,20.0%,15.9%,93,127,220,sa3067265
Hunter Dobbins,DET,A+,23,80,.278,1.38,13.9%,50.0%,36.1%,23.1%,7.7%,70.3%,18.9%,10.8%,23.8%,114,209,323,sa3067393
Dylan Fien,OAK,A+,20,306,.272,1.10,21.6%,41.1%,37.4%,33.8%,4.2%,42.8%,24.2%,33.0%,13.6%,426,791,1217,sa3067509
Stephen Hrustich,DET,A+,24,197,.278,0.69,23.9%,31.2%,45.0%,30.6%,12.2%,43.9%,24.6%,31.6%,11.3%,337,451,788,sa3067530
Breyson Guedez,OAK,A+,18,134,.320,2.79,26.5%,54.1%,19.4%,26.3%,10.5%,43.4%,24.2%,32.3%,10.0%,159,363,522,sa3067688
Miguel Useche,CHC,A+,25,176,.317,0.90,27.1%,34.6%,38.3%,17.1%,17.1%,44.0%,26.6%,29.4%,10.8%,289,412,701,sa3068933
Harry Genth,MIN,A+,23,20,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,25.0%,75.0%,0.0%,16.9%,35,42,77,sa3069005
Luis Hernandez,MIN,A+,23,90,.255,0.58,19.1%,29.8%,51.1%,37.5%,0.0%,36.2%,23.4%,40.4%,10.6%,155,214,369,sa3069031
Chase Heath,STL,A+,22,13,.000,1.00,0.0%,50.0%,50.0%,25.0%,0.0%,50.0%,12.5%,37.5%,10.3%,29,39,68,sa3069050
Andrew Sojka,DET,A+,25,382,.275,0.96,18.3%,40.0%,41.7%,27.1%,7.3%,43.2%,25.4%,31.4%,13.6%,595,900,1495,sa3069107
Bradley Frye,SDP,A+,23,70,.385,1.00,23.1%,38.5%,38.5%,13.3%,13.3%,35.0%,37.5%,27.5%,12.2%,91,172,263,sa3069147
Brady Ebel,MIL,A+,18,44,.250,1.33,30.0%,40.0%,30.0%,0.0%,0.0%,45.0%,30.0%,25.0%,11.2%,86,93,179,sa3069149
Alex Birge,STL,A+,23,28,.357,0.67,28.6%,28.6%,42.9%,16.7%,0.0%,28.6%,35.7%,35.7%,10.8%,51,69,120,sa3069174
Josiah Hartshorn,CHC,A+,19,370,.335,1.18,23.7%,41.2%,35.1%,16.3%,22.5%,47.0%,24.3%,28.7%,9.3%,636,888,1524,sa3069285
Caden Ferraro,STL,A+,21,85,.245,1.29,30.4%,39.3%,30.4%,5.9%,17.6%,23.2%,21.4%,55.4%,8.6%,122,214,336,sa3070075
Alex Madera,CHC,A+,25,135,.368,5.00,16.3%,69.8%,14.0%,33.3%,0.0%,18.2%,23.9%,58.0%,7.3%,229,348,577,sa3075809
Conner Westenburg,SDP,A+,22,78,.293,2.50,10.3%,64.1%,25.6%,50.0%,0.0%,48.8%,20.9%,30.2%,16.6%,96,193,289,sa3076030
Nolan McCarthy,DET,A+,24,91,.305,1.27,15.3%,47.5%,37.3%,18.2%,9.1%,44.3%,21.3%,34.4%,15.1%,129,215,344,sa3076053
Brian Zeldin,MIN,A+,25,0,.000,,,,,,,,,,,,,,sa3076127
Caleb Shpur,DET,A+,24,173,.287,2.58,15.7%,60.8%,23.5%,29.2%,4.2%,35.0%,22.3%,42.7%,12.9%,267,414,681,sa3076235
Henry Kusiak,MIN,A+,25,90,.308,0.78,24.1%,33.3%,42.6%,34.8%,13.0%,49.1%,30.9%,20.0%,12.8%,132,226,358,sa3076325
Graham Brown,MIN,A+,24,112,.241,0.93,15.6%,40.6%,43.8%,21.4%,21.4%,50.0%,32.8%,17.2%,10.9%,181,267,448,sa3076419
Jake Reinisch,OAK,A+,24,205,.394,1.33,25.7%,42.5%,31.9%,13.9%,16.7%,42.1%,28.9%,28.9%,9.8%,355,440,795,sa3077705
Michael Hallquist,CHC,A+,24,149,.236,0.63,14.5%,32.9%,52.6%,20.0%,15.0%,38.5%,35.9%,25.6%,18.7%,228,367,595,sa3077756
Ben North,KCR,A+,23,66,.206,0.88,15.8%,39.5%,44.7%,11.8%,29.4%,51.3%,35.9%,12.8%,15.9%,88,157,245,sa3077965
Tristan Bissetta,STL,A+,23,81,.263,1.19,14.6%,46.3%,39.0%,12.5%,18.8%,48.8%,22.0%,29.3%,18.8%,129,196,325,sa3077982
Ryan Gerety,SDP,A+,22,43,.318,1.13,22.7%,40.9%,36.4%,12.5%,0.0%,54.5%,13.6%,31.8%,7.2%,90,90,180,sa3078073
Michael Gupton,CHC,A+,22,11,.571,1.50,28.6%,42.9%,28.6%,50.0%,0.0%,57.1%,28.6%,14.3%,17.1%,12,29,41,sa3078091
Alex Fernandes,OAK,A+,23,31,.346,1.71,26.9%,46.2%,26.9%,28.6%,0.0%,32.0%,20.0%,48.0%,3.8%,51,80,131,sa3078092
