Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Albert Fabian,SDP,AA,24,102,361,405,98,65,19,2,12,39,53,29,0,78,4,11,0,7,9,2,.271,sa3008888
Frank Rodriguez,LAD,AA,24,66,230,261,57,41,7,1,8,27,30,21,0,54,6,3,1,3,1,0,.248,sa3009330
Nelson Quiroz,LAD,AA,24,14,52,57,15,9,5,0,1,7,4,4,0,10,0,1,0,5,0,0,.288,sa3009565
J.T. Arruda,SEA,AA,28,58,190,228,48,36,7,0,5,37,27,36,1,60,0,1,1,3,21,2,.253,sa3010036
Omar Hernandez,KCR,AA,24,73,247,283,69,55,8,1,5,44,33,17,0,62,5,2,5,5,20,5,.279,sa3010155
Joshua Mears,SDP,AA,25,3,9,10,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,.000,sa3010162
Corey Joyce,TEX,AA,27,87,298,342,74,52,9,0,13,55,47,33,0,78,5,1,1,12,11,2,.248,sa3010596
Sammy Siani,SEA,AA,25,63,187,209,44,32,5,2,5,31,28,18,0,46,0,4,0,4,17,4,.235,sa3010704
Marcus Lee Sang,TEX,AA,25,105,376,417,114,83,14,2,15,70,68,35,1,107,6,0,0,4,15,6,.303,sa3011445
Jake Snider,TEX,AA,28,17,52,61,10,10,0,0,0,7,4,6,0,23,1,1,1,0,3,1,.192,sa3011559
Carson Tucker,SDP,AA,24,75,278,310,75,55,16,2,2,35,28,27,0,86,0,5,0,3,15,4,.270,sa3014470
Jose Salas,MIN,AA,23,53,166,188,31,19,5,0,7,21,17,14,0,63,5,3,0,2,15,2,.187,sa3014690
Jack Blomgren,TEX,AA,27,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,sa3014825
Nick Raposo,SEA,AA,28,53,179,213,46,32,9,2,3,28,25,29,0,52,4,1,0,2,4,2,.257,sa3015018
José Davila,STL,AA,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3015092
Junior Franco,ARI,AA,23,100,314,359,86,57,18,4,7,47,49,35,1,80,4,3,3,3,13,8,.274,sa3015170
Angel Ortiz,ARI,AA,23,72,268,309,70,36,19,4,11,50,44,31,0,75,2,6,2,1,13,3,.261,sa3015171
Yeiner Fernandez,LAD,AA,23,7,21,23,2,1,1,0,0,4,3,2,0,4,0,0,0,0,0,0,.095,sa3015182
Jeremy Rivas,STL,AA,23,37,122,143,30,20,5,0,5,20,22,16,0,31,3,2,0,3,11,1,.246,sa3015193
Kala'i Rosario,MIN,AA,23,58,203,251,47,31,5,0,11,31,32,42,0,78,5,1,0,4,9,3,.232,sa3015199
Ricardo Olivar,MIN,AA,24,32,119,137,33,13,10,0,10,23,31,16,0,26,1,1,0,0,2,2,.277,sa3015234
Jean Walters,ARI,AA,24,46,139,168,31,21,4,2,4,23,22,18,0,39,2,2,7,5,4,1,.223,sa3015236
Miguel Ugueto,STL,AA,23,78,306,334,69,41,20,3,5,43,37,15,0,66,9,4,0,10,24,6,.225,sa3015293
Miguel Briceno,MIN,AA,22,10,32,34,5,4,1,0,0,1,0,2,0,8,0,0,0,2,1,0,.156,sa3015566
Oswaldo Linares,SDP,AA,23,4,10,11,2,1,1,0,0,2,2,1,0,4,0,0,0,0,0,0,.200,sa3015593
Jose Cordoba,STL,AA,23,9,33,36,9,4,1,0,4,8,7,2,0,6,0,0,0,0,2,0,.273,sa3015614
Miguel Villarroel,STL,AA,24,12,43,46,14,11,1,1,1,8,4,3,0,13,0,0,0,1,3,0,.326,sa3015631
Danny De Andrade,MIN,AA,22,5,20,20,5,5,0,0,0,2,2,0,0,8,0,0,0,1,0,0,.250,sa3015698
Pedro Pineda,OAK,AA,22,3,12,14,2,2,0,0,0,0,0,0,0,6,1,0,1,1,0,0,.167,sa3015703
Manuel Pena,ARI,AA,22,61,254,279,79,39,14,0,26,48,64,18,0,65,1,4,0,5,3,0,.311,sa3015715
Yeison Morrobel,TEX,AA,22,40,161,172,51,34,12,2,3,21,22,8,0,33,2,1,0,5,4,1,.317,sa3015720
Danyer Cueva,TEX,AA,22,5,17,18,3,3,0,0,0,1,1,1,0,4,0,0,0,1,0,0,.176,sa3015725
Hendry Mendez,MIN,AA,22,24,89,102,25,15,5,1,4,18,21,9,0,20,3,1,0,1,1,0,.281,sa3015727
Yamal Encarnacion,HOU,AA,22,95,349,395,93,66,18,4,5,61,48,37,0,72,1,3,4,7,48,10,.266,sa3015781
Gleider Figuereo,TEX,AA,22,4,16,18,7,4,2,0,1,6,5,1,0,5,1,0,0,0,0,0,.438,sa3015813
Anderdson Rojas,ARI,AA,22,18,59,71,16,13,2,0,1,16,7,9,1,15,1,0,2,2,6,1,.271,sa3015818
Adrian De Leon,ARI,AA,22,24,73,86,12,9,2,0,1,7,4,8,0,35,3,0,2,3,1,0,.164,sa3015864
Luis Pino,STL,AA,22,5,16,20,0,0,0,0,0,3,2,4,0,5,0,0,0,0,0,0,.000,sa3015866
Daniel Vazquez,KCR,AA,22,115,432,486,107,81,22,0,4,54,55,42,0,126,2,2,6,15,16,5,.248,sa3016143
Carlos Linarez,STL,AA,24,13,41,44,9,6,3,0,0,5,5,2,0,17,1,0,0,1,3,0,.220,sa3016346
Caleb Roberts,MIN,AA,26,32,92,134,18,12,3,0,3,23,9,30,0,24,12,0,0,1,7,2,.196,sa3016959
Aaron McKeithan,SEA,AA,26,30,97,120,29,26,2,0,1,11,9,19,0,22,4,0,0,3,1,1,.299,sa3016977
Noah Mendlinger,STL,AA,25,43,159,199,44,32,10,0,2,25,26,32,0,18,4,4,0,7,2,4,.277,sa3017001
Cody Morissette,MIN,AA,26,4,19,22,4,2,1,0,1,5,3,2,0,6,1,0,0,1,0,0,.211,sa3017158
Ian Moller,TEX,AA,23,67,231,275,46,28,10,0,8,43,42,39,0,90,3,1,1,2,4,2,.199,sa3017171
Garrett Spain,MIN,AA,25,113,410,477,100,55,20,3,22,75,56,54,0,132,7,3,0,6,21,7,.244,sa3017174
CJ Rodriguez,OAK,AA,25,22,71,86,23,22,1,0,0,12,9,13,0,13,0,2,0,2,0,1,.324,sa3017283
Shane McGuire,OAK,AA,27,27,89,106,21,14,4,0,3,12,15,14,0,22,3,0,0,4,1,2,.236,sa3017284
Tyler Whitaker,HOU,AA,23,107,342,408,80,54,14,2,10,56,51,49,0,115,12,4,1,11,21,7,.234,sa3017376
Jakey Josepha,ARI,AA,22,2,6,7,3,3,0,0,0,0,1,1,0,2,0,0,0,0,2,0,.500,sa3017481
Tucker Mitchell,TEX,AA,25,9,31,34,12,8,4,0,0,5,6,3,1,2,0,0,0,1,0,1,.387,sa3017511
Anthony Vilar,SDP,AA,27,15,37,49,7,5,1,0,1,6,3,11,1,13,0,0,1,3,2,1,.189,sa3017660
Jake Rucker,MIN,AA,26,52,170,205,45,23,11,1,10,32,32,27,0,40,4,3,1,5,7,2,.265,sa3017757
Gavin Conticello,ARI,AA,23,73,274,311,74,45,14,4,11,36,48,34,2,67,3,0,0,4,3,2,.270,sa3017770
Wyatt Hoffman,SDP,AA,27,31,93,110,19,13,4,1,1,13,8,7,0,41,7,1,2,0,2,1,.204,sa3018219
Kenni Gomez,HOU,AA,21,23,65,68,14,9,4,1,0,9,7,1,0,22,2,0,0,1,1,1,.215,sa3018430
Carlos Pacheco,OAK,AA,21,10,36,40,9,7,1,1,0,6,4,1,0,11,1,1,0,0,2,0,.250,sa3018455
Luis Baez,HOU,AA,22,27,96,104,17,13,4,0,0,8,6,6,0,25,0,2,0,2,2,3,.177,sa3018482
Jesús  Báez,STL,AA,21,54,215,235,68,37,8,0,23,44,62,10,0,38,5,5,0,8,3,2,.316,sa3018507
Jansel Luis,ARI,AA,21,109,448,486,121,80,20,5,16,75,71,24,0,122,7,3,4,9,26,4,.270,sa3018508
Alberto Hernandez,HOU,AA,22,27,83,95,17,10,5,0,2,9,11,10,0,19,0,2,0,3,0,0,.205,sa3018582
Josue De Paula,LAD,AA,21,122,494,578,150,86,36,2,26,103,101,78,2,84,3,3,0,10,30,10,.304,sa3018591
Alberto Barriga,ARI,AA,21,54,195,216,45,30,11,0,4,25,20,17,0,43,2,2,0,3,6,3,.231,sa3018595
Alfred Morillo,ARI,AA,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3018870
Cristofer Torin,ARI,AA,21,113,472,531,133,91,23,4,15,88,57,44,1,60,6,5,4,9,12,6,.282,sa3018938
Alejandro Nuñez,HOU,AA,21,30,108,117,26,21,4,0,1,12,3,6,0,30,1,0,2,2,5,1,.241,sa3018977
Griffin Lockwood-Powell,LAD,AA,28,50,177,216,52,32,13,0,7,30,34,31,0,48,5,3,0,8,0,0,.294,sa3019303
Won-Bin Cho,STL,AA,22,51,174,208,47,29,6,0,12,32,34,33,0,44,1,0,0,3,6,2,.270,sa3019526
Hogan Windish,SEA,AA,27,4,14,14,6,3,2,0,1,2,5,0,0,3,0,0,0,0,0,0,.429,sa3019805
Brody Moore,STL,AA,25,23,88,95,34,27,5,0,2,17,12,5,0,14,0,2,0,2,8,0,.386,sa3019839
Kai Murphy,SDP,AA,25,50,165,183,34,27,4,0,3,17,14,14,0,37,3,0,1,3,9,3,.206,sa3019857
Braedon Karpathios,SDP,AA,23,120,448,510,120,78,22,3,17,62,73,60,1,162,0,2,0,9,6,6,.268,sa3019863
Romeo Sanabria,SDP,AA,24,88,328,384,95,66,21,0,8,44,45,48,3,86,3,3,2,4,6,2,.290,sa3019865
Sean McLain,LAD,AA,25,50,169,190,43,27,7,3,6,33,26,14,0,61,6,1,0,4,9,0,.254,sa3019890
Kyle Nevin,LAD,AA,24,66,257,293,72,55,11,0,6,42,43,26,0,56,5,5,0,6,11,2,.280,sa3019894
Javier Vaz,KCR,AA,25,18,68,85,14,4,9,0,1,13,9,13,0,16,2,0,2,0,6,0,.206,sa3019906
Taylor Young,LAD,AA,27,50,189,223,62,48,9,1,4,41,25,30,0,37,4,0,0,0,16,2,.328,sa3019907
Logan Wagner,LAD,AA,22,27,89,108,16,9,3,0,4,13,15,18,0,34,1,0,0,1,1,0,.180,sa3019932
Bill Knight,SEA,AA,26,81,265,304,63,45,11,4,3,46,29,25,0,65,13,1,0,4,23,4,.238,sa3019965
Danny Serretti,ARI,AA,26,69,220,282,59,35,11,2,11,38,36,51,1,64,8,3,0,3,9,4,.268,sa3019967
Chris Newell,LAD,AA,25,97,357,418,74,43,8,1,22,58,68,55,1,144,4,2,0,1,22,5,.207,sa3019971
Clark Elliott,OAK,AA,25,106,334,437,79,57,13,1,8,72,36,89,0,112,12,2,0,6,21,4,.237,sa3019972
Brennan Milone,OAK,AA,25,86,312,388,73,44,19,1,9,50,48,70,0,107,4,2,0,4,5,3,.234,sa3019974
Jose Izarra,LAD,AA,24,39,140,158,27,18,8,0,1,19,12,15,0,38,1,0,2,8,5,2,.193,sa3019998
Blake Rambusch,SEA,AA,26,66,210,251,55,49,5,0,1,37,32,35,0,38,3,3,0,4,34,9,.262,sa3020008
Tanner Schobel,MIN,AA,25,5,19,22,3,3,0,0,0,3,0,3,0,8,0,0,0,1,1,0,.158,sa3020009
Connor Charping,SEA,AA,27,51,166,201,43,23,12,2,6,26,17,24,0,38,10,1,0,0,6,2,.259,sa3020014
Jorel Ortega,MIN,AA,25,49,158,176,23,17,2,0,4,14,17,15,0,65,1,2,0,1,7,0,.146,sa3020090
Tommy Sacco Jr.,HOU,AA,27,24,76,92,16,9,2,0,5,17,8,14,0,25,1,1,0,0,7,0,.211,sa3020125
Gavin Logan,ARI,AA,26,67,188,229,39,22,4,0,13,33,31,33,0,57,5,1,2,4,3,1,.207,sa3020191
Josh Hood,SEA,AA,25,73,248,279,51,25,10,3,13,42,42,27,0,99,1,3,0,8,6,1,.206,sa3020268
Murphy Stehly,MIN,AA,27,12,44,49,7,6,0,0,1,6,4,3,0,17,1,1,0,0,1,0,.159,sa3020276
Max Wagner,TEX,AA,24,80,267,304,68,34,13,0,21,46,53,30,0,106,6,0,1,3,3,2,.255,sa3020415
John Garcia,HOU,AA,25,17,55,61,9,6,1,0,2,5,5,5,0,21,0,1,0,2,2,0,.164,sa3020419
Andrew Cossetti,MIN,AA,26,106,351,445,71,42,10,1,18,53,56,77,0,124,12,5,0,8,3,3,.202,sa3020493
Druw Jones,ARI,AA,22,111,415,488,111,84,17,3,7,75,51,60,0,139,4,6,3,5,34,10,.267,sa3020676
Brett Squires,KCR,AA,26,32,119,139,35,18,11,0,6,22,29,18,0,33,1,1,0,2,9,1,.294,sa3020714
Maddux Houghton,MIN,AA,27,53,180,195,34,17,11,3,3,14,15,14,0,75,1,0,0,1,16,1,.189,sa3020716
Jack Pineda,KCR,AA,26,59,210,239,78,58,10,3,7,34,25,20,1,31,7,0,2,3,16,4,.371,sa3020762
Demetrio Crisantes,ARI,AA,21,35,135,160,43,24,12,2,5,32,26,19,0,29,4,2,0,3,0,2,.319,sa3021051
Sebastian Walcott,TEX,AA,20,32,130,148,41,20,13,0,8,39,18,17,0,33,1,0,0,0,8,0,.315,sa3021069
Angel Acosta,KCR,AA,23,12,44,50,7,7,0,0,0,5,3,3,0,8,1,1,1,3,2,1,.159,sa3021290
Hyungchan Um,KCR,AA,22,6,23,27,7,5,1,1,0,3,2,2,0,7,0,0,2,0,0,0,.304,sa3021585
Jeremiah Boyd,ARI,AA,25,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,sa3022402
Chase Davis,STL,AA,24,37,130,156,30,18,4,0,8,24,24,26,1,38,0,0,0,5,9,1,.231,sa3022426
Tre Richardson III,STL,AA,24,54,192,221,53,36,9,0,8,47,21,27,0,56,2,0,0,3,22,2,.276,sa3022428
Dakota Harris,STL,AA,24,100,343,394,87,60,13,2,12,58,61,43,0,82,4,3,1,4,28,3,.254,sa3022431
Chase Adkison,STL,AA,26,5,17,18,3,0,2,0,1,2,2,0,0,3,0,1,0,0,0,0,.176,sa3022433
Zach Levenson,STL,AA,24,86,291,343,64,38,15,0,11,39,41,44,0,88,5,2,0,11,3,2,.220,sa3022435
Trey Paige,STL,AA,25,62,207,250,44,28,10,1,5,26,29,37,0,59,3,3,0,1,15,3,.213,sa3022440
Jared Sundstrom,SEA,AA,25,89,305,347,63,35,14,1,13,47,45,31,0,101,6,5,0,5,12,5,.207,sa3022442
Graysen Tarlow,STL,AA,24,35,113,135,24,14,6,0,4,14,15,16,0,36,4,2,0,3,4,0,.212,sa3022443
Hunter Fitz-Gerald,SEA,AA,25,127,500,556,138,73,36,2,27,75,96,42,0,166,7,7,0,6,13,4,.276,sa3022482
Charlie Pagliarini,SEA,AA,25,125,477,566,127,71,28,3,25,91,87,78,0,167,8,3,0,7,9,4,.266,sa3022487
Joe Vetrano,LAD,AA,24,84,300,336,60,37,10,1,12,44,44,31,1,115,2,1,0,3,7,4,.200,sa3022501
Sam Mongelli,LAD,AA,25,10,36,41,9,5,0,1,3,7,10,3,0,13,2,0,0,0,1,1,.250,sa3022511
Casey Yamauchi,OAK,AA,25,52,211,234,62,48,8,1,5,36,27,9,0,21,10,1,3,6,18,3,.294,sa3022528
Luke Mann,OAK,AA,26,71,252,281,58,34,10,0,14,32,46,25,2,93,1,2,0,2,2,0,.230,sa3022529
Colby Halter,OAK,AA,24,41,139,169,33,21,6,1,5,21,23,25,1,47,2,2,1,3,9,3,.237,sa3022531
Nate Nankil,OAK,AA,23,22,91,102,25,19,3,0,3,14,13,8,0,17,2,1,0,4,1,0,.275,sa3022532
Ryan Lasko,OAK,AA,24,73,253,281,53,32,10,5,6,36,34,13,0,79,11,3,1,4,5,3,.209,sa3022539
Jack Hurley,ARI,AA,24,21,75,82,16,11,1,0,4,11,13,5,0,25,1,0,1,2,0,1,.213,sa3022564
Jeron Williams,HOU,AA,25,18,56,63,13,8,4,0,1,8,6,5,0,17,2,0,0,0,7,2,.232,sa3022566
Jake Gelof,LAD,AA,24,118,406,494,106,52,22,0,32,85,94,75,1,138,2,11,0,7,9,1,.261,sa3022600
Avery Owusu-Asiedu,ARI,AA,23,24,94,115,35,16,5,2,12,20,34,14,0,30,3,4,0,1,6,1,.372,sa3022604
Brandon Winokur,MIN,AA,21,47,192,216,48,33,2,2,11,30,33,15,0,60,4,4,0,2,8,3,.250,sa3022613
Arturo Disla,TEX,AA,25,89,345,394,99,57,24,2,16,49,71,40,3,102,4,5,0,9,2,1,.287,sa3022618
Caleb Cali,SEA,AA,25,119,435,498,88,48,21,0,19,67,62,57,1,168,2,4,0,3,20,1,.202,sa3022651
Kendall George,LAD,AA,21,55,223,257,74,61,11,2,0,63,20,31,0,49,2,0,1,2,33,5,.332,sa3022660
Marcus Brown,HOU,AA,24,22,67,74,11,8,2,1,0,5,5,5,0,27,2,0,0,1,1,1,.164,sa3022676
Garret Guillemette,HOU,AA,24,48,160,188,30,25,3,1,1,21,21,20,0,50,6,2,0,6,6,0,.188,sa3022677
Jared Dickey,OAK,AA,24,20,65,69,14,7,4,0,3,9,15,4,0,15,0,0,0,1,2,0,.215,sa3022688
Spencer Nivens,KCR,AA,24,98,364,424,101,62,27,4,8,55,55,51,0,73,1,7,1,1,16,3,.277,sa3022697
Will Bush,HOU,AA,22,93,325,397,77,53,12,0,12,49,41,67,0,134,5,0,0,4,15,7,.237,sa3022698
Quinn McDaniel,MIN,AA,23,26,82,104,15,13,2,0,0,14,5,21,0,22,1,0,0,0,4,1,.183,sa3022701
Pascanel Ferreras,HOU,AA,24,30,99,119,26,18,5,0,3,14,16,14,0,25,2,2,0,2,4,3,.263,sa3022702
Zyhir Hope,LAD,AA,21,94,372,425,109,68,17,1,23,68,87,45,2,106,3,5,0,6,18,3,.293,sa3022703
Carlos Rey,ARI,AA,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3022732
Poncho Ruiz,MIN,AA,24,25,77,89,15,10,2,1,2,5,8,10,0,17,1,1,0,3,3,0,.195,sa3022752
Justin Johnson,KCR,AA,26,91,296,337,60,30,17,0,13,46,44,31,0,83,7,2,1,9,11,4,.203,sa3022758
Stone Russell,KCR,AA,22,2,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,sa3022819
Carson Roccaforte,KCR,AA,24,110,438,504,110,56,19,5,30,81,80,52,2,144,5,7,2,8,21,17,.251,sa3022825
Dustin Dickerson,KCR,AA,25,18,64,75,15,7,6,1,1,12,7,11,0,19,0,0,0,2,4,0,.234,sa3022828
Tai Peete,STL,AA,20,18,80,86,26,18,4,1,3,21,15,6,0,19,0,0,0,0,4,2,.325,sa3022966
Colton Vincent,SDP,AA,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3023089
Jake Cunningham,SDP,AA,23,39,146,165,44,31,7,2,4,25,26,15,1,45,2,2,0,4,4,3,.301,sa3023269
Jonny Farmelo,SEA,AA,21,41,157,192,35,23,8,2,2,22,21,33,0,51,1,1,0,3,14,1,.223,sa3023362
Leo De Vries,OAK,AA,19,93,369,428,107,72,21,1,13,63,55,49,3,91,5,3,0,5,34,5,.290,sa3023363
Felnin Celesten,SEA,AA,20,31,123,134,21,15,3,0,3,11,12,9,0,45,2,0,0,4,7,3,.171,sa3023381
Julian Brock,TEX,AA,25,48,177,204,35,24,6,0,5,22,28,24,0,67,2,1,0,5,2,2,.198,sa3023424
Travis Honeyman,STL,AA,24,71,256,296,72,57,5,2,8,50,30,33,0,49,6,1,0,5,25,5,.281,sa3023679
Reyli Mariano,LAD,AA,19,2,4,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,.000,sa3023970
Rainiel Rodriguez,STL,AA,19,82,324,379,102,61,21,0,20,67,61,40,0,73,9,6,0,6,6,6,.315,sa3023987
Hector Salas,HOU,AA,22,15,41,54,11,10,0,0,1,8,3,10,0,11,1,1,1,1,4,0,.268,sa3024156
Justin Riemer,OAK,AA,24,31,90,119,30,27,2,0,1,18,9,21,0,18,6,0,2,2,6,0,.333,sa3025086
Ryan Campos,STL,AA,23,107,378,460,96,66,18,0,12,63,59,68,0,108,10,4,0,7,16,2,.254,sa3025151
Cade McGee,STL,AA,23,5,17,21,4,3,0,0,1,5,1,4,0,6,0,0,0,0,1,0,.235,sa3025153
Elijah Hainline,LAD,AA,23,103,360,452,88,60,15,1,12,67,63,78,0,113,7,4,3,10,17,4,.244,sa3025157
Ian Petrutz,STL,AA,23,2,8,8,1,0,0,0,1,1,4,0,0,2,0,0,0,0,0,0,.125,sa3025159
Jon Jon Gazdar,STL,AA,24,88,324,386,78,57,13,0,8,47,44,42,0,50,14,5,0,13,12,0,.241,sa3025160
Theo Hardy,TEX,AA,24,24,69,80,12,9,2,0,1,11,6,8,0,28,2,0,1,0,3,0,.174,sa3025187
Austin St. Laurent,SEA,AA,23,2,6,7,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,.333,sa3025241
Jack Costello,SDP,AA,25,18,73,75,18,14,2,0,2,5,8,1,0,12,0,0,1,4,2,0,.247,sa3025242
Jaime Ferrer,MIN,AA,23,71,258,288,60,40,13,1,6,31,29,17,0,71,12,0,0,4,9,1,.233,sa3025246
Billy Amick,MIN,AA,23,86,313,379,68,31,14,0,23,60,72,50,0,108,10,6,0,7,2,2,.217,sa3025249
Malcolm Moore,TEX,AA,22,46,168,194,37,20,8,1,8,23,24,16,0,47,9,1,0,0,0,2,.220,sa3025250
Dylan Dreiling,TEX,AA,23,111,452,514,142,92,26,2,22,85,83,55,3,106,0,6,1,6,13,4,.314,sa3025251
Walker Janek,HOU,AA,23,55,211,227,49,35,6,1,7,24,35,14,0,76,1,1,0,3,22,2,.232,sa3025254
Kai Roberts,SDP,AA,25,105,261,310,50,39,6,1,4,45,24,30,0,108,7,2,10,4,39,3,.192,sa3025255
Ben McLaughlin,ARI,AA,24,119,449,514,115,78,24,1,12,63,67,51,0,68,11,2,0,11,5,3,.256,sa3025256
Khadim Diaw,MIN,AA,22,45,172,211,55,41,10,1,3,22,14,25,0,21,12,2,0,2,11,2,.320,sa3025259
Kyle DeBarge,MIN,AA,22,114,439,508,94,59,22,1,12,67,46,60,0,134,4,2,3,8,35,13,.214,sa3025260
Caden Kendle,MIN,AA,24,43,166,191,63,39,15,0,9,32,40,14,0,40,7,4,0,3,11,2,.380,sa3025262
Jay Thomason,MIN,AA,24,33,119,136,36,29,3,0,4,20,21,13,0,33,3,0,1,1,9,6,.303,sa3025265
Brendan Durfee,SDP,AA,24,34,101,119,15,9,3,0,3,8,9,13,0,36,3,2,0,4,0,0,.149,sa3025268
Sam Kulasingam,KCR,AA,24,121,440,538,111,72,23,4,12,81,68,83,0,107,7,5,3,11,29,7,.252,sa3025316
