Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Orlando Arcia,CIN,AAA,31,283,.282,1.34,23.4%,43.9%,32.7%,32.9%,20.0%,42.9%,28.6%,28.6%,11.2%,366,689,1055,13185
Luke Maile,KCR,AAA,35,105,.262,1.26,17.5%,46.0%,36.5%,30.4%,8.7%,47.6%,25.4%,27.0%,11.3%,152,229,381,13355
Lucas Sims,CHW,AAA,32,0,.000,,,,,,,,,,,,,,13470
Tyrone Taylor,NYM,AAA,32,13,.571,5.00,25.0%,62.5%,12.5%,0.0%,100.0%,50.0%,25.0%,25.0%,12.5%,16,32,48,13675
Tomás Nido,BOS,AAA,32,183,.296,1.07,23.9%,39.3%,36.8%,18.6%,7.0%,52.1%,22.7%,25.2%,18.5%,229,398,627,13755
Eric Haase,CHW,AAA,33,30,.421,1.60,35.0%,40.0%,25.0%,40.0%,20.0%,35.0%,30.0%,35.0%,9.6%,41,74,115,14111
Andrew Velazquez,KCR,AAA,31,63,.341,0.94,22.5%,37.5%,40.0%,12.5%,0.0%,35.7%,28.6%,35.7%,13.7%,70,142,212,14196
Ty Blach,CHC,AAA,35,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,25.0%,1,3,4,14361
Jake Cave,TBR,AAA,33,144,.272,2.30,20.0%,55.8%,24.2%,0.0%,17.4%,45.3%,26.3%,28.4%,12.8%,212,351,563,14477
Kyle Farmer,ATL,AAA,35,98,.315,1.25,25.0%,41.7%,33.3%,29.2%,0.0%,34.7%,29.2%,36.1%,7.7%,117,221,338,14813
Dom Nuñez,CLE,AAA,31,131,.246,0.93,21.2%,37.9%,40.9%,29.6%,7.4%,46.3%,20.9%,32.8%,12.6%,246,339,585,15055
Mitch Garver,NYY,AAA,35,34,.263,1.14,21.1%,42.1%,36.8%,42.9%,0.0%,52.6%,26.3%,21.1%,9.6%,59,76,135,15161
Austin Wynns,CHC,AAA,35,27,.167,0.44,27.8%,22.2%,50.0%,44.4%,0.0%,44.4%,22.2%,33.3%,6.7%,31,59,90,15271
Mike Tauchman,NYM,AAA,35,33,.222,1.13,34.6%,34.6%,30.8%,37.5%,0.0%,18.5%,33.3%,48.1%,7.7%,59,83,142,15274
Rowdy Tellez,ATL,AAA,31,372,.309,0.93,23.9%,36.6%,39.5%,28.7%,17.0%,40.6%,30.1%,29.3%,11.0%,580,879,1459,15679
Cody Bellinger,NYY,AAA,30,6,.200,1.50,0.0%,60.0%,40.0%,50.0%,0.0%,60.0%,0.0%,40.0%,8.3%,9,15,24,15998
Austin Slater,TBR,AAA,33,165,.400,4.29,24.5%,61.2%,14.3%,0.0%,21.4%,36.7%,24.5%,38.8%,9.1%,279,404,683,16153
Óscar Mercado,PHI,AAA,31,84,.173,1.20,17.0%,45.3%,37.7%,45.0%,5.0%,37.7%,30.2%,32.1%,12.3%,131,211,342,16375
Brian Navarreto,MIA,AAA,31,86,.268,1.22,29.8%,38.6%,31.6%,22.2%,5.6%,60.3%,25.9%,13.8%,16.2%,104,199,303,16398
Sergio Alcántara,PHI,AAA,29,144,.315,0.97,18.7%,40.0%,41.3%,19.4%,6.5%,49.3%,24.0%,26.7%,10.7%,278,322,600,16417
Christian Arroyo,NYM,AAA,31,261,.309,1.48,22.8%,46.1%,31.1%,20.0%,13.3%,48.7%,26.9%,24.4%,11.1%,312,606,918,16434
Isiah Kiner-Falefa,BOS,AAA,31,35,.318,4.33,20.0%,65.0%,15.0%,33.3%,0.0%,40.9%,22.7%,36.4%,5.4%,65,84,149,16512
Austin Gomber,ATL,AAA,32,0,.000,,,,,,,,,,,,,,16561
Jose Trevino,CIN,AAA,33,10,.167,2.00,40.0%,40.0%,20.0%,0.0%,0.0%,66.7%,16.7%,16.7%,10.8%,14,23,37,16725
Chadwick Tromp,ATL,AAA,31,107,.229,1.19,20.8%,43.1%,36.1%,34.6%,11.5%,57.3%,17.3%,25.3%,9.9%,145,258,403,16953
Gleyber Torres,DET,AAA,29,7,.250,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,0.0%,25.0%,75.0%,4.5%,8,14,22,16997
Alex Jackson,MIN,AAA,30,95,.280,0.95,26.8%,35.7%,37.5%,14.3%,33.3%,41.4%,34.5%,24.1%,16.7%,109,238,347,17276
Javy Guerra,ATL,AAA,30,0,.000,,,,,,,,,,,,,,17292
Michael Chavis,CIN,AAA,30,458,.270,1.18,18.4%,44.3%,37.4%,23.7%,19.3%,43.6%,25.6%,30.8%,15.1%,560,1087,1647,17321
Eloy Jiménez,TOR,AAA,29,133,.337,2.61,32.3%,49.0%,18.8%,5.6%,5.6%,42.9%,21.4%,35.7%,7.5%,167,289,456,17484
Kevin Newman,KCR,AAA,32,208,.294,1.29,27.5%,40.8%,31.7%,24.4%,0.0%,33.8%,26.8%,39.4%,8.3%,285,494,779,17696
Scott Kingery,CHC,AAA,32,142,.259,0.78,21.4%,34.5%,44.0%,8.1%,8.1%,50.6%,25.8%,23.6%,15.5%,173,362,535,17975
Paul DeJong,DET,AAA,32,110,.189,0.47,16.1%,26.8%,57.1%,34.4%,18.8%,52.5%,27.1%,20.3%,16.1%,194,265,459,18015
Dylan Moore,PHI,AAA,33,333,.318,0.72,23.9%,31.8%,44.3%,22.5%,9.0%,52.5%,22.5%,25.0%,9.7%,493,845,1338,18042
Sam Haggerty,CIN,AAA,32,99,.283,2.62,23.0%,55.7%,21.3%,7.7%,7.7%,44.3%,27.9%,27.9%,9.4%,149,233,382,18054
Garrett Stubbs,PHI,AAA,33,46,.320,1.20,21.4%,42.9%,35.7%,20.0%,30.0%,42.9%,21.4%,35.7%,13.6%,65,97,162,18067
LaMonte Wade Jr.,CHW,AAA,32,201,.298,1.10,25.5%,39.1%,35.5%,20.5%,17.9%,40.5%,26.1%,33.3%,7.5%,397,485,882,18126
Seth Brown,NYY,AAA,33,208,.324,0.67,23.7%,30.7%,45.6%,19.2%,17.3%,43.9%,29.8%,26.3%,14.5%,305,509,814,18171
Daz Cameron,TOR,AAA,29,93,.448,1.11,32.2%,35.6%,32.2%,21.1%,15.8%,44.3%,27.9%,27.9%,9.0%,163,216,379,18353
Ronald Acuña Jr.,ATL,AAA,28,24,.313,1.40,20.0%,46.7%,33.3%,0.0%,0.0%,50.0%,25.0%,25.0%,13.0%,42,58,100,18401
P.J. Higgins,CIN,AAA,33,229,.262,1.14,22.7%,41.1%,36.2%,27.1%,1.7%,41.8%,21.8%,36.4%,7.5%,347,533,880,18433
Ali Sánchez,NYY,AAA,29,147,.245,1.60,20.4%,49.0%,30.6%,23.3%,20.0%,49.0%,21.0%,30.0%,9.2%,214,331,545,18551
Ke'Bryan Hayes,CIN,AAA,29,14,.545,0.75,41.7%,25.0%,33.3%,25.0%,25.0%,66.7%,0.0%,33.3%,7.8%,22,29,51,18577
Ramón Urías,STL,AAA,32,52,.233,1.56,28.1%,43.8%,28.1%,44.4%,22.2%,42.4%,27.3%,30.3%,13.8%,72,131,203,18795
Andy Ibáñez,NYM,AAA,33,129,.280,0.98,22.1%,38.5%,39.4%,41.5%,9.8%,42.3%,26.0%,31.7%,9.9%,140,284,424,18819
José Azócar,ATL,AAA,30,372,.299,1.69,21.9%,49.1%,29.0%,13.6%,6.2%,35.0%,22.6%,42.4%,11.0%,417,905,1322,18821
Yohel Pozo,STL,AAA,29,86,.246,1.80,17.6%,52.9%,29.4%,20.0%,15.0%,55.9%,25.0%,19.1%,11.4%,77,203,280,18848
Seby Zavala,DET,AAA,32,62,.433,0.57,29.0%,25.8%,45.2%,7.1%,7.1%,42.4%,21.2%,36.4%,17.4%,121,167,288,18887
Jake Fraley,TBR,AAA,31,45,.179,1.20,21.4%,42.9%,35.7%,20.0%,10.0%,55.2%,20.7%,24.1%,9.6%,63,93,156,19260
Garrett Hampson,CIN,AAA,31,257,.292,0.99,20.1%,39.7%,40.2%,15.7%,5.7%,35.6%,32.2%,32.2%,10.1%,335,610,945,19262
Matt Thaiss,BOS,AAA,31,170,.224,1.23,18.6%,44.9%,36.4%,25.6%,7.0%,44.2%,27.5%,28.3%,8.6%,246,369,615,19318
Jose Rojas,NYM,AAA,33,59,.227,1.46,28.9%,42.2%,28.9%,30.8%,15.4%,30.4%,34.8%,34.8%,4.9%,81,142,223,19331
Sean Murphy,ATL,AAA,31,62,.400,1.21,20.5%,43.6%,35.9%,21.4%,0.0%,45.0%,40.0%,15.0%,10.7%,82,162,244,19352
Weston Wilson,BAL,AAA,31,47,.250,0.91,19.2%,38.5%,42.3%,9.1%,18.2%,38.5%,26.9%,34.6%,15.4%,71,124,195,19358
Austin Hays,CHW,AAA,30,79,.241,1.32,15.0%,48.3%,36.7%,22.7%,27.3%,51.7%,28.3%,20.0%,17.2%,74,176,250,19363
Zach McKinstry,DET,AAA,31,8,.000,1.00,33.3%,33.3%,33.3%,50.0%,50.0%,42.9%,14.3%,42.9%,7.5%,16,24,40,19392
Yonny Hernández,NYM,AAA,28,268,.345,2.35,24.2%,53.2%,22.6%,23.3%,4.7%,41.3%,20.9%,37.8%,5.7%,387,636,1023,19432
Andrew Knizner,BOS,AAA,31,94,.359,1.72,25.8%,47.0%,27.3%,55.6%,11.1%,46.2%,23.1%,30.8%,8.2%,149,218,367,19514
TJ Friedl,CIN,AAA,30,81,.320,1.28,22.6%,43.4%,34.0%,22.2%,16.7%,46.2%,26.9%,26.9%,6.5%,138,200,338,19522
Zack Short,DET,AAA,31,202,.281,0.59,21.1%,29.3%,49.6%,26.2%,6.6%,44.0%,31.2%,24.8%,10.6%,349,509,858,19562
Chas McCormick,CHC,AAA,31,377,.320,1.25,24.5%,41.9%,33.6%,17.3%,16.0%,42.4%,31.7%,25.9%,13.2%,553,899,1452,19599
Bryan De La Cruz,PHI,AAA,29,356,.316,0.99,30.5%,34.5%,35.0%,13.9%,15.2%,40.2%,26.1%,33.8%,9.4%,543,879,1422,19600
Daniel Johnson,MIA,AAA,30,16,.125,0.60,0.0%,37.5%,62.5%,40.0%,0.0%,62.5%,25.0%,12.5%,15.3%,23,49,72,19643
Edward Olivares,TBR,AAA,30,10,.333,2.00,33.3%,66.7%,0.0%,0.0%,0.0%,66.7%,0.0%,33.3%,20.4%,20,34,54,19698
Josh Rojas,KCR,AAA,32,258,.264,0.73,25.4%,31.5%,43.1%,25.6%,11.5%,51.1%,22.8%,26.1%,9.8%,352,599,951,19734
Jason Delay,BOS,AAA,31,281,.293,0.88,20.1%,37.4%,42.5%,36.5%,4.1%,44.9%,19.9%,35.2%,11.9%,392,651,1043,19806
Joshua Palacios,PIT,AAA,30,132,.286,1.70,14.7%,53.7%,31.6%,26.7%,0.0%,49.0%,23.5%,27.6%,11.2%,171,321,492,19818
Chuckie Robinson,ATL,AAA,31,35,.292,0.90,24.0%,36.0%,40.0%,10.0%,10.0%,53.8%,11.5%,34.6%,8.9%,43,81,124,19824
Abraham Toro,KCR,AAA,29,479,.311,0.74,22.0%,33.1%,44.9%,23.4%,13.1%,43.9%,25.3%,30.8%,10.0%,715,1202,1917,19844
René Pinto,PHI,AAA,29,63,.212,1.08,15.6%,43.8%,40.6%,15.4%,7.7%,51.5%,21.2%,27.3%,19.1%,69,156,225,19859
Riley Adams,WSN,AAA,30,276,.336,1.26,23.6%,42.7%,33.8%,24.5%,28.3%,43.1%,22.5%,34.4%,12.7%,430,636,1066,19864
Tristan Gray,MIN,AAA,30,111,.260,0.84,25.3%,34.2%,40.5%,28.1%,12.5%,45.0%,28.7%,26.3%,14.2%,144,264,408,19877
Gabe Klobosits,CHC,AAA,31,0,.000,,,,,,,,,,,,,,19881
Corbin Martin,CHC,AAA,30,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,33.3%,0,3,3,19884
Jesús Sánchez,TOR,AAA,28,6,.600,3.00,40.0%,60.0%,0.0%,0.0%,0.0%,40.0%,20.0%,40.0%,14.3%,7,14,21,19913
Blake Perkins,CLE,AAA,29,122,.317,1.41,18.5%,47.7%,33.8%,18.2%,13.6%,60.6%,18.2%,21.2%,10.0%,233,287,520,19921
Luke Williams,ATL,AAA,29,334,.286,1.06,26.3%,37.9%,35.9%,31.0%,12.7%,52.4%,19.4%,28.2%,13.4%,473,795,1268,19931
Cristian Pache,NYM,AAA,27,355,.340,1.73,25.0%,47.5%,27.5%,23.2%,8.9%,48.4%,23.0%,28.6%,15.2%,477,892,1369,19948
Gavin Lux,TBR,AAA,28,119,.313,2.13,24.2%,51.6%,24.2%,20.0%,6.7%,39.7%,23.8%,36.5%,8.2%,230,271,501,19955
Carter Kieboom,PHI,AAA,28,386,.331,1.24,25.4%,41.3%,33.3%,28.4%,8.0%,48.5%,21.3%,30.2%,12.2%,584,928,1512,19958
Jared Oliva,NYM,AAA,30,17,.273,4.00,9.1%,72.7%,18.2%,0.0%,0.0%,54.5%,27.3%,18.2%,20.9%,26,41,67,19968
Tres Barrera,WSN,AAA,31,61,.306,0.81,21.6%,35.1%,43.2%,37.5%,6.3%,45.9%,27.0%,27.0%,8.9%,102,156,258,19977
Luis Robert Jr.,NYM,AAA,28,21,.231,1.20,15.4%,46.2%,38.5%,0.0%,20.0%,64.3%,21.4%,14.3%,12.7%,34,37,71,20043
Bligh Madris,STL,AAA,30,334,.292,0.76,27.7%,31.2%,41.1%,21.7%,16.9%,43.5%,25.1%,31.4%,11.5%,551,823,1374,20054
J.C. Escarra,NYY,AAA,31,247,.307,0.74,20.0%,34.1%,45.9%,21.2%,11.8%,49.2%,27.6%,23.2%,7.2%,377,568,945,20084
Dylan Carlson,CHC,AAA,27,197,.195,1.10,18.5%,42.7%,38.7%,18.8%,12.5%,56.0%,14.4%,29.6%,9.4%,320,474,794,20126
Ben Rortvedt,NYM,AAA,28,167,.264,1.23,20.5%,43.8%,35.7%,20.0%,15.0%,42.5%,29.2%,28.3%,10.9%,269,385,654,20287
Corey Julks,DET,AAA,30,393,.298,1.10,23.6%,40.1%,36.3%,22.7%,16.5%,49.1%,19.4%,31.5%,8.9%,586,937,1523,20311
Stuart Fairchild,CLE,AAA,30,176,.340,0.80,23.9%,33.9%,42.2%,23.9%,10.9%,47.3%,33.0%,19.6%,11.1%,288,388,676,20321
Jared Young,NYM,AAA,30,16,.286,1.50,28.6%,42.9%,28.6%,0.0%,0.0%,42.9%,28.6%,28.6%,11.6%,21,48,69,20404
Royce Lewis,MIN,AAA,27,67,.270,0.52,19.1%,27.7%,53.2%,24.0%,40.0%,48.9%,40.4%,10.6%,11.6%,89,160,249,20437
Brewer Hicklen,ATL,AAA,30,402,.359,1.30,24.7%,42.6%,32.7%,30.2%,20.9%,51.1%,24.1%,24.8%,13.8%,570,939,1509,20450
Drew Waters,KCR,AAA,27,409,.322,1.56,21.0%,48.2%,30.9%,21.4%,14.3%,43.6%,23.4%,33.0%,14.8%,539,986,1525,20505
Nick Madrigal,TBR,AAA,29,211,.355,1.78,28.4%,45.8%,25.8%,20.0%,5.0%,43.7%,20.9%,35.4%,4.5%,299,465,764,20521
Nolan Jones,CLE,AAA,28,385,.312,1.55,22.5%,47.1%,30.4%,20.3%,20.3%,44.4%,22.4%,33.2%,9.4%,651,973,1624,20529
Vidal Bruján,NYM,AAA,28,208,.298,1.97,23.1%,51.0%,25.9%,18.9%,5.4%,45.5%,18.9%,35.7%,8.7%,345,505,850,20536
Alejo Lopez,KCR,AAA,30,100,.312,1.50,27.6%,43.4%,28.9%,22.7%,9.1%,30.8%,24.4%,44.9%,6.7%,115,228,343,21127
Lars Nootbaar,STL,AAA,28,23,.200,0.75,17.6%,35.3%,47.1%,12.5%,25.0%,29.4%,23.5%,47.1%,4.5%,41,47,88,21454
Bryan Torres,STL,AAA,28,166,.390,2.95,25.5%,55.7%,18.9%,5.0%,10.0%,38.2%,26.4%,35.5%,6.3%,305,394,699,21464
Hayden Senger,NYM,AAA,29,228,.297,1.30,22.6%,43.8%,33.6%,32.6%,23.9%,46.4%,29.0%,24.6%,15.0%,284,549,833,21489
Brandon Lockridge,MIL,AAA,29,72,.295,3.00,23.8%,57.1%,19.0%,25.0%,12.5%,44.4%,22.2%,33.3%,9.6%,107,175,282,21496
Joey Bart,PIT,AAA,29,22,.455,1.75,8.3%,58.3%,33.3%,25.0%,25.0%,33.3%,33.3%,33.3%,6.3%,39,56,95,21524
Connor Kaiser,KCR,AAA,29,90,.191,1.64,17.8%,51.1%,31.1%,28.6%,0.0%,47.9%,18.8%,33.3%,17.9%,135,217,352,21535
Jackson Kowar,BAL,AAA,29,0,.000,,,,,,,,,,,,,,21549
Romy Gonzalez,BOS,AAA,29,99,.406,2.36,33.8%,46.5%,19.7%,21.4%,21.4%,29.2%,26.4%,44.4%,10.1%,136,239,375,21562
Kyle Isbel,KCR,AAA,29,34,.417,0.89,29.2%,33.3%,37.5%,33.3%,0.0%,37.5%,25.0%,37.5%,6.9%,51,80,131,21614
Griffin Conine,MIA,AAA,28,11,.429,0.50,25.0%,25.0%,50.0%,50.0%,25.0%,12.5%,37.5%,50.0%,8.8%,12,22,34,21626
Rafael Marchán,PHI,AAA,27,44,.233,1.00,31.0%,34.5%,34.5%,30.0%,0.0%,42.9%,21.4%,35.7%,8.4%,53,102,155,21646
Oswaldo Cabrera,NYY,AAA,27,504,.334,1.32,26.7%,41.7%,31.6%,19.1%,15.5%,45.5%,24.3%,30.2%,10.2%,677,1228,1905,21707
Oneil Cruz,PIT,AAA,27,7,.000,0.00,0.0%,0.0%,100.0%,50.0%,0.0%,50.0%,0.0%,50.0%,5.7%,18,17,35,21711
Enmanuel Valdez,PIT,AAA,27,446,.264,1.02,20.9%,39.9%,39.3%,33.3%,13.5%,47.8%,22.8%,29.3%,9.7%,626,1046,1672,21716
Jair Camargo,ATL,AAA,26,218,.358,1.28,28.8%,40.0%,31.2%,12.8%,12.8%,43.8%,27.7%,28.5%,18.6%,253,580,833,21730
Esteury Ruiz,MIA,AAA,27,19,.143,2.00,14.3%,57.1%,28.6%,50.0%,50.0%,50.0%,37.5%,12.5%,18.5%,36,56,92,21780
Andrés Chaparro,WSN,AAA,27,143,.281,0.77,23.5%,33.3%,43.1%,27.3%,13.6%,46.5%,20.8%,32.7%,11.6%,201,358,559,21797
Will Benson,CIN,AAA,28,200,.252,0.91,22.0%,37.1%,40.9%,24.1%,5.6%,42.1%,21.8%,36.1%,11.0%,323,484,807,21853
Bo Naylor,CLE,AAA,26,257,.284,0.59,26.6%,27.2%,46.2%,24.7%,15.1%,49.1%,27.0%,23.9%,11.5%,432,629,1061,21865
Christopher Morel,NYM,AAA,27,139,.325,0.89,20.0%,37.8%,42.2%,28.9%,31.6%,56.5%,31.5%,12.0%,13.0%,211,336,547,21897
Payton Henry,NYY,AAA,29,244,.292,2.16,18.8%,55.6%,25.7%,16.2%,16.2%,47.0%,22.1%,30.9%,15.6%,298,573,871,22164
Akil Baddoo,MIL,AAA,27,224,.287,1.13,19.6%,42.8%,37.7%,28.8%,21.2%,46.9%,21.0%,32.2%,11.2%,339,536,875,22168
Mark Vientos,NYM,AAA,26,19,.400,1.00,20.0%,40.0%,40.0%,0.0%,83.3%,60.0%,33.3%,6.7%,4.3%,29,40,69,22184
MJ Melendez,NYM,AAA,27,254,.288,0.72,24.5%,31.6%,43.9%,22.1%,26.5%,49.0%,24.8%,26.1%,13.5%,423,672,1095,22197
Sam Huff,BAL,AAA,28,176,.276,1.26,22.5%,43.1%,34.3%,14.3%,14.3%,40.8%,26.2%,33.0%,17.0%,217,435,652,22209
Jeremiah Jackson,BAL,AAA,26,64,.225,1.62,19.0%,50.0%,31.0%,38.5%,23.1%,41.9%,25.6%,32.6%,17.6%,76,163,239,22239
Jack Suwinski,TBR,AAA,27,108,.313,1.55,22.7%,47.0%,30.3%,20.0%,0.0%,44.8%,19.4%,35.8%,13.5%,140,266,406,22244
Nolan Gorman,STL,AAA,26,201,.215,0.58,17.4%,30.4%,52.2%,27.1%,27.1%,52.2%,23.9%,23.9%,16.1%,373,541,914,22263
Raynel Delgado,TBR,AAA,26,253,.299,1.76,24.6%,48.0%,27.4%,20.4%,6.1%,39.4%,30.0%,30.6%,12.8%,347,576,923,22272
Cal Stevenson,DET,AAA,29,300,.331,1.67,25.9%,46.3%,27.8%,8.9%,17.8%,53.1%,21.0%,25.9%,8.8%,559,738,1297,22411
Buddy Kennedy,WSN,AAA,27,23,.111,0.75,22.2%,33.3%,44.4%,37.5%,12.5%,42.1%,21.1%,36.8%,6.8%,30,44,74,22505
Johnathan Rodríguez,PIT,AAA,26,320,.350,3.24,22.2%,59.4%,18.4%,13.2%,15.8%,41.0%,19.3%,39.6%,8.5%,543,770,1313,22530
George Valera,CLE,AAA,25,298,.281,1.27,20.7%,44.3%,35.0%,21.1%,12.7%,42.4%,27.3%,30.2%,9.2%,470,689,1159,22541
Michael Siani,DET,AAA,26,139,.182,2.04,11.4%,59.5%,29.1%,21.7%,8.7%,52.4%,20.7%,26.8%,13.1%,205,353,558,22557
Jarred Kelenic,CHW,AAA,26,147,.269,0.88,27.1%,34.1%,38.8%,21.2%,21.2%,42.4%,22.4%,35.3%,12.1%,205,340,545,22558
Gabriel Arias,CLE,AAA,26,18,.222,1.50,16.7%,50.0%,33.3%,0.0%,75.0%,50.0%,16.7%,33.3%,15.3%,30,42,72,22563
Alejandro Kirk,TOR,AAA,27,10,.143,1.00,42.9%,28.6%,28.6%,100.0%,0.0%,57.1%,14.3%,28.6%,9.5%,16,26,42,22581
Steward Berroa,MIL,AAA,27,301,.322,1.40,16.1%,48.9%,35.0%,25.4%,7.9%,39.0%,29.9%,31.0%,8.9%,475,745,1220,22766
Wenceel Pérez,DET,AAA,26,62,.220,0.88,23.8%,35.7%,40.5%,29.4%,11.8%,31.0%,19.0%,50.0%,9.0%,92,152,244,22857
Lenyn Sosa,TOR,AAA,26,42,.308,0.89,37.0%,29.6%,33.3%,33.3%,11.1%,59.3%,14.8%,25.9%,11.7%,56,106,162,22896
David Bañuelos,MIN,AAA,29,167,.253,0.82,19.3%,36.4%,44.3%,25.6%,17.9%,52.7%,23.1%,24.2%,19.6%,211,418,629,23250
Ryan Noda,BAL,AAA,30,336,.321,1.15,20.8%,42.3%,36.9%,17.7%,16.1%,49.7%,25.1%,25.1%,13.6%,623,823,1446,23312
Nelson Velázquez,STL,AAA,27,163,.298,0.86,27.8%,33.3%,38.9%,11.4%,20.0%,46.7%,34.4%,18.9%,13.2%,263,388,651,23359
José Barrero,BAL,AAA,28,470,.247,0.75,20.8%,33.8%,45.4%,34.4%,18.0%,53.1%,26.4%,20.5%,16.1%,717,1168,1885,23378
Eric Wagaman,NYM,AAA,28,186,.300,1.34,27.4%,41.6%,31.0%,22.9%,14.3%,47.0%,26.1%,27.0%,10.5%,291,442,733,23395
Luis Vázquez,BAL,AAA,26,202,.275,2.03,19.3%,54.1%,26.7%,16.7%,16.7%,36.7%,25.2%,38.1%,14.9%,224,489,713,23442
Davis Schneider,TOR,AAA,27,198,.250,0.57,21.6%,28.4%,50.0%,31.8%,15.9%,51.6%,25.3%,23.1%,7.7%,411,468,879,23565
Everson Pereira,CHW,AAA,25,50,.250,1.40,14.3%,50.0%,35.7%,10.0%,40.0%,60.7%,17.9%,21.4%,17.2%,74,118,192,23695
Ronny Mauricio,NYM,AAA,25,268,.281,0.82,22.0%,35.1%,42.9%,24.4%,22.0%,41.5%,31.8%,26.7%,16.2%,312,660,972,23698
Jordyn Adams,MIL,AAA,26,54,.345,1.00,17.2%,41.4%,41.4%,8.3%,0.0%,33.3%,20.0%,46.7%,17.2%,72,126,198,23788
Blaze Alexander,BAL,AAA,27,8,.500,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,50.0%,0.0%,50.0%,5.6%,13,23,36,23789
Will Banfield,CIN,AAA,26,296,.311,0.77,23.9%,33.2%,42.9%,30.7%,12.5%,42.4%,26.2%,31.4%,13.4%,351,712,1063,23790
Jordan Groshans,ATL,AAA,26,17,.182,1.25,25.0%,41.7%,33.3%,0.0%,25.0%,41.7%,41.7%,16.7%,10.7%,21,35,56,23794
Anthony Seigler,BOS,AAA,27,184,.325,1.64,29.3%,43.9%,26.8%,15.2%,9.1%,38.2%,28.5%,33.3%,8.0%,305,407,712,23802
Brandon Valenzuela,TOR,AAA,25,17,.182,0.80,25.0%,33.3%,41.7%,20.0%,20.0%,50.0%,33.3%,16.7%,10.1%,27,42,69,23813
Jihwan Bae,NYM,AAA,26,374,.324,1.80,24.5%,48.5%,27.0%,10.8%,9.2%,40.8%,23.3%,35.9%,10.9%,599,885,1484,23818
Carlos Santana,ATL,AAA,40,104,.348,1.41,25.4%,43.7%,31.0%,22.7%,9.1%,49.3%,28.2%,22.5%,8.9%,165,252,417,2396
Junior Perez,CHW,AAA,24,183,.337,0.84,18.6%,37.2%,44.2%,42.1%,13.2%,48.9%,22.7%,28.4%,18.1%,300,472,772,23989
Eddys Leonard,MIL,AAA,25,288,.324,1.44,30.2%,41.3%,28.6%,35.2%,22.2%,49.7%,23.1%,27.1%,11.3%,384,669,1053,24151
Jhonkensy Noel,BAL,AAA,24,120,.147,1.61,14.3%,52.9%,32.9%,34.8%,13.0%,36.6%,26.8%,36.6%,14.6%,171,321,492,24257
Liover Peguero,WSN,AAA,25,332,.361,1.75,21.4%,50.0%,28.6%,30.9%,5.5%,52.5%,21.7%,25.8%,10.8%,569,822,1391,24273
Max Schuemann,NYY,AAA,29,190,.315,1.77,22.4%,49.6%,28.0%,31.4%,11.4%,55.1%,16.5%,28.3%,8.3%,292,420,712,24488
DaShawn Keirsey Jr.,ATL,AAA,29,415,.341,2.57,30.8%,49.8%,19.4%,11.8%,11.8%,39.8%,25.3%,34.9%,12.3%,514,1009,1523,24496
