Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Branden Boissiere,WSN,A,26,17,5.9%,23.5%,0.25,.313,.353,.688,1.040,.375,1.1,.300,0.0,4,1.5,.457,162,sa3017558
Cristhian Vaquero,WSN,A,21,101,13.9%,30.7%,0.45,.262,.380,.488,.868,.226,8.0,.367,0.5,18,4.4,.405,131,sa3018403
Alexis Hernandez,CHC,A,21,486,15.4%,25.7%,0.60,.238,.357,.339,.696,.101,6.6,.330,-0.1,64,-3.2,.343,99,sa3018413
Victor Izturis,CLE,A,21,129,11.6%,21.7%,0.54,.182,.302,.282,.584,.100,2.9,.225,0.1,12,-6.0,.295,67,sa3018428
Kenni Gomez,HOU,A,21,131,13.0%,22.9%,0.57,.189,.305,.207,.513,.018,5.6,.256,0.3,9,-8.5,.272,55,sa3018430
Henry Ramos,KCR,A,21,426,10.6%,19.7%,0.54,.258,.342,.374,.716,.116,7.3,.313,-2.7,56,-2.7,.343,91,sa3018432
Marcos Torres,TEX,A,21,331,9.7%,26.3%,0.37,.236,.324,.444,.769,.208,9.7,.299,5.5,47,1.3,.356,104,sa3018449
Rafael Ramirez Jr.,WSN,A,20,342,18.7%,22.2%,0.84,.271,.421,.450,.871,.178,4.6,.351,-1.8,65,18.4,.417,138,sa3018476
Waner Luciano,HOU,A,21,303,15.8%,16.8%,0.94,.261,.384,.445,.829,.184,4.7,.289,0.6,52,9.9,.391,126,sa3018501
Edwin Amparo,BAL,A,21,235,16.6%,35.3%,0.47,.175,.319,.299,.618,.124,6.9,.274,-0.3,25,-7.8,.311,79,sa3018526
Esteban Mejia,TEX,A,21,86,18.6%,29.1%,0.64,.246,.395,.391,.787,.145,4.1,.341,-0.3,14,2.4,.385,121,sa3018527
Ricardo Gonzalez,TBR,A,21,42,9.5%,19.0%,0.50,.289,.357,.395,.752,.105,8.1,.367,0.1,6,0.3,.359,108,sa3018529
Angel Mateo,TBR,A,21,154,12.3%,22.7%,0.54,.248,.351,.436,.787,.188,5.7,.301,-0.8,23,2.1,.368,113,sa3018540
Nicandro Aybar,TBR,A,21,287,9.8%,13.2%,0.74,.231,.309,.279,.588,.048,6.0,.267,-0.5,26,-13.9,.292,68,sa3018544
Darlyn De Leon,CHC,A,21,237,10.5%,21.1%,0.50,.227,.312,.338,.650,.111,7.8,.276,1.1,25,-7.3,.314,82,sa3018548
Yeremy Cabrera,WSN,A,20,142,19.7%,24.6%,0.80,.333,.465,.649,1.113,.315,9.1,.423,2.3,37,17.0,.498,186,sa3018549
Alfredo Velásquez,BAL,A,21,27,7.4%,14.8%,0.50,.240,.296,.320,.616,.080,1.9,.286,0.0,3,-1.2,.298,71,sa3018556
Raylin Ramos,BAL,A,21,223,7.2%,22.4%,0.32,.227,.288,.389,.677,.163,6.6,.280,-0.1,24,-6.5,.315,82,sa3018561
Andrés Nolaya,BAL,A,21,250,10.4%,16.0%,0.65,.286,.377,.427,.804,.141,7.0,.329,1.1,41,6.3,.382,122,sa3018563
Roni Cabrera,KCR,A,20,393,12.0%,28.5%,0.42,.233,.337,.382,.719,.148,7.5,.318,-1.4,52,-2.5,.343,91,sa3018575
Luis Sanchez,ATL,A,22,56,16.1%,12.5%,1.29,.196,.339,.196,.535,.000,4.4,.231,-0.2,5,-2.7,.292,66,sa3018578
Ivan Sosa,KCR,A,21,162,3.1%,38.3%,0.08,.178,.206,.368,.575,.191,3.0,.226,-0.7,10,-12.4,.258,40,sa3018588
Josi Novas,KCR,A,21,66,7.6%,40.9%,0.19,.133,.197,.217,.414,.083,5.3,.212,0.3,1,-8.0,.203,8,sa3018594
Jairo Diaz,CHC,A,21,131,17.6%,32.8%,0.53,.192,.344,.288,.632,.096,0.7,.295,-0.3,15,-3.1,.322,87,sa3018606
Wady Mendez,TEX,A,21,68,14.7%,30.9%,0.48,.193,.324,.298,.622,.105,4.3,.286,-1.1,7,-2.2,.312,78,sa3018615
Leandro Alsinois,CHW,A,21,41,7.3%,36.6%,0.20,.132,.195,.132,.327,.000,4.3,.217,0.1,0,-6.0,.173,-8,sa3018624
Jose Escobar,CHC,A,21,165,9.7%,12.7%,0.76,.299,.376,.408,.784,.109,3.8,.339,-0.8,26,3.3,.376,119,sa3018629
Alexander Albertus,CHW,A,21,347,14.4%,17.9%,0.81,.272,.387,.397,.784,.125,4.9,.326,-2.1,56,8.0,.379,115,sa3018950
Reylin Perez,HOU,A,21,29,20.7%,27.6%,0.75,.091,.310,.091,.401,.000,6.7,.143,0.7,2,-2.3,.253,44,sa3019204
Jorgelys Mota,WSN,A,21,21,14.3%,28.6%,0.50,.313,.476,.688,1.164,.375,2.5,.375,-0.8,6,2.9,.520,200,sa3019465
Luis Marquez,TEX,A,20,205,9.3%,29.3%,0.32,.191,.276,.242,.517,.051,5.9,.269,0.4,13,-15.2,.261,47,sa3019498
Edward Vargas,CHC,A,22,203,7.4%,22.7%,0.33,.230,.291,.299,.590,.070,7.3,.300,0.6,17,-10.6,.287,66,sa3019508
Larry Martinez,TBR,A,20,99,2.0%,20.2%,0.10,.323,.343,.438,.781,.115,3.0,.392,0.0,15,1.1,.365,111,sa3019551
Geury Rodriguez,TEX,A,21,1,100.0%,0.0%,1.00,.000,1.000,.000,1.000,.000,2.6,.000,0.0,0,0.3,.771,351,sa3019581
Ricson Gonzalez,KCR,A,21,67,13.4%,10.4%,1.29,.298,.403,.351,.754,.053,4.0,.340,0.0,11,1.3,.376,111,sa3019629
Carlos Cauro,HOU,A,21,271,13.7%,23.2%,0.59,.255,.374,.386,.760,.132,2.8,.316,-1.8,41,3.7,.368,112,sa3019763
Keduar Trujillo,HOU,A,22,8,0.0%,25.0%,0.00,.250,.250,.250,.500,.000,3.0,.333,-0.3,0,-0.7,.240,36,sa3019764
Ryan Cermak,TBR,A,25,31,6.5%,38.7%,0.17,.259,.355,.519,.873,.259,5.8,.385,0.1,6,1.3,.401,133,sa3020204
Everett Cooper III,WSN,A,22,27,14.8%,18.5%,0.80,.087,.222,.087,.309,.000,1.6,.111,0.0,0,-3.7,.185,0,sa3020218
Hector Osorio,TEX,A,21,239,15.5%,11.3%,1.37,.309,.437,.581,1.018,.272,4.6,.301,-1.7,55,22.2,.465,169,sa3020461
Luis Guanipa,ATL,A,20,422,8.1%,13.0%,0.62,.303,.365,.452,.817,.149,7.2,.326,4.0,68,10.1,.380,118,sa3020884
Jhosmmel Zue,KCR,A,22,282,8.9%,28.7%,0.31,.268,.331,.368,.699,.100,5.8,.374,1.3,35,-4.2,.333,85,sa3021049
Yannic Walther,MIL,A,22,125,18.4%,29.6%,0.62,.170,.328,.240,.568,.070,4.3,.242,0.1,12,-5.3,.299,65,sa3021064
Derniche Valdez,CHC,A,20,420,4.0%,28.6%,0.14,.212,.248,.351,.599,.139,7.7,.274,0.9,32,-25.7,.277,60,sa3021068
Brailer Guerrero,TBR,A,20,206,14.6%,30.1%,0.48,.215,.330,.343,.673,.128,3.9,.296,0.3,24,-3.9,.328,89,sa3021072
Ludwing Espinoza,CHC,A,20,73,12.3%,23.3%,0.53,.220,.356,.339,.695,.119,7.8,.286,0.4,10,-0.4,.345,100,sa3021073
Camilo Diaz,HOU,A,20,206,8.7%,43.2%,0.20,.168,.249,.286,.535,.119,7.0,.278,-0.1,13,-15.4,.260,48,sa3021074
Luis Almeyda,BAL,A,20,90,6.7%,24.4%,0.27,.179,.233,.214,.448,.036,3.2,.242,-0.9,3,-9.4,.224,27,sa3021081
German Ramirez,HOU,A,19,373,11.5%,31.1%,0.37,.221,.311,.290,.601,.069,6.5,.332,2.6,35,-16.3,.298,70,sa3021092
Filippo Di Turi,MIL,A,20,421,18.8%,21.4%,0.88,.190,.352,.278,.629,.088,6.6,.244,0.2,49,-9.1,.325,80,sa3021093
Yerlin Luis,CLE,A,20,217,20.7%,42.4%,0.49,.099,.286,.135,.420,.035,4.1,.203,-2.2,11,-18.8,.245,37,sa3021094
Manuel Cabrera,WSN,A,20,252,12.3%,27.4%,0.45,.219,.325,.324,.649,.105,4.7,.289,0.2,28,-6.8,.318,79,sa3021096
Angel Ramirez,KCR,A,21,129,10.9%,20.9%,0.52,.231,.312,.315,.627,.083,3.7,.280,-0.8,13,-4.9,.305,68,sa3021107
Juan Sierra,HOU,A,20,266,8.3%,26.3%,0.31,.236,.305,.414,.718,.177,5.0,.286,-2.0,33,-4.0,.333,91,sa3021146
Abraham Nunez,CHW,A,20,283,10.2%,20.8%,0.49,.270,.356,.395,.751,.125,6.6,.337,-2.0,41,1.7,.359,102,sa3021156
Reiner Herrera,CLE,A,20,153,17.0%,17.0%,1.00,.273,.414,.496,.910,.223,5.4,.292,-0.7,30,9.1,.424,144,sa3021172
Andruw Musett,BOS,A,20,195,13.8%,22.1%,0.63,.279,.390,.448,.838,.170,5.1,.356,-0.5,34,7.4,.398,123,sa3021175
Félix Amparo,BAL,A,20,220,5.5%,19.1%,0.29,.268,.333,.325,.658,.057,7.7,.329,0.0,25,-5.4,.321,85,sa3021180
Yaikel Mijares,CLE,A,20,193,11.4%,37.3%,0.31,.150,.254,.198,.451,.048,5.6,.250,0.4,8,-18.2,.236,32,sa3021181
José Pirela,CLE,A,20,367,9.0%,25.6%,0.35,.219,.313,.364,.677,.144,5.6,.272,-1.6,42,-8.4,.323,84,sa3021191
Luis Merejo,CLE,A,20,8,0.0%,50.0%,0.00,.125,.125,.125,.250,.000,0.1,.250,0.0,0,-1.5,.120,-37,sa3021196
Jonathan Martinez,CLE,A,19,253,24.1%,30.8%,0.78,.250,.439,.378,.816,.128,8.7,.407,4.4,47,11.8,.408,135,sa3021197
Joshua Liranzo,BAL,A,19,318,14.2%,27.7%,0.51,.192,.316,.264,.581,.072,6.9,.273,2.7,30,-14.2,.297,71,sa3021198
Luiyin Alastre,MIL,A,20,61,14.8%,23.0%,0.64,.160,.295,.200,.495,.040,4.5,.216,-0.5,4,-4.3,.265,44,sa3021210
Yirer Garcia,TBR,A,20,142,8.5%,14.8%,0.57,.210,.293,.226,.519,.016,6.6,.250,0.9,10,-9.8,.267,53,sa3021211
Starlyn Nunez,BOS,A,20,434,9.2%,25.8%,0.36,.222,.300,.384,.684,.162,7.1,.277,-0.4,49,-10.7,.321,77,sa3021216
Jose Monzon,TBR,A,20,117,15.4%,22.2%,0.69,.208,.339,.250,.589,.042,6.5,.286,1.0,12,-4.2,.307,77,sa3021222
Miguel Rodríguez,BAL,A,20,246,16.3%,11.0%,1.48,.273,.412,.351,.763,.077,3.8,.304,-0.2,40,6.2,.382,122,sa3021226
Elian Soto,WSN,A,20,183,15.8%,31.1%,0.51,.261,.383,.399,.781,.137,6.2,.398,-0.1,29,4.0,.378,115,sa3021228
Braylin Morel,TEX,A,20,81,2.5%,33.3%,0.07,.182,.198,.312,.509,.130,3.9,.240,0.1,3,-8.0,.230,29,sa3021229
Luis Lameda,MIL,A,20,230,17.0%,20.4%,0.83,.270,.397,.341,.738,.070,5.2,.345,-0.2,35,3.3,.369,106,sa3021233
Deward Tovar,TEX,A,20,430,10.7%,30.5%,0.35,.235,.326,.442,.768,.208,5.4,.304,-1.0,61,1.7,.356,104,sa3021237
Juan Ortega,BAL,A,20,208,10.6%,22.1%,0.48,.213,.335,.320,.655,.107,8.0,.276,-1.2,24,-4.5,.325,88,sa3021239
Kleyver Salazar,BOS,A,20,412,14.6%,16.5%,0.88,.293,.403,.479,.882,.186,3.4,.328,-1.9,77,20.7,.413,132,sa3021241
Pablo Guerrero,TEX,A,19,156,16.7%,22.4%,0.74,.331,.455,.567,1.022,.236,3.5,.412,0.0,37,15.5,.473,174,sa3021249
Adriander Mejía,BAL,A,19,89,9.0%,23.6%,0.38,.250,.326,.325,.651,.075,3.9,.339,0.0,10,-2.4,.319,84,sa3021253
Pedro Ibarguen,MIL,A,19,335,15.2%,23.0%,0.66,.245,.372,.361,.734,.117,5.5,.320,-2.8,48,2.3,.360,101,sa3021254
D'Angelo Tejada,CHW,A,20,99,7.1%,45.5%,0.16,.089,.153,.144,.298,.056,2.2,.156,-0.6,-3,-16.1,.152,-21,sa3021263
John Estevez,ATL,A,20,23,4.3%,34.8%,0.13,.190,.217,.190,.408,.000,0.8,.286,0.0,0,-2.8,.200,11,sa3021287
Frederik Jimenez,BOS,A,21,141,14.2%,36.9%,0.38,.112,.248,.207,.455,.095,6.6,.169,-1.1,6,-13.1,.238,27,sa3021288
Daniel Lopez,KCR,A,20,186,9.1%,25.3%,0.36,.225,.326,.331,.657,.106,9.7,.313,2.9,21,-4.3,.323,79,sa3021298
Marcelo Alcala,CHW,A,20,146,13.0%,45.9%,0.28,.137,.303,.274,.577,.137,7.0,.277,-0.5,14,-6.5,.297,65,sa3021304
Dashyll Tejeda,WSN,A,20,302,15.6%,25.8%,0.60,.225,.351,.345,.696,.120,7.6,.302,0.5,39,-2.2,.342,94,sa3021315
Derik Alcantara,CHC,A,21,170,12.4%,15.3%,0.81,.176,.276,.236,.513,.061,4.4,.205,-0.3,11,-12.5,.261,51,sa3021322
Nick Peoples,WSN,A,21,264,15.9%,34.8%,0.46,.181,.335,.338,.673,.157,6.5,.265,-2.4,32,-4.2,.332,88,sa3021582
Hyungchan Um,KCR,A,22,276,12.3%,21.7%,0.57,.243,.354,.387,.741,.143,6.0,.291,1.0,39,1.1,.356,99,sa3021585
Pedro Dalmagro,CLE,A,20,79,6.3%,27.8%,0.23,.164,.228,.301,.529,.137,5.9,.204,0.0,4,-6.5,.251,41,sa3021601
Junior Aybar,BAL,A,19,211,8.1%,34.1%,0.24,.243,.310,.365,.675,.122,8.5,.376,-0.7,24,-5.4,.320,85,sa3021607
Tyler Rodriguez,MIL,A,20,98,25.5%,13.3%,1.92,.217,.439,.362,.801,.145,5.1,.236,-1.3,18,4.4,.406,128,sa3021615
Jhocsuanth Vargas,TEX,A,19,39,2.6%,35.9%,0.07,.111,.128,.139,.267,.028,2.4,.167,-0.5,-2,-7.1,.128,-32,sa3021631
Luis Parababire,ATL,A,20,10,20.0%,10.0%,2.00,.000,.400,.000,.400,.000,2.6,.000,0.0,1,-0.3,.314,79,sa3021634
Stiven Flores,CHW,A,20,393,8.1%,9.2%,0.89,.277,.346,.344,.690,.067,2.0,.294,-1.2,49,-5.3,.335,88,sa3021638
Jhorvic Abreus,CLE,A,20,239,16.3%,26.8%,0.61,.187,.322,.313,.635,.126,6.1,.252,-0.8,26,-6.9,.316,80,sa3021838
Juan Sulbaran,TEX,A,20,58,8.6%,13.8%,0.63,.135,.211,.154,.364,.019,3.6,.159,-0.6,0,-7.6,.192,6,sa3021851
Javier Mogollon,CHW,A,20,241,11.6%,31.1%,0.37,.257,.357,.442,.799,.184,8.4,.365,1.7,38,4.6,.375,112,sa3021855
Adrian Gil,CHW,A,20,178,18.0%,30.3%,0.59,.150,.322,.257,.579,.107,4.4,.205,0.2,17,-7.1,.303,69,sa3021856
Jormy Nivar,TEX,A,23,2,100.0%,0.0%,2.00,.000,1.000,.000,1.000,.000,2.6,.000,0.0,1,0.7,.771,351,sa3022022
Felix Cotes,TBR,A,20,81,14.8%,21.0%,0.71,.275,.383,.362,.745,.087,7.2,.365,-0.9,12,1.0,.366,112,sa3022053
Jose Perez,BAL,A,21,207,10.1%,36.2%,0.28,.218,.302,.413,.716,.196,8.4,.320,0.8,25,-3.4,.331,91,sa3022198
Junior Garcia,ATL,A,20,253,15.0%,37.2%,0.40,.195,.320,.300,.620,.105,4.0,.322,-0.9,26,-8.6,.309,76,sa3022283
Henniel Alcala,CHC,A,20,34,8.8%,32.4%,0.27,.200,.265,.300,.565,.100,2.6,.263,-0.1,2,-2.3,.270,56,sa3022284
Alexey Lumpuy,CHC,A,22,366,12.6%,29.2%,0.43,.258,.369,.371,.740,.113,6.8,.371,2.8,53,3.0,.361,110,sa3022296
Yosweld Vasquez,HOU,A,21,168,6.5%,28.0%,0.23,.160,.226,.220,.446,.060,5.0,.217,0.2,5,-17.8,.222,25,sa3022361
Homer Bush Jr.,TBR,A,24,5,0.0%,40.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,-1,-1.4,.000,-100,sa3022480
Nehomar Ochoa Jr.,HOU,A,20,146,11.6%,27.4%,0.43,.270,.363,.429,.792,.159,6.4,.354,2.3,23,2.8,.375,116,sa3022572
Jack Moss,HOU,A,24,11,0.0%,18.2%,0.00,.455,.455,.636,1.091,.182,4.9,.556,-0.5,3,1.3,.500,191,sa3022598
Aidan Smith,TBR,A,21,13,7.7%,30.8%,0.25,.167,.231,.333,.564,.167,5.1,.250,0.0,1,-1.0,.261,49,sa3022611
Anthony Huezo,HOU,A,20,321,12.1%,29.9%,0.41,.247,.350,.506,.856,.258,8.6,.321,0.6,54,10.1,.390,125,sa3022691
Yahil Melendez,CHC,A,20,207,13.5%,35.7%,0.38,.172,.304,.259,.563,.086,3.7,.286,-0.3,18,-10.5,.289,67,sa3022692
Stanley Tucker,BOS,A,24,115,10.4%,16.5%,0.63,.304,.374,.500,.874,.196,9.8,.338,1.9,21,4.8,.402,126,sa3022818
Stone Russell,KCR,A,22,329,10.0%,22.2%,0.45,.256,.340,.351,.691,.095,5.2,.330,-0.2,41,-4.2,.335,87,sa3022819
Enrique Bradfield Jr.,BAL,A,24,20,30.0%,40.0%,0.75,.077,.368,.077,.445,.000,7.3,.200,0.5,2,-0.9,.294,69,sa3022917
Alberth Palma,TBR,A,20,483,14.3%,14.5%,0.99,.224,.344,.254,.599,.030,5.9,.269,3.2,50,-16.0,.311,79,sa3022924
Brady Cerkownyk,WSN,A,23,38,15.8%,15.8%,1.00,.281,.395,.438,.832,.156,2.2,.320,-0.1,7,1.4,.397,127,sa3022929
Johnny Tincher,BAL,A,24,15,0.0%,6.7%,0.00,.357,.400,.643,1.043,.286,2.6,.333,0.0,4,1.5,.471,175,sa3023072
Michael Carico,CHC,A,23,223,26.9%,26.9%,1.00,.247,.457,.424,.881,.177,3.1,.344,-0.6,45,14.5,.431,151,sa3023216
Joe Olsavsky,ATL,A,24,220,13.2%,31.8%,0.41,.174,.318,.247,.565,.073,7.5,.273,0.8,20,-10.2,.295,67,sa3023289
J.D. Gonzalez,TBR,A,20,229,4.8%,17.5%,0.28,.252,.286,.304,.590,.051,4.4,.303,0.1,19,-12.7,.284,63,sa3023546
Nate Rombach,WSN,A,25,22,13.6%,18.2%,0.75,.111,.227,.167,.394,.056,0.1,.133,0.0,0,-2.6,.209,14,sa3023620
Angel Arredondo,TEX,A,19,361,14.1%,18.0%,0.78,.247,.372,.397,.769,.150,4.8,.291,-1.2,56,6.2,.372,113,sa3023647
Sebastian Baquera,TEX,A,19,163,11.7%,23.9%,0.49,.265,.366,.353,.719,.088,3.0,.351,-0.7,23,0.2,.353,102,sa3023707
Justin Barry,BOS,A,19,80,20.0%,31.3%,0.64,.206,.375,.317,.692,.111,5.5,.324,0.6,11,0.1,.352,96,sa3023716
Paulino Santana,TEX,A,19,566,14.1%,24.9%,0.57,.264,.388,.433,.820,.168,6.6,.347,0.1,97,19.0,.392,125,sa3023718
Curley Martha,TEX,A,19,184,6.5%,22.3%,0.29,.192,.261,.269,.530,.078,5.3,.234,-0.3,12,-13.6,.261,47,sa3023722
Yolfran Castillo,TEX,A,19,537,13.0%,13.2%,0.99,.286,.390,.416,.806,.130,7.8,.320,4.9,89,15.2,.386,122,sa3023726
Alexander Mambel,BOS,A,19,1,100.0%,0.0%,1.00,.000,1.000,.000,1.000,.000,0.1,.000,0.0,0,0.3,.771,345,sa3023730
Anderson Fermin,BOS,A,19,276,17.8%,23.9%,0.74,.249,.395,.330,.725,.081,6.1,.348,-2.4,41,3.4,.366,104,sa3023759
Avinson Pinto,BOS,A,19,399,10.5%,18.0%,0.58,.218,.301,.333,.634,.116,6.9,.258,-0.5,40,-14.9,.306,68,sa3023761
Josue Brito,BOS,A,19,80,18.8%,26.3%,0.71,.215,.363,.369,.732,.154,3.3,.286,-0.3,11,0.5,.358,99,sa3023763
Enddy Azocar,BOS,A,19,180,6.7%,22.2%,0.30,.295,.344,.530,.875,.235,8.0,.355,0.1,31,6.6,.396,122,sa3023764
Givian Sirvania,BOS,A,18,134,6.7%,26.9%,0.25,.220,.301,.288,.589,.068,6.9,.305,1.2,12,-6.5,.292,60,sa3023765
Ilan Fernandez,BOS,A,19,245,14.3%,24.1%,0.59,.235,.363,.380,.743,.145,4.1,.307,-1.1,36,1.9,.361,101,sa3023766
Efren Teran,CHW,A,19,279,10.4%,13.6%,0.76,.274,.356,.311,.668,.037,3.8,.322,-1.4,34,-4.3,.332,87,sa3023769
Andres Torres,TBR,A,19,47,21.3%,31.9%,0.67,.135,.319,.135,.454,.000,2.8,.227,-0.4,3,-3.3,.266,52,sa3023781
Ivan Cespedes,CHC,A,20,104,11.5%,29.8%,0.39,.211,.317,.333,.651,.122,0.9,.286,-0.2,12,-2.8,.319,85,sa3023901
Luis De La Cruz,CLE,A,19,315,11.1%,21.3%,0.52,.293,.383,.481,.864,.189,6.6,.356,1.7,56,13.2,.402,131,sa3023928
Yeiferth Castillo,CLE,A,19,455,5.3%,9.2%,0.57,.243,.283,.313,.595,.069,3.6,.257,-2.3,37,-25.1,.284,60,sa3023931
Alejandro Blasco,CLE,A,19,105,11.4%,21.0%,0.55,.256,.356,.356,.711,.100,7.7,.328,-0.6,14,-0.3,.348,99,sa3023938
Daniel Flames,TEX,A,19,357,10.4%,24.6%,0.42,.256,.341,.321,.661,.064,4.7,.351,-1.1,42,-7.3,.326,86,sa3023951
Jurdrick Profar,CHW,A,19,88,8.0%,28.4%,0.28,.190,.273,.291,.564,.101,2.7,.264,-0.1,7,-5.4,.276,53,sa3023962
Christian Gonzalez,CHW,A,19,149,18.1%,24.2%,0.75,.191,.340,.296,.636,.104,4.9,.256,-1.1,17,-3.8,.320,79,sa3023982
Jordan Sanchez,BAL,A,20,285,8.1%,23.2%,0.35,.247,.312,.392,.704,.145,4.1,.297,-0.5,34,-5.2,.329,90,sa3024112
Handelfry Encarnacion,MIL,A,19,531,16.2%,17.7%,0.91,.250,.379,.405,.784,.155,5.6,.289,-2.1,84,11.1,.377,111,sa3024124
Frederi Montero,MIL,A,19,457,14.7%,25.8%,0.57,.204,.324,.306,.630,.102,4.5,.268,-2.3,49,-14.2,.313,73,sa3024125
Juan Martinez,MIL,A,19,79,13.9%,13.9%,1.00,.221,.329,.279,.609,.059,4.8,.250,0.0,8,-2.8,.308,70,sa3024128
Moises Polanco,MIL,A,19,33,6.1%,21.2%,0.29,.333,.364,.367,.730,.033,4.2,.417,0.1,4,-0.1,.349,94,sa3024129
Kevin Garcia,MIL,A,18,235,6.4%,33.6%,0.19,.203,.264,.340,.603,.137,6.9,.282,0.4,19,-13.0,.284,55,sa3024130
José Anderson,MIL,A,19,456,10.5%,40.1%,0.26,.173,.272,.389,.661,.216,4.0,.232,-1.2,46,-16.6,.307,69,sa3024133
Elvin Garcia,BAL,A,19,252,11.5%,38.1%,0.30,.212,.319,.300,.618,.088,2.8,.364,-1.5,26,-8.8,.309,78,sa3024147
Hector Campusano,BAL,A,19,50,16.0%,28.0%,0.57,.175,.313,.175,.488,.000,2.4,.269,-0.1,3,-3.4,.268,54,sa3024148
Luis Corobo,MIL,A,19,27,18.5%,33.3%,0.56,.273,.407,.273,.680,.000,0.1,.462,-0.1,4,0.1,.356,99,sa3024153
Hector Salas,HOU,A,22,202,22.8%,27.2%,0.84,.205,.385,.238,.623,.033,5.0,.313,-0.6,25,-2.6,.335,93,sa3024156
Fernando Cruz,CHC,A,19,58,5.2%,43.1%,0.12,.189,.241,.283,.524,.094,3.5,.321,-0.4,3,-4.8,.251,44,sa3024303
Robert Arias,CLE,A,19,190,15.3%,14.2%,1.07,.291,.397,.462,.859,.171,7.1,.320,0.4,34,8.2,.404,132,sa3024304
Yandel Ricardo,KCR,A,19,458,10.5%,19.9%,0.53,.266,.351,.398,.750,.132,7.7,.328,-3.3,65,2.2,.357,100,sa3024305
Dauri Fernández,CLE,A,19,357,9.8%,20.7%,0.47,.272,.346,.399,.744,.127,9.3,.340,2.2,50,0.5,.353,102,sa3024327
Juneiker Caceres,CLE,A,18,237,13.1%,9.7%,1.35,.320,.418,.538,.956,.218,5.6,.315,-0.6,50,17.1,.439,153,sa3024329
Juan Ortuno,MIL,A,19,480,17.1%,16.0%,1.06,.241,.392,.341,.734,.101,6.0,.289,-0.1,73,6.8,.368,106,sa3024330
Juan Mateo,ATL,A,19,427,10.3%,18.3%,0.56,.243,.322,.351,.672,.107,6.1,.292,-1.8,49,-9.4,.324,85,sa3024340
Jemone Nuel,BAL,A,19,124,12.1%,25.0%,0.48,.189,.293,.226,.519,.038,4.6,.263,0.4,9,-8.4,.269,54,sa3024356
Jhonayker Ugarte,KCR,A,19,61,8.2%,23.0%,0.36,.167,.250,.185,.435,.019,3.5,.225,-0.6,2,-6.2,.228,23,sa3024361
Johan Rodriguez,CLE,A,18,208,9.6%,21.2%,0.45,.176,.269,.291,.560,.115,2.4,.206,-0.9,15,-13.9,.269,52,sa3024364
Ezequiel Pena,CHC,A,19,32,9.4%,25.0%,0.38,.172,.250,.172,.422,.000,7.2,.238,0.5,1,-3.4,.222,27,sa3024477
Stiven Martinez,BAL,A,18,431,9.0%,30.6%,0.30,.242,.320,.400,.720,.158,6.5,.329,-1.4,55,-4.1,.340,96,sa3024627
