Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Andy Lugo,MIN,A+,22,232,12.9%,28.4%,0.45,.169,.298,.286,.584,.116,6.1,.223,-0.9,19,-14.1,.285,60,sa3018400
Samuel Munoz,LAD,A+,21,368,10.1%,20.1%,0.50,.210,.296,.315,.611,.105,4.0,.248,-2.8,32,-20.9,.290,62,sa3018407
Yilber Herrera,MIN,A+,21,16,12.5%,31.3%,0.40,.250,.375,.417,.792,.167,6.2,.375,-0.6,2,0.1,.361,106,sa3018425
Victor Izturis,CLE,A+,21,23,13.0%,34.8%,0.38,.150,.261,.200,.461,.050,2.6,.250,-0.1,1,-2.4,.237,29,sa3018428
Esmith Pineda,CIN,A+,21,218,8.3%,32.6%,0.25,.195,.267,.267,.534,.072,2.2,.285,-1.0,13,-18.7,.257,40,sa3018435
Victor Ortega,MIA,A+,22,49,26.5%,26.5%,1.00,.314,.490,.429,.918,.114,2.5,.478,-0.7,11,3.7,.441,156,sa3018439
Carlos Pacheco,OAK,A+,21,109,11.0%,36.7%,0.30,.208,.303,.313,.615,.104,9.5,.345,1.2,10,-5.8,.294,51,sa3018455
Carlos Sanchez,CIN,A+,21,325,13.8%,23.7%,0.58,.313,.409,.504,.912,.191,8.0,.406,-0.5,64,17.0,.414,135,sa3018465
Yordalin Peña,STL,A+,21,77,3.9%,32.5%,0.12,.250,.299,.500,.799,.250,5.2,.326,-0.2,11,-0.4,.349,96,sa3018489
Mairo Martinus,LAD,A+,21,118,2.5%,28.8%,0.09,.270,.288,.470,.758,.200,5.1,.333,-1.9,15,-2.4,.332,88,sa3018505
Jesús  Báez,STL,A+,21,243,7.4%,16.0%,0.46,.247,.300,.489,.789,.242,4.3,.234,-1.0,32,-2.6,.342,92,sa3018507
Victor Rodrigues,LAD,A+,21,308,14.0%,17.5%,0.80,.205,.322,.275,.598,.070,2.3,.249,-0.7,29,-15.7,.296,66,sa3018520
Juan Baez,MIL,A+,21,309,9.1%,18.1%,0.50,.178,.256,.246,.502,.069,4.3,.213,-0.8,15,-30.0,.244,31,sa3018525
Eduardo Guerrero,LAD,A+,21,467,12.6%,19.3%,0.66,.278,.369,.363,.733,.085,4.7,.342,-1.6,65,-2.6,.348,98,sa3018536
Enderson Delgado,DET,A+,21,23,4.3%,30.4%,0.14,.182,.217,.227,.445,.045,6.1,.267,0.2,0,-2.9,.211,20,sa3018576
Ricardo Pena,MIN,A+,21,24,20.8%,41.7%,0.50,.053,.250,.053,.303,.000,1.6,.111,-0.1,0,-3.3,.198,7,sa3018593
Juan Matheus,MIA,A+,22,182,12.1%,15.9%,0.76,.261,.352,.471,.823,.210,7.5,.276,0.6,29,2.3,.369,113,sa3018611
Carlos Sanchez,MIA,A+,21,138,13.8%,29.0%,0.48,.155,.268,.319,.587,.164,3.4,.176,-0.1,10,-9.7,.274,55,sa3018613
Jose Escobar,CHC,A+,21,333,9.3%,13.5%,0.69,.295,.366,.435,.801,.140,5.0,.328,-1.1,52,3.6,.367,108,sa3018629
Erick Torres,KCR,A+,21,361,7.5%,15.0%,0.50,.271,.325,.330,.655,.059,5.3,.310,-0.6,38,-14.5,.309,74,sa3018641
Byron Chourio,MIN,A+,21,94,14.9%,21.3%,0.70,.303,.419,.500,.919,.197,7.6,.370,2.1,19,5.2,.418,140,sa3018644
Joseilyn Gonzalez,LAD,A+,24,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3018910
Nestor Rios,MIA,A+,21,17,11.8%,52.9%,0.22,.000,.235,.000,.235,.000,7.5,.000,0.2,0,-2.6,.183,0,sa3018918
Jeffrey Mercedes,CLE,A+,21,357,6.7%,19.9%,0.34,.244,.303,.405,.708,.162,2.7,.279,-0.9,41,-10.5,.321,80,sa3018942
Abrahan Ramirez,MIA,A+,21,165,10.9%,18.2%,0.60,.231,.315,.322,.637,.091,5.1,.272,0.6,16,-7.5,.302,73,sa3018943
Samuel Gil,DET,A+,21,413,9.2%,15.0%,0.61,.244,.324,.290,.615,.047,5.8,.289,0.2,40,-19.9,.300,73,sa3018963
Ricardo Hurtado,DET,A+,23,427,16.2%,26.9%,0.60,.191,.351,.312,.663,.121,3.5,.257,-0.6,52,-9.9,.328,91,sa3019200
Won-Bin Cho,STL,A+,22,233,15.9%,24.9%,0.64,.269,.395,.487,.882,.218,7.6,.346,0.9,43,9.6,.402,128,sa3019526
Yasser Mercedes,MIN,A+,21,394,9.9%,29.4%,0.34,.232,.320,.409,.728,.177,6.8,.309,4.2,49,-7.6,.333,88,sa3019557
Ricson Gonzalez,KCR,A+,21,7,14.3%,42.9%,0.33,.000,.143,.000,.143,.000,0.1,.000,0.0,0,-1.5,.109,-47,sa3019629
Tayden Hall,MIL,A+,23,371,18.3%,22.9%,0.80,.264,.415,.462,.877,.199,5.3,.330,-1.2,70,16.9,.407,130,sa3019929
Logan Wagner,LAD,A+,22,254,7.1%,28.0%,0.25,.260,.312,.550,.862,.290,4.8,.299,-0.7,40,3.4,.370,111,sa3019932
Jose Izarra,LAD,A+,24,204,10.3%,26.5%,0.39,.229,.317,.331,.648,.103,8.0,.311,0.5,21,-8.5,.307,73,sa3019998
Sammy Hernandez,STL,A+,22,253,17.0%,18.6%,0.91,.279,.411,.529,.940,.250,5.3,.311,0.9,51,14.9,.422,140,sa3020141
Cameron Decker,LAD,A+,22,181,12.2%,31.5%,0.39,.220,.324,.367,.691,.147,6.5,.312,-0.3,21,-5.2,.322,81,sa3020223
Lamar King Jr.,SDP,A+,22,376,9.6%,24.5%,0.39,.234,.327,.325,.652,.091,5.8,.312,0.3,41,-13.6,.313,76,sa3020279
Austin Charles,KCR,A+,22,186,8.6%,19.4%,0.44,.285,.353,.491,.844,.206,6.7,.325,0.5,31,3.7,.377,115,sa3020497
Yannic Walther,MIL,A+,22,121,14.0%,34.7%,0.40,.238,.342,.356,.698,.119,1.6,.373,-0.3,15,-2.6,.330,83,sa3021064
Alfredo Duno,CIN,A+,20,295,16.6%,26.8%,0.62,.260,.390,.512,.902,.252,3.1,.318,-0.4,55,12.4,.403,128,sa3021066
Starlyn Caba,MIA,A+,20,373,19.0%,24.1%,0.79,.236,.389,.378,.767,.142,7.5,.313,2.5,58,4.2,.368,112,sa3021070
Angel Cepeda,CHC,A+,20,306,14.4%,27.1%,0.53,.267,.389,.442,.831,.175,5.8,.350,0.4,52,8.0,.384,119,sa3021080
Esmil Valencia,MIA,A+,20,200,5.0%,23.5%,0.21,.209,.260,.385,.645,.176,6.2,.241,-0.8,17,-11.9,.286,63,sa3021082
Welbyn Francisca,CLE,A+,20,289,11.1%,22.1%,0.50,.277,.356,.538,.894,.261,5.8,.303,0.5,51,9.4,.392,123,sa3021087
Enrique Jimenez,MIN,A+,20,106,17.0%,27.4%,0.62,.205,.340,.375,.715,.170,2.4,.255,-0.3,14,-1.7,.337,91,sa3021091
Filippo Di Turi,MIL,A+,20,15,26.7%,33.3%,0.80,.182,.400,.182,.582,.000,1.6,.333,-0.1,2,-0.3,.328,83,sa3021093
Juan Hernandez,DET,A+,20,296,7.1%,33.4%,0.21,.213,.274,.279,.553,.066,4.2,.322,-1.0,19,-23.5,.264,52,sa3021152
Yoiber Ocopio,SDP,A+,21,59,5.1%,23.7%,0.21,.259,.322,.333,.655,.074,2.3,.333,-0.2,6,-2.2,.311,75,sa3021159
José Pirela,CLE,A+,20,98,12.2%,25.5%,0.48,.306,.398,.588,.986,.282,3.6,.382,-0.8,21,6.8,.433,148,sa3021191
Eduardo Quintero,LAD,A+,20,501,17.6%,20.4%,0.86,.309,.445,.495,.940,.186,8.4,.387,3.5,107,34.4,.433,149,sa3021208
Luiyin Alastre,MIL,A+,20,279,18.6%,16.1%,1.16,.195,.349,.277,.626,.082,4.3,.236,-3.7,31,-9.6,.315,75,sa3021210
Luis Lameda,MIL,A+,20,56,14.3%,19.6%,0.73,.146,.268,.229,.497,.083,4.5,.189,-0.1,3,-5.1,.250,35,sa3021233
Angel Acosta,KCR,A+,23,215,9.8%,13.5%,0.72,.286,.371,.357,.729,.071,4.9,.331,-1.6,30,-1.2,.348,98,sa3021290
Pedro Roque,KCR,A+,20,13,15.4%,46.2%,0.33,.091,.231,.273,.503,.182,7.5,.200,-0.5,1,-1.3,.239,32,sa3021300
Heriberto Caraballo,STL,A+,21,11,0.0%,54.5%,0.00,.091,.091,.182,.273,.091,2.6,.200,0.0,-1,-2.3,.116,-45,sa3021317
Jayson Bass,MIN,A+,20,82,4.9%,34.1%,0.14,.184,.244,.303,.547,.118,4.3,.244,-0.1,5,-7.2,.254,41,sa3021323
Logun Clark,CLE,A+,23,118,21.2%,21.2%,1.00,.165,.398,.224,.622,.059,2.1,.220,-0.4,16,-1.4,.341,92,sa3021584
Hyungchan Um,KCR,A+,22,37,16.2%,32.4%,0.50,.241,.389,.483,.872,.241,8.3,.375,0.1,7,1.4,.397,127,sa3021585
Tyler Rodriguez,MIL,A+,20,171,14.6%,20.5%,0.71,.243,.380,.336,.716,.093,3.9,.311,-1.7,24,-0.4,.352,97,sa3021615
Dameury Pena,MIN,A+,20,110,7.3%,10.0%,0.73,.245,.321,.316,.637,.071,6.9,.276,-0.1,11,-4.7,.306,72,sa3021624
Ramon Ramirez,KCR,A+,21,372,10.5%,22.8%,0.46,.279,.362,.477,.839,.198,6.2,.338,0.5,61,7.6,.378,116,sa3021637
Asbel Gonzalez,KCR,A+,20,510,10.2%,25.5%,0.40,.262,.358,.314,.672,.052,8.0,.366,5.1,62,-11.7,.328,86,sa3021639
Brian Sanchez,MIA,A+,21,85,12.9%,23.5%,0.55,.264,.353,.514,.867,.250,2.1,.300,-0.5,14,1.9,.380,120,sa3021860
Eduardo Tait,MIN,A+,19,520,6.7%,22.9%,0.29,.221,.281,.418,.699,.197,3.6,.243,-1.1,55,-20.6,.309,74,sa3022162
Alfredo Alcantara,CIN,A+,20,433,11.5%,25.9%,0.45,.214,.316,.362,.677,.147,3.9,.265,-1.8,48,-14.3,.317,76,sa3022184
Alexey Lumpuy,CHC,A+,22,100,8.0%,31.0%,0.26,.341,.400,.549,.949,.209,9.0,.491,1.3,21,6.1,.424,142,sa3022296
Tre Richardson III,STL,A+,24,122,12.3%,28.7%,0.43,.346,.434,.731,1.165,.385,9.1,.424,1.5,33,14.9,.494,184,sa3022428
Chase Adkison,LAD,A+,26,69,13.0%,14.5%,0.90,.286,.382,.339,.722,.054,4.6,.333,0.0,10,-0.4,.348,98,sa3022433
Yimy Tovar,SDP,A+,20,41,9.8%,24.4%,0.40,.216,.293,.324,.617,.108,2.4,.269,-0.1,4,-2.3,.291,62,sa3022486
Jordan Thompson,LAD,A+,24,7,0.0%,42.9%,0.00,.143,.143,.286,.429,.143,2.6,.250,0.0,0,-1.1,.183,-3,sa3022497
Casey Yamauchi,OAK,A+,25,201,8.5%,9.5%,0.89,.297,.387,.430,.817,.134,7.4,.313,1.2,34,4.6,.381,103,sa3022528
Nate Nankil,OAK,A+,23,198,13.1%,18.7%,0.70,.210,.327,.305,.632,.096,3.9,.252,-0.7,21,-8.0,.308,59,sa3022532
Brian Kalmer,CHC,A+,25,29,3.4%,37.9%,0.09,.259,.276,.333,.609,.074,4.7,.412,0.1,2,-2.0,.276,53,sa3022591
Trevor Werner,KCR,A+,25,156,10.9%,27.6%,0.40,.215,.316,.467,.783,.252,4.0,.259,-1.1,22,-0.8,.349,98,sa3022592
Drew Bowser,CHC,A+,24,218,10.6%,33.0%,0.32,.212,.335,.353,.688,.141,6.0,.318,1.2,27,-4.9,.329,85,sa3022594
Jack Moss,CIN,A+,24,41,26.8%,22.0%,1.22,.200,.415,.333,.748,.133,1.1,.250,-0.2,7,0.7,.375,111,sa3022598
Myles Naylor,OAK,A+,21,314,12.4%,35.0%,0.35,.221,.325,.352,.677,.131,5.9,.342,-0.4,36,-9.8,.319,66,sa3022605
Brandon Winokur,MIN,A+,21,331,13.0%,29.3%,0.44,.252,.362,.421,.783,.169,6.8,.347,-0.2,50,2.2,.362,106,sa3022613
Bryan Gonzalez Garcia,LAD,A+,20,7,28.6%,42.9%,0.67,.200,.429,.200,.629,.000,1.6,.500,0.0,1,0.0,.352,100,sa3022617
Bennett Lee,DET,A+,24,4,0.0%,25.0%,0.00,.500,.500,.750,1.250,.250,0.1,.667,0.0,1,0.7,.555,228,sa3022679
Luke Shliger,DET,A+,24,163,15.3%,20.2%,0.76,.254,.393,.385,.777,.131,4.1,.305,-1.1,26,2.4,.371,117,sa3022694
Chase Jaworsky,MIA,A+,21,268,11.9%,20.9%,0.57,.241,.336,.362,.698,.121,6.6,.291,1.5,33,-6.2,.328,88,sa3022700
Quinn McDaniel,MIN,A+,23,173,10.4%,21.4%,0.49,.288,.364,.451,.815,.163,7.7,.360,0.6,27,2.5,.371,112,sa3022701
Dillon Head,MIA,A+,21,403,9.4%,20.8%,0.45,.248,.323,.379,.701,.131,8.7,.303,4.6,48,-10.7,.324,86,sa3022753
Blake Mitchell,KCR,A+,21,511,22.1%,34.1%,0.65,.234,.414,.459,.873,.226,5.3,.346,0.6,96,21.7,.403,131,sa3022756
Stone Russell,KCR,A+,22,61,9.8%,31.1%,0.32,.216,.317,.353,.670,.137,4.2,.313,-0.2,7,-2.1,.314,77,sa3022819
Carter Graham,CIN,A+,24,292,15.4%,18.8%,0.82,.322,.450,.614,1.064,.292,4.0,.356,0.4,71,29.2,.469,168,sa3022824
Eric Bitonti,MIL,A+,20,489,16.6%,32.9%,0.50,.270,.391,.525,.916,.255,6.5,.379,2.9,93,22.7,.408,131,sa3022866
Carson Rucker,DET,A+,21,71,14.1%,28.2%,0.50,.217,.338,.433,.771,.217,4.6,.250,0.0,10,-0.1,.352,105,sa3022926
Tai Peete,STL,A+,20,200,10.0%,28.5%,0.35,.300,.370,.611,.981,.311,7.8,.389,-1.3,41,12.1,.424,141,sa3022966
Kyle Henley,CIN,A+,21,58,6.9%,37.9%,0.18,.352,.397,.537,.934,.185,7.4,.581,0.0,12,3.2,.418,137,sa3023012
Tommy Hawke,CLE,A+,23,417,17.3%,16.8%,1.03,.291,.416,.377,.793,.086,7.8,.357,3.0,70,10.1,.382,117,sa3023055
Jonah Advincula,CLE,A+,25,87,19.5%,12.6%,1.55,.239,.414,.418,.832,.179,9.4,.273,1.2,15,2.8,.391,122,sa3023056
Josh Adamczewski,MIL,A+,21,211,19.4%,19.0%,1.03,.331,.464,.572,1.037,.241,6.4,.387,0.7,51,20.3,.464,165,sa3023168
Michael Carico,CHC,A+,23,99,25.3%,32.3%,0.78,.164,.384,.260,.644,.096,3.8,.275,0.1,13,-1.4,.338,90,sa3023216
Jake Cunningham,SDP,A+,23,225,12.9%,33.3%,0.39,.269,.369,.560,.928,.290,3.8,.356,-0.9,43,10.2,.407,133,sa3023269
Jaron Elkins,LAD,A+,21,143,14.0%,23.8%,0.59,.254,.378,.288,.666,.034,5.6,.353,0.9,18,-2.4,.335,90,sa3023288
Cade Austin,MIA,A+,24,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3023372
Colby Shade,MIA,A+,24,265,9.8%,27.2%,0.36,.279,.377,.456,.833,.177,9.3,.367,5.5,45,6.3,.382,121,sa3023374
Chris Brito,KCR,A+,26,104,13.5%,29.8%,0.45,.307,.413,.511,.925,.205,3.6,.434,-0.1,21,6.0,.420,141,sa3023486
John Michael Faile,CIN,A+,26,362,8.8%,21.0%,0.42,.278,.351,.479,.830,.202,3.7,.318,-0.7,57,5.1,.371,109,sa3023579
Nico Perez,LAD,A+,21,358,13.4%,22.9%,0.59,.270,.380,.450,.830,.180,9.2,.340,2.9,60,8.2,.381,117,sa3023603
Patrick Lee,DET,A+,26,90,18.9%,28.9%,0.65,.279,.433,.529,.963,.250,9.2,.375,1.7,19,6.1,.432,154,sa3023666
Emil Morales,LAD,A+,19,368,13.0%,25.3%,0.52,.281,.380,.534,.914,.252,3.3,.335,-1.1,70,16.3,.405,132,sa3023887
Irvin Nunez,MIN,A+,20,58,10.3%,22.4%,0.46,.333,.431,.500,.931,.167,1.7,.412,-0.2,12,3.6,.425,145,sa3023899
Yairo Padilla,STL,A+,19,16,12.5%,31.3%,0.40,.143,.250,.357,.607,.214,0.1,.125,0.0,1,-1.1,.276,52,sa3023925
Luis De La Cruz,CLE,A+,19,61,4.9%,21.3%,0.23,.281,.311,.439,.750,.158,2.2,.341,-1.1,8,-1.1,.334,88,sa3023928
Luis Fragoza,MIN,A+,19,58,15.5%,31.0%,0.50,.295,.446,.318,.765,.023,5.3,.500,0.8,10,1.7,.389,122,sa3023955
Ramiro Dominguez,MIN,A+,19,37,10.8%,21.6%,0.50,.267,.378,.667,1.045,.400,8.1,.250,0.1,8,2.7,.437,152,sa3023985
Rainiel Rodriguez,STL,A+,19,128,14.8%,18.8%,0.79,.311,.430,.519,.949,.208,6.2,.372,-0.1,27,8.7,.432,146,sa3023987
Luis Peña,MIL,A+,19,219,11.0%,20.5%,0.53,.298,.384,.420,.804,.122,9.4,.375,1.7,35,3.6,.373,110,sa3024134
Dauri Fernández,CLE,A+,19,67,7.5%,19.4%,0.38,.226,.284,.500,.784,.274,9.2,.255,0.5,9,-0.9,.339,90,sa3024327
Juneiker Caceres,CLE,A+,18,100,12.0%,23.0%,0.52,.256,.390,.354,.744,.098,3.7,.345,-0.3,15,0.7,.363,105,sa3024329
Juan Ortuno,MIL,A+,19,28,7.1%,17.9%,0.40,.182,.321,.364,.685,.182,6.9,.176,0.7,3,-0.8,.322,79,sa3024330
Jose Cerice,KCR,A+,21,419,9.3%,14.3%,0.65,.272,.391,.371,.762,.099,6.3,.312,-0.7,65,4.6,.367,109,sa3024375
Justin Riemer,OAK,A+,24,161,23.0%,17.4%,1.32,.235,.416,.361,.777,.126,6.6,.275,0.4,27,3.5,.380,103,sa3025086
Cade McGee,STL,A+,23,363,13.2%,25.6%,0.52,.220,.366,.426,.793,.206,5.5,.267,-0.6,57,4.3,.368,108,sa3025153
Christian Martin,STL,A+,23,118,11.9%,29.7%,0.40,.230,.342,.280,.622,.050,5.6,.354,-0.7,13,-4.5,.311,73,sa3025155
Josh Kross,STL,A+,23,375,10.9%,25.1%,0.44,.252,.341,.438,.779,.185,3.0,.314,-1.0,54,0.0,.355,99,sa3025158
Ian Petrutz,STL,A+,23,207,7.7%,15.0%,0.52,.278,.355,.422,.777,.144,6.3,.315,-1.5,31,0.6,.358,102,sa3025159
Jacob Jenkins-Cowart,MIA,A+,23,213,7.5%,30.5%,0.25,.218,.282,.415,.696,.197,6.3,.273,0.6,22,-8.3,.310,77,sa3025201
