Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Arturo De Freitas,TEX,A+,25,111,7.2%,36.9%,0.20,.230,.291,.440,.731,.210,2.4,.327,-0.2,13,-2.6,.321,84,sa3005939
Jose Colmenares,PHI,A+,24,154,16.2%,26.6%,0.61,.278,.403,.413,.815,.135,4.8,.386,-4.1,27,4.4,.381,123,sa3009309
Eddinson Paulino,NYM,A+,23,36,25.0%,22.2%,1.13,.222,.417,.407,.824,.185,6.8,.278,0.1,6,1.3,.390,130,sa3009538
Brandon Lewis,PHI,A+,27,118,10.2%,29.7%,0.34,.183,.271,.365,.637,.183,1.0,.215,-0.2,10,-7.1,.280,61,sa3010035
Jamari Baylor,NYM,A+,25,118,18.6%,20.3%,0.92,.256,.427,.422,.850,.167,7.0,.317,0.3,22,5.4,.401,137,sa3011446
Wuilfredo Antunez,PHI,A+,24,69,10.1%,18.8%,0.54,.279,.353,.361,.714,.082,4.3,.340,0.3,9,-0.8,.335,95,sa3011578
Erick Brito,PHI,A+,24,12,25.0%,16.7%,1.50,.111,.333,.111,.444,.000,3.8,.143,-0.1,1,-0.9,.266,53,sa3011753
Jhon Diaz,TBR,A+,23,176,8.5%,25.0%,0.34,.208,.276,.346,.622,.138,4.7,.255,0.2,15,-9.8,.284,61,sa3014710
Vincent Perozo,NYM,A+,23,69,7.2%,18.8%,0.38,.258,.333,.355,.688,.097,2.6,.298,0.0,8,-1.6,.322,89,sa3015188
Narbe Cruz,HOU,A+,25,68,5.9%,22.1%,0.27,.283,.353,.383,.736,.100,2.7,.356,-0.7,9,-0.4,.341,83,sa3015205
Luis Durango,NYY,A+,23,107,6.5%,12.1%,0.54,.347,.398,.442,.840,.095,9.0,.402,1.7,19,3.5,.386,125,sa3015232
Jesus Castillo,PIT,A+,22,14,7.1%,14.3%,0.50,.385,.429,.462,.890,.077,6.6,.455,0.1,3,0.8,.410,133,sa3015587
Miguel Villarroel,WSN,A+,24,31,9.7%,12.9%,0.75,.250,.323,.536,.858,.286,7.2,.261,-0.4,5,0.6,.369,115,sa3015631
Kevin Villavicencio,NYM,A+,22,73,2.7%,21.9%,0.13,.186,.208,.386,.594,.200,9.2,.196,0.9,5,-6.0,.255,48,sa3015673
Arxy Hernandez,CHW,A+,22,212,8.0%,25.5%,0.31,.247,.318,.405,.723,.158,1.6,.308,-0.6,27,-3.9,.327,89,sa3015693
Shalin Polanco,PIT,A+,22,271,12.9%,28.0%,0.46,.202,.309,.395,.703,.193,6.9,.241,-0.3,32,-7.2,.318,77,sa3015699
Maikol Hernández,BAL,A+,22,69,10.1%,29.0%,0.35,.131,.221,.197,.417,.066,3.9,.175,0.1,1,-8.5,.207,14,sa3015712
Yeison Morrobel,TEX,A+,22,339,10.3%,16.8%,0.61,.297,.370,.497,.866,.200,4.1,.325,-2.7,60,11.0,.385,123,sa3015720
Ronald Hernandez,NYM,A+,22,454,15.4%,24.9%,0.62,.205,.337,.332,.669,.128,6.1,.263,2.3,54,-11.2,.320,88,sa3015738
Yasmil Bucce,BAL,A+,21,224,20.1%,31.7%,0.63,.229,.397,.463,.860,.234,2.3,.312,-0.9,41,8.9,.394,128,sa3015739
Gleider Figuereo,TEX,A+,22,493,12.2%,22.5%,0.54,.237,.337,.427,.764,.190,5.2,.275,-0.7,70,-1.0,.346,99,sa3015813
Yohairo Cuevas,NYM,A+,22,181,13.8%,37.6%,0.37,.150,.282,.320,.602,.170,7.1,.215,0.6,16,-10.2,.284,66,sa3015826
Willy Montero,NYY,A+,21,74,5.4%,27.0%,0.20,.235,.284,.309,.593,.074,6.8,.313,1.2,6,-4.7,.275,57,sa3015869
Jose Perez,TBR,A+,22,78,14.1%,29.5%,0.48,.119,.244,.149,.393,.030,2.6,.182,-0.2,2,-9.4,.210,16,sa3016162
Hans Montero,NYY,A+,22,66,19.7%,28.8%,0.68,.269,.424,.346,.770,.077,4.8,.406,0.6,11,1.7,.378,120,sa3016321
Diego Mosquera,NYM,A+,22,86,9.3%,26.7%,0.35,.099,.221,.113,.334,.014,4.8,.137,-0.8,0,-12.2,.186,7,sa3016825
Luis Caicuto,PHI,A+,23,205,15.6%,14.6%,1.07,.244,.363,.396,.759,.152,4.0,.259,-0.6,30,0.3,.350,104,sa3016923
Austin Murr,PHI,A+,27,10,20.0%,0.0%,2.00,.000,.200,.000,.200,.000,0.1,.000,0.0,0,-1.7,.151,-17,sa3016967
Tyler Miller,PHI,A+,26,86,10.5%,31.4%,0.33,.151,.271,.205,.476,.055,4.3,.222,0.2,4,-7.9,.244,39,sa3017109
Wes Kath,CHW,A+,23,89,9.0%,39.3%,0.23,.244,.326,.333,.659,.090,5.4,.419,0.1,10,-2.9,.311,79,sa3017172
Josue Gonzalez,NYY,A+,22,264,14.8%,24.2%,0.61,.219,.348,.381,.730,.163,6.8,.275,-0.7,36,-2.1,.339,96,sa3017175
Reed Trimble,BAL,A+,26,41,12.2%,19.5%,0.63,.286,.366,.771,1.137,.486,2.6,.217,-0.1,10,4.0,.460,168,sa3017180
Carlos Colmenarez,TBR,A+,22,141,10.6%,29.8%,0.36,.256,.374,.504,.878,.248,4.8,.328,0.0,26,5.4,.392,126,sa3017480
Creed Willems,BAL,A+,23,10,0.0%,20.0%,0.00,.500,.500,1.200,1.700,.700,1.6,.500,0.0,5,3.1,.703,316,sa3017562
Lonnie White Jr.,PIT,A+,23,104,16.3%,21.2%,0.77,.298,.413,.595,1.009,.298,8.4,.316,0.4,23,7.9,.436,148,sa3017628
T.J. White,WSN,A+,22,174,19.0%,20.1%,0.94,.257,.405,.434,.838,.176,5.1,.299,0.5,31,6.0,.388,126,sa3017697
Cristhian Vaquero,WSN,A+,21,56,10.7%,28.6%,0.38,.229,.309,.229,.538,.000,6.5,.333,0.6,4,-3.9,.268,53,sa3018403
Anthony Gutierrez,TEX,A+,21,1,0.0%,100.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,-0.3,.000,-100,sa3018406
Yordany De Los Santos,PIT,A+,21,404,7.7%,29.2%,0.26,.261,.333,.481,.813,.219,7.3,.338,-0.1,62,3.8,.359,102,sa3018408
Freili Encarnacion,BOS,A+,21,190,11.1%,25.8%,0.43,.193,.316,.360,.676,.168,4.2,.236,-0.9,22,-5.4,.316,78,sa3018414
Jhonny Severino,PIT,A+,21,474,7.0%,22.2%,0.31,.256,.308,.524,.832,.268,5.6,.264,0.1,72,3.5,.357,100,sa3018415
Braylin Tavera,BAL,A+,21,417,12.7%,32.6%,0.39,.243,.346,.410,.756,.167,5.5,.346,0.7,59,-0.9,.346,99,sa3018416
Kenni Gomez,HOU,A+,21,48,0.0%,29.2%,0.00,.229,.229,.354,.583,.125,7.5,.303,0.7,3,-3.9,.256,31,sa3018430
Leandro Arias,BAL,A+,21,408,12.3%,20.8%,0.59,.252,.361,.355,.716,.103,5.7,.317,-2.0,56,-3.1,.340,95,sa3018433
Marcos Torres,TEX,A+,21,84,6.0%,22.6%,0.26,.307,.366,.507,.873,.200,8.5,.389,0.9,15,2.9,.388,124,sa3018449
Angel Mata,PHI,A+,21,33,12.1%,36.4%,0.33,.207,.303,.241,.544,.034,0.1,.353,-0.1,3,-2.2,.271,56,sa3018464
Richard Ramirez,PIT,A+,20,34,2.9%,20.6%,0.14,.212,.235,.333,.569,.121,0.4,.240,-0.1,2,-2.8,.254,37,sa3018474
Rafael Ramirez Jr.,WSN,A+,20,12,16.7%,16.7%,1.00,.400,.500,.800,1.300,.400,4.9,.429,0.2,4,2.1,.549,224,sa3018476
Axiel Plaz,PIT,A+,20,412,9.5%,17.2%,0.55,.305,.389,.513,.902,.207,2.8,.336,-1.3,79,19.4,.402,128,sa3018480
Natanael Yuten,BOS,A+,21,107,2.8%,36.4%,0.08,.165,.196,.311,.507,.146,1.9,.217,-0.2,4,-11.6,.224,21,sa3018486
Yonatan Henriquez,NYM,A+,21,435,7.1%,25.3%,0.28,.222,.280,.384,.664,.162,7.2,.275,-0.6,43,-19.5,.297,74,sa3018487
Manolfi Jimenez,PHI,A+,21,47,0.0%,36.2%,0.00,.133,.149,.156,.304,.022,2.6,.207,-0.1,-2,-8.4,.143,-22,sa3018492
Juan Villavicencio,PHI,A+,21,145,15.9%,26.2%,0.61,.213,.338,.311,.649,.098,7.6,.301,0.0,16,-4.4,.314,82,sa3018494
Enmanuel Tejeda,NYY,A+,21,347,12.1%,18.4%,0.66,.220,.328,.325,.653,.105,5.5,.257,0.1,39,-11.3,.311,79,sa3018497
Diomedes Hernandez,NYY,A+,21,22,9.1%,22.7%,0.40,.211,.318,.316,.634,.105,0.6,.286,-0.1,2,-0.8,.304,75,sa3018504
Francisco Toledo,NYM,A+,21,4,0.0%,25.0%,0.00,.250,.250,.250,.500,.000,0.1,.333,0.0,0,-0.4,.232,35,sa3018519
Edwin Amparo,BAL,A+,21,122,9.8%,38.5%,0.26,.213,.303,.296,.600,.083,6.7,.356,0.3,11,-6.5,.287,63,sa3018526
Esteban Mejia,TEX,A+,21,157,7.0%,20.4%,0.34,.262,.331,.348,.679,.085,5.6,.324,0.4,18,-4.2,.318,82,sa3018527
Ricardo Gonzalez,TBR,A+,21,117,8.5%,23.1%,0.37,.276,.339,.343,.682,.067,4.4,.364,-0.2,14,-2.8,.321,83,sa3018529
Angel Mateo,TBR,A+,21,122,7.4%,26.2%,0.28,.200,.262,.309,.571,.109,5.0,.256,0.0,8,-9.1,.263,48,sa3018540
Nicandro Aybar,TBR,A+,21,126,11.1%,19.8%,0.56,.315,.392,.360,.752,.045,3.8,.407,-0.8,19,1.1,.358,106,sa3018544
Fernando Peguero,BAL,A+,21,42,21.4%,21.4%,1.00,.313,.476,.563,1.039,.250,9.5,.409,1.0,10,4.3,.466,172,sa3018546
Yeremy Cabrera,WSN,A+,20,361,10.0%,27.1%,0.37,.222,.299,.319,.618,.097,7.8,.299,3.8,33,-18.7,.289,66,sa3018549
Alfredo Velásquez,BAL,A+,21,55,7.3%,5.5%,1.33,.327,.377,.449,.826,.122,7.6,.333,-0.4,9,1.3,.376,117,sa3018556
Jeral Perez,CHW,A+,21,254,13.4%,17.3%,0.77,.279,.378,.442,.820,.163,3.3,.317,-1.2,42,5.6,.373,117,sa3018557
Andrés Nolaya,BAL,A+,21,57,17.5%,22.8%,0.77,.222,.386,.356,.742,.133,4.9,.267,-0.6,9,0.5,.358,106,sa3018563
Narciso Polanco,TBR,A+,21,505,10.9%,21.4%,0.51,.253,.339,.385,.724,.132,6.6,.314,-1.6,66,-6.2,.334,91,sa3018564
Luis Sanchez,ATL,A+,22,40,5.0%,25.0%,0.20,.176,.256,.235,.492,.059,2.6,.240,-0.1,2,-3.8,.239,41,sa3018578
Alberto Hernandez,HOU,A+,22,41,2.4%,22.0%,0.11,.250,.268,.475,.743,.225,6.6,.300,-0.6,5,-1.0,.319,70,sa3018582
Wady Mendez,TEX,A+,21,3,0.0%,66.7%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,-0.9,.000,-100,sa3018615
Santiago Gomez,NYY,A+,22,21,9.5%,38.1%,0.25,.211,.286,.211,.496,.000,1.9,.364,-0.6,1,-1.8,.249,41,sa3018616
Ryan Burrowes,CHW,A+,21,403,13.9%,21.3%,0.65,.261,.379,.421,.800,.160,7.4,.326,0.9,66,7.8,.370,115,sa3018619
Ronny Hernandez,BOS,A+,21,275,14.5%,14.5%,1.00,.304,.407,.548,.955,.243,1.8,.309,-1.0,57,17.5,.421,141,sa3018643
Nikau Pouaka-Grego,PHI,A+,21,13,15.4%,23.1%,0.67,.182,.308,.182,.490,.000,5.2,.250,0.2,1,-1.0,.259,49,sa3018959
Alejandro Nuñez,HOU,A+,21,331,9.7%,17.8%,0.54,.246,.322,.392,.715,.147,5.0,.271,-2.8,41,-6.5,.326,74,sa3018977
Reylin Perez,HOU,A+,21,33,9.1%,36.4%,0.25,.172,.273,.310,.583,.138,4.8,.250,0.3,3,-2.1,.274,42,sa3019204
Jorgelys Mota,WSN,A+,21,88,13.6%,31.8%,0.43,.211,.364,.239,.603,.028,6.6,.349,1.2,10,-2.7,.313,81,sa3019465
Elis Cuevas,BAL,A+,21,218,6.0%,28.0%,0.21,.251,.332,.419,.751,.168,8.1,.328,0.1,30,-1.5,.340,95,sa3019509
Larry Martinez,TBR,A+,20,74,1.4%,27.0%,0.05,.206,.225,.279,.505,.074,1.7,.271,-0.1,3,-7.7,.229,27,sa3019551
Roderick Arias,NYY,A+,21,395,10.1%,29.4%,0.34,.271,.357,.441,.798,.171,6.6,.367,-0.5,61,4.2,.361,109,sa3019674
Tony Blanco Jr.,PIT,A+,21,334,10.2%,29.3%,0.35,.258,.341,.576,.918,.319,3.2,.295,-0.6,61,12.8,.392,122,sa3019722
Keduar Trujillo,HOU,A+,22,45,20.0%,31.1%,0.64,.143,.333,.229,.562,.086,3.8,.200,0.0,4,-2.1,.294,54,sa3019764
Nick Biddison,PHI,A+,25,350,13.4%,24.6%,0.55,.274,.384,.409,.793,.135,6.6,.368,-1.8,56,6.1,.368,115,sa3019888
Keshawn Ogans,ATL,A+,24,36,22.2%,27.8%,0.80,.111,.314,.111,.425,.000,1.8,.176,-0.1,2,-3.0,.252,49,sa3019893
Jacob Burke,CHW,A+,25,22,9.1%,36.4%,0.25,.211,.318,.316,.634,.105,2.6,.364,-0.1,2,-0.8,.304,75,sa3019934
Cade Doughty,ATL,A+,25,64,9.4%,31.3%,0.30,.207,.281,.345,.626,.138,2.6,.297,-0.1,6,-3.4,.288,71,sa3020196
Ryan Cermak,TBR,A+,25,109,11.9%,38.5%,0.31,.261,.376,.576,.952,.315,6.9,.366,0.8,22,5.9,.411,138,sa3020204
Elijah Green,WSN,A+,22,377,12.5%,44.6%,0.28,.227,.324,.390,.713,.163,7.0,.416,2.8,47,-7.3,.326,89,sa3020210
Juanfel Peguero,TBR,A+,21,81,9.9%,35.8%,0.28,.141,.225,.169,.394,.028,6.6,.233,-0.5,1,-10.5,.200,9,sa3020282
Matt Suggs,WSN,A+,26,87,16.1%,34.5%,0.47,.181,.322,.278,.600,.097,2.3,.310,-0.2,9,-3.9,.297,71,sa3020351
Caleb Farmer,WSN,A+,26,169,13.0%,25.4%,0.51,.217,.333,.348,.681,.130,2.8,.281,-0.3,20,-4.2,.320,85,sa3020354
Jacob Reimer,NYM,A+,22,18,11.1%,22.2%,0.50,.333,.444,.667,1.111,.333,2.6,.400,-0.1,5,2.1,.480,186,sa3020416
John Garcia,HOU,A+,25,261,10.7%,20.7%,0.52,.280,.379,.373,.753,.093,5.3,.357,0.6,39,1.6,.355,92,sa3020419
Hector Osorio,TEX,A+,21,155,11.0%,14.8%,0.74,.275,.370,.489,.859,.214,1.6,.275,-0.5,27,4.7,.383,121,sa3020461
Colin Burgess,ATL,A+,25,280,10.4%,23.2%,0.45,.187,.279,.270,.549,.083,2.5,.239,-0.7,20,-20.7,.264,56,sa3020535
D'Andre Smith,NYM,A+,25,8,0.0%,25.0%,0.00,.000,.125,.000,.125,.000,0.1,.000,0.0,-1,-1.8,.098,-47,sa3020536
Douglas Hodo III,BAL,A+,25,16,12.5%,6.3%,2.00,.643,.688,1.500,2.188,.857,7.3,.600,0.3,10,7.3,.873,419,sa3020614
Chandler Pollard,TEX,A+,22,303,9.2%,27.7%,0.33,.220,.309,.311,.620,.091,8.9,.307,4.3,29,-14.3,.294,67,sa3020615
Luis Guanipa,ATL,A+,20,146,2.7%,15.1%,0.18,.217,.233,.355,.588,.138,6.8,.231,0.2,9,-11.8,.256,51,sa3020884
Archer Brookman,ATL,A+,27,17,11.8%,11.8%,1.00,.200,.294,.333,.627,.133,2.0,.231,0.0,1,-1.2,.264,57,sa3020950
Antonis Macias,TEX,A+,21,392,12.0%,16.1%,0.75,.258,.356,.393,.750,.135,4.6,.291,-1.3,56,-0.5,.347,99,sa3021057
Yophery Rodriguez,BOS,A+,20,400,8.5%,23.3%,0.37,.246,.318,.462,.780,.216,3.1,.286,-1.5,56,-1.5,.344,94,sa3021083
Yoeilin Cespedes,BOS,A+,20,378,7.7%,24.9%,0.31,.249,.310,.477,.786,.228,3.8,.286,-3.0,52,-2.0,.342,93,sa3021085
Daiverson Gutierrez,NYM,A+,20,424,9.4%,16.5%,0.57,.198,.301,.317,.618,.118,3.8,.221,-1.7,40,-20.7,.292,71,sa3021086
Randy Guzman,NYM,A+,21,32,6.3%,21.9%,0.29,.393,.438,.536,.973,.143,1.1,.476,-0.1,7,2.4,.434,157,sa3021106
Jonathan Rivero,PIT,A+,20,3,0.0%,33.3%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,-0.9,.000,-100,sa3021150
Gabriel Lara,NYY,A+,20,16,6.3%,31.3%,0.20,.167,.313,.167,.479,.000,1.6,.250,-0.1,1,-1.2,.261,49,sa3021177
Félix Amparo,BAL,A+,20,22,22.7%,22.7%,1.00,.294,.455,.294,.749,.000,4.4,.417,-0.2,4,0.7,.382,121,sa3021180
Heriberto Rincon,NYM,A+,20,31,3.2%,32.3%,0.10,.267,.290,.267,.557,.000,2.2,.400,-0.4,2,-2.3,.264,54,sa3021238
John Gil,ATL,A+,20,431,13.0%,21.6%,0.60,.242,.346,.378,.724,.136,7.0,.286,4.2,57,-4.8,.336,100,sa3021284
John Estevez,ATL,A+,20,19,15.8%,36.8%,0.43,.250,.368,.250,.618,.000,0.1,.444,-0.1,2,-0.6,.315,87,sa3021287
Carlos Caro,PIT,A+,21,216,13.9%,25.0%,0.56,.265,.377,.387,.763,.122,7.6,.350,1.0,33,1.9,.358,101,sa3021325
Gerardo Rodriguez,BOS,A+,20,400,9.3%,14.2%,0.65,.255,.333,.363,.695,.108,2.8,.281,-1.6,48,-9.6,.321,80,sa3021614
Luis Parababire,ATL,A+,20,3,33.3%,33.3%,1.00,.000,.333,.000,.333,.000,2.6,.000,0.0,0,-0.3,.251,48,sa3021634
Juan Sulbaran,TEX,A+,20,13,15.4%,23.1%,0.67,.222,.333,.333,.667,.111,2.6,.286,0.0,1,-0.4,.309,76,sa3021851
Javier Mogollon,CHW,A+,20,170,14.7%,28.2%,0.52,.268,.385,.457,.841,.188,6.4,.349,0.5,29,4.9,.381,122,sa3021855
Brian Sanchez,PIT,A+,21,327,10.4%,25.1%,0.41,.254,.340,.431,.772,.177,6.4,.321,-2.2,47,-0.1,.348,95,sa3021860
Felix Cotes,TBR,A+,20,37,5.4%,35.1%,0.15,.118,.189,.206,.395,.088,4.4,.190,-0.3,0,-5.1,.190,3,sa3022053
Neurelin Montero,TEX,A+,20,16,12.5%,43.8%,0.29,.167,.375,.250,.625,.083,2.6,.400,-0.1,2,-0.3,.329,89,sa3022257
Alirio Ferrebus,PHI,A+,20,21,4.8%,9.5%,0.50,.105,.190,.105,.296,.000,6.0,.118,0.2,0,-3.4,.162,-11,sa3022306
Carlos Gutierrez,BOS,A+,21,58,8.6%,17.2%,0.50,.275,.351,.373,.723,.098,6.3,.341,-0.2,8,-0.5,.338,91,sa3022336
Yosweld Vasquez,HOU,A+,21,39,10.3%,25.6%,0.40,.324,.385,.382,.767,.059,6.2,.440,0.3,6,0.3,.357,93,sa3022361
Calvin Harris,CHW,A+,24,41,12.2%,9.8%,1.25,.389,.463,.694,1.158,.306,2.5,.400,-0.1,11,5.5,.501,194,sa3022496
Eddie Park,CHW,A+,24,31,9.7%,19.4%,0.50,.321,.387,.429,.816,.107,3.4,.409,0.1,5,0.8,.376,118,sa3022502
Isaiah Drake,ATL,A+,20,313,9.6%,25.6%,0.38,.264,.342,.443,.785,.179,5.6,.330,-0.6,47,1.5,.354,111,sa3022507
Will Verdung,ATL,A+,23,124,13.7%,15.3%,0.89,.320,.419,.447,.866,.126,3.4,.369,-1.8,23,5.5,.399,138,sa3022512
Brock Vradenburg,PHI,A+,24,163,13.5%,31.9%,0.42,.142,.258,.213,.470,.071,3.3,.216,-1.8,8,-15.9,.237,35,sa3022537
Nehomar Ochoa Jr.,HOU,A+,20,126,4.8%,32.5%,0.15,.305,.333,.576,.910,.271,9.1,.411,1.4,22,4.4,.388,112,sa3022572
Bryson Ware,PHI,A+,25,20,10.0%,15.0%,0.67,.111,.200,.111,.311,.000,0.1,.133,0.0,0,-3.1,.168,-7,sa3022597
Jack Moss,HOU,A+,24,300,11.3%,15.0%,0.76,.339,.403,.455,.859,.117,4.6,.382,-0.1,54,10.7,.389,112,sa3022598
Trent Farquhar,PHI,A+,25,275,14.2%,21.1%,0.67,.194,.347,.290,.637,.097,6.5,.256,0.4,32,-7.7,.316,83,sa3022606
Keaton Anthony,PHI,A+,25,19,26.3%,15.8%,1.67,.417,.526,.417,.943,.000,2.0,.455,-0.1,4,1.6,.443,160,sa3022608
Aidan Smith,NYM,A+,21,327,10.4%,31.5%,0.33,.246,.323,.444,.767,.197,7.8,.320,2.6,45,-2.4,.340,96,sa3022611
Sammy Stafura,NYM,A+,21,309,10.0%,27.8%,0.36,.284,.362,.582,.945,.299,7.0,.331,1.7,60,15.3,.405,133,sa3022612
Arturo Disla,TEX,A+,25,129,16.3%,23.3%,0.70,.314,.434,.559,.993,.245,3.4,.377,-0.1,29,10.0,.437,154,sa3022618
Quincy Scott,TEX,A+,23,364,14.0%,18.4%,0.76,.234,.357,.410,.767,.176,6.1,.251,-1.0,54,1.3,.352,103,sa3022656
Gavin Dugas,WSN,A+,26,32,12.5%,53.1%,0.24,.107,.219,.321,.540,.214,0.8,.111,-0.1,2,-2.9,.245,39,sa3022667
Elijah Nunez,WSN,A+,24,216,16.2%,30.1%,0.54,.222,.372,.292,.664,.070,8.0,.346,1.8,28,-3.2,.331,92,sa3022674
Marcus Brown,WSN,A+,24,72,6.9%,13.9%,0.50,.297,.361,.422,.783,.125,2.5,.321,-1.1,11,0.6,.357,101,sa3022676
Anthony Huezo,HOU,A+,20,169,10.7%,29.0%,0.37,.248,.337,.477,.814,.228,6.3,.315,1.7,26,2.0,.362,96,sa3022691
Wilson Rodriguez,NYY,A+,21,364,15.9%,19.8%,0.81,.259,.379,.427,.805,.167,7.7,.311,0.2,59,6.6,.369,114,sa3022760
Cole Gabrielson,NYY,A+,25,100,19.0%,15.0%,1.27,.256,.420,.346,.766,.090,5.8,.306,-0.9,17,2.4,.376,119,sa3022811
Bryan Broecker,TBR,A+,24,85,15.3%,28.2%,0.54,.229,.365,.357,.722,.129,4.8,.302,0.1,12,-0.3,.345,97,sa3022814
George Wolkow,CHW,A+,20,557,9.0%,32.1%,0.28,.239,.317,.446,.762,.207,6.8,.321,-1.9,75,-5.6,.337,95,sa3022817
Stanley Tucker,BOS,A+,24,176,9.1%,18.2%,0.50,.219,.303,.310,.613,.090,6.9,.256,1.3,16,-8.9,.290,62,sa3022818
Devin Saltiban,PHI,A+,21,456,7.0%,27.0%,0.26,.247,.309,.372,.681,.125,8.2,.333,3.1,51,-14.6,.312,81,sa3022827
Josh Moylan,NYY,A+,23,213,7.5%,43.7%,0.17,.229,.291,.495,.786,.266,3.8,.348,-1.0,29,-2.1,.337,95,sa3022865
Adrian Santana,TBR,A+,20,241,7.9%,9.5%,0.83,.316,.381,.400,.781,.084,7.0,.342,1.2,38,3.1,.363,109,sa3022890
Nazzan Zanetello,BOS,A+,21,127,10.2%,38.6%,0.27,.234,.331,.468,.799,.234,7.4,.357,0.1,19,0.8,.355,101,sa3022893
Enrique Bradfield Jr.,BAL,A+,24,27,14.8%,22.2%,0.67,.364,.444,.545,.990,.182,7.1,.438,0.4,6,2.1,.438,154,sa3022917
Brady Cerkownyk,WSN,A+,23,29,24.1%,34.5%,0.70,.190,.379,.238,.617,.048,2.2,.333,-0.6,3,-0.7,.322,86,sa3022929
Colin Houck,NYM,A+,21,400,8.8%,38.5%,0.23,.212,.288,.346,.634,.134,5.4,.338,-0.9,38,-20.0,.291,70,sa3022964
Maxton Martin,TEX,A+,21,508,7.5%,25.2%,0.30,.233,.291,.439,.730,.207,6.4,.270,-0.9,61,-12.5,.320,83,sa3023014
TJayy Walton,PHI,A+,21,91,17.6%,22.0%,0.80,.257,.385,.324,.709,.068,4.3,.333,-0.4,13,-0.2,.345,101,sa3023090
Luke Scherrer,PIT,A+,21,4,50.0%,25.0%,2.00,.000,.500,.000,.500,.000,2.6,.000,0.0,1,0.1,.376,112,sa3023140
Antonio Anderson,BOS,A+,21,339,12.7%,23.0%,0.55,.273,.373,.453,.826,.180,5.1,.343,-1.7,56,7.7,.374,113,sa3023167
Noah Myers,TBR,A+,26,124,8.9%,18.5%,0.48,.267,.366,.366,.732,.099,5.4,.321,-0.2,17,-0.5,.344,97,sa3023377
Austin Ehrlicher,BOS,A+,23,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3023482
