Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Willie MacIver,TEX,AAA,29,104,15.4%,17.3%,0.89,.232,.379,.354,.732,.122,3.4,.270,0.0,14,-0.8,.352,99,24641
Brendan Donovan,SEA,AAA,29,17,0.0%,17.6%,0.00,.176,.176,.353,.529,.176,2.6,.154,0.0,0,-2.1,.222,17,24679
Jonah Bride,TEX,AAA,30,506,16.8%,15.0%,1.12,.275,.399,.408,.807,.133,3.3,.309,-2.5,81,7.0,.376,114,24703
Logan O'Hoppe,TEX,AAA,26,92,10.9%,16.3%,0.67,.299,.407,.545,.952,.247,2.2,.339,-0.2,18,5.1,.422,141,24729
Bryan Lavastida,OAK,AAA,27,314,9.9%,15.6%,0.63,.238,.318,.347,.665,.108,4.3,.267,-0.8,31,-14.7,.309,59,24765
Drew Avans,COL,AAA,30,431,14.8%,22.0%,0.67,.219,.335,.287,.622,.068,6.6,.281,1.4,40,-22.4,.304,56,25183
Michael Stefanic,OAK,AAA,30,453,13.0%,9.5%,1.37,.296,.405,.414,.819,.118,4.1,.315,0.2,74,8.6,.382,104,25353
Omar Martinez,LAA,AAA,24,247,11.3%,33.6%,0.34,.224,.332,.410,.742,.186,1.7,.305,-0.5,31,-5.4,.337,81,25369
Will Wilson,SEA,AAA,27,61,14.8%,23.0%,0.64,.314,.410,.431,.841,.118,4.6,.405,0.3,10,1.5,.388,121,25434
Brenton Doyle,COL,AAA,28,47,8.5%,19.1%,0.44,.395,.447,.651,1.098,.256,4.9,.469,0.1,12,5.0,.478,165,25479
Cade Marlowe,OAK,AAA,29,485,10.7%,21.9%,0.49,.314,.390,.502,.892,.189,8.6,.394,3.9,87,16.0,.397,115,25505
Kyle McCann,COL,AAA,28,127,7.1%,37.0%,0.19,.188,.276,.286,.561,.098,1.4,.286,-0.2,8,-10.8,.267,33,25575
Brady Basso,OAK,AAA,28,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,25582
Cody Freeman,TEX,AAA,25,118,9.3%,12.7%,0.73,.308,.373,.452,.825,.144,4.3,.330,0.0,18,1.1,.371,111,25629
Will Brennan,SFG,AAA,28,375,5.1%,10.4%,0.49,.305,.347,.442,.789,.137,4.5,.322,-0.7,52,-2.9,.353,105,25660
Grant McCray,SFG,AAA,25,244,15.2%,23.0%,0.66,.233,.352,.356,.709,.124,7.0,.297,0.9,29,-6.3,.333,92,25690
Dustin Harris,SDP,AAA,26,135,10.4%,8.9%,1.17,.350,.422,.617,1.039,.267,8.4,.353,1.2,31,11.0,.451,149,25705
Blaine Crim,TEX,AAA,29,252,10.7%,21.0%,0.51,.265,.341,.453,.794,.188,4.2,.302,-0.1,35,-1.7,.354,92,25714
Braden Shewmake,HOU,AAA,28,52,13.5%,30.8%,0.44,.163,.294,.233,.527,.070,4.6,.259,0.3,3,-4.9,.257,46,25817
Matt Gorski,LAD,AAA,28,114,12.3%,28.9%,0.42,.222,.316,.354,.669,.131,5.7,.297,-0.1,11,-5.3,.310,73,25855
Matthew Lugo,LAA,AAA,25,21,14.3%,19.0%,0.75,.250,.429,.250,.679,.000,2.6,.333,-0.1,3,0.0,.361,95,25980
Vaughn Grissom,LAA,AAA,25,41,4.9%,19.5%,0.25,.308,.341,.359,.700,.051,1.7,.387,-0.6,5,-1.3,.325,73,26031
Jase Bowen,SDP,AAA,25,222,9.5%,26.6%,0.36,.292,.362,.600,.962,.308,7.7,.349,-1.0,41,9.0,.406,121,26047
Tyler Fitzgerald,SFG,AAA,28,114,13.2%,23.7%,0.56,.255,.368,.521,.890,.266,5.4,.286,0.4,19,2.8,.388,122,26208
Darell Hernaiz,OAK,AAA,24,217,13.4%,12.4%,1.07,.295,.394,.399,.792,.104,6.1,.333,0.3,33,1.9,.371,97,26224
Josh Smith,TEX,AAA,28,110,10.0%,17.3%,0.58,.217,.318,.337,.655,.120,6.2,.243,1.0,11,-5.4,.307,70,26396
Kyren Paris,LAA,AAA,24,289,17.3%,28.4%,0.61,.307,.427,.554,.981,.247,4.6,.411,1.0,60,18.4,.431,139,26420
Victor Bericoto,SFG,AAA,24,201,8.0%,20.4%,0.39,.282,.338,.425,.764,.144,3.3,.328,-0.4,26,-3.4,.343,99,26468
Jesus Rodriguez,SFG,AAA,24,225,10.7%,11.6%,0.92,.268,.347,.397,.744,.129,4.9,.280,1.0,28,-4.4,.339,97,26991
Ryan Ward,LAD,AAA,28,447,13.2%,17.0%,0.78,.250,.351,.432,.783,.182,4.9,.267,-0.5,62,-3.4,.353,100,27449
Justin Foscue,TEX,AAA,27,140,15.7%,15.7%,1.00,.287,.407,.426,.833,.139,4.2,.337,0.3,24,3.4,.387,121,27501
Edouard Julien,COL,AAA,27,46,15.2%,17.4%,0.88,.189,.348,.243,.591,.054,3.5,.241,-0.4,4,-2.3,.306,58,27534
Gage Workman,SDP,AAA,26,93,6.5%,25.8%,0.25,.229,.283,.253,.536,.024,3.8,.311,-0.1,5,-8.7,.257,29,27573
Alika Williams,OAK,AAA,27,10,30.0%,10.0%,3.00,.429,.600,1.000,1.600,.571,0.8,.400,0.0,4,2.5,.638,263,27604
Christian Koss,SFG,AAA,28,10,0.0%,10.0%,0.00,.444,.500,.778,1.278,.333,7.1,.429,0.2,3,1.7,.549,227,27653
Zac Veen,COL,AAA,24,445,10.8%,20.4%,0.53,.327,.402,.635,1.037,.309,7.8,.373,1.8,98,33.2,.443,143,27770
Shay Whitcomb,SFG,AAA,27,355,8.5%,24.8%,0.34,.273,.335,.414,.749,.141,6.0,.342,2.9,44,-7.4,.338,96,27789
Alejandro Osuna,TEX,AAA,23,195,13.3%,10.3%,1.30,.272,.373,.370,.743,.099,4.4,.294,-0.4,26,-2.4,.348,96,27915
Adael Amador,COL,AAA,23,434,14.1%,11.1%,1.27,.264,.367,.428,.795,.163,5.2,.276,-2.3,64,0.6,.362,93,27962
Jose Fernandez,ARI,AAA,22,243,7.8%,25.1%,0.31,.256,.318,.434,.752,.178,8.2,.320,0.8,29,-6.0,.334,75,28020
Denzer Guzman,LAA,AAA,22,268,10.1%,17.9%,0.56,.336,.403,.571,.974,.235,5.7,.378,-0.8,55,15.6,.425,136,28816
Bryce Teodosio,LAA,AAA,27,263,7.6%,26.2%,0.29,.262,.340,.408,.747,.146,7.5,.342,2.8,33,-4.8,.341,83,29524
Ryan Bliss,SEA,AAA,26,531,7.5%,20.5%,0.37,.262,.328,.398,.726,.136,6.3,.319,-2.4,62,-15.5,.329,84,29547
Adrian Del Castillo,ARI,AAA,26,115,15.7%,17.4%,0.90,.298,.404,.564,.967,.266,1.7,.324,-0.2,23,6.2,.420,129,29554
Tim Tawa,ARI,AAA,27,88,12.5%,14.8%,0.85,.320,.409,.733,1.142,.413,6.7,.304,-0.3,21,8.6,.469,159,29571
Connor Norby,COL,AAA,26,25,20.0%,16.0%,1.25,.400,.520,.800,1.320,.400,6.7,.429,0.3,8,4.4,.554,212,29592
Chad Stevens,COL,AAA,27,376,12.0%,27.9%,0.43,.317,.410,.462,.871,.145,7.0,.453,0.3,68,13.0,.399,116,29614
Joey Loperfido,HOU,AAA,27,239,11.3%,21.3%,0.53,.286,.378,.398,.776,.112,4.8,.366,0.4,35,0.2,.362,111,29630
Will Wagner,SDP,AAA,27,297,14.1%,16.8%,0.84,.252,.369,.378,.747,.126,4.1,.293,-0.9,41,-2.7,.351,87,29634
Marcelo Mayer,SFG,AAA,23,19,10.5%,47.4%,0.22,.353,.421,.588,1.009,.235,1.3,.714,0.0,4,1.4,.443,161,29668
Braxton Fulford,COL,AAA,27,183,12.0%,25.7%,0.47,.265,.377,.477,.854,.213,5.7,.337,0.5,31,3.9,.385,107,29704
Cam Cauley,TEX,AAA,23,406,12.6%,20.9%,0.60,.275,.368,.460,.828,.185,8.2,.324,5.7,63,4.0,.372,111,29710
Zack Gelof,OAK,AAA,26,70,20.0%,12.9%,1.56,.333,.486,.667,1.152,.333,4.9,.325,0.4,19,8.7,.498,176,29766
Max Muncy,OAK,AAA,23,77,9.1%,28.6%,0.32,.318,.403,.652,1.054,.333,2.4,.385,-0.1,17,6.0,.447,144,29779
Niko Kavadas,LAA,AAA,27,240,20.4%,28.3%,0.72,.312,.458,.593,1.051,.280,2.4,.436,-0.6,57,22.1,.463,159,29782
Brett Harris,SFG,AAA,28,187,13.4%,20.3%,0.66,.325,.430,.516,.946,.191,5.3,.404,-0.4,38,11.2,.427,133,29788
Jack Winkler,OAK,AAA,27,414,8.0%,25.8%,0.31,.214,.295,.362,.657,.149,4.3,.263,-0.4,37,-23.1,.299,63,29830
Denzel Clarke,OAK,AAA,26,41,17.1%,29.3%,0.58,.353,.463,.588,1.052,.235,3.5,.500,-0.1,10,3.9,.465,156,29858
Darren Baker,SFG,AAA,27,15,0.0%,26.7%,0.00,.400,.400,.400,.800,.000,5.0,.545,0.4,2,0.2,.372,117,29912
Jordan Lawlar,ARI,AAA,23,23,8.7%,30.4%,0.29,.200,.261,.400,.661,.200,5.1,.286,0.0,2,-1.6,.284,44,29976
Lazaro Montes,SEA,AAA,21,203,12.3%,31.0%,0.40,.274,.369,.571,.941,.297,3.5,.350,-0.3,37,7.8,.403,130,30361
Michael Arroyo,SEA,AAA,21,235,8.1%,16.2%,0.50,.277,.353,.490,.843,.213,6.8,.296,-0.7,36,1.8,.369,109,30384
Tyler Locklear,ARI,AAA,25,295,11.2%,18.6%,0.60,.302,.393,.490,.883,.188,3.8,.351,-1.4,53,9.6,.397,114,31396
Collin Price,HOU,AAA,26,321,14.3%,28.7%,0.50,.217,.346,.461,.806,.243,3.6,.258,0.5,46,-0.2,.360,110,31415
Jordan Beck,COL,AAA,25,114,7.0%,22.8%,0.31,.269,.325,.558,.882,.288,5.9,.292,-0.4,18,1.4,.375,101,31431
Daniel Susac,SFG,AAA,25,33,9.1%,6.1%,1.50,.464,.545,.821,1.367,.357,5.3,.435,0.3,11,6.6,.582,248,31441
Sterlin Thompson,COL,AAA,25,352,19.3%,15.9%,1.21,.325,.474,.500,.974,.175,6.1,.380,0.2,79,27.7,.448,146,31443
Henry Bolte,OAK,AAA,22,177,9.6%,22.0%,0.44,.348,.418,.658,1.076,.310,9.3,.402,2.0,42,16.0,.461,153,31448
Wade Meckler,LAA,AAA,26,17,41.2%,17.6%,2.33,.000,.412,.000,.412,.000,0.4,.000,0.0,1,-1.2,.285,48,31490
Ryan Ritter,COL,AAA,25,234,11.5%,20.5%,0.56,.325,.424,.459,.882,.134,6.9,.413,1.0,44,9.6,.407,120,31500
