Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
2,International League,AAA,20,3.0,129.0,506.0,435.0,7.51937984496124,0.507354201862211,0.12252964403359683,0.24308300337549404,0.32070161000320163,3.2667607246147288,0.19542211488537548,0.22099488343083007,119.79607139862149,20
2,International League,AAA,21,17.0,590.0,2584.0,2242.0,8.235593220338982,0.597645214280872,0.11261609854721362,0.19767441822054266,0.4104836665622391,4.7143897143343905,0.24193902784138738,0.17605699520284698,122.07382157178924,21
2,International League,AAA,22,28.0,1622.0,6955.0,6052.0,7.6424167694204685,0.4979721644643067,0.10909090857070707,0.23130034460601265,0.33032698256982435,5.579877861332879,0.24031093531832565,0.17742054322073048,109.60588089066755,22
2,International League,AAA,23,54.0,2523.0,10357.0,9015.0,6.759413396749901,0.5078294872939065,0.1094295688177144,0.243120594352129,0.3371528406447044,4.945822226191419,0.2438451484675186,0.14311888389398827,101.53621115955438,23
2,International League,AAA,24,80.0,3464.0,13646.0,11792.0,6.75445632798574,0.540010958967845,0.10980449746876378,0.22833895277759864,0.3669890606443898,5.032347768296449,0.23319027560214342,0.13777881355370744,102.76032908917153,24
2,International League,AAA,25,83.0,3745.0,14691.0,12827.0,6.441232099432586,0.4698624244192693,0.10520532846511468,0.2425253690042907,0.31078696826466495,4.82957927525322,0.24429705508578048,0.13507017577231928,99.66550468313756,25
2,International League,AAA,26,87.0,4274.0,16695.0,14479.0,6.489356669820246,0.5279543095177439,0.11102395413298738,0.23832923791538319,0.35229285961341683,5.115625690048186,0.23859112295560886,0.13991625579949593,99.95295010891705,26
2,International League,AAA,27,77.0,3719.0,13740.0,11874.0,6.381995477671,0.5525218750717248,0.10847235318540102,0.22277227675232963,0.3766798656115356,5.090708090756606,0.23426476017159287,0.12214990388283484,96.77679005368326,27
2,International League,AAA,28,53.0,2129.0,8323.0,7236.0,6.191114245416079,0.44296923657988524,0.10575296063427606,0.2479855678776909,0.2875227144232431,4.9747730751052295,0.23681910929201302,0.13148413442841078,93.81335294480986,28
2,International League,AAA,29,54.0,1961.0,7442.0,6438.0,6.415584415584416,0.5755580203188287,0.11123153989608453,0.21848965281040048,0.3934618646233595,4.848866727431141,0.23450569662031293,0.1265699882281056,97.0921183921492,29
