Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Blake Cederlind,ARI,AA,30,7.2,.211,5.33,5.0%,80.0%,15.0%,0.0%,33.3%,45.0%,15.0%,40.0%,11.2%,70,73,143,20344
Bennett Sousa,HOU,AA,31,2.2,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,51.7%,6,23,29,21345
Eduarniel Núñez,OAK,AA,27,2.1,.000,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,40.0%,40.0%,20.0%,3.8%,12,14,26,23162
Omar Cruz,SDP,AA,27,28.2,.298,1.08,16.7%,43.3%,40.0%,20.8%,16.7%,48.4%,12.9%,38.7%,16.1%,164,315,479,23875
Chris Vallimont,MIN,AA,29,66.2,.316,0.88,22.3%,36.3%,41.5%,23.8%,8.8%,56.9%,25.4%,17.8%,11.8%,365,736,1101,24935
Jhony Brito,SDP,AA,28,18.1,.196,3.70,14.5%,67.3%,18.2%,50.0%,10.0%,57.9%,14.0%,28.1%,11.7%,83,148,231,25386
Hunter Brown,HOU,AA,27,2.0,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,20.0%,14,21,35,25880
Nick Robertson,LAD,AA,27,30.2,.162,1.33,22.2%,44.4%,33.3%,23.8%,9.5%,40.6%,33.3%,26.1%,19.0%,131,270,401,26226
Hancel Rincon,STL,AA,24,2.1,.167,1.33,0.0%,57.1%,42.9%,33.3%,33.3%,28.6%,14.3%,57.1%,20.7%,6,23,29,27144
Hayden Wesneski,HOU,AA,28,4.0,.182,3.50,18.2%,63.6%,18.2%,0.0%,0.0%,81.8%,0.0%,18.2%,15.2%,17,29,46,27581
Cody Bradford,TEX,AA,28,6.0,.308,1.40,7.7%,53.8%,38.5%,20.0%,0.0%,23.1%,30.8%,46.2%,10.4%,33,73,106,27597
Nick Davila,SEA,AA,27,9.0,.261,4.00,13.0%,69.6%,17.4%,25.0%,0.0%,69.6%,17.4%,13.0%,16.8%,36,95,131,27741
Beck Way,KCR,AA,26,0.2,1.000,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,16.7%,8,16,24,27877
Winston Santos,TEX,AA,24,42.1,.411,1.36,20.0%,46.1%,33.9%,15.4%,25.6%,46.6%,26.7%,26.7%,17.4%,271,497,768,28489
Bradgley Rodriguez,SDP,AA,22,1.0,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,40.0%,2,8,10,29107
Nick Nastrini,LAD,AA,26,0.0,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,0.0%,12,1,13,29833
Jack Leiter,TEX,AA,26,3.0,.286,0.25,28.6%,14.3%,57.1%,50.0%,25.0%,50.0%,12.5%,37.5%,13.6%,21,38,59,30146
Mike Paredes,MIN,AA,25,14.0,.424,1.00,27.8%,36.1%,36.1%,30.8%,23.1%,32.4%,40.5%,27.0%,17.5%,86,154,240,30187
Jose Cabrera,ARI,AA,24,45.0,.250,1.18,24.5%,40.9%,34.5%,10.5%,18.4%,46.8%,25.2%,27.9%,15.6%,233,402,635,30412
Cooper Hjerpe,STL,AA,25,14.1,.261,0.73,24.0%,32.0%,44.0%,18.2%,18.2%,48.0%,20.0%,32.0%,13.1%,119,179,298,31853
Tatsuya Imai,HOU,AA,28,2.0,.625,1.00,77.8%,11.1%,11.1%,0.0%,100.0%,44.4%,11.1%,44.4%,6.8%,28,31,59,37124
Kade Anderson,SEA,AA,21,93.1,.239,1.26,18.8%,45.3%,35.9%,12.3%,6.2%,45.7%,21.2%,33.2%,18.5%,393,890,1283,37238
Adam Leverett,SEA,AA,27,96.0,.298,1.26,25.2%,41.7%,33.1%,14.1%,21.7%,48.6%,24.6%,26.8%,13.1%,509,979,1488,sa1169991
Luis Quiñones,MIN,AA,28,19.0,.281,1.08,18.2%,42.4%,39.4%,15.4%,7.7%,30.3%,30.3%,39.4%,15.4%,149,209,358,sa1170867
Sadrac Franco,SDP,AA,26,57.2,.318,1.69,21.4%,49.4%,29.2%,17.8%,17.8%,42.5%,20.6%,36.9%,13.1%,398,639,1037,sa3005073
Jesus Valdez,ARI,AA,28,2.1,.333,0.08,7.1%,7.1%,85.7%,16.7%,41.7%,57.1%,35.7%,7.1%,7.0%,25,32,57,sa3005492
Michael Flynn,SDP,AA,29,13.0,.355,1.75,31.3%,43.8%,25.0%,25.0%,12.5%,62.5%,15.6%,21.9%,14.5%,81,126,207,sa3006803
Frainyer Chavez,TEX,AA,27,1.0,.500,1.00,0.0%,50.0%,50.0%,66.7%,0.0%,16.7%,33.3%,50.0%,0.0%,7,12,19,sa3007019
Jake Higginbotham,MIN,AA,30,5.2,.214,1.33,6.7%,53.3%,40.0%,33.3%,16.7%,46.7%,13.3%,40.0%,10.9%,34,58,92,sa3007590
Julio Rodriguez,HOU,AA,26,27.2,.357,3.29,14.3%,65.7%,20.0%,14.3%,14.3%,48.6%,26.4%,25.0%,15.1%,210,300,510,sa3007992
Connor Scott,KCR,AA,26,2.0,.167,1.00,33.3%,33.3%,33.3%,50.0%,0.0%,83.3%,0.0%,16.7%,5.9%,4,13,17,sa3008080
Euribiel Angeles,OAK,AA,24,1.0,.667,1.00,42.9%,28.6%,28.6%,0.0%,50.0%,71.4%,28.6%,0.0%,0.0%,12,15,27,sa3008877
Christian Suarez,LAD,AA,25,66.0,.349,1.54,25.0%,45.5%,29.5%,19.2%,15.4%,46.9%,24.0%,29.1%,15.9%,424,705,1129,sa3009222
Jonatan Bernal,ARI,AA,24,32.1,.211,2.06,25.7%,50.0%,24.3%,38.9%,22.2%,45.3%,20.0%,34.7%,15.6%,140,295,435,sa3009271
Joel Ibarra,LAD,AA,23,9.2,.286,0.80,18.2%,36.4%,45.5%,30.0%,10.0%,45.5%,18.2%,36.4%,9.2%,153,131,284,sa3009326
Frank Rodriguez,LAD,AA,24,3.0,.364,5.00,45.5%,45.5%,9.1%,100.0%,0.0%,81.8%,18.2%,0.0%,7.9%,18,20,38,sa3009330
Railin Perez,HOU,AA,24,48.1,.339,1.56,23.0%,46.9%,30.1%,38.2%,8.8%,39.1%,27.0%,33.9%,13.1%,376,538,914,sa3009622
J.T. Arruda,SEA,AA,28,1.1,.429,1.00,42.9%,28.6%,28.6%,50.0%,0.0%,14.3%,57.1%,28.6%,0.0%,13,15,28,sa3010036
Blake Townsend,TEX,AA,25,90.2,.262,1.02,24.6%,38.1%,37.3%,25.8%,15.5%,39.8%,29.3%,30.8%,10.2%,562,942,1504,sa3010125
Fernando Sanchez,SDP,AA,25,44.1,.327,1.67,27.9%,45.0%,27.0%,20.0%,10.0%,33.6%,29.2%,37.2%,12.1%,316,491,807,sa3010134
Austin Roberts,TEX,AA,27,47.1,.256,1.06,22.1%,40.0%,37.9%,19.4%,22.2%,40.8%,30.6%,28.6%,18.3%,301,493,794,sa3010254
Nick Mikolajchak,MIN,AA,28,11.2,.310,0.80,23.4%,34.0%,42.6%,10.0%,25.0%,38.3%,29.8%,31.9%,8.7%,67,129,196,sa3010303
Zach Vennaro,MIN,AA,30,7.2,.429,3.33,35.0%,50.0%,15.0%,0.0%,0.0%,47.6%,23.8%,28.6%,10.8%,82,113,195,sa3010326
Ben Anderson,TEX,AA,28,67.0,.362,1.83,25.4%,48.2%,26.3%,20.0%,16.7%,50.2%,24.7%,25.1%,9.0%,447,683,1130,sa3010560
Sam Ryan,MIN,AA,27,38.0,.353,1.50,25.6%,44.6%,29.8%,19.4%,13.9%,45.2%,23.4%,31.5%,9.6%,278,423,701,sa3010627
Andrew Schultz,STL,AA,28,19.1,.275,3.13,19.5%,61.0%,19.5%,12.5%,12.5%,31.7%,19.5%,48.8%,15.9%,139,207,346,sa3010782
Austin Bergner,TEX,AA,29,4.1,.333,0.33,20.0%,20.0%,60.0%,11.1%,0.0%,53.3%,13.3%,33.3%,7.3%,59,50,109,sa3011122
Grant Gambrell,KCR,AA,28,34.2,.316,1.13,18.3%,43.3%,38.5%,10.0%,17.5%,48.6%,25.7%,25.7%,12.3%,205,388,593,sa3011129
Josh Hejka,TEX,AA,29,8.2,.360,0.91,27.6%,34.5%,37.9%,27.3%,36.4%,24.1%,31.0%,44.8%,7.6%,52,92,144,sa3011152
Aidan Anderson,TEX,AA,29,0.2,.750,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,25.0%,50.0%,25.0%,13.6%,6,16,22,sa3011250
Zach Bryant,TEX,AA,28,53.1,.317,1.52,22.0%,47.0%,31.0%,23.1%,13.5%,40.2%,21.3%,38.5%,9.7%,352,607,959,sa3011368
JJ Goss,OAK,AA,25,51.2,.314,2.03,26.7%,49.1%,24.2%,15.4%,12.8%,41.1%,22.7%,36.2%,8.1%,334,526,860,sa3011420
Michael Cuevas,HOU,AA,25,12.1,.294,2.00,22.9%,51.4%,25.7%,44.4%,22.2%,47.2%,19.4%,33.3%,10.7%,123,149,272,sa3011437
Yehizon Sanchez,MIN,AA,25,4.1,.385,2.00,30.8%,46.2%,23.1%,0.0%,0.0%,23.1%,38.5%,38.5%,9.0%,39,39,78,sa3011574
James Gonzalez,OAK,AA,25,18.0,.396,2.33,24.5%,52.8%,22.6%,33.3%,8.3%,44.4%,25.9%,29.6%,12.2%,127,201,328,sa3011609
Jared Johnson,OAK,AA,25,34.2,.355,1.29,26.3%,41.5%,32.2%,13.2%,21.1%,41.5%,25.4%,33.1%,13.5%,195,377,572,sa3011626
Avery Short,ARI,AA,25,87.0,.276,0.93,24.5%,36.3%,39.2%,22.0%,16.5%,45.6%,26.5%,27.9%,11.2%,513,877,1390,sa3011712
Indigo Diaz,ARI,AA,27,23.2,.382,1.22,26.8%,40.2%,32.9%,7.4%,29.6%,38.6%,32.5%,28.9%,14.0%,199,295,494,sa3011726
Andrew Dalquist,SDP,AA,25,21.0,.250,1.05,17.0%,42.6%,40.4%,26.3%,21.1%,44.7%,27.7%,27.7%,13.1%,183,236,419,sa3011841
Christian Chamberlain,KCR,AA,26,6.1,.125,0.86,27.8%,33.3%,38.9%,14.3%,28.6%,66.7%,16.7%,16.7%,4.9%,79,65,144,sa3014486
Nick Garcia,SEA,AA,27,3.0,.125,2.00,14.3%,57.1%,28.6%,50.0%,0.0%,75.0%,12.5%,12.5%,15.7%,21,30,51,sa3014501
Dylan MacLean,TEX,AA,23,90.2,.303,1.01,26.6%,36.9%,36.5%,28.0%,16.0%,49.8%,22.6%,27.6%,11.5%,528,968,1496,sa3014508
Alex Santos II,HOU,AA,24,53.1,.365,1.17,33.9%,35.7%,30.4%,28.6%,8.6%,50.8%,22.9%,26.3%,12.9%,369,601,970,sa3014684
Jose Salas,MIN,AA,23,1.0,.000,2.00,0.0%,66.7%,33.3%,100.0%,0.0%,33.3%,33.3%,33.3%,0.0%,1,4,5,sa3014690
Stevie Emanuels,OAK,AA,27,34.2,.250,1.03,21.3%,40.0%,38.8%,16.1%,12.9%,58.8%,20.0%,21.3%,16.0%,246,359,605,sa3014698
Shohei Tomioka,OAK,AA,30,42.1,.325,2.00,25.6%,49.6%,24.8%,26.7%,33.3%,42.3%,17.1%,40.7%,8.6%,278,476,754,sa3014808
Edwin Núñez,STL,AA,24,23.0,.397,1.70,21.7%,49.3%,29.0%,10.0%,15.0%,39.4%,36.6%,23.9%,10.0%,252,288,540,sa3014813
Ryan Murphy,STL,AA,26,14.1,.258,1.08,18.2%,42.4%,39.4%,7.7%,23.1%,38.2%,29.4%,32.4%,11.6%,85,148,233,sa3014871
Jack Dashwood,HOU,AA,28,11.2,.410,0.83,19.5%,36.6%,43.9%,22.2%,27.8%,37.2%,25.6%,37.2%,10.1%,82,175,257,sa3015035
José Davila,STL,AA,23,14.1,.313,2.86,12.9%,64.5%,22.6%,57.1%,0.0%,39.4%,30.3%,30.3%,21.2%,86,131,217,sa3015092
Alejandro Hidalgo,MIN,AA,23,20.2,.325,0.75,25.5%,31.9%,42.6%,15.0%,35.0%,40.4%,27.7%,31.9%,18.6%,122,228,350,sa3015151
Yeiner Fernandez,LAD,AA,23,1.0,.000,0.50,0.0%,33.3%,66.7%,50.0%,0.0%,66.7%,0.0%,33.3%,9.1%,4,7,11,sa3015182
Victor Lizarraga,SDP,AA,22,78.1,.347,1.47,26.4%,43.8%,29.8%,18.1%,13.9%,44.5%,28.3%,27.1%,7.9%,608,837,1445,sa3015220
D.J. McCarty,TEX,AA,23,24.0,.373,0.47,27.3%,23.4%,49.4%,26.3%,5.3%,43.4%,21.1%,35.5%,12.0%,197,285,482,sa3015222
Aaron Rozek,MIN,AA,30,14.2,.302,1.82,27.9%,46.5%,25.6%,0.0%,18.2%,46.7%,24.4%,28.9%,9.2%,102,169,271,sa3015224
Kai Wynyard,TEX,AA,24,1.0,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,0.0%,50.0%,11.8%,7,10,17,sa3015311
Aidan Curry,TEX,AA,23,67.0,.327,1.30,26.1%,41.8%,32.1%,18.9%,7.5%,53.3%,20.0%,26.7%,15.5%,407,686,1093,sa3015334
Roque Gutierrez,LAD,AA,23,77.1,.301,0.92,24.2%,36.3%,39.6%,27.4%,16.8%,47.3%,27.0%,25.7%,11.3%,494,811,1305,sa3015440
Kelvin Ramirez,LAD,AA,25,64.0,.232,1.47,21.8%,46.5%,31.7%,33.3%,15.6%,40.5%,23.0%,36.5%,13.8%,401,679,1080,sa3015492
Miguel Mendez,SDP,AA,23,34.2,.347,1.19,16.0%,45.7%,38.3%,19.4%,0.0%,45.3%,23.2%,31.6%,15.4%,244,406,650,sa3015506
Darlin Saladin,STL,AA,23,53.2,.373,2.29,23.3%,53.4%,23.3%,12.9%,6.5%,40.4%,20.6%,39.0%,13.1%,371,559,930,sa3015949
Randel Clemente,STL,AA,24,47.1,.372,1.74,23.2%,48.8%,28.0%,13.0%,17.4%,46.3%,25.6%,28.0%,18.3%,410,520,930,sa3016003
Jose Olivares,MIN,AA,23,37.2,.333,0.67,24.0%,30.4%,45.6%,21.1%,10.5%,44.4%,27.0%,28.6%,9.0%,325,412,737,sa3016267
Carlos Linarez,STL,AA,24,1.0,.250,0.50,25.0%,25.0%,50.0%,50.0%,0.0%,25.0%,0.0%,75.0%,9.5%,10,11,21,sa3016346
Luis Gutierrez,SDP,AA,22,19.1,.340,2.17,22.4%,53.1%,24.5%,8.3%,8.3%,45.1%,21.6%,33.3%,13.2%,120,214,334,sa3016469
Bryan Magdaleno,TEX,AA,25,55.0,.250,1.86,21.0%,51.4%,27.6%,24.1%,3.4%,33.9%,26.6%,39.4%,10.4%,388,555,943,sa3016478
Felix Arronde,KCR,AA,23,101.1,.305,1.49,22.1%,46.6%,31.3%,16.7%,24.0%,46.0%,26.8%,27.2%,8.5%,683,1077,1760,sa3016526
Henry Baez,OAK,AA,23,53.1,.355,1.66,26.4%,45.9%,27.7%,27.3%,13.6%,42.9%,21.1%,36.0%,9.7%,429,604,1033,sa3016584
Leandro Lopez,TEX,AA,24,50.0,.418,3.48,31.4%,53.3%,15.3%,23.8%,28.6%,49.3%,23.2%,27.5%,15.0%,331,551,882,sa3016748
Oscar Rayo,KCR,AA,24,47.2,.227,1.51,18.9%,48.8%,32.3%,24.4%,22.0%,43.0%,27.3%,29.7%,13.9%,225,457,682,sa3016749
Andrew Moore,SDP,AA,26,24.1,.273,2.11,15.2%,57.6%,27.3%,33.3%,0.0%,42.4%,27.3%,30.3%,17.2%,190,268,458,sa3016795
Jimmy Kingsbury,SEA,AA,27,58.1,.296,1.46,20.0%,47.5%,32.5%,25.0%,7.7%,46.7%,21.8%,31.5%,9.4%,318,614,932,sa3016838
Peyton Alford,SEA,AA,28,19.0,.350,1.31,21.1%,44.7%,34.2%,15.4%,0.0%,62.5%,15.0%,22.5%,19.8%,79,199,278,sa3016843
Andrew Marrero,HOU,AA,26,8.1,.364,0.42,29.2%,20.8%,50.0%,16.7%,25.0%,40.0%,32.0%,28.0%,13.9%,57,94,151,sa3016941
Tyson Guerrero,KCR,AA,27,17.1,.237,0.93,27.5%,35.0%,37.5%,13.3%,20.0%,41.5%,22.0%,36.6%,11.7%,119,171,290,sa3017140
Ryan Och,SDP,AA,27,1.2,.429,5.00,14.3%,71.4%,14.3%,0.0%,0.0%,42.9%,14.3%,42.9%,10.3%,13,16,29,sa3017146
Adam Smith,SEA,AA,26,27.0,.294,1.09,22.1%,40.7%,37.2%,21.9%,9.4%,35.2%,29.5%,35.2%,11.7%,163,280,443,sa3017147
Amilcar Chirinos,HOU,AA,24,54.2,.225,0.79,18.4%,36.0%,45.6%,13.5%,7.7%,46.1%,28.7%,25.2%,16.0%,409,565,974,sa3017149
Jason Ruffcorn,SEA,AA,27,66.0,.376,1.19,26.5%,40.0%,33.5%,19.4%,9.7%,38.8%,26.5%,34.7%,10.2%,434,754,1188,sa3017193
Trey McLoughlin,HOU,AA,27,27.0,.292,0.82,20.5%,35.9%,43.6%,14.7%,17.6%,51.3%,16.7%,32.1%,12.8%,174,295,469,sa3017277
Caden Monke,KCR,AA,26,44.1,.355,1.86,25.2%,48.6%,26.2%,25.0%,3.6%,37.0%,23.1%,39.8%,11.3%,411,515,926,sa3017305
Anthony Simonelli,KCR,AA,27,21.1,.255,1.35,17.5%,47.4%,35.1%,5.0%,15.0%,43.9%,21.1%,35.1%,11.4%,174,230,404,sa3017312
William Fleming,MIN,AA,27,39.2,.341,1.74,19.4%,51.2%,29.5%,7.9%,13.2%,40.0%,33.8%,26.2%,9.0%,283,439,722,sa3017314
Garrett Hawkins,SDP,AA,26,23.0,.396,1.39,24.6%,43.9%,31.6%,16.7%,22.2%,35.1%,26.3%,38.6%,17.8%,130,269,399,sa3017383
Antonio Knowles,LAD,AA,26,22.0,.250,1.53,17.2%,50.0%,32.8%,21.1%,0.0%,51.7%,15.0%,33.3%,15.1%,135,189,324,sa3017387
Manuel Castro,SDP,AA,24,5.1,.444,0.60,55.6%,16.7%,27.8%,20.0%,0.0%,38.9%,27.8%,33.3%,9.4%,48,58,106,sa3017493
Michael Hobbs,SEA,AA,26,5.0,.333,1.00,20.0%,40.0%,40.0%,16.7%,0.0%,38.9%,33.3%,27.8%,11.8%,27,58,85,sa3017498
Lael Lockhart,SEA,AA,28,16.2,.388,1.11,20.0%,42.0%,38.0%,36.8%,5.3%,50.0%,20.0%,30.0%,13.1%,108,167,275,sa3017502
Jacob Webb,MIN,AA,27,16.0,.386,1.43,26.1%,43.5%,30.4%,28.6%,14.3%,43.5%,28.3%,28.3%,13.2%,120,214,334,sa3017547
Nic Swanson,HOU,AA,26,71.0,.271,1.26,22.9%,43.0%,34.1%,24.6%,19.7%,45.4%,27.3%,27.3%,12.7%,470,746,1216,sa3017551
Ricardo Velez,TEX,AA,27,24.1,.325,1.19,24.4%,41.0%,34.6%,22.2%,11.1%,51.9%,17.7%,30.4%,12.3%,154,243,397,sa3017602
Austin Love,STL,AA,27,25.1,.286,1.38,21.9%,45.3%,32.8%,9.5%,19.0%,43.1%,29.2%,27.7%,16.3%,147,276,423,sa3017609
Dustin Saenz,TEX,AA,27,19.2,.375,2.40,20.3%,56.3%,23.4%,13.3%,6.7%,30.8%,29.2%,40.0%,7.7%,122,217,339,sa3017610
Hunter Gregory,MIN,AA,27,27.2,.443,1.21,33.3%,36.6%,30.1%,17.9%,32.1%,41.2%,24.7%,34.0%,9.9%,200,366,566,sa3017754
Maddux Bruns,LAD,AA,24,15.2,.390,1.00,31.7%,34.1%,34.1%,35.7%,7.1%,31.7%,17.1%,51.2%,8.2%,223,204,427,sa3017782
Michael Morales,SEA,AA,23,66.1,.266,1.19,23.1%,41.8%,35.2%,25.0%,17.2%,53.7%,17.6%,28.7%,9.9%,470,666,1136,sa3017783
Peter Heubeck,LAD,AA,23,19.1,.438,0.94,41.5%,28.3%,30.2%,37.5%,37.5%,63.0%,11.1%,25.9%,12.3%,196,243,439,sa3017936
Jaylen Nowlin,MIN,AA,25,46.0,.321,1.03,27.0%,36.9%,36.0%,17.5%,7.5%,42.9%,24.1%,33.0%,13.7%,409,513,922,sa3017978
Jorge Marcheco,OAK,AA,23,1.2,.571,0.33,42.9%,14.3%,42.9%,0.0%,0.0%,14.3%,57.1%,28.6%,12.5%,17,23,40,sa3018025
Conor Larkin,SEA,AA,27,6.1,.533,0.78,38.5%,26.9%,34.6%,33.3%,11.1%,36.7%,30.0%,33.3%,11.1%,80,110,190,sa3018092
Chen Zhong-Ao Zhuang,OAK,AA,25,23.0,.274,0.61,23.1%,29.2%,47.7%,22.6%,12.9%,42.4%,28.8%,28.8%,11.6%,117,236,353,sa3018174
Mitch Myers,OAK,AA,27,35.0,.379,0.82,26.1%,33.3%,40.5%,15.6%,20.0%,46.9%,31.0%,22.1%,11.6%,233,399,632,sa3018179
Wyatt Hoffman,SDP,AA,27,2.1,.455,7.00,36.4%,63.6%,0.0%,0.0%,0.0%,36.4%,36.4%,27.3%,8.1%,17,20,37,sa3018219
Frank Mozzicato,KCR,AA,23,68.2,.335,0.85,26.6%,33.7%,39.6%,19.4%,19.4%,43.1%,31.0%,25.9%,12.8%,656,824,1480,sa3018242
Shane Panzini,KCR,AA,24,6.1,.538,1.75,15.4%,53.8%,30.8%,25.0%,0.0%,15.4%,23.1%,61.5%,11.7%,54,66,120,sa3018257
Antonio Menendez,ARI,AA,27,37.0,.200,1.69,16.1%,52.7%,31.2%,27.6%,13.8%,31.9%,27.7%,40.4%,9.1%,193,365,558,sa3018799
Christian Zazueta,LAD,AA,21,50.0,.321,0.76,23.2%,33.0%,43.8%,30.6%,16.3%,37.2%,30.1%,32.7%,17.3%,226,532,758,sa3018867
Alfred Morillo,ARI,AA,24,48.1,.371,1.44,30.7%,40.9%,28.5%,23.1%,15.4%,32.4%,30.3%,37.2%,12.1%,329,504,833,sa3018870
Nelfy Ynfante,STL,AA,21,13.0,.135,0.57,17.5%,30.0%,52.5%,33.3%,19.0%,36.6%,19.5%,43.9%,8.8%,82,123,205,sa3019149
Wellington Aracena,ARI,AA,21,22.1,.364,1.77,47.8%,33.3%,18.8%,30.8%,30.8%,38.6%,32.9%,28.6%,10.9%,151,236,387,sa3019265
Francis Peña,SDP,AA,25,57.0,.326,3.32,22.9%,59.3%,17.9%,20.0%,8.0%,42.0%,21.7%,36.4%,12.8%,377,626,1003,sa3019374
Wilmy Sanchez,HOU,AA,22,7.0,.200,2.00,20.0%,53.3%,26.7%,0.0%,0.0%,46.7%,20.0%,33.3%,14.3%,40,65,105,sa3019396
Jose Guedez,HOU,AA,24,41.2,.342,1.73,26.8%,46.3%,26.8%,18.2%,12.1%,45.5%,22.8%,31.7%,13.2%,256,448,704,sa3019682
Blake Rambusch,SEA,AA,26,1.0,.500,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,11,7,18,sa3020008
Jake Garland,OAK,AA,25,29.0,.292,1.62,21.8%,48.3%,29.9%,7.7%,3.8%,40.2%,19.5%,40.2%,9.1%,128,278,406,sa3020077
Jorel Ortega,MIN,AA,25,2.0,.286,2.00,14.3%,57.1%,28.6%,0.0%,0.0%,28.6%,14.3%,57.1%,6.7%,5,10,15,sa3020090
Brett Gillis,HOU,AA,26,89.0,.242,1.32,26.6%,41.8%,31.6%,16.0%,16.0%,52.1%,19.5%,28.4%,10.5%,476,857,1333,sa3020110
Adonys Perez,ARI,AA,22,23.1,.291,2.30,18.5%,56.8%,24.7%,20.0%,30.0%,41.2%,27.1%,31.8%,8.0%,155,244,399,sa3020114
Billy Corcoran,ARI,AA,26,50.1,.331,1.06,28.7%,36.7%,34.7%,21.2%,28.8%,45.7%,26.5%,27.8%,11.2%,348,560,908,sa3020172
Ben Sears,KCR,AA,26,3.1,.111,0.43,9.1%,27.3%,63.6%,0.0%,28.6%,54.5%,27.3%,18.2%,10.2%,23,36,59,sa3020178
Josh Hood,SEA,AA,25,1.1,.667,0.50,35.7%,21.4%,42.9%,0.0%,33.3%,42.9%,28.6%,28.6%,8.1%,7,30,37,sa3020268
Murphy Stehly,MIN,AA,27,1.0,.571,0.00,57.1%,0.0%,42.9%,0.0%,0.0%,42.9%,28.6%,28.6%,5.9%,6,11,17,sa3020276
Wilian Bormie,TEX,AA,25,29.2,.254,1.43,21.5%,46.2%,32.3%,28.6%,14.3%,54.5%,18.2%,27.3%,17.5%,174,306,480,sa3020327
Braden Nett,OAK,AA,24,9.2,.458,2.00,33.3%,44.4%,22.2%,16.7%,66.7%,42.9%,25.0%,32.1%,10.7%,71,143,214,sa3020336
Micah Dallas,OAK,AA,26,52.1,.340,1.05,25.8%,38.1%,36.1%,30.4%,14.3%,43.5%,26.7%,29.8%,17.1%,321,580,901,sa3020391
Max Wagner,TEX,AA,24,1.0,.333,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,66.7%,0.0%,33.3%,0.0%,1,5,6,sa3020415
D.J. Carpenter,STL,AA,26,19.2,.339,1.07,20.0%,41.4%,38.6%,33.3%,37.0%,45.2%,21.9%,32.9%,7.6%,191,241,432,sa3020444
David Davalillo,TEX,AA,25,32.1,.438,1.68,37.0%,39.5%,23.5%,31.6%,15.8%,48.2%,27.7%,24.1%,14.4%,188,338,526,sa3020448
Hunter Hayes,STL,AA,25,39.1,.377,1.42,22.4%,45.5%,32.1%,23.3%,11.6%,54.1%,24.4%,21.5%,9.6%,322,445,767,sa3020450
Nolan DeVos,HOU,AA,25,33.2,.214,0.63,24.4%,29.1%,46.5%,25.0%,12.5%,33.7%,25.8%,40.4%,14.2%,197,368,565,sa3020453
Blaze Pontes,OAK,AA,26,30.0,.326,2.00,25.0%,50.0%,25.0%,22.7%,4.5%,37.8%,30.0%,32.2%,11.6%,212,306,518,sa3020486
