Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
Tayler Scott,ATL,AAA,34,1,0,9.20,14,1,0,0,0,1,2,14.2,79,22,16,15,2,14,0,1,1,0,19,13652
Max Fried,NYY,AAA,32,0,0,6.00,1,1,0,0,0,0,0,3.0,14,5,2,2,1,0,0,0,1,0,3,13743
Dietrich Enns,BAL,AAA,35,2,1,6.17,28,2,0,0,0,1,1,46.2,217,49,34,32,13,24,1,3,3,0,45,13932
José Berríos,TOR,AAA,32,0,1,14.09,2,2,0,0,0,0,0,7.2,40,11,12,12,5,6,0,2,0,0,3,14168
Joel Payamps,ATL,AAA,32,6,2,3.68,31,0,0,0,3,1,5,36.2,150,28,17,15,4,15,2,1,4,2,42,14332
Ty Blach,CHC,AAA,35,5,5,6.36,15,9,0,0,0,0,0,58.0,272,78,45,41,8,24,0,3,1,0,42,14361
Yunior Marte,PIT,AAA,31,3,1,5.54,25,0,0,0,5,2,1,26.0,130,32,21,16,3,19,1,2,0,0,36,14416
Carlos Estévez,KCR,AAA,33,0,0,0.00,1,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,0,14542
Emilio Pagán,CIN,AAA,35,0,0,0.00,2,1,0,0,0,0,1,2.0,6,1,0,0,0,0,0,0,0,0,0,14771
Joe Mantiply,TOR,AAA,35,0,0,2.70,5,0,0,0,0,0,0,6.2,29,8,2,2,0,2,0,0,0,0,7,14857
Ben Lively,CLE,AAA,34,0,0,2.00,4,4,0,0,0,0,0,18.0,74,14,6,4,1,7,0,1,0,0,11,14932
Scott Barlow,KCR,AAA,33,0,0,5.65,11,0,0,0,0,0,0,14.1,67,13,9,9,5,15,0,1,3,1,14,14993
Yacksel Ríos,CHC,AAA,33,0,3,4.24,11,0,0,0,0,1,2,17.0,74,15,9,8,5,10,0,1,1,2,15,15007
Germán Márquez,MIN,AAA,31,0,2,5.68,4,4,0,0,0,0,0,19.0,91,23,16,12,5,10,0,0,3,0,10,15038
Lou Trivino III,PHI,AAA,34,3,1,2.68,33,0,0,0,7,2,3,40.1,172,37,19,12,3,13,0,4,6,0,47,15043
Trevor Gott,WSN,AAA,33,4,0,3.55,26,1,0,0,1,1,1,33.0,142,29,14,13,4,15,1,4,0,0,27,15046
Austin Voth,TOR,AAA,34,1,3,3.65,11,11,0,0,0,0,0,44.1,194,45,21,18,7,15,0,1,2,0,40,15047
Rob Zastryzny,MIL,AAA,34,0,0,0.00,8,1,0,0,0,0,3,6.2,24,3,0,0,0,2,0,0,0,0,7,15094
Justin Topa,TOR,AAA,35,1,3,2.25,26,0,0,0,4,1,1,28.0,125,30,11,7,3,11,1,1,3,0,15,15145
Cole Sulser,TBR,AAA,36,1,0,2.57,6,0,0,0,0,0,2,7.0,32,9,2,2,1,4,0,0,0,0,7,15256
Mike Tauchman,NYM,AAA,35,0,0,0.00,1,0,0,0,0,0,0,2.0,9,1,0,0,0,0,0,1,0,0,0,15274
Kevin Herget,NYM,AAA,35,0,0,1.29,7,5,0,0,0,0,0,14.0,58,15,3,2,2,1,0,1,0,0,10,15369
Matthew Boyd,CHC,AAA,35,1,1,7.11,3,3,0,0,0,0,0,12.2,55,15,11,10,3,3,0,0,0,0,13,15440
Brad Keller,PHI,AAA,30,0,0,9.00,2,0,0,0,0,0,0,2.0,8,2,2,2,1,0,0,0,0,0,1,15734
Erick Mejia,WSN,AAA,31,0,0,0.00,3,0,0,0,0,0,0,4.0,14,1,0,0,0,2,1,0,0,0,4,15817
Kent Emanuel,CIN,AAA,34,1,1,4.37,4,3,0,0,0,0,0,22.2,100,19,14,11,4,9,0,4,1,0,19,15849
Cam Booser,TBR,AAA,34,1,0,1.80,23,0,0,0,2,0,3,20.0,80,14,8,4,1,5,0,1,1,0,24,16061
Nick Burdi,NYM,AAA,33,0,0,2.08,5,0,0,0,0,0,1,4.1,17,2,1,1,0,3,0,1,0,0,3,16074
Brandon Leibrandt,CIN,AAA,33,4,5,4.78,17,17,0,0,0,0,0,79.0,338,94,45,42,17,23,0,0,0,0,59,16135
Carlos Rodón,NYY,AAA,33,0,1,8.00,2,2,0,0,0,0,0,9.0,40,10,9,8,3,4,0,0,1,0,8,16137
Tejay Antone,CIN,AAA,32,1,1,2.25,12,0,0,0,1,1,3,12.0,49,6,4,3,0,6,0,1,2,0,15,16233
Aaron Bummer,CHC,AAA,32,0,0,4.32,8,0,0,0,1,0,1,8.1,34,8,4,4,2,1,0,1,1,0,10,16258
John Means,KCR,AAA,33,0,0,3.00,1,1,0,0,0,0,0,3.0,12,4,1,1,1,0,0,0,0,0,3,16269
Ryan Borucki,CLE,AAA,32,0,0,1.04,10,0,0,0,0,0,0,8.2,38,6,2,1,0,3,0,2,1,0,7,16350
Reynaldo López,ATL,AAA,32,0,0,2.57,3,3,0,0,0,0,0,14.0,59,13,4,4,0,3,0,2,0,0,11,16400
Scott Blewett,STL,AAA,30,4,1,5.18,37,2,0,0,6,1,5,48.2,222,62,29,28,5,19,0,1,7,2,63,16427
Dan Altavilla,MIN,AAA,33,3,4,6.09,38,0,0,0,0,6,5,44.1,206,48,37,30,6,33,1,1,3,0,36,16507
Austin Gomber,DET,AAA,32,2,4,4.69,19,14,0,0,0,1,0,71.0,296,71,37,37,13,22,0,0,3,0,50,16561
Julian Merryweather,MIN,AAA,34,0,1,1.20,14,0,0,0,6,0,1,15.0,57,9,3,2,0,6,1,0,2,0,21,16703
Cam Hill,TBR,AAA,32,4,2,3.81,42,0,0,0,5,0,4,54.1,222,43,25,23,8,23,0,1,1,0,44,16840
Elieser Hernández,ATL,AAA,31,2,5,4.54,23,11,0,0,0,1,2,81.1,349,90,43,41,13,27,0,2,2,0,76,16933
Trevor Williams,WSN,AAA,34,0,0,7.71,2,2,0,0,0,0,0,7.0,32,9,6,6,4,1,0,1,0,0,7,16977
Tyler Beede,CHC,AAA,33,2,2,12.71,13,1,0,0,0,1,1,22.2,118,37,33,32,5,18,0,1,2,0,22,16981
Tanner Banks,PHI,AAA,34,1,1,3.27,8,0,0,0,0,1,1,11.0,45,7,7,4,0,4,0,0,0,0,16,16990
Thomas Pannone,MIL,AAA,32,5,3,4.23,22,20,1,1,0,0,0,95.2,398,89,49,45,11,28,0,3,2,2,82,17281
Javy Guerra,ATL,AAA,30,0,3,4.86,26,2,0,0,6,1,4,37.0,165,35,22,20,5,25,1,1,0,0,33,17292
Justin Steele,CHC,AAA,30,0,1,4.91,2,2,0,0,0,0,0,3.2,17,6,4,2,0,0,0,0,0,0,3,17312
Jonathan Hernández,PHI,AAA,29,1,0,4.80,13,0,0,0,1,0,2,15.0,70,20,8,8,3,5,0,1,3,0,22,17464
Jack Flaherty,DET,AAA,30,0,0,0.00,1,1,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,2,17479
Daniel Duarte,NYM,AAA,29,3,2,4.75,24,7,0,0,2,3,1,30.1,133,29,17,16,4,17,1,0,0,1,30,17480
Génesis Cabrera,KCR,AAA,29,2,5,8.17,32,0,0,0,0,1,9,36.1,177,43,42,33,5,24,0,3,4,0,40,17490
Tanner Rainey,DET,AAA,33,5,4,3.27,41,1,0,0,3,1,2,44.0,188,32,18,16,1,27,0,0,7,1,62,17610
Justin Lawrence,WSN,AAA,31,2,1,5.94,18,0,0,0,1,1,4,16.2,75,10,11,11,1,11,0,4,1,0,24,17639
Jose Cuas,KCR,AAA,32,5,2,2.70,35,0,0,0,0,2,6,40.0,171,33,13,12,2,20,2,3,1,0,39,17701
Drew Smith,MIN,AAA,32,1,1,4.74,27,0,0,0,4,1,6,24.2,109,27,17,13,1,9,0,2,3,0,19,17755
Adbert Alzolay,NYM,AAA,31,1,0,10.38,8,1,0,0,0,0,0,8.2,43,13,10,10,3,5,0,0,0,1,7,17859
Garrett Cleavinger,TBR,AAA,32,0,0,8.31,6,0,0,0,0,1,2,4.1,21,3,4,4,1,5,0,1,0,0,5,17897
Trent Thornton,CHC,AAA,32,0,0,3.18,4,1,0,0,0,0,1,5.2,25,5,2,2,2,3,0,0,1,0,5,17948
Tyler Gilbert,CHW,AAA,32,5,3,5.45,21,4,0,0,0,0,2,33.0,134,27,20,20,6,12,0,4,1,0,31,17964
Scott Kingery,CHC,AAA,32,0,0,0.00,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,17975
Sam Haggerty,CIN,AAA,32,0,0,0.00,2,0,0,0,0,0,0,3.1,12,2,0,0,0,0,0,0,0,0,0,18054
Phil Maton,CHC,AAA,33,0,0,0.00,2,0,0,0,0,0,1,2.2,10,2,0,0,0,0,0,0,0,0,5,18064
Ryan Helsley,BAL,AAA,31,0,0,0.00,2,0,0,0,0,0,1,2.0,7,1,0,0,0,0,0,0,0,0,5,18138
Anthony Misiewicz,CIN,AAA,31,2,3,3.61,44,0,0,0,0,3,8,42.1,180,39,20,17,4,16,1,1,1,0,36,18152
Carson Fulmer,PIT,AAA,32,2,2,6.35,16,2,0,0,0,1,0,34.0,154,41,26,24,6,15,0,0,1,0,27,18311
Jacob Waguespack,MIL,AAA,32,0,0,1.66,16,0,0,0,1,0,3,21.2,91,11,8,4,1,15,0,0,3,0,33,18318
Alex Young,WSN,AAA,32,0,0,9.00,10,2,0,0,0,0,2,8.0,38,9,9,8,2,5,0,1,1,0,4,18333
Julian Fernández,WSN,AAA,30,0,0,3.27,13,0,0,0,2,1,4,11.0,43,6,4,4,1,5,0,0,0,0,10,18341
Brandon Waddell,NYM,AAA,32,2,0,7.15,4,2,0,0,0,0,0,11.1,51,16,10,9,3,1,0,0,1,0,10,18347
Scott Effross,DET,AAA,32,3,1,4.46,27,1,0,0,0,1,2,36.1,163,45,22,18,6,9,0,4,0,0,26,18384
José Urquidy,CHW,AAA,31,6,4,3.48,20,20,0,0,0,0,0,95.2,380,81,40,37,11,20,0,2,1,2,79,18413
Danny Young,ATL,AAA,32,0,0,0.00,5,0,0,0,0,0,1,5.0,18,3,0,0,0,4,0,0,0,0,3,18439
Junior Fernández,MIL,AAA,29,2,2,4.65,26,0,0,0,3,0,3,31.0,136,30,18,16,3,15,0,1,3,1,28,18496
Dylan Cease,TOR,AAA,30,0,1,11.25,1,1,0,0,0,0,0,4.0,19,6,5,5,2,1,0,0,0,0,6,18525
Enmanuel De Jesus,DET,AAA,29,0,1,3.44,12,0,0,0,0,0,3,18.1,84,25,8,7,4,4,0,1,0,0,19,18554
Hobie Harris,BOS,AAA,33,3,0,2.66,15,0,0,0,3,1,2,20.1,88,16,7,6,1,12,2,0,1,0,24,18615
A.J. Minter,NYM,AAA,32,0,0,2.35,8,1,0,0,0,0,3,7.2,30,5,3,2,0,1,0,1,0,0,4,18655
Jake Woodford,TBR,AAA,29,0,3,5.40,12,5,0,0,0,0,0,30.0,131,36,19,18,4,6,0,1,0,0,27,18674
Kolby Allard,CLE,AAA,28,3,3,5.53,15,12,1,0,0,0,0,66.2,293,76,45,41,8,19,0,3,2,3,58,18694
Pedro Avila,CLE,AAA,29,3,7,7.50,15,13,0,0,0,0,0,60.0,279,74,53,50,14,32,0,3,5,1,49,18864
Beau Burrows,PIT,AAA,29,5,4,3.10,48,2,0,0,14,2,1,61.0,252,42,23,21,9,28,1,2,2,0,59,18873
Kyle Keller,BOS,AAA,33,3,3,4.02,23,0,0,0,0,0,5,31.1,139,27,16,14,4,22,0,0,4,0,39,18890
Matt Moore,KCR,AAA,37,0,2,6.08,12,0,0,0,0,2,2,13.1,65,16,11,9,2,9,0,0,1,1,16,1890
Tommy Nance,TOR,AAA,35,0,0,18.00,1,0,0,0,0,0,0,1.0,6,3,2,2,0,0,0,0,0,0,2,19178
Kirby Snead,PHI,AAA,31,5,2,2.81,29,1,0,0,2,2,4,41.2,181,39,17,13,3,20,0,2,0,0,41,19179
Jesse Scholtens,TBR,AAA,32,2,4,4.66,8,8,0,0,0,0,0,36.2,150,36,19,19,7,6,0,1,0,0,29,19205
Ian Hamilton,ATL,AAA,31,2,2,2.63,35,0,0,0,9,1,3,37.2,154,27,13,11,2,14,1,2,5,0,43,19261
Garrett Hampson,CIN,AAA,31,0,0,0.00,1,0,0,0,0,0,0,1.0,4,1,0,0,0,0,0,0,0,0,0,19262
Trevor Richards,PHI,AAA,33,1,0,1.93,9,0,0,0,3,0,0,14.0,50,5,3,3,3,3,0,0,0,0,26,19309
Matt Krook,WSN,AAA,31,3,1,4.02,13,3,0,0,0,0,3,15.2,64,9,9,7,0,10,0,1,1,0,17,19315
Jose Rojas,NYM,AAA,33,0,0,9.00,1,0,0,0,0,0,0,2.0,10,5,2,2,0,0,0,0,0,0,0,19331
Richard Lovelady,WSN,AAA,30,0,0,0.00,2,0,0,0,0,0,1,2.0,6,0,0,0,0,0,0,1,0,0,2,19337
Caleb Ferguson,CIN,AAA,29,0,2,15.88,6,0,0,0,0,2,1,5.2,34,12,10,10,1,5,0,1,0,0,4,19349
Dean Kremer,BAL,AAA,30,0,1,1.83,4,4,0,0,0,0,0,19.2,75,12,4,4,1,5,0,1,0,0,25,19350
Lucas Erceg,KCR,AAA,31,1,1,2.25,7,0,0,0,0,0,0,8.0,34,10,2,2,0,3,0,0,1,0,9,19360
Keegan Akin,BAL,AAA,31,0,0,2.25,4,0,0,0,0,0,1,4.0,16,3,1,1,1,1,0,0,0,0,5,19362
Tony Gonsolin,KCR,AAA,32,0,1,7.11,2,2,0,0,0,0,0,6.1,28,7,5,5,2,3,0,0,0,0,6,19388
Shane Bieber,TOR,AAA,31,1,1,5.68,3,3,0,0,0,0,0,12.2,57,18,8,8,3,5,0,0,0,0,9,19427
Yonny Hernández,NYM,AAA,28,0,1,2.45,2,0,0,0,0,0,0,3.2,14,4,2,1,1,1,0,0,0,0,1,19432
Patrick Sandoval,BOS,AAA,29,0,2,4.60,6,6,0,0,0,0,0,15.2,75,14,12,8,1,11,0,3,0,0,11,19447
Jorge Alcala,TOR,AAA,30,0,1,6.75,10,0,0,0,0,1,0,12.0,59,16,12,9,1,8,0,1,0,0,13,19459
Tyler Ferguson,CHC,AAA,32,0,1,3.79,17,0,0,0,2,3,1,19.0,77,15,9,8,3,8,0,0,0,0,14,19481
Alan Rangel,PHI,AAA,28,3,7,5.23,20,17,0,0,0,0,0,98.0,427,103,60,57,19,40,0,3,3,3,95,19524
Zack Short,WSN,AAA,31,0,0,32.40,1,0,0,0,0,0,0,1.2,10,4,6,6,2,1,0,1,0,0,0,19562
Guillo Zuñiga,NYM,AAA,27,0,1,4.50,7,0,0,0,0,1,0,6.0,32,6,4,3,0,8,0,0,4,0,9,19588
Brian Keller,PHI,AAA,32,1,5,6.09,14,14,0,0,0,0,0,54.2,244,61,38,37,12,22,0,1,3,0,48,19593
Cionel Pérez,NYM,AAA,30,0,1,2.57,6,0,0,0,0,0,0,7.0,31,5,2,2,1,5,0,1,0,1,10,19614
Jordan Hicks,CHW,AAA,29,0,1,10.12,3,0,0,0,0,0,1,2.2,13,3,3,3,1,2,0,0,0,0,6,19618
Connor Seabold,DET,AAA,30,0,0,0.00,1,0,0,0,0,0,0,1.0,4,1,0,0,0,1,0,0,0,0,0,19695
Kodi Whitley,TBR,AAA,31,0,2,3.18,22,0,0,0,1,1,3,28.1,117,27,10,10,4,8,0,0,0,0,27,19731
Anthony Bender,MIA,AAA,31,0,0,18.00,1,0,0,0,0,0,0,1.0,7,3,2,2,0,1,0,0,0,0,3,19742
Will Vest,DET,AAA,31,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,1,19769
CD Pelham,PIT,AAA,31,0,0,4.67,14,1,0,0,1,1,2,17.1,72,8,10,9,1,14,0,1,2,0,16,19820
Gerson Garabito,MIL,AAA,30,3,4,5.26,20,3,0,0,0,2,2,37.2,168,37,29,22,3,15,0,2,0,0,30,19835
Abraham Toro,KCR,AAA,29,0,0,12.60,5,0,0,0,0,0,0,5.0,25,9,7,7,1,1,0,0,0,0,0,19844
Charlie Barnes,CHC,AAA,30,3,1,3.04,7,4,0,0,0,0,1,26.2,108,20,9,9,4,12,0,2,1,0,27,19865
Tucker Davidson,PHI,AAA,30,6,5,5.81,29,15,0,0,0,0,2,91.1,423,104,62,59,11,57,0,4,9,0,78,19871
Gabe Klobosits,CHC,AAA,31,1,2,3.90,24,2,0,0,3,2,0,30.0,135,26,16,13,2,19,2,1,3,0,37,19881
Corbin Martin,CHC,AAA,30,1,3,6.38,21,1,0,0,0,2,0,24.0,114,26,20,17,5,19,1,2,1,0,23,19884
Clarke Schmidt,NYY,AAA,30,0,0,2.25,2,1,0,0,0,0,0,4.0,14,3,1,1,0,1,0,0,0,0,4,19899
Tony Santillan,CIN,AAA,29,0,0,0.00,3,1,0,0,0,0,1,3.0,9,0,0,0,0,0,0,0,0,0,5,19926
Luke Williams,ATL,AAA,29,0,0,16.20,3,0,0,0,0,0,0,3.1,19,8,6,6,1,1,0,0,0,0,0,19931
Trevor Stephan,CLE,AAA,30,0,5,8.71,20,0,0,0,1,0,3,20.2,105,24,21,20,4,16,1,5,0,0,20,19932
Tyson Miller,CHW,AAA,30,0,0,12.96,6,0,0,0,0,1,1,8.1,45,11,12,12,4,7,0,2,0,0,9,19976
Bryse Wilson,PHI,AAA,28,3,5,6.29,12,11,0,0,0,0,0,54.1,247,64,40,38,5,21,0,5,2,0,58,19990
Joel Kuhnel,MIL,AAA,31,3,0,1.64,11,0,0,0,0,1,0,11.0,44,9,2,2,1,3,0,0,0,0,8,19995
Tyler Wells,BAL,AAA,31,0,1,0.00,1,0,0,0,0,0,0,1.1,7,2,1,0,0,0,0,0,0,0,2,20000
Darren McCaughan,CIN,AAA,30,5,4,9.11,14,11,0,0,0,0,0,55.1,262,76,56,56,17,19,0,5,0,0,51,20038
Sean Guenther,DET,AAA,30,0,2,5.40,12,3,0,0,0,0,1,16.2,70,23,13,10,2,5,0,0,0,0,15,20045
Bailey Falter,KCR,AAA,29,4,1,2.68,24,8,0,0,0,1,5,53.2,228,50,18,16,2,22,0,2,2,2,57,20070
James Karinchak,ATL,AAA,30,3,3,2.37,33,0,0,0,7,2,2,38.0,151,23,12,10,3,17,3,2,3,1,56,20151
Zach Pop,PHI,AAA,29,3,4,5.65,29,0,0,0,4,4,3,28.2,127,28,20,18,3,13,1,2,1,0,22,20185
Garrett Whitlock,BOS,AAA,30,0,0,0.00,1,0,0,0,0,0,0,1.0,5,1,0,0,0,2,0,0,0,0,1,20191
Eli Morgan,NYY,AAA,30,4,0,1.36,27,0,0,0,3,1,4,33.0,138,24,6,5,2,17,0,1,2,0,42,20203
Mike Baumann,NYM,AAA,30,1,1,5.73,10,0,0,0,1,1,0,11.0,52,13,8,7,1,5,1,1,0,0,9,20206
Griffin Jax,TBR,AAA,31,0,1,9.00,1,1,0,0,0,0,0,3.0,14,3,3,3,0,2,0,0,0,0,2,20253
Daysbel Hernández,ATL,AAA,29,1,0,5.06,22,0,0,0,1,1,3,21.1,104,21,13,12,2,19,0,3,2,0,26,20271
Nick Raquet,STL,AAA,30,5,1,3.68,35,0,0,0,1,1,7,44.0,186,47,21,18,2,13,0,0,2,1,50,20333
Zack Kelly,BOS,AAA,31,1,0,5.71,12,0,0,0,0,1,1,17.1,78,17,11,11,2,9,0,1,0,0,14,20349
Steven Wilson,TBR,AAA,31,1,0,1.72,14,1,0,0,0,0,1,15.2,64,12,3,3,1,6,0,0,0,0,16,20353
Bruce Zimmermann,STL,AAA,31,5,3,3.78,15,15,0,0,0,0,0,78.2,327,79,36,33,14,21,0,1,3,0,84,20370
Tyler Zuber,MIA,AAA,31,2,0,5.20,20,1,0,0,2,3,2,27.2,127,28,17,16,6,16,0,3,0,1,43,20379
Isaac Mattson,PIT,AAA,30,3,0,1.33,15,1,0,0,0,0,2,20.1,81,14,3,3,0,9,0,0,3,0,24,20385
Josh Fleming,STL,AAA,30,4,8,3.57,21,17,2,1,0,1,0,98.1,412,101,49,39,12,20,0,2,1,1,76,20418
Jovani Morán,BOS,AAA,29,1,0,0.00,2,0,0,0,0,0,1,3.0,10,1,0,0,0,0,0,0,0,0,4,20422
Enoli Paredes,BAL,AAA,30,2,9,6.10,35,1,0,0,0,1,2,41.1,188,39,31,28,6,30,0,4,4,0,38,20447
Bryan Sammons,DET,AAA,31,0,4,4.83,10,8,0,0,0,1,0,41.0,177,39,23,22,8,20,0,0,2,0,35,20462
J.B. Bukauskas,MIL,AAA,29,0,1,9.00,9,0,0,0,0,1,0,7.0,40,8,8,7,0,11,0,0,1,0,6,20491
Nick Sandlin,DET,AAA,29,3,0,3.38,30,1,0,0,3,0,2,40.0,167,25,17,15,4,21,0,4,0,0,49,20517
Kutter Crawford,BOS,AAA,30,0,1,15.00,1,1,0,0,0,0,0,3.0,16,6,5,5,3,1,0,0,0,0,5,20531
Edwin Uceta,TBR,AAA,28,0,1,13.50,1,0,0,0,0,0,0,1.1,8,5,2,2,0,0,0,0,1,0,3,20539
Grant Anderson,MIL,AAA,29,0,0,12.00,3,0,0,0,0,0,0,3.0,15,5,4,4,1,2,0,0,0,0,2,20546
Anderson Severino,NYM,AAA,31,2,0,1.31,18,1,0,0,5,0,1,20.2,80,11,4,3,0,11,0,1,2,0,20,20582
Félix Bautista,BAL,AAA,31,1,0,2.45,4,0,0,0,0,0,0,3.2,16,2,1,1,0,3,0,0,0,0,5,20666
Manuel Rodríguez,TBR,AAA,29,1,0,10.50,8,0,0,0,0,0,0,6.0,32,9,8,7,2,4,0,0,0,0,10,20794
Seth Martinez,BOS,AAA,31,3,3,5.40,39,10,0,0,2,1,3,70.0,294,68,46,42,17,19,0,5,1,1,60,21045
Luis Gil,NYY,AAA,28,1,0,3.00,4,1,0,0,0,0,0,9.0,41,7,3,3,1,7,0,0,0,0,12,21052
Jose Espada,BAL,AAA,29,4,1,2.80,37,0,0,0,7,1,3,45.0,195,36,17,14,6,24,0,2,4,1,46,21131
Connor Brogdon,CLE,AAA,31,2,0,4.35,11,0,0,0,1,0,0,10.1,42,3,5,5,1,8,0,2,0,0,10,21205
Bailey Ober,MIN,AAA,30,1,0,7.20,1,1,0,0,0,0,0,5.0,20,6,4,4,0,0,0,0,0,0,5,21224
Jake Bird,NYY,AAA,30,0,0,0.69,12,0,0,0,0,0,1,13.0,46,4,1,1,1,3,0,1,0,0,16,21267
Bryce Montes de Oca,WSN,AAA,30,0,0,10.12,4,0,0,0,0,0,0,2.2,14,1,3,3,1,3,0,2,1,0,3,21319
Peter Strzelecki,NYY,AAA,31,0,1,4.06,29,1,0,0,4,1,4,31.0,130,30,16,14,4,6,0,3,0,0,37,21367
Joe Ryan,MIN,AAA,30,0,0,3.00,1,1,0,0,0,0,0,3.0,10,1,1,1,1,0,0,0,0,0,4,21390
Yerry De los Santos,NYY,AAA,28,3,2,3.83,32,2,0,0,1,0,4,42.1,175,38,21,18,2,12,0,3,3,0,43,21420
Davis Martin,CHW,AAA,29,0,0,0.00,1,1,0,0,0,0,0,5.0,16,1,0,0,0,1,0,0,0,0,5,21448
Konnor Pilkington,WSN,AAA,28,2,5,4.57,31,5,0,0,1,1,5,41.1,193,32,24,21,5,36,0,2,4,0,35,21453
