Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
McLane Moody,PIT,CPX,19,15.1,9.98,21.13,0.47,1.17,17.3%,36.7%,-19.4%,.328,3.65,.429,46.1%,15.85,10.95,4.90,10.30,sa3069306
Juan Nunez,HOU,CPX,22,5.2,7.94,19.06,0.42,4.76,13.9%,33.3%,-19.4%,.348,3.53,.333,47.6%,20.65,16.24,4.41,10.29,sa3019504
Rafael Gonzalez,HOU,CPX,21,5.1,8.44,16.88,0.50,0.00,16.1%,32.3%,-16.1%,.211,2.63,.286,50.0%,13.50,9.11,4.39,10.11,sa3020995
Hector Campusano,BAL,CPX,19,1.0,0.00,9.00,0.00,0.00,0.0%,20.0%,-20.0%,.500,3.00,.500,66.7%,9.00,7.24,1.76,9.90,sa3024148
Matthew Becker,MIN,CPX,23,3.0,9.00,15.00,0.60,3.00,17.6%,29.4%,-11.8%,.250,2.67,.250,60.6%,12.00,11.57,0.43,9.90,sa3026849
Yeider Mindiola,NYM,CPX,19,2.0,0.00,9.00,0.00,0.00,0.0%,25.0%,-25.0%,.167,1.50,.167,100.0%,0.00,7.24,-7.24,9.90,sa3067885
Will Eldridge,ATL,CPX,22,21.0,8.57,16.29,0.53,0.43,15.7%,29.9%,-14.2%,.305,3.00,.393,55.4%,12.86,9.38,3.48,9.84,sa3076272
Josh Blum,NYM,CPX,23,0.2,13.50,0.00,1.00,13.50,14.3%,0.0%,14.3%,.667,6.00,.750,0.0%,67.50,25.24,42.26,9.74,sa3027287
Carlos Rondon,NYY,CPX,20,4.1,0.00,4.15,0.00,2.08,0.0%,8.0%,-8.0%,.455,2.77,.429,25.9%,20.77,9.31,11.46,9.70,sa3024634
Braydon Risley,PIT,CPX,21,1.0,9.00,18.00,0.50,0.00,16.7%,33.3%,-16.7%,.250,3.00,.333,66.7%,9.00,8.24,0.76,9.57,sa3069406
Edward Cedano,ATL,CPX,20,20.1,6.20,15.93,0.39,0.44,11.8%,30.3%,-18.5%,.280,2.90,.328,51.2%,11.95,8.96,2.99,9.50,sa3021792
Max Kranick,WSN,CPX,28,1.1,0.00,6.75,0.00,6.75,0.0%,14.3%,-14.3%,.167,1.50,.000,-166.7%,13.50,16.24,-2.74,9.49,22175
Brady Cerkownyk,WSN,CPX,23,1.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,-100.0%,6.75,6.49,0.26,9.49,sa3022929
Denison Sanchez,BOS,CPX,20,21.1,5.91,11.39,0.52,0.84,12.5%,24.1%,-11.6%,.221,2.06,.246,56.9%,8.44,9.06,-0.63,9.47,sa3018907
Michael Carpenter,MIN,CPX,21,3.0,12.00,21.00,0.57,0.00,21.1%,36.8%,-15.8%,.333,3.67,.500,27.3%,24.00,8.57,15.43,9.46,sa3067133
Joel Ibarra,PIT,CPX,23,6.1,4.26,7.11,0.60,0.00,8.8%,14.7%,-5.9%,.280,1.89,.318,50.0%,11.37,7.55,3.82,9.45,sa3009326
Jason Shockley,BAL,CPX,23,1.2,0.00,10.80,0.00,0.00,0.0%,28.6%,-28.6%,.200,1.80,.200,100.0%,0.00,7.84,-7.84,9.44,sa3076273
Cesar Rodriguez,ATL,CPX,21,17.0,7.94,15.88,0.50,1.59,15.2%,30.3%,-15.2%,.265,2.82,.300,58.0%,10.59,10.24,0.35,9.43,sa3068896
Yimi García,TOR,CPX,35,1.1,0.00,0.00,0.00,6.75,0.0%,0.0%,0.0%,.556,3.75,.500,27.8%,27.00,13.99,13.01,9.24,12095
Christian Astudillo,BAL,CPX,19,1.0,9.00,9.00,1.00,9.00,16.7%,16.7%,0.0%,.600,4.00,.667,38.5%,27.00,18.24,8.76,9.24,sa3024144
Pedro Garcia,DET,CPX,24,1.2,16.20,16.20,1.00,5.40,18.8%,18.8%,0.0%,.538,6.00,.667,23.3%,21.60,13.84,7.76,9.24,sa3018872
Mack Estrada,NYY,CPX,21,4.1,4.15,8.31,0.50,2.08,8.3%,16.7%,-8.3%,.368,2.54,.375,66.0%,8.31,9.77,-1.47,9.24,sa3077760
Zander Mueth,PIT,CPX,21,2.0,0.00,4.50,0.00,0.00,0.0%,12.5%,-12.5%,.000,0.50,.000,100.0%,0.00,7.24,-7.24,9.24,sa3023569
Josnaider Orellana,BAL,CPX,21,4.2,3.86,7.71,0.50,0.00,7.1%,14.3%,-7.1%,.318,2.36,.350,38.5%,9.64,7.24,2.41,9.24,sa3019404
Melvin Hidalgo,ATL,CPX,20,21.0,4.29,11.14,0.38,1.29,9.5%,24.8%,-15.2%,.243,2.10,.246,55.8%,6.43,9.57,-3.14,9.24,sa3068822
Saul Gomez,BAL,CPX,18,2.2,3.37,3.37,1.00,0.00,5.9%,5.9%,0.0%,.500,3.37,.533,22.2%,23.62,4.61,19.01,9.11,sa3024152
Joey Wimpelberg,DET,CPX,21,3.0,0.00,9.00,0.00,0.00,0.0%,15.0%,-15.0%,.471,3.67,.471,36.4%,15.00,7.24,7.76,9.01,sa3069403
Cleiber Maldonado,MIN,CPX,22,2.1,3.86,11.57,0.33,0.00,5.9%,17.6%,-11.8%,.500,4.29,.538,50.0%,19.29,7.24,12.05,8.95,sa3016846
Jun-Seok Shim,NYM,CPX,22,20.0,7.65,13.50,0.57,0.45,16.2%,28.6%,-12.4%,.171,2.10,.212,54.8%,8.55,8.44,0.11,8.85,sa3022110
Omari Daniel,DET,CPX,22,19.0,9.00,11.84,0.76,1.89,18.4%,24.3%,-5.8%,.286,2.37,.340,63.3%,9.95,10.18,-0.24,8.78,sa3021050
Brailyn Paulino,STL,CPX,20,14.0,5.79,9.64,0.60,0.64,11.8%,19.7%,-7.9%,.316,2.36,.362,73.0%,6.43,7.95,-1.52,8.74,sa3022038
Matthew Hoskins,TBR,CPX,22,12.0,6.00,9.00,0.67,0.00,14.0%,21.1%,-7.0%,.162,1.50,.207,80.8%,3.75,7.90,-4.15,8.68,sa3034127
Yilber Herrera,MIN,CPX,21,1.0,0.00,9.00,0.00,0.00,0.0%,25.0%,-25.0%,.000,1.00,.000,100.0%,0.00,7.24,-7.24,8.57,sa3018425
Starlin Mieses,BAL,CPX,18,0.0,0.00,9.00,0.00,0.00,0.0%,25.0%,-25.0%,1.000,4.00,1.000,0.0%,36.00,7.24,28.76,8.57,sa3067884
Pablo Castillo,MIN,CPX,18,2.1,0.00,3.86,0.00,0.00,0.0%,7.7%,-7.7%,.417,2.57,.417,50.0%,7.71,5.52,2.19,8.38,sa3068173
Merlin Bido,BOS,CPX,20,25.0,10.08,14.04,0.72,0.72,22.2%,31.0%,-8.7%,.169,2.12,.226,60.9%,8.28,8.20,0.08,8.33,sa3023821
Nick Borquez,HOU,CPX,19,22.1,6.45,9.27,0.70,0.81,14.0%,20.2%,-6.1%,.202,1.84,.225,47.3%,4.43,7.32,-2.89,8.31,sa3024926
Kifraidy Encarnacion,MIA,CPX,20,7.0,15.43,18.00,0.86,0.00,28.6%,33.3%,-4.8%,.160,2.57,.308,42.9%,10.29,8.09,2.19,8.28,sa3024081
Jeremy Almonte,MIA,CPX,20,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.500,3.00,.500,100.0%,0.00,4.24,-4.24,8.24,sa3021632
Luis Arias,WSN,CPX,20,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.500,3.00,.500,100.0%,0.00,4.24,-4.24,8.24,sa3023259
Adbiel Feliz,PIT,CPX,19,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,4.24,-4.24,8.24,sa3023897
Cesar Aquino,PIT,CPX,21,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.667,6.00,.667,50.0%,0.00,4.24,-4.24,8.24,sa3024469
Roiner Quintana,HOU,CPX,21,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.400,2.00,.400,50.0%,9.00,4.24,4.76,8.24,sa3019510
Eyeksson Rojas,WSN,CPX,20,2.2,0.00,0.00,0.00,3.37,0.0%,0.0%,0.0%,.385,1.87,.333,27.8%,10.12,9.11,1.01,8.24,sa3023872
Clarence Martina,WSN,CPX,21,3.0,6.00,9.00,0.67,0.00,15.4%,23.1%,-7.7%,.100,1.33,.125,100.0%,0.00,5.90,-5.90,8.13,sa3019099
Christopher Cordero,BOS,CPX,17,30.0,4.80,8.40,0.57,0.30,10.0%,17.5%,-7.5%,.328,2.33,.369,56.5%,7.50,6.80,0.70,8.06,sa3068486
Brian Arias,NYY,CPX,22,10.2,14.34,12.66,1.13,0.00,27.4%,24.2%,3.2%,.190,2.16,.320,50.0%,10.97,6.67,4.30,8.05,sa3017768
Luis Amador,HOU,CPX,18,19.0,7.11,9.47,0.75,1.89,15.2%,20.2%,-5.1%,.247,2.05,.259,56.5%,9.00,8.87,0.13,7.96,sa3067615
Raymond Sosa,BAL,CPX,20,29.2,6.98,9.40,0.74,0.00,15.2%,20.5%,-5.3%,.254,2.02,.319,63.6%,5.76,6.43,-0.66,7.96,sa3021516
Stanly Alcantara,NYY,CPX,22,29.2,9.71,10.92,0.89,0.91,18.8%,21.2%,-2.4%,.280,2.39,.356,48.8%,10.92,7.94,2.98,7.84,sa3022151
Patrick Reilly,BAL,CPX,24,5.2,12.71,14.29,0.89,3.18,24.2%,27.3%,-3.0%,.250,2.65,.286,24.6%,12.71,10.76,1.94,7.82,sa3023038
Alexander De Los Santos,PHI,CPX,19,10.2,10.12,9.28,1.09,5.06,17.4%,15.9%,1.4%,.429,3.28,.474,62.9%,15.19,12.95,2.23,7.77,sa3023083
Paulo Asprilla,STL,CPX,20,0.2,13.50,13.50,1.00,0.00,25.0%,25.0%,0.0%,.333,3.00,.500,50.0%,0.00,5.74,-5.74,7.74,sa3021859
Fermin Magallanes,BAL,CPX,24,7.0,15.43,16.71,0.92,1.29,30.0%,32.5%,-2.5%,.259,2.86,.429,53.8%,7.71,8.24,-0.52,7.71,sa3021544
John Valle,NYM,CPX,21,12.1,9.49,10.95,0.87,0.73,18.6%,21.4%,-2.9%,.250,2.27,.316,50.7%,7.30,7.56,-0.26,7.70,sa3067416
Alexander Almonte,NYY,CPX,19,22.2,5.96,9.13,0.65,0.40,12.6%,19.3%,-6.7%,.266,2.12,.308,65.8%,7.15,6.79,0.35,7.69,sa3024593
Brady Tygart,BOS,CPX,23,3.2,7.36,9.82,0.75,0.00,15.0%,20.0%,-5.0%,.375,2.73,.462,20.0%,17.18,5.87,11.31,7.69,sa3044198
Freigher Barco,TOR,CPX,20,17.1,8.83,9.35,0.94,2.60,18.7%,19.8%,-1.1%,.268,2.13,.286,43.8%,10.38,9.49,0.90,7.66,sa3068518
Zac Lampton,BAL,CPX,26,1.2,10.80,5.40,2.00,5.40,18.2%,9.1%,9.1%,.400,3.00,.429,27.8%,16.20,11.44,4.76,7.64,sa3076330
Ronaldo Gallo,PIT,CPX,25,3.1,8.10,10.80,0.75,0.00,20.0%,26.7%,-6.7%,.091,1.50,.125,80.0%,2.70,6.04,-3.34,7.64,sa3067310
Ronaldys Jimenez,PIT,CPX,20,20.0,11.25,11.70,0.96,0.90,22.3%,23.2%,-0.9%,.247,2.30,.333,58.1%,7.65,7.69,-0.04,7.59,sa3025092
Rony Calderon,BOS,CPX,18,20.1,11.51,11.07,1.04,0.89,26.3%,25.3%,1.0%,.211,1.97,.302,72.1%,4.43,7.09,-2.66,7.58,sa3068997
Félix Amparo,BAL,CPX,20,2.0,0.00,0.00,0.00,4.50,0.0%,0.0%,0.0%,.250,1.00,.143,100.0%,4.50,10.74,-6.24,7.57,sa3021180
Jake Hunter,MIN,CPX,23,3.0,6.00,6.00,1.00,3.00,15.4%,15.4%,0.0%,.364,2.00,.375,87.0%,6.00,9.24,-3.24,7.57,sa3077716
Zach Swanson,DET,CPX,20,3.0,12.00,15.00,0.80,0.00,20.0%,25.0%,-5.0%,.214,2.67,.300,55.6%,9.00,7.57,1.43,7.57,sa3066596
Gabriel Paez,TBR,CPX,19,11.0,5.73,8.18,0.70,0.82,12.3%,17.5%,-5.3%,.326,2.27,.368,61.0%,6.55,7.14,-0.60,7.54,sa3025143
Jorge Luna,NYY,CPX,21,15.2,6.32,6.89,0.92,0.00,14.5%,15.8%,-1.3%,.203,1.53,.250,62.1%,5.17,6.09,-0.92,7.53,sa3021797
Rainy Mota,PHI,CPX,20,12.1,9.49,8.03,1.18,1.46,19.4%,16.4%,3.0%,.288,2.11,.351,66.2%,8.03,7.88,0.14,7.51,sa3021024
Angel Soriano,PIT,CPX,19,29.2,5.46,8.80,0.62,0.00,12.9%,20.9%,-7.9%,.250,1.89,.300,62.1%,5.16,6.16,-1.00,7.51,sa3068680
Raymon Rosario,PHI,CPX,21,24.0,6.38,7.13,0.89,0.75,14.4%,16.1%,-1.7%,.247,1.71,.286,56.0%,7.88,7.53,0.35,7.44,sa3022801
Jesse Bergin,MIN,CPX,26,1.2,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.286,1.20,.286,50.0%,5.40,4.24,1.16,7.44,sa3017133
Hunter Barco,PIT,CPX,25,1.2,5.40,5.40,1.00,0.00,11.1%,11.1%,0.0%,.143,1.20,.167,33.3%,5.40,6.64,-1.24,7.44,33174
Ramon Sanchez,MIA,CPX,24,15.1,13.50,14.09,0.96,0.00,24.5%,25.5%,-1.1%,.328,3.00,.500,51.0%,11.15,6.52,4.63,7.39,sa3019132
Baron Stuart,WSN,CPX,26,2.1,11.57,11.57,1.00,7.71,18.8%,18.8%,0.0%,.583,4.29,.714,85.4%,15.43,17.95,-2.52,7.38,sa3020888
Cristobal Abreu,ATL,CPX,20,2.1,11.57,11.57,1.00,0.00,25.0%,25.0%,0.0%,.125,1.71,.200,60.0%,3.86,6.81,-2.95,7.38,sa3022169
Elvin Jimenez,MIA,CPX,21,7.1,11.05,12.27,0.90,0.00,25.0%,27.8%,-2.8%,.120,1.77,.188,64.3%,3.68,6.28,-2.60,7.37,sa3019756
Tejahari Wilson,BOS,CPX,19,6.0,9.00,9.00,1.00,0.00,24.0%,24.0%,0.0%,.111,1.33,.167,100.0%,0.00,5.74,-5.74,7.29,sa3024250
Branneli Franco,STL,CPX,19,22.0,8.18,10.64,0.77,1.23,16.7%,21.7%,-5.0%,.352,2.64,.426,56.3%,10.64,8.14,2.49,7.28,sa3023818
Bryce Alewine,DET,CPX,21,20.0,6.30,6.30,1.00,0.45,14.1%,14.1%,0.0%,.284,1.85,.333,73.2%,4.95,6.19,-1.24,7.27,sa3067422
Juan Nuñez,BAL,CPX,25,1.0,18.00,9.00,2.00,9.00,22.2%,11.1%,11.1%,.500,5.00,.600,27.8%,18.00,16.24,1.76,7.24,sa3015464
Ryan Harbin,PIT,CPX,24,0.1,27.00,0.00,1.00,0.00,50.0%,0.0%,50.0%,.000,0.00,.000,0.0%,27.00,7.24,19.76,7.24,sa3011733
Danny Trehey,HOU,CPX,25,1.0,0.00,9.00,0.00,0.00,0.0%,25.0%,-25.0%,.333,2.00,.333,100.0%,0.00,7.24,-7.24,7.24,sa3025478
Jerson Alejandro,NYY,CPX,20,12.0,13.50,11.25,1.20,0.00,28.6%,23.8%,4.8%,.222,2.08,.370,67.9%,6.00,5.74,0.26,7.18,sa3021533
Valentin Linarez,WSN,CPX,26,2.2,6.75,10.12,0.67,0.00,15.4%,23.1%,-7.7%,.200,1.87,.250,60.0%,6.75,6.11,0.64,7.11,sa3006557
Ismael Cabral,TBR,CPX,22,4.2,9.64,9.64,1.00,0.00,20.0%,20.0%,0.0%,.263,2.14,.357,63.6%,7.71,5.95,1.76,7.09,sa3021481
Andres Silvera,PIT,CPX,21,25.0,9.36,8.64,1.08,1.44,21.0%,19.4%,1.6%,.296,2.12,.368,64.8%,6.48,7.36,-0.88,7.09,sa3016284
Darwin Roa,PIT,CPX,19,4.1,14.54,14.54,1.00,0.00,30.4%,30.4%,0.0%,.313,2.77,.556,83.3%,4.15,5.85,-1.70,7.08,sa3068867
Jack Crowder,BAL,CPX,23,4.0,4.50,2.25,2.00,0.00,11.8%,5.9%,5.9%,.200,1.00,.231,80.0%,2.25,4.74,-2.49,7.07,sa3029607
Sandy Mejia,HOU,CPX,22,2.0,13.50,13.50,1.00,0.00,27.3%,27.3%,0.0%,.125,2.00,.200,50.0%,9.00,5.74,3.26,7.07,sa3019141
Angel Castillo,TBR,CPX,24,3.2,12.27,12.27,1.00,0.00,29.4%,29.4%,0.0%,.083,1.64,.143,100.0%,0.00,5.60,-5.60,7.05,sa3077378
Wuilinyer Tovar,ATL,CPX,18,41.2,5.40,6.48,0.83,0.65,12.8%,15.4%,-2.6%,.268,1.73,.302,62.0%,6.26,6.71,-0.44,7.05,sa3068652
Luis Arestigueta,ATL,CPX,20,11.2,6.94,6.17,1.13,0.00,16.4%,14.5%,1.8%,.182,1.37,.229,57.9%,4.63,5.52,-0.89,7.01,sa3021521
Jatnk Diaz,DET,CPX,21,12.0,6.00,6.75,0.89,0.75,15.4%,17.3%,-1.9%,.146,1.25,.156,70.5%,4.50,6.74,-2.24,6.99,sa3023181
Jorge Nunez,ATL,CPX,18,27.2,9.11,10.41,0.88,0.33,20.6%,23.5%,-2.9%,.220,1.95,.296,51.2%,8.46,6.58,1.87,6.98,sa3024840
Anderson Navas,PHI,CPX,19,15.1,6.46,8.22,0.79,0.59,16.2%,20.6%,-4.4%,.245,1.76,.293,63.9%,5.87,6.58,-0.71,6.95,sa3023881
Berny Ortiz,BOS,CPX,20,30.0,9.60,8.70,1.10,0.00,20.9%,19.0%,2.0%,.273,2.07,.371,41.5%,10.20,5.30,4.90,6.95,sa3067578
Luisberth Valdez,ATL,CPX,18,26.0,10.04,9.69,1.04,1.73,20.1%,19.4%,0.7%,.313,2.42,.385,46.7%,12.46,8.20,4.26,6.93,sa3067602
Derek Diamond,PIT,CPX,25,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.500,2.00,.500,100.0%,0.00,4.24,-4.24,6.90,sa3020470
August Cuneo,HOU,CPX,18,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,4.24,-4.24,6.90,sa3076335
Joseph King,STL,CPX,25,2.0,4.50,9.00,0.50,0.00,14.3%,28.6%,-14.3%,.000,1.00,.000,100.0%,0.00,6.24,-6.24,6.90,sa3020857
Stainer Valdez,PIT,CPX,19,30.1,4.75,6.23,0.76,0.59,12.3%,16.2%,-3.8%,.213,1.45,.233,64.0%,4.45,6.21,-1.76,6.90,sa3068786
Yordi Jose,MIN,CPX,19,10.0,9.90,9.90,1.00,0.00,22.9%,22.9%,0.0%,.229,1.90,.333,61.9%,5.40,5.94,-0.54,6.87,sa3068985
Dylan Questad,MIN,CPX,21,1.2,10.80,5.40,2.00,5.40,28.6%,14.3%,14.3%,.167,1.20,.000,0.0%,10.80,11.44,-0.64,6.84,sa3023570
Eris Albino,NYM,CPX,22,38.0,7.34,8.05,0.91,0.71,16.8%,18.5%,-1.6%,.231,1.76,.275,61.6%,5.45,6.87,-1.42,6.82,sa3018894
Matt Barr,MIN,CPX,20,16.0,10.69,9.00,1.19,1.13,24.4%,20.5%,3.8%,.200,1.75,.256,62.5%,5.63,6.86,-1.24,6.82,sa3069374
Ryan Mathiesen,HOU,CPX,23,6.2,4.05,6.75,0.60,0.00,11.1%,18.5%,-7.4%,.227,1.50,.263,60.0%,5.40,5.59,-0.19,6.79,sa3025617
Dioris Martinez,PIT,CPX,20,21.1,8.44,8.44,1.00,0.00,20.0%,20.0%,0.0%,.230,1.73,.315,74.4%,4.22,6.02,-1.80,6.77,sa3022376
Owen Rice,STL,CPX,23,12.1,13.14,10.95,1.20,0.73,28.6%,23.8%,4.8%,.174,1.86,.259,59.3%,5.84,6.51,-0.67,6.75,sa3040689
Joel Díaz,NYM,CPX,22,2.0,4.50,4.50,1.00,4.50,8.3%,8.3%,0.0%,.455,3.00,.444,43.5%,18.00,11.24,6.76,6.74,sa3015500
Luis Rives,HOU,CPX,21,3.2,2.45,0.00,1.00,2.45,7.1%,0.0%,7.1%,.231,0.82,.182,100.0%,2.45,8.05,-5.60,6.69,sa3023624
Yeison Martinez,PIT,CPX,18,24.2,5.47,5.47,1.00,0.73,12.4%,12.4%,0.0%,.314,1.91,.353,53.9%,7.66,6.38,1.28,6.68,sa3025227
Keiverson Ramírez,STL,CPX,20,8.1,5.40,6.48,0.83,1.08,12.5%,15.0%,-2.5%,.303,1.92,.333,51.3%,9.72,7.12,2.60,6.68,sa3022126
Jean Robles,WSN,CPX,19,24.0,8.25,7.50,1.10,1.50,19.6%,17.9%,1.8%,.236,1.71,.270,67.7%,5.63,7.44,-1.82,6.67,sa3023831
Candido Cuevas,NYM,CPX,22,2.1,11.57,7.71,1.50,3.86,23.1%,15.4%,7.7%,.200,1.71,.167,27.8%,15.43,11.09,4.34,6.66,sa3018305
Hurston Waldrep,ATL,CPX,24,4.0,9.00,11.25,0.80,0.00,22.2%,27.8%,-5.6%,.154,1.75,.222,85.7%,2.25,5.99,-3.74,6.65,33527
Luis Cesar,MIA,CPX,22,5.2,6.35,6.35,1.00,1.59,14.3%,14.3%,0.0%,.304,1.94,.333,28.3%,12.71,7.76,4.94,6.65,sa3018368
Alejandro Lóaiza,STL,CPX,22,18.0,9.00,8.50,1.06,3.50,18.2%,17.2%,1.0%,.333,2.44,.357,42.6%,14.00,10.29,3.71,6.64,sa3016195
Juan Olmos,ATL,CPX,21,24.0,9.00,9.75,0.92,0.38,19.0%,20.6%,-1.6%,.278,2.21,.361,51.3%,9.00,6.40,2.60,6.64,sa3019778
