Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Jaydenn Estanista,MIA,A+,24,18.1,.350,0.83,17.5%,37.5%,45.0%,27.8%,0.0%,45.0%,20.0%,35.0%,17.3%,121,197,318,sa3016230
Luis Gutierrez,SDP,A+,22,8.0,.267,0.88,6.3%,43.8%,50.0%,12.5%,12.5%,18.8%,18.8%,62.5%,17.5%,55,88,143,sa3016469
Gabriel Reyes,DET,A+,22,33.0,.299,1.30,28.9%,40.2%,30.9%,20.0%,13.3%,42.2%,22.5%,35.3%,9.2%,275,363,638,sa3016833
Cleiber Maldonado,MIN,A+,22,12.2,.467,1.75,31.3%,43.8%,25.0%,12.5%,25.0%,46.9%,28.1%,25.0%,11.7%,112,154,266,sa3016846
Abel Mercedes,OAK,A+,24,36.2,.291,1.95,17.7%,54.4%,27.8%,22.7%,13.6%,48.8%,22.0%,29.3%,14.6%,358,404,762,sa3017013
Jesse Bergin,MIN,A+,26,11.0,.400,1.11,36.7%,33.3%,30.0%,11.1%,11.1%,33.3%,43.3%,23.3%,13.7%,80,131,211,sa3017133
Tyson Guerrero,KCR,A+,27,4.1,.462,2.00,30.8%,46.2%,23.1%,0.0%,0.0%,50.0%,33.3%,16.7%,12.4%,36,53,89,sa3017140
Ryan Och,SDP,A+,27,16.0,.286,0.86,23.5%,35.3%,41.2%,7.1%,0.0%,29.4%,26.5%,44.1%,9.6%,121,182,303,sa3017146
Holt Jones,MIA,A+,27,19.0,.327,1.50,31.4%,41.2%,27.5%,28.6%,21.4%,31.4%,35.3%,33.3%,15.5%,134,214,348,sa3017368
Moises Rodriguez,DET,A+,24,6.1,.263,1.80,26.3%,47.4%,26.3%,20.0%,0.0%,31.6%,15.8%,52.6%,9.6%,46,58,104,sa3017389
Marino Santy,CHC,A+,24,5.0,.250,5.00,25.0%,62.5%,12.5%,0.0%,0.0%,50.0%,37.5%,12.5%,8.9%,36,43,79,sa3017422
Dameivi Tineo,MIA,A+,22,11.2,.344,1.70,20.6%,50.0%,29.4%,0.0%,20.0%,44.1%,17.6%,38.2%,11.0%,101,127,228,sa3017726
Maddux Bruns,LAD,A+,24,6.2,.385,0.83,8.3%,41.7%,50.0%,16.7%,0.0%,46.2%,23.1%,30.8%,15.3%,52,79,131,sa3017782
Juan Reynoso,MIA,A+,22,55.0,.293,1.16,25.2%,40.2%,34.6%,22.7%,15.9%,43.8%,20.0%,36.2%,14.1%,426,601,1027,sa3017790
Quinton Low,MIL,A+,23,34.2,.378,1.43,20.0%,47.1%,32.9%,25.0%,14.3%,43.0%,27.9%,29.1%,14.0%,326,395,721,sa3017921
Aaron Holiday,STL,A+,26,10.0,.276,0.44,25.8%,22.6%,51.6%,31.3%,18.8%,59.4%,28.1%,12.5%,11.8%,107,121,228,sa3017937
Jorge Marcheco,OAK,A+,23,61.0,.258,0.56,18.2%,29.4%,52.4%,26.5%,13.3%,37.9%,28.4%,33.7%,8.0%,411,620,1031,sa3018025
Chen Zhong-Ao Zhuang,OAK,A+,25,2.0,.250,0.20,25.0%,12.5%,62.5%,40.0%,0.0%,25.0%,25.0%,50.0%,3.7%,8,19,27,sa3018174
Mitch Myers,OAK,A+,27,34.1,.350,0.82,26.6%,33.0%,40.4%,25.0%,15.9%,45.9%,31.5%,22.5%,12.9%,246,373,619,sa3018179
Reynaldo Yean,LAD,A+,22,32.1,.307,1.12,26.4%,38.9%,34.7%,40.0%,16.0%,37.2%,26.9%,35.9%,9.6%,384,386,770,sa3018303
Jose Montero,CIN,A+,22,46.0,.241,1.55,14.3%,52.1%,33.6%,22.5%,12.5%,40.8%,25.0%,34.2%,11.2%,270,420,690,sa3018312
Yorman Galindez,MIL,A+,23,19.2,.385,1.44,25.0%,44.2%,30.8%,43.8%,12.5%,38.5%,21.2%,40.4%,15.2%,148,200,348,sa3018322
Alfredo Romero,CHC,A+,23,87.0,.260,1.09,21.8%,40.8%,37.4%,21.3%,7.9%,48.8%,26.6%,24.6%,13.1%,577,881,1458,sa3018345
Kendeglys Virguez,CLE,A+,22,25.2,.417,1.39,28.3%,41.7%,30.0%,33.3%,5.6%,45.0%,26.7%,28.3%,11.7%,198,315,513,sa3018351
Luis Ramirez,MIA,A+,24,10.1,.353,1.80,26.3%,47.4%,26.3%,20.0%,40.0%,68.4%,26.3%,5.3%,10.5%,112,127,239,sa3018353
Luis Cesar,MIA,A+,22,2.1,.500,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,100.0%,0.0%,0.0%,15.5%,32,39,71,sa3018368
Juan Baez,MIL,A+,21,1.0,.333,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,11,5,16,sa3018525
Accimias Morales,LAD,A+,21,8.0,.300,0.78,23.8%,33.3%,42.9%,11.1%,11.1%,57.1%,19.0%,23.8%,12.3%,119,100,219,sa3018809
Luis Flores,CLE,A+,22,38.1,.312,1.07,21.6%,40.5%,37.8%,16.7%,9.5%,45.6%,23.7%,30.7%,9.9%,413,458,871,sa3018818
Christian Zazueta,LAD,A+,21,48.2,.288,0.95,21.1%,38.5%,40.4%,36.4%,11.4%,45.9%,17.4%,36.7%,16.3%,240,491,731,sa3018867
Joseilyn Gonzalez,LAD,A+,24,35.2,.333,2.13,25.8%,50.5%,23.7%,13.0%,17.4%,56.0%,18.0%,26.0%,13.4%,260,369,629,sa3018910
Nestor Rios,MIA,A+,21,1.2,.250,0.00,40.0%,0.0%,60.0%,33.3%,33.3%,60.0%,40.0%,0.0%,8.7%,7,16,23,sa3018918
Jeffrey Mercedes,CLE,A+,21,2.1,.333,1.00,20.0%,40.0%,40.0%,25.0%,25.0%,60.0%,10.0%,30.0%,5.0%,17,23,40,sa3018942
Kevin Valdez,CHC,A+,24,58.1,.333,1.77,17.7%,52.5%,29.7%,23.4%,14.9%,46.0%,29.4%,24.5%,13.2%,360,610,970,sa3019052
Emmanuel Reyes,KCR,A+,22,112.0,.298,1.56,20.5%,48.4%,31.1%,21.0%,16.0%,49.5%,21.7%,28.7%,12.6%,655,1185,1840,sa3019071
David Lorduy,CIN,A+,22,61.1,.285,0.89,21.9%,36.7%,41.4%,22.9%,18.6%,48.0%,25.7%,26.3%,15.7%,400,602,1002,sa3019135
Melkis Hernández,CLE,A+,21,83.1,.377,2.51,22.5%,55.4%,22.1%,20.4%,8.2%,50.0%,23.3%,26.7%,14.0%,724,951,1675,sa3019148
Nelfy Ynfante,STL,A+,21,14.1,.351,2.00,16.7%,55.6%,27.8%,0.0%,10.0%,51.4%,24.3%,24.3%,11.8%,72,149,221,sa3019149
Franklin Gómez,CLE,A+,20,58.0,.327,2.32,20.1%,55.8%,24.0%,13.5%,13.5%,45.2%,23.9%,31.0%,12.5%,307,582,889,sa3019153
Jose Meneses,MIL,A+,21,18.2,.200,3.00,17.9%,61.5%,20.5%,37.5%,0.0%,37.5%,25.0%,37.5%,9.3%,126,186,312,sa3019158
Wande Torres,MIL,A+,21,115.0,.319,1.91,23.1%,50.5%,26.4%,29.1%,12.7%,42.1%,23.6%,34.3%,12.4%,717,1191,1908,sa3019165
Yimi Presinal,KCR,A+,21,52.0,.248,1.87,25.2%,48.7%,26.1%,29.0%,19.4%,48.8%,23.6%,27.6%,16.5%,358,539,897,sa3019169
Juan De La Cruz,MIA,A+,21,25.2,.344,1.26,20.0%,44.6%,35.4%,17.4%,13.0%,43.3%,25.4%,31.3%,11.2%,221,280,501,sa3019171
Eliazar Dishmey,MIA,A+,21,33.2,.197,1.04,12.7%,44.4%,42.9%,14.8%,7.4%,35.3%,33.8%,30.9%,13.1%,234,346,580,sa3019181
Gerlin Rosario,OAK,A+,24,42.0,.321,1.25,21.2%,43.8%,35.0%,18.8%,20.8%,54.2%,21.1%,24.6%,10.7%,302,454,756,sa3019251
Leonel Sequera,STL,A+,20,79.2,.366,1.79,22.4%,49.8%,27.8%,22.7%,25.8%,41.8%,25.4%,32.8%,13.9%,528,878,1406,sa3019268
Bryan Rivera,MIL,A+,21,15.1,.346,0.88,18.2%,38.2%,43.6%,16.7%,12.5%,41.1%,26.8%,32.1%,9.3%,141,183,324,sa3019382
Cesar Lares,MIN,A+,22,37.2,.367,1.28,26.1%,41.4%,32.4%,22.2%,19.4%,46.2%,29.1%,24.8%,13.6%,300,427,727,sa3019384
Daniel Corniel,MIL,A+,21,41.0,.310,1.11,23.6%,40.2%,36.2%,23.9%,6.5%,48.1%,21.7%,30.2%,8.7%,245,420,665,sa3019395
Nicolas Cruz,LAD,A+,22,55.0,.378,2.56,18.0%,59.0%,23.0%,6.3%,12.5%,46.2%,26.9%,26.9%,16.5%,343,578,921,sa3019461
Engel Peralta,MIA,A+,22,3.2,.167,1.00,42.9%,28.6%,28.6%,0.0%,50.0%,71.4%,14.3%,14.3%,8.2%,35,38,73,sa3019538
Dilan Figueredo,LAD,A+,23,55.2,.286,1.98,20.0%,53.1%,26.9%,27.9%,7.0%,48.2%,19.5%,32.3%,11.0%,282,546,828,sa3019555
Julio Mendez,MIA,A+,21,38.1,.318,1.06,19.5%,41.4%,39.1%,17.6%,5.9%,54.4%,25.6%,20.0%,13.9%,261,409,670,sa3019580
Liomar Martinez,MIA,A+,21,102.1,.290,1.02,19.7%,40.6%,39.7%,23.1%,14.3%,42.6%,26.4%,31.1%,14.1%,720,1102,1822,sa3019612
Jogly García,CLE,A+,22,73.2,.269,0.88,21.6%,36.6%,41.8%,30.9%,14.8%,42.4%,29.3%,28.3%,9.8%,608,814,1422,sa3019633
Ovis Portes,CIN,A+,21,47.1,.400,1.14,21.0%,42.0%,37.0%,15.7%,11.8%,45.4%,22.7%,31.9%,11.7%,377,624,1001,sa3019644
Luis Germán,SDP,A+,24,25.1,.354,1.13,18.5%,43.2%,38.3%,16.1%,16.1%,40.5%,29.8%,29.8%,9.6%,273,311,584,sa3019658
Eliseo Mota,DET,A+,23,23.0,.329,1.81,22.4%,50.0%,27.6%,9.5%,19.0%,42.9%,29.9%,27.3%,7.0%,208,235,443,sa3019718
Michael Perez,MIA,A+,23,50.1,.299,1.74,24.1%,48.2%,27.7%,29.0%,25.8%,51.3%,18.3%,30.4%,17.0%,341,577,918,sa3019721
Braian Salazar,SDP,A+,21,55.0,.308,1.04,20.9%,40.3%,38.8%,28.8%,9.6%,43.7%,25.9%,30.4%,11.9%,360,586,946,sa3019741
Braulio Salas,MIA,A+,21,17.1,.362,1.00,20.7%,39.7%,39.7%,17.4%,4.3%,55.9%,23.7%,20.3%,12.9%,122,188,310,sa3019820
Jake Garland,OAK,A+,25,10.2,.303,1.27,19.4%,45.2%,35.5%,27.3%,9.1%,43.8%,34.4%,21.9%,9.7%,71,105,176,sa3020077
Sammy Hernandez,STL,A+,22,0.2,.000,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,2,3,5,sa3020141
Bryce Hubbart,CIN,A+,25,3.0,.250,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,33.3%,66.7%,0.0%,11.3%,15,38,53,sa3020323
Rob Hensey,KCR,A+,26,21.0,.308,1.89,18.8%,53.1%,28.1%,16.7%,0.0%,50.8%,18.5%,30.8%,11.6%,140,212,352,sa3020332
Yoendris Gonzalez,CHC,A+,23,17.1,.357,1.46,23.8%,45.2%,31.0%,7.7%,7.7%,51.2%,32.6%,16.3%,18.0%,115,174,289,sa3020334
Juanmi Vasquez,DET,A+,22,31.1,.354,0.55,26.2%,26.2%,47.6%,22.5%,17.5%,46.5%,27.9%,25.6%,12.9%,235,369,604,sa3020344
Joe Miller,DET,A+,26,7.1,.300,1.13,22.7%,40.9%,36.4%,37.5%,25.0%,31.8%,22.7%,45.5%,7.9%,50,90,140,sa3020393
Jake Miller,DET,A+,25,12.2,.219,0.80,18.2%,36.4%,45.5%,33.3%,6.7%,42.4%,27.3%,30.3%,11.1%,61,119,180,sa3020408
Jake Christianson,MIA,A+,26,6.0,.188,0.57,26.7%,26.7%,46.7%,14.3%,0.0%,50.0%,37.5%,12.5%,8.8%,39,63,102,sa3020410
D.J. Carpenter,STL,A+,26,15.0,.308,1.44,42.1%,34.2%,23.7%,44.4%,11.1%,40.0%,20.0%,40.0%,14.2%,91,149,240,sa3020444
Brody Jessee,CIN,A+,25,12.2,.280,1.38,26.9%,42.3%,30.8%,37.5%,12.5%,46.2%,11.5%,42.3%,14.2%,99,155,254,sa3020447
Blaze Pontes,OAK,A+,26,17.2,.255,1.75,26.7%,46.7%,26.7%,16.7%,0.0%,59.6%,21.3%,19.1%,10.3%,103,158,261,sa3020486
Jacob Edwards,CIN,A+,25,59.0,.305,2.61,24.9%,54.3%,20.8%,13.9%,8.3%,49.7%,24.0%,26.3%,7.8%,360,603,963,sa3020491
Max Alba,DET,A+,26,3.0,.556,6.00,33.3%,66.7%,0.0%,0.0%,0.0%,44.4%,55.6%,0.0%,17.2%,24,40,64,sa3020525
Adam Tulloch,CLE,A+,25,2.0,.000,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,66.7%,33.3%,0.0%,15.4%,9,17,26,sa3020588
Mason Vinyard,MIA,A+,27,5.0,.250,1.20,31.3%,37.5%,31.3%,20.0%,0.0%,50.0%,25.0%,25.0%,8.6%,36,57,93,sa3020753
Isaiah Lowe,SDP,A+,23,55.2,.311,0.87,21.6%,36.4%,42.0%,22.1%,19.1%,51.8%,23.5%,24.7%,10.8%,425,571,996,sa3020864
Tyler Gough,LAD,A+,22,42.0,.176,0.72,12.9%,36.5%,50.6%,23.3%,2.3%,37.2%,26.7%,36.0%,14.4%,280,430,710,sa3020865
Luis Rujano,CHC,A+,23,18.2,.265,2.25,18.8%,56.3%,25.0%,33.3%,0.0%,40.8%,32.7%,26.5%,11.8%,143,213,356,sa3020904
Adam Stone,CHC,A+,24,49.0,.265,1.06,17.8%,42.2%,40.0%,27.8%,1.9%,37.2%,33.6%,29.2%,9.2%,344,511,855,sa3020944
Zack Showalter,STL,A+,22,8.2,.481,1.00,20.0%,40.0%,40.0%,25.0%,33.3%,41.9%,32.3%,25.8%,8.4%,85,106,191,sa3020959
C.J. Widger,SDP,A+,27,22.0,.397,0.91,25.4%,35.6%,39.0%,21.7%,8.7%,44.3%,29.5%,26.2%,10.9%,192,248,440,sa3020960
Mason McGwire,CHC,A+,22,29.1,.312,0.81,15.6%,37.7%,46.8%,25.0%,8.3%,30.8%,30.8%,38.5%,11.1%,166,302,468,sa3020961
Luis De La Cruz,MIA,A+,23,23.1,.305,1.58,18.3%,50.0%,31.7%,26.3%,10.5%,39.3%,23.0%,37.7%,10.7%,228,258,486,sa3020981
Duque Hebbert,DET,A+,24,20.2,.308,0.59,31.3%,25.4%,43.3%,24.1%,10.3%,48.5%,27.9%,23.5%,10.9%,121,218,339,sa3021026
Luiyin Alastre,MIL,A+,20,3.2,.500,0.63,38.1%,23.8%,38.1%,12.5%,12.5%,42.9%,14.3%,42.9%,2.5%,35,44,79,sa3021210
Angel Acosta,KCR,A+,23,2.1,.500,5.00,33.3%,55.6%,11.1%,0.0%,100.0%,44.4%,11.1%,44.4%,2.9%,11,23,34,sa3021290
Jesus Rios,MIA,A+,24,58.0,.307,1.01,23.4%,38.6%,38.0%,17.1%,15.7%,40.6%,28.3%,31.0%,8.1%,461,619,1080,sa3021471
Augusto Mendieta,KCR,A+,21,3.0,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,25.6%,11,32,43,sa3021473
Adrian Bohorquez,MIN,A+,21,38.2,.295,1.23,26.6%,40.4%,33.0%,22.6%,3.2%,40.6%,17.7%,41.7%,13.4%,278,415,693,sa3021501
Jostin Florentino,CHC,A+,21,63.0,.271,1.00,22.9%,38.6%,38.6%,25.4%,20.3%,44.9%,23.1%,32.1%,13.0%,409,653,1062,sa3021510
Jesus Flores,MIL,A+,21,4.2,.267,3.50,35.7%,50.0%,14.3%,0.0%,0.0%,53.3%,20.0%,26.7%,8.8%,55,47,102,sa3021519
Tzu-Chen Sha,OAK,A+,22,72.1,.359,0.93,27.6%,35.0%,37.4%,17.6%,13.2%,44.4%,28.0%,27.6%,10.0%,433,778,1211,sa3021551
Ryan Harvey,DET,A+,25,55.2,.331,1.00,25.7%,37.1%,37.1%,35.5%,11.3%,40.2%,28.4%,31.4%,11.1%,365,605,970,sa3021724
Michael Kennedy,CLE,A+,21,70.0,.286,0.85,16.7%,38.2%,45.1%,25.0%,10.9%,43.8%,24.8%,31.4%,10.3%,460,747,1207,sa3021728
Jackson Humphries,CLE,A+,21,72.1,.306,0.65,19.9%,31.7%,48.4%,28.2%,10.3%,45.5%,28.5%,26.1%,14.5%,573,806,1379,sa3021729
Joshua Quezada,MIL,A+,22,10.2,.208,1.44,15.4%,50.0%,34.6%,33.3%,22.2%,42.3%,7.7%,50.0%,14.2%,72,118,190,sa3021789
Bernard Jose,SDP,A+,23,22.1,.297,0.82,26.1%,33.3%,40.6%,17.9%,25.0%,41.4%,30.0%,28.6%,9.2%,180,233,413,sa3021812
Jacob Wosinski,MIN,A+,27,14.1,.250,1.64,14.7%,52.9%,32.4%,18.2%,18.2%,52.9%,17.6%,29.4%,18.8%,70,137,207,sa3021825
Colin Fields,DET,A+,26,4.1,.231,0.60,38.5%,23.1%,38.5%,40.0%,0.0%,46.2%,7.7%,46.2%,11.1%,17,37,54,sa3021985
Jervis Alfaro,CLE,A+,22,34.0,.383,1.71,24.6%,47.5%,27.9%,5.9%,11.8%,48.4%,33.1%,18.5%,9.1%,259,391,650,sa3022113
Rubén Menes,STL,A+,24,51.2,.322,1.03,21.9%,39.7%,38.4%,22.4%,10.3%,48.3%,23.8%,27.8%,10.1%,356,524,880,sa3022122
Abraham Parra,SDP,A+,20,89.0,.313,1.45,20.9%,46.9%,32.3%,22.0%,8.5%,49.4%,27.4%,23.2%,12.5%,661,916,1577,sa3022369
Maikel Miralles,SDP,A+,21,63.1,.332,1.20,26.4%,40.1%,33.5%,21.1%,11.3%,39.7%,30.6%,29.7%,9.1%,502,719,1221,sa3022418
Kleiber Olmedo,SDP,A+,21,32.0,.302,0.77,22.8%,33.7%,43.6%,25.0%,13.6%,44.1%,25.5%,30.4%,10.0%,280,340,620,sa3022420
Quinn McDaniel,MIN,A+,23,2.0,.167,0.25,16.7%,16.7%,66.7%,75.0%,0.0%,33.3%,0.0%,66.7%,0.0%,28,15,43,sa3022701
Justin Storm,MIA,A+,24,56.0,.267,1.86,22.6%,50.4%,27.1%,33.3%,5.6%,45.6%,18.4%,36.0%,12.8%,356,550,906,sa3022797
