Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Luke Little,CHC,AA,25,15.2,.308,1.42,21.6%,45.9%,32.4%,8.3%,8.3%,37.5%,27.5%,35.0%,11.2%,115,171,286,28036
Luke Murphy,LAA,AA,26,38.0,.230,1.27,20.9%,44.2%,34.9%,23.3%,3.3%,39.1%,27.6%,33.3%,15.6%,182,377,559,29952
Luis Guerrero,TBR,AA,25,9.1,.455,1.13,29.2%,37.5%,33.3%,25.0%,25.0%,54.2%,29.2%,16.7%,15.8%,69,115,184,31184
Jake Palisch,CHW,AA,27,119.0,.313,2.13,25.3%,50.8%,23.9%,11.9%,11.9%,41.0%,25.4%,33.6%,6.6%,670,1240,1910,31598
Owen Murphy,ATL,AA,22,20.2,.298,0.52,21.2%,26.9%,51.9%,33.3%,18.5%,40.4%,28.8%,30.8%,11.6%,162,234,396,31761
Blake Burkhalter,ATL,AA,25,6.1,.333,1.20,26.7%,40.0%,33.3%,0.0%,0.0%,46.7%,13.3%,40.0%,17.8%,30,60,90,31809
Duncan Davitt,ATL,AA,26,6.2,.286,2.67,31.3%,50.0%,18.8%,0.0%,100.0%,41.2%,29.4%,29.4%,18.9%,27,63,90,31886
Hayden Harris,ATL,AA,27,2.2,.167,5.00,14.3%,71.4%,14.3%,0.0%,100.0%,28.6%,28.6%,42.9%,17.9%,15,24,39,31913
Drew Thorpe,CHW,AA,25,8.0,.235,2.20,5.9%,64.7%,29.4%,20.0%,0.0%,47.1%,17.6%,35.3%,19.8%,37,74,111,31967
Hurston Waldrep,ATL,AA,24,3.2,.200,1.50,9.1%,54.5%,36.4%,0.0%,25.0%,36.4%,27.3%,36.4%,9.4%,20,33,53,33527
Mark Manfredi,MIL,AA,26,22.1,.378,0.89,22.7%,36.4%,40.9%,5.6%,5.6%,37.8%,26.7%,35.6%,16.3%,140,272,412,33603
Ryan Johnson,LAA,AA,23,20.1,.234,1.25,23.4%,42.6%,34.0%,37.5%,6.3%,54.2%,18.8%,27.1%,14.0%,95,204,299,35325
Luis Palacios,MIA,AA,25,72.0,.215,1.79,17.1%,53.1%,29.7%,15.4%,15.4%,44.7%,28.5%,26.8%,12.4%,472,644,1116,sa3003021
Jacob Heatherly,CHW,AA,28,23.0,.356,2.20,27.3%,50.0%,22.7%,20.0%,10.0%,37.8%,13.3%,48.9%,8.4%,250,297,547,sa3004736
Blayne Enlow,ATL,AA,27,17.0,.256,3.33,36.6%,48.8%,14.6%,33.3%,33.3%,39.0%,36.6%,24.4%,8.1%,117,167,284,sa3005117
Efrain Contreras,LAA,AA,26,16.0,.351,0.79,37.5%,27.5%,35.0%,28.6%,21.4%,40.0%,27.5%,32.5%,11.0%,80,175,255,sa3005692
Samuel Vásquez,MIA,AA,26,3.0,.222,3.00,11.1%,66.7%,22.2%,0.0%,0.0%,33.3%,0.0%,66.7%,2.9%,34,34,68,sa3005849
Julio Robaina,ATL,AA,25,61.1,.306,1.65,29.5%,43.9%,26.6%,19.6%,10.9%,50.0%,20.1%,29.9%,10.8%,358,626,984,sa3006817
Steffon Moore,CIN,AA,29,23.1,.275,1.27,19.0%,45.2%,35.7%,6.7%,20.0%,43.2%,29.5%,27.3%,13.4%,205,272,477,sa3007857
Irvin Machuca,CIN,AA,26,19.1,.250,0.73,16.7%,35.2%,48.1%,11.5%,26.9%,40.0%,36.4%,23.6%,9.1%,170,224,394,sa3008641
Juan Carela,CHW,AA,24,33.1,.309,0.80,26.7%,32.7%,40.6%,14.6%,17.1%,36.5%,35.6%,27.9%,10.9%,238,360,598,sa3009237
Luis Vargas,ATL,AA,24,61.1,.339,1.12,27.6%,38.2%,34.1%,21.4%,9.5%,42.3%,19.5%,38.2%,17.4%,399,655,1054,sa3009592
Stephen Jones,MIA,AA,28,16.2,.220,1.19,14.6%,46.3%,39.0%,25.0%,6.3%,43.9%,26.8%,29.3%,8.5%,126,181,307,sa3009935
Luis Moreno,MIA,AA,27,84.1,.306,1.08,23.6%,39.7%,36.7%,19.4%,13.3%,43.5%,29.0%,27.5%,9.3%,547,855,1402,sa3009950
Joe Corbett,MIL,AA,29,5.0,.400,0.63,18.8%,31.3%,50.0%,50.0%,25.0%,35.3%,17.6%,47.1%,12.6%,39,64,103,sa3010237
Jose Atencio,LAA,AA,24,4.0,.231,2.33,23.1%,53.8%,23.1%,0.0%,0.0%,38.5%,15.4%,46.2%,7.8%,16,35,51,sa3010304
Jacob Wallace,CHC,AA,27,19.1,.473,1.41,28.1%,42.1%,29.8%,29.4%,11.8%,50.0%,20.7%,29.3%,17.0%,104,208,312,sa3010374
Edwin Jimenez,MIL,AA,24,47.1,.273,1.00,23.1%,38.5%,38.5%,14.0%,24.0%,45.5%,28.4%,26.1%,10.8%,280,479,759,sa3010800
Justin Yeager,TBR,AA,28,15.0,.207,2.57,19.4%,58.1%,22.6%,0.0%,28.6%,38.7%,35.5%,25.8%,15.7%,84,146,230,sa3010825
Josh Hejka,MIA,AA,29,22.1,.393,1.15,35.6%,34.5%,29.9%,19.2%,19.2%,36.0%,24.7%,39.3%,6.2%,157,278,435,sa3011152
Ryan Garcia,CIN,AA,28,32.0,.299,0.56,25.7%,26.7%,47.6%,32.0%,18.0%,40.6%,26.4%,33.0%,12.3%,207,364,571,sa3011190
Aidan Anderson,CHW,AA,29,4.0,.111,1.67,11.1%,55.6%,33.3%,0.0%,0.0%,55.6%,22.2%,22.2%,7.3%,16,25,41,sa3011250
Taylor Floyd,CIN,AA,28,68.1,.238,1.40,18.4%,47.6%,34.1%,25.4%,15.9%,47.7%,22.8%,29.5%,12.4%,416,678,1094,sa3011367
Ryan Jensen,CHC,AA,28,1.0,.000,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,8,10,18,sa3011496
Nestor Lorant,CIN,AA,24,22.1,.275,1.24,11.3%,49.1%,39.6%,33.3%,9.5%,49.1%,20.8%,30.2%,15.0%,123,223,346,sa3011640
Lucas Knowles,LAA,AA,28,39.0,.328,1.43,19.8%,47.1%,33.1%,30.0%,12.5%,45.8%,25.0%,29.2%,10.4%,235,422,657,sa3011676
Jace Beck,CHC,AA,26,59.2,.364,1.02,29.2%,35.8%,35.0%,19.0%,14.3%,45.2%,26.6%,28.2%,17.2%,392,702,1094,sa3011811
Tyler Schlaffer,CHC,AA,25,83.2,.337,3.51,22.2%,60.6%,17.2%,17.1%,14.3%,39.4%,27.4%,33.2%,11.5%,565,843,1408,sa3011815
Jared Kelley,CHW,AA,24,15.2,.426,1.61,14.5%,52.7%,32.7%,16.7%,11.1%,41.1%,12.5%,46.4%,7.4%,154,183,337,sa3014471
Koen Moreno,CHC,AA,24,9.0,.280,1.00,7.7%,46.2%,46.2%,25.0%,16.7%,25.9%,37.0%,37.0%,8.1%,60,88,148,sa3014509
Blane Abeyta,ATL,AA,27,47.2,.273,0.59,26.0%,27.5%,46.6%,19.7%,23.0%,54.5%,28.4%,17.2%,14.3%,316,535,851,sa3014975
Jack Dashwood,ATL,AA,28,27.1,.333,0.88,19.0%,38.0%,43.0%,29.4%,5.9%,39.5%,27.2%,33.3%,10.9%,177,280,457,sa3015035
Leonard Garcia,LAA,AA,22,41.0,.278,1.17,24.4%,40.7%,34.9%,16.7%,23.3%,39.1%,31.0%,29.9%,12.4%,268,450,718,sa3015156
Elison Joseph,ATL,AA,25,17.2,.200,1.38,22.5%,45.0%,32.5%,23.1%,7.7%,43.9%,24.4%,31.7%,11.2%,185,190,375,sa3015306
Jose Acuna,CIN,AA,23,84.0,.220,0.68,24.4%,30.6%,45.0%,26.6%,11.7%,50.0%,24.3%,25.7%,13.4%,460,879,1339,sa3015331
Nicolo Pinazzi,LAA,AA,26,13.2,.320,4.67,29.2%,58.3%,12.5%,0.0%,0.0%,28.0%,28.0%,44.0%,14.9%,88,134,222,sa3015335
Jheremy Vargas,MIL,AA,23,4.0,.438,1.40,25.0%,43.8%,31.3%,40.0%,0.0%,50.0%,25.0%,25.0%,3.2%,38,25,63,sa3015353
Jose Gonzalez,LAA,AA,24,88.0,.296,1.09,20.3%,41.5%,38.1%,27.8%,16.7%,50.8%,24.2%,25.0%,14.9%,513,910,1423,sa3015415
Stiven Cruz,MIL,AA,24,61.0,.327,1.03,23.6%,38.8%,37.6%,19.4%,17.7%,38.9%,25.7%,35.3%,13.0%,344,662,1006,sa3015938
Alexander Alberto,TBR,AA,24,28.2,.305,2.85,12.3%,64.9%,22.8%,23.1%,0.0%,36.2%,27.6%,36.2%,16.2%,137,290,427,sa3015986
Kenyi Perez,CHC,AA,24,16.1,.395,1.08,21.9%,40.6%,37.5%,16.7%,8.3%,51.4%,25.7%,22.9%,12.7%,137,170,307,sa3016008
Junior William,TBR,AA,26,14.1,.333,1.90,23.7%,50.0%,26.3%,30.0%,0.0%,38.5%,15.4%,46.2%,10.3%,99,163,262,sa3016072
Jaydenn Estanista,MIA,AA,24,16.2,.289,1.31,19.6%,45.7%,34.8%,12.5%,18.8%,40.4%,27.7%,31.9%,11.9%,131,180,311,sa3016230
Jarold Rosado,CHW,AA,23,35.0,.410,1.41,22.6%,45.3%,32.1%,17.6%,11.8%,33.9%,24.8%,41.3%,11.7%,280,421,701,sa3016502
Patricio Aquino,MIL,AA,23,10.2,.250,0.67,10.7%,35.7%,53.6%,26.7%,0.0%,46.4%,21.4%,32.1%,11.2%,71,108,179,sa3016510
Kenyon Yovan,LAA,AA,28,52.1,.264,1.32,21.4%,44.6%,33.9%,28.9%,7.9%,42.6%,23.5%,33.9%,14.0%,285,513,798,sa3016839
Kyle Whitten,TBR,AA,27,9.1,.516,1.25,41.9%,32.3%,25.8%,37.5%,12.5%,43.8%,28.1%,28.1%,14.2%,94,139,233,sa3016936
Gabe Bierman,MIA,AA,26,58.1,.296,1.21,26.2%,40.4%,33.3%,17.0%,19.1%,44.4%,25.7%,29.9%,14.0%,410,614,1024,sa3016939
Samuel Strickland,ATL,AA,27,50.2,.397,1.35,28.9%,40.9%,30.2%,12.5%,14.6%,43.6%,28.8%,27.6%,11.7%,264,532,796,sa3017139
Tommy McCollum,TBR,AA,27,46.2,.341,1.79,27.6%,46.5%,26.0%,18.2%,39.4%,49.6%,22.0%,28.3%,14.7%,314,507,821,sa3017204
Jake Smith,MIA,AA,26,5.0,.286,1.00,14.3%,42.9%,42.9%,33.3%,33.3%,56.3%,25.0%,18.8%,10.5%,76,77,153,sa3017258
Ryan Costeiu,LAA,AA,25,86.0,.323,0.97,27.7%,35.5%,36.8%,29.2%,16.9%,42.4%,29.0%,28.6%,14.6%,544,981,1525,sa3017260
Holt Jones,MIA,AA,27,44.2,.293,1.43,25.5%,43.9%,30.6%,13.3%,3.3%,36.7%,18.4%,44.9%,15.9%,268,447,715,sa3017368
Brenden Dixon,CHW,AA,25,0.1,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,12.5%,4,4,8,sa3017397
Marino Santy,CHC,AA,24,51.0,.295,1.65,14.3%,53.3%,32.4%,17.6%,8.8%,37.5%,28.6%,33.9%,15.0%,374,535,909,sa3017422
Zane Mills,CHC,AA,25,3.0,.556,2.50,30.0%,50.0%,20.0%,50.0%,50.0%,30.0%,10.0%,60.0%,12.9%,22,40,62,sa3017535
Tyler Santana,CHC,AA,28,33.0,.366,1.96,24.5%,50.0%,25.5%,25.0%,4.2%,47.9%,26.6%,25.5%,12.2%,204,361,565,sa3017542
Hunter Parks,CIN,AA,25,15.0,.222,2.83,14.8%,63.0%,22.2%,50.0%,0.0%,44.4%,14.8%,40.7%,12.4%,101,157,258,sa3017640
Tyler Ras,CHC,AA,26,63.2,.258,1.02,21.1%,39.8%,39.1%,22.2%,6.3%,41.7%,22.7%,35.6%,10.8%,381,634,1015,sa3017718
Thomas Farr,CIN,AA,27,41.0,.311,1.11,27.1%,38.3%,34.6%,17.4%,15.2%,47.1%,28.7%,24.3%,9.3%,249,388,637,sa3017720
Frankie Scalzo Jr.,CHC,AA,26,45.1,.364,0.92,28.1%,34.4%,37.5%,20.8%,8.3%,34.9%,27.9%,37.2%,12.9%,305,484,789,sa3017724
Juan Reynoso,MIA,AA,22,5.0,.000,2.00,40.0%,40.0%,20.0%,100.0%,0.0%,40.0%,0.0%,60.0%,20.3%,24,50,74,sa3017790
Houston Harding,LAA,AA,28,4.0,.273,0.86,7.1%,42.9%,50.0%,28.6%,42.9%,57.1%,28.6%,14.3%,12.8%,30,48,78,sa3017820
Chase Watkins,CHW,AA,26,19.0,.345,0.76,27.9%,31.1%,41.0%,8.0%,16.0%,37.1%,29.0%,33.9%,13.2%,122,212,334,sa3017842
Kevin Abel,CIN,AA,27,93.0,.322,1.09,23.0%,40.2%,36.8%,24.0%,13.5%,42.2%,25.7%,32.1%,11.1%,671,1020,1691,sa3017879
Jonny Cuevas,TBR,AA,25,36.1,.280,1.32,18.9%,46.2%,34.9%,10.8%,8.1%,53.3%,28.0%,18.7%,12.2%,214,325,539,sa3017931
Johnathan Lavallee,CIN,AA,26,40.2,.323,1.26,22.2%,43.4%,34.3%,26.5%,11.8%,38.4%,23.2%,38.4%,16.1%,216,490,706,sa3017993
Christian MacLeod,MIA,AA,26,26.2,.308,1.30,24.6%,42.6%,32.8%,5.0%,15.0%,49.2%,17.5%,33.3%,11.6%,209,257,466,sa3018005
Braden Scott,ATL,AA,28,39.2,.212,0.84,17.8%,37.6%,44.6%,13.3%,13.3%,45.7%,32.4%,21.9%,11.2%,285,422,707,sa3018143
Orlando Ortiz-Mayr,MIA,AA,28,87.2,.363,1.47,26.8%,43.6%,29.6%,27.6%,5.3%,52.5%,27.2%,20.3%,11.6%,627,930,1557,sa3018181
Javi Rivera,CIN,AA,26,85.0,.306,0.77,25.2%,32.5%,42.3%,25.0%,21.6%,42.0%,27.5%,30.4%,8.4%,609,912,1521,sa3018184
Ben Wereski,CIN,AA,28,19.0,.143,0.72,27.9%,30.2%,41.9%,27.8%,22.2%,42.2%,24.4%,33.3%,11.3%,105,179,284,sa3018234
Jack Hartman,TBR,AA,27,2.2,.500,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,50.0%,25.0%,25.0%,2.1%,25,23,48,sa3018250
Justin King,MIA,AA,28,10.0,.421,3.00,15.8%,63.2%,21.1%,0.0%,0.0%,47.4%,15.8%,36.8%,17.5%,69,108,177,sa3018278
Eybersson Polanco,LAA,AA,22,95.0,.300,1.25,24.9%,41.8%,33.3%,24.1%,7.2%,48.2%,23.9%,27.9%,11.6%,580,929,1509,sa3018301
Jose Montero,CIN,AA,22,55.1,.302,1.41,25.3%,43.7%,31.0%,18.5%,14.8%,42.4%,24.9%,32.8%,11.4%,380,538,918,sa3018312
Yorman Galindez,MIL,AA,23,47.2,.336,1.46,25.7%,44.1%,30.1%,26.8%,12.2%,42.4%,25.9%,31.7%,11.6%,307,471,778,sa3018322
Yenrri Rojas,CHC,AA,22,68.1,.289,1.54,22.3%,47.1%,30.6%,25.4%,15.9%,43.4%,23.1%,33.5%,10.2%,464,729,1193,sa3018366
Kevin Valdez,CHC,AA,24,34.1,.275,1.75,20.6%,50.5%,28.9%,14.3%,21.4%,52.6%,33.0%,14.4%,11.0%,188,337,525,sa3019052
Anyer Laureano,CIN,AA,23,1.2,.167,0.50,14.3%,28.6%,57.1%,0.0%,25.0%,42.9%,28.6%,28.6%,7.3%,22,19,41,sa3019123
Wande Torres,MIL,AA,21,5.0,.083,1.50,16.7%,50.0%,33.3%,25.0%,0.0%,66.7%,16.7%,16.7%,7.7%,28,37,65,sa3019165
Eliazar Dishmey,MIA,AA,21,71.0,.269,0.90,23.1%,36.4%,40.6%,25.9%,6.9%,42.4%,17.4%,40.3%,12.5%,428,667,1095,sa3019181
Manuel Rodriguez,MIL,AA,20,124.0,.249,0.68,22.5%,31.5%,46.0%,27.4%,18.5%,47.7%,25.7%,26.6%,11.6%,722,1312,2034,sa3019291
Jhancarlos Lara,ATL,AA,23,15.1,.286,1.70,22.9%,48.6%,28.6%,10.0%,10.0%,38.9%,33.3%,27.8%,14.5%,192,187,379,sa3019367
Anthony Flores,MIL,AA,21,46.1,.328,2.00,25.5%,49.6%,24.8%,11.8%,20.6%,46.2%,23.1%,30.8%,10.0%,422,502,924,sa3019377
Santiago Suarez,TBR,AA,21,120.0,.290,1.23,26.2%,40.8%,33.1%,23.3%,18.3%,47.3%,22.8%,29.8%,11.1%,490,1197,1687,sa3019386
Carlos Espinosa,LAA,AA,24,65.2,.232,0.72,22.8%,32.2%,45.0%,28.4%,16.4%,51.9%,28.8%,19.2%,17.3%,416,695,1111,sa3019549
Erian Rodriguez,CHC,AA,24,34.2,.303,0.85,20.2%,36.7%,43.1%,27.7%,8.5%,43.4%,23.0%,33.6%,8.7%,325,385,710,sa3019625
Michael Perez,MIA,AA,23,7.0,.278,1.50,25.0%,45.0%,30.0%,0.0%,33.3%,35.0%,25.0%,40.0%,16.5%,40,75,115,sa3019721
Joel Hurtado,LAA,AA,25,101.2,.246,1.91,20.9%,51.9%,27.2%,20.5%,20.5%,51.5%,24.1%,24.4%,12.5%,590,991,1581,sa3019774
Dylan Phillips,LAA,AA,27,12.0,.417,1.09,34.3%,34.3%,31.4%,18.2%,9.1%,40.5%,24.3%,35.1%,8.9%,105,176,281,sa3019862
Tristan Stevens,MIA,AA,28,8.0,.118,0.83,26.7%,33.3%,40.0%,0.0%,16.7%,53.3%,33.3%,13.3%,11.1%,24,57,81,sa3019881
Kevin Kilpatrick Jr.,ATL,AA,25,2.1,.286,1.67,0.0%,62.5%,37.5%,0.0%,33.3%,62.5%,12.5%,25.0%,11.5%,8,18,26,sa3019891
Ian Mejia,ATL,AA,26,63.2,.318,0.98,24.3%,37.4%,38.3%,18.3%,22.0%,53.2%,22.2%,24.5%,11.7%,452,727,1179,sa3019911
Roman Phansalkar,LAA,AA,28,0.1,.500,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,100.0%,0.0%,0.0%,4.3%,30,17,47,sa3019949
Evan Taylor,CHC,AA,26,49.2,.333,2.11,22.9%,52.3%,24.8%,18.5%,3.7%,39.3%,23.2%,37.5%,10.5%,365,568,933,sa3019950
Cameron Wagoner,MIL,AA,25,26.2,.231,1.05,14.6%,43.8%,41.7%,30.0%,15.0%,42.9%,18.4%,38.8%,17.2%,123,255,378,sa3019952
Nick Merkel,MIL,AA,27,25.1,.324,1.87,36.8%,41.2%,22.1%,20.0%,20.0%,40.6%,30.4%,29.0%,11.3%,136,235,371,sa3019962
Jacob Miller,MIA,AA,22,63.0,.287,1.46,24.3%,44.9%,30.8%,12.3%,12.3%,42.3%,26.3%,31.4%,10.8%,463,652,1115,sa3020111
Grant Kipp,CHC,AA,26,51.1,.290,1.20,17.9%,44.8%,37.3%,18.0%,10.0%,39.0%,31.6%,29.4%,14.9%,272,518,790,sa3020185
Easton Sikorski,CIN,AA,26,24.1,.303,1.50,19.8%,48.1%,32.1%,7.7%,23.1%,47.6%,31.7%,20.7%,11.8%,167,272,439,sa3020250
Roel Garcia III,TBR,AA,27,42.1,.234,0.72,18.5%,34.1%,47.4%,21.9%,15.6%,43.5%,28.3%,28.3%,10.8%,269,409,678,sa3020253
Alex Williams,MIA,AA,26,81.0,.288,1.71,19.0%,51.1%,29.9%,15.9%,18.8%,42.6%,30.2%,27.2%,11.9%,496,819,1315,sa3020314
Cedric De Grandpre,ATL,AA,24,31.0,.271,2.31,25.4%,52.1%,22.5%,25.0%,6.3%,42.3%,21.1%,36.6%,15.4%,197,297,494,sa3020315
Bryce Hubbart,CIN,AA,25,32.2,.274,0.62,20.3%,30.4%,49.4%,15.4%,17.9%,43.8%,30.0%,26.3%,9.5%,239,351,590,sa3020323
Marcus Johnson,TBR,AA,25,13.2,.359,1.18,17.8%,44.4%,37.8%,5.9%,35.3%,44.4%,31.1%,24.4%,11.2%,59,138,197,sa3020324
Livan Reinoso,MIA,AA,27,45.0,.269,1.20,21.8%,42.7%,35.5%,18.2%,15.9%,29.1%,29.9%,40.9%,11.1%,347,461,808,sa3020331
Shane Murphy,CHW,AA,25,53.1,.294,1.33,27.3%,41.6%,31.2%,20.8%,6.3%,42.9%,22.4%,34.6%,11.4%,256,497,753,sa3020389
Jake Christianson,MIA,AA,26,3.2,.300,1.67,27.3%,45.5%,27.3%,0.0%,33.3%,36.4%,27.3%,36.4%,16.7%,21,45,66,sa3020410
Joseph Menefee,CIN,AA,26,12.2,.444,1.55,24.3%,45.9%,29.7%,18.2%,18.2%,46.2%,30.8%,23.1%,12.6%,141,160,301,sa3020443
Brody Jessee,CIN,AA,25,44.0,.300,0.94,22.9%,37.4%,39.7%,13.5%,28.8%,37.0%,28.9%,34.1%,12.7%,267,467,734,sa3020447
Johnathan Harmon,CIN,AA,25,101.2,.299,1.40,18.9%,47.3%,33.8%,16.8%,18.7%,48.3%,24.1%,27.6%,13.4%,520,985,1505,sa3020452
Jared Lyons,CIN,AA,25,53.0,.260,1.24,23.3%,42.5%,34.2%,24.0%,14.0%,53.6%,24.2%,22.2%,14.3%,267,536,803,sa3020483
Jacob Edwards,CIN,AA,25,5.1,.200,1.29,5.9%,52.9%,41.2%,14.3%,28.6%,58.8%,11.8%,29.4%,10.7%,20,55,75,sa3020491
Brandon White,MIA,AA,26,33.0,.293,1.22,28.6%,39.3%,32.1%,25.9%,7.4%,39.3%,22.6%,38.1%,13.8%,147,337,484,sa3020589
Eric Adler,CHW,AA,25,7.1,.515,1.45,27.0%,43.2%,29.7%,0.0%,45.5%,36.8%,44.7%,18.4%,6.5%,76,110,186,sa3020592
Brody McCullough,CHC,AA,26,37.1,.242,0.97,23.2%,37.9%,38.9%,21.6%,13.5%,45.8%,25.0%,29.2%,12.3%,205,366,571,sa3020599
Connor McCullough,CHW,AA,26,98.2,.326,1.44,23.7%,45.0%,31.3%,13.4%,11.0%,41.6%,27.7%,30.7%,11.7%,584,982,1566,sa3020603
Mark McLaughlin,CHW,AA,25,21.2,.440,1.78,34.2%,42.1%,23.7%,0.0%,11.1%,35.1%,32.5%,32.5%,8.5%,156,281,437,sa3020604
Karson Milbrandt,MIA,AA,22,47.0,.286,2.35,18.1%,57.4%,24.5%,17.4%,17.4%,55.8%,18.9%,25.3%,19.3%,264,481,745,sa3020659
Mason Vinyard,MIA,AA,27,22.1,.210,1.62,15.4%,52.3%,32.3%,19.0%,14.3%,58.5%,18.5%,23.1%,8.2%,146,195,341,sa3020753
Jackson Kelley,CHW,AA,26,68.1,.277,1.64,19.5%,50.0%,30.5%,32.0%,6.0%,31.0%,26.2%,42.9%,12.1%,370,700,1070,sa3020755
Bryce Osmond,LAA,AA,25,60.2,.301,0.87,26.7%,34.0%,39.3%,17.3%,22.7%,42.0%,25.4%,32.6%,10.1%,466,730,1196,sa3020800
Nate Peterson,CIN,AA,26,75.1,.296,1.11,24.4%,39.7%,35.9%,26.7%,12.0%,46.4%,19.5%,34.1%,11.2%,544,801,1345,sa3020804
Dylan Cumming,CHW,AA,27,95.2,.325,1.40,22.0%,45.6%,32.5%,13.1%,14.1%,46.0%,27.2%,26.9%,9.0%,577,941,1518,sa3020818
Luis Rujano,CHC,AA,23,28.1,.329,1.67,32.5%,42.2%,25.3%,38.1%,14.3%,46.0%,28.7%,25.3%,10.2%,225,304,529,sa3020904
Gary Gill Hill,TBR,AA,21,81.1,.350,1.61,21.4%,48.5%,30.2%,15.2%,12.7%,45.1%,23.9%,31.1%,10.5%,378,807,1185,sa3020972
Jackson Lancaster,TBR,AA,27,25.1,.367,1.57,29.8%,42.9%,27.4%,30.4%,21.7%,48.8%,27.9%,23.3%,10.2%,204,323,527,sa3021468
Will Childers,MIL,AA,25,6.0,.200,3.00,20.0%,60.0%,20.0%,33.3%,33.3%,43.8%,12.5%,43.8%,14.6%,30,59,89,sa3021720
Cameron Cotter,CIN,AA,27,6.2,.389,1.33,26.3%,42.1%,31.6%,33.3%,16.7%,57.9%,31.6%,10.5%,8.4%,40,79,119,sa3021726
Mac McCroskey,LAA,AA,26,2.0,.143,0.40,0.0%,28.6%,71.4%,20.0%,0.0%,42.9%,28.6%,28.6%,0.0%,2,11,13,sa3022444
Calvin Harris,CHW,AA,24,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0,1,1,sa3022496
Camden Minacci,LAA,AA,24,44.1,.327,1.17,19.1%,43.6%,37.3%,17.1%,2.4%,33.6%,26.5%,39.8%,14.1%,277,481,758,sa3022728
Luke Bell,CHW,AA,25,16.1,.344,1.00,23.3%,38.3%,38.3%,17.4%,8.7%,42.9%,27.0%,30.2%,9.0%,118,172,290,sa3022731
Andrew Lindsey,TBR,AA,26,28.2,.365,2.67,23.6%,55.6%,20.8%,20.0%,13.3%,48.6%,19.4%,31.9%,12.0%,171,286,457,sa3022734
Justin Storm,MIA,AA,24,4.0,.100,1.75,15.4%,53.8%,30.8%,25.0%,75.0%,53.8%,30.8%,15.4%,9.2%,37,50,87,sa3022797
Carson Jacobs,CHW,AA,24,40.2,.318,0.79,21.8%,34.5%,43.7%,31.6%,5.3%,47.7%,29.5%,22.7%,18.8%,322,451,773,sa3022872
Chris Clark,TBR,AA,24,72.1,.295,1.09,25.7%,38.8%,35.5%,21.5%,12.3%,46.8%,26.3%,26.9%,13.2%,414,705,1119,sa3022874
Jesús Broca,MIL,AA,22,56.1,.335,1.55,26.5%,44.7%,28.8%,20.4%,16.3%,37.6%,25.4%,37.0%,11.8%,373,634,1007,sa3022905
