Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
Euri Montero,WSN,A+,24,5,2,5.31,38,0,0,0,1,2,1,40.2,196,44,33,24,8,31,0,3,9,1,45,sa3015989
Henry Lalane,NYY,A+,22,0,0,2.87,3,3,0,0,0,0,0,15.2,63,12,5,5,3,4,0,0,1,2,17,sa3016066
Allen Facundo,NYY,A+,23,6,3,4.44,19,19,0,0,0,0,0,99.1,447,75,51,49,6,71,0,10,17,5,123,sa3016071
Junior William,TBR,A+,26,8,3,3.21,26,0,0,0,1,4,3,33.2,142,28,15,12,2,15,0,0,3,0,40,sa3016072
Jose Perez,TBR,A+,22,0,0,9.00,1,0,0,0,0,0,0,1.0,4,1,1,1,1,0,0,0,0,0,1,sa3016162
Jaydenn Estanista,PHI,A+,24,1,1,18.47,7,0,0,0,0,1,0,6.1,38,15,14,13,4,3,0,2,1,0,4,sa3016230
Juan Rojas,BAL,A+,22,2,0,9.20,9,0,0,0,0,0,0,14.2,78,17,15,15,2,16,0,0,1,0,14,sa3016285
Giussepe Velasquez,PHI,A+,23,2,2,5.36,18,1,0,0,0,1,1,50.1,216,53,33,30,11,22,0,2,7,1,45,sa3016463
Isaias Uribe,PIT,A+,23,1,0,0.00,6,0,0,0,0,0,0,8.2,29,2,0,0,0,1,0,2,0,0,8,sa3016486
Jarold Rosado,CHW,A+,23,0,0,0.00,7,0,0,0,0,0,1,8.1,35,2,0,0,0,5,0,2,1,0,11,sa3016502
Luis Serna,NYY,A+,21,6,6,4.32,23,23,1,0,0,0,0,118.2,499,101,66,57,12,40,0,6,11,2,140,sa3016528
Bryan Mena,PIT,A+,22,5,4,4.87,22,14,0,0,0,0,0,88.2,388,91,57,48,19,37,0,3,6,3,70,sa3016613
Diego Mosquera,NYM,A+,22,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,sa3016825
Bryan Polanco,WSN,A+,24,8,1,5.28,26,9,0,0,0,2,2,90.1,404,89,59,53,13,46,0,7,5,3,92,sa3016915
Andrew Marrero,HOU,A+,26,0,0,15.00,4,0,0,0,0,1,0,6.0,31,9,10,10,2,5,0,0,3,0,5,sa3016941
Ismael Agreda,TEX,A+,22,3,7,5.40,23,19,0,0,0,0,1,95.0,430,90,65,57,13,55,0,8,8,0,119,sa3017010
Austin Vernon,TBR,A+,27,0,0,3.37,2,0,0,0,0,0,0,2.2,11,1,1,1,1,2,0,0,0,0,4,sa3017138
Luis R. Rodriguez,NYM,A+,23,0,3,8.44,11,1,0,0,0,1,1,10.2,58,9,16,10,0,15,0,1,1,0,15,sa3017275
Tyler Schoff,ATL,A+,27,0,2,7.01,18,0,0,0,2,3,1,25.2,119,28,22,20,3,16,0,1,4,0,20,sa3017545
Justin Armbruester,NYM,A+,27,0,0,4.50,4,0,0,0,0,1,2,4.0,15,3,2,2,0,1,0,0,1,0,5,sa3017548
Andy Rodriguez,TBR,A+,23,3,3,3.86,22,0,0,0,2,1,3,30.1,130,31,15,13,4,15,0,4,3,0,24,sa3017620
Raimon Gomez,BAL,A+,24,0,0,21.60,12,0,0,0,1,0,2,8.1,61,14,20,20,3,21,0,3,3,1,14,sa3017645
Keagan Gillies,BAL,A+,28,2,0,1.08,7,0,0,0,0,0,0,8.1,31,3,2,1,0,3,0,0,4,0,13,sa3017686
Jordan Carr,HOU,A+,28,1,4,5.59,16,0,0,0,1,0,1,46.2,221,59,38,29,9,26,0,6,6,0,34,sa3017769
Jose Pena Jr.,PHI,A+,22,0,1,2.59,19,0,0,0,1,0,4,24.1,97,11,8,7,1,13,0,1,4,0,34,sa3017821
Micah Ottenbreit,PHI,A+,23,1,1,5.24,14,0,0,0,0,0,2,22.1,103,21,14,13,1,13,0,1,6,0,28,sa3017860
Adam Shoemaker,HOU,A+,23,0,2,7.64,5,5,0,0,0,0,0,17.2,91,14,19,15,2,25,0,1,1,1,19,sa3017888
Christian McGowan,PHI,A+,26,0,0,13.50,1,0,0,0,0,0,0,2.0,10,4,3,3,0,1,0,0,0,0,2,sa3017896
Greiber Mendez,PIT,A+,22,2,1,3.60,11,0,0,0,2,1,1,20.0,83,18,9,8,5,4,0,2,0,0,17,sa3018041
Calvin Ziegler,NYM,A+,23,0,0,7.00,11,1,0,0,0,0,2,9.0,49,6,8,7,1,16,0,2,6,0,10,sa3018142
Madison Jeffrey,CHW,A+,26,1,0,4.34,16,0,0,0,0,0,0,18.2,92,18,11,9,3,16,0,3,3,0,15,sa3018206
Pablo Aldonis,WSN,A+,24,5,2,3.62,20,0,0,0,1,2,3,27.1,117,24,15,11,3,14,0,1,2,2,29,sa3018289
Juan Arnaud,NYM,A+,23,4,2,2.79,46,0,0,0,4,1,2,51.2,242,42,25,16,7,39,0,6,9,2,74,sa3018294
Saul Teran,PHI,A+,24,0,0,0.00,2,0,0,0,0,0,0,4.0,14,2,0,0,0,0,0,0,0,0,9,sa3018296
Raimy Rodriguez,HOU,A+,20,3,1,6.51,26,0,0,0,0,1,2,47.0,242,46,37,34,5,47,0,9,13,0,50,sa3018326
Victor Cabreja,PIT,A+,24,9,4,5.99,34,4,0,0,1,2,3,73.2,331,81,52,49,14,35,1,2,2,3,63,sa3018342
Frankeli Arias,CHW,A+,23,4,3,7.32,33,1,0,0,1,1,2,35.2,170,41,31,29,7,24,0,0,6,1,36,sa3018352
Diomedes Hernandez,NYY,A+,21,0,0,0.00,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,sa3018504
Alfredo Velásquez,BAL,A+,21,0,0,0.00,1,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,sa3018556
Andrés Nolaya,BAL,A+,21,0,0,18.00,1,0,0,0,0,0,0,1.0,6,2,2,2,1,1,0,0,0,0,1,sa3018563
Luis Sanchez,ATL,A+,22,0,0,0.00,1,0,0,0,0,0,0,1.0,5,2,0,0,0,0,0,0,0,0,0,sa3018578
Owen Kellington,PIT,A+,23,3,2,8.00,20,0,0,0,2,2,1,27.0,134,31,26,24,8,22,0,2,4,2,31,sa3018801
Jarlin Susana,WSN,A+,22,0,1,5.68,3,3,0,0,0,0,0,6.1,25,4,4,4,0,3,0,0,0,0,13,sa3018808
Adilson Peralta,PHI,A+,23,0,1,6.47,28,0,0,0,0,2,4,32.0,151,32,28,23,6,21,0,2,3,3,45,sa3018816
Ernesto Mercedes,NYM,A+,22,0,0,0.00,1,0,0,0,0,0,0,2.0,7,0,0,0,0,1,0,0,0,0,3,sa3018835
Jose Chirinos,NYM,A+,21,1,7,4.00,15,15,0,0,0,0,0,72.0,316,68,35,32,9,32,0,8,4,1,77,sa3018859
Adolfo Oviedo,PIT,A+,21,3,1,3.97,20,0,0,0,2,1,2,34.0,157,33,21,15,4,21,4,1,3,0,22,sa3018882
Yeriel Santos,HOU,A+,22,3,8,7.87,21,15,0,0,0,1,0,82.1,390,82,79,72,18,69,0,8,5,1,78,sa3018891
Juan Amarante,PHI,A+,22,2,1,3.28,19,6,0,0,1,1,0,49.1,211,34,21,18,4,27,0,4,5,2,58,sa3019048
Alain Pena,HOU,A+,23,0,4,7.66,9,0,0,0,0,2,0,22.1,114,34,19,19,9,15,1,2,1,0,17,sa3019050
Adonis Villavicencio,TEX,A+,25,0,0,13.50,2,0,0,0,0,0,1,1.1,10,2,2,2,0,3,0,1,1,0,3,sa3019070
Enrique Segura,TEX,A+,21,1,6,6.57,22,20,0,0,0,0,1,75.1,341,63,57,55,17,55,0,11,7,0,73,sa3019147
Inmer Lobo,PIT,A+,22,2,0,7.92,20,0,0,0,0,0,2,25.0,114,25,22,22,5,16,0,1,6,0,27,sa3019151
Wilmer Blanco,PHI,A+,22,0,0,12.00,1,0,0,0,1,0,0,3.0,15,3,4,4,0,3,0,0,0,0,2,sa3019184
Luis Cohen,BOS,A+,23,1,4,10.80,13,4,0,0,0,0,0,31.2,161,50,40,38,8,14,0,2,1,1,27,sa3019269
Sean Paul Liñan,NYY,A+,21,3,9,5.62,21,19,0,0,0,0,0,83.1,373,75,60,52,12,43,0,11,10,1,98,sa3019270
Jesus Mendez,CHW,A+,21,0,1,8.76,11,0,0,0,0,0,2,12.1,61,13,13,12,0,6,0,2,3,0,17,sa3019295
Alexis Torres,PIT,A+,23,2,1,1.72,11,0,0,0,2,1,1,15.2,70,14,7,3,0,9,1,2,2,1,22,sa3019375
Wilmy Sanchez,NYY,A+,22,1,0,3.75,34,0,0,0,6,2,3,36.0,156,28,18,15,2,21,0,1,4,0,58,sa3019396
Hung-Leng Chang,PIT,A+,24,7,6,8.74,27,13,0,0,1,0,1,90.2,456,116,91,88,22,63,0,15,15,1,93,sa3019518
Franyer Herrera,NYY,A+,21,6,4,4.78,21,17,1,1,0,0,0,92.1,404,83,56,49,17,50,0,5,8,1,100,sa3019520
Anthony Cruz,HOU,A+,23,2,8,8.88,30,3,0,0,1,3,2,72.0,356,92,78,71,15,51,0,7,8,3,67,sa3019534
Cristofer Gomez,NYM,A+,23,1,3,3.29,31,1,0,0,1,0,1,38.1,164,25,16,14,2,26,0,3,3,0,61,sa3019567
Jose Serrano,HOU,A+,22,0,0,13.50,2,0,0,0,0,1,1,7.1,42,13,12,11,5,4,0,2,2,0,6,sa3019597
Yeiber Cartaya,BAL,A+,23,1,2,3.38,18,14,0,0,1,0,0,72.0,317,51,33,27,6,42,0,10,7,0,83,sa3019599
Davis Polo,ATL,A+,21,1,0,3.27,2,2,0,0,0,0,0,11.0,43,6,4,4,2,4,0,0,0,0,18,sa3019637
Jose Guedez,HOU,A+,24,0,0,6.32,9,0,0,0,0,0,1,15.2,70,15,11,11,4,7,0,1,1,0,13,sa3019682
Gregori Louis,NYM,A+,23,6,3,4.03,38,0,0,0,1,4,3,44.2,207,37,25,20,1,37,2,2,2,1,52,sa3019699
Keduar Trujillo,HOU,A+,22,0,0,22.50,3,0,0,0,0,0,0,2.0,11,4,5,5,1,1,0,1,1,0,0,sa3019764
Ian Mejia,ATL,A+,26,0,1,5.06,6,0,0,0,1,0,0,10.2,47,7,7,6,2,6,0,2,2,1,12,sa3019911
Aneudis Mejia,TEX,A+,22,0,0,20.25,1,0,0,0,0,0,0,1.1,12,5,6,3,1,2,0,0,2,0,1,sa3019960
Juanfel Peguero,TBR,A+,21,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,sa3020282
Cedric De Grandpre,ATL,A+,24,6,3,4.58,12,12,0,0,0,0,0,55.0,236,48,31,28,7,24,0,3,2,1,78,sa3020315
Chance Huff,WSN,A+,26,0,1,8.59,7,0,0,0,0,1,1,7.1,38,5,8,7,0,12,0,0,1,0,6,sa3020317
Jaycob Deese,PIT,A+,26,0,0,9.00,2,0,0,0,0,0,0,2.0,13,5,4,2,1,1,0,0,0,0,2,sa3020376
Drew McDaniel,CHW,A+,25,2,8,4.57,25,23,0,0,0,0,0,90.2,383,78,48,46,15,37,0,2,4,2,91,sa3020384
David Davalillo,TEX,A+,25,0,1,15.43,1,1,0,0,0,0,0,2.1,15,4,5,4,1,3,0,0,0,0,4,sa3020448
Nolan DeVos,HOU,A+,25,2,6,5.98,15,13,0,0,0,0,0,61.2,290,72,52,41,14,29,0,5,7,2,71,sa3020453
Brady Hill,WSN,A+,25,2,4,3.49,34,0,0,0,3,5,1,38.2,160,25,19,15,4,23,0,1,3,0,46,sa3020559
Kevin Stevens,NYY,A+,28,0,0,7.36,4,0,0,0,1,0,0,3.2,20,7,3,3,0,2,0,0,0,0,4,sa3020613
Seth Clark,TEX,A+,26,1,0,18.00,7,0,0,0,0,0,0,5.0,34,6,10,10,2,15,0,0,1,0,7,sa3020630
Chase Hampton,NYY,A+,24,0,0,6.75,3,3,0,0,0,0,0,10.2,48,10,10,8,1,4,0,2,0,0,11,sa3020682
Brock Porter,TEX,A+,23,7,2,3.81,18,1,0,0,0,1,0,59.0,271,49,30,25,7,43,0,6,3,0,69,sa3020708
Dylan Cumming,CHW,A+,27,2,1,5.73,5,5,0,0,0,0,0,22.0,97,24,16,14,4,4,0,4,1,0,28,sa3020818
Garrett Apker,HOU,A+,26,0,0,10.64,8,0,0,0,0,1,1,11.0,55,12,13,13,3,11,0,2,1,1,11,sa3020821
Bradley Brehmer,BAL,A+,26,2,1,3.49,22,0,0,0,2,1,3,28.1,113,18,11,11,2,11,0,3,3,0,25,sa3020828
Thomas Balboni Jr.,NYY,A+,25,2,1,3.86,31,0,0,0,0,1,5,35.0,154,24,16,15,4,16,0,12,2,3,55,sa3020861
Andrew Taylor,HOU,A+,24,1,1,2.70,5,4,0,0,0,1,0,20.0,74,11,6,6,2,5,0,1,1,0,19,sa3020873
Wen-Hui Pan,PHI,A+,23,1,0,0.82,9,0,0,0,3,0,1,11.0,41,6,1,1,0,2,0,1,0,0,13,sa3020878
Baron Stuart,NYY,A+,26,2,1,3.96,29,2,0,0,4,2,4,36.1,154,19,18,16,4,24,0,8,4,1,44,sa3020888
Jarret Whorff,ATL,A+,27,0,4,7.13,21,0,0,0,3,3,0,24.0,113,30,23,19,2,9,0,1,4,0,31,sa3020905
Gary Gill Hill,TBR,A+,21,3,0,4.67,5,5,0,0,0,0,0,27.0,116,28,17,14,5,9,0,1,2,0,26,sa3020972
Elwis Mijares,NYM,A+,20,2,0,4.70,12,0,0,0,0,0,4,15.1,73,21,9,8,0,8,0,1,0,1,15,sa3021009
Jeremy Reyes,ATL,A+,20,2,7,6.11,12,12,0,0,0,0,0,53.0,242,48,38,36,5,42,0,4,3,1,40,sa3021018
Eccel Correa,BAL,A+,23,4,1,3.63,11,0,0,0,0,1,1,17.1,81,17,7,7,1,12,0,1,3,0,14,sa3021019
Jesus Gamez,TEX,A+,23,5,0,3.74,42,0,0,0,2,3,5,43.1,202,25,23,18,2,47,0,4,8,0,69,sa3021056
Carlos Caro,PIT,A+,21,0,0,0.00,1,0,0,0,0,0,0,0.2,5,2,1,0,0,1,0,0,0,0,0,sa3021325
Jackson Lancaster,TBR,A+,27,1,0,7.80,12,0,0,0,0,1,1,15.0,72,17,13,13,4,11,0,0,2,0,21,sa3021468
Thomas Ireland,TEX,A+,24,0,1,3.60,2,0,0,0,0,0,1,5.0,19,3,2,2,0,1,0,0,0,1,8,sa3021469
Mavis Graves,PHI,A+,22,1,7,4.78,16,16,0,0,0,0,0,58.1,254,50,38,31,12,29,0,5,5,3,86,sa3021472
Carlos Castillo,PIT,A+,20,0,2,6.00,10,8,0,0,0,1,0,27.0,139,38,25,18,6,21,0,3,1,0,27,sa3021500
Jose Bello,BOS,A+,21,0,0,6.23,1,1,0,0,0,0,0,4.1,20,6,3,3,0,1,0,0,0,0,3,sa3021530
Juan Valera,BOS,A+,20,0,0,1.93,3,3,0,0,0,0,0,9.1,36,4,2,2,1,4,0,0,0,0,17,sa3021570
Mitch Neunborn,PHI,A+,29,0,1,18.00,3,0,0,0,0,0,0,3.0,18,6,6,6,1,3,0,0,1,0,2,sa3021722
Luimy Munoz,TEX,A+,23,0,0,3.12,11,1,0,0,3,0,2,17.1,74,7,8,6,1,14,0,2,4,0,10,sa3021803
Luis Avila,PHI,A+,23,0,0,9.24,15,0,0,0,1,1,1,12.2,67,13,14,13,2,15,0,1,4,2,18,sa3021805
Luis Rodriguez,HOU,A+,22,3,4,5.95,14,14,0,0,0,0,0,62.0,282,74,46,41,11,24,0,6,5,1,44,sa3021816
Kyle Larsen,PIT,A+,23,3,0,5.40,29,0,0,0,3,2,1,50.0,228,49,34,30,6,27,0,1,2,1,56,sa3021983
Jose Varela,HOU,A+,21,0,0,5.11,6,0,0,0,0,0,1,12.1,60,11,8,7,1,12,0,1,1,0,10,sa3021987
Nicolas Carreno,NYM,A+,20,3,3,4.47,13,12,0,0,0,0,0,58.1,258,43,31,29,6,41,0,5,3,1,66,sa3022004
Jormy Nivar,TEX,A+,23,1,1,5.19,2,2,0,0,0,0,0,8.2,39,11,5,5,2,3,0,2,0,0,1,sa3022022
Jackson Fristoe,NYY,A+,25,2,3,9.60,16,0,0,0,0,0,1,15.0,75,11,20,16,1,18,0,0,3,0,13,sa3022104
Irving Cota,NYM,A+,22,1,1,0.73,7,5,0,0,0,0,0,24.2,94,13,2,2,0,6,0,2,0,0,14,sa3022108
Frank Martinez,TEX,A+,24,0,0,3.00,2,0,0,0,0,0,0,3.0,12,3,1,1,0,1,0,0,0,0,2,sa3022132
Jonathan Russell,TBR,A+,21,3,1,4.30,28,3,0,0,5,0,5,46.0,208,51,28,22,6,17,0,4,0,3,62,sa3022152
Jose Urbina,TBR,A+,20,4,3,4.17,19,19,1,0,0,0,0,77.2,346,76,46,36,9,32,0,6,6,2,89,sa3022218
Alexander Campos,TBR,A+,23,0,1,9.82,1,0,0,0,0,0,0,3.2,18,8,4,4,3,1,0,0,0,0,1,sa3022221
Francisco Frias,HOU,A+,21,4,3,7.74,35,0,0,0,2,1,1,43.0,219,45,42,37,7,39,0,7,8,0,58,sa3022278
Joe Adametz,TEX,A+,26,2,5,6.85,17,3,0,0,0,0,0,68.1,322,91,60,52,6,26,0,10,6,0,60,sa3022323
Joan Ogando,HOU,A+,22,2,7,14.35,25,0,0,0,0,0,0,37.0,223,44,62,59,7,52,0,18,14,2,60,sa3022325
Jonathan Jimenez,NYM,A+,22,0,5,8.33,8,4,0,0,0,0,0,31.1,153,40,31,29,7,20,0,4,5,2,31,sa3022343
Yosweld Vasquez,HOU,A+,21,0,0,0.00,4,0,0,0,0,0,0,3.0,17,7,4,0,0,0,0,0,1,0,2,sa3022361
Jose M. Rodriguez,NYY,A+,22,1,3,8.44,8,0,0,0,0,4,0,16.0,77,17,17,15,1,12,0,1,4,1,12,sa3022396
Elijah Nunez,WSN,A+,24,0,0,21.00,3,0,0,0,0,0,0,3.0,20,8,8,7,1,2,0,0,0,1,1,sa3022674
Luke Bell,CHW,A+,25,2,0,1.86,6,0,0,0,1,1,2,9.2,36,5,3,2,1,3,0,0,0,0,11,sa3022731
Andrew Lindsey,TBR,A+,26,1,0,4.21,16,0,0,0,0,0,2,25.2,105,23,12,12,3,7,0,0,4,0,30,sa3022734
Carlton Perkins,CHW,A+,23,1,0,4.50,6,0,0,0,0,0,0,8.0,34,4,5,4,0,4,0,3,1,0,12,sa3022740
Carlson Reed,PIT,A+,23,6,4,5.83,35,15,0,0,2,3,2,88.0,392,89,60,57,10,50,0,4,8,0,87,sa3022793
Colby Langford,HOU,A+,24,1,3,6.70,34,0,0,0,4,3,0,49.2,244,48,40,37,12,44,1,7,4,0,64,sa3022800
Moises Morales,TEX,A+,22,0,0,6.00,1,1,0,0,0,0,0,3.0,13,3,2,2,0,1,0,1,0,0,1,sa3022803
