Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
Samy Natera Jr.,LAA,A,26,0,0,0.00,2,0,0,0,0,0,0,2.0,7,0,0,0,0,1,0,0,0,0,1,31936
Ryan Johnson,LAA,A,23,0,0,0.00,1,1,0,0,0,0,0,3.1,16,2,0,0,0,1,0,2,0,0,7,35325
Kirby Yates,LAA,A,39,0,0,0.00,2,0,0,0,0,0,0,2.0,9,1,1,0,0,1,0,0,0,0,4,9073
Teofilo Mendez,ARI,A,24,5,2,5.94,27,0,0,0,2,2,4,50.0,216,58,33,33,10,10,0,4,3,1,57,sa3008795
Manuel Olivares,COL,A,24,7,3,5.27,33,0,0,0,5,1,1,83.2,376,90,58,49,10,40,0,5,13,2,88,sa3009471
Jose Atencio,LAA,A,24,1,2,2.40,4,0,0,0,0,1,0,15.0,61,15,6,4,1,0,0,0,1,0,12,sa3010304
R.J. Dabovich,SFG,A,27,0,0,0.00,3,0,0,0,1,0,0,3.0,10,2,0,0,0,0,0,0,0,0,5,sa3014431
Robert Puason,OAK,A,23,1,0,4.50,9,0,0,0,0,0,0,16.0,73,18,11,8,5,6,0,3,1,0,12,sa3014697
Victor Lizarraga,SDP,A,22,0,0,9.00,1,1,0,0,0,0,0,3.0,12,3,3,3,1,0,0,0,0,1,6,sa3015220
Alex Martinez,LAA,A,23,1,5,4.37,21,0,0,0,5,2,1,35.0,152,30,19,17,3,16,0,6,0,0,47,sa3015284
Javier Chacon,SDP,A,23,4,0,1.59,8,0,0,0,0,0,1,17.0,69,13,6,3,2,7,0,0,2,0,24,sa3015312
Nicolo Pinazzi,LAA,A,26,2,0,1.53,22,0,0,0,4,0,3,29.1,124,27,8,5,1,12,0,3,7,1,48,sa3015335
Yujanyer Herrera,COL,A,22,0,1,14.54,1,1,0,0,0,0,0,4.1,25,7,7,7,1,6,0,0,0,0,4,sa3015370
Brayan Restituyo,OAK,A,24,1,1,8.59,17,0,0,0,1,1,3,22.0,112,31,26,21,6,15,0,1,5,1,25,sa3015461
Fernando Vasquez,SFG,A,24,2,2,4.95,33,0,0,0,2,0,5,60.0,277,42,41,33,5,49,0,4,13,1,65,sa3015475
Gleiner Diaz,SEA,A,22,2,3,4.28,36,0,0,0,3,3,4,54.2,227,54,29,26,5,12,2,3,2,1,70,sa3015501
Miguel Mendez,SFG,A,23,0,0,3.86,1,1,0,0,0,0,0,2.1,10,0,1,1,0,2,0,1,0,0,1,sa3015506
Diosfran Cabeza,ARI,A,23,0,1,36.00,1,0,0,0,0,0,0,1.0,10,4,5,4,0,2,0,1,0,0,0,sa3015517
Jose D. Hernandez,LAD,A,23,0,0,0.00,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,sa3015557
Ricardo Estrada,SFG,A,24,5,3,4.12,23,15,0,0,1,0,0,91.2,395,77,49,42,10,52,0,3,7,1,85,sa3016017
Dailoui Abad,LAD,A,24,5,2,9.79,22,0,0,0,0,4,3,26.2,141,36,32,29,3,24,0,5,3,0,26,sa3016027
Ricardo Yan,ARI,A,23,3,4,5.35,24,0,0,0,2,2,2,38.2,195,38,31,23,3,33,2,7,15,0,50,sa3016056
Yokelvin Reyes,LAA,A,22,9,3,4.82,36,1,0,0,0,1,5,80.1,353,80,46,43,8,37,0,7,10,2,81,sa3016067
Samir Chires,SFG,A,22,2,1,1.82,15,0,0,0,3,1,0,24.2,94,16,7,5,1,5,0,0,1,1,27,sa3016254
Jhonny Jimenez,LAD,A,22,3,4,8.22,32,0,0,0,0,3,1,38.1,190,46,39,35,3,30,0,1,4,1,34,sa3016506
Jean Munoz,SEA,A,23,3,5,8.14,35,0,0,0,3,4,1,48.2,239,54,52,44,6,37,0,9,15,2,68,sa3016594
Redinson Gomez,COL,A,21,1,0,6.00,6,0,0,0,0,0,0,6.0,26,5,4,4,0,4,0,0,3,1,5,sa3016612
Moises Alcala,ARI,A,23,0,0,0.00,2,0,0,0,0,0,0,2.1,8,1,0,0,0,0,0,0,0,0,1,sa3016628
Michael Hobbs,SEA,A,26,0,0,2.08,5,0,0,0,0,0,1,8.2,34,4,2,2,0,6,0,0,0,0,7,sa3017498
Jose T. Perez,SFG,A,22,2,2,13.15,9,0,0,0,0,1,0,13.0,79,16,21,19,2,20,0,4,3,2,13,sa3017966
Jacob Steinmetz,ARI,A,22,0,0,5.00,4,4,0,0,0,0,0,9.0,38,6,5,5,0,7,0,0,1,0,12,sa3017976
Angel Jimenez,COL,A,22,1,3,4.48,15,15,0,0,0,0,0,62.1,264,51,36,31,5,22,0,3,2,4,84,sa3018287
Wuillians Herrera,LAD,A,22,0,0,13.97,12,0,0,0,0,0,1,9.2,60,9,17,15,2,17,0,6,5,0,10,sa3018302
Luichi Casilla,COL,A,21,0,1,3.10,6,6,0,0,0,0,0,20.1,87,17,11,7,1,8,0,1,3,1,34,sa3018332
Felix Castro,OAK,A,22,0,0,11.74,8,0,0,0,0,0,0,7.2,39,5,10,10,1,11,0,0,1,0,7,sa3018361
Ricardo Montero,LAD,A,22,2,1,12.67,18,0,0,0,0,1,3,16.1,101,12,27,23,0,28,0,10,8,2,16,sa3018370
Accimias Morales,LAD,A,21,3,3,5.74,34,0,0,0,0,3,2,42.1,207,40,33,27,3,37,0,3,13,1,64,sa3018809
Melvin Pineda,SFG,A,22,2,2,9.13,17,0,0,0,0,2,0,22.2,119,25,27,23,3,19,0,6,7,0,30,sa3018815
Peter Bonilla,LAD,A,21,0,1,17.00,9,0,0,0,1,2,0,9.0,57,18,17,17,2,13,0,1,3,0,11,sa3018850
Domingo Geronimo,LAD,A,21,1,2,17.18,11,0,0,0,0,1,0,11.0,73,24,25,21,3,15,0,1,2,0,15,sa3018851
Mauricio Estrella,SFG,A,22,2,1,3.74,20,0,0,0,2,0,4,45.2,188,41,20,19,3,12,0,3,2,0,56,sa3018857
Richard Fernandez,OAK,A,23,1,1,6.32,13,0,0,0,0,0,1,15.2,78,15,12,11,2,16,1,2,1,1,12,sa3018898
Eliezer Rivero,LAA,A,21,0,0,0.00,2,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,1,0,0,0,sa3018937
Alejandro Manzano,OAK,A,24,4,1,10.04,19,2,0,0,0,1,0,37.2,190,58,46,42,9,17,0,3,2,0,35,sa3019125
Anderson Guevara,SEA,A,21,0,2,2.19,15,0,0,0,0,1,2,24.2,108,17,8,6,2,16,0,0,3,1,38,sa3019182
Marcos Herrera,COL,A,21,0,9,10.02,21,18,0,0,0,0,0,73.2,391,109,88,82,15,57,0,5,13,0,72,sa3019261
Jholbran Herder,LAD,A,21,4,3,5.77,50,2,0,0,1,1,14,64.0,302,58,44,41,6,53,0,8,5,0,75,sa3019272
Aneury Lora,SEA,A,22,0,5,4.63,35,0,0,0,3,2,6,58.1,253,56,32,30,5,21,0,3,2,3,59,sa3019365
Sean Hermann,SEA,A,23,2,1,4.71,17,12,0,0,0,0,1,65.0,287,66,38,34,7,27,0,7,4,0,65,sa3019429
Marco Vega,LAA,A,21,0,0,1.42,11,0,0,0,0,0,2,12.2,53,5,3,2,1,7,0,1,1,0,16,sa3019486
Athanael Duarte,LAA,A,21,0,0,162.00,1,0,0,0,0,0,0,0.1,8,5,6,6,1,1,0,1,0,0,0,sa3019630
Wuilliams Rodriguez,SEA,A,22,1,0,0.00,1,0,0,0,0,0,0,1.2,10,2,0,0,0,3,0,0,1,0,2,sa3019672
Bjay Cooke,OAK,A,23,2,2,4.15,32,0,0,0,0,1,3,43.1,181,36,20,20,6,17,0,2,7,1,39,sa3019807
Alexis Liebano,ARI,A,23,0,0,5.01,24,0,0,0,0,1,2,32.1,153,42,21,18,4,15,0,2,6,1,40,sa3019885
Gregori Ramirez,ARI,A,21,0,0,16.20,3,1,0,0,0,0,0,3.1,22,3,6,6,1,8,0,1,2,1,6,sa3020412
Hayden Wynja,SFG,A,27,2,0,0.96,7,0,0,0,1,0,0,9.1,34,3,1,1,0,4,0,0,1,0,12,sa3020464
Caleb Franzen,SEA,A,25,0,1,3.86,1,0,0,0,0,0,0,2.1,10,0,1,1,0,3,0,0,0,0,1,sa3020531
Isaiah Lowe,SDP,A,23,1,1,5.71,9,1,0,0,1,1,0,17.1,80,17,11,11,4,11,0,1,1,0,16,sa3020864
Tyler Gough,LAD,A,22,1,0,1.33,5,5,0,0,0,0,0,20.1,78,13,3,3,0,4,0,0,0,1,21,sa3020865
Marcelo Perez,SEA,A,26,2,0,3.60,4,0,0,0,0,0,0,5.0,21,4,2,2,0,1,0,1,1,0,10,sa3020889
Angel Cruz,LAD,A,21,1,0,7.57,25,0,0,0,3,2,2,27.1,147,25,27,23,2,40,0,3,7,1,42,sa3020988
Wilfred Alvarado,OAK,A,20,1,0,6.29,21,0,0,0,0,1,2,24.1,127,23,18,17,2,24,1,4,8,3,24,sa3020990
Anderson Cardenas,ARI,A,20,0,3,3.66,7,4,0,0,1,0,0,19.2,88,18,10,8,1,11,0,0,1,0,27,sa3020991
Donny Troconis,OAK,A,20,2,6,6.21,23,16,0,0,1,0,2,87.0,405,101,68,60,13,51,0,7,7,0,83,sa3020992
Wilkin Paredes,ARI,A,22,2,4,4.68,23,10,0,0,0,0,1,75.0,334,82,47,39,7,30,0,3,5,3,62,sa3020998
Luis Carias,LAD,A,21,7,3,5.51,27,6,0,0,0,3,1,85.0,416,70,65,52,9,90,0,5,9,1,107,sa3021006
Jesus Tillero,LAD,A,20,4,8,6.60,18,8,0,0,1,1,0,75.0,345,91,61,55,9,30,0,4,4,0,68,sa3021010
Dylan Wilson,SEA,A,20,1,3,8.24,6,6,0,0,0,0,0,19.2,100,25,21,18,2,14,0,4,3,0,17,sa3021017
Francis Texido,LAA,A,21,2,0,2.30,7,0,0,0,0,0,0,15.2,61,8,5,4,0,7,0,0,0,0,26,sa3021028
Jose Zerpa,SEA,A,21,4,1,4.70,10,0,0,0,0,1,0,23.0,98,23,12,12,2,4,0,0,6,0,23,sa3021037
Sandy Ozuna,COL,A,20,0,3,6.41,6,6,0,0,0,0,0,19.2,90,24,15,14,4,11,0,1,1,1,14,sa3021041
Javier Herrera,LAD,A,21,0,0,15.00,3,0,0,0,0,0,0,3.0,18,6,5,5,1,3,0,0,0,0,1,sa3021203
Alix Hernandez,SFG,A,21,4,2,4.21,25,0,0,0,2,4,1,47.0,201,38,29,22,8,18,0,3,3,2,62,sa3021479
Josnier Parra,OAK,A,24,0,2,7.61,22,3,0,0,0,0,3,47.1,225,64,43,40,9,21,0,4,5,0,47,sa3021488
Roberto Urdaneta,OAK,A,20,0,1,10.32,4,1,0,0,0,0,0,11.1,60,13,13,13,5,15,0,1,0,1,6,sa3021504
Walvin Mena,ARI,A,20,1,1,5.84,12,1,0,0,1,1,2,24.2,113,27,16,16,5,12,0,3,2,0,18,sa3021505
Ubert Mejias,SFG,A,25,4,1,3.12,13,0,0,0,1,0,1,40.1,162,35,15,14,5,5,0,2,0,2,41,sa3021562
Marlon Nieves,LAD,A,21,3,3,5.22,14,12,0,0,0,0,0,50.0,232,42,31,29,2,41,0,11,5,1,57,sa3021567
Javier Bartolozzi,LAD,A,21,3,0,5.33,27,0,0,0,0,0,1,49.0,216,45,35,29,7,21,0,2,6,5,31,sa3021568
Jecsua Liborius,LAD,A,21,4,6,4.44,45,0,0,0,11,4,0,52.2,230,34,28,26,5,37,1,4,7,6,81,sa3021742
Erick Reynoso,ARI,A,23,1,1,4.88,24,1,0,0,0,1,2,31.1,143,19,19,17,2,34,0,2,2,0,33,sa3021749
Daury Vasquez,ARI,A,20,1,6,8.87,14,14,0,0,0,0,0,47.2,225,51,53,47,9,31,0,5,5,0,39,sa3021767
Jose Romero,SEA,A,21,5,8,5.16,23,23,0,0,0,0,0,106.1,478,135,75,61,11,28,0,7,2,7,88,sa3021791
Johan Rodriguez,SFG,A,23,0,0,27.00,1,0,0,0,0,0,0,0.1,5,0,1,1,0,4,0,0,1,0,1,sa3021807
Wilmis Paulino,COL,A,20,0,0,7.98,8,0,0,0,1,0,0,14.2,70,16,13,13,4,7,0,3,1,0,20,sa3021815
Jordan Valenzuela,SDP,A,21,2,1,5.86,21,0,0,0,1,1,5,27.2,129,21,19,18,2,25,1,2,4,1,36,sa3021820
Zack Qin,SDP,A,20,1,2,6.90,11,1,0,0,0,1,0,30.0,135,32,24,23,5,17,0,0,1,0,29,sa3021986
Jesus Escobar,ARI,A,20,4,5,7.19,22,11,0,0,1,0,1,76.1,341,78,68,61,13,41,0,5,3,1,43,sa3022013
Ubaldo Soto,LAA,A,19,5,8,5.70,22,21,0,0,0,0,0,94.2,432,109,67,60,12,46,0,4,8,4,118,sa3022015
Jose Vasquez,LAD,A,21,2,0,5.75,16,0,0,0,0,0,3,20.1,94,13,15,13,1,19,0,4,5,0,24,sa3022116
Jhon Medina,COL,A,20,6,5,10.45,23,1,0,0,1,2,1,45.2,236,55,59,53,7,45,0,3,10,2,45,sa3022121
Davidxon Lara,LAA,A,19,1,0,6.59,9,0,0,0,0,1,0,13.2,69,23,15,10,4,3,0,1,1,0,15,sa3022127
Kelvin Rosario,ARI,A,19,0,0,6.43,4,0,0,0,0,0,0,7.0,34,5,5,5,1,9,0,1,1,0,7,sa3022128
Jairon Digon,ARI,A,20,1,0,8.04,15,0,0,0,0,0,1,15.2,81,17,15,14,1,19,0,2,2,2,14,sa3022148
Mervin Fell,ARI,A,23,2,8,6.56,23,18,0,0,0,0,0,83.2,379,86,65,61,4,49,0,13,5,5,98,sa3022267
Chen-Hsun Lee,SFG,A,24,0,0,1.42,14,0,0,0,1,1,0,19.0,86,13,8,3,0,13,0,1,11,0,18,sa3022527
Austin Emener,COL,A,24,1,0,1.54,12,0,0,0,1,0,1,23.1,91,12,4,4,1,11,0,1,0,0,38,sa3022799
Devin Kirby-Williams,OAK,A,26,1,1,5.70,6,3,0,0,1,0,0,23.2,100,28,17,15,4,5,0,1,2,0,18,sa3022908
Ethan Long,SDP,A,25,0,1,1.35,6,0,0,0,3,1,0,6.2,32,7,4,1,0,4,2,2,2,0,5,sa3022961
German Fajardo,SEA,A,25,1,1,5.03,13,0,0,0,0,0,1,19.2,94,16,12,11,3,15,0,5,2,0,27,sa3023035
Junior Ciprian,ARI,A,21,5,4,2.76,15,15,0,0,0,0,0,71.2,286,44,25,22,6,31,0,1,4,0,80,sa3023107
Daniel Ouderkirk,SEA,A,26,2,1,8.59,12,2,0,0,0,0,1,14.2,77,12,14,14,1,17,0,6,11,1,12,sa3023154
Nathan Dettmer,OAK,A,24,1,2,2.96,6,5,0,0,0,0,0,27.1,110,26,12,9,1,5,0,0,1,0,26,sa3023207
Yanzel Correa,COL,A,21,3,3,6.71,37,0,0,0,2,3,2,53.2,273,60,53,40,2,37,1,9,16,1,76,sa3023302
Sam Knowlton,SFG,A,26,0,2,8.31,13,0,0,0,0,3,0,17.1,92,19,21,16,4,24,0,1,7,0,19,sa3023467
Daniel Nunez,ARI,A,23,3,1,5.94,25,0,0,0,3,0,0,33.1,151,41,25,22,10,13,0,1,3,1,28,sa3023597
Adler Cecil,SDP,A,21,1,0,2.66,6,2,0,0,0,0,0,20.1,93,11,12,6,1,16,0,4,6,0,37,sa3023600
Hyun-Seok Jang,LAD,A,22,3,3,5.91,16,14,0,0,0,0,0,67.0,306,68,52,44,9,29,0,10,9,6,85,sa3023601
Victor Garcia,LAA,A,22,2,0,5.25,22,0,0,0,0,1,3,36.0,166,35,23,21,8,22,0,3,2,1,51,sa3023615
Keyner Martinez,SFG,A,21,4,5,4.61,22,22,0,0,0,0,0,93.2,399,73,56,48,11,47,0,6,5,3,134,sa3023631
Joel Cruz,LAD,A,22,1,2,4.07,7,3,0,0,0,0,0,24.1,114,25,15,11,2,14,0,0,0,0,27,sa3023819
Josdanner Suarez,ARI,A,21,0,0,10.57,7,0,0,0,0,0,0,7.2,44,14,10,9,3,6,0,1,0,1,8,sa3023843
Alexander Fuentes,SFG,A,21,0,0,6.75,1,0,0,0,0,0,0,2.2,12,3,2,2,1,2,0,0,0,0,1,sa3024072
Jose Cabrera,LAD,A,21,2,0,24.62,13,0,0,0,1,0,0,11.1,76,14,34,31,2,25,0,4,12,0,20,sa3024078
Brayan Vergara,LAA,A,20,8,3,4.67,38,0,0,0,4,2,2,81.0,348,80,47,42,12,22,0,5,6,1,96,sa3024211
Luis Maracara,SDP,A,18,2,2,7.22,10,8,0,0,0,0,0,28.2,133,25,23,23,4,20,0,4,3,0,36,sa3024260
Jaitoine Kelly,ARI,A,19,0,0,9.72,3,3,0,0,0,0,0,8.1,45,13,9,9,3,7,0,1,2,1,9,sa3024275
Josehp Marte,LAD,A,21,0,1,3.52,5,0,0,0,0,0,1,7.2,36,6,4,3,1,6,0,2,0,0,6,sa3024284
Luis Burgos,OAK,A,20,2,3,10.17,18,6,0,0,0,0,1,46.0,249,71,53,52,5,29,1,14,7,0,32,sa3024292
Joseph Herrera,SDP,A,20,3,4,7.85,27,0,0,0,0,3,2,36.2,177,39,34,32,5,27,0,8,6,1,33,sa3024471
Andres Cova,LAA,A,21,0,0,8.10,6,0,0,0,0,0,0,6.2,35,8,6,6,2,6,0,1,1,0,7,sa3024530
Yohandri Contreras,OAK,A,19,0,0,32.40,2,0,0,0,0,1,0,1.2,11,1,6,6,1,5,0,0,2,0,2,sa3024545
Angel Rivero,LAA,A,19,0,0,7.82,3,3,0,0,0,0,0,12.2,63,18,11,11,5,6,0,3,0,0,10,sa3024548
Winyer Chourio,SDP,A,22,2,1,3.31,12,11,0,0,0,0,0,51.2,214,38,19,19,3,25,0,3,12,0,74,sa3024615
Rordy Mejia,SDP,A,21,3,3,5.78,37,0,0,0,2,3,1,62.1,280,67,47,40,13,31,0,5,9,3,60,sa3024772
David Sanchez,ARI,A,19,0,1,14.54,2,2,0,0,0,0,0,4.1,28,9,8,7,0,7,0,0,0,2,6,sa3024845
Yoesmerli Beltre,SDP,A,20,1,0,5.09,18,0,0,0,2,0,1,23.0,107,26,13,13,4,9,0,4,0,0,19,sa3024876
Argenis Cayama,SFG,A,19,4,2,4.87,15,15,0,0,0,0,0,57.1,243,57,31,31,6,17,0,3,2,1,73,sa3025006
Grayson Hitt,ARI,A,24,0,1,7.16,14,0,0,0,2,0,1,16.1,94,16,14,13,2,26,0,3,6,0,21,sa3025020
Bryan Balzer,SDP,A,21,6,2,4.48,12,11,0,0,0,0,0,60.1,252,54,32,30,7,21,0,5,5,1,57,sa3025047
Samuel Gonzalez,ARI,A,21,1,3,7.43,24,2,0,0,2,1,2,53.1,254,73,47,44,14,19,0,7,4,1,55,sa3025098
Jaren Warwick,LAA,A,24,0,3,5.05,32,0,0,0,1,0,6,46.1,218,45,29,26,2,29,0,4,12,0,60,sa3025164
Derek Clark,LAA,A,24,9,10,4.76,23,21,0,0,0,1,0,123.0,510,133,79,65,21,24,0,0,1,2,129,sa3025183
Teddy McGraw,SEA,A,24,0,0,0.00,2,0,0,0,0,0,0,3.0,11,3,0,0,0,0,0,0,0,0,2,sa3025220
Fulton Lockhart,LAA,A,22,3,1,1.65,37,0,0,0,9,1,1,43.2,184,12,10,8,1,33,0,6,11,0,72,sa3025301
Seamus Barrett,LAD,A,25,2,0,10.61,15,0,0,0,0,1,0,18.2,103,35,24,22,2,11,0,2,12,0,24,sa3025477
Sean Barnett,SDP,A,23,1,2,5.94,32,0,0,0,2,1,2,36.1,186,31,26,24,0,40,0,7,19,1,47,sa3025496
Rocco Reid,ARI,A,23,1,0,1.50,4,0,0,0,1,0,0,6.0,23,4,1,1,1,1,0,1,2,0,13,sa3025546
Stone Hewlett,LAA,A,24,1,0,45.00,2,0,0,0,0,0,0,1.0,11,6,5,5,0,1,0,1,0,0,0,sa3025562
Joe Ariola,ARI,A,22,0,0,0.00,6,0,0,0,0,0,0,12.0,46,3,1,0,0,6,0,0,0,0,23,sa3026188
Tyler August,OAK,A,21,1,0,1.17,6,0,0,0,0,0,2,7.2,30,1,1,1,0,7,0,1,0,0,8,sa3026303
Isaac Ayon,LAD,A,24,1,1,2.96,7,5,0,0,0,0,0,27.1,107,23,12,9,2,5,0,1,0,1,35,sa3026340
Sam Bower,SFG,A,25,4,3,4.62,19,4,0,0,0,0,3,48.2,203,45,25,25,5,16,0,1,4,0,52,sa3027483
Corey Braun,OAK,A,23,5,8,6.13,18,14,0,0,1,0,0,69.0,314,75,50,47,10,30,0,7,5,1,81,sa3027612
Dawson Brown,ARI,A,25,0,0,2.70,3,0,0,0,0,0,0,6.2,27,8,2,2,0,1,0,0,1,0,10,sa3027812
Kade Brown,OAK,A,22,3,4,6.42,40,0,0,0,8,5,1,40.2,181,42,29,29,5,18,0,4,5,5,42,sa3027851
Ben Bybee,SFG,A,22,4,3,5.06,22,11,0,0,0,0,0,78.1,337,87,49,44,13,20,0,1,2,1,60,sa3028186
Luke Cantwell,SDP,A,23,0,0,6.00,3,0,0,0,0,0,0,3.0,16,7,4,2,0,0,0,0,0,0,0,sa3028378
Tyrelle Chadwick,COL,A,23,2,0,6.62,8,0,0,0,0,0,1,17.2,82,23,14,13,3,8,0,1,0,0,8,sa3028716
Seth Clausen,COL,A,23,6,2,1.38,30,0,0,0,10,1,1,45.2,175,17,9,7,1,24,1,3,7,0,71,sa3029003
Dylan Crooks,COL,A,23,4,1,2.06,27,0,0,0,6,3,2,35.0,144,26,12,8,3,12,0,3,4,0,45,sa3029583
Kerrington Cross,SDP,A,24,0,0,0.00,1,0,0,0,0,0,0,1.0,4,1,0,0,0,0,0,0,0,0,0,sa3029598
Alton Davis II,LAA,A,22,5,9,9.47,25,16,0,0,0,1,0,76.0,387,106,90,80,11,46,0,11,8,7,83,sa3029880
Cody Delvecchio,SFG,A,22,0,1,4.28,9,9,0,0,0,0,0,33.2,141,36,16,16,4,12,0,1,0,0,43,sa3030108
Chris Diaz,SEA,A,21,0,2,6.00,3,0,0,0,0,1,0,3.0,12,3,4,2,2,0,0,0,0,0,4,sa3030255
Jay Dill,OAK,A,23,3,0,1.08,12,0,0,0,1,1,0,16.2,67,10,3,2,1,7,0,1,2,0,21,sa3030328
Luke Dotson,ARI,A,22,1,0,1.42,10,0,0,0,3,1,1,12.2,50,9,2,2,0,1,0,0,2,0,26,sa3030498
Rob Evans,SDP,A,22,0,0,0.00,1,0,0,0,0,0,0,1.0,6,1,1,0,0,1,0,0,2,0,1,sa3031080
Sean Fitzpatrick,SDP,A,23,0,0,12.27,3,0,0,0,0,0,1,3.2,18,7,5,5,1,0,0,0,0,0,8,sa3031414
Jackson Flora,SFG,A,21,0,0,0.00,1,1,0,0,0,0,0,1.0,5,1,0,0,0,1,0,0,0,0,2,sa3031459
Connor Foley,ARI,A,22,0,4,6.43,8,8,0,0,0,0,0,21.0,94,17,15,15,1,16,0,1,1,1,37,sa3031511
Alex Galvan,ARI,A,24,3,1,6.89,14,0,0,0,1,2,0,15.2,76,14,15,12,2,13,0,1,6,1,25,sa3031874
Raul Garayzar,ARI,A,23,7,4,5.20,36,1,0,0,1,2,5,79.2,367,93,59,46,12,31,0,6,5,2,69,sa3031906
Will Gervase,LAA,A,24,0,0,9.43,22,0,0,0,0,0,0,21.0,129,14,26,22,0,49,0,5,8,3,34,sa3032155
Evan Gray,SFG,A,25,7,2,5.36,28,0,0,0,1,2,1,50.1,232,43,31,30,3,28,0,16,11,0,49,sa3032609
James Guyette,SDP,A,21,0,0,7.36,2,0,0,0,0,0,1,3.2,17,5,4,3,0,1,0,2,1,0,0,sa3032890
Blake Hammond,OAK,A,22,1,0,9.67,17,1,0,0,0,1,0,27.0,132,36,29,29,7,16,0,1,4,3,33,sa3033097
Zach Harris,COL,A,22,1,1,5.54,10,0,0,0,0,1,1,13.0,64,15,9,8,0,11,0,0,2,0,13,sa3033317
Thomas Higgins,SEA,A,23,3,0,6.12,15,0,0,0,0,1,1,25.0,118,32,18,17,3,10,0,0,4,1,29,sa3033794
Jamie Hitt,SDP,A,23,0,0,0.00,1,0,0,0,0,0,0,2.0,7,1,0,0,0,0,0,0,0,0,4,sa3033882
Landry Jurecka,SDP,A,23,0,1,12.00,3,1,0,0,0,0,0,6.0,30,7,8,8,3,5,0,0,0,1,9,sa3035000
Riley Kelly,COL,A,22,2,3,5.40,15,14,0,0,0,0,0,65.0,281,60,43,39,10,31,0,2,7,0,87,sa3035229
