Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Patrick Corbin,TOR,A,36,5.0,16.20,1.80,9.00,0.00,45.0%,5.0%,40.0%,.211,1.00,.400,80.0%,0.00,0.77,-0.77,1.44,9323
Luis Quiñones,MIN,A,28,1.0,18.00,9.00,2.00,0.00,50.0%,25.0%,25.0%,.000,1.00,.000,100.0%,0.00,2.77,-2.77,2.77,sa1170867
Marco Jimenez,DET,A,26,7.2,5.87,0.00,5.00,0.00,17.9%,0.0%,17.9%,.148,0.52,.182,80.0%,1.17,2.86,-1.68,4.39,sa3002926
Victor Santos,STL,A,25,1.1,6.75,0.00,1.00,0.00,20.0%,0.0%,20.0%,.200,0.75,.250,100.0%,0.00,2.27,-2.27,4.78,sa3003083
Felix Cepeda,NYM,A,25,2.1,7.71,7.71,1.00,0.00,16.7%,16.7%,0.0%,.300,2.14,.375,40.0%,11.57,4.63,6.94,6.06,sa3005445
Inohan Paniagua,DET,A,26,1.0,27.00,18.00,1.50,0.00,42.9%,28.6%,14.3%,.400,4.00,1.000,75.0%,9.00,3.77,5.23,3.77,sa3006417
Angel Obando,TOR,A,27,23.1,11.19,4.24,2.64,2.31,27.6%,10.5%,17.1%,.234,1.41,.271,56.9%,5.01,6.04,-1.03,3.99,sa3006637
Troy Watson,DET,A,29,1.1,20.25,6.75,3.00,0.00,42.9%,14.3%,28.6%,.333,2.25,.667,100.0%,0.00,1.52,-1.52,1.52,sa3007249
Dominic Pipkin,PIT,A,26,1.0,0.00,9.00,0.00,0.00,0.0%,25.0%,-25.0%,.333,2.00,.333,100.0%,0.00,6.77,-6.77,8.45,sa3007896
Antonio Gomez,NYY,A,24,5.2,14.29,3.18,4.50,1.59,37.5%,8.3%,29.2%,.227,1.24,.333,35.7%,7.94,3.95,3.99,3.13,sa3008746
Sergio Tapia,DET,A,23,1.1,6.75,13.50,0.50,13.50,10.0%,20.0%,-10.0%,.250,3.00,.000,83.3%,0.00,26.27,-26.27,10.54,sa3009763
Luis Velasquez,NYY,A,24,2.1,19.29,3.86,5.00,0.00,55.6%,11.1%,44.4%,.000,0.43,.000,100.0%,0.00,0.77,-0.77,1.49,sa3010135
Jarod Bayless,PIT,A,29,2.1,3.86,0.00,1.00,0.00,12.5%,0.0%,12.5%,.125,0.43,.143,0.0%,3.86,2.91,0.94,5.07,sa3010236
Jake Walkinshaw,MIA,A,29,1.0,0.00,18.00,0.00,9.00,0.0%,28.6%,-28.6%,.400,4.00,.250,0.0%,27.00,22.77,4.23,13.12,sa3010317
Sem Robberse,STL,A,24,6.0,10.50,0.00,7.00,1.50,25.9%,0.0%,25.9%,.407,1.83,.526,52.1%,9.00,3.60,5.40,2.00,sa3011735
Alexander Cornielle,NYY,A,24,3.2,7.36,4.91,1.50,0.00,21.4%,14.3%,7.1%,.167,1.09,.222,75.0%,2.45,3.77,-1.32,5.14,sa3011779
Po-Yu Chen,PIT,A,24,2.0,18.00,13.50,1.33,4.50,30.8%,23.1%,7.7%,.400,3.50,.600,35.7%,22.50,10.77,11.73,6.78,sa3014699
José Davila,STL,A,23,3.1,8.10,8.10,1.00,2.70,15.8%,15.8%,0.0%,.308,2.10,.333,81.4%,8.10,11.27,-3.17,9.38,sa3015092
Franklin Sanchez,MIA,A,25,1.0,0.00,27.00,0.00,0.00,0.0%,42.9%,-42.9%,.333,4.00,.333,60.0%,18.00,15.77,2.23,15.77,sa3015157
Jan Caraballo,DET,A,22,46.0,8.80,4.50,1.96,1.96,21.5%,11.0%,10.5%,.280,1.63,.321,59.0%,7.04,6.14,0.90,4.92,sa3015485
Joel Díaz,NYM,A,22,6.1,7.11,7.11,1.00,0.00,16.7%,16.7%,0.0%,.280,1.89,.350,50.0%,7.11,4.56,2.54,6.41,sa3015500
Newremberg Rondon,DET,A,22,2.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.333,1.50,.333,66.7%,4.50,3.77,0.73,7.12,sa3015653
Kevin Villavicencio,NYM,A,22,1.0,9.00,0.00,1.00,0.00,12.5%,0.0%,12.5%,.429,3.00,.500,25.0%,27.00,4.77,22.23,4.77,sa3015673
Antoni Cuello,STL,A,23,33.0,8.18,7.36,1.11,1.36,19.0%,17.1%,1.9%,.266,1.82,.315,78.3%,4.91,7.01,-2.10,7.07,sa3015947
Pedro Rodriguez,NYY,A,23,29.1,10.43,4.60,2.27,1.23,26.4%,11.6%,14.7%,.223,1.36,.284,65.9%,5.52,4.96,0.56,4.73,sa3015962
Estibenzon Jimenez,PHI,A,24,4.0,13.50,2.25,6.00,0.00,37.5%,6.3%,31.3%,.267,1.25,.444,80.0%,2.25,1.52,0.73,1.94,sa3015983
Jorge De Leon,NYM,A,23,7.1,11.05,19.64,0.56,2.45,19.6%,34.8%,-15.2%,.267,3.27,.316,51.9%,15.95,11.41,4.55,9.46,sa3016059
Henry Lalane,NYY,A,22,62.1,11.70,3.18,3.68,0.14,32.8%,8.9%,23.9%,.181,0.99,.281,71.2%,2.74,2.63,0.11,3.50,sa3016066
Allen Facundo,NYY,A,23,15.0,15.00,4.20,3.57,0.00,42.4%,11.9%,30.5%,.120,0.87,.240,86.7%,1.20,2.24,-1.04,3.24,sa3016071
Jose Olivares,MIN,A,23,3.0,12.00,0.00,4.00,0.00,44.4%,0.0%,44.4%,.000,0.00,.000,100.0%,0.00,1.10,-1.10,2.22,sa3016267
Yendy Gomez,DET,A,22,57.2,8.12,3.90,2.08,0.31,21.1%,10.1%,10.9%,.235,1.34,.299,75.8%,2.81,3.77,-0.96,4.98,sa3016287
Giussepe Velasquez,PHI,A,23,16.2,11.34,4.32,2.63,0.54,29.2%,11.1%,18.1%,.238,1.38,.341,88.5%,2.16,3.65,-1.49,4.48,sa3016463
Isaias Uribe,PIT,A,23,6.0,10.50,3.00,3.50,0.00,29.2%,8.3%,20.8%,.100,0.67,.154,100.0%,0.00,3.44,-3.44,4.00,sa3016486
Alessandro Ercolani,PIT,A,22,4.1,10.38,4.15,2.50,0.00,29.4%,11.8%,17.6%,.143,0.92,.222,80.0%,2.08,3.54,-1.46,5.09,sa3016714
Yondrei Rojas,TOR,A,23,1.1,20.25,0.00,3.00,0.00,75.0%,0.0%,75.0%,.000,0.00,.000,100.0%,0.00,-0.73,0.73,0.53,sa3016783
Luis Alvarez,NYM,A,23,25.0,15.12,10.08,1.50,2.52,32.3%,21.5%,10.8%,.228,2.04,.308,66.4%,7.92,7.53,0.39,5.43,sa3016847
Luis R. Rodriguez,NYM,A,23,1.1,27.00,20.25,1.33,0.00,40.0%,30.0%,10.0%,.286,3.75,.667,20.0%,13.50,4.52,8.98,4.52,sa3017275
Jordarlin Mendoza,NYY,A,22,38.0,11.61,6.39,1.81,1.42,25.7%,14.1%,11.5%,.276,1.84,.366,58.9%,8.05,6.01,2.04,5.14,sa3017321
Justin Armbruester,NYM,A,27,5.2,9.53,3.18,3.00,0.00,27.3%,9.1%,18.2%,.158,0.88,.231,83.3%,0.00,3.24,-3.24,5.01,sa3017548
Dameivi Tineo,MIA,A,22,82.2,13.94,6.21,2.25,0.65,36.0%,16.0%,19.9%,.192,1.38,.313,70.6%,2.94,3.76,-0.82,3.73,sa3017726
Brian Arias,NYY,A,22,17.1,7.79,8.31,0.94,1.04,15.8%,16.8%,-1.1%,.325,2.37,.383,49.8%,10.38,6.66,3.73,6.80,sa3017768
Yenfri Sosa,MIA,A,22,7.2,12.91,10.57,1.22,4.70,26.8%,22.0%,4.9%,.250,2.22,.235,43.9%,7.04,11.21,-4.16,5.52,sa3017823
Micah Ottenbreit,PHI,A,23,9.0,7.00,4.00,1.75,0.00,17.9%,10.3%,7.7%,.235,1.33,.296,61.5%,4.00,3.88,0.12,5.74,sa3017860
Christian McGowan,PHI,A,26,7.2,8.22,3.52,2.33,2.35,20.6%,8.8%,11.8%,.241,1.30,.250,87.0%,4.70,7.29,-2.60,6.09,sa3017896
Greiber Mendez,PIT,A,22,41.2,7.99,3.46,2.31,1.30,18.8%,8.1%,10.7%,.324,1.75,.383,56.0%,6.48,5.38,1.10,5.15,sa3018041
Calvin Ziegler,NYM,A,23,1.0,18.00,36.00,0.50,0.00,18.2%,36.4%,-18.2%,.500,7.00,.750,62.5%,27.00,14.77,12.23,16.45,sa3018142
Sean Sullivan,PIT,A,25,5.1,8.44,5.06,1.67,0.00,20.0%,12.0%,8.0%,.286,1.69,.375,80.0%,3.38,4.15,-0.77,5.72,sa3018185
Candido Cuevas,NYM,A,22,6.2,16.20,9.45,1.71,2.70,36.4%,21.2%,15.2%,.280,2.10,.455,57.4%,10.80,7.67,3.13,4.78,sa3018305
Luis Ramirez,MIA,A,24,30.0,12.30,6.00,2.05,0.30,30.6%,14.9%,15.7%,.183,1.33,.284,75.7%,3.00,3.97,-0.97,4.54,sa3018353
Luis Cesar,MIA,A,22,18.1,11.29,11.29,1.00,0.49,23.7%,23.7%,0.0%,.206,2.02,.295,69.7%,5.40,6.72,-1.32,7.19,sa3018368
Riskiel Tineo,MIA,A,23,5.0,14.40,7.20,2.00,0.00,33.3%,16.7%,16.7%,.211,1.60,.364,55.6%,7.20,3.57,3.63,4.24,sa3018375
Javier Osorio,DET,A,21,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.77,-3.77,3.77,sa3018410
Anthuan Valencia,CIN,A,21,2.0,4.50,4.50,1.00,0.00,9.1%,9.1%,0.0%,.400,2.50,.444,60.0%,9.00,4.27,4.73,7.62,sa3018422
Santiago Gomez,NYY,A,22,0.2,13.50,27.00,0.50,0.00,16.7%,33.3%,-16.7%,.500,6.00,.667,25.0%,40.50,9.77,30.73,12.28,sa3018616
Jaiker Garcia,PIT,A,21,33.2,9.62,4.28,2.25,1.87,24.0%,10.7%,13.3%,.248,1.46,.289,64.7%,5.61,5.85,-0.24,4.54,sa3018626
Ernesto Mercedes,NYM,A,22,44.2,14.71,6.85,2.15,0.60,35.1%,16.3%,18.8%,.233,1.66,.385,55.7%,5.84,3.79,2.05,3.78,sa3018835
Jovi Gálvez,STL,A,21,14.0,10.29,10.29,1.00,0.00,22.9%,22.9%,0.0%,.213,1.86,.323,84.8%,3.21,6.41,-3.20,7.13,sa3018837
Pitterson Rosa,PIT,A,21,9.0,10.00,11.00,0.91,0.00,21.3%,23.4%,-2.1%,.229,2.11,.320,50.0%,3.00,5.55,-2.55,7.22,sa3018839
Jorger Petri,DET,A,21,6.2,12.15,2.70,4.50,0.00,36.0%,8.0%,28.0%,.130,0.75,.214,80.0%,1.35,1.97,-0.62,2.72,sa3018855
Cesar Rivera,NYM,A,21,1.0,9.00,45.00,0.20,0.00,11.1%,55.6%,-44.4%,.250,6.00,.333,16.7%,45.00,16.77,28.23,16.77,sa3018856
Jose Chirinos,NYM,A,21,42.0,10.29,2.14,4.80,0.64,28.4%,5.9%,22.5%,.217,1.05,.292,71.8%,2.36,3.27,-0.91,3.94,sa3018859
Pedro Garcia,DET,A,24,56.1,8.15,6.71,1.21,1.12,18.8%,15.5%,3.3%,.262,1.79,.311,64.1%,5.75,6.03,-0.27,6.34,sa3018872
Adolfo Oviedo,PIT,A,21,36.1,5.94,1.73,3.43,0.50,17.0%,5.0%,12.1%,.195,0.91,.224,80.1%,1.49,3.83,-2.34,4.49,sa3018882
Xiomer Guacache,DET,A,22,29.1,7.36,7.06,1.04,0.92,17.6%,16.9%,0.7%,.216,1.60,.250,62.5%,5.22,6.02,-0.80,6.40,sa3018887
Franklyn Moreta,MIA,A,22,30.0,7.50,9.00,0.83,1.20,16.6%,19.9%,-3.3%,.268,2.00,.313,58.4%,8.40,7.74,0.66,7.29,sa3018888
Antonio Florido,DET,A,21,11.1,11.91,15.88,0.75,0.79,23.4%,31.3%,-7.8%,.233,2.65,.333,40.5%,10.32,7.83,2.49,8.16,sa3018890
Juan Amarante,PHI,A,22,1.1,13.50,6.75,2.00,0.00,22.2%,11.1%,11.1%,.500,3.75,.667,60.0%,13.50,3.02,10.48,5.53,sa3019048
Diego Dominguez,TOR,A,21,35.2,7.32,7.07,1.04,1.26,17.6%,17.0%,0.6%,.257,1.77,.294,54.4%,6.06,6.41,-0.35,6.23,sa3019063
Anyer Laureano,CIN,A,23,27.1,13.50,7.90,1.71,0.66,31.8%,18.6%,13.2%,.267,1.90,.419,63.0%,6.91,4.36,2.56,4.57,sa3019123
Ramon Sanchez,MIA,A,24,26.0,9.35,8.65,1.08,0.69,22.9%,21.2%,1.7%,.126,1.38,.155,74.0%,3.81,6.27,-2.46,6.24,sa3019132
Nelfy Ynfante,STL,A,21,42.2,9.49,2.32,4.09,1.27,25.4%,6.2%,19.2%,.227,1.12,.277,68.1%,4.01,4.47,-0.47,4.22,sa3019149
Inmer Lobo,PIT,A,22,2.2,13.50,6.75,2.00,0.00,36.4%,18.2%,18.2%,.111,1.12,.200,100.0%,0.00,3.02,-3.02,5.53,sa3019151
Juan De La Cruz,MIA,A,21,24.2,13.86,10.22,1.36,1.09,28.4%,20.9%,7.5%,.317,2.47,.476,64.6%,8.76,5.92,2.84,6.10,sa3019171
Wilmer Blanco,PHI,A,22,33.0,7.09,4.64,1.53,1.09,17.9%,11.7%,6.2%,.286,1.61,.333,70.9%,4.91,5.50,-0.59,5.90,sa3019184
Josbel Garcia,TOR,A,22,44.1,8.73,3.65,2.39,1.42,21.5%,9.0%,12.5%,.253,1.42,.297,61.2%,5.48,5.37,0.11,4.91,sa3019250
Lisnerkin Lantigua,CIN,A,21,67.1,8.15,7.22,1.13,0.67,19.2%,17.0%,2.2%,.282,1.89,.352,62.9%,6.82,5.51,1.31,5.84,sa3019258
Nelfri Payano,CIN,A,21,7.0,7.71,15.43,0.50,1.29,14.0%,27.9%,-14.0%,.323,3.14,.375,29.1%,12.86,9.06,3.80,9.35,sa3019260
Omar Victorino,NYM,A,21,11.2,6.94,11.57,0.60,0.00,13.8%,23.1%,-9.2%,.277,2.40,.342,32.3%,13.89,6.86,7.03,8.15,sa3019273
Walin Castillo,MIA,A,21,71.1,7.70,4.67,1.65,1.01,19.0%,11.5%,7.5%,.279,1.61,.332,65.9%,5.43,5.24,0.18,5.12,sa3019280
Jonas Uzcategui,MIA,A,21,32.2,11.57,7.16,1.62,0.83,28.2%,17.4%,10.7%,.214,1.56,.306,68.2%,4.68,5.33,-0.65,5.32,sa3019281
Luis Victorino,TOR,A,23,31.0,6.97,5.52,1.26,1.16,15.1%,11.9%,3.1%,.316,2.00,.361,48.0%,6.39,6.13,0.26,6.07,sa3019289
Yoan Valdez,DET,A,20,3.2,2.45,9.82,0.25,2.45,5.6%,22.2%,-16.7%,.214,1.91,.167,71.4%,4.91,10.04,-5.13,9.24,sa3019292
Edinzo Marquez,NYY,A,21,27.1,8.56,3.29,2.60,0.99,22.8%,8.8%,14.0%,.231,1.24,.280,67.1%,3.62,4.39,-0.77,4.25,sa3019300
Sabier Marte,NYY,A,22,26.1,7.18,4.78,1.50,3.42,16.2%,10.8%,5.4%,.322,1.94,.321,52.6%,9.57,8.82,0.75,5.60,sa3019431
Engel Peralta,MIA,A,22,18.1,11.29,6.87,1.64,1.47,23.7%,14.4%,9.3%,.282,1.96,.365,48.9%,10.80,6.50,4.30,5.92,sa3019538
Julio Mendez,MIA,A,21,71.2,12.43,4.40,2.83,0.75,32.9%,11.6%,21.3%,.212,1.26,.316,79.9%,2.89,3.81,-0.92,3.68,sa3019580
Yordy Herrera,STL,A,21,10.2,11.81,14.34,0.82,0.84,23.3%,28.3%,-5.0%,.175,2.25,.240,58.6%,9.28,7.99,1.29,8.34,sa3019643
Ovis Portes,CIN,A,21,22.2,13.50,3.18,4.25,0.79,35.8%,8.4%,27.4%,.218,1.19,.333,74.4%,3.18,2.98,0.20,3.31,sa3019644
Eliseo Mota,DET,A,23,33.0,11.73,4.36,2.69,0.55,31.4%,11.7%,19.7%,.176,1.12,.257,74.6%,3.00,3.59,-0.59,3.82,sa3019718
Michael Perez,MIA,A,23,17.0,15.88,4.24,3.75,0.53,41.7%,11.1%,30.6%,.194,1.18,.355,77.7%,2.65,2.77,-0.12,2.60,sa3019721
Jesus Colina,CIN,A,21,13.1,10.13,3.38,3.00,1.35,30.0%,10.0%,20.0%,.200,1.05,.250,53.6%,4.05,4.60,-0.55,4.66,sa3019776
Daniel Guerra,TOR,A,22,3.1,13.50,2.70,5.00,0.00,41.7%,8.3%,33.3%,.091,0.60,.167,100.0%,0.00,1.67,-1.67,3.18,sa3019786
Braulio Salas,MIA,A,21,49.2,8.88,5.62,1.58,0.54,22.9%,14.5%,8.4%,.220,1.43,.285,67.8%,3.81,4.52,-0.71,5.59,sa3019820
Tristan Stevens,MIA,A,28,4.1,6.23,2.08,3.00,2.08,18.8%,6.3%,12.5%,.200,0.92,.182,100.0%,2.08,6.08,-4.00,4.62,sa3019881
T.J. Brock,TOR,A,26,2.0,22.50,0.00,5.00,4.50,50.0%,0.0%,50.0%,.400,2.00,.750,76.9%,9.00,5.27,3.73,-0.39,sa3020079
Logan Tanner,CIN,A,25,16.1,11.57,2.76,4.20,0.55,29.6%,7.0%,22.5%,.231,1.22,.326,61.2%,4.96,3.10,1.86,4.15,sa3020117
Ramon Suarez,TOR,A,22,7.1,14.73,13.50,1.09,3.68,29.3%,26.8%,2.4%,.214,2.32,.231,67.6%,7.36,11.13,-3.77,7.64,sa3020237
Bryce Hubbart,CIN,A,25,4.0,6.75,2.25,3.00,2.25,16.7%,5.6%,11.1%,.235,1.25,.231,55.6%,6.75,6.27,0.48,4.28,sa3020323
Michael Walsh,PIT,A,25,5.0,12.60,1.80,7.00,0.00,43.8%,6.3%,37.5%,.000,0.20,.000,100.0%,0.00,1.57,-1.57,2.24,sa3020337
Joe Miller,DET,A,26,2.0,18.00,4.50,4.00,0.00,44.4%,11.1%,33.3%,.250,1.50,.500,100.0%,0.00,1.27,-1.27,1.27,sa3020393
Jake Miller,DET,A,25,5.0,9.00,1.80,5.00,0.00,27.8%,5.6%,22.2%,.118,0.60,.167,100.0%,0.00,2.37,-2.37,3.38,sa3020408
Derek Diamond,PIT,A,25,4.0,11.25,2.25,5.00,0.00,29.4%,5.9%,23.5%,.200,1.00,.300,60.0%,2.25,2.77,-0.52,4.45,sa3020470
