Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
Brayan Palencia,SFG,A+,23,0,0,5.93,18,0,0,0,0,1,3,30.1,140,35,23,20,6,18,0,3,0,0,22,sa3016011
Gerelmi Maldonado,SFG,A+,22,2,3,3.90,35,0,0,0,3,1,3,32.1,162,19,16,14,5,44,0,2,2,2,45,sa3016018
Jordy Vargas,COL,A+,22,3,11,5.20,24,24,0,0,0,0,0,109.0,497,110,67,63,12,66,0,9,7,0,124,sa3016052
Ricardo Yan,ARI,A+,23,0,0,30.00,4,0,0,0,0,0,0,3.0,28,6,10,10,0,11,0,3,2,0,3,sa3016056
Henry Lalane,SFG,A+,22,1,1,4.57,5,5,0,0,0,0,0,21.2,95,21,14,11,2,8,0,2,4,1,16,sa3016066
Johan Macias,LAA,A+,23,0,0,10.12,2,0,0,0,0,0,0,2.2,15,7,3,3,0,0,0,0,0,0,0,sa3016095
Ismael Luciano,COL,A+,23,0,0,11.57,16,0,0,0,0,1,0,23.1,124,31,30,30,3,22,0,4,5,0,21,sa3016227
Keythel Key,LAA,A+,22,5,1,7.01,21,1,0,0,1,1,0,34.2,168,31,28,27,6,28,0,4,7,2,44,sa3016282
Jose Geraldo,SEA,A+,26,1,0,4.21,33,0,0,0,0,1,3,47.0,204,37,25,22,7,23,0,5,4,3,54,sa3016295
Bryan Perez,COL,A+,22,0,1,10.31,13,0,0,0,0,1,0,18.1,99,30,22,21,5,14,0,3,6,0,15,sa3016515
Pedro Da Costa Lemos,SEA,A+,23,3,0,3.13,12,0,0,0,0,0,0,23.0,88,14,8,8,3,4,0,2,0,0,27,sa3016781
Adam Smith,SEA,A+,26,3,1,1.67,16,0,0,0,3,1,2,27.0,108,21,8,5,3,5,1,3,0,0,31,sa3017147
Nick Jones,LAA,A+,27,1,1,3.13,16,0,0,0,0,1,3,23.0,97,20,8,8,1,12,0,0,3,0,28,sa3017419
Michael Hobbs,SEA,A+,26,0,0,6.75,1,0,0,0,0,0,0,1.1,6,1,1,1,0,1,0,0,0,0,1,sa3017498
Houston Harding,LAA,A+,28,0,1,9.00,1,1,0,0,0,0,0,4.0,20,6,4,4,1,3,0,0,1,0,2,sa3017820
Jacob Steinmetz,ARI,A+,22,0,0,0.43,5,4,0,0,0,0,0,21.0,89,11,7,1,1,14,0,1,0,0,28,sa3017976
Angel Jimenez,COL,A+,22,0,3,9.70,6,6,0,0,0,0,0,21.1,100,28,23,23,8,12,0,0,3,1,23,sa3018287
Mauricio Estrella,SFG,A+,22,2,2,4.76,15,0,0,0,0,1,1,28.1,130,29,18,15,4,16,0,3,3,1,34,sa3018857
Wellington Aracena,ARI,A+,21,2,5,4.83,19,16,0,0,1,0,0,76.1,337,75,44,41,4,44,1,2,12,3,81,sa3019265
Eminen Flores,TOR,A+,23,0,2,4.86,9,0,0,0,2,0,0,16.2,74,12,9,9,1,13,0,0,3,0,14,sa3019632
Daniel Guerra,TOR,A+,22,3,3,3.20,14,14,0,0,0,0,0,59.0,249,49,23,21,4,29,0,2,1,0,78,sa3019786
Dylan Phillips,LAA,A+,27,3,1,3.47,30,0,0,0,1,1,7,46.2,189,37,18,18,3,13,0,2,3,0,62,sa3019862
Alexis Liebano,ARI,A+,23,1,0,5.40,8,0,0,0,0,0,0,10.0,43,5,6,6,1,6,1,0,4,0,21,sa3019885
Max Gieg,LAA,A+,25,4,1,7.90,28,0,0,0,0,0,2,41.0,210,38,40,36,4,48,1,5,5,0,50,sa3019954
Adonys Perez,ARI,A+,22,0,1,3.09,10,0,0,0,1,1,2,23.1,91,17,8,8,2,4,0,1,3,0,24,sa3020114
Billy Corcoran,ARI,A+,26,0,0,3.18,2,0,0,0,0,0,0,5.2,20,3,2,2,0,3,0,0,0,0,6,sa3020172
Liam Simon,SFG,A+,25,2,3,5.51,37,0,0,0,7,4,2,47.1,232,53,34,29,6,40,0,4,8,1,68,sa3020256
Juanmi Vasquez,TOR,A+,22,0,3,5.87,12,0,0,0,0,0,2,23.0,107,23,17,15,3,16,0,1,2,0,35,sa3020344
Hayden Wynja,SFG,A+,27,0,0,3.00,2,0,0,0,0,1,0,3.0,13,2,2,1,0,2,0,0,1,0,2,sa3020464
Caleb Franzen,SEA,A+,25,1,0,4.76,10,0,0,0,0,1,0,17.0,70,14,9,9,3,2,0,1,3,0,18,sa3020531
Brandon Barriera,TOR,A+,22,0,0,12.46,2,0,0,0,0,0,0,4.1,30,8,8,6,0,5,0,2,5,0,3,sa3020683
Will Mabrey,ARI,A+,25,0,0,6.23,3,0,0,0,0,0,0,4.1,21,6,5,3,0,1,0,1,0,0,4,sa3020709
Adam Maier,SEA,A+,24,8,5,5.24,22,20,0,0,0,0,0,92.2,408,100,58,54,13,29,0,9,7,1,82,sa3020883
Jackson Cox,COL,A+,22,4,1,4.23,11,10,0,0,0,0,0,55.1,238,53,28,26,9,17,0,4,6,1,78,sa3020899
Mason McGwire,LAA,A+,22,1,2,4.12,5,5,0,0,0,0,0,19.2,89,22,9,9,1,7,0,4,4,0,23,sa3020961
Gilberto Batista,TOR,A+,21,6,4,7.86,31,4,0,0,2,2,2,87.0,400,107,81,76,19,44,0,2,10,0,67,sa3020987
Francis Texido,LAA,A+,21,4,6,4.66,26,7,0,0,0,2,1,67.2,298,62,45,35,9,37,0,4,4,1,61,sa3021028
Sandro Santana,ARI,A+,21,3,2,2.93,20,0,0,0,3,3,2,30.2,131,25,11,10,2,14,1,2,1,2,49,sa3021030
Yeferson Vargas,LAA,A+,21,4,11,6.45,22,20,0,0,0,0,0,99.0,448,114,80,71,14,56,0,6,18,1,79,sa3021044
Raimundo De Los Santos,TOR,A+,21,0,0,0.00,1,0,0,0,0,0,0,1.0,5,1,0,0,0,1,0,0,0,0,0,sa3021202
Nolan Perry,TOR,A+,22,3,3,3.23,7,7,0,0,0,0,0,30.2,126,27,12,11,3,11,0,1,1,0,46,sa3021476
Alix Hernandez,SFG,A+,21,3,1,4.41,10,0,0,0,1,2,1,16.1,72,14,10,8,3,8,0,0,0,0,17,sa3021479
Yordin Chalas,ARI,A+,22,1,0,0.00,7,0,0,0,0,0,1,9.0,31,3,0,0,0,4,0,0,0,0,8,sa3021508
Ubert Mejias,SFG,A+,25,1,2,7.00,15,1,0,0,0,2,1,36.0,163,49,28,28,7,10,0,0,1,1,36,sa3021562
Junior Sanchez,ARI,A+,20,2,3,2.61,9,6,0,0,0,0,1,41.1,160,28,13,12,4,10,0,1,3,3,56,sa3022009
Franly Urena,TOR,A+,22,1,0,3.55,8,0,0,0,0,2,0,12.2,58,13,6,5,1,9,0,1,0,0,12,sa3022050
Walter Ford,SEA,A+,21,0,13,7.92,23,22,0,0,1,0,0,102.1,481,155,101,90,31,28,0,4,5,1,62,sa3022190
Joangel Gonzalez,ARI,A+,21,4,3,7.08,34,0,0,0,2,0,4,61.0,300,60,53,48,10,51,0,4,9,2,74,sa3022242
Bryson Hammer,COL,A+,24,6,6,4.34,20,14,0,0,0,0,0,85.0,379,85,48,41,6,38,0,8,8,1,93,sa3022664
Kelena Sauer,TOR,A+,23,0,3,2.60,11,0,0,0,2,1,0,17.1,74,17,8,5,1,7,0,0,3,0,24,sa3022665
Austin Emener,COL,A+,24,2,0,5.45,24,0,0,0,1,2,1,39.2,173,32,24,24,7,25,0,0,1,0,37,sa3022799
Benny Thompson,LAA,A+,24,3,5,6.05,40,0,0,0,3,2,3,58.0,283,51,43,39,8,57,2,7,3,0,78,sa3022873
Luis De La Torre,SFG,A+,22,3,7,5.81,25,25,0,0,0,0,0,100.2,464,77,70,65,12,82,0,8,20,4,126,sa3022880
Zane Russell,ARI,A+,26,0,0,8.82,18,0,0,0,1,0,1,16.1,80,20,16,16,5,10,1,1,0,1,15,sa3022907
Stu Flesland III,COL,A+,25,2,1,3.63,5,1,0,0,0,0,0,17.1,73,15,7,7,1,7,0,0,0,0,19,sa3023000
Jacob Bresnahan,SFG,A+,21,7,3,2.92,20,20,0,0,0,0,0,98.2,397,65,41,32,13,38,0,4,5,0,118,sa3023066
Sam Whiting,SEA,A+,25,4,0,3.59,25,0,0,0,1,1,1,42.2,182,41,17,17,5,18,0,2,4,0,50,sa3023078
Junior Ciprian,ARI,A+,21,2,2,4.68,7,7,0,0,0,0,0,32.2,139,22,20,17,2,20,0,0,4,0,32,sa3023107
Isaiah Coupet,COL,A+,23,0,0,7.31,9,1,0,0,0,0,0,16.0,74,15,15,13,2,11,0,1,0,1,10,sa3023156
Caden Grice,ARI,A+,24,4,6,3.59,21,19,0,0,0,0,0,82.2,369,67,44,33,8,50,0,5,5,2,86,sa3023166
Carson Pierce,TOR,A+,24,3,0,3.80,11,0,0,0,1,1,2,21.1,96,15,9,9,1,21,0,3,8,0,18,sa3023179
Connor O'Halloran,TOR,A+,23,1,0,3.63,7,5,0,0,0,0,0,22.1,102,22,10,9,2,15,0,1,1,1,16,sa3023219
Hunter Mann,COL,A+,24,3,3,4.06,31,0,0,0,5,1,2,57.2,234,41,29,26,4,24,0,6,2,0,61,sa3023231
Cole Hillier,SFG,A+,25,3,1,5.98,36,0,0,0,1,0,5,52.2,239,54,39,35,7,26,0,5,2,0,56,sa3023232
Aaron Munson,TOR,A+,24,0,0,4.35,5,0,0,0,0,0,1,10.1,49,10,5,5,0,7,0,1,1,0,17,sa3023257
Trey Dillard,SFG,A+,27,1,1,6.23,6,0,0,0,0,0,2,8.2,43,6,6,6,0,11,0,1,3,0,11,sa3023309
Landen Maroudis,TOR,A+,21,3,11,6.14,26,25,0,0,0,0,0,96.2,438,103,74,66,16,53,0,7,6,2,81,sa3023351
Rio Britton,ARI,A+,23,8,5,4.33,23,16,0,0,0,2,1,97.2,437,92,48,47,12,58,0,4,5,0,127,sa3023379
Austin Strickland,SFG,A+,24,3,1,8.65,24,0,0,0,0,1,2,34.1,180,40,35,33,5,33,0,8,6,0,36,sa3023380
Jack White,SEA,A+,26,1,0,13.85,16,0,0,0,0,0,3,13.0,80,15,21,20,2,22,0,5,1,0,19,sa3023404
Sam Knowlton,ARI,A+,26,1,2,6.48,10,0,0,0,0,0,1,8.1,44,5,7,6,0,14,0,2,2,0,6,sa3023467
Nate Savino,ARI,A+,24,5,2,6.53,22,0,0,0,0,0,1,41.1,185,50,31,30,5,18,0,2,5,1,36,sa3023565
Ryan Vanderhei,SFG,A+,25,4,0,1.71,17,0,0,0,3,0,1,26.1,102,12,6,5,1,8,0,2,3,0,31,sa3023671
Silvano Hechavarria,TOR,A+,23,2,5,6.43,11,10,0,0,0,0,0,49.0,225,60,42,35,8,18,0,3,1,1,41,sa3024856
Carter Dorighi,SEA,A+,23,0,0,0.00,1,0,0,0,0,0,0,0.1,5,4,3,0,1,0,0,0,0,0,0,sa3025120
Jaren Warwick,LAA,A+,24,1,0,3.86,8,0,0,0,0,0,2,14.0,67,10,8,6,1,15,0,3,2,0,11,sa3025164
Evan Truitt,SEA,A+,23,4,6,5.12,23,23,0,0,0,0,0,109.0,490,135,73,62,24,27,0,7,2,0,98,sa3025236
Austin St. Laurent,SEA,A+,23,0,0,0.00,1,0,0,0,0,0,0,1.0,4,1,0,0,0,0,0,0,0,0,0,sa3025241
Jay Schueler,TOR,A+,25,2,3,4.99,23,0,0,0,0,3,2,39.2,160,29,27,22,9,14,0,2,4,0,32,sa3025300
Fulton Lockhart,LAA,A+,22,0,0,6.97,8,0,0,0,1,0,0,10.1,48,11,11,8,0,7,0,0,3,0,17,sa3025301
Colby Holcombe,TOR,A+,23,0,0,5.89,10,2,0,0,0,1,1,18.1,84,18,12,12,3,13,0,2,2,0,15,sa3025302
Justin Loer,COL,A+,23,3,4,6.09,35,0,0,0,3,5,4,65.0,298,57,49,44,10,50,1,5,2,2,66,sa3025306
David Mershon,LAA,A+,23,0,0,6.75,2,0,0,0,0,0,0,1.1,6,1,1,1,1,1,0,0,0,0,0,sa3025335
Chase Centala,SEA,A+,24,4,3,5.84,21,14,0,0,1,1,0,69.1,309,83,48,45,6,20,0,10,6,1,69,sa3025431
Luke Craig,ARI,A+,24,0,0,2.70,12,0,0,0,2,0,3,13.1,64,11,5,4,0,6,0,8,0,1,12,sa3025433
Nathan Blasick,COL,A+,25,10,3,3.10,27,0,0,0,6,6,1,49.1,206,36,24,17,3,19,0,3,3,1,55,sa3025491
Peyton Olejnik,LAA,A+,23,6,8,4.47,22,22,0,0,0,0,0,106.2,477,98,57,53,9,51,0,14,2,2,111,sa3025492
Mason Marriott,ARI,A+,23,0,1,3.29,6,5,0,0,0,0,0,13.2,51,8,5,5,0,3,0,0,0,1,19,sa3025505
Rocco Reid,ARI,A+,23,2,1,5.94,26,0,0,0,2,4,1,33.1,161,35,26,22,2,25,1,7,3,0,40,sa3025546
Jonathan Todd,TOR,A+,24,6,2,3.80,27,0,0,0,7,0,0,45.0,192,28,23,19,5,29,0,1,6,1,44,sa3025575
Hunter Omlid,COL,A+,26,2,0,10.22,20,0,0,0,0,0,0,34.1,175,45,41,39,11,20,0,6,3,1,31,sa3025589
Brock Moore,SEA,A+,26,1,2,1.13,13,0,0,0,4,0,0,16.0,55,4,4,2,1,3,0,1,1,0,32,sa3025654
Joe Ariola,ARI,A+,22,2,1,2.76,10,0,0,0,0,1,1,16.1,70,15,8,5,2,7,0,0,2,0,30,sa3026188
Kyle Ayers,ARI,A+,23,7,8,5.47,23,10,0,0,0,0,0,102.0,440,115,70,62,16,25,0,6,4,2,78,sa3026337
Trace Baker,TOR,A+,22,1,2,5.47,17,0,0,0,4,2,0,26.1,120,25,20,16,3,13,0,2,3,1,35,sa3026451
Sam Bower,SFG,A+,25,1,0,13.50,4,0,0,0,0,1,0,4.2,29,13,8,7,1,2,0,0,1,1,3,sa3027483
Brody Brecht,COL,A+,23,0,2,5.23,7,7,0,0,0,0,0,20.2,90,14,12,12,0,15,0,0,4,2,31,sa3027632
Tyler Bremner,LAA,A+,22,2,4,4.28,14,14,0,0,0,0,0,48.1,204,46,25,23,5,19,0,0,1,0,64,sa3027644
Dawson Brown,ARI,A+,25,0,2,4.60,8,0,0,0,1,1,0,15.2,72,15,10,8,0,8,0,3,3,0,20,sa3027812
Austin Cates,TOR,A+,23,1,2,3.38,5,5,0,0,0,0,0,24.0,101,22,9,9,5,11,0,0,1,0,24,sa3028648
Everett Catlett,COL,A+,23,5,12,5.53,25,23,0,0,0,0,0,123.2,555,138,79,76,21,59,0,2,5,0,124,sa3028650
Seth Clausen,COL,A+,23,1,1,10.32,11,0,0,0,2,1,0,11.1,63,12,16,13,2,16,1,1,4,0,15,sa3029003
Chris Cortez,LAA,A+,23,0,1,4.67,5,5,0,0,0,0,0,17.1,86,12,9,9,1,26,0,1,5,0,13,sa3029417
Dylan Crooks,COL,A+,23,2,1,5.31,12,0,0,0,0,1,2,20.1,84,17,12,12,6,11,0,0,0,0,17,sa3029583
Brian Curley,ARI,A+,23,4,4,4.52,15,13,0,0,0,0,0,69.2,305,82,38,35,9,17,0,0,3,1,90,sa3029705
Luke Dotson,ARI,A+,22,1,1,3.62,24,0,0,0,1,2,2,32.1,146,37,16,13,3,15,1,0,0,0,38,sa3030498
Patrick Forbes,ARI,A+,21,0,0,2.93,10,10,0,0,0,0,0,27.2,110,20,9,9,3,7,0,5,1,0,38,sa3031537
Marty Gair,SFG,A+,22,1,1,2.25,7,0,0,0,0,0,1,8.0,31,2,3,2,0,4,0,0,1,0,13,sa3031829
David Hagaman,ARI,A+,23,5,4,3.03,15,15,0,0,0,0,0,71.1,307,60,30,24,7,33,0,3,5,0,86,sa3032946
Tyler Hampu,COL,A+,23,1,4,9.07,30,0,0,0,0,3,0,43.2,230,55,49,44,7,48,0,2,2,1,50,sa3033115
Sawyer Hawks,ARI,A+,23,0,3,4.36,32,0,0,0,9,1,2,43.1,192,37,23,21,8,21,0,3,5,0,67,sa3033436
Casey Hintz,SEA,A+,22,5,3,4.25,36,0,0,0,8,1,3,55.0,247,58,32,26,7,19,0,5,5,0,67,sa3033864
Fisher Jameson,COL,A+,23,4,1,2.61,15,0,0,0,1,1,2,41.1,170,38,13,12,5,14,0,2,1,0,34,sa3034551
Antoine Jean,COL,A+,24,0,0,0.00,1,0,0,0,0,0,1,1.1,6,2,0,0,0,0,0,0,0,0,1,sa3034614
Lebarron Johnson Jr.,COL,A+,24,1,8,6.65,17,13,0,0,0,0,0,65.0,293,80,52,48,11,27,0,0,7,0,56,sa3034782
Christian Little,SEA,A+,22,3,5,3.23,38,0,0,0,8,3,3,53.0,220,32,25,19,6,26,1,3,1,1,68,sa3036393
Wyatt Lunsford-Shenkman,SEA,A+,23,5,2,2.54,35,0,0,0,1,1,1,49.2,218,36,19,14,5,34,0,3,1,0,44,sa3036703
Lucas Mahlstedt,LAA,A+,23,0,0,6.75,2,0,0,0,1,0,0,2.2,12,4,2,2,0,0,0,0,0,0,7,sa3036871
Aiden May,COL,A+,23,1,2,4.43,5,5,0,0,0,0,0,22.1,97,24,13,11,1,7,0,1,2,0,13,sa3037366
Niko Mazza,SFG,A+,24,6,5,4.15,24,17,0,0,1,0,0,95.1,415,74,46,44,8,55,0,10,8,2,110,sa3037404
Tayler Montiel,ARI,A+,23,1,2,3.66,14,0,0,0,2,0,3,19.2,86,17,8,8,5,10,0,1,1,0,32,sa3038267
Colton Shaw,SEA,A+,23,6,5,4.43,23,22,0,0,0,0,0,111.2,463,109,63,55,11,19,0,9,0,1,121,sa3042084
Chase Shores,LAA,A+,22,3,3,4.83,16,16,0,0,0,0,0,63.1,277,62,36,34,5,31,0,5,1,2,67,sa3042212
Ryan Slater,SFG,A+,24,2,2,3.66,29,0,0,0,8,2,4,32.0,132,25,16,13,4,12,0,0,2,0,39,sa3042417
Nate Snead,LAA,A+,22,3,3,2.80,7,7,0,0,0,0,0,35.1,136,29,11,11,1,6,0,1,1,0,39,sa3042668
Tyler Switalski,SFG,A+,23,2,5,4.22,16,15,0,0,0,0,0,74.2,316,65,36,35,13,29,0,2,5,0,94,sa3043424
Danny Thompson Jr.,TOR,A+,23,2,2,3.80,12,9,0,0,0,0,0,47.1,201,35,21,20,4,24,0,0,1,0,68,sa3043750
Sam Tookoian,LAA,A+,23,3,3,3.92,43,0,0,0,15,5,1,43.2,203,36,20,19,2,34,0,5,5,1,47,sa3043930
Cade Vernon,SFG,A+,24,7,3,4.52,30,7,0,0,0,3,1,75.2,346,83,45,38,5,36,0,7,3,1,41,sa3044462
Dylan Watts,TOR,A+,21,1,1,7.00,5,5,0,0,0,0,0,18.0,89,17,14,14,4,20,0,2,2,0,12,sa3044877
John West,ARI,A+,24,5,9,4.67,23,8,0,0,2,3,0,86.2,396,81,57,45,10,49,2,11,4,2,66,sa3045033
Holden Wilkerson,TOR,A+,23,9,7,5.31,25,8,0,0,2,1,0,100.0,443,99,64,59,10,46,0,4,7,0,93,sa3045217
Jordan Gottesman,SFG,A+,23,0,0,1.93,1,1,0,0,0,0,0,4.2,19,2,1,1,0,1,0,0,0,1,2,sa3059332
Lucas Kelly,SEA,A+,22,2,3,4.88,24,0,0,0,0,3,3,31.1,141,25,20,17,1,21,0,3,7,1,57,sa3059658
Mason Peters,SEA,A+,22,0,0,4.50,4,4,0,0,0,0,0,14.0,60,11,7,7,3,7,0,0,3,0,19,sa3060252
Calvin Schapira,SEA,A+,26,2,2,4.06,35,0,0,0,0,2,5,44.1,208,42,26,20,3,27,0,6,3,0,63,sa3067024
Ben Peterson,SFG,A+,24,2,0,1.38,9,0,0,0,4,1,0,13.0,51,11,2,2,1,4,0,0,1,1,19,sa3067064
Dasan Hill,TOR,A+,20,0,0,3.86,5,5,0,0,0,0,0,16.1,72,14,9,7,0,7,0,1,1,0,21,sa3067070
Jack Eshleman,TOR,A+,22,3,2,2.58,22,0,0,0,4,1,1,45.1,181,35,17,13,6,13,0,3,5,0,26,sa3067088
Hunter Dryden,SFG,A+,24,5,5,4.47,25,20,0,0,1,0,0,106.2,478,102,59,53,18,51,0,9,5,2,114,sa3067105
Johnny King,TOR,A+,19,5,2,3.21,21,21,0,0,0,0,0,84.0,366,66,37,30,7,50,0,3,4,0,112,sa3067123
Charlie McDaniel,SFG,A+,24,3,1,3.99,9,9,0,0,0,0,0,38.1,160,42,18,17,5,8,0,1,3,0,39,sa3067132
Kyle Roche,LAA,A+,24,3,1,5.03,45,0,0,0,3,0,6,62.2,287,70,39,35,6,32,1,1,5,0,57,sa3067135
Trent Youngblood,ARI,A+,24,0,0,0.00,1,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,sa3067290
Zachary Redner,LAA,A+,21,4,3,5.07,31,9,0,0,2,1,2,76.1,341,91,49,43,8,26,0,5,3,2,62,sa3067318
Dylan Jordan,LAA,A+,20,0,2,9.87,5,5,0,0,0,0,0,17.1,85,20,19,19,6,14,0,2,1,0,24,sa3067384
Will Armbruester,SEA,A+,25,0,1,10.80,4,0,0,0,0,0,0,6.2,31,8,8,8,1,3,0,0,0,0,3,sa3067413
Troy Guthrie,TOR,A+,20,3,3,6.48,9,9,0,0,0,0,0,41.2,189,58,31,30,6,11,0,2,2,1,33,sa3067419
Jacob Denner,SEA,A+,25,0,1,3.86,3,3,0,0,0,0,0,11.2,52,10,7,5,2,4,0,0,0,0,17,sa3067451
Ramon Marquez,SFG,A+,20,1,1,5.40,2,2,0,0,0,0,0,10.0,39,9,6,6,1,1,0,3,0,0,12,sa3067514
Logan Mercado,ARI,A+,24,1,0,2.84,3,0,0,0,0,0,0,6.1,27,6,4,2,1,2,0,0,0,0,10,sa3067558
Augie Mojica,ARI,A+,21,1,0,4.76,4,0,0,0,0,0,0,11.1,46,11,7,6,1,2,0,0,1,0,10,sa3068592
Bryson Van Sickle,COL,A+,25,1,0,8.53,8,1,0,0,0,0,0,19.0,84,21,18,18,3,5,0,4,2,0,7,sa3068737
Grif Hughes,COL,A+,24,0,0,2.93,5,1,0,0,0,0,0,15.1,67,14,5,5,3,6,0,2,0,0,12,sa3068779
Matt Dunaway,SFG,A+,27,2,3,4.73,20,0,0,0,0,2,3,32.1,134,27,17,17,5,9,0,3,3,0,34,sa3068824
Austin Marozas,TOR,A+,27,0,0,3.14,6,0,0,0,1,0,0,14.1,64,14,5,5,2,7,0,1,1,0,23,sa3068884
Mason Olson,TOR,A+,24,0,0,2.70,1,0,0,0,0,0,0,3.1,14,2,1,1,0,1,0,1,0,0,3,sa3068903
Carson Myers,TOR,A+,23,2,2,3.18,27,0,0,0,4,1,3,51.0,217,43,22,18,9,25,0,2,6,0,60,sa3069008
Reid Easterly,SEA,A+,24,5,1,3.39,34,1,0,0,1,3,5,66.1,284,65,28,25,5,16,0,4,3,0,77,sa3069179
Dean Livingston,ARI,A+,19,0,0,0.90,2,2,0,0,0,0,0,10.0,36,6,1,1,0,2,0,0,0,0,11,sa3069272
Reece Wissinger,TOR,A+,25,5,3,4.45,26,0,0,0,2,3,1,54.2,230,59,31,27,8,11,0,3,4,0,40,sa3076168
Jack Nedrow,TOR,A+,23,0,0,10.01,10,2,0,0,0,0,1,29.2,145,39,33,33,7,18,0,0,2,0,23,sa3076368
Luke Schafer,LAA,A+,25,3,2,4.48,28,4,0,0,1,3,2,60.1,263,63,34,30,5,21,0,6,3,0,56,sa3076386
Bradley Wilson,TOR,A+,25,0,1,4.85,5,0,0,0,2,0,0,13.0,57,12,7,7,0,7,0,2,4,0,10,sa3076401
Luke Cooper,LAA,A+,25,0,2,4.98,25,0,0,0,0,0,3,34.1,161,42,21,19,6,20,0,1,6,1,47,sa3076427
Luke Hansel,COL,A+,24,0,0,3.72,4,0,0,0,1,0,0,9.2,42,8,6,4,1,5,0,0,1,0,6,sa3077645
Nate Nabholz,SFG,A+,25,3,0,2.41,8,0,0,0,1,2,1,18.2,73,16,7,5,1,4,0,1,1,1,9,sa3077676
Dax Dathe,TOR,A+,25,0,0,1.93,3,0,0,0,0,0,1,4.2,23,3,1,1,0,4,0,2,0,0,9,sa3077911
Reece Fields,TOR,A+,24,2,2,4.15,8,0,0,0,1,0,1,21.2,97,26,13,10,2,8,0,1,1,0,29,sa3077932
