Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
Reiver Sanmartin,SFG,CPX,30,0,0,0.00,2,1,0,0,0,0,0,2.0,6,0,0,0,0,0,0,0,0,0,2,19754
Gerson Garabito,MIL,CPX,30,1,0,3.38,4,1,0,0,0,0,0,5.1,20,3,3,2,1,1,0,0,0,0,8,19835
Alex Faedo,LAA,CPX,30,0,0,5.06,5,2,0,0,0,0,1,5.1,23,3,4,3,2,2,0,0,1,0,5,19874
Trevor Stephan,CLE,CPX,30,1,0,3.86,2,0,0,0,0,0,0,2.1,8,1,1,1,1,0,0,0,0,0,4,19932
Blake Weiman,LAA,CPX,30,0,0,0.00,3,0,0,0,0,0,1,3.0,11,0,0,0,0,1,0,0,2,0,6,20257
Blake Cederlind,ARI,CPX,30,0,0,6.75,6,0,0,0,0,1,0,6.2,31,12,6,5,0,1,0,0,1,1,5,20344
Nick Margevicius,SFG,CPX,30,0,0,0.00,1,1,0,0,0,0,0,4.0,15,1,0,0,0,2,0,1,0,0,1,20395
J.B. Bukauskas,MIL,CPX,29,1,1,36.00,2,0,0,0,0,0,0,1.0,7,3,4,4,0,0,0,1,1,0,2,20491
Gregory Santos,SFG,CPX,26,0,0,3.00,2,2,0,0,0,0,0,3.0,12,2,1,1,0,1,0,0,0,0,2,21894
Hunter Greene,CIN,CPX,26,0,0,0.00,1,1,0,0,0,0,0,4.0,14,2,0,0,0,1,0,0,0,0,6,22182
Jeremiah Estrada,SDP,CPX,27,1,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,22210
Carlos Hernández,CLE,CPX,29,0,0,0.00,4,3,0,0,0,0,0,5.0,18,2,1,0,0,1,0,0,0,0,5,22713
Prelander Berroa,CHW,CPX,26,0,0,0.00,1,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,22932
Eduarniel Núñez,CHC,CPX,27,0,0,0.00,2,1,0,0,0,0,0,2.0,8,1,0,0,0,1,0,0,0,0,5,23162
Keaton Winn,SFG,CPX,28,0,0,0.00,1,1,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,2,23499
Grayson Rodriguez,LAA,CPX,26,0,0,1.80,1,1,0,0,0,0,0,5.0,19,5,1,1,0,0,0,0,0,0,7,24492
Randy Vásquez,SDP,CPX,27,0,0,0.00,1,1,0,0,0,0,0,2.2,9,1,0,0,0,0,0,0,0,0,3,24719
Jhony Brito,SDP,CPX,28,0,0,7.50,2,2,0,0,0,0,0,6.0,26,9,5,5,2,1,0,0,0,0,9,25386
Ty Adcock,SDP,CPX,29,1,0,0.00,3,1,0,0,0,0,0,3.0,11,2,1,0,0,0,0,0,0,0,3,25651
Quinn Priester,MIL,CPX,25,0,0,6.00,2,2,0,0,0,0,0,6.0,30,3,4,4,0,7,0,1,4,0,8,25977
Marc Church,TEX,CPX,25,0,0,0.00,2,0,0,0,0,0,0,2.1,9,2,0,0,0,0,0,0,1,0,3,26353
Wikelman González,CHW,CPX,24,0,1,12.00,2,1,0,0,0,0,0,3.0,14,4,4,4,1,1,0,0,1,0,4,26641
Carlos Rodriguez,MIL,CPX,24,0,1,20.25,1,1,0,0,0,0,0,1.1,8,2,3,3,0,1,0,1,0,0,1,30161
Ben Joyce,LAA,CPX,25,0,0,9.00,4,0,0,0,0,0,1,3.0,18,6,3,3,0,3,0,1,0,0,4,31461
David Morgan,SDP,CPX,26,0,0,0.00,1,0,0,0,0,0,1,0.1,4,1,0,0,0,2,0,0,0,0,1,31616
Mason Adams,CHW,CPX,26,0,0,4.50,1,1,0,0,0,0,0,2.0,8,1,1,1,0,0,0,0,0,0,1,31663
Drew Thorpe,CHW,CPX,25,0,0,0.00,1,1,0,0,0,0,0,2.0,7,1,0,0,0,0,0,0,0,0,3,31967
Matt Wilkinson,SFG,CPX,23,0,0,0.00,1,1,0,0,0,0,0,3.0,10,0,0,0,0,1,0,0,0,0,4,33760
Liam Hendriks,CHC,CPX,37,0,0,0.00,1,1,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,2,3548
Brayan Castillo,COL,CPX,25,1,0,10.13,5,0,0,0,0,0,0,5.1,24,7,6,6,0,1,0,0,1,2,9,sa3006544
Kohl Franklin,CHC,CPX,26,0,0,0.00,1,1,0,0,0,0,0,4.0,13,1,0,0,0,0,0,1,0,0,4,sa3008335
Gustavo Rodriguez,OAK,CPX,25,1,1,1.59,4,1,0,0,0,0,1,5.2,22,5,1,1,0,1,0,0,1,0,7,sa3008438
Juan Carela,CHW,CPX,24,0,0,2.45,2,2,0,0,0,0,0,3.2,14,3,1,1,0,2,0,0,0,0,5,sa3009237
Jose Atencio,LAA,CPX,24,1,2,4.32,3,1,0,0,0,1,0,8.1,36,10,4,4,0,3,0,0,0,0,12,sa3010304
Jacob Wallace,CHC,CPX,27,0,0,0.00,2,0,0,0,0,0,0,2.0,9,2,0,0,0,1,0,0,0,0,3,sa3010374
Ryan Jensen,CHC,CPX,28,0,0,0.00,2,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,0,sa3011496
Robert Puason,OAK,CPX,23,1,0,6.75,5,0,0,0,1,0,0,5.1,24,7,4,4,0,2,0,0,0,1,9,sa3014697
Case Williams,COL,CPX,24,1,1,14.85,8,0,0,0,0,0,0,6.2,44,9,11,11,0,14,0,2,3,0,7,sa3015013
Julio Dilone,SDP,CPX,26,0,0,0.00,3,0,0,0,2,0,0,5.0,19,3,0,0,0,2,0,0,1,0,8,sa3015085
Adrian Rodriguez,TEX,CPX,25,0,1,11.25,4,0,0,0,0,1,0,4.0,21,6,5,5,0,4,0,0,0,0,6,sa3015385
Alberto Pacheco,COL,CPX,23,2,0,1.59,10,0,0,0,0,0,0,11.1,50,10,2,2,1,7,0,1,0,0,15,sa3015421
José Rodríguez,LAD,CPX,24,0,0,3.38,4,0,0,0,0,0,1,5.1,19,2,2,2,0,2,0,0,0,0,10,sa3015437
Brayan Restituyo,OAK,CPX,24,0,3,9.20,7,2,0,0,0,1,0,14.2,79,23,16,15,1,11,1,3,1,0,13,sa3015461
Jose Romero,CHC,CPX,25,1,1,12.54,9,1,0,0,0,0,0,9.1,49,19,14,13,0,4,0,1,3,1,16,sa3015483
Fidel Montero,CHW,CPX,22,3,4,7.52,13,6,0,0,0,1,0,40.2,196,41,39,34,4,26,0,9,11,1,52,sa3015856
Edgar Alfonso,LAA,CPX,22,0,0,13.50,2,0,0,0,0,0,0,1.1,8,4,2,2,0,0,0,0,0,0,0,sa3015870
Yorman Gómez,CLE,CPX,23,0,1,6.10,4,4,0,0,0,0,0,10.1,44,10,7,7,0,5,0,1,1,0,14,sa3015931
Dailoui Abad,LAD,CPX,24,0,0,5.19,7,0,0,0,1,0,1,8.2,39,7,8,5,0,5,0,3,2,0,10,sa3016027
Ricardo Yan,ARI,CPX,23,2,1,7.27,5,0,0,0,0,2,0,8.2,44,10,8,7,0,6,1,1,4,0,11,sa3016056
Ismael Luciano,COL,CPX,23,6,0,2.75,14,0,0,0,0,1,2,19.2,88,15,6,6,1,15,0,1,2,0,27,sa3016227
Marlon Franco,SFG,CPX,23,2,1,7.15,17,4,0,0,2,1,0,39.0,181,52,34,31,3,12,0,6,1,0,47,sa3016242
Jose G. Gonzalez,SFG,CPX,24,6,0,8.18,18,0,0,0,0,1,0,22.0,112,34,24,20,2,13,0,3,4,0,16,sa3016249
Samir Chires,SFG,CPX,22,1,2,2.08,15,1,0,0,5,1,1,26.0,110,21,16,6,2,10,0,0,2,0,40,sa3016254
Luis Gutierrez,SDP,CPX,22,0,0,0.00,2,2,0,0,0,0,0,1.2,8,1,0,0,0,3,0,0,0,0,3,sa3016469
Bryan Perez,COL,CPX,22,0,0,81.00,1,0,0,0,0,0,0,0.1,4,2,3,3,0,1,0,0,0,0,1,sa3016515
Redinson Gomez,COL,CPX,21,3,0,6.08,13,0,0,0,1,0,2,13.1,65,18,9,9,1,5,0,2,3,0,21,sa3016612
Pedro Da Costa Lemos,SEA,CPX,23,0,0,0.00,2,0,0,0,1,0,0,4.0,16,1,1,0,0,3,0,1,2,0,3,sa3016781
Griff McGarry,LAD,CPX,27,1,0,0.00,2,0,0,0,0,0,0,2.1,11,1,0,0,0,2,0,1,0,0,2,sa3017130
Tyson Guerrero,KCR,CPX,27,0,1,5.68,4,1,0,0,0,0,0,6.1,32,8,5,4,0,4,0,1,0,0,6,sa3017140
Ryan Och,SDP,CPX,27,1,1,12.46,4,0,0,0,0,0,0,4.1,21,6,6,6,1,2,0,1,1,0,6,sa3017146
Haminton Mendez,LAA,CPX,22,0,0,16.68,11,0,0,0,0,1,1,11.1,70,23,21,21,1,14,0,1,4,0,9,sa3017150
Anthony Simonelli,KCR,CPX,27,2,1,8.00,7,0,0,0,0,0,0,9.0,40,11,8,8,5,4,0,0,0,0,7,sa3017312
Vitico Valdez,ARI,CPX,22,0,0,6.48,4,0,0,0,0,0,0,8.1,37,11,6,6,0,5,0,0,0,1,9,sa3017472
Michael Hobbs,SEA,CPX,26,1,0,0.00,3,0,0,0,0,0,0,3.1,15,4,2,0,0,1,0,0,0,0,5,sa3017498
Jarrod Cande,COL,CPX,26,0,0,0.00,2,0,0,0,0,0,0,2.0,6,1,0,0,0,0,0,0,0,0,3,sa3017813
Owen Holt,CIN,CPX,27,0,0,0.00,2,0,0,0,0,0,0,2.0,8,0,0,0,0,1,0,0,0,0,2,sa3017861
Zac Leigh,CHC,CPX,28,0,0,0.00,2,0,0,0,0,0,0,3.0,9,0,0,0,0,1,0,0,0,0,4,sa3017873
Peter Heubeck,LAD,CPX,23,0,0,0.00,1,1,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,3,sa3017936
Jose T. Perez,SFG,CPX,22,1,2,4.09,18,0,0,0,2,0,2,22.0,102,18,10,10,2,16,0,2,4,0,36,sa3017966
Jacob Steinmetz,ARI,CPX,22,0,0,6.75,3,3,0,0,0,0,0,5.1,23,4,5,4,1,4,0,0,1,0,10,sa3017976
Alvaro Benua,LAD,CPX,23,0,5,23.40,14,0,0,0,0,0,3,10.0,76,6,29,26,0,36,0,5,13,1,14,sa3018032
Javi Rivera,CIN,CPX,26,0,0,3.00,2,2,0,0,0,0,0,6.0,28,6,3,2,1,3,0,1,0,0,4,sa3018184
Madison Jeffrey,CHW,CPX,26,0,0,9.00,1,0,0,0,0,0,0,1.0,6,0,2,1,0,2,0,0,1,0,1,sa3018206
Angel Jimenez,COL,CPX,22,1,0,1.80,2,1,0,0,0,0,0,5.0,19,3,1,1,0,1,0,0,1,0,7,sa3018287
Wuillians Herrera,LAD,CPX,22,4,0,5.06,14,0,0,0,0,0,3,16.0,76,10,10,9,1,16,0,4,5,0,20,sa3018302
Luichi Casilla,COL,CPX,21,1,0,5.40,7,2,0,0,0,0,1,13.1,64,20,10,8,0,4,0,0,3,1,20,sa3018332
Felix Castro,OAK,CPX,22,0,0,11.57,5,1,0,0,0,0,0,4.2,24,7,7,6,1,3,0,0,0,0,6,sa3018361
Diovel Mariano,CLE,CPX,22,1,1,13.86,15,0,0,0,1,1,0,12.1,70,22,21,19,2,12,0,1,2,1,10,sa3018363
Ryan Reckley,SFG,CPX,21,0,0,0.00,2,0,0,0,0,0,0,1.2,8,0,0,0,0,3,0,1,0,0,0,sa3018404
Martin Gonzalez,SEA,CPX,21,0,0,18.00,4,0,0,0,1,0,0,3.0,20,7,6,6,0,3,0,1,1,1,0,sa3018434
Alejandro Rios,ARI,CPX,21,1,0,0.00,1,0,0,0,0,0,0,1.1,6,1,1,0,0,0,0,0,0,1,1,sa3018511
Leandro Alsinois,CHW,CPX,21,0,0,0.00,1,0,0,0,0,0,0,1.0,5,1,0,0,0,1,0,0,0,0,0,sa3018624
David Rodriguez,KCR,CPX,22,0,0,7.00,5,1,0,0,0,0,0,9.0,48,12,9,7,1,10,0,1,1,1,9,sa3018810
Melvin Pineda,SFG,CPX,22,3,2,4.39,20,0,0,0,2,0,0,26.2,121,16,13,13,1,22,0,4,2,0,54,sa3018815
Peter Bonilla,LAD,CPX,21,4,0,3.98,15,0,0,0,0,3,0,20.1,94,13,10,9,2,18,0,1,5,0,35,sa3018850
Yuliangel De La Cruz,LAD,CPX,21,0,0,13.11,11,0,0,0,0,1,2,11.2,69,19,17,17,1,15,0,1,9,0,13,sa3018858
Roiger Mujica,LAD,CPX,20,0,2,6.75,10,0,0,0,0,1,2,9.1,47,6,8,7,0,13,0,0,2,0,17,sa3018863
Richard Fernandez,OAK,CPX,23,0,1,6.75,14,0,0,0,2,0,0,20.0,93,16,16,15,2,14,0,4,4,0,30,sa3018898
Camilo Hernandez,OAK,CPX,22,0,1,7.78,18,0,0,0,0,1,0,19.2,100,20,18,17,1,22,0,2,2,0,23,sa3018899
Yan Mago,ARI,CPX,22,2,1,6.10,9,0,0,0,1,0,0,10.1,44,9,8,7,0,7,0,0,5,0,9,sa3019047
Luis A. Reyes,CHC,CPX,22,0,0,3.52,7,0,0,0,0,0,1,7.2,36,4,3,3,0,9,0,0,4,0,11,sa3019049
Jeremy Gonzalez,CHW,CPX,21,1,2,7.58,14,0,0,0,0,0,1,29.2,151,38,27,25,1,19,0,5,5,1,31,sa3019086
David Lorduy,CIN,CPX,22,0,0,6.43,3,1,0,0,0,0,0,7.0,33,9,6,5,1,2,0,0,0,0,13,sa3019135
Edgar Leon,LAD,CPX,21,1,0,15.75,4,0,0,0,0,0,0,4.0,26,7,9,7,1,6,0,0,4,0,5,sa3019161
Anderson Guevara,SEA,CPX,21,1,0,3.09,12,0,0,0,6,0,0,11.2,48,5,4,4,2,6,0,2,3,1,21,sa3019182
Cesar Espinal,MIL,CPX,20,3,1,4.64,15,0,0,0,1,0,0,21.1,87,16,14,11,3,13,0,0,7,0,25,sa3019192
Nelfri Payano,CIN,CPX,21,0,2,8.44,12,0,0,0,2,2,0,16.0,84,19,16,15,2,14,0,4,5,1,21,sa3019260
Marcos Herrera,COL,CPX,21,1,0,4.84,5,5,0,0,0,0,0,22.1,102,23,15,12,3,14,0,2,6,0,27,sa3019261
Luis Valdez,KCR,CPX,21,0,0,4.70,4,0,0,0,0,0,0,7.2,30,5,4,4,2,2,0,0,2,0,14,sa3019288
Jesus Mendez,CHW,CPX,21,0,2,11.74,7,0,0,0,1,0,0,7.2,42,14,10,10,1,3,1,3,2,0,12,sa3019295
Jhon Cabral,CHC,CPX,20,0,0,11.12,6,0,0,0,0,0,0,5.2,29,5,8,7,1,7,0,0,7,0,13,sa3019299
Manuel Perez,OAK,CPX,20,2,0,6.04,16,1,0,0,0,0,0,22.1,107,25,17,15,7,14,0,2,1,0,27,sa3019373
Daniel Corniel,MIL,CPX,21,0,1,2.00,5,5,0,0,0,0,0,9.0,33,6,4,2,2,0,0,0,0,0,7,sa3019395
Marco Vega,LAA,CPX,21,5,2,4.63,20,0,0,0,4,2,1,23.1,98,22,12,12,2,10,0,0,1,0,30,sa3019486
Evelio Hernandez,CLE,CPX,22,1,0,7.94,15,0,0,0,1,1,0,17.0,84,23,16,15,5,12,1,1,7,0,18,sa3019487
Edinson Salgado,KCR,CPX,21,0,1,9.90,10,0,0,0,0,1,1,10.0,53,6,14,11,1,14,0,2,7,0,9,sa3019598
Erian Rodriguez,CHC,CPX,24,0,0,13.50,2,2,0,0,0,0,0,5.1,31,11,9,8,0,3,0,0,1,3,6,sa3019625
Luis Germán,SDP,CPX,24,2,0,0.00,6,0,0,0,1,0,0,7.0,23,1,0,0,0,3,0,0,0,1,9,sa3019658
Wuilliams Rodriguez,SEA,CPX,22,0,3,3.09,15,0,0,0,2,0,1,32.0,144,27,17,11,8,18,0,2,4,0,46,sa3019672
Julio Valdez,CHC,CPX,21,1,3,7.94,13,5,0,0,0,0,0,34.0,168,43,32,30,7,20,0,4,10,5,27,sa3019687
Marcelo Valladares,CHW,CPX,21,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,1,sa3019754
Jesus Colina,CIN,CPX,21,2,1,2.16,20,0,0,0,7,2,0,25.0,103,20,12,6,1,7,0,1,3,0,35,sa3019776
Bjay Cooke,OAK,CPX,23,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,1,sa3019807
Dale Stanavich,SFG,CPX,27,0,0,0.00,2,0,0,0,0,0,0,1.1,4,0,0,0,0,2,0,0,0,0,0,sa3019833
Logan Tanner,CIN,CPX,25,0,0,2.08,4,0,0,0,0,0,1,4.1,18,1,1,1,1,4,0,0,0,0,9,sa3020117
Yoendris Gonzalez,CHC,CPX,23,2,0,2.70,4,0,0,0,0,0,0,6.2,29,4,2,2,1,2,0,3,2,0,9,sa3020334
Braden Nett,OAK,CPX,24,0,0,1.80,2,2,0,0,0,0,0,5.0,19,4,1,1,1,0,0,0,0,0,6,sa3020336
Chris Campos,LAD,CPX,25,0,0,0.00,2,0,0,0,0,0,0,2.0,7,0,0,0,0,2,0,0,0,0,3,sa3020396
Spencer Giesting,ARI,CPX,24,0,1,2.70,2,0,0,0,0,0,1,3.1,13,3,2,1,0,0,0,0,1,0,7,sa3020402
Gregori Ramirez,ARI,CPX,21,1,3,9.11,11,3,0,0,0,1,0,27.2,141,26,32,28,5,28,0,5,8,1,32,sa3020412
David Davalillo,TEX,CPX,25,0,0,2.57,2,2,0,0,0,0,0,7.0,27,7,3,2,0,1,0,0,0,0,10,sa3020448
Carson Skipper,COL,CPX,26,0,0,0.00,1,0,0,0,0,0,1,1.0,3,0,0,0,0,1,0,0,0,0,2,sa3020451
Hayden Wynja,SFG,CPX,27,1,0,5.91,6,2,0,0,0,0,0,10.2,48,12,7,7,2,5,0,0,1,0,15,sa3020464
Michael Prosecky,COL,CPX,25,0,0,3.00,2,1,0,0,0,0,0,3.0,12,3,1,1,0,1,0,1,0,0,1,sa3020526
Caleb Franzen,SEA,CPX,25,2,0,10.29,6,0,0,0,1,0,0,7.0,37,14,9,8,1,4,0,0,1,0,8,sa3020531
Brody McCullough,CHC,CPX,26,0,0,7.71,2,2,0,0,0,0,0,4.2,24,4,4,4,0,5,0,0,0,0,8,sa3020599
Zach Jacobs,CLE,CPX,24,0,0,5.79,5,0,0,0,0,0,0,4.2,23,2,6,3,1,5,0,1,0,0,5,sa3020600
Will Mabrey,ARI,CPX,25,0,1,3.38,4,2,0,0,0,0,0,5.1,25,4,5,2,0,4,0,0,0,0,5,sa3020709
Tyler Gough,LAD,CPX,22,0,0,6.00,2,2,0,0,0,0,0,3.0,13,3,2,2,0,1,0,0,1,0,7,sa3020865
Steven Zobac,KCR,CPX,25,0,1,3.18,6,6,0,0,0,0,0,11.1,44,10,4,4,0,3,0,1,0,0,14,sa3020875
Luis Rujano,CHC,CPX,23,0,0,3.60,6,0,0,0,2,0,0,10.0,41,7,5,4,2,4,0,0,0,0,16,sa3020904
Edwin Cervantes,CIN,CPX,21,1,0,9.00,3,0,0,0,0,1,0,3.0,16,2,3,3,0,3,0,2,0,0,2,sa3020965
Franderly Morel,LAD,CPX,22,3,2,8.48,19,0,0,0,0,3,1,28.2,136,32,27,27,10,13,0,6,5,1,32,sa3020980
Angel Cruz,LAD,CPX,21,0,1,2.35,6,0,0,0,0,1,0,7.2,38,6,3,2,0,6,0,2,3,0,16,sa3020988
Wilfred Alvarado,OAK,CPX,20,1,1,3.26,14,0,0,0,2,0,0,19.1,81,13,9,7,2,11,0,0,2,1,24,sa3020990
Anderson Cardenas,ARI,CPX,20,4,3,3.08,9,7,0,0,0,0,0,38.0,158,26,15,13,1,16,0,3,2,0,51,sa3020991
Dylan Wilson,SEA,CPX,20,2,2,4.37,12,10,0,0,0,1,0,45.1,204,40,27,22,3,20,0,4,5,1,61,sa3021017
Fabian Ysalla,CHW,CPX,21,1,5,8.00,11,6,0,0,0,0,0,36.0,175,52,38,32,7,14,0,1,4,0,25,sa3021020
Sandy Ozuna,COL,CPX,20,0,1,4.50,7,7,0,0,0,0,0,14.0,59,12,8,7,3,4,0,1,0,1,21,sa3021041
Yael Romero,CIN,CPX,20,0,0,0.00,1,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0,0,0,sa3021062
Gian Zapata,ARI,CPX,20,0,0,108.00,1,0,0,0,0,0,0,0.1,7,3,4,4,1,2,0,1,0,0,1,sa3021079
Reynaldo De La Paz,OAK,CPX,20,0,0,9.00,1,0,0,0,0,0,0,1.0,6,1,1,1,1,1,0,1,0,0,0,sa3021119
Roderick Flores,MIL,CPX,19,0,0,1.69,3,0,0,0,0,0,0,5.1,23,3,1,1,0,4,0,0,0,1,1,sa3021205
Marco Corcho,LAD,CPX,21,0,2,18.41,9,0,0,0,0,0,2,7.1,55,9,18,15,0,22,0,0,3,0,9,sa3021484
Josnier Parra,OAK,CPX,24,0,0,3.18,3,3,0,0,0,0,0,11.1,48,10,4,4,1,4,0,0,1,1,14,sa3021488
Paul Chacon,OAK,CPX,20,0,2,20.25,3,3,0,0,0,0,0,2.2,22,7,6,6,2,7,0,0,0,1,2,sa3021499
Roberto Urdaneta,OAK,CPX,20,1,6,8.67,12,8,0,0,0,0,0,36.1,188,47,41,35,4,31,0,3,2,5,39,sa3021504
Walvin Mena,ARI,CPX,20,1,0,3.86,7,0,0,0,0,0,1,4.2,26,8,2,2,0,4,0,1,2,0,1,sa3021505
Jostin Florentino,CHC,CPX,21,0,1,2.70,1,1,0,0,0,0,0,3.1,16,4,4,1,0,1,0,1,0,0,1,sa3021510
Joelvis Perez,CLE,CPX,21,3,3,7.50,19,1,0,0,1,1,1,24.0,118,29,22,20,3,15,1,3,4,1,29,sa3021511
Rolando Anzola,LAA,CPX,21,3,1,9.61,17,0,0,0,3,3,0,19.2,102,25,21,21,1,22,2,1,10,0,22,sa3021513
Reudis Diaz,CHW,CPX,20,1,1,6.06,15,0,0,0,1,1,0,16.1,79,10,14,11,0,11,0,9,6,2,14,sa3021566
Marlon Nieves,LAD,CPX,21,0,1,3.00,2,2,0,0,0,0,0,3.0,16,5,3,1,0,0,0,1,0,1,5,sa3021567
Javier Bartolozzi,LAD,CPX,21,0,0,7.36,3,0,0,0,0,0,0,3.2,18,4,3,3,0,3,0,1,1,0,4,sa3021568
Freider Rojas,MIL,CPX,20,0,0,10.80,2,0,0,0,0,0,0,1.2,9,2,2,2,0,3,0,0,0,0,0,sa3021611
Jhocsuanth Vargas,TEX,CPX,19,0,0,27.00,3,0,0,0,0,0,0,2.0,18,9,6,6,0,3,0,0,0,0,2,sa3021631
Argenis Aparicio,MIL,CPX,20,3,3,5.30,17,0,0,0,0,2,0,18.2,89,19,16,11,5,11,1,1,2,1,17,sa3021643
Luis Garcia,TEX,CPX,22,1,0,15.88,13,0,0,0,0,1,1,11.1,75,5,24,20,2,30,0,8,12,0,13,sa3021753
Daury Vasquez,ARI,CPX,20,0,1,7.11,4,4,0,0,0,0,0,12.2,53,9,10,10,1,6,0,2,2,1,15,sa3021767
Manuel Osorio,CLE,CPX,20,2,2,4.33,15,3,0,0,1,1,0,35.1,152,33,24,17,5,18,0,0,4,2,42,sa3021772
Jose Rengel,SFG,CPX,20,1,0,6.41,14,0,0,0,2,1,2,19.2,95,23,16,14,4,12,0,3,2,1,16,sa3021790
Johan Rodriguez,SFG,CPX,23,0,0,3.86,16,0,0,0,1,1,2,18.2,91,15,9,8,2,19,0,5,5,0,25,sa3021807
Bernard Jose,SDP,CPX,23,2,2,1.13,12,0,0,0,1,0,1,16.0,67,16,3,2,0,2,0,1,1,0,27,sa3021812
Raudy Rivera,CLE,CPX,21,0,1,8.79,13,0,0,0,1,0,0,14.1,74,12,16,14,4,17,0,1,4,1,24,sa3021813
Odarlin Cruz,COL,CPX,21,3,0,4.55,19,0,0,0,0,1,2,31.2,139,30,18,16,4,10,0,5,2,0,39,sa3021814
Wilmis Paulino,COL,CPX,20,1,3,2.39,22,0,0,0,4,0,0,26.1,105,15,11,7,0,7,0,6,5,0,38,sa3021815
Jordan Valenzuela,SDP,CPX,21,1,1,2.84,14,0,0,0,3,0,1,19.0,86,11,7,6,0,19,0,1,2,0,34,sa3021820
Abel Lorenzo,LAD,CPX,20,0,0,0.00,1,0,0,0,0,0,0,1.0,4,1,0,0,0,0,0,0,0,0,1,sa3021831
Zack Qin,SDP,CPX,20,1,0,1.25,7,3,0,0,1,0,1,21.2,88,20,3,3,2,4,0,0,0,0,36,sa3021986
Yatner Crisostomo,CLE,CPX,23,3,2,7.50,16,0,0,0,0,1,2,18.0,86,16,16,15,2,17,0,1,7,2,24,sa3021991
Marwys Cabrera,KCR,CPX,20,0,3,6.67,12,8,0,0,0,0,1,29.2,148,31,27,22,3,22,0,3,2,0,28,sa3021992
Irvin Gonzalez,CIN,CPX,20,4,0,4.94,7,4,0,0,0,0,0,27.1,116,21,15,15,1,15,0,4,1,2,29,sa3021995
Erick Batista,SDP,CPX,20,3,0,5.30,14,5,0,0,0,0,1,35.2,167,35,23,21,2,32,0,4,6,0,45,sa3022026
Jose Vasquez,LAD,CPX,21,0,1,13.50,15,0,0,0,1,0,3,14.2,86,19,23,22,0,21,0,2,6,0,17,sa3022116
Francis Marte,OAK,CPX,20,1,2,6.50,20,0,0,0,0,0,1,18.0,85,15,18,13,2,12,0,3,6,1,17,sa3022118
Eliezer Pena,COL,CPX,20,1,2,5.85,13,11,0,0,0,0,0,40.0,191,43,30,26,3,40,0,5,9,0,50,sa3022119
Renil Ramos,CLE,CPX,20,1,0,0.00,3,0,0,0,0,0,0,5.2,17,2,0,0,0,2,0,0,0,0,5,sa3022124
Kendal Meza,SEA,CPX,20,1,2,7.71,7,5,0,0,0,0,0,16.1,83,16,14,14,3,16,0,6,4,0,18,sa3022125
