Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Abelardo Medrano,DET,DSL,20,24.2,9.49,7.30,1.30,1.09,21.5%,16.5%,5.0%,.255,1.82,.319,52.5%,7.30,6.74,0.56,6.18,sa3021184
Moises Semerite,ATL,DSL,20,25.0,7.20,9.00,0.80,0.72,16.5%,20.7%,-4.1%,.253,1.96,.301,59.3%,7.20,7.03,0.17,6.81,sa3021246
Pedro Tovar,BAL,DSL,20,12.1,8.76,5.84,1.50,0.73,22.2%,14.8%,7.4%,.239,1.54,.303,62.5%,5.84,5.52,0.31,5.20,sa3021248
Osvaldo Heredia,MIA,DSL,20,22.0,9.82,15.14,0.65,1.23,17.4%,26.8%,-9.4%,.277,2.86,.343,41.0%,15.14,10.06,5.08,9.29,sa3021282
Ismael Cabral,TBR,DSL,22,14.2,9.20,3.68,2.50,0.00,29.4%,11.8%,17.6%,.067,0.61,.100,77.8%,0.00,3.65,-3.65,4.49,sa3021481
Jesus Lopez,SFG,DSL,21,40.0,6.53,2.93,2.23,0.90,16.0%,7.2%,8.8%,.311,1.58,.359,68.3%,5.18,5.82,-0.64,5.25,sa3021529
Frainer Mejias,SFG,DSL,20,22.2,8.34,8.34,1.00,0.40,18.4%,18.4%,0.0%,.212,1.72,.270,74.6%,4.37,7.03,-2.66,7.28,sa3021535
Eddy Peralta,TEX,DSL,23,32.0,13.50,6.19,2.18,0.28,32.0%,14.7%,17.3%,.230,1.56,.370,53.1%,5.63,4.50,1.12,4.71,sa3021757
Andersson Barvosa,TBR,DSL,20,0.1,27.00,27.00,1.00,0.00,33.3%,33.3%,0.0%,.500,6.00,1.000,0.0%,0.00,7.47,-7.47,7.47,sa3021759
Stiveen Rojas,MIA,DSL,19,34.1,9.44,9.96,0.95,0.79,20.1%,21.2%,-1.1%,.275,2.21,.354,58.8%,7.34,7.09,0.25,6.72,sa3021775
Daiher Hernandez,CLE,DSL,20,28.2,9.10,8.79,1.04,0.63,20.7%,20.0%,0.7%,.255,1.95,.329,58.0%,6.59,6.49,0.10,6.64,sa3021811
Ericksson De Los Santos,DET,DSL,20,23.0,14.87,10.96,1.36,0.00,33.3%,24.6%,8.8%,.205,1.96,.378,66.7%,6.26,5.21,1.05,5.88,sa3021823
Greudis De Los Santos,ARI,DSL,20,25.0,11.16,5.04,2.21,0.36,29.2%,13.2%,16.0%,.222,1.36,.328,57.8%,4.68,4.43,0.25,4.82,sa3022012
Randry De Leon,SFG,DSL,20,48.1,9.31,3.72,2.50,1.12,23.8%,9.5%,14.3%,.286,1.51,.364,71.8%,5.21,5.57,-0.35,4.78,sa3022025
Bayant Melo,MIA,DSL,21,31.2,10.80,7.96,1.36,0.57,25.3%,18.7%,6.7%,.200,1.61,.280,70.7%,4.83,6.21,-1.37,6.03,sa3022028
Esteban Dicent,BAL,DSL,23,30.0,12.30,8.40,1.46,0.00,29.7%,20.3%,9.4%,.165,1.50,.274,59.6%,6.00,5.24,0.76,6.11,sa3022033
Carlos Gonzalez,KCR,DSL,20,34.2,6.75,3.12,2.17,0.26,16.9%,7.8%,9.1%,.282,1.50,.339,47.4%,6.23,4.38,1.85,4.81,sa3022036
Kevin Tejada,DET,DSL,21,20.0,7.20,3.15,2.29,0.90,16.5%,7.2%,9.3%,.315,1.75,.366,54.2%,7.20,5.37,1.83,5.54,sa3022046
Alvin Veras,OAK,DSL,20,49.2,5.44,2.90,1.88,0.36,14.4%,7.7%,6.7%,.253,1.29,.291,67.0%,3.81,4.93,-1.13,5.40,sa3022216
Richard Jimenez,MIA,DSL,21,30.0,10.20,9.00,1.13,0.60,21.3%,18.8%,2.5%,.285,2.17,.379,50.6%,9.30,6.77,2.53,6.64,sa3022335
Bryan Landaez,CHC,DSL,21,25.2,11.57,6.31,1.83,1.05,27.5%,15.0%,12.5%,.216,1.52,.295,62.8%,4.56,6.11,-1.55,5.19,sa3022421
Samuel Carmona,KCR,DSL,21,29.1,10.13,3.68,2.75,0.31,26.2%,9.5%,16.7%,.209,1.19,.289,71.8%,3.07,4.30,-1.23,4.47,sa3023050
Yolvin Mesa,TBR,DSL,20,30.0,8.70,4.20,2.07,0.60,21.6%,10.4%,11.2%,.239,1.40,.302,61.6%,4.80,5.10,-0.30,4.92,sa3023690
Alejandro De La Cruz,MIA,DSL,19,7.1,7.36,19.64,0.38,1.23,12.5%,33.3%,-20.8%,.276,3.27,.318,54.7%,15.95,12.38,3.58,11.50,sa3023692
Angel Herrera,PIT,DSL,18,41.0,5.93,4.17,1.42,0.22,16.0%,11.2%,4.7%,.230,1.29,.275,78.4%,2.85,5.01,-2.15,5.41,sa3023694
Frank Chessman,TBR,DSL,19,4.2,5.79,19.29,0.30,1.93,10.0%,33.3%,-23.3%,.294,3.21,.308,78.3%,9.64,14.33,-4.68,12.07,sa3023697
Mathias Sato,SEA,DSL,19,3.0,9.00,6.00,1.50,3.00,15.8%,10.5%,5.3%,.400,2.67,.455,46.5%,18.00,10.80,7.20,7.29,sa3023699
Dariel Morillo,DET,DSL,19,30.0,4.80,4.20,1.14,0.90,12.4%,10.9%,1.6%,.239,1.37,.255,69.6%,3.90,6.30,-2.40,6.39,sa3023700
Ronald Tejada,NYY,DSL,19,25.1,8.17,7.11,1.15,0.00,19.8%,17.2%,2.6%,.253,1.74,.333,71.1%,4.26,5.14,-0.88,5.95,sa3023705
Gregori Arias,MIA,DSL,19,6.2,5.40,9.45,0.57,4.05,10.3%,17.9%,-7.7%,.323,2.55,.292,29.0%,17.55,12.72,4.83,8.71,sa3023734
Jesus Lizardo,PIT,DSL,19,0.2,13.50,13.50,1.00,0.00,16.7%,16.7%,0.0%,.600,6.00,.750,25.0%,27.00,5.97,21.03,8.42,sa3023753
Frankeli Mesta,PIT,DSL,19,0.2,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,4.47,-4.47,6.92,sa3023756
Omar Mejia,KCR,DSL,19,0.1,0.00,54.00,0.00,0.00,0.0%,50.0%,-50.0%,.500,9.00,.500,100.0%,0.00,22.47,-22.47,24.92,sa3023773
Jeyson Moya,SFG,DSL,19,2.2,0.00,3.37,0.00,0.00,0.0%,7.1%,-7.1%,.308,1.87,.308,40.0%,3.37,5.59,-2.22,7.43,sa3023779
Junior Tavera,NYY,DSL,19,48.1,11.17,6.14,1.82,0.93,26.9%,14.8%,12.1%,.266,1.72,.366,62.8%,6.33,5.50,0.83,5.19,sa3023813
Jose Meza,SFG,DSL,20,4.0,11.25,11.25,1.00,0.00,20.8%,20.8%,0.0%,.368,3.00,.500,66.7%,9.00,5.72,3.28,6.54,sa3023816
Charlie Zink,BOS,DSL,20,11.0,12.27,34.36,0.36,0.00,18.1%,50.6%,-32.5%,.108,4.18,.182,60.0%,16.36,14.29,2.08,14.88,sa3023827
Ricardo Guzman,TBR,DSL,21,32.2,10.47,3.86,2.71,0.00,27.7%,10.2%,17.5%,.186,1.10,.275,65.9%,3.31,3.89,-0.58,4.66,sa3023830
Franniel Reynoso,WSN,DSL,19,25.0,9.00,14.40,0.63,0.00,16.9%,27.0%,-10.1%,.231,2.44,.318,50.0%,12.60,9.31,3.29,10.06,sa3023832
Victor Espiritu,TOR,DSL,21,14.2,7.36,2.45,3.00,0.00,21.4%,7.1%,14.3%,.250,1.16,.325,70.6%,3.07,3.65,-0.58,4.21,sa3023847
Jose Silvestre,TEX,DSL,19,40.2,11.29,4.43,2.55,0.22,30.5%,12.0%,18.6%,.166,1.08,.247,67.3%,2.66,3.90,-1.25,3.95,sa3023849
Elkyns Villarreal,SFG,DSL,19,11.0,9.00,18.00,0.50,0.00,16.4%,32.8%,-16.4%,.211,2.73,.296,43.2%,16.36,10.38,5.99,10.82,sa3023850
Josue Henrique,COL,DSL,19,21.0,11.57,3.00,3.86,0.00,29.7%,7.7%,22.0%,.277,1.43,.411,45.2%,5.14,3.04,2.10,3.51,sa3023853
Oscar Melgarejo,CLE,DSL,20,1.2,5.40,21.60,0.25,0.00,11.1%,44.4%,-33.3%,.000,2.40,.000,25.0%,16.20,10.47,5.73,11.94,sa3023855
Robert Terrero,ARI,DSL,19,10.2,5.91,14.34,0.41,1.69,10.6%,25.8%,-15.2%,.326,3.00,.351,59.0%,10.12,11.22,-1.09,9.85,sa3023858
Lender Bracho,SFG,DSL,21,34.1,6.29,3.15,2.00,0.52,17.4%,8.7%,8.7%,.274,1.34,.327,84.1%,2.10,5.05,-2.95,4.84,sa3023866
Danny Martinez,TOR,DSL,20,3.1,8.10,24.30,0.33,0.00,11.5%,34.6%,-23.1%,.313,4.20,.385,53.3%,18.90,11.67,7.23,12.16,sa3023870
Brayan Amoroso,STL,DSL,18,21.0,10.71,9.00,1.19,1.29,23.8%,20.0%,3.8%,.280,2.10,.370,52.6%,8.57,7.23,1.34,6.70,sa3023910
Samuel Estevez,MIA,DSL,19,5.1,6.75,11.81,0.57,0.00,13.8%,24.1%,-10.3%,.238,2.25,.294,46.2%,11.81,7.47,4.34,8.69,sa3023924
Jose Marcano,TEX,DSL,19,0.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,1.000,2.00,1.000,50.0%,9.00,4.47,4.53,5.29,sa3023953
Juan Colorado,SFG,DSL,19,17.2,6.62,10.70,0.62,1.53,13.4%,21.6%,-8.2%,.257,2.21,.278,61.3%,9.17,9.79,-0.62,8.32,sa3023954
Johan Cabeza,CIN,DSL,19,8.1,9.72,2.16,4.50,0.00,29.0%,6.5%,22.6%,.207,0.96,.300,87.5%,1.08,3.03,-1.95,4.01,sa3024075
Carlos Canales,MIL,DSL,20,14.0,8.36,12.21,0.68,0.00,17.1%,25.0%,-7.9%,.309,2.57,.405,47.4%,10.93,7.11,3.82,8.10,sa3024076
Oliver Sirotti,OAK,DSL,19,7.0,3.86,7.71,0.50,1.29,10.0%,20.0%,-10.0%,.333,2.00,.350,71.4%,6.43,8.04,-1.61,6.53,sa3024082
Jhostin Betances,LAA,DSL,19,30.1,8.60,8.01,1.07,0.30,17.9%,16.7%,1.2%,.344,2.34,.439,54.8%,9.49,6.35,3.15,6.24,sa3024083
Oniel Diaz,CIN,DSL,20,56.0,6.75,3.38,2.00,0.48,17.7%,8.9%,8.9%,.250,1.32,.299,74.5%,3.38,5.00,-1.63,5.34,sa3024089
Rubens Romero,PIT,DSL,19,1.1,6.75,13.50,0.50,0.00,14.3%,28.6%,-14.3%,.400,3.00,.500,100.0%,0.00,7.47,-7.47,7.47,sa3024093
Yohandy Cruz,DET,DSL,19,2.0,4.50,0.00,1.00,0.00,12.5%,0.0%,12.5%,.250,1.00,.286,100.0%,0.00,3.47,-3.47,5.92,sa3024131
Boris Sarduy,SFG,DSL,19,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,4.47,-4.47,4.47,sa3024141
Wilmer Lugo,NYM,DSL,20,2.1,11.57,11.57,1.00,0.00,30.0%,30.0%,0.0%,.000,1.29,.000,100.0%,0.00,5.75,-5.75,6.80,sa3024204
Daniel Nolasco,WSN,DSL,20,4.2,15.43,7.71,2.00,1.93,32.0%,16.0%,16.0%,.250,1.93,.364,69.8%,7.71,7.04,0.67,4.78,sa3024206
Oscar Pujols,COL,DSL,19,4.0,6.75,4.50,1.50,0.00,15.8%,10.5%,5.3%,.294,1.75,.357,57.1%,6.75,4.47,2.28,5.69,sa3024212
Ricardo Ramirez,TBR,DSL,20,14.2,13.50,15.34,0.88,0.00,27.8%,31.6%,-3.8%,.216,2.45,.379,59.0%,7.36,7.20,0.17,7.81,sa3024216
Mendry Solano,DET,DSL,22,5.2,4.76,11.12,0.43,0.00,11.1%,25.9%,-14.8%,.211,1.94,.250,83.3%,1.59,7.65,-6.06,8.51,sa3024221
Neftali Taveras,KCR,DSL,21,22.0,5.73,4.09,1.40,0.00,15.6%,11.1%,4.4%,.238,1.32,.288,65.5%,3.27,4.56,-1.29,5.49,sa3024224
Carlos Beras,KCR,DSL,21,19.0,9.00,8.53,1.06,0.95,21.6%,20.5%,1.1%,.200,1.68,.245,54.8%,4.74,6.68,-1.94,5.96,sa3024233
Abraham Hernandez,MIA,DSL,19,20.2,11.32,15.68,0.72,1.31,18.2%,25.2%,-7.0%,.363,3.53,.466,31.2%,14.81,9.79,5.01,8.77,sa3024236
Nathan Arends,OAK,DSL,19,8.0,10.13,5.63,1.80,1.13,22.5%,12.5%,10.0%,.314,2.00,.400,54.8%,9.00,5.72,3.28,5.22,sa3024238
Maxgregori Harvey,NYM,DSL,19,29.2,14.26,7.28,1.96,0.30,37.3%,19.0%,18.3%,.143,1.28,.260,81.3%,1.82,4.57,-2.75,4.65,sa3024258
Jhonny Aranguren,TBR,DSL,19,30.0,7.80,6.00,1.30,0.60,18.3%,14.1%,4.2%,.252,1.67,.308,49.8%,4.50,5.90,-1.40,5.96,sa3024259
Christopher Peralta,MIL,DSL,19,6.2,12.15,14.85,0.82,0.00,23.1%,28.2%,-5.1%,.296,2.85,.444,55.0%,10.80,7.17,3.63,8.15,sa3024261
Kendry Castro,SFG,DSL,19,11.0,6.55,1.64,4.00,0.00,19.5%,4.9%,14.6%,.162,0.73,.207,80.0%,1.64,4.11,-2.47,4.62,sa3024263
Carlos Rangel,CHC,DSL,20,27.2,9.76,5.86,1.67,0.00,23.6%,14.2%,9.4%,.262,1.66,.364,70.8%,3.90,4.47,-0.57,5.18,sa3024283
Ariel De La Cruz,CIN,DSL,20,27.1,11.20,7.24,1.55,0.66,27.4%,17.7%,9.7%,.218,1.61,.308,66.4%,4.28,5.46,-1.18,5.31,sa3024287
Armando Lao,DET,DSL,19,1.0,9.00,0.00,1.00,0.00,25.0%,0.0%,25.0%,.000,0.00,.000,100.0%,0.00,5.47,-5.47,6.29,sa3024343
Juan Martinez,CHW,DSL,19,4.0,9.00,22.50,0.40,0.00,12.9%,32.3%,-19.4%,.300,4.00,.375,35.3%,15.75,10.72,5.03,12.15,sa3024370
Jeiker Gudino,DET,DSL,19,2.0,4.50,4.50,1.00,0.00,12.5%,12.5%,0.0%,.286,1.50,.333,66.7%,4.50,4.97,-0.47,,sa3024371
Raul Trujillo,CLE,DSL,19,32.1,8.07,5.57,1.45,1.11,18.5%,12.7%,5.7%,.318,1.92,.384,55.4%,8.07,6.60,1.47,5.95,sa3024458
Eric Veras,COL,DSL,19,14.1,8.16,3.77,2.17,0.00,19.1%,8.8%,10.3%,.233,1.40,.298,45.5%,3.14,4.33,-1.19,5.41,sa3024462
Delvis Heredia,SFG,DSL,21,24.0,8.25,7.88,1.05,0.75,20.4%,19.4%,0.9%,.202,1.58,.250,65.4%,5.25,6.72,-1.47,6.52,sa3024524
Jhon Leon,SFG,DSL,22,31.2,13.93,7.39,1.88,0.00,32.0%,17.0%,15.0%,.250,1.80,.413,68.3%,3.98,4.12,-0.14,4.66,sa3024525
Wandy Cabrera,MIL,DSL,20,23.2,9.51,5.32,1.79,0.00,25.5%,14.3%,11.2%,.171,1.18,.246,73.3%,2.28,4.38,-2.10,5.01,sa3024527
Jordin Jhonni,KCR,DSL,21,37.0,5.84,5.35,1.09,0.24,14.9%,13.7%,1.2%,.196,1.32,.230,59.7%,3.89,5.39,-1.50,5.63,sa3024534
Maximo Gonzalez,COL,DSL,19,32.0,9.56,1.69,5.67,0.56,26.0%,4.6%,21.4%,.282,1.28,.375,58.7%,4.50,3.81,0.69,4.20,sa3024541
Franyer Mendez,CIN,DSL,19,37.0,6.32,7.30,0.87,0.24,14.7%,16.9%,-2.3%,.283,1.92,.339,53.1%,8.51,6.01,2.50,6.65,sa3024544
Jhoan Thomas,WSN,DSL,19,20.2,8.71,9.15,0.95,0.87,20.2%,21.2%,-1.0%,.200,1.74,.245,47.0%,8.71,7.28,1.43,6.85,sa3024546
Stiven Rogers,ARI,DSL,19,40.0,4.50,3.38,1.33,0.68,11.6%,8.7%,2.9%,.275,1.43,.300,62.3%,5.40,5.94,-0.54,6.07,sa3024560
Carlos Ochoa,MIA,DSL,19,24.2,10.58,4.01,2.64,0.73,26.1%,9.9%,16.2%,.265,1.50,.358,58.0%,5.84,4.75,1.09,4.66,sa3024561
Leyvi Rodriguez,NYM,DSL,20,28.2,8.79,10.05,0.88,0.31,19.6%,22.4%,-2.8%,.202,1.81,.271,59.1%,6.59,7.57,-0.98,7.80,sa3024563
Lonell Downs,MIL,DSL,19,8.0,9.00,7.88,1.14,1.13,21.6%,18.9%,2.7%,.148,1.38,.167,79.4%,1.13,7.84,-6.72,6.93,sa3024564
Wilinyer Ardiles,CLE,DSL,18,30.2,8.22,8.80,0.93,1.17,18.7%,20.0%,-1.3%,.280,2.05,.337,57.2%,7.92,7.47,0.45,6.63,sa3024566
Manuel Moreno,MIL,DSL,19,5.1,10.13,1.69,6.00,0.00,35.3%,5.9%,29.4%,.063,0.38,.100,50.0%,1.69,2.78,-1.09,3.09,sa3024567
Anderson Jimenez,SEA,DSL,18,26.2,8.44,9.11,0.93,0.34,18.9%,20.5%,-1.5%,.200,1.76,.257,61.3%,5.74,6.68,-0.94,7.14,sa3024571
Albert Ramos,DET,DSL,20,34.0,7.94,3.44,2.31,0.53,20.4%,8.8%,11.6%,.240,1.29,.299,69.3%,3.71,5.06,-1.35,5.37,sa3024581
Franyerson Reyes,DET,DSL,19,29.0,7.45,3.72,2.00,0.31,18.3%,9.2%,9.2%,.291,1.59,.359,57.9%,5.90,4.71,1.19,5.36,sa3024586
Erick Lanza,SEA,DSL,19,46.0,9.78,3.52,2.78,0.98,27.0%,9.7%,17.3%,.199,1.11,.252,84.4%,2.15,4.95,-2.80,4.08,sa3024589
Danery Meyer,SEA,DSL,19,10.1,10.45,10.45,1.00,0.00,19.7%,19.7%,0.0%,.375,2.90,.500,61.3%,9.58,5.92,3.66,7.50,sa3024598
Yadiel Ramon,COL,DSL,18,31.2,5.68,3.41,1.67,1.42,15.3%,9.2%,6.1%,.211,1.14,.213,73.5%,3.13,6.87,-3.74,5.64,sa3024600
Justin Lugo,MIL,DSL,20,18.1,14.24,9.33,1.53,0.49,34.9%,22.9%,12.0%,.180,1.64,.323,66.5%,5.89,5.61,0.28,5.53,sa3024601
Marlon Quintana,PIT,DSL,20,34.0,9.79,5.03,1.95,0.26,26.2%,13.5%,12.8%,.192,1.24,.268,68.1%,3.18,4.53,-1.35,4.87,sa3024603
Chaury Gomez,NYY,DSL,19,1.1,0.00,54.00,0.00,0.00,0.0%,53.3%,-53.3%,.400,7.50,.400,25.0%,60.75,26.97,33.78,27.58,sa3024621
Varis Villarreal,NYY,DSL,20,17.1,10.38,6.23,1.67,1.56,24.4%,14.6%,9.8%,.290,1.85,.370,69.4%,6.23,6.66,-0.43,5.26,sa3024622
Fabian Reyes,DET,DSL,21,5.0,10.80,5.40,2.00,0.00,26.1%,13.0%,13.0%,.400,2.20,.571,54.5%,7.20,3.87,3.33,5.01,sa3024623
Yunny Tovar,SDP,DSL,19,39.0,8.08,5.77,1.40,0.69,20.6%,14.7%,5.9%,.250,1.51,.316,72.1%,3.92,6.29,-2.37,5.81,sa3024648
Darling Reyes,WSN,DSL,21,15.1,10.57,7.63,1.38,0.00,23.7%,17.1%,6.6%,.339,2.22,.477,65.7%,7.04,4.86,2.18,5.39,sa3024770
Rene Yrish,PHI,DSL,19,11.1,14.29,15.88,0.90,0.00,24.0%,26.7%,-2.7%,.300,3.09,.469,40.0%,16.68,7.91,8.77,8.41,sa3024774
Paul Hoff,MIL,DSL,19,44.2,9.07,4.23,2.14,0.20,23.9%,11.2%,12.8%,.180,1.14,.240,72.6%,2.01,4.16,-2.14,4.61,sa3024777
Lukas Gonzalez,MIL,DSL,19,25.2,7.71,4.56,1.69,0.35,20.2%,11.9%,8.3%,.172,1.13,.214,85.0%,2.10,5.13,-3.03,5.55,sa3024778
Jean Rodriguez,MIL,DSL,19,19.0,9.47,8.05,1.18,0.00,23.8%,20.2%,3.6%,.159,1.42,.233,74.2%,3.79,5.68,-1.89,6.37,sa3024779
Manuel Davila,MIL,DSL,18,9.1,9.64,2.89,3.33,0.96,20.8%,6.3%,14.6%,.326,1.82,.406,39.8%,6.75,5.33,1.42,4.90,sa3024787
Jose Mejia,KCR,DSL,19,14.1,5.02,11.93,0.42,0.63,11.3%,26.8%,-15.5%,.196,2.02,.214,55.9%,5.02,8.45,-3.42,8.74,sa3024842
Jose Cruz,CLE,DSL,21,25.0,11.88,6.48,1.83,1.08,26.4%,14.4%,12.0%,.269,1.84,.368,49.1%,5.76,5.91,-0.15,5.23,sa3024843
Edinson Hernandez,WSN,DSL,20,8.0,10.13,25.88,0.39,0.00,15.8%,40.4%,-24.6%,.241,3.75,.350,45.7%,19.13,12.72,6.41,13.33,sa3024844
Jonaikel Meza,CLE,DSL,19,6.2,10.80,5.40,2.00,0.00,22.2%,11.1%,11.1%,.367,2.25,.500,58.8%,9.45,4.77,4.68,5.63,sa3024849
Juan Ramirez,TOR,DSL,20,23.1,15.04,8.10,1.86,0.00,40.2%,21.6%,18.6%,.081,1.16,.171,75.9%,1.16,4.08,-2.93,4.61,sa3024851
Manuel Marchan,CIN,DSL,19,37.2,7.17,5.73,1.25,0.48,16.1%,12.9%,3.2%,.287,1.83,.344,46.3%,6.93,5.88,1.05,5.94,sa3024869
Erich Tovar,CLE,DSL,19,10.2,5.91,3.37,1.75,0.00,15.6%,8.9%,6.7%,.256,1.31,.313,50.0%,4.22,4.84,-0.63,5.69,sa3024871
Rey Feliz,CLE,DSL,19,12.0,5.25,12.00,0.44,0.75,10.9%,25.0%,-14.1%,.250,2.33,.275,48.9%,9.75,8.39,1.36,8.53,sa3024874
Josue Silvestre,NYY,DSL,21,22.0,13.50,9.41,1.43,0.00,31.7%,22.1%,9.6%,.143,1.55,.250,68.4%,4.50,5.15,-0.65,5.71,sa3024875
Oliver Del Rosario,KCR,DSL,21,28.2,7.53,4.08,1.85,0.00,20.5%,11.1%,9.4%,.218,1.22,.286,76.3%,2.51,4.47,-1.96,5.10,sa3024888
Dariel Florentino,PIT,DSL,20,32.0,8.44,5.91,1.43,0.56,21.1%,14.8%,6.3%,.212,1.44,.267,69.3%,3.94,5.66,-1.72,5.71,sa3024894
Mauricio Vargas,NYY,DSL,19,7.0,7.71,20.57,0.38,1.29,11.3%,30.2%,-18.9%,.323,3.71,.375,29.4%,23.14,14.04,9.10,13.93,sa3024895
Juan Rivera,KCR,DSL,19,20.2,5.66,4.35,1.30,0.87,13.7%,10.5%,3.2%,.298,1.69,.333,66.3%,4.79,6.07,-1.28,5.56,sa3024917
Kevin Santana,HOU,DSL,19,6.1,5.68,25.58,0.22,0.00,8.7%,39.1%,-30.4%,.261,3.79,.316,51.7%,17.05,14.10,2.95,15.13,sa3024923
Luis Plicet,OAK,DSL,19,14.2,9.82,7.36,1.33,0.00,23.9%,17.9%,6.0%,.173,1.43,.250,62.5%,4.30,5.36,-1.06,6.13,sa3024924
Oscar Echegarreta,ARI,DSL,22,17.1,9.35,8.83,1.06,0.00,20.0%,18.9%,1.1%,.271,2.08,.365,56.4%,6.75,5.85,0.90,6.80,sa3024952
Christian Sáez,STL,DSL,19,2.1,0.00,3.86,0.00,0.00,0.0%,7.1%,-7.1%,.462,3.00,.462,57.1%,11.57,5.75,5.82,8.90,sa3024955
Enmanuel Carela,WSN,DSL,19,35.1,5.35,5.60,0.95,1.27,13.4%,14.0%,-0.6%,.235,1.50,.245,59.2%,5.86,7.24,-1.38,6.51,sa3024966
Oscar Vasquez,NYY,DSL,21,16.1,9.37,8.82,1.06,1.10,18.5%,17.4%,1.1%,.311,2.39,.382,60.2%,4.96,7.29,-2.33,7.09,sa3024969
Ransel Cruz,TBR,DSL,20,16.1,3.86,3.31,1.17,0.00,11.5%,9.8%,1.6%,.204,1.04,.234,88.9%,1.10,4.90,-3.80,5.50,sa3025011
Luis Ilarraza,NYY,DSL,19,11.2,11.57,10.80,1.07,0.00,23.1%,21.5%,1.5%,.250,2.23,.364,65.5%,3.86,6.27,-2.41,7.32,sa3025014
Emanuel Vargas,NYY,DSL,20,17.0,12.71,9.00,1.41,0.00,28.2%,20.0%,8.2%,.203,1.76,.325,70.6%,4.24,5.35,-1.12,5.69,sa3025022
Luis Carrasco,ARI,DSL,21,20.2,13.50,5.23,2.58,0.00,35.6%,13.8%,21.8%,.137,1.06,.238,62.5%,1.74,3.50,-1.76,4.13,sa3025023
Omar Calcurian,SFG,DSL,21,39.2,7.49,3.63,2.06,0.45,19.9%,9.6%,10.2%,.228,1.24,.282,72.3%,3.63,5.05,-1.42,5.11,sa3025025
Marco Eluscat,SDP,DSL,19,11.0,8.18,9.82,0.83,0.00,18.9%,22.6%,-3.8%,.154,1.64,.207,75.0%,2.45,6.47,-4.01,7.29,sa3025026
Nomar Jimenez,KCR,DSL,19,1.0,9.00,0.00,1.00,0.00,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,0.00,2.47,-2.47,4.10,sa3025027
