Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Jarret Whorff,ATL,A+,27,24.0,11.63,3.38,3.44,0.75,27.4%,8.0%,19.5%,.291,1.63,.400,45.7%,7.13,3.37,3.76,3.80,sa3020905
Gary Gill Hill,TBR,A+,21,27.0,8.67,3.00,2.89,1.67,22.4%,7.8%,14.7%,.264,1.37,.307,67.7%,4.67,5.21,-0.55,4.78,sa3020972
Elwis Mijares,NYM,A+,20,15.1,8.80,4.70,1.88,0.00,20.5%,11.0%,9.6%,.328,1.89,.429,70.0%,4.70,3.42,1.27,4.29,sa3021009
Jeremy Reyes,ATL,A+,20,53.0,6.79,7.13,0.95,0.85,16.5%,17.4%,-0.8%,.245,1.70,.285,64.4%,6.11,5.94,0.17,6.41,sa3021018
Eccel Correa,BAL,A+,23,17.1,7.27,6.23,1.17,0.52,17.3%,14.8%,2.5%,.250,1.67,.302,80.4%,3.63,5.00,-1.37,6.01,sa3021019
Jesus Gamez,TEX,A+,23,43.1,14.33,9.76,1.47,0.42,34.2%,23.3%,10.9%,.166,1.66,.288,72.4%,3.74,4.57,-0.83,5.68,sa3021056
Carlos Caro,PIT,A+,21,0.2,0.00,13.50,0.00,0.00,0.0%,20.0%,-20.0%,.500,4.50,.500,66.7%,0.00,8.12,-8.12,8.12,sa3021325
Jackson Lancaster,TBR,A+,27,15.0,12.60,6.60,1.91,2.40,29.2%,15.3%,13.9%,.279,1.87,.361,67.0%,7.80,6.49,1.31,5.05,sa3021468
Thomas Ireland,TEX,A+,24,5.0,14.40,1.80,8.00,0.00,42.1%,5.3%,36.8%,.167,0.80,.300,50.0%,3.60,1.02,2.58,2.16,sa3021469
Mavis Graves,PHI,A+,22,58.1,13.27,4.47,2.97,1.85,33.9%,11.4%,22.4%,.227,1.35,.311,68.5%,4.78,5.09,-0.31,4.09,sa3021472
Carlos Castillo,PIT,A+,20,27.0,9.00,7.00,1.29,2.00,19.4%,15.1%,4.3%,.330,2.19,.390,69.0%,6.00,7.18,-1.18,6.05,sa3021500
Jose Bello,BOS,A+,21,4.1,6.23,2.08,3.00,0.00,15.0%,5.0%,10.0%,.316,1.62,.375,57.1%,6.23,2.93,3.30,5.57,sa3021530
Juan Valera,BOS,A+,20,9.1,16.39,3.86,4.25,0.96,47.2%,11.1%,36.1%,.125,0.86,.214,90.9%,1.93,2.66,-0.73,2.28,sa3021570
Mitch Neunborn,PHI,A+,29,3.0,6.00,9.00,0.67,3.00,11.1%,16.7%,-5.6%,.400,3.00,.417,39.5%,18.00,9.62,8.38,8.46,sa3021722
Luimy Munoz,TEX,A+,23,17.1,5.19,7.27,0.71,0.52,13.5%,18.9%,-5.4%,.121,1.21,.128,69.4%,3.12,5.99,-2.87,6.78,sa3021803
Luis Avila,PHI,A+,23,12.2,12.79,10.66,1.20,1.42,26.9%,22.4%,4.5%,.255,2.21,.355,57.3%,9.24,6.62,2.62,6.67,sa3021805
Luis Rodriguez,HOU,A+,22,62.0,6.39,3.48,1.83,1.60,15.6%,8.5%,7.1%,.294,1.58,.320,65.5%,5.95,5.96,-0.01,6.14,sa3021816
Kyle Larsen,PIT,A+,23,50.0,10.08,4.86,2.07,1.08,24.6%,11.8%,12.7%,.245,1.52,.312,62.7%,5.40,4.62,0.78,4.66,sa3021983
Jose Varela,HOU,A+,21,12.1,7.30,8.76,0.83,0.73,16.7%,20.0%,-3.3%,.234,1.86,.278,70.8%,5.11,6.21,-1.11,7.32,sa3021987
Nicolas Carreno,NYM,A+,20,58.1,10.18,6.33,1.61,0.93,25.6%,15.9%,9.7%,.203,1.44,.264,72.0%,4.47,5.06,-0.59,5.26,sa3022004
Jormy Nivar,TEX,A+,23,8.2,1.04,3.12,0.33,2.08,2.6%,7.7%,-5.1%,.324,1.62,.290,83.3%,5.19,8.12,-2.93,7.76,sa3022022
Jackson Fristoe,NYY,A+,25,15.0,7.80,10.80,0.72,0.60,17.3%,24.0%,-6.7%,.193,1.93,.233,32.6%,9.60,6.35,3.25,7.01,sa3022104
Irving Cota,NYM,A+,22,24.2,5.11,2.19,2.33,0.00,14.9%,6.4%,8.5%,.151,0.77,.181,90.5%,0.73,3.46,-2.73,5.39,sa3022108
Frank Martinez,TEX,A+,24,3.0,6.00,3.00,2.00,0.00,16.7%,8.3%,8.3%,.273,1.33,.333,75.0%,3.00,3.29,-0.29,4.56,sa3022132
Jonathan Russell,TBR,A+,21,46.0,12.13,3.33,3.65,1.17,29.8%,8.2%,21.6%,.273,1.48,.378,69.2%,4.30,3.99,0.31,4.03,sa3022152
Jose Urbina,TBR,A+,20,77.2,10.31,3.71,2.78,1.04,25.7%,9.2%,16.5%,.247,1.39,.319,67.1%,4.17,4.30,-0.13,4.88,sa3022218
Alexander Campos,TBR,A+,23,3.2,2.45,2.45,1.00,7.36,5.6%,5.6%,0.0%,.471,2.45,.385,100.0%,9.82,14.53,-4.71,7.53,sa3022221
Francisco Frias,HOU,A+,21,43.0,12.14,8.16,1.49,1.47,26.5%,17.8%,8.7%,.260,1.95,.352,60.3%,7.74,6.25,1.50,6.39,sa3022278
Joe Adametz,TEX,A+,26,68.1,7.90,3.42,2.31,0.79,18.6%,8.1%,10.6%,.318,1.71,.386,56.5%,6.85,4.59,2.26,5.12,sa3022323
Joan Ogando,HOU,A+,22,37.0,14.59,12.65,1.15,1.70,26.9%,23.3%,3.6%,.288,2.59,.430,49.9%,14.35,8.51,5.84,7.75,sa3022325
Jonathan Jimenez,NYM,A+,22,31.1,8.90,5.74,1.55,2.01,20.3%,13.1%,7.2%,.310,1.91,.363,60.9%,8.33,6.84,1.49,5.95,sa3022343
Yosweld Vasquez,HOU,A+,21,3.0,6.00,0.00,2.00,0.00,11.8%,0.0%,11.8%,.412,2.33,.467,42.9%,0.00,2.29,-2.29,3.56,sa3022361
Jose M. Rodriguez,NYY,A+,22,16.0,6.75,6.75,1.00,0.56,15.6%,15.6%,0.0%,.266,1.81,.314,45.5%,8.44,5.37,3.07,6.94,sa3022396
Elijah Nunez,WSN,A+,24,3.0,3.00,6.00,0.50,3.00,5.0%,10.0%,-5.0%,.444,3.33,.438,23.3%,21.00,9.29,11.71,11.31,sa3022674
Luke Bell,CHW,A+,25,9.2,10.24,2.79,3.67,0.93,30.6%,8.3%,22.2%,.152,0.83,.190,75.8%,1.86,3.62,-1.76,3.46,sa3022731
Andrew Lindsey,TBR,A+,26,25.2,10.52,2.45,4.29,1.05,28.6%,6.7%,21.9%,.235,1.17,.308,69.8%,4.21,3.62,0.59,3.81,sa3022734
Carlton Perkins,CHW,A+,23,8.0,13.50,4.50,3.00,0.00,35.3%,11.8%,23.5%,.148,1.00,.267,54.5%,4.50,3.24,1.26,4.20,sa3022740
Carlson Reed,PIT,A+,23,88.0,8.90,5.11,1.74,1.02,22.2%,12.8%,9.4%,.263,1.58,.328,64.3%,5.83,4.96,0.87,5.09,sa3022793
Colby Langford,HOU,A+,24,49.2,11.60,7.97,1.45,2.17,26.2%,18.0%,8.2%,.249,1.85,.308,71.8%,6.70,7.26,-0.56,6.31,sa3022800
Moises Morales,TEX,A+,22,3.0,3.00,3.00,1.00,0.00,7.7%,7.7%,0.0%,.273,1.33,.300,60.0%,6.00,4.95,1.05,5.59,sa3022803
Justin Long,ATL,A+,24,42.1,9.99,8.08,1.24,1.28,22.6%,18.3%,4.3%,.261,1.91,.330,60.6%,7.44,6.29,1.15,6.02,sa3022871
Izack Tiger,TEX,A+,25,20.2,12.63,3.05,4.14,3.05,30.2%,7.3%,22.9%,.315,1.69,.396,59.5%,8.27,6.23,2.04,3.21,sa3022875
Austin Amaral,WSN,A+,24,23.0,12.52,7.43,1.68,0.00,30.2%,17.9%,12.3%,.212,1.61,.340,74.4%,3.13,3.58,-0.45,4.82,sa3022903
Riley Frey,ATL,A+,24,33.0,9.27,1.64,5.67,1.64,25.0%,4.4%,20.6%,.240,1.12,.281,74.3%,4.09,4.56,-0.47,4.04,sa3022909
K.C. Hunt,TBR,A+,25,5.1,16.88,1.69,10.00,3.38,47.6%,4.8%,42.9%,.200,0.94,.250,90.9%,5.06,5.31,-0.24,2.58,sa3022937
Travis Sthele,WSN,A+,24,3.1,2.70,8.10,0.33,2.70,5.6%,16.7%,-11.1%,.400,2.70,.385,39.5%,16.20,9.62,6.58,8.01,sa3022941
Luke Savage,TEX,A+,24,57.2,7.65,4.99,1.53,0.94,19.1%,12.5%,6.6%,.262,1.56,.313,60.3%,5.46,5.09,0.37,5.59,sa3022943
Cory Wall,ATL,A+,26,3.0,12.00,3.00,4.00,0.00,40.0%,10.0%,30.0%,.000,0.33,.000,100.0%,0.00,1.95,-1.95,3.22,sa3022944
Riley Gowens,CHW,A+,26,5.0,14.40,1.80,8.00,1.80,38.1%,4.8%,33.3%,.250,1.20,.364,43.5%,7.20,3.62,3.58,3.31,sa3022948
Seth Keener,CHW,A+,24,46.0,9.20,4.11,2.24,0.98,22.0%,9.8%,12.1%,.268,1.57,.333,52.9%,6.46,4.55,1.90,4.92,sa3022949
Christian Oppor,CHW,A+,21,2.2,13.50,64.12,0.21,3.37,12.5%,59.4%,-46.9%,.273,8.25,.333,39.8%,50.62,29.12,21.51,25.67,sa3022950
Liam Sullivan,WSN,A+,24,35.1,10.44,4.84,2.16,3.06,24.8%,11.5%,13.3%,.283,1.70,.315,72.4%,6.88,7.41,-0.53,5.05,sa3022952
Morris Austin,CHW,A+,26,23.2,11.79,5.70,2.07,0.38,31.0%,15.0%,16.0%,.190,1.31,.288,85.0%,2.28,3.58,-1.30,4.64,sa3022955
Merrick Baldo,WSN,A+,25,52.1,8.43,2.41,3.50,1.03,21.9%,6.3%,15.6%,.248,1.24,.298,61.1%,4.13,4.27,-0.14,4.24,sa3022957
Garrett McMillan,PIT,A+,25,2.0,9.00,0.00,2.00,0.00,25.0%,0.0%,25.0%,.250,1.00,.333,100.0%,0.00,1.62,-1.62,5.43,sa3023006
Jake Bockenstedt,CHW,A+,26,23.1,9.26,4.24,2.18,0.39,21.2%,9.7%,11.5%,.330,1.89,.427,69.5%,4.63,3.79,0.84,5.52,sa3023007
Jake Peppers,CHW,A+,24,26.2,7.42,7.09,1.05,1.01,16.7%,15.9%,0.8%,.308,2.02,.366,61.3%,7.76,6.24,1.52,6.71,sa3023008
Patrick Reilly,BAL,A+,24,7.2,8.22,4.70,1.75,2.35,19.4%,11.1%,8.3%,.281,1.70,.304,68.6%,7.04,6.75,0.29,6.09,sa3023038
Mikey Tepper,WSN,A+,24,46.1,8.16,6.22,1.31,1.75,20.1%,15.3%,4.8%,.229,1.53,.252,71.9%,5.44,6.86,-1.42,6.06,sa3023065
Case Matter,TEX,A+,24,29.1,12.58,7.06,1.78,1.84,29.5%,16.5%,12.9%,.248,1.74,.333,65.8%,7.06,6.14,0.91,5.56,sa3023085
Brett Banks,NYM,A+,24,4.1,16.62,4.15,4.00,0.00,44.4%,11.1%,33.3%,.133,0.92,.286,40.0%,0.00,2.00,-2.00,3.32,sa3023097
Dakota Hawkins,NYM,A+,26,39.0,7.62,2.08,3.67,0.69,21.7%,5.9%,15.8%,.203,0.97,.243,65.1%,2.54,3.62,-1.08,4.33,sa3023103
Adam Boucher,WSN,A+,24,33.2,8.55,11.76,0.73,1.34,19.3%,26.5%,-7.2%,.230,2.14,.271,55.4%,8.55,7.57,0.98,7.74,sa3023128
Kiefer Lord,BAL,A+,24,32.2,13.78,6.06,2.27,0.55,33.3%,14.7%,18.7%,.254,1.65,.405,60.2%,5.51,3.56,1.95,3.93,sa3023135
Isaac Gallegos,ATL,A+,23,24.2,13.14,1.82,7.20,0.36,36.4%,5.1%,31.3%,.154,0.77,.241,43.7%,1.82,2.20,-0.38,2.68,sa3023183
Connor Oliver,PIT,A+,25,43.2,11.54,5.36,2.15,0.41,29.2%,13.5%,15.6%,.204,1.35,.298,78.1%,2.27,3.71,-1.44,4.69,sa3023200
Bryce Jenkins,NYM,A+,25,40.2,10.40,3.32,3.13,0.44,30.7%,9.8%,20.9%,.125,0.79,.172,80.1%,1.99,3.20,-1.21,3.69,sa3023211
Teddy Sharkey,BAL,A+,24,13.2,10.54,3.29,3.20,0.66,31.4%,9.8%,21.6%,.130,0.80,.172,93.8%,0.66,3.33,-2.67,4.47,sa3023230
T.J. Fondtain,TBR,A+,25,9.1,6.75,2.89,2.33,0.00,17.9%,7.7%,10.3%,.222,1.18,.276,63.6%,3.86,3.08,0.77,6.15,sa3023271
Matt Duffy,BOS,A+,24,17.0,12.71,4.76,2.67,4.24,28.6%,10.7%,17.9%,.338,2.00,.405,67.2%,10.06,8.68,1.38,5.37,sa3023272
Brandon Beckel,PHI,A+,24,71.0,10.90,2.66,4.10,1.01,28.7%,7.0%,21.7%,.260,1.31,.350,65.6%,4.69,3.63,1.06,3.70,sa3023276
Paxton Thompson,TEX,A+,26,3.1,10.80,10.80,1.00,2.70,19.0%,19.0%,0.0%,.412,3.30,.500,0.0%,24.30,8.72,15.58,7.11,sa3023277
Drew Conover,CHW,A+,24,36.2,6.87,7.61,0.90,1.23,15.6%,17.3%,-1.7%,.283,1.96,.321,66.2%,6.14,6.65,-0.51,6.69,sa3023279
Cade Kuehler,ATL,A+,24,109.1,6.42,5.10,1.26,2.06,15.8%,12.6%,3.2%,.264,1.57,.271,68.4%,6.34,7.28,-0.94,6.49,sa3023306
Juaron Watts-Brown,BAL,A+,24,13.2,12.51,3.29,3.80,0.00,40.4%,10.6%,29.8%,.071,0.59,.130,87.5%,0.66,1.94,-1.28,3.61,sa3023352
Bryce Warrecker,NYY,A+,24,34.0,8.74,5.56,1.57,1.32,22.6%,14.4%,8.2%,.234,1.47,.279,77.3%,3.71,5.53,-1.83,5.64,sa3023364
Aaron Nixon,BOS,A+,24,24.0,10.13,5.63,1.80,0.38,21.6%,12.0%,9.6%,.314,2.00,.416,62.0%,7.13,4.41,2.71,5.38,sa3023376
Jake Eddington,PHI,A+,25,48.2,8.88,6.66,1.33,0.37,21.9%,16.4%,5.5%,.233,1.60,.308,66.5%,4.62,4.59,0.04,5.27,sa3023409
Dylan Carmouche,CHW,A+,24,29.0,6.52,4.34,1.50,1.86,16.0%,10.7%,5.3%,.263,1.52,.276,59.6%,5.59,6.62,-1.03,5.44,sa3023412
Tommy Vail,CHW,A+,27,17.1,11.42,7.27,1.57,2.08,24.2%,15.4%,8.8%,.342,2.31,.440,53.7%,10.90,6.68,4.23,5.55,sa3023413
Noah Hall,NYM,A+,25,88.1,9.78,6.11,1.60,0.82,23.8%,14.9%,8.9%,.234,1.56,.304,72.2%,4.58,4.97,-0.38,5.69,sa3023416
Conor Steinbaugh,HOU,A+,27,30.1,8.01,4.45,1.80,2.37,17.5%,9.7%,7.8%,.338,2.04,.375,51.2%,8.01,6.75,1.26,5.59,sa3023419
Jacob Cravey,BAL,A+,24,32.1,6.40,6.12,1.05,2.51,15.2%,14.6%,0.7%,.283,1.79,.284,63.3%,6.68,8.04,-1.36,6.96,sa3023423
Bryce Collins,HOU,A+,26,17.0,6.35,8.47,0.75,2.12,14.6%,19.5%,-4.9%,.242,1.88,.240,49.2%,9.00,8.09,0.91,7.39,sa3023438
Wyatt Hudepohl,NYM,A+,24,11.2,9.26,2.31,4.00,2.31,24.5%,6.1%,18.4%,.244,1.20,.267,46.3%,7.71,5.93,1.78,4.39,sa3023442
Garrett Wright,CHW,A+,24,38.0,12.79,6.39,2.00,0.71,33.5%,16.8%,16.8%,.158,1.26,.237,58.0%,4.26,4.01,0.25,4.34,sa3023446
Jojo Ingrassia,BOS,A+,23,44.0,12.07,4.50,2.68,0.61,33.0%,12.3%,20.7%,.194,1.18,.290,74.3%,3.27,3.46,-0.19,3.83,sa3023475
Austin Ehrlicher,BOS,A+,23,11.2,11.57,6.94,1.67,0.77,25.9%,15.5%,10.3%,.217,1.63,.300,53.4%,6.94,5.25,1.69,6.75,sa3023482
Riley Cooper,BAL,A+,24,10.2,10.12,4.22,2.40,2.53,24.5%,10.2%,14.3%,.273,1.59,.310,54.7%,7.59,6.43,1.16,4.92,sa3023503
Eriq Swan,WSN,A+,24,17.1,10.38,7.79,1.33,1.56,25.3%,19.0%,6.3%,.238,1.73,.300,74.6%,5.71,6.33,-0.62,5.84,sa3023514
Trennor O'Donnell,BOS,A+,25,21.1,6.33,4.64,1.36,2.95,15.0%,11.0%,4.0%,.307,1.78,.303,41.1%,9.28,8.17,1.11,6.94,sa3023531
Danny Kirwin,BOS,A+,26,25.1,10.30,8.17,1.26,2.84,22.0%,17.4%,4.5%,.318,2.25,.371,52.3%,9.24,8.40,0.84,6.10,sa3023553
Danny Flatt,NYY,A+,22,5.0,7.20,7.20,1.00,0.00,16.7%,16.7%,0.0%,.200,1.60,.250,50.0%,7.20,4.42,2.78,6.33,sa3023618
Trevor Harrison,TBR,A+,20,97.2,11.24,4.05,2.77,1.94,29.3%,10.6%,18.8%,.249,1.39,.314,74.8%,4.98,5.36,-0.38,4.44,sa3023629
Adam Bates,BOS,A+,20,22.1,6.04,9.67,0.63,2.01,12.5%,20.0%,-7.5%,.309,2.37,.324,50.0%,9.67,8.68,0.99,8.50,sa3023637
David Rodriguez,ATL,A+,24,56.0,9.16,2.09,4.38,0.80,24.7%,5.6%,19.0%,.248,1.20,.314,71.7%,3.38,3.44,-0.07,3.91,sa3023659
Kamdyn Perry,TEX,A+,20,42.0,7.71,7.93,0.97,1.29,16.2%,16.7%,-0.5%,.298,2.07,.349,59.6%,9.86,7.62,2.24,7.81,sa3023663
Daviel Hurtado,NYM,A+,21,77.0,8.65,3.04,2.85,0.47,24.3%,8.5%,15.7%,.188,1.01,.242,67.6%,2.69,3.50,-0.81,3.94,sa3023674
Jose Ledesma,NYY,A+,23,3.1,13.50,5.40,2.50,0.00,33.3%,13.3%,20.0%,.231,1.50,.375,100.0%,0.00,2.42,-2.42,3.56,sa3023811
Javier Perez,HOU,A+,22,20.2,12.63,2.61,4.83,0.44,31.5%,6.5%,25.0%,.259,1.35,.382,68.8%,4.35,2.46,1.90,3.21,sa3024099
Victor Trejo,PIT,A+,20,0.1,27.00,54.00,0.50,0.00,16.7%,33.3%,-16.7%,.667,12.00,1.000,20.0%,108.00,24.62,83.38,24.62,sa3024218
Anderson Brito,TBR,A+,21,32.1,11.69,5.85,2.00,0.84,28.8%,14.4%,14.4%,.240,1.55,.342,82.3%,3.34,4.55,-1.21,4.99,sa3024232
Reinold Navarro,PIT,A+,19,9.2,16.76,9.31,1.80,0.93,41.9%,23.3%,18.6%,.152,1.55,.286,58.8%,5.59,4.34,1.24,4.18,sa3024459
Cesar Aquino,PIT,A+,21,26.0,8.31,4.15,2.00,2.42,20.0%,10.0%,10.0%,.280,1.62,.303,84.3%,4.50,6.77,-2.27,6.50,sa3024469
Jhoster Baez,HOU,A+,21,8.2,9.35,12.46,0.75,2.08,18.4%,24.5%,-6.1%,.278,2.54,.320,64.4%,10.38,9.04,1.34,8.68,sa3024611
Gerardo Lopez,PHI,A+,20,5.0,5.40,3.60,1.50,0.00,16.7%,11.1%,5.6%,.063,0.60,.077,100.0%,0.00,3.62,-3.62,5.15,sa3024891
Emilio Obispo,NYM,A+,19,27.0,9.33,4.00,2.33,0.67,23.1%,9.9%,13.2%,.219,1.30,.280,71.8%,3.67,4.29,-0.62,5.23,sa3024918
Andrew Landry,NYY,A+,24,45.1,10.72,4.17,2.57,0.20,26.6%,10.3%,16.3%,.208,1.28,.293,59.4%,3.18,3.18,0.00,4.66,sa3024982
Caden Scarborough,TEX,A+,21,48.1,8.94,2.79,3.20,0.74,24.2%,7.6%,16.7%,.210,1.08,.266,58.1%,5.03,4.07,0.95,4.97,sa3025060
Anthony Astudillo,TEX,A+,20,7.0,6.43,9.00,0.71,1.29,16.7%,23.3%,-6.7%,.174,1.57,.176,93.8%,2.57,7.05,-4.48,6.83,sa3025166
Theo Hardy,TEX,A+,24,3.0,0.00,6.00,0.00,0.00,0.0%,13.3%,-13.3%,.308,2.00,.308,100.0%,0.00,5.62,-5.62,10.07,sa3025187
Trent Turzenski,BAL,A+,25,6.1,9.95,9.95,1.00,0.00,25.9%,25.9%,0.0%,.100,1.42,.154,66.7%,1.42,4.73,-3.30,5.33,sa3025238
Joe Glassey,BAL,A+,24,28.1,15.88,2.54,6.25,0.32,42.4%,6.8%,35.6%,.218,1.13,.390,62.1%,2.86,1.40,1.46,2.22,sa3025303
Jacob Kroeger,ATL,A+,26,50.0,10.98,5.94,1.85,0.72,26.6%,14.4%,12.2%,.222,1.50,.306,69.4%,4.86,4.62,0.24,4.95,sa3025344
Owen Hackman,ATL,A+,24,12.2,10.66,1.42,7.50,0.00,30.0%,4.0%,26.0%,.229,1.03,.333,76.9%,1.42,1.73,-0.30,3.53,sa3025349
Hudson White,BOS,A+,23,12.1,1.46,4.38,0.33,1.46,3.2%,9.5%,-6.3%,.368,2.19,.358,62.0%,7.30,6.86,0.43,7.69,sa3025357
Jacob Shafer,ATL,A+,24,42.0,8.14,8.36,0.97,1.93,18.2%,18.7%,-0.5%,.297,2.10,.339,62.2%,9.00,7.74,1.26,6.86,sa3025390
Anthony Susac,TEX,A+,23,51.1,8.42,5.44,1.55,1.23,20.7%,13.4%,7.3%,.242,1.52,.288,73.1%,4.38,5.74,-1.36,5.46,sa3025400
Ryan Stafford,BAL,A+,23,1.0,0.00,0.00,0.00,18.00,0.0%,0.0%,0.0%,.400,2.00,.000,100.0%,18.00,29.62,-11.62,7.43,sa3025405
Titan Kennedy-Hayes,PHI,A+,24,45.1,12.31,7.15,1.72,0.60,29.1%,16.9%,12.2%,.180,1.46,.265,52.9%,5.56,4.79,0.77,4.90,sa3025462
Calvin Bickerstaff,BOS,A+,24,63.0,6.86,2.86,2.40,1.14,18.2%,7.6%,10.6%,.237,1.22,.265,68.3%,4.29,4.84,-0.56,5.52,sa3025463
Tegan Cain,PHI,A+,23,12.0,8.25,5.25,1.57,2.25,21.6%,13.7%,7.8%,.205,1.33,.200,67.8%,5.25,6.79,-1.54,4.97,sa3025465
Griffin Kilander,BOS,A+,23,35.1,10.70,4.08,2.63,1.78,28.8%,11.0%,17.8%,.211,1.22,.253,71.0%,4.84,5.35,-0.51,4.77,sa3025467
Joey Danielson,TEX,A+,25,21.2,10.38,6.23,1.67,0.00,28.7%,17.2%,11.5%,.097,1.02,.149,77.3%,1.25,3.39,-2.14,5.15,sa3025479
Duncan Pastore,NYY,A+,26,2.0,0.00,4.50,0.00,0.00,0.0%,12.5%,-12.5%,.000,0.50,.000,100.0%,0.00,8.12,-8.12,10.03,sa3025482
Aaron Combs,PHI,A+,24,3.1,13.50,2.70,5.00,0.00,41.7%,8.3%,33.3%,.100,0.60,.200,100.0%,0.00,2.42,-2.42,4.14,sa3025490
Sam Highfill,PHI,A+,25,74.0,10.09,4.26,2.37,1.58,24.6%,10.4%,14.2%,.275,1.57,.342,66.2%,6.57,5.40,1.16,5.23,sa3025519
Pierce George,CHW,A+,23,17.0,14.29,3.71,3.86,1.59,39.1%,10.1%,29.0%,.167,1.00,.233,74.3%,3.18,4.33,-1.15,3.60,sa3025520
Robert Cranz,WSN,A+,23,16.0,15.19,6.75,2.25,0.00,40.9%,18.2%,22.7%,.113,1.13,.231,78.9%,2.25,2.68,-0.43,3.75,sa3025521
Justin Sinibaldi,CHW,A+,24,115.1,7.41,3.67,2.02,1.17,18.8%,9.3%,9.5%,.263,1.43,.305,71.4%,4.84,5.15,-0.31,5.79,sa3025524
Kyle Robinson,PIT,A+,22,31.2,10.23,3.13,3.27,2.27,27.7%,8.5%,19.2%,.244,1.26,.280,83.3%,4.26,5.67,-1.41,3.89,sa3025537
Evan Yates,BAL,A+,23,24.1,8.51,3.33,2.56,1.11,23.0%,9.0%,14.0%,.200,1.11,.234,79.8%,2.96,4.57,-1.61,4.69,sa3025545
Jacob Bimbi,PIT,A+,24,73.2,9.65,6.35,1.52,0.73,24.2%,16.0%,8.3%,.214,1.48,.282,71.8%,3.42,4.98,-1.56,5.11,sa3025547
Micah Ashman,BAL,A+,23,1.0,9.00,9.00,1.00,0.00,25.0%,25.0%,0.0%,.333,2.00,.500,100.0%,0.00,4.62,-4.62,4.62,sa3025559
Cal Stark,TEX,A+,23,2.0,0.00,0.00,0.00,4.50,0.0%,0.0%,0.0%,.375,1.50,.286,100.0%,4.50,10.12,-5.62,7.43,sa3025560
Tyson Neighbors,BAL,A+,23,3.2,19.64,12.27,1.60,2.45,36.4%,22.7%,13.6%,.313,2.73,.571,41.7%,17.18,7.71,9.47,5.73,sa3025569
Reese Dutton,PHI,A+,25,82.1,7.87,2.84,2.77,1.31,21.4%,7.7%,13.7%,.216,1.11,.244,75.7%,3.39,5.04,-1.65,4.72,sa3025570
Logan Samuels,ATL,A+,24,47.1,9.32,2.85,3.27,0.76,23.1%,7.1%,16.0%,.255,1.35,.324,52.1%,6.08,3.92,2.17,4.47,sa3025571
Josh Randall,WSN,A+,23,43.0,9.00,2.30,3.91,1.47,22.8%,5.8%,16.9%,.263,1.30,.314,71.4%,4.40,4.99,-0.60,4.47,sa3025585
Alexander Meckley,WSN,A+,22,28.1,5.72,7.62,0.75,0.64,13.2%,17.6%,-4.4%,.266,1.87,.303,65.8%,6.04,6.13,-0.09,6.96,sa3025591
Will Watson,NYM,A+,23,2.1,15.43,0.00,4.00,3.86,40.0%,0.0%,40.0%,.300,1.29,.400,0.0%,11.57,5.76,5.81,1.83,sa3025592
Cam Caminiti,ATL,A+,19,83.1,10.04,4.00,2.51,0.43,26.1%,10.4%,15.7%,.206,1.21,.280,64.2%,3.89,3.67,0.22,4.42,sa3025607
Ryan Lambert,NYM,A+,23,1.2,21.60,16.20,1.33,0.00,50.0%,37.5%,12.5%,.000,1.80,.000,66.7%,5.40,4.22,1.18,4.22,sa3025613
Twine Palmer,BAL,A+,21,81.2,9.15,4.52,2.02,0.55,24.0%,11.8%,12.1%,.215,1.29,.281,67.6%,4.08,4.15,-0.07,5.05,sa3025618
Channing Austin,NYM,A+,24,38.1,11.27,5.17,2.18,0.23,30.2%,13.8%,16.4%,.148,1.10,.221,89.2%,1.17,3.33,-2.16,4.69,sa3025635
Hoss Brewer,NYM,A+,25,33.0,9.55,4.09,2.33,1.36,22.9%,9.8%,13.1%,.224,1.36,.266,64.3%,4.36,5.20,-0.83,4.79,sa3025636
Mason Moore,CHW,A+,24,13.2,8.56,7.24,1.18,1.98,18.6%,15.7%,2.9%,.339,2.27,.395,56.0%,10.54,6.99,3.55,5.53,sa3025637
Cole Hertzler,HOU,A+,23,43.0,13.40,5.23,2.56,0.84,36.2%,14.1%,22.0%,.167,1.16,.256,84.1%,2.72,3.74,-1.02,4.12,sa3025638
Carson Dorsey,BAL,A+,23,95.2,9.22,5.08,1.81,1.03,22.8%,12.6%,10.3%,.268,1.60,.337,68.0%,4.80,4.92,-0.12,4.94,sa3025643
Hunter Hodges,NYM,A+,23,48.1,13.22,6.52,2.03,0.74,31.7%,15.6%,16.1%,.203,1.49,.308,64.0%,4.28,4.36,-0.08,4.16,sa3025645
Tanner Witt,NYM,A+,23,29.2,12.74,9.71,1.31,1.21,28.8%,21.9%,6.8%,.227,1.92,.328,61.4%,7.89,6.18,1.71,5.91,sa3025651
Chandler Marsh,BAL,A+,23,48.2,13.13,4.44,2.96,1.85,35.3%,11.9%,23.4%,.190,1.17,.247,67.4%,4.44,5.04,-0.60,4.25,sa3025652
Ethan Bagwell,ATL,A+,20,40.0,8.10,2.25,3.60,1.13,22.5%,6.3%,16.3%,.235,1.13,.278,71.8%,3.83,4.27,-0.44,4.17,sa3025661
