Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Joseph King,STL,A,25,8.1,.400,2.75,21.1%,57.9%,21.1%,0.0%,0.0%,60.0%,20.0%,20.0%,14.3%,34,85,119,sa3020857
Thomas Balboni Jr.,NYY,A,25,2.2,.167,2.50,0.0%,71.4%,28.6%,0.0%,50.0%,42.9%,28.6%,28.6%,12.2%,15,26,41,sa3020861
Wen-Hui Pan,PHI,A,23,6.2,.643,1.50,28.6%,42.9%,28.6%,25.0%,0.0%,42.9%,14.3%,42.9%,14.7%,40,76,116,sa3020878
Franyel Diaz,NYM,A,21,6.0,.313,5.00,29.4%,58.8%,11.8%,0.0%,50.0%,35.3%,17.6%,47.1%,9.1%,61,60,121,sa3020976
Luis De La Cruz,MIA,A,23,40.2,.267,1.52,17.0%,50.0%,33.0%,27.6%,13.8%,40.0%,28.9%,31.1%,14.8%,287,421,708,sa3020981
Eduar Gonzalez,TOR,A,20,11.0,.303,2.57,21.9%,56.3%,21.9%,14.3%,14.3%,55.9%,20.6%,23.5%,11.3%,89,114,203,sa3020993
Elwis Mijares,NYM,A,20,51.1,.326,2.42,22.1%,55.1%,22.8%,25.8%,12.9%,54.0%,20.1%,25.9%,12.3%,339,558,897,sa3021009
Hamlet Garcia,MIA,A,20,10.1,.250,0.67,28.6%,28.6%,42.9%,33.3%,11.1%,38.1%,28.6%,33.3%,14.8%,89,100,189,sa3021022
Duque Hebbert,DET,A,24,5.0,.421,1.50,44.4%,33.3%,22.2%,25.0%,0.0%,42.1%,31.6%,26.3%,16.1%,44,68,112,sa3021026
Clevari Tejada,PIT,A,21,14.0,.091,3.29,3.2%,74.2%,22.6%,42.9%,0.0%,53.1%,15.6%,31.3%,11.9%,95,115,210,sa3021040
Luis Escudero,NYY,A,20,0.2,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,7.1%,11,3,14,sa3021063
Janero Miller,MIA,A,20,6.1,.520,0.83,24.1%,34.5%,41.4%,8.3%,41.7%,46.7%,43.3%,10.0%,12.2%,90,107,197,sa3021077
Hendry Chivilli,MIN,A,20,33.2,.298,1.61,19.6%,49.5%,30.8%,21.2%,15.2%,45.0%,21.1%,33.9%,11.9%,195,341,536,sa3021095
Juan Rosas,TOR,A,20,1.2,.000,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,8.3%,4,8,12,sa3021125
Raimundo De Los Santos,TOR,A,21,2.0,.143,1.50,16.7%,50.0%,33.3%,0.0%,0.0%,71.4%,14.3%,14.3%,0.0%,16,16,32,sa3021202
Julio Zayas,NYM,A,20,4.1,.476,0.88,31.8%,31.8%,36.4%,0.0%,12.5%,22.7%,50.0%,27.3%,0.0%,28,37,65,sa3021234
Heriberto Caraballo,STL,A,21,1.1,.333,0.33,42.9%,14.3%,42.9%,0.0%,33.3%,28.6%,14.3%,57.1%,0.0%,3,14,17,sa3021317
Kevin Verde,NYY,A,20,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,4,2,6,sa3021326
Nolan Perry,TOR,A,22,21.0,.189,1.42,21.6%,45.9%,32.4%,25.0%,8.3%,42.1%,21.1%,36.8%,15.1%,117,207,324,sa3021476
Carlos Castillo,PIT,A,20,2.1,.375,1.33,12.5%,50.0%,37.5%,66.7%,0.0%,50.0%,12.5%,37.5%,4.7%,21,22,43,sa3021500
Giovanni Vargas,STL,A,20,2.0,.286,2.00,14.3%,57.1%,28.6%,0.0%,0.0%,42.9%,57.1%,0.0%,8.3%,17,19,36,sa3021515
Dariel Francia,PIT,A,19,41.2,.273,1.42,25.0%,44.0%,31.0%,35.5%,16.1%,55.8%,18.3%,26.0%,12.5%,364,481,845,sa3021526
Kelvis Salcedo,DET,A,20,35.2,.337,3.13,22.5%,58.8%,18.8%,40.0%,20.0%,58.3%,17.9%,23.8%,16.7%,202,361,563,sa3021531
Yadiel Batista,STL,A,22,65.0,.369,1.40,26.2%,43.1%,30.7%,29.0%,9.7%,45.6%,22.1%,32.4%,11.8%,344,706,1050,sa3021558
Frenny Grant,DET,A,22,13.0,.304,2.20,30.4%,47.8%,21.7%,40.0%,0.0%,47.8%,26.1%,26.1%,18.3%,85,134,219,sa3021572
Jeter Martinez,PIT,A,20,64.1,.322,1.98,25.1%,49.7%,25.1%,21.3%,17.0%,52.1%,21.6%,26.3%,9.5%,485,667,1152,sa3021738
Jonawel Valdez,MIA,A,22,10.2,.281,0.61,17.1%,31.4%,51.4%,38.9%,22.2%,50.0%,11.1%,38.9%,10.2%,90,126,216,sa3021755
David Matoma,PIT,A,20,36.2,.396,2.45,24.8%,53.5%,21.8%,45.5%,13.6%,44.2%,21.2%,34.6%,9.7%,373,431,804,sa3021761
Cristian Hernandez,MIN,A,21,14.2,.450,1.00,35.0%,32.5%,32.5%,0.0%,0.0%,43.9%,26.8%,29.3%,14.2%,113,183,296,sa3021788
Keyner Benitez,MIA,A,20,19.1,.122,2.18,10.3%,61.5%,28.2%,18.2%,18.2%,53.5%,23.3%,23.3%,17.6%,114,193,307,sa3021795
Luis Sotillo,NYM,A,21,5.1,.154,5.50,7.1%,78.6%,14.3%,0.0%,50.0%,85.7%,7.1%,7.1%,10.3%,67,78,145,sa3021804
Luis Avila,PHI,A,23,25.2,.232,0.96,12.1%,43.1%,44.8%,15.4%,11.5%,50.8%,15.3%,33.9%,17.9%,158,277,435,sa3021805
Colin Fields,DET,A,26,3.0,.286,2.00,14.3%,57.1%,28.6%,0.0%,50.0%,50.0%,12.5%,37.5%,11.9%,22,37,59,sa3021985
Joel Garcia,MIN,A,21,7.1,.381,0.86,38.1%,28.6%,33.3%,57.1%,0.0%,42.9%,28.6%,28.6%,13.0%,45,70,115,sa3021999
Nicolas Carreno,NYM,A,20,41.2,.250,1.92,14.6%,56.1%,29.3%,25.0%,8.3%,32.6%,26.7%,40.7%,14.7%,270,411,681,sa3022004
Carlos Mateo,PIT,A,20,9.0,.250,2.33,9.1%,63.6%,27.3%,0.0%,33.3%,30.8%,30.8%,38.5%,20.9%,50,103,153,sa3022011
Franly Urena,TOR,A,22,41.0,.290,0.62,22.3%,29.8%,47.9%,22.2%,8.9%,34.4%,26.0%,39.6%,15.0%,323,437,760,sa3022050
Irving Cota,NYM,A,22,2.0,.500,1.00,33.3%,33.3%,33.3%,50.0%,0.0%,66.7%,16.7%,16.7%,15.6%,5,27,32,sa3022108
Rubén Menes,STL,A,24,12.1,.172,1.45,6.9%,55.2%,37.9%,9.1%,0.0%,58.6%,13.8%,27.6%,17.6%,55,115,170,sa3022122
Keiverson Ramírez,STL,A,20,10.0,.306,1.33,24.3%,43.2%,32.4%,16.7%,8.3%,54.1%,27.0%,18.9%,5.4%,43,105,148,sa3022126
Davidxon Lara,MIA,A,19,20.0,.217,1.31,22.9%,43.8%,33.3%,25.0%,18.8%,40.8%,32.7%,26.5%,10.8%,107,189,296,sa3022127
Elier Morillo,MIA,A,20,58.0,.347,1.31,22.9%,43.8%,33.3%,18.8%,18.8%,36.0%,26.0%,38.0%,14.9%,488,640,1128,sa3022138
Yohanfer Santana,MIA,A,20,3.1,.625,0.67,37.5%,25.0%,37.5%,33.3%,33.3%,22.2%,55.6%,22.2%,13.6%,83,57,140,sa3022143
Kyle Bischoff,MIN,A,26,1.1,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,22.2%,12,15,27,sa3022176
Jefferson Moran,STL,A,22,14.0,.313,1.80,17.6%,52.9%,29.4%,50.0%,20.0%,47.1%,29.4%,23.5%,10.0%,112,138,250,sa3022194
Jose Martinez,NYY,A,21,52.1,.363,1.37,28.7%,41.2%,30.1%,9.8%,14.6%,46.8%,25.5%,27.7%,13.0%,319,590,909,sa3022207
Angel Liranzo,PHI,A,19,9.1,.357,0.75,32.3%,29.0%,38.7%,8.3%,25.0%,19.4%,48.4%,32.3%,11.0%,79,139,218,sa3022217
Dariel Ramon,TOR,A,20,2.0,.000,3.00,40.0%,60.0%,0.0%,0.0%,0.0%,60.0%,0.0%,40.0%,0.0%,8,5,13,sa3022236
Sann Omosako,TOR,A,20,9.0,.095,1.00,20.0%,40.0%,40.0%,50.0%,12.5%,59.1%,13.6%,27.3%,12.3%,34,80,114,sa3022315
Leonardo Rossell,DET,A,21,6.1,.435,1.67,27.3%,45.5%,27.3%,16.7%,0.0%,31.8%,27.3%,40.9%,9.3%,67,83,150,sa3022317
Miguel Mejias,NYM,A,21,48.0,.245,2.19,19.6%,55.1%,25.2%,33.3%,7.4%,49.1%,22.8%,28.1%,15.3%,334,487,821,sa3022328
Jonathan Jimenez,NYM,A,22,39.1,.255,2.03,20.9%,53.0%,26.1%,16.7%,30.0%,44.5%,22.7%,32.8%,7.6%,261,393,654,sa3022343
Christian Rodriguez,NYM,A,21,77.1,.339,1.79,26.7%,47.0%,26.3%,28.1%,14.0%,47.1%,23.1%,29.9%,11.7%,477,784,1261,sa3022360
Dioris Martinez,PIT,A,20,15.0,.286,2.63,14.7%,61.8%,23.5%,50.0%,12.5%,50.0%,19.4%,30.6%,10.0%,115,145,260,sa3022376
Jose M. Rodriguez,NYY,A,22,43.2,.226,0.92,18.9%,38.9%,42.2%,36.8%,7.9%,47.3%,24.7%,28.0%,15.3%,314,457,771,sa3022396
Samuel Carpio,MIA,A,23,60.0,.299,2.41,18.7%,57.5%,23.9%,25.0%,9.4%,49.3%,20.6%,30.1%,12.1%,511,642,1153,sa3022650
Sheng-En Lin,CIN,A,20,61.0,.310,1.24,22.2%,43.1%,34.7%,22.4%,5.2%,42.4%,25.3%,32.4%,11.4%,424,668,1092,sa3022820
Tyler Bradt,STL,A,25,1.0,.500,3.00,25.0%,75.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,15.6%,17,15,32,sa3022859
Jacob Odle,STL,A,22,33.0,.343,2.27,27.9%,50.0%,22.1%,33.3%,13.3%,44.4%,25.0%,30.6%,14.2%,208,376,584,sa3022877
Hunter Kublick,STL,A,22,13.2,.378,2.18,22.2%,53.3%,24.4%,18.2%,0.0%,42.2%,26.7%,31.1%,9.4%,78,145,223,sa3022879
Noble Meyer,MIA,A,21,4.0,.200,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,50.0%,20.0%,30.0%,9.1%,49,50,99,sa3022945
Ixan Henderson,STL,A,24,7.1,.154,1.60,7.1%,57.1%,35.7%,20.0%,20.0%,33.3%,20.0%,46.7%,12.5%,35,69,104,sa3022953
Josh Tiedemann,NYY,A,22,43.1,.346,0.96,23.7%,37.4%,38.8%,14.8%,14.8%,37.1%,27.1%,35.7%,12.0%,269,475,744,sa3022967
Garrett McMillan,PIT,A,25,4.2,.300,4.00,50.0%,40.0%,10.0%,100.0%,0.0%,30.0%,20.0%,50.0%,17.8%,25,48,73,sa3023006
Connor Fenlong,DET,A,26,17.1,.256,1.82,22.5%,50.0%,27.5%,27.3%,9.1%,43.6%,28.2%,28.2%,11.8%,117,171,288,sa3023034
Donye Evans,DET,A,24,33.1,.250,0.62,16.1%,32.2%,51.7%,20.0%,4.4%,52.2%,30.0%,17.8%,13.0%,206,331,537,sa3023037
Brett Banks,NYM,A,24,9.2,.333,0.83,12.0%,40.0%,48.0%,8.3%,33.3%,36.0%,44.0%,20.0%,13.0%,64,98,162,sa3023097
Luke Scherrer,PIT,A,21,0.1,.667,0.00,66.7%,0.0%,33.3%,0.0%,0.0%,66.7%,33.3%,0.0%,12.5%,1,7,8,sa3023140
Jatnk Diaz,DET,A,21,26.1,.419,1.74,30.0%,44.4%,25.6%,13.0%,4.3%,46.8%,22.3%,30.9%,9.0%,239,294,533,sa3023181
Johnathan Rogers,DET,A,21,4.1,.111,0.40,22.2%,22.2%,55.6%,40.0%,0.0%,44.4%,11.1%,44.4%,4.5%,66,44,110,sa3023182
Connor O'Halloran,TOR,A,23,2.0,.333,1.00,33.3%,33.3%,33.3%,100.0%,0.0%,33.3%,33.3%,33.3%,7.7%,17,22,39,sa3023219
Emmett Olson,MIA,A,24,5.0,.364,2.00,25.0%,50.0%,25.0%,0.0%,33.3%,50.0%,33.3%,16.7%,10.0%,51,49,100,sa3023223
Thomas White,MIA,A,21,6.0,.222,3.00,20.0%,60.0%,20.0%,100.0%,50.0%,40.0%,10.0%,50.0%,18.7%,43,64,107,sa3023268
Bryce Warrecker,NYY,A,24,9.0,.250,2.80,29.6%,51.9%,18.5%,40.0%,0.0%,57.1%,17.9%,25.0%,5.2%,47,68,115,sa3023364
Ross Dunn,MIN,A,24,1.0,1.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,9.7%,15,16,31,sa3023414
Charlee Soto,MIN,A,20,2.2,.400,1.00,40.0%,30.0%,30.0%,0.0%,33.3%,27.3%,18.2%,54.5%,11.1%,23,31,54,sa3023450
Brian Hendry,NYY,A,26,5.1,.133,1.00,6.7%,46.7%,46.7%,14.3%,0.0%,46.7%,20.0%,33.3%,9.1%,30,47,77,sa3023525
Justin Militello,STL,A,22,39.0,.336,2.57,24.1%,54.6%,21.3%,30.4%,13.0%,32.4%,27.0%,40.5%,9.9%,333,426,759,sa3023568
Zander Mueth,PIT,A,21,33.1,.312,2.08,26.0%,50.0%,24.0%,25.0%,29.2%,37.0%,25.0%,38.0%,6.7%,332,372,704,sa3023569
Dylan Questad,MIN,A,21,14.1,.450,0.88,22.0%,36.6%,41.5%,5.9%,11.8%,57.1%,19.0%,23.8%,13.0%,165,174,339,sa3023570
Paul Wilson,DET,A,21,16.2,.378,1.67,15.8%,52.6%,31.6%,33.3%,16.7%,32.5%,30.0%,37.5%,10.8%,184,197,381,sa3023596
Dominic Scheffler,CIN,A,21,48.1,.289,2.57,14.4%,61.6%,24.0%,16.7%,13.3%,43.5%,21.4%,35.1%,8.1%,397,505,902,sa3023599
Noah Takacs,PIT,A,24,40.2,.336,2.68,25.4%,54.3%,20.3%,21.4%,14.3%,50.4%,18.4%,31.2%,9.9%,290,446,736,sa3023612
Danny Flatt,NYY,A,22,29.2,.264,0.82,22.0%,35.2%,42.9%,15.4%,12.8%,43.3%,21.1%,35.6%,9.8%,185,304,489,sa3023618
Daviel Hurtado,NYM,A,21,9.0,.409,4.67,19.0%,66.7%,14.3%,0.0%,33.3%,65.2%,21.7%,13.0%,17.3%,37,102,139,sa3023674
Ichiro Cano,CIN,A,21,1.2,.500,0.20,45.5%,9.1%,45.5%,0.0%,20.0%,27.3%,54.5%,18.2%,2.9%,14,21,35,sa3023708
Jose Ledesma,NYY,A,23,38.2,.294,3.63,23.7%,59.8%,16.5%,25.0%,6.3%,32.7%,26.0%,41.3%,9.3%,235,398,633,sa3023811
Alan Reyes,STL,A,22,9.0,.231,0.69,15.4%,34.6%,50.0%,15.4%,7.7%,55.6%,14.8%,29.6%,12.9%,56,99,155,sa3023814
Branneli Franco,STL,A,19,15.0,.256,1.27,16.7%,46.7%,36.7%,0.0%,18.2%,40.0%,30.0%,30.0%,14.1%,72,127,199,sa3023818
Jose Guevara,NYM,A,21,7.0,.375,1.75,31.3%,43.8%,25.0%,25.0%,25.0%,37.5%,18.8%,43.8%,17.7%,43,70,113,sa3023823
Alejandro Rivera,CIN,A,19,11.0,.231,0.67,23.1%,30.8%,46.2%,25.0%,16.7%,50.0%,14.3%,35.7%,16.5%,87,125,212,sa3023840
Jesús García,STL,A,20,42.2,.282,1.71,22.8%,48.8%,28.5%,20.0%,17.1%,44.8%,24.0%,31.2%,8.6%,247,440,687,sa3023846
Victor Espiritu,TOR,A,21,2.1,.200,0.50,40.0%,20.0%,40.0%,50.0%,0.0%,40.0%,0.0%,60.0%,6.3%,11,21,32,sa3023847
Edgar Gallegos,TOR,A,20,3.0,.125,1.00,25.0%,37.5%,37.5%,0.0%,0.0%,25.0%,37.5%,37.5%,15.6%,8,24,32,sa3023857
Irvin Nunez,MIN,A,20,2.0,.500,0.33,33.3%,16.7%,50.0%,16.7%,16.7%,61.5%,7.7%,30.8%,2.6%,16,23,39,sa3023899
Victor Leal,MIN,A,19,1.0,.700,1.00,40.0%,30.0%,30.0%,33.3%,0.0%,40.0%,10.0%,50.0%,0.0%,11,14,25,sa3023948
Stharlin Torres,CIN,A,20,68.1,.313,1.22,25.3%,41.0%,33.6%,26.0%,16.4%,47.5%,22.6%,29.9%,10.0%,379,686,1065,sa3024080
Kifraidy Encarnacion,MIA,A,20,3.1,.200,0.50,0.0%,33.3%,66.7%,25.0%,25.0%,16.7%,33.3%,50.0%,18.2%,40,37,77,sa3024081
Melvin Rodriguez,MIN,A,20,12.0,.429,1.80,20.0%,51.4%,28.6%,40.0%,20.0%,45.9%,27.0%,27.0%,18.8%,105,161,266,sa3024087
Irwin Ramirez,PIT,A,19,41.1,.370,2.00,21.1%,52.6%,26.3%,16.7%,20.0%,54.8%,20.9%,24.3%,13.6%,342,423,765,sa3024088
Bryan Salgado,CIN,A,19,6.2,.273,3.50,25.0%,58.3%,16.7%,50.0%,50.0%,75.0%,8.3%,16.7%,15.7%,35,54,89,sa3024104
Orlando Gonzalez,PHI,A,23,17.2,.343,1.33,22.2%,44.4%,33.3%,16.7%,8.3%,56.8%,18.9%,24.3%,17.5%,114,171,285,sa3024196
Xavier Cruz,STL,A,20,5.2,.250,2.00,25.0%,50.0%,25.0%,0.0%,50.0%,55.6%,33.3%,11.1%,18.6%,54,59,113,sa3024203
Wilmer Lugo,NYM,A,20,0.2,.333,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,0.0%,66.7%,33.3%,3.2%,17,14,31,sa3024204
Victor Trejo,PIT,A,20,16.1,.227,1.20,29.8%,38.3%,31.9%,26.7%,26.7%,35.4%,35.4%,29.2%,13.1%,83,153,236,sa3024218
Eligio Arias,PHI,A,23,1.0,.000,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,30.8%,5,8,13,sa3024228
Luis Pimentel,CIN,A,22,9.2,.355,1.20,24.1%,41.4%,34.5%,40.0%,10.0%,46.9%,21.9%,31.3%,8.8%,89,116,205,sa3024231
Zuher Yousuf,PHI,A,20,78.2,.387,1.43,29.7%,41.4%,28.9%,15.3%,11.1%,44.8%,27.0%,28.2%,10.2%,473,866,1339,sa3024271
Carlos Rodriguez,DET,A,20,15.0,.262,2.18,12.5%,60.0%,27.5%,9.1%,0.0%,52.3%,29.5%,18.2%,12.8%,74,160,234,sa3024277
Wifrailyn Jaquez,PIT,A,19,13.0,.381,0.88,26.8%,34.1%,39.0%,12.5%,0.0%,30.2%,32.6%,37.2%,12.9%,83,142,225,sa3024278
Jayden Kim,PIT,A,19,1.0,.400,0.25,16.7%,16.7%,66.7%,0.0%,25.0%,33.3%,16.7%,50.0%,0.0%,4,11,15,sa3024293
Reinold Navarro,PIT,A,19,69.1,.287,0.75,28.8%,30.5%,40.7%,20.8%,8.3%,32.8%,29.4%,37.8%,16.1%,588,762,1350,sa3024459
Cesar Aquino,PIT,A,21,29.1,.307,0.81,26.4%,33.0%,40.7%,24.3%,8.1%,41.8%,26.4%,31.9%,8.1%,120,273,393,sa3024469
Dony Aguilera,CIN,A,19,1.1,.667,4.00,16.7%,66.7%,16.7%,0.0%,100.0%,100.0%,0.0%,0.0%,5.0%,22,18,40,sa3024470
Manuel Genao,MIA,A,20,108.0,.329,3.14,26.0%,56.1%,17.9%,19.6%,13.7%,42.6%,24.0%,33.4%,12.8%,628,1124,1752,sa3024519
Jonathan Rosario,MIA,A,19,8.2,.313,2.75,11.8%,64.7%,23.5%,50.0%,25.0%,35.3%,29.4%,35.3%,6.2%,86,91,177,sa3024540
Gerinton Mendez,MIA,A,19,19.0,.333,1.57,21.7%,47.8%,30.4%,28.6%,21.4%,60.4%,22.9%,16.7%,13.8%,168,195,363,sa3024543
Ramiro Villanueva,MIN,A,20,52.0,.320,0.79,30.2%,30.9%,38.9%,20.7%,8.6%,44.4%,25.2%,30.5%,7.9%,380,558,938,sa3024602
Joel Lara,NYM,A,19,69.2,.247,1.89,19.3%,52.8%,28.0%,35.6%,8.9%,42.2%,23.5%,34.3%,9.9%,569,727,1296,sa3024620
Gabriel Chinchilla,STL,A,19,27.1,.356,1.05,34.9%,33.3%,31.7%,25.0%,35.0%,37.9%,40.9%,21.2%,13.3%,181,321,502,sa3024773
Manuel Colon,PHI,A,19,8.0,.286,1.00,33.3%,33.3%,33.3%,14.3%,14.3%,42.9%,28.6%,28.6%,10.5%,77,85,162,sa3024788
Silvano Hechavarria,TOR,A,23,33.1,.268,0.80,20.6%,35.3%,44.1%,24.4%,15.6%,49.0%,21.2%,29.8%,11.8%,201,373,574,sa3024856
Gerardo Lopez,PHI,A,20,2.0,.250,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,0.0%,25.0%,75.0%,18.2%,8,14,22,sa3024891
Emilio Obispo,NYM,A,19,53.1,.281,2.03,16.9%,55.6%,27.5%,25.6%,5.1%,56.6%,15.9%,27.6%,12.8%,342,569,911,sa3024918
Ian Medina,MIA,A,21,38.2,.340,1.10,22.2%,40.7%,37.0%,27.5%,10.0%,46.8%,22.5%,30.6%,9.8%,311,403,714,sa3024939
Anthony Mena,NYY,A,21,16.1,.182,1.53,17.4%,50.0%,32.6%,20.0%,13.3%,41.3%,19.6%,39.1%,8.8%,83,133,216,sa3024947
Rafael Arias,NYY,A,22,14.0,.286,1.88,20.7%,51.7%,27.6%,25.0%,12.5%,44.8%,17.2%,37.9%,14.8%,71,138,209,sa3025007
Hunter Hollan,CIN,A,24,15.2,.175,0.76,16.7%,36.1%,47.2%,29.4%,11.8%,47.2%,38.9%,13.9%,9.1%,124,118,242,sa3025045
Jhonan Coba,DET,A,19,3.0,.167,0.50,50.0%,16.7%,33.3%,0.0%,0.0%,50.0%,50.0%,0.0%,17.9%,12,27,39,sa3025048
Victor Rodriguez,MIA,A,19,16.1,.268,1.33,20.5%,45.5%,34.1%,26.7%,26.7%,40.0%,22.2%,37.8%,10.3%,151,169,320,sa3025066
Jose Lopez,NYM,A,22,33.1,.233,0.88,16.3%,39.1%,44.6%,19.5%,17.1%,49.5%,21.6%,28.9%,13.3%,258,329,587,sa3025068
Brad Pacheco,PHI,A,21,101.1,.325,1.68,20.3%,50.0%,29.7%,25.6%,13.4%,46.6%,24.0%,29.4%,13.5%,492,1008,1500,sa3025116
Ryjeteri Merite,CIN,A,20,12.0,.269,1.00,25.9%,37.0%,37.0%,40.0%,10.0%,40.7%,11.1%,48.1%,15.3%,78,118,196,sa3025117
Deivi Villafana,CIN,A,23,66.1,.313,1.35,19.3%,46.4%,34.3%,29.6%,8.5%,46.9%,21.6%,31.5%,13.1%,357,674,1031,sa3025142
Colby Holcombe,TOR,A,23,2.1,.500,0.75,41.7%,25.0%,33.3%,0.0%,50.0%,50.0%,25.0%,25.0%,7.9%,29,34,63,sa3025302
Jake Faherty,MIA,A,23,16.2,.161,4.00,19.4%,64.5%,16.1%,20.0%,0.0%,43.8%,18.8%,37.5%,7.3%,252,175,427,sa3025331
Jean Brito,NYM,A,20,6.0,.429,1.67,27.3%,45.5%,27.3%,33.3%,16.7%,59.1%,27.3%,13.6%,9.6%,63,83,146,sa3025348
Tegan Cain,PHI,A,23,23.2,.347,1.92,27.1%,47.9%,25.0%,16.7%,8.3%,44.0%,26.0%,30.0%,18.0%,151,248,399,sa3025465
Luke Hayden,CIN,A,23,8.1,.409,2.00,21.7%,52.2%,26.1%,50.0%,16.7%,60.9%,21.7%,17.4%,17.0%,66,87,153,sa3025504
Kyler Carmack,PHI,A,23,5.1,.636,2.00,10.0%,60.0%,30.0%,33.3%,0.0%,36.4%,27.3%,36.4%,15.9%,53,73,126,sa3025510
Kyle Robinson,PIT,A,22,3.0,.250,2.00,33.3%,44.4%,22.2%,0.0%,50.0%,66.7%,11.1%,22.2%,10.8%,11,26,37,sa3025537
Will Watson,NYM,A,23,6.0,.188,1.00,25.0%,37.5%,37.5%,16.7%,0.0%,25.0%,25.0%,50.0%,11.4%,25,45,70,sa3025592
Ryan Lambert,NYM,A,23,1.2,.400,0.33,20.0%,20.0%,60.0%,33.3%,0.0%,60.0%,0.0%,40.0%,12.8%,16,23,39,sa3025613
Ethan Lanthier,NYM,A,23,32.2,.315,1.15,24.5%,40.4%,35.1%,15.2%,15.2%,43.6%,27.7%,28.7%,13.1%,226,323,549,sa3025614
Luke Lashutka,MIA,A,24,4.2,.538,1.00,38.5%,30.8%,30.8%,50.0%,0.0%,38.5%,38.5%,23.1%,13.7%,42,60,102,sa3025655
Preston Howey,DET,A,24,6.1,.333,6.00,26.3%,63.2%,10.5%,50.0%,50.0%,26.3%,36.8%,36.8%,10.2%,55,82,137,sa3025660
Brady Afthim,CIN,A,23,27.0,.269,1.18,30.4%,37.7%,31.9%,45.5%,13.6%,35.7%,20.0%,44.3%,10.8%,185,305,490,sa3025791
Jaden Alba,STL,A,20,11.2,.414,1.10,27.6%,37.9%,34.5%,30.0%,0.0%,37.9%,31.0%,31.0%,10.8%,100,132,232,sa3025835
Jack Anker,PIT,A,22,50.1,.336,1.21,20.9%,43.2%,35.8%,18.9%,5.7%,42.3%,24.2%,33.6%,13.3%,238,530,768,sa3026107
Bryce Archie,CIN,A,22,46.1,.300,1.37,14.8%,49.2%,35.9%,23.9%,8.7%,44.0%,23.9%,32.1%,11.3%,311,484,795,sa3026155
Trace Baker,TOR,A,22,4.0,.250,2.00,25.0%,50.0%,25.0%,50.0%,0.0%,37.5%,25.0%,37.5%,9.4%,27,37,64,sa3026451
Max Bayles,MIN,A,21,1.0,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,50.0%,50.0%,0.0%,0.0%,17,11,28,sa3026768
Matthew Becker,MIN,A,23,8.1,.095,0.63,27.8%,27.8%,44.4%,37.5%,0.0%,38.1%,33.3%,28.6%,10.1%,54,84,138,sa3026849
Liam Best,STL,A,22,40.2,.351,1.52,23.1%,46.3%,30.6%,33.3%,6.1%,37.3%,25.5%,37.3%,12.6%,328,458,786,sa3027094
Josh Blum,NYM,A,23,8.0,.150,1.50,16.7%,50.0%,33.3%,0.0%,0.0%,35.0%,15.0%,50.0%,7.1%,58,83,141,sa3027287
Cody Bowker,PHI,A,22,39.2,.253,0.68,14.1%,34.6%,51.3%,20.0%,15.0%,34.6%,25.9%,39.5%,14.5%,249,434,683,sa3027486
Jake Brink,CIN,A,23,56.2,.350,1.42,27.4%,42.6%,30.0%,29.8%,24.6%,42.4%,30.4%,27.2%,9.1%,367,544,911,sa3027698
Thomas Burns,MIN,A,21,1.0,.750,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,25.0%,25.0%,50.0%,10.3%,13,16,29,sa3028094
Frank Camarillo,NYM,A,22,31.0,.258,0.91,29.2%,33.7%,37.1%,21.2%,12.1%,51.1%,25.0%,23.9%,13.1%,176,343,519,sa3028299
Greysen Carter,NYY,A,23,51.2,.280,3.26,17.6%,63.0%,19.3%,26.1%,17.4%,36.1%,24.6%,39.3%,12.2%,411,547,958,sa3028529
Charlie Christensen,DET,A,22,35.1,.311,1.60,28.8%,43.8%,27.4%,25.0%,5.0%,38.2%,34.2%,27.6%,15.7%,183,379,562,sa3028883
Jake Clemente,MIA,A,22,71.0,.293,2.07,23.2%,51.8%,25.0%,19.5%,19.5%,39.8%,24.6%,35.7%,12.4%,563,772,1335,sa3029027
Javen Coleman,TOR,A,24,1.2,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,0.0%,26.1%,6,17,23,sa3029151
Gabe Craig,PHI,A,24,22.0,.311,1.20,26.7%,40.0%,33.3%,20.0%,6.7%,44.4%,22.2%,33.3%,14.2%,144,230,374,sa3029515
