Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Anthony Aquino,CIN,DSL,20,22.2,.197,1.13,15.0%,45.0%,40.0%,29.2%,4.2%,54.8%,16.1%,29.0%,15.0%,158,202,360,sa3025108
Nomar Meza,HOU,DSL,19,20.1,.232,0.89,24.4%,35.6%,40.0%,22.2%,5.6%,45.8%,22.9%,31.3%,12.4%,128,139,267,sa3025125
Alvaro Carrillo,NYM,DSL,21,21.2,.214,2.11,24.3%,51.4%,24.3%,11.1%,0.0%,41.5%,22.0%,36.6%,24.4%,147,189,336,sa3025127
Gabriel Paez,TBR,DSL,19,10.1,.500,0.31,32.3%,16.1%,51.6%,6.3%,6.3%,32.3%,41.9%,25.8%,16.6%,61,114,175,sa3025143
Samuel Bello,ARI,DSL,21,21.2,.322,1.94,11.7%,58.3%,30.0%,5.6%,11.1%,41.0%,21.3%,37.7%,10.8%,159,203,362,sa3025144
Gustavo De La Cruz,ARI,DSL,20,20.1,.256,0.78,20.0%,35.0%,45.0%,16.7%,5.6%,38.6%,27.3%,34.1%,17.6%,157,206,363,sa3025150
Allen Ajoti,LAD,DSL,20,18.2,.344,0.85,20.0%,36.7%,43.3%,19.2%,3.8%,46.8%,22.6%,30.6%,11.5%,124,162,286,sa3025172
Geremias Pena,ARI,DSL,19,26.0,.288,1.19,16.4%,45.5%,38.2%,33.3%,4.8%,41.0%,23.0%,36.1%,12.4%,185,250,435,sa3025191
Alberto Toribio,KCR,DSL,19,10.1,.423,1.00,20.0%,40.0%,40.0%,30.0%,0.0%,42.3%,15.4%,42.3%,11.8%,75,95,170,sa3025239
Luis Hernandez,SFG,DSL,20,39.0,.288,1.07,18.3%,42.3%,39.4%,9.8%,4.9%,48.6%,15.9%,35.5%,10.7%,237,285,522,sa3025447
Luis Yepes,CIN,DSL,20,25.2,.283,1.08,10.2%,46.6%,43.2%,28.9%,5.3%,49.5%,24.7%,25.8%,7.9%,185,206,391,sa3025464
Christopher Rochin,NYM,DSL,19,29.0,.338,1.30,25.4%,42.3%,32.4%,26.1%,8.7%,56.9%,16.7%,26.4%,13.7%,155,231,386,sa3025466
Shai Romero,LAD,DSL,18,8.0,.385,3.75,26.9%,57.7%,15.4%,25.0%,0.0%,42.3%,11.5%,46.2%,10.8%,133,98,231,sa3067273
Joseph Deng Thon,LAD,DSL,18,11.1,.306,0.75,19.2%,34.6%,46.2%,16.7%,8.3%,31.0%,34.5%,34.5%,7.8%,135,97,232,sa3067274
Dani Richar,BOS,DSL,20,18.0,.340,3.75,20.8%,62.5%,16.7%,12.5%,0.0%,47.1%,15.7%,37.3%,10.3%,191,177,368,sa3067561
Kauriel Leon,LAA,DSL,19,16.2,.382,1.39,6.5%,54.3%,39.1%,44.4%,5.6%,45.8%,25.0%,29.2%,10.0%,137,154,291,sa3067562
Daniel Gómez,STL,DSL,18,37.1,.288,0.81,15.8%,37.6%,46.5%,27.7%,8.5%,48.6%,21.0%,30.5%,14.7%,174,343,517,sa3067564
Ranci Castillo,BOS,DSL,19,22.1,.377,1.88,22.0%,50.8%,27.1%,18.8%,6.3%,50.8%,23.0%,26.2%,10.0%,204,197,401,sa3067568
Maickol Reyes,PIT,DSL,18,35.1,.231,1.14,19.4%,43.0%,37.6%,22.9%,2.9%,43.4%,25.3%,31.3%,9.9%,178,268,446,sa3067569
Asael Arias,BAL,DSL,20,14.0,.257,0.45,12.1%,27.3%,60.6%,25.0%,0.0%,45.7%,31.4%,22.9%,10.6%,134,140,274,sa3067570
Laurens Sosa,BAL,DSL,18,12.1,.563,1.46,33.3%,39.6%,27.1%,15.4%,0.0%,43.8%,25.0%,31.3%,10.6%,167,162,329,sa3067571
Carlos Luces,KCR,DSL,19,18.1,.250,1.19,16.7%,45.2%,38.1%,31.3%,0.0%,43.2%,20.5%,36.4%,9.3%,170,162,332,sa3067573
Jorge Mitre,PHI,DSL,20,17.0,.368,1.46,13.5%,51.4%,35.1%,15.4%,0.0%,31.6%,36.8%,31.6%,9.2%,120,185,305,sa3067575
Fernando Figuera,PIT,DSL,20,12.1,.115,0.69,8.3%,37.5%,54.2%,38.5%,0.0%,46.2%,34.6%,19.2%,10.1%,128,100,228,sa3067584
Manuel Ruiz,WSN,DSL,20,32.2,.291,1.00,15.3%,42.4%,42.4%,22.2%,0.0%,41.9%,29.1%,29.1%,16.2%,221,309,530,sa3067585
Juan Quinones,MIN,DSL,18,16.2,.385,0.90,21.6%,37.3%,41.2%,23.8%,9.5%,44.4%,29.6%,25.9%,12.1%,161,193,354,sa3067587
Keyner Cedeno,MIA,DSL,18,39.0,.299,2.05,8.2%,61.6%,30.1%,36.4%,4.5%,57.0%,21.5%,21.5%,22.2%,196,358,554,sa3067588
Yerlin Burgos,OAK,DSL,18,8.1,.429,1.25,14.3%,47.6%,38.1%,37.5%,0.0%,34.8%,30.4%,34.8%,7.0%,102,85,187,sa3067591
Henry Alcantara,SEA,DSL,18,33.2,.265,1.65,10.0%,56.0%,34.0%,11.8%,8.8%,51.9%,15.1%,33.0%,14.7%,225,280,505,sa3067592
Starlin Alberto,CIN,DSL,18,22.2,.300,0.53,20.7%,27.6%,51.7%,43.3%,0.0%,50.0%,23.3%,26.7%,10.6%,173,212,385,sa3067594
Jider Corpas,CHC,DSL,18,38.2,.305,1.65,21.7%,48.7%,29.6%,20.6%,8.8%,59.8%,17.9%,22.2%,8.3%,179,291,470,sa3067596
Ricardo Reyes,OAK,DSL,18,46.1,.321,1.08,26.2%,38.3%,35.5%,32.0%,10.0%,42.8%,26.2%,31.0%,11.0%,299,416,715,sa3067598
Albert Munoz,CHW,DSL,17,3.1,.000,2.50,12.5%,62.5%,25.0%,50.0%,0.0%,62.5%,12.5%,25.0%,12.2%,17,24,41,sa3067599
Luis Dorante,CLE,DSL,19,17.0,.357,1.42,20.7%,46.6%,32.8%,36.8%,10.5%,48.3%,19.0%,32.8%,6.3%,171,196,367,sa3067600
Amilcar Teran,CLE,DSL,18,18.0,.476,0.78,17.4%,36.2%,46.4%,25.0%,21.9%,55.7%,18.6%,25.7%,13.3%,120,218,338,sa3067605
Randy Angomas,NYY,DSL,18,26.0,.405,1.58,16.2%,51.4%,32.4%,25.0%,8.3%,44.7%,15.8%,39.5%,11.6%,302,308,610,sa3067607
Maicol Lauriano,BAL,DSL,20,8.0,.263,1.33,26.3%,42.1%,31.6%,33.3%,0.0%,57.9%,21.1%,21.1%,14.3%,62,71,133,sa3067608
Luis Rodriguez,NYY,DSL,21,24.2,.357,1.80,13.8%,55.4%,30.8%,35.0%,5.0%,51.5%,16.7%,31.8%,14.4%,151,218,369,sa3067609
Albertt Medina,PHI,DSL,18,19.1,.302,0.61,24.5%,28.6%,46.9%,21.7%,0.0%,51.0%,25.5%,23.5%,12.5%,114,174,288,sa3067610
Reynell Ramos,KCR,DSL,19,37.1,.343,1.47,21.8%,46.5%,31.7%,21.9%,0.0%,51.4%,22.9%,25.7%,18.8%,172,344,516,sa3067611
Antwan Montana,CLE,DSL,18,10.1,.323,2.83,25.8%,54.8%,19.4%,16.7%,16.7%,50.0%,25.0%,25.0%,6.6%,111,118,229,sa3067614
Jainer Marmolejos,BAL,DSL,18,19.0,.246,1.26,18.9%,45.3%,35.8%,21.1%,0.0%,49.1%,28.1%,22.8%,11.9%,154,166,320,sa3067619
Cristhian Duarte,TOR,DSL,18,43.0,.323,1.22,21.9%,43.0%,35.2%,26.7%,2.2%,47.3%,26.7%,26.0%,23.6%,123,322,445,sa3067622
Starling Reyes,LAA,DSL,19,23.1,.317,1.63,15.3%,52.5%,32.2%,10.5%,0.0%,57.8%,20.3%,21.9%,12.9%,234,247,481,sa3067625
Kelvin Marte,SDP,DSL,19,15.0,.340,1.35,18.4%,46.9%,34.7%,17.6%,17.6%,47.2%,30.2%,22.6%,9.2%,117,154,271,sa3067627
Angel Rosado,PIT,DSL,20,25.1,.226,0.96,15.0%,41.7%,43.3%,19.2%,7.7%,54.7%,18.8%,26.6%,14.1%,157,225,382,sa3067628
Alexander Lopez,TBR,DSL,20,26.0,.315,0.81,20.5%,35.6%,43.8%,21.9%,6.3%,33.3%,30.7%,36.0%,15.7%,116,216,332,sa3067631
Gregory Sanchez,ARI,DSL,21,19.1,.415,1.88,25.8%,48.4%,25.8%,18.8%,12.5%,49.3%,25.4%,25.4%,10.6%,143,215,358,sa3067633
Allan Griman,BOS,DSL,19,33.2,.380,1.31,20.0%,45.3%,34.7%,15.4%,3.8%,53.2%,22.8%,24.1%,14.9%,254,372,626,sa3067636
Anderson Ozuna,NYM,DSL,19,18.0,.216,2.50,10.6%,63.8%,25.5%,33.3%,0.0%,38.8%,26.5%,34.7%,15.0%,81,132,213,sa3067637
Breyner Figuereo,TEX,DSL,18,15.1,.370,3.25,34.6%,50.0%,15.4%,0.0%,25.0%,50.0%,25.0%,25.0%,23.9%,123,162,285,sa3067647
Victor Familia,PIT,DSL,19,1.0,.500,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,16.7%,13,5,18,sa3067654
Esnaider Vargas,WSN,DSL,18,0.1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,30.0%,5,5,10,sa3067726
Elias Reyno,ATL,DSL,18,0.2,.333,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,33.3%,66.7%,0.0%,0.0%,6,4,10,sa3067741
Luis Sanchez,CHC,DSL,18,2.0,.375,5.00,25.0%,62.5%,12.5%,0.0%,0.0%,75.0%,12.5%,12.5%,5.9%,17,17,34,sa3067759
Yananyer Luis Abreu,CHC,DSL,18,10.1,.207,1.67,17.2%,51.7%,31.0%,33.3%,33.3%,43.8%,18.8%,37.5%,11.9%,74,85,159,sa3067763
Geomaikel Martinez,BOS,DSL,18,0.2,.600,0.50,40.0%,20.0%,40.0%,50.0%,0.0%,60.0%,0.0%,40.0%,0.0%,12,9,21,sa3067774
Jhonny Osta,BOS,DSL,18,0.1,.000,0.00,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0,1,1,sa3067777
Fabian Dorta,DET,DSL,18,0.1,1.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,5.9%,10,7,17,sa3067823
Jayln Pinder,TEX,DSL,18,0.1,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0,2,2,sa3067867
Christian Colon,HOU,DSL,18,2.0,.333,1.50,44.4%,33.3%,22.2%,100.0%,0.0%,33.3%,22.2%,44.4%,0.0%,22,21,43,sa3067876
Cesar Garcia,MIA,DSL,18,4.2,.316,0.27,5.0%,20.0%,75.0%,26.7%,6.7%,40.0%,35.0%,25.0%,3.2%,30,33,63,sa3067883
Yowander Mercedes,DET,DSL,21,15.1,.333,1.20,24.1%,41.4%,34.5%,10.0%,20.0%,27.6%,20.7%,51.7%,13.0%,216,191,407,sa3068073
Ryan Rodríguez,STL,DSL,18,1.2,.556,1.67,20.0%,50.0%,30.0%,0.0%,33.3%,50.0%,20.0%,30.0%,3.4%,34,25,59,sa3068074
Albert Vega,PIT,DSL,19,19.2,.190,0.74,7.0%,39.5%,53.5%,30.4%,8.7%,50.0%,13.6%,36.4%,10.5%,225,214,439,sa3068077
Alving Campusano,KCR,DSL,19,17.2,.188,2.80,15.6%,62.2%,22.2%,40.0%,0.0%,45.8%,18.8%,35.4%,17.3%,82,132,214,sa3068081
Carlos Alvarez,SDP,DSL,18,44.1,.300,1.17,14.5%,46.2%,39.3%,30.4%,0.0%,51.6%,18.9%,29.5%,12.5%,244,389,633,sa3068082
Miguel Valdez,ARI,DSL,19,9.2,.484,0.93,10.0%,43.3%,46.7%,7.1%,0.0%,45.2%,16.1%,38.7%,11.9%,83,94,177,sa3068085
Dariel Miguel,PIT,DSL,19,13.1,.265,0.75,22.2%,33.3%,44.4%,43.8%,12.5%,47.2%,19.4%,33.3%,12.2%,119,127,246,sa3068088
Agustin Campusano,MIN,DSL,18,36.0,.413,0.79,15.0%,37.5%,47.5%,17.5%,1.8%,49.6%,25.2%,25.2%,8.5%,292,342,634,sa3068091
Yadiel Roquez,TEX,DSL,19,43.1,.322,0.57,16.8%,30.1%,53.1%,30.0%,1.7%,46.6%,25.9%,27.6%,14.4%,257,422,679,sa3068093
Andres Ortiz,DET,DSL,19,39.2,.280,0.64,14.8%,33.3%,51.9%,21.4%,10.7%,34.8%,30.4%,34.8%,9.6%,328,401,729,sa3068094
Jousuet Martinez,WSN,DSL,19,3.2,.200,1.25,10.0%,50.0%,40.0%,0.0%,0.0%,36.4%,36.4%,27.3%,17.0%,25,22,47,sa3068095
Oliver Castillo,DET,DSL,21,24.2,.419,0.76,20.0%,34.7%,45.3%,23.5%,5.9%,43.4%,27.6%,28.9%,11.6%,178,217,395,sa3068099
Jorman Santana,HOU,DSL,19,18.2,.283,1.00,13.3%,43.3%,43.3%,23.1%,7.7%,53.2%,21.0%,25.8%,9.4%,128,192,320,sa3068101
Mario Gonzalez,SFG,DSL,19,32.1,.457,2.00,28.9%,47.4%,23.7%,17.4%,13.0%,57.1%,26.5%,16.3%,16.4%,171,281,452,sa3068102
Alex Gonzalez,HOU,DSL,20,27.2,.258,0.70,20.3%,32.8%,46.9%,23.3%,6.7%,43.8%,26.6%,29.7%,14.6%,183,207,390,sa3068103
Yosniel Menendez,TBR,DSL,19,24.0,.369,1.45,18.3%,48.3%,33.3%,20.0%,10.0%,59.0%,18.0%,23.0%,12.8%,139,166,305,sa3068104
Jesus Delgado,OAK,DSL,20,15.2,.350,1.18,2.6%,52.6%,44.7%,5.9%,0.0%,62.5%,15.0%,22.5%,12.7%,96,164,260,sa3068106
Lionel Prevosti,ATL,DSL,19,33.2,.347,1.18,15.0%,46.0%,39.0%,33.3%,7.7%,49.0%,21.2%,29.8%,13.5%,281,365,646,sa3068107
Edelson Canelon,MIA,DSL,18,8.2,.071,1.20,8.3%,50.0%,41.7%,40.0%,0.0%,64.3%,21.4%,14.3%,15.8%,101,82,183,sa3068108
Santiago Linares,MIA,DSL,18,36.2,.370,0.91,26.7%,35.0%,38.3%,19.6%,0.0%,55.1%,25.2%,19.7%,9.2%,245,394,639,sa3068109
Adrian Pena,MIA,DSL,18,28.0,.387,1.00,32.3%,33.9%,33.9%,23.8%,0.0%,45.2%,24.2%,30.6%,12.6%,342,311,653,sa3068110
Juan Jordan,LAA,DSL,18,13.2,.135,0.68,11.1%,36.1%,52.8%,15.8%,5.3%,52.6%,26.3%,21.1%,14.8%,61,122,183,sa3068115
Jeremiah Jones,SFG,DSL,18,14.0,.375,1.00,19.1%,40.4%,40.4%,21.1%,0.0%,47.9%,31.3%,20.8%,14.7%,109,143,252,sa3068116
Ramces Camargo,CIN,DSL,19,19.0,.375,1.05,14.0%,44.0%,42.0%,23.8%,9.5%,52.9%,19.6%,27.5%,13.0%,180,175,355,sa3068117
Ismanuel Piña,SEA,DSL,20,20.1,.230,0.67,19.4%,32.3%,48.4%,33.3%,6.7%,46.0%,28.6%,25.4%,12.9%,123,156,279,sa3068119
Jhose Brea,OAK,DSL,18,43.0,.267,1.58,15.8%,51.5%,32.7%,21.2%,6.1%,47.7%,16.5%,35.8%,11.7%,271,346,617,sa3068120
Sheroky Rodriguez,DET,DSL,18,45.1,.284,1.58,14.7%,52.2%,33.1%,17.8%,4.4%,42.7%,18.9%,38.5%,10.2%,299,384,683,sa3068121
Emmanuel Pena,BAL,DSL,18,30.1,.265,1.08,23.5%,39.7%,36.8%,32.0%,8.0%,38.0%,28.2%,33.8%,11.7%,311,302,613,sa3068124
Samuel Teran,BAL,DSL,17,21.1,.333,1.67,13.8%,53.8%,32.3%,38.1%,9.5%,55.2%,13.4%,31.3%,11.6%,148,206,354,sa3068125
Johander Rivero,CLE,DSL,18,31.0,.291,1.62,25.7%,45.9%,28.4%,14.3%,4.8%,45.6%,16.5%,38.0%,13.9%,219,329,548,sa3068126
Yoshtner Farfan,CLE,DSL,18,14.0,.235,0.63,23.5%,29.4%,47.1%,43.8%,0.0%,58.8%,11.8%,29.4%,11.5%,107,119,226,sa3068127
Kevin Centeno,NYY,DSL,20,21.2,.277,0.83,10.6%,40.4%,48.9%,26.1%,8.7%,32.7%,22.4%,44.9%,13.0%,209,231,440,sa3068130
Kevin Martinez,COL,DSL,18,39.2,.306,1.02,23.9%,38.5%,37.6%,36.6%,12.2%,61.9%,15.9%,22.1%,14.3%,215,366,581,sa3068133
Derik Aquino,LAD,DSL,19,34.1,.291,1.33,20.3%,45.6%,34.2%,18.5%,3.7%,43.2%,25.9%,30.9%,15.4%,216,290,506,sa3068135
Jonathan Santana,CIN,DSL,19,11.2,.231,0.47,15.4%,26.9%,57.7%,20.0%,13.3%,60.7%,21.4%,17.9%,8.8%,166,131,297,sa3068138
Luis Cruz,CIN,DSL,19,25.1,.407,0.81,18.8%,36.3%,45.0%,11.1%,8.3%,51.2%,23.8%,25.0%,10.4%,169,272,441,sa3068139
Ivan Pacheco,LAD,DSL,19,10.0,.433,1.60,7.1%,57.1%,35.7%,10.0%,10.0%,48.1%,29.6%,22.2%,17.9%,40,77,117,sa3068140
Melvin Robles,KCR,DSL,18,35.2,.323,1.08,18.9%,42.1%,38.9%,32.4%,0.0%,43.4%,21.2%,35.4%,16.1%,182,320,502,sa3068142
Jefferson Encarnacion,TEX,DSL,21,31.2,.468,1.58,20.6%,48.6%,30.8%,27.3%,3.0%,45.9%,24.3%,29.7%,15.2%,234,324,558,sa3068145
Gustavo Garcia,MIL,DSL,18,22.2,.346,1.14,25.0%,40.0%,35.0%,25.0%,14.3%,56.1%,18.3%,25.6%,13.1%,105,207,312,sa3068146
Wilfred Paca,SDP,DSL,20,17.0,.314,1.13,9.3%,48.1%,42.6%,34.8%,13.0%,44.4%,20.4%,35.2%,8.1%,124,183,307,sa3068148
Juan Felix,CHW,DSL,17,11.1,.342,1.63,40.0%,37.1%,22.9%,12.5%,0.0%,44.7%,26.3%,28.9%,12.2%,105,117,222,sa3068151
Hector Dos Santos,SFG,DSL,20,25.1,.267,0.65,16.4%,32.8%,50.8%,35.5%,3.2%,44.3%,31.1%,24.6%,12.0%,178,215,393,sa3068152
Beiker Rodríguez,STL,DSL,19,37.1,.298,0.86,16.2%,38.7%,45.0%,26.0%,12.0%,46.6%,32.8%,20.7%,14.0%,134,265,399,sa3068155
Yariel Valdez,BOS,DSL,18,24.0,.308,0.74,20.3%,33.9%,45.8%,22.2%,3.7%,45.2%,22.6%,32.3%,9.3%,223,230,453,sa3068156
Enyer Dominguez,TOR,DSL,19,3.2,.333,2.33,16.7%,58.3%,25.0%,33.3%,0.0%,61.5%,15.4%,23.1%,7.1%,51,33,84,sa3068157
Diego Carrillo,NYY,DSL,19,23.1,.421,0.61,24.7%,28.6%,46.8%,16.7%,11.1%,37.5%,30.0%,32.5%,11.8%,170,262,432,sa3068158
Fredy Penuelas,NYY,DSL,19,52.0,.248,1.23,18.3%,45.0%,36.7%,22.7%,4.5%,40.2%,20.5%,39.4%,11.9%,301,478,779,sa3068160
Jose Trevizo,SFG,DSL,18,38.1,.297,1.70,24.7%,47.4%,27.8%,22.2%,0.0%,51.5%,26.7%,21.8%,16.8%,186,333,519,sa3068161
Deimer Rodriguez,BAL,DSL,18,35.2,.336,1.96,17.8%,54.5%,27.7%,35.7%,0.0%,52.7%,19.1%,28.2%,12.7%,181,315,496,sa3068164
Cristhian Espinosa,TOR,DSL,23,16.0,.208,1.10,15.4%,44.2%,40.4%,23.8%,4.8%,42.6%,27.8%,29.6%,10.6%,62,137,199,sa3068166
Jesús  Pérez,STL,DSL,18,2.0,.333,0.17,12.5%,12.5%,75.0%,0.0%,33.3%,50.0%,50.0%,0.0%,5.6%,28,26,54,sa3068197
Daonil Montero,ARI,DSL,18,8.2,.393,0.83,24.1%,34.5%,41.4%,25.0%,16.7%,53.3%,36.7%,10.0%,9.4%,76,94,170,sa3068202
Stiven De La Cruz,BOS,DSL,18,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,8,1,9,sa3068209
Diego Natera,CHW,DSL,18,4.0,.364,0.29,18.2%,18.2%,63.6%,14.3%,14.3%,25.0%,41.7%,33.3%,8.8%,25,32,57,sa3068217
Victor Saez,BAL,DSL,18,0.2,.333,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,33.3%,66.7%,0.0%,0.0%,7,8,15,sa3068220
Yaury Jimenez,ARI,DSL,19,33.1,.290,0.91,18.8%,38.8%,42.5%,32.4%,14.7%,50.6%,22.9%,26.5%,14.1%,141,228,369,sa3068331
Randy Constanza,DET,DSL,19,20.0,.304,1.00,15.8%,42.1%,42.1%,16.7%,8.3%,43.1%,22.4%,34.5%,11.0%,151,168,319,sa3068335
Marco Arcia,DET,DSL,21,2.1,.111,0.43,0.0%,30.0%,70.0%,0.0%,28.6%,72.7%,27.3%,0.0%,3.9%,47,29,76,sa3068336
Ernesto Meza,ATL,DSL,18,25.0,.306,0.85,25.0%,34.4%,40.6%,26.9%,7.7%,41.4%,21.4%,37.1%,15.0%,177,216,393,sa3068337
Jose Arias,MIL,DSL,19,15.1,.347,1.19,23.9%,41.3%,34.8%,25.0%,0.0%,38.8%,22.4%,38.8%,8.1%,126,158,284,sa3068338
Alexis Reyes,LAD,DSL,19,20.1,.364,0.93,21.2%,37.9%,40.9%,22.2%,11.1%,47.8%,20.3%,31.9%,8.2%,184,194,378,sa3068341
Francis Valdez,TBR,DSL,21,10.1,.455,1.15,9.7%,48.4%,41.9%,23.1%,7.7%,54.8%,22.6%,22.6%,13.0%,96,81,177,sa3068343
Isaac Prince,MIA,DSL,18,36.1,.333,1.26,15.4%,47.1%,37.5%,17.9%,5.1%,44.5%,20.9%,34.5%,15.4%,198,321,519,sa3068346
Jhondel Salas,WSN,DSL,18,29.2,.322,0.74,13.8%,36.8%,49.4%,20.9%,11.6%,48.9%,26.1%,25.0%,13.2%,191,288,479,sa3068347
Randy Baron,CLE,DSL,18,12.2,.367,1.18,17.2%,44.8%,37.9%,9.1%,9.1%,32.3%,35.5%,32.3%,17.4%,95,147,242,sa3068349
Josh Perez,CLE,DSL,18,31.1,.313,1.60,19.6%,49.5%,30.9%,30.0%,3.3%,43.0%,22.0%,35.0%,12.5%,202,294,496,sa3068351
Abraham Utrera,SFG,DSL,21,35.1,.400,0.75,21.3%,33.8%,45.0%,25.0%,2.8%,46.9%,33.3%,19.8%,19.2%,204,344,548,sa3068353
Frankelly Desis,CHC,DSL,19,21.1,.281,1.08,13.8%,44.8%,41.4%,16.7%,8.3%,52.5%,23.7%,23.7%,10.9%,218,230,448,sa3068356
Freddy Hernandez,LAA,DSL,18,29.0,.341,1.44,13.3%,51.1%,35.6%,18.8%,9.4%,46.3%,15.8%,37.9%,9.4%,175,271,446,sa3068357
Wisler Infante,SEA,DSL,18,47.2,.301,2.41,16.0%,59.3%,24.7%,18.9%,5.4%,43.4%,19.5%,37.1%,14.1%,186,380,566,sa3068358
Carlos Galindo,MIL,DSL,18,56.1,.301,0.86,16.7%,38.5%,44.8%,20.5%,3.8%,47.3%,30.9%,21.8%,11.9%,317,512,829,sa3068361
Jesus Sosa,HOU,DSL,18,18.0,.200,0.52,17.4%,28.3%,54.3%,16.0%,4.0%,43.5%,30.4%,26.1%,9.0%,116,140,256,sa3068362
Ebduar Loina,SFG,DSL,19,13.0,.333,1.71,11.6%,55.8%,32.6%,7.1%,7.1%,41.9%,25.6%,32.6%,8.2%,223,142,365,sa3068363
Omar Damian,HOU,DSL,17,40.1,.272,0.63,18.3%,31.7%,50.0%,26.8%,2.4%,39.1%,29.9%,31.0%,13.3%,269,325,594,sa3068364
Juan García,STL,DSL,18,43.0,.309,0.94,20.8%,38.5%,40.8%,24.5%,5.7%,50.7%,22.9%,26.4%,17.7%,181,396,577,sa3068366
Miguel Molina,DET,DSL,18,16.1,.263,1.50,10.3%,53.8%,35.9%,14.3%,28.6%,50.0%,22.7%,27.3%,12.9%,162,180,342,sa3068368
Yorsua Balanta,DET,DSL,20,25.0,.391,1.20,11.3%,48.4%,40.3%,20.0%,0.0%,52.4%,20.6%,27.0%,10.8%,229,234,463,sa3068369
Iverson Paulino,SFG,DSL,19,3.1,.143,3.00,0.0%,75.0%,25.0%,50.0%,50.0%,62.5%,12.5%,25.0%,8.9%,20,25,45,sa3068370
Jorge Gonzalez,TOR,DSL,20,4.2,.182,1.25,18.2%,45.5%,36.4%,25.0%,0.0%,63.6%,9.1%,27.3%,4.6%,112,62,174,sa3068372
Luis Cepeda,ARI,DSL,18,27.2,.284,0.77,17.9%,35.7%,46.4%,23.1%,5.1%,55.1%,19.1%,25.8%,10.5%,235,261,496,sa3068373
Carlos Sanchez,CLE,DSL,18,1.2,.000,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,66.7%,33.3%,0.0%,10.8%,23,14,37,sa3068375
Alexis Marinez,DET,DSL,20,38.1,.267,0.73,17.9%,34.6%,47.4%,16.2%,8.1%,36.7%,20.3%,43.0%,16.0%,296,355,651,sa3068376
Edrwin Veras,TOR,DSL,23,2.2,.125,0.67,16.7%,33.3%,50.0%,66.7%,0.0%,42.9%,0.0%,57.1%,4.3%,17,30,47,sa3068378
Angel Lopez,BOS,DSL,18,16.2,.444,1.29,29.1%,40.0%,30.9%,17.6%,11.8%,44.6%,14.3%,41.1%,12.0%,126,175,301,sa3068379
Ysaias Escalona,CIN,DSL,19,63.1,.236,0.94,12.8%,42.3%,45.0%,22.4%,1.5%,42.1%,26.3%,31.6%,10.0%,291,536,827,sa3068380
Albert Feliz,LAD,DSL,20,22.1,.538,1.13,26.1%,39.1%,34.8%,37.5%,0.0%,52.1%,14.6%,33.3%,16.0%,184,248,432,sa3068381
Jefersson Marte,CIN,DSL,18,9.1,.355,0.67,9.1%,36.4%,54.5%,22.2%,11.1%,30.3%,30.3%,39.4%,8.3%,131,110,241,sa3068382
Oscar Vaamonde,BOS,DSL,18,34.1,.333,1.56,19.0%,49.4%,31.6%,44.0%,0.0%,48.8%,17.9%,33.3%,11.9%,279,301,580,sa3068383
Carlos Falcon,BOS,DSL,18,22.1,.360,1.05,15.7%,43.1%,41.2%,28.6%,9.5%,48.1%,17.3%,34.6%,21.5%,123,198,321,sa3068384
Victor De Jesus,CLE,DSL,19,26.1,.329,0.87,19.4%,37.5%,43.1%,19.4%,6.5%,42.3%,25.6%,32.1%,13.4%,159,221,380,sa3068385
Angel De Jesus,BAL,DSL,20,42.0,.313,1.02,21.8%,39.5%,38.7%,27.1%,2.1%,47.7%,22.3%,30.0%,8.9%,330,410,740,sa3068387
Logan Tinkam,LAD,DSL,19,22.2,.277,1.26,20.4%,44.4%,35.2%,36.8%,0.0%,47.4%,24.6%,28.1%,18.6%,110,185,295,sa3068391
Gustavo Antunez,BOS,DSL,18,1.2,.200,1.50,0.0%,60.0%,40.0%,50.0%,0.0%,60.0%,20.0%,20.0%,0.0%,4,9,13,sa3068402
Ezequiel Aparicio,LAD,DSL,18,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0,2,2,sa3068412
Diego Palacios,TBR,DSL,20,19.2,.278,1.31,24.5%,42.9%,32.7%,18.8%,12.5%,52.8%,24.5%,22.6%,12.7%,87,142,229,sa3068458
Ricardo Osorio,OAK,DSL,18,50.2,.320,2.05,14.4%,57.6%,28.1%,25.6%,0.0%,49.0%,21.8%,29.3%,10.9%,281,498,779,sa3068460
