Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Dony Aguilera,CIN,CPX,19,37.0,.316,0.98,19.0%,40.0%,41.0%,7.3%,17.1%,43.6%,25.7%,30.7%,12.9%,247,360,607,sa3024470
Efrain Cubilla,COL,CPX,21,39.2,.350,1.18,22.0%,42.3%,35.8%,18.2%,9.1%,46.8%,21.8%,31.5%,12.5%,234,368,602,sa3024289
Anthony Astudillo,TEX,CPX,20,32.2,.450,1.26,20.7%,44.1%,35.1%,15.4%,10.3%,40.0%,25.2%,34.8%,12.1%,232,370,602,sa3025166
Chase Bentley,MIL,CPX,19,39.0,.250,1.03,20.2%,40.4%,39.4%,23.1%,23.1%,57.4%,14.9%,27.7%,15.6%,208,389,597,sa3069243
Bryan Regalado,MIL,CPX,19,28.1,.354,0.84,20.2%,36.4%,43.4%,37.2%,11.6%,35.2%,27.6%,37.1%,7.4%,285,309,594,sa3069070
Marlon Franco,SFG,CPX,23,39.0,.434,1.54,19.8%,48.6%,31.5%,17.1%,8.6%,39.1%,30.4%,30.4%,16.5%,196,397,593,sa3016242
Fabian Gallardo,LAA,CPX,20,30.0,.450,3.05,20.5%,59.8%,19.6%,18.2%,13.6%,46.9%,23.9%,29.2%,8.3%,237,352,589,sa3024091
Manuel Osorio,CLE,CPX,20,35.1,.322,1.00,13.6%,43.2%,43.2%,26.3%,13.2%,46.2%,23.7%,30.1%,11.3%,224,362,586,sa3021772
Roberto Perez,SEA,CPX,22,45.2,.270,1.30,17.2%,46.7%,36.1%,29.5%,0.0%,43.7%,22.2%,34.1%,13.0%,202,384,586,sa3023703
Brayan Narvaez,SFG,CPX,21,38.2,.286,1.07,21.3%,40.7%,38.0%,17.1%,12.2%,40.4%,31.2%,28.4%,13.5%,205,380,585,sa3022133
Gregori Ramirez,ARI,CPX,21,27.2,.296,1.06,14.7%,44.0%,41.3%,19.4%,16.1%,36.4%,24.7%,39.0%,10.1%,273,311,584,sa3020412
Yander Maria,CHC,CPX,19,26.1,.333,1.19,22.4%,42.1%,35.5%,25.9%,22.2%,39.5%,33.3%,27.2%,11.5%,271,312,583,sa3023842
Joel Cruz,LAD,CPX,22,39.0,.376,1.26,22.2%,43.3%,34.4%,9.7%,9.7%,42.3%,24.7%,33.0%,13.5%,211,368,579,sa3023819
Connor O'Hara,TEX,CPX,25,38.0,.315,2.86,12.9%,64.5%,22.6%,4.8%,28.6%,51.6%,26.3%,22.1%,16.6%,206,373,579,sa3076422
Carlos Martorella,COL,CPX,19,36.1,.369,1.18,18.6%,44.1%,37.3%,18.4%,0.0%,44.7%,21.4%,34.0%,12.1%,216,354,570,sa3024552
Dioris De La Rosa,LAA,CPX,19,30.0,.430,0.74,25.6%,31.7%,42.7%,8.6%,14.3%,40.2%,25.6%,34.1%,14.2%,243,319,562,sa3024240
Kelvin Rosario,ARI,CPX,19,27.2,.413,0.84,15.0%,38.8%,46.3%,16.2%,10.8%,47.0%,24.1%,28.9%,16.1%,233,321,554,sa3022128
Hayden Vucinovich,MIL,CPX,19,27.1,.385,0.90,14.1%,40.6%,45.3%,20.7%,10.3%,50.0%,21.4%,28.6%,11.6%,261,289,550,sa3069288
Jeremy Gonzalez,CHW,CPX,21,29.2,.389,1.00,13.7%,43.2%,43.2%,12.2%,2.4%,46.9%,21.9%,31.3%,10.8%,212,333,545,sa3019086
Odarlin Cruz,COL,CPX,21,31.2,.321,0.96,32.9%,32.9%,34.1%,25.0%,14.3%,63.5%,24.7%,11.8%,12.5%,206,339,545,sa3021814
Marwys Cabrera,KCR,CPX,20,29.2,.304,1.33,30.8%,39.6%,29.7%,18.5%,11.1%,42.1%,26.3%,31.6%,8.7%,226,313,539,sa3021992
Raminel Almonte,ARI,CPX,19,29.1,.397,0.78,22.9%,33.7%,43.4%,22.2%,16.7%,41.7%,22.6%,35.7%,14.0%,232,304,536,sa3025380
Xavier Mitchell,LAA,CPX,19,24.1,.407,2.00,15.8%,56.1%,28.1%,6.3%,18.8%,41.0%,27.9%,31.1%,10.3%,239,293,532,sa3069301
Florangel Vasquez,SDP,CPX,20,30.1,.356,0.74,22.4%,32.9%,44.7%,14.7%,11.8%,46.8%,24.7%,28.6%,16.6%,193,337,530,sa3067618
Dalvi Nunez,SDP,CPX,19,28.0,.345,1.20,22.4%,42.4%,35.3%,13.3%,0.0%,48.3%,25.3%,26.4%,8.3%,234,296,530,sa3068374
Adrian Belen,KCR,CPX,21,34.2,.299,0.65,17.4%,32.6%,50.0%,25.6%,23.3%,50.0%,28.4%,21.6%,18.3%,181,348,529,sa3024795
Diustin Mayorquin,MIL,CPX,18,34.2,.374,1.43,22.3%,45.7%,31.9%,20.0%,16.7%,54.2%,19.8%,26.0%,12.4%,187,338,525,sa3068487
Caleb Nieman,MIL,CPX,21,32.1,.333,1.65,19.8%,50.0%,30.2%,34.6%,15.4%,43.8%,14.6%,41.6%,13.4%,217,307,524,sa3076303
Maicol Reyes,TEX,CPX,21,23.0,.397,1.82,25.0%,48.4%,26.6%,29.4%,17.6%,40.9%,21.2%,37.9%,13.8%,218,304,522,sa3067441
Reinder Gomez,CHW,CPX,19,30.1,.310,1.84,4.1%,62.2%,33.8%,24.0%,16.0%,61.8%,13.2%,25.0%,14.8%,232,288,520,sa3068131
Spencer Green,LAD,CPX,21,19.1,.438,2.73,12.8%,63.8%,23.4%,0.0%,18.2%,54.0%,6.0%,40.0%,8.3%,269,248,517,sa3076274
Franderly Morel,LAD,CPX,22,28.2,.293,1.00,16.0%,42.0%,42.0%,14.7%,29.4%,55.3%,21.2%,23.5%,11.1%,213,301,514,sa3020980
Wuilliams Rodriguez,SEA,CPX,22,32.0,.271,0.79,14.5%,37.7%,47.8%,9.1%,24.2%,44.6%,29.7%,25.7%,15.5%,195,316,511,sa3019672
Kevin Concepcion,COL,CPX,18,28.2,.450,1.08,26.0%,38.5%,35.6%,13.5%,10.8%,44.7%,33.0%,22.3%,12.3%,196,315,511,sa3068629
Melvin Pineda,SFG,CPX,22,26.2,.375,1.43,17.1%,48.8%,34.1%,42.9%,7.1%,34.1%,26.8%,39.0%,16.6%,201,293,494,sa3018815
Alison Zacarias,COL,CPX,20,25.0,.263,1.00,19.5%,40.3%,40.3%,25.8%,12.9%,43.0%,25.3%,31.6%,12.3%,246,241,487,sa3022388
Alan Carpinteiro,SEA,CPX,19,21.1,.316,0.64,19.3%,31.6%,49.1%,32.1%,7.1%,49.2%,23.7%,27.1%,9.9%,229,257,486,sa3068626
Erigaldi Perez,CLE,CPX,20,32.1,.391,1.31,14.9%,48.3%,36.8%,18.8%,3.1%,44.4%,16.7%,38.9%,16.8%,161,320,481,sa3023812
Jubrayker Salaya,CHC,CPX,19,28.0,.370,1.32,19.4%,45.8%,34.7%,24.0%,4.0%,41.9%,21.6%,36.5%,16.0%,177,297,474,sa3069144
Naimer Rosario,ARI,CPX,19,25.0,.292,0.72,15.1%,35.6%,49.3%,19.4%,8.3%,44.0%,18.7%,37.3%,11.3%,190,278,468,sa3024213
Diego Lanzosa,TEX,CPX,20,30.2,.254,0.83,23.2%,34.8%,42.0%,24.1%,6.9%,46.6%,32.9%,20.5%,16.0%,170,293,463,sa3068648
Michael Braswell III,KCR,CPX,23,29.0,.355,0.88,15.8%,39.5%,44.7%,11.8%,8.8%,34.2%,31.6%,34.2%,19.3%,147,315,462,sa3076271
Gilberto Lopez,TEX,CPX,22,24.0,.357,1.48,29.7%,41.9%,28.4%,28.6%,23.8%,45.3%,32.0%,22.7%,12.1%,180,281,461,sa3024782
Kyle DeGroat,KCR,CPX,20,23.1,.333,0.36,14.5%,22.6%,62.9%,23.1%,17.9%,35.9%,34.4%,29.7%,12.9%,188,269,457,sa3067388
Julio Gutierrez,KCR,CPX,21,24.0,.357,2.00,20.6%,52.9%,26.5%,22.2%,5.6%,45.7%,18.6%,35.7%,10.8%,199,256,455,sa3022280
Hector Castillo,CLE,CPX,19,21.1,.365,1.10,21.3%,41.3%,37.5%,16.7%,10.0%,34.6%,25.9%,39.5%,10.4%,192,258,450,sa3024872
Cristian Aray,SEA,CPX,19,28.1,.205,0.88,20.5%,37.2%,42.3%,27.3%,3.0%,46.8%,21.5%,31.6%,12.3%,190,258,448,sa3024266
Aaron Watson,CIN,CPX,19,27.2,.436,4.08,20.8%,63.6%,15.6%,16.7%,16.7%,53.2%,20.3%,26.6%,18.1%,157,291,448,sa3069259
Max Poirier,KCR,CPX,19,26.1,.291,3.06,14.8%,64.2%,21.0%,11.8%,23.5%,53.6%,16.7%,29.8%,14.3%,176,272,448,sa3076392
Jesus Colina,CIN,CPX,21,25.0,.322,0.96,19.0%,39.7%,41.4%,8.3%,4.2%,53.2%,22.6%,24.2%,16.9%,171,274,445,sa3019776
Oswal Rodriguez,KCR,CPX,21,26.2,.347,2.05,16.9%,55.8%,27.3%,14.3%,28.6%,52.6%,16.7%,30.8%,14.2%,180,265,445,sa3024953
Geovanny Vasquez,CHC,CPX,22,22.1,.414,3.09,18.2%,61.8%,20.0%,9.1%,0.0%,46.6%,19.0%,34.5%,10.8%,202,242,444,sa3023865
Yohandri Contreras,OAK,CPX,19,17.1,.431,0.71,28.0%,30.0%,42.0%,28.6%,0.0%,21.6%,29.4%,49.0%,10.6%,240,203,443,sa3024545
Peter Bonilla,LAD,CPX,21,20.1,.289,0.65,26.3%,28.9%,44.7%,23.5%,11.8%,35.0%,27.5%,37.5%,15.9%,176,264,440,sa3018850
Luis Ghisays,CHC,CPX,20,26.0,.320,1.40,18.9%,47.3%,33.8%,16.0%,16.0%,60.8%,19.0%,20.3%,13.9%,167,273,440,sa3024474
Luke Roupe,MIL,CPX,19,24.0,.378,1.67,25.3%,46.7%,28.0%,19.0%,19.0%,50.0%,32.1%,17.9%,13.0%,179,261,440,sa3069312
Michael Valverde,TEX,CPX,23,19.1,.397,1.14,22.4%,41.4%,36.2%,28.6%,4.8%,37.9%,31.0%,31.0%,8.9%,208,229,437,sa3022157
Manuel Colon,KCR,CPX,19,27.1,.406,1.60,24.6%,46.4%,29.0%,20.0%,5.0%,21.4%,38.6%,40.0%,17.8%,156,281,437,sa3024788
Kendry Garcia,CHW,CPX,22,24.0,.214,1.17,7.1%,50.0%,42.9%,16.7%,8.3%,48.3%,24.1%,27.6%,17.1%,180,252,432,sa3076339
Andres Cova,LAA,CPX,21,22.2,.396,1.12,26.5%,38.8%,34.7%,17.6%,5.9%,34.7%,32.7%,32.7%,13.7%,184,247,431,sa3024530
Sergio Villa,CIN,CPX,20,24.0,.242,0.88,24.6%,35.4%,40.0%,23.1%,15.4%,41.4%,38.6%,20.0%,10.5%,175,255,430,sa3024200
Michael Ramirez,LAD,CPX,21,18.1,.400,1.37,21.1%,45.6%,33.3%,21.1%,5.3%,57.4%,14.8%,27.9%,12.1%,198,231,429,sa3024985
Modesto Vargas,ARI,CPX,21,20.1,.300,3.60,19.3%,63.2%,17.5%,30.0%,0.0%,33.3%,18.3%,48.3%,12.6%,207,221,428,sa3024243
Samir Chires,SFG,CPX,22,26.0,.328,0.92,10.7%,42.9%,46.4%,23.1%,7.7%,35.6%,33.9%,30.5%,19.7%,137,289,426,sa3016254
Moises Amezquita,KCR,CPX,21,30.0,.250,3.57,22.0%,61.0%,17.1%,28.6%,0.0%,36.4%,22.7%,40.9%,12.5%,147,278,425,sa3022203
Camilo Hernandez,OAK,CPX,22,19.2,.365,0.95,22.0%,38.0%,40.0%,25.0%,5.0%,39.6%,28.3%,32.1%,11.6%,190,232,422,sa3018899
Jacob Johnson,TEX,CPX,20,25.1,.273,2.80,22.4%,57.1%,20.4%,0.0%,0.0%,49.1%,27.3%,23.6%,12.6%,172,248,420,sa3069384
Manuel Perez,OAK,CPX,20,22.1,.316,1.21,13.1%,47.5%,39.3%,25.0%,29.2%,43.8%,23.4%,32.8%,16.7%,168,250,418,sa3019373
Joelvis Perez,CLE,CPX,21,24.0,.382,0.63,13.6%,33.3%,53.0%,17.1%,8.6%,47.8%,21.7%,30.4%,17.8%,151,264,415,sa3021511
Cesar Nunez,CHW,CPX,19,21.1,.299,1.00,10.4%,44.8%,44.8%,13.3%,10.0%,42.0%,29.0%,29.0%,10.9%,190,223,413,sa3067621
Braden Osbolt,CIN,CPX,21,26.2,.413,1.78,20.2%,51.1%,28.7%,18.5%,14.8%,45.8%,24.0%,30.2%,17.7%,121,291,412,sa3039231
Rolando Anzola,LAA,CPX,21,19.2,.429,1.31,31.5%,38.9%,29.6%,18.8%,6.3%,40.4%,24.6%,35.1%,10.6%,182,225,407,sa3021513
Cristopher Aranguren,CHC,CPX,20,23.2,.348,1.00,29.2%,35.4%,35.4%,17.4%,13.0%,28.6%,35.7%,35.7%,12.1%,163,241,404,sa3067583
Wilmis Paulino,COL,CPX,20,26.1,.278,1.16,18.0%,44.0%,38.0%,21.1%,0.0%,37.0%,20.4%,42.6%,18.4%,143,259,402,sa3021815
Jose T. Perez,SFG,CPX,22,22.0,.348,0.78,12.8%,38.3%,48.9%,17.4%,8.7%,37.5%,27.1%,35.4%,17.5%,164,237,401,sa3017966
Chen-Hsun Lee,SFG,CPX,24,24.2,.295,1.08,14.3%,44.4%,41.3%,19.2%,11.5%,54.0%,25.4%,20.6%,16.5%,153,246,399,sa3022527
Jack O'Connor,LAD,CPX,22,22.0,.358,1.20,20.0%,43.6%,36.4%,15.0%,15.0%,44.6%,19.6%,35.7%,14.1%,164,234,398,sa3039026
Marcos Pimentel,COL,CPX,19,21.2,.452,1.25,26.0%,41.1%,32.9%,41.7%,8.3%,40.5%,33.8%,25.7%,9.4%,159,236,395,sa3024085
Jhan Almeida,CIN,CPX,21,23.1,.361,1.88,23.3%,50.0%,26.7%,6.3%,6.3%,43.5%,24.2%,32.3%,11.9%,160,234,394,sa3024237
Adriano Marrero,LAD,CPX,18,23.2,.311,2.82,26.3%,54.4%,19.3%,27.3%,0.0%,52.5%,23.0%,24.6%,10.8%,162,228,390,sa3068503
CJ Gray,LAA,CPX,19,26.1,.328,2.50,14.3%,61.2%,24.5%,16.7%,8.3%,43.1%,31.4%,25.5%,13.7%,156,232,388,sa3069276
Moises Meza,COL,CPX,20,26.0,.289,2.14,13.2%,59.2%,27.6%,4.8%,14.3%,49.4%,21.5%,29.1%,13.4%,150,237,387,sa3023822
Jose G. Gonzalez,SFG,CPX,24,22.0,.410,1.50,22.5%,46.5%,31.0%,9.1%,9.1%,47.9%,29.6%,22.5%,10.7%,160,224,384,sa3016249
Irvin Gonzalez,CIN,CPX,20,27.1,.299,1.27,25.4%,41.8%,32.8%,18.2%,4.5%,32.4%,29.4%,38.2%,14.1%,156,228,384,sa3021995
Isael Torres,ARI,CPX,20,19.2,.314,2.15,18.0%,56.0%,26.0%,23.1%,15.4%,46.3%,11.1%,42.6%,11.8%,168,214,382,sa3068153
Neiker Palacios,ARI,CPX,19,24.2,.284,1.94,15.9%,55.6%,28.6%,5.6%,5.6%,63.2%,22.1%,14.7%,13.9%,155,227,382,sa3068727
Yoesmerli Beltre,SDP,CPX,20,18.2,.353,1.10,17.6%,43.1%,39.2%,0.0%,5.0%,45.1%,33.3%,21.6%,12.6%,143,238,381,sa3024876
Richard Fernandez,OAK,CPX,23,20.0,.326,1.77,20.0%,51.1%,28.9%,15.4%,15.4%,31.1%,28.9%,40.0%,13.4%,165,215,380,sa3018898
Landry Jurecka,SDP,CPX,23,24.1,.389,2.38,23.9%,53.5%,22.5%,18.8%,6.3%,49.3%,26.0%,24.7%,16.2%,132,245,377,sa3035000
Tommy Case,LAD,CPX,18,20.0,.379,1.33,26.3%,42.1%,31.6%,16.7%,11.1%,35.0%,25.0%,40.0%,13.0%,159,217,376,sa3076423
Marco Vega,LAA,CPX,21,23.1,.357,1.13,12.1%,46.6%,41.4%,12.5%,8.3%,46.6%,31.0%,22.4%,11.8%,136,237,373,sa3019486
Cory Geinzer,TEX,CPX,19,17.2,.380,1.06,28.8%,36.5%,34.6%,27.8%,27.8%,35.2%,33.3%,31.5%,13.4%,151,221,372,sa3069405
Amilcar Medina,OAK,CPX,21,16.1,.406,1.70,15.6%,53.1%,31.3%,0.0%,10.0%,33.3%,24.2%,42.4%,13.8%,194,176,370,sa3024199
Jordan Valenzuela,SDP,CPX,21,19.0,.344,1.20,29.0%,38.7%,32.3%,20.0%,0.0%,25.0%,25.0%,50.0%,17.6%,157,212,369,sa3021820
Ayendy Pena,CIN,CPX,22,17.1,.326,1.64,22.9%,47.9%,29.2%,14.3%,21.4%,46.9%,22.4%,30.6%,10.4%,183,182,365,sa3024095
Jeronimo Palmeros,SDP,CPX,19,19.2,.367,1.63,15.3%,52.5%,32.2%,21.1%,5.3%,46.8%,30.6%,22.6%,9.6%,151,214,365,sa3068635
Ismael Luciano,COL,CPX,23,19.2,.318,1.50,16.7%,50.0%,33.3%,14.3%,7.1%,51.1%,22.2%,26.7%,13.6%,161,200,361,sa3016227
Josh Owens,TEX,CPX,19,20.2,.421,1.35,25.9%,42.6%,31.5%,17.6%,0.0%,41.1%,26.8%,32.1%,13.1%,126,234,360,sa3069169
Zack Qin,SDP,CPX,20,21.2,.391,0.54,21.3%,27.7%,51.1%,29.2%,8.3%,41.7%,22.9%,35.4%,14.5%,116,243,359,sa3021986
Aneudy Almonte,LAD,CPX,18,14.1,.404,0.95,27.5%,35.3%,37.3%,21.1%,10.5%,43.4%,15.1%,41.5%,9.5%,185,174,359,sa3068079
Angel Vizcaino,OAK,CPX,20,18.2,.386,1.04,23.6%,38.9%,37.5%,25.9%,14.8%,44.6%,24.3%,31.1%,11.2%,141,215,356,sa3068905
Cesar Espinal,MIL,CPX,20,21.1,.283,1.41,12.8%,51.1%,36.2%,17.6%,17.6%,58.3%,16.7%,25.0%,15.0%,151,202,353,sa3019192
Yatner Crisostomo,CLE,CPX,23,18.0,.333,0.94,16.7%,40.5%,42.9%,11.1%,11.1%,44.4%,17.8%,37.8%,11.4%,155,196,351,sa3021991
Keiber Armas,TEX,CPX,23,24.1,.180,1.27,16.7%,46.7%,36.7%,22.7%,9.1%,30.6%,19.4%,50.0%,9.1%,145,205,350,sa3023848
Marcos Herrera,COL,CPX,21,22.1,.357,3.20,27.6%,55.2%,17.2%,10.0%,30.0%,35.6%,37.3%,27.1%,13.3%,143,203,346,sa3019261
Carson Latimer,CIN,CPX,22,14.0,.472,1.64,23.7%,47.4%,28.9%,9.1%,18.2%,40.5%,29.7%,29.7%,13.6%,158,188,346,sa3059763
Cesar Familia,CHW,CPX,18,19.0,.196,0.65,1.9%,38.5%,59.6%,25.8%,16.1%,48.2%,28.6%,23.2%,15.2%,141,201,342,sa3068893
Francis Marte,OAK,CPX,20,18.0,.255,0.86,14.6%,39.6%,45.8%,9.1%,9.1%,50.0%,28.8%,21.2%,16.9%,141,197,338,sa3022118
Kendal Meza,SEA,CPX,20,16.1,.325,1.85,14.0%,55.8%,30.2%,0.0%,23.1%,32.6%,25.6%,41.9%,10.7%,171,166,337,sa3022125
Cesar Sanchez,LAD,CPX,20,22.0,.442,1.05,25.5%,38.2%,36.4%,20.0%,20.0%,37.5%,28.6%,33.9%,14.0%,123,213,336,sa3068339
Luis Maracara,SDP,CPX,18,16.2,.333,0.50,26.7%,24.4%,48.9%,13.6%,22.7%,31.9%,23.4%,44.7%,9.9%,116,219,335,sa3024260
Reid Clague,CIN,CPX,19,18.2,.372,1.92,16.7%,54.8%,28.6%,8.3%,16.7%,42.2%,22.2%,35.6%,11.2%,141,188,329,sa3077200
Alexander Fuentes,SFG,CPX,21,18.0,.333,0.60,13.5%,32.4%,54.1%,20.0%,15.0%,43.6%,28.2%,28.2%,18.2%,124,201,325,sa3024072
Luis Garcia,TEX,CPX,22,11.1,.136,1.11,17.4%,43.5%,39.1%,11.1%,22.2%,39.1%,30.4%,30.4%,8.0%,186,138,324,sa3021753
