Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Ricardo Yan,ARI,A,23,38.2,11.64,7.68,1.52,0.70,25.6%,16.9%,8.7%,.245,1.84,.343,63.7%,5.35,5.94,-0.58,6.24,sa3016056
Yokelvin Reyes,LAA,A,22,80.1,9.07,4.15,2.19,0.90,22.9%,10.5%,12.5%,.259,1.46,.327,69.1%,4.82,5.33,-0.51,5.16,sa3016067
Samir Chires,SFG,A,22,24.2,9.85,1.82,5.40,0.36,28.7%,5.3%,23.4%,.180,0.85,.246,71.4%,1.82,3.36,-1.53,4.36,sa3016254
Jhonny Jimenez,LAD,A,22,38.1,7.98,7.04,1.13,0.70,17.9%,15.8%,2.1%,.289,1.98,.352,52.2%,8.22,6.08,2.14,6.99,sa3016506
Jean Munoz,SEA,A,23,48.2,12.58,6.84,1.84,1.11,28.5%,15.5%,13.0%,.280,1.87,.403,52.4%,8.14,6.05,2.08,5.50,sa3016594
Redinson Gomez,COL,A,21,6.0,7.50,6.00,1.25,0.00,19.2%,15.4%,3.8%,.227,1.50,.294,55.6%,6.00,4.74,1.26,5.84,sa3016612
Moises Alcala,ARI,A,23,2.1,3.86,0.00,1.00,0.00,12.5%,0.0%,12.5%,.125,0.43,.143,100.0%,0.00,3.55,-3.55,5.66,sa3016628
Michael Hobbs,SEA,A,26,8.2,7.27,6.23,1.17,0.00,20.6%,17.6%,2.9%,.143,1.15,.190,80.0%,2.08,4.87,-2.80,6.39,sa3017498
Jose T. Perez,SFG,A,22,13.0,9.00,13.85,0.65,1.38,16.5%,25.3%,-8.9%,.291,2.77,.350,51.1%,13.15,9.95,3.20,10.22,sa3017966
Jacob Steinmetz,ARI,A,22,9.0,12.00,7.00,1.71,0.00,31.6%,18.4%,13.2%,.194,1.44,.316,61.5%,5.00,4.08,0.92,4.99,sa3017976
Angel Jimenez,COL,A,22,62.1,12.13,3.18,3.82,0.72,31.8%,8.3%,23.5%,.213,1.17,.307,58.0%,4.48,3.96,0.51,4.47,sa3018287
Wuillians Herrera,LAD,A,22,9.2,9.31,15.83,0.59,1.86,16.7%,28.3%,-11.7%,.243,2.69,.280,51.4%,13.97,12.17,1.80,11.35,sa3018302
Luichi Casilla,COL,A,21,20.1,15.05,3.54,4.25,0.44,39.1%,9.2%,29.9%,.218,1.23,.372,61.0%,3.10,3.03,0.06,3.20,sa3018332
Felix Castro,OAK,A,22,7.2,8.22,12.91,0.64,1.17,17.9%,28.2%,-10.3%,.179,2.09,.200,41.1%,11.74,8.59,3.15,8.17,sa3018361
Ricardo Montero,LAD,A,22,16.1,8.82,15.43,0.57,0.00,15.8%,27.7%,-11.9%,.190,2.45,.255,46.0%,12.67,9.43,3.24,10.74,sa3018370
Accimias Morales,LAD,A,21,42.1,13.61,7.87,1.73,0.64,30.9%,17.9%,13.0%,.240,1.82,.370,62.0%,5.74,5.14,0.60,5.27,sa3018809
Melvin Pineda,SFG,A,22,22.2,11.91,7.54,1.58,1.19,25.2%,16.0%,9.2%,.266,1.94,.361,50.2%,9.13,6.79,2.34,6.66,sa3018815
Peter Bonilla,LAD,A,21,9.0,11.00,13.00,0.85,2.00,19.3%,22.8%,-3.5%,.419,3.44,.533,51.4%,17.00,9.52,7.48,8.64,sa3018850
Domingo Geronimo,LAD,A,21,11.0,12.27,12.27,1.00,2.45,20.5%,20.5%,0.0%,.421,3.55,.538,41.9%,17.18,9.59,7.59,8.13,sa3018851
Mauricio Estrella,SFG,A,22,45.2,11.04,2.36,4.67,0.59,29.8%,6.4%,23.4%,.237,1.16,.333,69.5%,3.74,3.80,-0.05,4.31,sa3018857
Richard Fernandez,OAK,A,23,15.2,6.89,9.19,0.75,1.15,15.4%,20.5%,-5.1%,.250,1.98,.283,69.5%,6.32,7.99,-1.67,8.21,sa3018898
Eliezer Rivero,LAA,A,21,1.1,0.00,6.75,0.00,0.00,0.0%,16.7%,-16.7%,.250,1.50,.250,100.0%,0.00,8.91,-8.91,8.91,sa3018937
Alejandro Manzano,OAK,A,24,37.2,8.36,4.06,2.06,2.15,18.4%,8.9%,9.5%,.341,1.99,.389,48.9%,10.04,7.25,2.78,5.71,sa3019125
Anderson Guevara,SEA,A,21,24.2,13.86,5.84,2.38,0.73,35.2%,14.8%,20.4%,.185,1.34,.288,82.8%,2.19,4.33,-2.14,4.60,sa3019182
Marcos Herrera,COL,A,21,73.2,8.80,6.96,1.26,1.83,18.4%,14.6%,3.8%,.331,2.25,.388,55.3%,10.02,7.63,2.39,6.81,sa3019261
Jholbran Herder,LAD,A,21,64.0,10.55,7.45,1.42,0.84,24.8%,17.5%,7.3%,.241,1.73,.325,67.8%,5.77,6.15,-0.38,6.34,sa3019272
Aneury Lora,SEA,A,22,58.1,9.10,3.24,2.81,0.77,23.3%,8.3%,15.0%,.245,1.32,.309,65.8%,4.63,4.74,-0.11,4.72,sa3019365
Sean Hermann,SEA,A,23,65.0,9.00,3.74,2.41,0.97,22.6%,9.4%,13.2%,.261,1.43,.326,68.7%,4.71,5.38,-0.67,5.44,sa3019429
Marco Vega,LAA,A,21,12.2,11.37,4.97,2.29,0.71,30.2%,13.2%,17.0%,.111,0.95,.143,86.2%,1.42,4.81,-3.38,5.46,sa3019486
Athanael Duarte,LAA,A,21,0.1,0.00,27.00,0.00,27.00,0.0%,12.5%,-12.5%,.833,18.00,.800,17.9%,162.00,61.41,100.59,37.16,sa3019630
Wuilliams Rodriguez,SEA,A,22,1.2,10.80,16.20,0.67,0.00,20.0%,30.0%,-10.0%,.286,3.00,.400,100.0%,0.00,7.41,-7.41,8.39,sa3019672
Bjay Cooke,OAK,A,23,43.1,8.10,3.53,2.29,1.25,21.5%,9.4%,12.2%,.222,1.22,.256,75.1%,4.15,5.73,-1.57,5.48,sa3019807
Alexis Liebano,ARI,A,23,32.1,11.13,4.18,2.67,1.11,26.1%,9.8%,16.3%,.309,1.76,.413,71.2%,5.01,5.12,-0.11,5.04,sa3019885
Gregori Ramirez,ARI,A,21,3.1,16.20,21.60,0.75,2.70,27.3%,36.4%,-9.1%,.231,3.30,.333,56.6%,16.20,12.81,3.39,10.88,sa3020412
Hayden Wynja,SFG,A,27,9.1,11.57,3.86,3.00,0.00,35.3%,11.8%,23.5%,.100,0.75,.167,85.7%,0.96,3.13,-2.16,5.06,sa3020464
Caleb Franzen,SEA,A,25,2.1,3.86,11.57,0.33,0.00,10.0%,30.0%,-20.0%,.000,1.29,.000,66.7%,3.86,7.41,-3.55,9.52,sa3020531
Isaiah Lowe,SDP,A,23,17.1,8.31,5.71,1.45,2.08,20.0%,13.8%,6.3%,.250,1.62,.271,76.9%,5.71,7.64,-1.93,6.82,sa3020864
Tyler Gough,LAD,A,22,20.1,9.30,1.77,5.25,0.00,26.9%,5.1%,21.8%,.176,0.84,.245,82.4%,1.33,2.94,-1.61,4.55,sa3020865
Marcelo Perez,SEA,A,26,5.0,18.00,1.80,10.00,0.00,47.6%,4.8%,42.9%,.211,1.00,.444,66.7%,3.60,1.61,1.99,1.61,sa3020889
Angel Cruz,LAD,A,21,27.1,13.83,13.17,1.05,0.66,28.6%,27.2%,1.4%,.240,2.38,.383,62.9%,7.57,7.01,0.56,7.62,sa3020988
Wilfred Alvarado,OAK,A,20,24.1,8.88,8.88,1.00,0.74,18.9%,18.9%,0.0%,.232,1.93,.288,68.5%,6.29,6.96,-0.67,7.84,sa3020990
Anderson Cardenas,ARI,A,20,19.2,12.36,5.03,2.45,0.46,30.7%,12.5%,18.2%,.234,1.47,.347,68.8%,3.66,4.00,-0.34,4.68,sa3020991
Donny Troconis,OAK,A,20,87.0,8.59,5.28,1.63,1.34,20.5%,12.6%,7.9%,.291,1.75,.351,64.6%,6.21,6.45,-0.24,6.35,sa3020992
Wilkin Paredes,ARI,A,22,75.0,7.44,3.60,2.07,0.84,18.6%,9.0%,9.6%,.272,1.49,.323,64.6%,4.68,5.29,-0.61,5.59,sa3020998
Luis Carias,LAD,A,21,85.0,11.33,9.53,1.19,0.95,25.7%,21.6%,4.1%,.218,1.88,.298,65.6%,5.51,6.62,-1.12,6.69,sa3021006
Jesus Tillero,LAD,A,20,75.0,8.16,3.60,2.27,1.08,19.7%,8.7%,11.0%,.293,1.61,.350,56.9%,6.60,5.52,1.08,5.38,sa3021010
Dylan Wilson,SEA,A,20,19.2,7.78,6.41,1.21,0.92,17.0%,14.0%,3.0%,.305,1.98,.365,54.7%,8.24,6.75,1.49,7.68,sa3021017
Francis Texido,LAA,A,21,15.2,14.94,4.02,3.71,0.00,42.6%,11.5%,31.1%,.148,0.96,.286,66.7%,2.30,2.43,-0.13,3.27,sa3021028
Jose Zerpa,SEA,A,21,23.0,9.00,1.57,5.75,0.78,23.5%,4.1%,19.4%,.245,1.17,.304,62.0%,4.70,4.06,0.63,5.28,sa3021037
Sandy Ozuna,COL,A,20,19.2,6.41,5.03,1.27,1.83,15.6%,12.2%,3.3%,.308,1.78,.333,69.1%,6.41,7.46,-1.06,6.90,sa3021041
Javier Herrera,LAD,A,21,3.0,3.00,9.00,0.33,3.00,5.6%,16.7%,-11.1%,.400,3.00,.385,52.6%,15.00,11.08,3.92,9.48,sa3021203
Alix Hernandez,SFG,A,21,47.0,11.87,3.45,3.44,1.53,30.8%,9.0%,21.9%,.211,1.19,.273,62.8%,4.21,5.33,-1.11,5.14,sa3021479
Josnier Parra,OAK,A,24,47.1,8.94,3.99,2.24,1.71,20.9%,9.3%,11.6%,.320,1.80,.382,60.2%,7.61,6.48,1.12,5.95,sa3021488
Roberto Urdaneta,OAK,A,20,11.1,4.76,11.91,0.40,3.97,10.0%,25.0%,-15.0%,.295,2.47,.242,72.7%,10.32,13.32,-3.00,11.35,sa3021504
Walvin Mena,ARI,A,20,24.2,6.57,4.38,1.50,1.82,15.9%,10.6%,5.3%,.276,1.58,.293,74.3%,5.84,7.41,-1.57,6.17,sa3021505
Ubert Mejias,SFG,A,25,40.1,9.15,1.12,8.20,1.12,25.3%,3.1%,22.2%,.226,0.99,.275,77.1%,3.12,4.51,-1.39,5.05,sa3021562
Marlon Nieves,LAD,A,21,50.0,10.26,7.38,1.39,0.36,24.6%,17.7%,6.9%,.233,1.66,.331,69.1%,5.22,5.77,-0.55,6.40,sa3021567
Javier Bartolozzi,LAD,A,21,49.0,5.69,3.86,1.48,1.29,14.4%,9.7%,4.6%,.233,1.35,.245,56.7%,5.33,6.41,-1.08,6.53,sa3021568
Jecsua Liborius,LAD,A,21,52.2,13.84,6.32,2.19,0.85,35.2%,16.1%,19.1%,.180,1.35,.282,69.1%,4.44,4.90,-0.46,5.29,sa3021742
Erick Reynoso,ARI,A,23,31.1,9.48,9.77,0.97,0.57,23.1%,23.8%,-0.7%,.178,1.69,.236,69.0%,4.88,6.58,-1.70,7.69,sa3021749
Daury Vasquez,ARI,A,20,47.2,7.36,5.85,1.26,1.70,17.3%,13.8%,3.6%,.270,1.72,.298,45.7%,8.87,7.50,1.38,7.28,sa3021767
Jose Romero,SEA,A,21,106.1,7.45,2.37,3.14,0.93,18.4%,5.9%,12.6%,.305,1.53,.360,61.4%,5.16,5.09,0.07,5.61,sa3021791
Johan Rodriguez,SFG,A,23,0.1,27.00,108.00,0.25,0.00,20.0%,80.0%,-60.0%,.000,12.00,.000,75.0%,27.00,34.41,-7.41,34.41,sa3021807
Wilmis Paulino,COL,A,20,14.2,12.27,4.30,2.86,2.45,28.6%,10.0%,18.6%,.267,1.57,.333,63.7%,7.98,7.27,0.70,5.85,sa3021815
Jordan Valenzuela,SDP,A,21,27.2,11.71,8.13,1.44,0.65,27.9%,19.4%,8.5%,.206,1.66,.297,64.2%,5.86,5.68,0.18,6.10,sa3021820
Zack Qin,SDP,A,20,30.0,8.70,5.10,1.71,1.50,21.5%,12.6%,8.9%,.271,1.63,.321,59.5%,6.90,6.34,0.56,6.25,sa3021986
Jesus Escobar,ARI,A,20,76.1,5.07,4.83,1.05,1.53,12.6%,12.0%,0.6%,.264,1.56,.272,52.9%,7.19,7.31,-0.11,6.98,sa3022013
Ubaldo Soto,LAA,A,19,94.2,11.22,4.37,2.57,1.14,27.3%,10.6%,16.7%,.285,1.64,.385,64.7%,5.70,5.15,0.55,4.82,sa3022015
Jose Vasquez,LAD,A,21,20.1,10.62,8.41,1.26,0.44,25.5%,20.2%,5.3%,.183,1.57,.261,60.7%,5.75,6.08,-0.33,6.65,sa3022116
Jhon Medina,COL,A,20,45.2,8.87,8.87,1.00,1.38,19.1%,19.1%,0.0%,.293,2.19,.353,47.2%,10.45,7.59,2.86,7.42,sa3022121
Davidxon Lara,LAA,A,19,13.2,9.88,1.98,5.00,2.63,21.7%,4.3%,17.4%,.354,1.90,.413,56.1%,6.59,6.90,-0.31,4.89,sa3022127
Kelvin Rosario,ARI,A,19,7.0,9.00,11.57,0.78,1.29,20.6%,26.5%,-5.9%,.208,2.00,.250,73.5%,6.43,8.55,-2.13,8.10,sa3022128
Jairon Digon,ARI,A,20,15.2,8.04,10.91,0.74,0.57,17.3%,23.5%,-6.2%,.283,2.30,.356,62.8%,8.04,7.47,0.57,8.84,sa3022148
Mervin Fell,ARI,A,23,83.2,10.54,5.27,2.00,0.43,25.9%,12.9%,12.9%,.271,1.61,.381,58.3%,6.56,4.91,1.65,5.64,sa3022267
Chen-Hsun Lee,SFG,A,24,19.0,8.53,6.16,1.38,0.00,20.9%,15.1%,5.8%,.181,1.37,.241,70.4%,1.42,4.73,-3.31,6.28,sa3022527
Austin Emener,COL,A,24,23.1,14.66,4.24,3.45,0.39,41.8%,12.1%,29.7%,.152,0.99,.275,88.5%,1.54,3.25,-1.71,3.89,sa3022799
Devin Kirby-Williams,OAK,A,26,23.2,6.85,1.90,3.60,1.52,18.0%,5.0%,13.0%,.298,1.39,.333,59.9%,5.70,5.85,-0.14,5.31,sa3022908
Ethan Long,SDP,A,25,6.2,6.75,5.40,1.25,0.00,15.6%,12.5%,3.1%,.269,1.65,.333,69.2%,1.35,5.61,-4.26,7.09,sa3022961
German Fajardo,SEA,A,25,19.2,12.36,6.86,1.80,1.37,28.7%,16.0%,12.8%,.216,1.58,.295,75.5%,5.03,6.70,-1.67,6.38,sa3023035
Junior Ciprian,ARI,A,21,71.2,10.05,3.89,2.58,0.75,28.0%,10.8%,17.1%,.173,1.05,.226,75.4%,2.76,4.61,-1.84,5.19,sa3023107
Daniel Ouderkirk,SEA,A,26,14.2,7.36,10.43,0.71,0.61,15.6%,22.1%,-6.5%,.222,1.98,.268,62.5%,8.59,8.37,0.23,8.71,sa3023154
Nathan Dettmer,OAK,A,24,27.1,8.56,1.65,5.20,0.33,23.6%,4.5%,19.1%,.248,1.13,.321,64.2%,2.96,3.53,-0.57,4.20,sa3023207
Yanzel Correa,COL,A,21,53.2,12.75,6.20,2.05,0.34,27.8%,13.6%,14.3%,.264,1.81,.389,51.4%,6.71,4.63,2.07,5.52,sa3023302
Sam Knowlton,SFG,A,26,17.1,9.87,12.46,0.79,2.08,20.7%,26.1%,-5.4%,.284,2.48,.341,59.9%,8.31,9.55,-1.24,7.30,sa3023467
Daniel Nunez,ARI,A,23,33.1,7.56,3.51,2.15,2.70,18.5%,8.6%,9.9%,.299,1.62,.313,73.2%,5.94,7.89,-1.95,5.76,sa3023597
Adler Cecil,SDP,A,21,20.1,16.38,7.08,2.31,0.44,39.8%,17.2%,22.6%,.151,1.33,.286,64.2%,2.66,4.36,-1.71,5.09,sa3023600
Hyun-Seok Jang,LAD,A,22,67.0,11.42,3.90,2.93,1.21,27.8%,9.5%,18.3%,.255,1.45,.341,58.3%,5.91,5.37,0.54,5.33,sa3023601
Victor Garcia,LAA,A,22,36.0,12.75,5.50,2.32,2.00,30.7%,13.3%,17.5%,.248,1.58,.329,75.8%,5.25,6.55,-1.30,5.62,sa3023615
Keyner Martinez,SFG,A,21,93.2,12.88,4.52,2.85,1.06,33.6%,11.8%,21.8%,.211,1.28,.308,63.3%,4.61,4.77,-0.16,4.61,sa3023631
Joel Cruz,LAD,A,22,24.1,9.99,5.18,1.93,0.74,23.7%,12.3%,11.4%,.250,1.60,.324,66.3%,4.07,4.99,-0.92,5.13,sa3023819
Josdanner Suarez,ARI,A,21,7.2,9.39,7.04,1.33,3.52,18.2%,13.6%,4.5%,.378,2.61,.423,65.5%,10.57,10.15,0.41,7.20,sa3023843
Alexander Fuentes,SFG,A,21,2.2,3.37,6.75,0.50,3.37,8.3%,16.7%,-8.3%,.300,1.87,.250,83.3%,6.75,10.79,-4.04,8.98,sa3024072
Jose Cabrera,LAD,A,21,11.1,15.88,19.85,0.80,1.59,26.3%,32.9%,-6.6%,.298,3.44,.480,22.4%,24.62,10.85,13.77,9.86,sa3024078
Brayan Vergara,LAA,A,20,81.0,10.67,2.44,4.36,1.33,27.6%,6.3%,21.3%,.249,1.26,.319,66.5%,4.67,4.97,-0.30,4.66,sa3024211
Luis Maracara,SDP,A,18,28.2,11.30,6.28,1.80,1.26,27.1%,15.0%,12.0%,.229,1.57,.304,59.9%,7.22,6.23,1.00,6.30,sa3024260
Jaitoine Kelly,ARI,A,19,8.1,9.72,7.56,1.29,3.24,20.0%,15.6%,4.4%,.351,2.40,.400,71.4%,9.72,9.81,-0.09,7.69,sa3024275
Josehp Marte,LAD,A,21,7.2,7.04,7.04,1.00,1.17,16.7%,16.7%,0.0%,.214,1.57,.238,79.4%,3.52,7.67,-4.15,6.62,sa3024284
Luis Burgos,OAK,A,20,46.0,6.26,5.67,1.10,0.98,12.9%,11.6%,1.2%,.345,2.17,.391,57.0%,10.17,7.24,2.94,7.82,sa3024292
Joseph Herrera,SDP,A,20,36.2,8.10,6.63,1.22,1.23,18.6%,15.3%,3.4%,.275,1.80,.327,59.7%,7.85,7.25,0.61,6.91,sa3024471
Andres Cova,LAA,A,21,6.2,9.45,8.10,1.17,2.70,20.0%,17.1%,2.9%,.286,2.10,.316,73.8%,8.10,9.36,-1.26,7.92,sa3024530
Yohandri Contreras,OAK,A,19,1.2,10.80,27.00,0.40,5.40,18.2%,45.5%,-27.3%,.167,3.60,.000,0.0%,32.40,18.81,13.59,13.96,sa3024545
Angel Rivero,LAA,A,19,12.2,7.11,4.26,1.67,3.55,15.9%,9.5%,6.3%,.333,1.89,.333,80.0%,7.82,10.10,-2.28,7.16,sa3024548
Winyer Chourio,SDP,A,22,51.2,12.89,4.35,2.96,0.52,34.6%,11.7%,22.9%,.204,1.22,.321,76.1%,3.31,3.93,-0.62,4.35,sa3024615
Rordy Mejia,SDP,A,21,62.1,8.66,4.48,1.94,1.88,21.4%,11.1%,10.4%,.275,1.57,.316,66.0%,5.78,6.93,-1.15,5.53,sa3024772
David Sanchez,ARI,A,19,4.1,12.46,14.54,0.86,0.00,21.4%,25.0%,-3.6%,.429,3.69,.600,50.0%,14.54,6.49,8.05,6.87,sa3024845
Yoesmerli Beltre,SDP,A,20,23.0,7.43,3.52,2.11,1.57,17.8%,8.4%,9.3%,.277,1.52,.310,77.8%,5.09,6.72,-1.63,6.38,sa3024876
Argenis Cayama,SFG,A,19,57.1,11.46,2.67,4.29,0.94,30.0%,7.0%,23.0%,.256,1.29,.354,67.1%,4.87,4.27,0.59,3.91,sa3025006
Grayson Hitt,ARI,A,24,16.1,11.57,14.33,0.81,1.10,22.3%,27.7%,-5.3%,.246,2.57,.333,73.5%,7.16,8.76,-1.59,8.17,sa3025020
Bryan Balzer,SDP,A,21,60.1,8.50,3.13,2.71,1.04,22.6%,8.3%,14.3%,.239,1.24,.290,68.4%,4.48,5.32,-0.85,5.04,sa3025047
