Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Bailey Dees,NYY,AA,27,8.1,.056,1.00,0.0%,50.0%,50.0%,33.3%,0.0%,55.6%,22.2%,22.2%,9.3%,51,67,118,sa3017946
Eric Silva,DET,AA,23,48.1,.328,0.88,22.7%,36.2%,41.1%,20.7%,15.5%,46.9%,27.3%,25.9%,13.7%,330,562,892,sa3017965
Conor Larkin,TOR,AA,27,16.0,.189,0.81,21.6%,35.1%,43.2%,25.0%,0.0%,35.1%,32.4%,32.4%,7.3%,81,166,247,sa3018092
Hunter Stanley,CLE,AA,28,21.1,.403,0.78,27.3%,31.8%,40.9%,29.6%,14.8%,42.4%,30.3%,27.3%,11.9%,153,242,395,sa3018148
Reid Johnston,CLE,AA,27,30.2,.286,0.91,21.2%,37.6%,41.2%,37.1%,14.3%,48.3%,19.1%,32.6%,10.3%,221,334,555,sa3018183
Sean Sullivan,PIT,AA,25,7.1,.063,1.80,12.5%,56.3%,31.3%,20.0%,0.0%,43.8%,12.5%,43.8%,11.0%,29,62,91,sa3018185
Kyle Hayes,WSN,AA,28,1.0,.000,0.50,0.0%,33.3%,66.7%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,3,6,9,sa3018212
Anthony Solometo,PIT,AA,23,2.0,.400,0.33,20.0%,20.0%,60.0%,0.0%,0.0%,30.0%,40.0%,30.0%,10.4%,22,26,48,sa3018259
Saul Teran,PHI,AA,24,40.0,.339,0.85,27.3%,33.3%,39.4%,17.3%,21.2%,36.6%,31.3%,32.1%,10.6%,264,441,705,sa3018296
Kendeglys Virguez,CLE,AA,22,14.1,.206,0.80,25.0%,33.3%,41.7%,26.7%,13.3%,33.3%,33.3%,33.3%,10.5%,110,148,258,sa3018351
Diomedes Hernandez,NYY,AA,21,0.2,.333,1.00,33.3%,33.3%,33.3%,100.0%,0.0%,100.0%,0.0%,0.0%,5.3%,10,9,19,sa3018504
Fernando Peguero,BAL,AA,21,1.1,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,75.0%,0.0%,25.0%,0.0%,11,9,20,sa3018546
Alfredo Velásquez,BAL,AA,21,1.0,.333,1.00,33.3%,33.3%,33.3%,100.0%,0.0%,66.7%,0.0%,33.3%,14.3%,3,4,7,sa3018556
Jarlin Susana,WSN,AA,22,7.2,.357,10.00,21.4%,71.4%,7.1%,0.0%,100.0%,66.7%,20.0%,13.3%,18.6%,55,90,145,sa3018808
Fernando Perez,TOR,AA,22,17.0,.217,0.46,19.1%,25.5%,55.3%,26.9%,7.7%,35.4%,37.5%,27.1%,7.7%,167,172,339,sa3018826
Franklin Gómez,CLE,AA,20,11.2,.303,1.18,31.4%,37.1%,31.4%,36.4%,18.2%,40.0%,28.6%,31.4%,11.9%,59,101,160,sa3019153
Irv Carter,TOR,AA,23,16.2,.293,0.93,29.3%,34.1%,36.6%,20.0%,6.7%,54.8%,28.6%,16.7%,10.0%,128,183,311,sa3019239
Sean Paul Liñan,NYY,AA,21,8.0,.385,1.30,14.8%,48.1%,37.0%,20.0%,20.0%,57.1%,17.9%,25.0%,14.6%,47,83,130,sa3019270
Jhancarlos Lara,WSN,AA,23,21.1,.372,3.83,29.3%,56.1%,14.6%,16.7%,0.0%,42.9%,23.8%,33.3%,16.2%,193,228,421,sa3019367
Wilmy Sanchez,NYY,AA,22,2.2,.400,1.33,30.0%,40.0%,30.0%,0.0%,0.0%,30.0%,10.0%,60.0%,12.8%,15,32,47,sa3019396
Cristofer Gomez,NYM,AA,23,15.0,.212,1.38,11.4%,51.4%,37.1%,46.2%,15.4%,34.3%,25.7%,40.0%,14.1%,87,140,227,sa3019567
Daniel Guerra,TOR,AA,22,4.0,.400,0.33,33.3%,16.7%,50.0%,0.0%,33.3%,50.0%,16.7%,33.3%,25.4%,19,44,63,sa3019786
Dale Stanavich,SFG,AA,27,38.1,.333,1.12,21.7%,41.3%,37.0%,26.5%,20.6%,40.4%,26.6%,33.0%,12.7%,284,417,701,sa3019833
Jordan Geber,NYM,AA,26,38.1,.327,0.89,24.5%,35.5%,40.0%,13.6%,11.4%,42.2%,27.6%,30.2%,11.3%,281,416,697,sa3019958
Andrew Jenkins,DET,AA,25,2.2,.273,1.00,33.3%,33.3%,33.3%,25.0%,25.0%,8.3%,58.3%,33.3%,2.9%,13,22,35,sa3019979
T.J. Brock,TOR,AA,26,4.2,.267,1.25,40.0%,33.3%,26.7%,25.0%,25.0%,62.5%,18.8%,18.8%,11.1%,50,58,108,sa3020079
Michael Sansone,BOS,AA,26,50.1,.321,1.02,16.3%,42.2%,41.5%,27.9%,13.1%,46.6%,27.7%,25.7%,12.2%,256,517,773,sa3020083
Isaac Coffey,BOS,AA,26,6.0,.368,1.33,30.0%,40.0%,30.0%,0.0%,16.7%,70.0%,20.0%,10.0%,6.0%,46,70,116,sa3020222
Devereaux Harrison,TOR,AA,25,4.1,.429,2.33,23.1%,53.8%,23.1%,66.7%,0.0%,38.5%,30.8%,30.8%,12.8%,39,55,94,sa3020259
Marquis Grissom Jr.,WSN,AA,24,16.1,.300,0.67,23.1%,30.8%,46.2%,16.7%,12.5%,50.0%,32.7%,17.3%,17.2%,127,176,303,sa3020312
Daniel Harper,PHI,AA,27,34.0,.250,0.89,24.7%,35.5%,39.8%,18.9%,16.2%,35.4%,32.3%,32.3%,10.1%,231,371,602,sa3020316
Chance Huff,WSN,AA,26,37.1,.321,3.83,18.7%,64.5%,16.8%,27.8%,16.7%,41.7%,22.2%,36.1%,9.3%,271,385,656,sa3020317
Cy Nielson,PIT,AA,25,53.0,.327,2.23,22.1%,53.8%,24.1%,17.1%,11.4%,40.8%,23.7%,35.5%,12.6%,370,563,933,sa3020321
Michael Walsh,PIT,AA,25,34.0,.320,0.95,23.8%,37.1%,39.0%,9.8%,17.1%,36.8%,27.4%,35.8%,14.9%,173,349,522,sa3020337
Caleb Farmer,WSN,AA,26,1.0,.000,2.00,0.0%,66.7%,33.3%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,3,5,8,sa3020354
Jaycob Deese,PIT,AA,26,57.2,.337,1.16,24.6%,40.4%,35.0%,26.6%,12.5%,50.5%,21.0%,28.5%,8.7%,362,613,975,sa3020376
Kyle Luckham,WSN,AA,26,97.0,.356,2.49,25.9%,52.8%,21.2%,32.8%,10.4%,44.6%,27.1%,28.3%,9.8%,562,1005,1567,sa3020378
Carlos Torres,COL,AA,25,62.2,.299,2.27,28.3%,49.7%,21.9%,9.8%,22.0%,42.9%,24.0%,33.2%,13.0%,275,595,870,sa3020387
Joe Miller,DET,AA,26,66.0,.346,1.84,21.5%,50.8%,27.6%,24.0%,8.0%,48.1%,21.6%,30.3%,10.7%,419,707,1126,sa3020393
Trevin Michael,DET,AA,28,49.1,.219,0.98,15.2%,41.9%,42.9%,26.7%,2.2%,50.0%,26.0%,24.0%,11.0%,314,507,821,sa3020400
Tyler Vogel,SFG,AA,25,50.0,.264,1.59,23.2%,47.2%,29.6%,21.6%,13.5%,41.4%,27.3%,31.3%,10.9%,345,534,879,sa3020406
Jack Choate,SFG,AA,25,47.0,.297,1.08,23.8%,39.6%,36.6%,27.0%,5.4%,44.6%,23.8%,31.7%,13.1%,355,495,850,sa3020407
Jake Miller,DET,AA,25,3.0,.167,4.00,16.7%,66.7%,16.7%,0.0%,0.0%,50.0%,16.7%,33.3%,9.3%,18,25,43,sa3020408
Caleb Bolden,BOS,AA,27,71.2,.363,2.47,22.0%,55.5%,22.5%,16.3%,11.6%,41.9%,23.0%,35.1%,10.7%,477,770,1247,sa3020463
Derek Diamond,PIT,AA,25,10.0,.105,2.50,26.3%,52.6%,21.1%,25.0%,0.0%,36.8%,26.3%,36.8%,18.4%,22,81,103,sa3020470
Dalton Rogers,BOS,AA,25,76.0,.264,0.75,22.0%,33.5%,44.5%,20.4%,14.0%,40.2%,25.7%,34.1%,11.4%,574,806,1380,sa3020479
Davison Palermo,COL,AA,26,63.0,.345,1.16,20.7%,42.5%,36.8%,12.5%,12.5%,42.6%,27.8%,29.5%,9.1%,415,663,1078,sa3020480
Alex Amalfi,TOR,AA,25,86.1,.346,1.08,25.4%,38.8%,35.8%,19.3%,24.1%,43.6%,30.8%,25.6%,14.4%,616,1018,1634,sa3020489
Jack Dallas,PHI,AA,27,62.0,.309,0.80,21.8%,34.7%,43.5%,17.6%,14.9%,35.5%,29.1%,35.5%,13.5%,333,627,960,sa3020490
Max Alba,DET,AA,26,77.1,.347,0.99,23.0%,38.3%,38.7%,25.3%,15.2%,48.3%,27.2%,24.5%,11.6%,449,850,1299,sa3020525
Michael Prosecky,COL,AA,25,20.2,.308,1.61,29.9%,43.3%,26.9%,22.2%,16.7%,38.2%,25.0%,36.8%,11.1%,169,220,389,sa3020526
Carter Young,BAL,AA,25,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0,1,1,sa3020534
Trace Bright,BAL,AA,25,30.2,.254,1.05,30.8%,35.4%,33.8%,22.7%,9.1%,43.9%,24.2%,31.8%,12.8%,199,315,514,sa3020558
Brady Hill,WSN,AA,25,2.0,.500,1.00,42.9%,28.6%,28.6%,0.0%,0.0%,75.0%,0.0%,25.0%,14.6%,17,31,48,sa3020559
Adam Tulloch,CLE,AA,25,33.2,.274,1.31,25.9%,42.0%,32.1%,46.2%,7.7%,48.3%,16.1%,35.6%,10.2%,339,395,734,sa3020588
Zach Jacobs,CLE,AA,24,25.0,.313,1.03,20.7%,40.2%,39.0%,15.6%,12.5%,54.1%,24.7%,21.2%,8.4%,157,258,415,sa3020600
Eric Reyzelman,NYY,AA,25,17.1,.286,0.92,17.9%,39.3%,42.9%,25.0%,16.7%,33.3%,16.7%,50.0%,15.1%,103,181,284,sa3020611
Kevin Stevens,NYY,AA,28,12.1,.296,0.82,25.9%,33.3%,40.7%,27.3%,18.2%,37.9%,27.6%,34.5%,11.9%,62,132,194,sa3020613
Will Brian,NYY,AA,27,27.2,.375,1.50,24.2%,45.5%,30.3%,15.0%,15.0%,31.3%,29.9%,38.8%,10.6%,145,298,443,sa3020621
Matt Keating,NYY,AA,25,36.1,.308,1.30,24.4%,42.7%,32.9%,7.4%,22.2%,48.8%,25.0%,26.2%,15.0%,295,412,707,sa3020625
Trystan Vrieling,SFG,AA,25,106.1,.300,1.45,25.2%,44.3%,30.5%,13.2%,13.2%,48.3%,24.3%,27.3%,11.0%,724,1122,1846,sa3020681
Chase Hampton,NYY,AA,24,35.2,.365,0.73,27.2%,30.7%,42.1%,20.8%,20.8%,52.6%,24.6%,22.8%,9.8%,268,396,664,sa3020682
Jack Jasiak,CLE,AA,25,56.2,.277,0.93,18.0%,39.6%,42.4%,10.2%,10.2%,32.2%,28.7%,39.2%,14.3%,346,621,967,sa3020738
Connor Staine,COL,AA,25,119.1,.286,0.98,19.3%,39.9%,40.8%,28.9%,11.9%,47.8%,24.2%,28.0%,11.9%,768,1257,2025,sa3020739
Noah Dean,WSN,AA,25,11.0,.261,1.33,19.2%,46.2%,34.6%,22.2%,33.3%,38.5%,34.6%,26.9%,7.6%,122,116,238,sa3020740
Marques Johnson,SFG,AA,25,19.0,.283,2.36,21.3%,55.3%,23.4%,18.2%,27.3%,40.8%,30.6%,28.6%,14.3%,120,215,335,sa3020741
Guy Lipscomb,CLE,AA,25,1.0,.500,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,50.0%,50.0%,0.0%,5.0%,10,10,20,sa3020764
Wesley Moore,PHI,AA,26,1.0,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,12.0%,13,12,25,sa3020796
Chris McElvain,TOR,AA,25,76.1,.319,1.00,24.8%,37.6%,37.6%,25.3%,19.8%,45.6%,24.0%,30.4%,12.4%,533,811,1344,sa3020806
Geoffrey Gilbert,NYY,AA,25,36.2,.163,1.13,17.1%,43.9%,39.0%,21.9%,21.9%,48.3%,25.3%,26.4%,12.4%,229,362,591,sa3020807
Harrison Cohen,NYY,AA,27,27.0,.301,1.07,23.7%,39.5%,36.8%,25.0%,14.3%,44.2%,24.7%,31.2%,13.0%,208,321,529,sa3020811
Magnus Ellerts,CLE,AA,25,19.0,.289,1.21,29.5%,38.6%,31.8%,14.3%,7.1%,32.6%,30.4%,37.0%,11.8%,157,217,374,sa3020813
Luke Young,WSN,AA,24,33.1,.171,1.18,14.1%,46.5%,39.4%,21.4%,10.7%,47.9%,26.0%,26.0%,13.4%,229,317,546,sa3020819
Hayden Merda,NYY,AA,26,41.2,.321,1.03,20.7%,40.2%,39.0%,18.8%,12.5%,38.6%,26.1%,35.2%,20.1%,286,451,737,sa3020826
Bradley Brehmer,BAL,AA,26,2.1,.429,4.00,28.6%,57.1%,14.3%,100.0%,0.0%,42.9%,28.6%,28.6%,12.5%,19,29,48,sa3020828
Joshua Loeschorn,PIT,AA,26,63.0,.273,0.82,23.8%,34.3%,42.0%,35.5%,10.5%,45.1%,26.1%,28.8%,11.2%,395,660,1055,sa3020837
Dominic Perachi,PIT,AA,25,36.2,.305,1.08,28.7%,37.0%,34.3%,27.0%,8.1%,40.7%,19.4%,39.8%,10.7%,220,387,607,sa3020841
Wen-Hui Pan,PHI,AA,23,21.0,.359,1.60,22.4%,47.8%,29.9%,25.0%,15.0%,47.8%,23.9%,28.4%,11.2%,123,233,356,sa3020878
Baron Stuart,NYY,AA,26,1.0,.333,0.33,0.0%,25.0%,75.0%,0.0%,33.3%,50.0%,50.0%,0.0%,12.5%,17,23,40,sa3020888
Jackson Cox,COL,AA,22,39.0,.247,0.63,23.1%,29.7%,47.3%,25.6%,16.3%,40.2%,25.0%,34.8%,14.5%,236,433,669,sa3020899
Pat Gallagher,TOR,AA,26,2.1,.250,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,50.0%,25.0%,25.0%,11.4%,13,22,35,sa3020938
Gary Gill Hill,NYM,AA,21,26.1,.329,1.22,18.9%,44.6%,36.5%,14.8%,11.1%,42.7%,30.7%,26.7%,13.0%,131,269,400,sa3020972
Eccel Correa,BAL,AA,23,2.1,.000,0.50,14.3%,28.6%,57.1%,25.0%,25.0%,0.0%,42.9%,57.1%,11.8%,14,20,34,sa3021019
Duque Hebbert,DET,AA,24,11.1,.138,0.47,12.5%,28.1%,59.4%,10.5%,21.1%,45.5%,36.4%,18.2%,14.5%,61,112,173,sa3021026
Kevin Verde,NYY,AA,20,2.0,.615,0.71,25.0%,31.3%,43.8%,14.3%,42.9%,56.3%,31.3%,12.5%,0.0%,23,37,60,sa3021326
Mavis Graves,PHI,AA,22,16.2,.290,1.44,29.0%,41.9%,29.0%,44.4%,0.0%,38.7%,22.6%,38.7%,18.5%,126,182,308,sa3021472
Nolan Perry,TOR,AA,22,27.0,.232,1.00,25.4%,37.3%,37.3%,27.3%,13.6%,45.8%,30.5%,23.7%,15.0%,172,268,440,sa3021476
Sam Gardner,TOR,AA,29,12.2,.382,2.50,38.2%,44.1%,17.6%,16.7%,16.7%,58.8%,26.5%,14.7%,19.0%,77,144,221,sa3021721
Mitch Neunborn,PHI,AA,29,2.2,.000,0.33,20.0%,20.0%,60.0%,0.0%,0.0%,20.0%,60.0%,20.0%,17.5%,17,23,40,sa3021722
Ryan Harvey,DET,AA,25,2.0,.500,0.20,25.0%,12.5%,62.5%,20.0%,40.0%,37.5%,50.0%,12.5%,15.0%,14,26,40,sa3021724
Michael Kennedy,CLE,AA,21,14.1,.314,1.27,30.6%,38.9%,30.6%,9.1%,9.1%,41.7%,25.0%,33.3%,15.8%,92,142,234,sa3021728
Gage Stanifer,TOR,AA,22,97.0,.321,1.24,22.4%,43.0%,34.6%,24.1%,17.7%,41.1%,29.2%,29.7%,14.3%,766,1066,1832,sa3021731
Brandon Neeck,PIT,AA,26,27.0,.288,1.44,20.4%,46.9%,32.7%,18.8%,0.0%,48.1%,19.2%,32.7%,17.8%,179,287,466,sa3021978
Kyle Larsen,PIT,AA,23,3.2,.222,1.00,33.3%,33.3%,33.3%,0.0%,33.3%,50.0%,20.0%,30.0%,13.5%,34,55,89,sa3021983
Colin Fields,DET,AA,26,37.0,.229,0.80,25.9%,32.9%,41.2%,25.7%,14.3%,37.5%,22.7%,39.8%,15.4%,218,374,592,sa3021985
Irving Cota,NYM,AA,22,4.2,.412,0.89,10.5%,42.1%,47.4%,33.3%,22.2%,63.2%,5.3%,31.6%,8.3%,22,50,72,sa3022108
Tanner Kohlhepp,DET,AA,27,59.0,.293,1.61,16.9%,51.3%,31.8%,14.3%,10.2%,44.5%,19.4%,36.1%,14.7%,293,616,909,sa3022238
Hueston Morrill,NYY,AA,26,8.1,.433,1.56,20.7%,48.3%,31.0%,33.3%,0.0%,36.7%,43.3%,20.0%,8.9%,87,103,190,sa3022408
Bryson Hammer,COL,AA,24,21.0,.368,2.58,25.9%,53.4%,20.7%,8.3%,16.7%,52.5%,18.6%,28.8%,9.4%,142,218,360,sa3022664
Kelena Sauer,TOR,AA,23,39.2,.331,1.27,18.0%,45.9%,36.1%,13.6%,18.2%,48.8%,25.2%,26.0%,10.7%,227,400,627,sa3022665
Marcus Brown,WSN,AA,24,1.0,.400,1.50,0.0%,60.0%,40.0%,0.0%,0.0%,0.0%,80.0%,20.0%,0.0%,10,8,18,sa3022676
Drew Ehrhard,BOS,AA,27,2.1,.250,1.33,22.2%,44.4%,33.3%,33.3%,33.3%,44.4%,44.4%,11.1%,17.6%,4,13,17,sa3022748
Landon Tomkins,PIT,AA,26,61.1,.304,2.60,23.4%,55.3%,21.3%,27.5%,10.0%,48.7%,21.3%,29.9%,10.4%,408,629,1037,sa3022798
Cole Gabrielson,NYY,AA,25,1.0,.500,1.00,0.0%,50.0%,50.0%,50.0%,0.0%,75.0%,0.0%,25.0%,5.6%,7,11,18,sa3022811
Austin Amaral,WSN,AA,24,4.1,.231,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,38.5%,23.1%,38.5%,10.0%,30,50,80,sa3022903
Matt Jachec,CLE,AA,24,26.1,.236,1.14,18.2%,43.6%,38.2%,19.0%,14.3%,36.2%,25.9%,37.9%,14.7%,174,256,430,sa3022906
Thomas Schultz,WSN,AA,26,53.2,.245,1.09,15.8%,43.9%,40.3%,25.0%,12.5%,45.6%,23.1%,31.3%,14.7%,366,570,936,sa3022936
Stu Flesland III,COL,AA,25,80.1,.248,1.73,21.8%,49.5%,28.6%,16.9%,6.8%,44.1%,18.3%,37.6%,11.8%,416,754,1170,sa3023000
Peyton Stumbo,PIT,AA,24,115.1,.353,1.11,23.1%,40.4%,36.4%,21.2%,15.3%,48.4%,22.8%,28.8%,10.3%,757,1278,2035,sa3023009
Patrick Reilly,BAL,AA,24,34.0,.380,1.33,29.1%,40.5%,30.4%,20.8%,33.3%,40.5%,34.2%,25.3%,17.2%,181,359,540,sa3023038
Jay Driver,CLE,AA,24,61.1,.262,0.95,22.1%,37.9%,40.0%,17.2%,12.1%,39.6%,28.2%,32.2%,13.4%,452,631,1083,sa3023044
Cade Denton,COL,AA,24,83.0,.310,1.69,20.8%,49.8%,29.4%,23.5%,16.2%,45.0%,22.7%,32.4%,11.1%,486,853,1339,sa3023047
Zane Morehouse,CLE,AA,26,33.2,.333,1.14,19.4%,43.0%,37.6%,28.6%,8.6%,42.9%,23.5%,33.7%,11.6%,341,384,725,sa3023062
Jaden Woods,PIT,AA,24,25.2,.327,2.80,28.3%,52.8%,18.9%,10.0%,10.0%,56.6%,18.9%,24.5%,15.7%,169,289,458,sa3023064
Jacob Bresnahan,SFG,AA,21,9.0,.448,1.40,17.2%,48.3%,34.5%,30.0%,10.0%,50.0%,23.3%,26.7%,14.5%,63,103,166,sa3023066
Johnny Tincher,BAL,AA,24,0.2,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,3,3,6,sa3023072
Luke Stofel,DET,AA,24,1.0,.500,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,40.0%,20.0%,40.0%,6.5%,10,21,31,sa3023087
Dakota Hawkins,NYM,AA,26,17.0,.392,1.00,28.3%,35.8%,35.8%,21.1%,21.1%,56.4%,18.2%,25.5%,10.5%,121,203,324,sa3023103
Zack Lee,DET,AA,25,3.0,.375,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,37.5%,25.0%,37.5%,8.3%,18,30,48,sa3023124
Joe Whitman,SFG,AA,24,50.1,.296,1.52,29.1%,42.7%,28.2%,15.2%,6.1%,35.9%,26.5%,37.6%,13.8%,259,496,755,sa3023131
Hayden Minton,DET,AA,25,35.0,.309,1.34,24.2%,43.4%,32.3%,28.1%,6.3%,39.4%,21.2%,39.4%,10.3%,214,386,600,sa3023155
Jack Mahoney,COL,AA,24,68.0,.316,2.36,16.0%,59.0%,25.0%,34.0%,4.3%,44.5%,22.0%,33.5%,10.7%,379,639,1018,sa3023157
Ben Simon,NYM,AA,24,15.1,.262,1.36,17.5%,47.5%,35.0%,21.4%,7.1%,32.6%,18.6%,48.8%,12.7%,91,168,259,sa3023164
Connor Oliver,PIT,AA,25,63.0,.253,0.92,23.2%,36.7%,40.1%,22.5%,22.5%,56.1%,26.7%,17.2%,12.7%,434,694,1128,sa3023200
Jake Brooks,COL,AA,24,78.1,.302,1.08,22.5%,40.2%,37.3%,26.4%,13.2%,42.9%,25.9%,31.2%,8.9%,379,816,1195,sa3023205
Bryce Jenkins,NYM,AA,25,12.0,.241,4.25,27.6%,58.6%,13.8%,0.0%,25.0%,53.3%,23.3%,23.3%,12.8%,66,106,172,sa3023211
Logan Martin,SFG,AA,24,49.0,.271,0.85,22.0%,35.8%,42.3%,21.2%,13.5%,53.6%,24.0%,22.4%,11.2%,375,523,898,sa3023213
Hayden Mullins,BOS,AA,25,86.2,.295,1.22,26.8%,40.2%,33.0%,16.9%,10.2%,48.7%,22.0%,29.3%,15.0%,575,894,1469,sa3023218
Blake Wehunt,BOS,AA,25,53.2,.331,1.59,19.8%,49.2%,31.0%,20.5%,17.9%,39.1%,29.7%,31.3%,11.3%,304,546,850,sa3023220
Zane Barnhart,BAL,AA,24,54.1,.260,1.10,24.6%,39.6%,35.8%,25.0%,12.5%,38.7%,24.1%,37.2%,14.1%,376,581,957,sa3023226
Cade Feeney,BOS,AA,24,35.1,.350,1.75,27.4%,46.2%,26.4%,10.7%,17.9%,51.4%,22.4%,26.2%,8.0%,205,385,590,sa3023228
Hunter Mann,COL,AA,24,12.0,.400,1.15,17.6%,44.1%,38.2%,15.4%,7.7%,22.9%,31.4%,45.7%,13.8%,70,148,218,sa3023231
Braydon Tucker,PHI,AA,26,100.1,.302,0.91,24.5%,35.9%,39.6%,26.3%,13.6%,42.9%,24.1%,33.0%,8.8%,583,1060,1643,sa3023249
Aaron Munson,TOR,AA,24,55.1,.340,1.13,28.1%,38.1%,33.8%,16.7%,13.0%,43.6%,28.5%,27.9%,13.2%,350,577,927,sa3023257
Shane Rademacher,SFG,AA,25,57.2,.232,0.64,24.0%,29.7%,46.3%,21.0%,16.0%,41.7%,28.6%,29.7%,12.1%,367,586,953,sa3023258
Kelly Austin,NYY,AA,25,56.1,.226,0.59,18.9%,30.1%,51.0%,28.8%,9.6%,45.5%,24.1%,30.3%,14.5%,302,540,842,sa3023264
Max Carlson,BOS,AA,24,77.1,.323,1.06,28.1%,36.9%,35.0%,19.7%,12.7%,47.8%,26.6%,25.6%,16.0%,376,790,1166,sa3023274
Juaron Watts-Brown,BAL,AA,24,59.1,.315,0.95,22.6%,37.7%,39.6%,19.0%,17.5%,50.6%,30.0%,19.4%,16.3%,408,632,1040,sa3023352
Cade Smith,NYY,AA,24,120.0,.305,1.30,22.9%,43.5%,33.5%,19.3%,19.3%,51.9%,24.8%,23.4%,10.9%,751,1226,1977,sa3023371
Dylan Carmouche,SFG,AA,24,7.0,.550,2.75,28.6%,52.4%,19.0%,25.0%,25.0%,42.9%,28.6%,28.6%,10.0%,77,83,160,sa3023412
Noah Hall,NYM,AA,25,31.2,.326,0.73,20.0%,33.7%,46.3%,13.6%,18.2%,45.4%,28.9%,25.8%,14.1%,182,328,510,sa3023416
Alex Clemmey,WSN,AA,20,123.1,.283,1.28,22.7%,43.3%,34.0%,17.4%,16.5%,44.3%,26.5%,29.2%,12.8%,867,1282,2149,sa3023421
Nelly Taylor,BOS,AA,23,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0,1,1,sa3023426
Chuck King,PHI,AA,28,13.0,.404,1.57,23.4%,46.8%,29.8%,35.7%,0.0%,36.2%,23.4%,40.4%,10.2%,79,157,236,sa3023436
Kyle Carr,NYY,AA,24,66.2,.345,2.16,20.6%,54.3%,25.1%,29.5%,15.9%,47.3%,17.9%,34.8%,12.1%,415,740,1155,sa3023444
Kai Peterson,TOR,AA,23,19.0,.283,0.52,25.5%,25.5%,48.9%,26.1%,8.7%,41.7%,14.6%,43.8%,11.0%,163,220,383,sa3023453
Trent Sellers,NYY,AA,26,76.1,.340,1.11,22.5%,40.8%,36.6%,21.4%,14.3%,49.2%,25.9%,24.9%,11.1%,582,863,1445,sa3023454
Emmanuel Chapman,PIT,AA,27,44.2,.320,1.40,18.9%,47.2%,33.9%,16.3%,11.6%,49.6%,21.7%,28.7%,12.3%,418,503,921,sa3023456
Cooper Adams,BOS,AA,26,70.2,.385,1.48,19.8%,47.9%,32.3%,16.1%,21.0%,44.3%,26.3%,29.4%,12.0%,538,795,1333,sa3023457
Caden Rose,BOS,AA,24,3.0,.400,0.17,30.0%,10.0%,60.0%,33.3%,0.0%,30.0%,30.0%,40.0%,6.5%,20,26,46,sa3023458
Luke Russo,PHI,AA,25,116.1,.282,1.34,22.0%,44.7%,33.3%,23.6%,18.9%,51.8%,22.0%,26.2%,14.6%,692,1227,1919,sa3023502
Eriq Swan,WSN,AA,24,10.0,.286,1.67,23.8%,47.6%,28.6%,50.0%,0.0%,42.9%,38.1%,19.0%,15.5%,87,106,193,sa3023514
Chris Kean,NYY,AA,24,35.0,.280,1.46,25.6%,44.2%,30.2%,38.5%,23.1%,54.5%,11.4%,34.1%,19.7%,143,360,503,sa3023576
Ryan Vanderhei,SFG,AA,25,31.2,.268,1.44,18.7%,48.0%,33.3%,16.0%,4.0%,57.7%,23.1%,19.2%,13.7%,232,299,531,sa3023671
Cesar Aquino,PIT,AA,21,1.2,.333,0.33,33.3%,16.7%,50.0%,0.0%,0.0%,66.7%,16.7%,16.7%,6.7%,5,10,15,sa3024469
Dylan DeLucia,CLE,AA,25,87.0,.357,0.78,25.0%,33.0%,42.0%,19.8%,14.4%,35.1%,30.3%,34.7%,10.6%,617,1051,1668,sa3024964
Andrew Landry,NYY,AA,24,2.2,.500,0.14,27.3%,9.1%,63.6%,28.6%,28.6%,8.3%,58.3%,33.3%,11.1%,17,46,63,sa3024982
Nate Garkow,TOR,AA,28,17.1,.244,1.06,15.9%,43.2%,40.9%,27.8%,5.6%,47.8%,28.3%,23.9%,15.7%,129,184,313,sa3025043
Owen Cobb,NYY,AA,25,0.2,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,8,4,12,sa3025193
Fidel Ulloa,COL,AA,23,45.1,.274,1.08,27.2%,37.7%,35.1%,40.0%,10.0%,52.5%,23.7%,23.7%,15.1%,301,453,754,sa3025235
Joe Glassey,BAL,AA,24,13.1,.107,2.00,19.2%,53.8%,26.9%,42.9%,0.0%,46.4%,21.4%,32.1%,12.6%,53,122,175,sa3025303
Izaak Martinez,CLE,AA,24,19.0,.293,1.21,26.2%,40.5%,33.3%,21.4%,21.4%,45.5%,29.5%,25.0%,12.5%,100,188,288,sa3025345
