Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Yanuel Casiano,CIN,CPX,19,2.1,3.86,7.71,0.50,0.00,11.1%,22.2%,-11.1%,.000,0.86,.000,100.0%,0.00,6.61,-6.61,7.89,sa3067398
David Rodriguez,KCR,CPX,22,9.0,9.00,10.00,0.90,1.00,18.8%,20.8%,-2.1%,.324,2.44,.407,64.8%,7.00,8.01,-1.01,7.89,sa3018810
Dalvi Nunez,SDP,CPX,19,28.0,7.71,7.07,1.09,0.00,17.1%,15.7%,1.4%,.270,1.86,.345,64.4%,5.79,6.29,-0.51,7.89,sa3068374
Jostin Florentino,CHC,CPX,21,3.1,2.70,2.70,1.00,0.00,6.3%,6.3%,0.0%,.286,1.50,.308,33.3%,2.70,6.10,-3.40,7.89,sa3021510
Christian Oliveira,LAD,CPX,20,1.1,6.75,6.75,1.00,0.00,14.3%,14.3%,0.0%,.333,2.25,.400,100.0%,0.00,5.65,-5.65,7.89,sa3067439
Gregori Ramirez,ARI,CPX,21,27.2,10.41,9.11,1.14,1.63,22.7%,19.9%,2.8%,.241,1.95,.296,51.9%,9.11,8.51,0.59,7.84,sa3020412
Camilo Hernandez,OAK,CPX,22,19.2,10.53,10.07,1.05,0.46,23.0%,22.0%,1.0%,.263,2.14,.365,61.0%,7.78,6.88,0.90,7.74,sa3018899
Michael Prosecky,COL,CPX,25,3.0,3.00,3.00,1.00,0.00,8.3%,8.3%,0.0%,.300,1.33,.333,80.0%,3.00,6.23,-3.23,7.73,sa3020526
Samuel Savinon,LAD,CPX,19,11.1,18.26,15.09,1.21,0.79,33.8%,27.9%,5.9%,.261,2.74,.500,36.8%,15.88,7.81,8.07,7.72,sa3067581
Bernardo Rivera,TEX,CPX,21,5.2,6.35,7.94,0.80,1.59,16.7%,20.8%,-4.2%,.278,1.76,.308,62.5%,3.18,8.96,-5.78,7.72,sa3024531
Ruben Ramirez,SEA,CPX,21,10.0,9.00,9.00,1.00,0.90,20.4%,20.4%,0.0%,.263,2.00,.333,51.0%,9.90,7.50,2.40,7.69,sa3024616
Lazaro Mena,CHC,CPX,19,36.1,7.68,7.18,1.07,1.24,18.1%,17.0%,1.2%,.275,1.84,.324,60.9%,7.18,7.71,-0.52,7.68,sa3076311
Javier Bartolozzi,LAD,CPX,21,3.2,9.82,7.36,1.33,0.00,22.2%,16.7%,5.6%,.286,1.91,.400,62.5%,7.36,5.99,1.37,7.62,sa3021568
Orlando Suarez,CHW,CPX,19,38.1,10.10,7.75,1.30,1.41,23.0%,17.6%,5.3%,.250,1.83,.313,65.1%,6.10,7.74,-1.64,7.62,sa3023863
Luis Gutierrez,SDP,CPX,22,1.2,16.20,16.20,1.00,0.00,37.5%,37.5%,0.0%,.200,2.40,.500,100.0%,0.00,6.70,-6.70,7.60,sa3016469
Carson Latimer,CIN,CPX,22,14.0,15.43,13.50,1.14,1.29,28.2%,24.7%,3.5%,.306,2.86,.472,40.8%,15.43,8.26,7.17,7.57,sa3059763
J.C. Hechavarria,LAA,CPX,22,17.0,7.41,4.76,1.56,3.18,16.3%,10.5%,5.8%,.320,1.94,.327,60.2%,10.06,9.78,0.28,7.56,sa3023602
Eduardo Uscanga,SEA,CPX,19,3.0,6.00,3.00,2.00,3.00,15.4%,7.7%,7.7%,.250,1.33,.222,0.0%,12.00,8.90,3.10,7.55,sa3076331
Wuillians Herrera,LAD,CPX,22,16.0,11.25,9.00,1.25,0.56,26.3%,21.1%,5.3%,.179,1.63,.257,69.9%,5.06,6.96,-1.90,7.55,sa3018302
Zach Kirby,LAA,CPX,26,4.1,8.31,4.15,2.00,2.08,13.8%,6.9%,6.9%,.519,3.69,.591,41.1%,20.77,7.44,13.33,7.54,sa3077769
Erick Matos,OAK,CPX,19,29.2,10.92,8.19,1.33,0.61,22.4%,16.8%,5.6%,.357,2.46,.484,45.2%,13.35,6.59,6.76,7.52,sa3024094
Tyson Guerrero,KCR,CPX,27,6.1,8.53,5.68,1.50,0.00,18.8%,12.5%,6.3%,.296,1.89,.381,61.5%,5.68,5.37,0.31,7.49,sa3017140
Angel Vizcaino,OAK,CPX,20,18.2,6.27,3.37,1.86,1.93,13.3%,7.1%,6.1%,.356,2.04,.386,52.2%,10.12,8.06,2.06,7.43,sa3068905
Brayan Restituyo,OAK,CPX,24,14.2,7.98,6.75,1.18,0.61,16.5%,13.9%,2.5%,.354,2.32,.431,59.0%,9.20,6.88,2.33,7.42,sa3015461
Kyle DeGroat,KCR,CPX,20,23.1,11.57,7.33,1.58,2.70,26.3%,16.7%,9.6%,.277,1.93,.333,58.0%,7.71,8.80,-1.09,7.39,sa3067388
Ryan Prager,CLE,CPX,23,4.0,9.00,6.75,1.33,0.00,21.1%,15.8%,5.3%,.067,1.00,.091,40.0%,4.50,5.90,-1.40,7.39,sa3040167
Matt Dunaway,SFG,CPX,27,3.0,9.00,6.00,1.50,0.00,17.6%,11.8%,5.9%,.357,2.33,.455,62.5%,9.00,5.90,3.10,7.39,sa3068824
Rolando Anzola,LAA,CPX,21,19.2,10.07,10.07,1.00,0.46,21.6%,21.6%,0.0%,.316,2.39,.429,57.9%,9.61,6.83,2.78,7.39,sa3021513
Francis Marte,OAK,CPX,20,18.0,8.50,6.00,1.42,1.00,20.0%,14.1%,5.9%,.214,1.50,.255,44.1%,6.50,6.96,-0.46,7.33,sa3022118
Javi Rivera,CIN,CPX,26,6.0,6.00,4.50,1.33,1.50,14.3%,10.7%,3.6%,.250,1.50,.263,81.4%,3.00,7.73,-4.73,7.31,sa3018184
Andres Herrera,COL,CPX,20,13.2,9.88,7.24,1.36,1.98,24.6%,18.0%,6.6%,.234,1.61,.276,67.3%,7.24,8.63,-1.39,7.31,sa3024456
Jeremy Gonzalez,CHW,CPX,21,29.2,9.40,5.76,1.63,0.30,20.5%,12.6%,7.9%,.299,1.92,.389,57.8%,7.58,5.68,1.91,7.30,sa3019086
Randy Baron,CLE,CPX,18,5.0,5.40,5.40,1.00,0.00,14.3%,14.3%,0.0%,.294,1.60,.357,77.8%,3.60,6.10,-2.50,7.29,sa3068349
Enyel Lopez,TEX,CPX,20,31.2,11.37,9.66,1.18,0.85,24.2%,20.6%,3.6%,.325,2.37,.458,48.8%,11.37,7.30,4.07,7.25,sa3067495
Jose Rengel,SFG,CPX,20,19.2,7.32,5.49,1.33,1.83,16.8%,12.6%,4.2%,.288,1.78,.317,67.9%,6.41,8.21,-1.80,7.23,sa3021790
Anthony Simonelli,KCR,CPX,27,9.0,7.00,4.00,1.75,5.00,17.5%,10.0%,7.5%,.306,1.67,.250,87.5%,8.00,11.90,-3.90,7.16,sa3017312
Ma'Kale Holden,MIL,CPX,19,37.2,10.99,8.84,1.24,0.72,25.0%,20.1%,4.9%,.232,1.86,.323,55.1%,8.12,6.84,1.29,7.15,sa3069244
Pedro Da Costa Lemos,SEA,CPX,23,4.0,6.75,6.75,1.00,0.00,18.8%,18.8%,0.0%,.083,1.00,.111,80.0%,0.00,6.40,-6.40,7.15,sa3016781
Angelo Smith,LAA,CPX,22,2.2,10.12,10.12,1.00,0.00,21.4%,21.4%,0.0%,.364,2.62,.500,71.4%,6.75,6.03,0.72,7.14,sa3060599
Edgar Alfonso,LAA,CPX,22,1.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.500,3.00,.500,50.0%,13.50,4.90,8.60,7.14,sa3015870
Jose G. Gonzalez,SFG,CPX,24,22.0,6.55,5.32,1.23,0.82,14.3%,11.6%,2.7%,.354,2.14,.410,55.1%,8.18,6.81,1.37,7.12,sa3016249
Johan Rodriguez,SFG,CPX,23,18.2,12.05,9.16,1.32,0.96,27.5%,20.9%,6.6%,.224,1.82,.325,82.9%,3.86,7.47,-3.61,7.12,sa3021807
Dailoui Abad,LAD,CPX,24,8.2,10.38,5.19,2.00,0.00,25.6%,12.8%,12.8%,.226,1.38,.333,46.7%,5.19,5.36,-0.17,7.08,sa3016027
Yan Mago,ARI,CPX,22,10.1,7.84,6.10,1.29,0.00,20.5%,15.9%,4.5%,.243,1.55,.321,50.0%,6.10,5.19,0.91,7.07,sa3019047
Julio Valdez,CHC,CPX,21,34.0,7.15,5.29,1.35,1.85,16.1%,11.9%,4.2%,.299,1.85,.327,61.2%,7.94,8.11,-0.17,7.05,sa3019687
Nelfri Payano,CIN,CPX,21,16.0,11.81,7.88,1.50,1.13,25.0%,16.7%,8.3%,.288,2.06,.395,61.4%,8.44,7.28,1.16,7.05,sa3019260
Kendry Castro,SFG,CPX,19,4.2,7.71,9.64,0.80,0.00,21.1%,26.3%,-5.3%,.071,1.29,.100,100.0%,0.00,6.40,-6.40,7.04,sa3024263
Will Johnston,OAK,CPX,25,4.0,2.25,2.25,1.00,0.00,6.3%,6.3%,0.0%,.200,1.00,.214,100.0%,0.00,5.15,-5.15,7.01,sa3022940
Jeronimo Palmeros,SDP,CPX,19,19.2,7.32,5.49,1.33,0.46,17.4%,13.0%,4.3%,.299,1.78,.367,71.0%,5.03,6.22,-1.19,7.00,sa3068635
