Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
7,Texas League,AA,27,12.0,221.0,907.0,774.0,7.529411764705882,0.529313233014867,0.11999999955222222,0.2613009917883131,0.3357976639602071,5.67899559106612,0.2445227499280974,0.1835758071301908,112.05047610664263,27
7,Texas League,AA,28,11.0,189.0,739.0,627.0,6.685185185185185,0.5820910649535367,0.12798874763853726,0.23680649505953993,0.3698864143199514,4.695539534784142,0.2510746800365359,0.1276972278221071,107.9541366798463,28
7,Texas League,AA,29,2.0,2.0,9.0,7.0,13.0,,0.4,,,0.9530423240277778,,,174.04937405871448,29
7,Texas League,AA,30,2.0,41.0,174.0,140.0,9.487804878048781,0.7105263157894737,0.170886075,0.2413793102413793,0.41822118663157887,6.527585861981077,0.1750990248735632,0.227272727,103.8824069365436,30
7,Texas League,AA,32,2.0,4.0,14.0,13.0,7.875,,0.111111111,,,1.7499999971428573,0.142857142,0.2,94.99350532825233,32
7,Texas League,AA,33,1.0,22.0,90.0,80.0,9.522727272727273,0.13513513513513514,0.055555555000000006,0.411111111,0.07207207216216217,1.4915413462500002,0.159090909,0.44444444399999994,131.31560541825715,33
8,California League,A,18,4.0,145.0,614.0,547.0,6.162068965517242,0.37193342049088907,0.08306188885993485,0.23941368059120524,0.2560607741806773,4.229519180168113,0.2530838183762215,0.07536485957003257,74.78708158864082,18
8,California League,A,19,21.0,699.0,3104.0,2651.0,8.088698140200286,0.4990030970260862,0.11694587581668815,0.2454896902860825,0.3175333533636748,5.716234012817943,0.21438754011806685,0.12476343280382123,98.78330528839103,19
8,California League,A,20,19.0,597.0,2571.0,2235.0,7.922948073701843,0.43848067205349145,0.10247349778994898,0.2586542195340335,0.28250874653896274,6.093447186945851,0.22956322350563982,0.1517479669451665,99.55323272546893,20
8,California League,A,21,21.0,598.0,2509.0,2164.0,7.60200668896321,0.424132913939525,0.10435825612075171,0.25587883574651255,0.27138673108864353,7.02597605367123,0.21778235754523712,0.1322624032490991,96.03774139002071,21
8,California League,A,22,27.0,975.0,4132.0,3507.0,8.142857142857142,0.5547193256958717,0.11834462682768636,0.23644724050121008,0.36394829314439875,6.209127562581631,0.23624593448039688,0.11386612298695545,103.56604031306478,22
8,California League,A,23,17.0,490.0,2047.0,1734.0,7.55,0.4736113551356424,0.11998041097110675,0.2600391769040157,0.29390001560133316,5.214649407985921,0.21082151042012703,0.14975192114503413,101.29847971845467,23
8,California League,A,24,15.0,420.0,1687.0,1391.0,7.305952380952381,0.6983203067812933,0.14819205636573804,0.23651452239300533,0.43630919707069743,5.249439524053138,0.22781655808933887,0.1434653114247382,103.14958232178225,24
8,California League,A,25,6.0,86.0,332.0,273.0,6.848837209302325,0.6342604207707886,0.1174698790120482,0.22891566211445785,0.4269566320945483,4.1910916379010485,0.23168379054817276,0.1761194028955224,100.33461041801009,25
8,California League,A,26,1.0,2.0,6.0,6.0,14.25,,,,,6.020298577324823,0.166666666,0.5,346.94684316087915,26
9,Carolina League,A,18,10.0,291.0,1292.0,1094.0,8.379725085910653,0.6354298873799415,0.12608352978171786,0.23142414826780183,0.41400129726187546,6.780087174416331,0.25144297489938083,0.12629122120288694,110.45221050531512,18
9,Carolina League,A,19,49.0,1542.0,6599.0,5574.0,7.4014267185473415,0.5735121714095229,0.13330265320739376,0.24981040449340208,0.3591878818643732,6.3019992718605105,0.24197321780267153,0.12822682762261964,105.30985903174187,19
9,Carolina League,A,20,62.0,1751.0,7036.0,6001.0,6.316676185037122,0.5216989930464194,0.11640136390477542,0.2663445134457078,0.3354661376203432,5.925172731915148,0.21982734382582667,0.1259142760756497,89.27078283599957,20
9,Carolina League,A,21,34.0,871.0,3423.0,2910.0,6.037313432835821,0.5564978600442224,0.1229915273713117,0.2535787316906222,0.3594793955829043,5.665065745985438,0.2299073616248904,0.13486780901830583,94.57569880199993,21
9,Carolina League,A,22,40.0,947.0,3823.0,3190.0,6.831910352187833,0.6460421660655497,0.1381509027417641,0.25189641596834944,0.41212844525003417,5.193176099490052,0.2292585630160063,0.13357597013683195,102.99535487410952,22
9,Carolina League,A,23,17.0,312.0,1258.0,1024.0,6.8381410256410255,0.5510751365423632,0.15948963277511963,0.3086124397647528,0.2952585658337294,5.469731797110669,0.23299589643481716,0.22241384632583172,120.73171327987488,23
9,Carolina League,A,24,9.0,120.0,449.0,377.0,6.491666666666666,0.5518944729551251,0.1580310872564767,0.29621380788641427,0.30559582823442644,5.166524662340556,0.25890994030405406,0.14110342793963254,105.9948076170834,24
9,Carolina League,A,25,2.0,7.0,26.0,21.0,6.285714285714286,0.8333333333333335,0.2,0.2692307692307692,0.46666666666666673,5.109539164125459,0.214285714,0.166666666,145.78865031458824,25
9,Carolina League,A,26,2.0,29.0,99.0,82.0,7.982758620689655,0.3560606060606061,0.08080808075757576,0.2525252523636364,0.21969696985606058,8.327256637443444,0.18867924500000002,0.27738927666666663,126.70747428533292,26
9,Carolina League,A,28,1.0,13.0,52.0,47.0,5.346153846153846,0.16666666666666666,0.038461538,0.23076923,0.12179487200000001,5.14285714,0.285714285,,66.30791812414746,28
10,Florida State League,A,17,1.0,2.0,10.0,8.0,24.25,0.5,0.1,0.2,0.35,7.5,0.428571428,1.0,216.30739742351733,17
10,Florida State League,A,18,6.0,133.0,583.0,495.0,6.860902255639098,0.5740635760477031,0.12869565173913045,0.23999999970260869,0.36774586421116773,6.048849445066893,0.23196721385185187,0.07359500714828209,94.16732338380201,18
10,Florida State League,A,19,19.0,411.0,1795.0,1513.0,7.254257907542579,0.5765978156257733,0.12859560015228427,0.27191513075153545,0.35864198054471397,6.469194019282555,0.22492097594186697,0.1631872289257525,98.97725318049775,19
10,Florida State League,A,20,47.0,1175.0,4740.0,4055.0,6.194893617021276,0.480745732042482,0.11078098427525467,0.2729957800658228,0.30931924803508676,5.377866735798912,0.24200272852905141,0.12190909781839733,93.31830840496451,20
10,Florida State League,A,21,45.0,1298.0,5172.0,4355.0,6.733436055469954,0.5529089098667463,0.12916343879105344,0.25773395156109824,0.3434466019349737,5.729271578710934,0.2230602283340467,0.13329098085056454,99.05487204159004,21
10,Florida State League,A,22,45.0,989.0,4083.0,3443.0,6.855915065722953,0.5771508418071611,0.12604834684632463,0.2588782753840314,0.370632547632319,5.135524301732328,0.23778375349079756,0.14665518163166955,105.05969068906253,22
10,Florida State League,A,23,32.0,693.0,2709.0,2251.0,6.50218023255814,0.6133313366826535,0.1308900519420344,0.246585455519749,0.3924278114756184,5.224146777424253,0.23532608152011805,0.14321023178130932,98.42438814849632,23
10,Florida State League,A,24,10.0,165.0,622.0,518.0,7.596969696969697,0.6839151085087198,0.13114754053442626,0.2572347262170418,0.4396107143282965,7.46320206673589,0.2357312769599332,0.2037602115658627,126.49986852721034,24
10,Florida State League,A,25,8.0,68.0,279.0,233.0,7.220588235294118,0.5739079612098591,0.13754646799256504,0.2795698919749104,0.3499164703369249,4.1579161598477645,0.25669577470260224,0.283201620693617,117.81806119273081,25
10,Florida State League,A,26,3.0,25.0,101.0,86.0,6.62,0.4256733365644257,0.09900990047524753,0.24752475197029702,0.28207436166004296,3.10997890896529,0.18168498106593406,0.1569598133960396,110.73069948301932,26
10,Florida State League,A,27,2.0,6.0,22.0,17.0,5.666666666666667,1.0,0.22727272654545452,0.210526315,0.5789473700000001,0.37418830420454546,0.272727272,1.0,141.64332741044646,27
10,Florida State League,A,28,4.0,9.0,33.0,27.0,10.722222222222221,0.8589743589743589,0.1818181814848485,0.30769230738461534,0.5064102564999999,2.6251803720454547,0.44444444399999994,0.4423076923076923,189.43000443628327,28
10,Florida State League,A,30,1.0,2.0,7.0,6.0,2.25,0.5,0.142857142,0.285714285,0.2857142864999999,2.64285714,,,39.142303618877996,30
10,Florida State League,A,31,2.0,5.0,16.0,12.0,6.2,3.0,0.23076923,0.12499999918750002,2.076923082,0.14285714,0.22222222200000002,0.2,128.54034791181755,31
10,Florida State League,A,38,1.0,5.0,17.0,12.0,4.1,1.0,0.176470588,0.176470588,0.6470588239999999,2.64285714,0.142857142,,80.79841933477174,38
11,Midwest League,A+,19,6.0,144.0,640.0,543.0,9.194444444444445,0.5784000060474117,0.12656249948124998,0.23281249965625,0.37047273798760555,4.740236835521107,0.22651119340624998,0.17772247812500003,115.28940917145069,19
11,Midwest League,A+,20,15.0,444.0,1960.0,1655.0,7.766891891891892,0.582827124755188,0.1331632649612245,0.2663265300729592,0.3613651736927744,5.624159758206814,0.2362038204040816,0.14633478204151176,99.23040899725208,20
11,Midwest League,A+,21,27.0,892.0,3709.0,3177.0,7.0941704035874436,0.5174275353239957,0.11836074371366946,0.23887840344998645,0.3280018864493291,5.4801293799152155,0.2335053936686438,0.15533041723001023,91.59556460763855,21
11,Midwest League,A+,22,61.0,1855.0,7776.0,6468.0,7.6255434782608695,0.6073572407457725,0.14116587272307293,0.2544074117340111,0.3694429356704363,5.805818108754852,0.23093390453189844,0.15059457825164332,102.49251242769338,22
11,Midwest League,A+,23,58.0,1561.0,6418.0,5404.0,6.885009609224856,0.592471697738065,0.12978291385975324,0.23795415510572274,0.37566295740439326,4.85638387705938,0.2181513391619047,0.13523516841614477,94.82095140809965,23
11,Midwest League,A+,24,24.0,563.0,2208.0,1828.0,7.467567567567568,0.6465409187229447,0.14175374774148117,0.24637681109556156,0.3984572497072246,5.753894371042635,0.21644437471194913,0.1751347706997863,107.68111991560856,24
11,Midwest League,A+,25,12.0,288.0,1214.0,1010.0,8.241319444444445,0.7599550843251783,0.14003294831054364,0.19686985121169692,0.49818647603501753,4.765514435300446,0.20610727803624385,0.14566673769135802,119.76659750522617,25
11,Midwest League,A+,26,4.0,63.0,241.0,210.0,5.865079365079365,0.4269558445784953,0.10788381673858921,0.23651452208713694,0.26416541781774117,4.510627050914547,0.23927150397844826,0.08417145561206896,83.85434030909143,26
11,Midwest League,A+,33,1.0,1.0,3.0,2.0,11.0,,0.333333333,,,2.64285714,,,417.3568687110392,33
13,Northwest League,A+,19,1.0,2.0,10.0,9.0,7.5,,,0.3,,2.9803149613739226,0.166666666,,172.99493346886754,19
13,Northwest League,A+,20,9.0,346.0,1471.0,1268.0,7.1893063583815024,0.45553093293771596,0.10537049582936778,0.23657375875186948,0.2930029488821095,4.860892628296917,0.2314221862970768,0.12793620561118982,98.90241248001286,20
13,Northwest League,A+,21,12.0,402.0,1704.0,1454.0,7.048507462686567,0.5253235120666637,0.12382629058333335,0.2570422529730047,0.32242464321591974,5.201668163741808,0.23449317872124417,0.14770896427109514,105.66664671998392,21
13,Northwest League,A+,22,17.0,579.0,2396.0,2092.0,6.575993091537133,0.48773648422422405,0.10196406140409528,0.2408180296080968,0.32983402840474496,4.359892254193577,0.22864148459465108,0.13611501743540871,99.26022809687313,22
13,Northwest League,A+,23,25.0,811.0,3350.0,2876.0,6.324907521578298,0.4532296784493196,0.11432835774208955,0.2567164173047761,0.2829267912773201,4.536970550432831,0.22419614729387144,0.12907921307867942,94.8593779927755,23
13,Northwest League,A+,24,17.0,416.0,1647.0,1367.0,5.621394230769231,0.522096301899786,0.13844252113597036,0.2823315112264724,0.3050898339645685,3.9045975813334195,0.209192807455542,0.13028666508526013,87.46836602464339,24
13,Northwest League,A+,25,8.0,185.0,782.0,639.0,7.727027027027027,0.6344919273172149,0.1529562976799486,0.271557271014157,0.374577561419096,3.8641813874531032,0.21648003069693092,0.24851956735703246,135.8196176484778,25
13,Northwest League,A+,26,7.0,210.0,842.0,717.0,6.326190476190476,0.5026740211358116,0.12589073579453683,0.2541567691532066,0.30946535574997974,4.2287305999570135,0.22978796765439435,0.16581935684767277,101.1869792851725,26
13,Northwest League,A+,28,1.0,1.0,3.0,2.0,2.0,,0.333333333,,,0.14285714,,,36.09099873638763,28
14,South Atlantic League,A+,19,8.0,215.0,961.0,840.0,7.662790697674419,0.4899613408680857,0.103556484874477,0.21956295476482832,0.33311455569943876,5.486179721525854,0.22544857458158996,0.15018703191841007,99.39405978595354,19
14,South Atlantic League,A+,20,20.0,703.0,3123.0,2687.0,8.817923186344238,0.47966378880969635,0.10375843177128172,0.23150816482901054,0.32432237014845877,5.9696874648515195,0.23930905189785465,0.19274582035984478,115.70254661188314,20
14,South Atlantic League,A+,21,42.0,1074.0,4422.0,3838.0,6.533985102420856,0.4379388269532502,0.10248234977248918,0.26797828993668027,0.2801508089549253,5.605553638921902,0.22455608603321958,0.12714321919441127,80.16446643537041,21
14,South Atlantic League,A+,22,49.0,1442.0,6042.0,5144.0,7.564493758668516,0.5343587640934981,0.1212271967328358,0.24863252061130448,0.34149720746061146,5.440602235995696,0.22718084787512455,0.17212975021764806,102.43885292038148,22
