Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
8,California League,A,23,52.0,2318.0,9558.0,8028.0,6.589085418464193,0.5984728509150052,0.1289915962227941,0.2368889350424997,0.3822931572286941,5.386845177646306,0.20147834009123247,0.08680760654929406,99.13872419102728,23
8,California League,A,24,23.0,769.0,3095.0,2568.0,6.40702210663199,0.6384487773881924,0.1363489494733441,0.2465266554274636,0.4013081022456533,4.733244545211188,0.2161854082795594,0.10925926945496782,100.23082365168297,24
8,California League,A,25,11.0,268.0,1023.0,879.0,6.666044776119403,0.4708634433166011,0.09579667594330402,0.2238514169032258,0.3232497474199595,5.656628644203591,0.1965022702469758,0.11875512532810271,105.46220010792216,25
8,California League,A,26,1.0,2.0,6.0,6.0,14.25,,,,,6.020298577324823,0.166666666,0.5,346.94684316087915,26
8,California League,A,27,1.0,5.0,20.0,16.0,3.8,1.0,0.2,0.2,0.6000000000000001,0.29910714,0.166666666,,99.30542484561772,27
8,California League,A,28,1.0,2.0,8.0,8.0,7.25,,,0.125,,0.14285714,0.428571428,,212.6810179838645,28
8,California League,A,30,1.0,2.0,10.0,5.0,3.5,2.0,0.4,0.2,0.7999999999999999,0.14285714,,,126.20948871865626,30
8,California League,A,32,1.0,1.0,3.0,1.0,5.0,2.0,0.666666666,0.333333333,1.999999943436137e-09,2.64285714,,,199.54231279008025,32
9,Carolina League,A,17,5.0,100.0,403.0,354.0,4.125,0.4193518771193881,0.09429280358560793,0.253101736426799,0.2864992737528881,3.9969183658972613,0.2950482671215881,0.034482758,89.84278850122098,17
9,Carolina League,A,18,39.0,1430.0,6088.0,5252.0,6.747902097902098,0.5272801290215935,0.11284693317583515,0.2329172138345926,0.3470317371366137,6.078943227056525,0.226139017062829,0.09083851897469615,98.9658299212032,18
9,Carolina League,A,19,115.0,5222.0,21667.0,18475.0,6.568556108770586,0.5415206395655706,0.1206424355832985,0.2433867314025668,0.3497450794656761,5.941780878602519,0.22870437929169743,0.0897047871400629,99.7550345738353,19
9,Carolina League,A,20,133.0,5357.0,21291.0,18217.0,6.073504594037128,0.5187304398398218,0.11378710143887294,0.24794514068221313,0.3383076987771933,5.74024414547132,0.22772033718254903,0.09635360712630829,97.35773601126274,20
9,Carolina League,A,21,106.0,3273.0,12910.0,10909.0,5.918819188191882,0.5840269685652291,0.1258154701528425,0.243996901133385,0.3778560975879574,5.668777372036054,0.22527631912726567,0.08867526055495237,97.33731282811424,21
9,Carolina League,A,22,100.0,3160.0,12217.0,10237.0,6.3199145580019715,0.6151985939131736,0.1272128442829971,0.2370424952213216,0.4024794362185704,5.533751351251927,0.22764331854514147,0.0897068917354986,100.31243252472517,22
9,Carolina League,A,23,41.0,1100.0,4169.0,3470.0,6.304680038204394,0.5912286920527389,0.13613445328115245,0.2521008399087635,0.36856223305511976,5.508191188223548,0.2268959751403129,0.10813388107874235,114.9462038640015,23
9,Carolina League,A,24,27.0,850.0,3176.0,2660.0,6.412935323383085,0.6031700530086694,0.13046293245354484,0.24086901697512594,0.3888688743974812,4.874878241618533,0.22873910148686294,0.09367013827338404,107.38094588482366,24
9,Carolina League,A,25,6.0,95.0,263.0,220.0,6.8088235294117645,0.4536654975586274,0.13740457946946566,0.3117870718745247,0.2476445915620659,5.977843835726976,0.23668973053968256,0.18918447125324675,126.45080866228082,25
9,Carolina League,A,26,4.0,38.0,133.0,110.0,6.934210526315789,0.3176691729323308,0.0827067667593985,0.30827067657142854,0.18546365927631578,6.498162028698503,0.2352795520866142,0.27738927666666663,112.40517742650826,26
