Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
4,Pacific Coast League,AAA,37,7.0,79.0,170.0,737.0,10.063291139240507,0.0936241535549525,0.7186397654411457,5.619235439778963,0.07595251170963366,37
4,Pacific Coast League,AAA,38,4.0,45.0,148.33333333333334,605.0,14.327777777777778,0.12923636376859504,0.7161082258876033,4.8024574940692295,0.03932561980165289,38
4,Pacific Coast League,AAA,39,1.0,2.0,2.0,12.0,0.75,0.25,0.25,4.2,,39
4,Pacific Coast League,AAA,40,2.0,11.0,10.333333333333334,46.0,4.681818181818182,0.1954347808695652,0.7581223596521739,5.139931969328347,0.041666669999999996,40
5,Eastern League,AA,19,1.0,6.0,29.333333333333332,131.0,16.958333333333332,0.07633588000000001,0.7717391303572267,4.623588997917524,0.09923664,19
5,Eastern League,AA,20,4.0,27.0,114.33333333333333,512.0,21.01851851851852,0.10765820312500003,0.7505344609375,5.101210120200704,0.13350809712550607,20
5,Eastern League,AA,21,17.0,157.0,471.33333333333337,1983.0,17.6656050955414,0.162408474089763,0.7466451710108475,3.7924806697866904,0.10773033540858018,21
5,Eastern League,AA,22,58.0,567.0,1871.6666666666667,7863.0,18.617724867724867,0.1642159476065115,0.7421253116275844,3.7870733164578443,0.09861096795314107,22
5,Eastern League,AA,23,102.0,1267.0,3539.333333333334,15268.0,15.270915548539858,0.14057276731268012,0.7302441886599916,4.195575331123895,0.10159651370864849,23
5,Eastern League,AA,24,157.0,2354.0,5386.666666666666,23347.0,12.690820229494262,0.13611089194885853,0.7309822801171996,4.3039638077356495,0.10238163876018876,24
5,Eastern League,AA,25,133.0,2048.0,4499.0,19386.0,12.439453125,0.13039414997111318,0.7286210074243283,4.295308859711557,0.10413689489902923,25
5,Eastern League,AA,26,128.0,2033.0,3822.3333333333335,16632.0,10.910231185440237,0.12713419853535354,0.7364003133542438,4.390304327996048,0.11010193768483312,26
5,Eastern League,AA,27,91.0,1213.0,2079.0,8945.0,10.432605111294311,0.1413880379508105,0.727600707827523,4.191908045080213,0.10806028478404557,27
5,Eastern League,AA,28,46.0,661.0,1175.3333333333335,5036.0,10.699697428139183,0.14381056366163622,0.7278438805289579,4.304464908922866,0.10164822197363164,28
5,Eastern League,AA,29,22.0,238.0,360.3333333333333,1530.0,10.387605042016807,0.2104921555490196,0.7300353011597871,3.300937465738276,0.1014972765667575,29
5,Eastern League,AA,30,11.0,82.0,194.99999999999997,823.0,11.777439024390244,0.13239732720534628,0.7398090295298656,4.369429060506515,0.09051633180904523,30
5,Eastern League,AA,31,11.0,75.0,159.33333333333331,702.0,12.976666666666667,0.12950142488603988,0.7337491302558423,4.730752175368513,0.1294691176911765,31
5,Eastern League,AA,32,5.0,38.0,50.0,255.0,6.276315789473684,0.09377254858823528,0.6080918216545455,5.382591069079534,0.17306995925925928,32
5,Eastern League,AA,33,4.0,5.0,26.0,102.0,27.6,0.18618627294117648,0.695618888117647,3.4903023018745367,0.09886419950617287,33
5,Eastern League,AA,34,4.0,7.0,16.333333333333332,71.0,8.678571428571429,0.07042253408450702,0.7122496796692275,4.0093915074417845,0.11111111015873017,34
5,Eastern League,AA,35,5.0,11.0,24.333333333333336,99.0,10.681818181818182,0.20183838424242423,0.6135904497811447,3.446067140664573,0.05764367770114943,35
5,Eastern League,AA,36,3.0,4.0,11.666666666666666,46.0,14.9375,0.2610434782608696,0.5221521739130435,2.385687539136928,0.04733333333333333,36
5,Eastern League,AA,37,1.0,2.0,2.6666666666666665,9.0,9.875,0.44444444,1.0,1.852146871895184,,37
6,Southern League,AA,19,1.0,1.0,6.0,24.0,25.0,0.16666667,0.666666665904762,3.6021881123383843,,19
6,Southern League,AA,20,4.0,34.0,159.0,656.0,27.735294117647058,0.21179268341463414,0.7166852190060572,3.8222514515296737,0.07758536631097562,20
6,Southern League,AA,21,17.0,204.0,860.9999999999999,3732.0,20.683823529411764,0.11633333139871381,0.7530053818994373,4.288930354046531,0.11350429539989264,21
