Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
2,International League,AAA,19,1.0,1.0,1.6666666666666665,12.0,2.25,,0.8000000000000002,,,19
2,International League,AAA,20,3.0,9.0,42.666666666666664,172.0,27.555555555555557,0.28089887999999996,0.7031349094306686,2.9664803171048364,0.04494382,20
2,International League,AAA,21,5.0,24.0,103.33333333333331,423.0,25.9375,0.21822541705035975,0.7204661966177732,3.388031224808883,0.09367088643037974,21
2,International League,AAA,22,23.0,207.0,725.3333333333334,3296.0,16.743961352657006,0.12313104885664027,0.7070118636330616,4.660860962978389,0.11037818804309586,22
2,International League,AAA,23,45.0,443.0,1435.6666666666667,6275.0,17.25395033860045,0.14392227718029826,0.7110076975884728,4.440959513167397,0.10754631736104836,23
2,International League,AAA,24,81.0,1229.0,2669.666666666667,11779.0,11.65480065093572,0.13884992999107484,0.7245725510434192,4.469649228385764,0.10885136962778204,24
2,International League,AAA,25,106.0,1341.0,3016.0,13284.0,12.144108873974647,0.16168992069761373,0.7173604049612575,4.177624973027489,0.09923066945234059,25
2,International League,AAA,26,126.0,2121.0,4055.0,17847.0,10.749174917491748,0.14940091270490938,0.7163964313089367,4.378755889012273,0.09953211397490429,26
2,International League,AAA,27,130.0,2076.0,3683.333333333333,16163.0,9.659200385356455,0.12968441835502958,0.7190556161762495,4.598083696214773,0.11071393103961871,27
2,International League,AAA,28,88.0,1352.0,2390.0,10584.0,9.995931952662723,0.13345739810846735,0.7306755237535625,4.48937226730685,0.11007213434678066,28
2,International League,AAA,29,69.0,1084.0,1868.666666666667,8218.0,9.829566420664207,0.14009518293426532,0.7072947376971234,4.492114201756092,0.10440627293203883,29
2,International League,AAA,30,55.0,940.0,1814.3333333333335,7852.0,10.676595744680851,0.12725604158764148,0.7221140471682238,4.602728459068885,0.09568422662571034,30
2,International League,AAA,31,37.0,562.0,863.6666666666667,3763.0,8.872994652406417,0.1279510346196444,0.7213340564930792,4.6364190688912394,0.09871119008494433,31
2,International League,AAA,32,30.0,487.0,889.3333333333334,3967.0,9.765913757700206,0.11302732763863094,0.7078417056712244,4.964772704055917,0.10635469382611008,32
2,International League,AAA,33,20.0,278.0,553.9999999999999,2381.0,11.212230215827338,0.13019507996183208,0.7150924941320079,4.800856880952688,0.0971867007203751,33
2,International League,AAA,34,20.0,343.0,526.6666666666666,2284.0,8.9533527696793,0.15648855082538168,0.7102712676297812,4.332981257192754,0.0852751604610808,34
2,International League,AAA,35,17.0,209.0,325.3333333333333,1403.0,9.42224880382775,0.15823235993585175,0.7208276004451508,4.267642803166661,0.09196234526430125,35
2,International League,AAA,36,4.0,40.0,177.99999999999997,711.0,20.76875,0.1575246112517581,0.6884149789207255,4.514284293700649,0.05063291582278482,36
2,International League,AAA,37,8.0,70.0,198.33333333333334,850.0,14.382142857142858,0.11294117272941177,0.7238482287777317,4.533529532643545,0.10000000284705883,37
2,International League,AAA,38,2.0,22.0,101.66666666666667,431.0,20.102272727272727,0.10440835747099768,0.7519867013353773,4.65870214748491,0.06960556459396752,38
2,International League,AAA,40,2.0,8.0,14.0,61.0,8.59375,0.2459016386885246,0.6242881788975411,3.3087214818216992,0.049180329508196716,40
2,International League,AAA,41,1.0,23.0,30.666666666666668,125.0,11.0,0.19199999999999998,0.7333333324726437,3.937922513162023,0.096,41
2,International League,AAA,45,1.0,9.0,42.0,192.0,25.0,0.11979166999999998,0.6608695635999999,5.041027800525938,0.13020833,45
4,Pacific Coast League,AAA,20,2.0,3.0,8.0,46.0,10.583333333333334,0.08695651565217391,0.6526854217478261,7.821056628381439,0.19565217695652176,20
4,Pacific Coast League,AAA,21,7.0,61.0,219.66666666666669,1009.0,16.00409836065574,0.06838454505450942,0.7091194544190611,5.811381933454462,0.13056679757085018,21
