Player Name,Team,League Name,AB,wRC+,Age+ RobustZ+,Approach+ RobustZ+,Speed+ RobustZ+,LD%+ RobustZ+,HR/FB+ RobustZ+,5 Tool RobustZ+,Hitter RobustZ+
Alex Lodise,ATL,Carolina League,212,100.2582656874536,84.48664217514363,89.34616681503911,104.2534150633332,86.38882716739906,115.05619688761539,95.90624962170608,96.93039695668453
Cannon Peebles,CLE,Carolina League,111,99.65421016102825,84.48664217514363,100.91227888977801,91.26280231504205,99.28346079593187,101.82442735625183,95.55392230642948,100.67338901398723
Luis Sanchez,ATL,Carolina League,31,98.6520280623048,84.48664217514363,174.35440424827644,91.8745205298932,72.41964066019526,74.61752994193085,99.55054751108786,107.13052495013419
DJ Newman,HOU,Carolina League,52,97.39242160329594,84.48664217514363,92.65889173534494,117.51783158733801,90.83525250919388,162.71605479980764,109.6429345613656,115.40339968144882
Brendan Summerhill,TBR,Carolina League,89,95.4102823430271,84.48664217514363,118.68809544979139,91.8130525419758,92.83614398166546,143.13860493417218,106.19250781654969,118.22094812187635
Hyungchan Um,KCR,Carolina League,125,92.56784981792204,84.48664217514363,102.08770209138196,98.16053726800575,66.55092910128724,101.82442735625183,90.62204759841408,90.15435284964035
Skylar King,BOS,Carolina League,149,90.47156496858813,84.48664217514363,104.96317302570272,100.98734773786802,76.65815438583347,146.56465865294976,102.73199519549951,109.395328688162
Riley Nelson,CLE,Carolina League,42,87.22179578211868,84.48664217514363,132.29058161814785,101.16140195136246,102.93694049186131,98.33636333218413,103.84238591373988,111.18796181406442
Jhosmmel Zue,KCR,Carolina League,74,75.56544893286696,84.48664217514363,81.91149465340398,94.35847911911229,72.41964066019526,93.88908230277028,85.41306778212508,82.74007253878985
Alexey Lumpuy,CHC,Carolina League,157,75.32883664151579,84.48664217514363,88.2637756059408,99.28950284251425,117.57278824419598,87.46523131026058,95.41558803561104,97.76726505346578
Geuri Lubo,CHC,Carolina League,37,73.15315618506907,84.48664217514363,69.76393751351449,90.93811380076718,69.3679109974603,130.68022746663615,89.04736639070435,89.93735865920365
Arxy Hernandez,CHW,Carolina League,114,63.86951148409678,84.48664217514363,84.09898578364822,63.08119341052395,110.56626556421772,99.28511696380532,88.30364077946777,97.98345610389042
Nick Hollifield,WSN,Carolina League,98,62.32380194445323,84.48664217514363,102.64476179668384,90.14891742936052,56.16042347298047,85.62984535644992,83.81411804612367,81.47834354203808
Brandon Forrester,HOU,Carolina League,61,47.58127260093404,84.48664217514363,99.06098707113371,113.31544578956937,152.18076471045393,74.61752994193085,104.73227393764628,108.61976057450617
Nick Monile,MIL,Carolina League,50,47.48701242644866,84.48664217514363,87.84339833043069,107.94663871246432,58.548140944783185,74.61752994193085,82.68847002095053,73.66968973904824
Eric Martinez,MIL,Carolina League,19,40.27142581008857,84.48664217514363,84.43712309703756,90.29464112352693,87.67829080490803,74.61752994193085,84.30284542850941,82.24431461462548
Keduar Trujillo,HOU,Carolina League,8,39.24255182804305,84.48664217514363,69.76393751351449,79.66561492471294,-3.873608232330639,74.61752994193085,60.93202326459425,46.83595307437157
Edward Vargas,CHC,Carolina League,86,37.91486848134899,84.48664217514363,80.8829514847324,93.75361733622427,106.62006286166105,74.61752994193085,88.07216075993844,87.37351476277478
Yannic Walther,MIL,Carolina League,82,33.11497000396231,84.48664217514363,84.55939965836238,87.57392605774159,95.63932534457766,122.05519703078227,94.8628980533215,100.7513073445741
Danyer Cueva,TEX,Carolina League,10,9.39050489181825,84.48664217514363,69.76393751351449,58.78411527035144,148.71289001048063,103.26217721157413,93.00195243621286,107.24633491185642
Andrew Healy,MIL,Carolina League,0,-100.0,84.48664217514363,104.64602883826531,58.78411527035144,100.43635628885367,103.26217721157413,90.32306395683763,102.78152077956436
Gabriel Silva,KCR,Carolina League,4,-100.0,84.48664217514363,69.76393751351449,58.78411527035144,-3.873608232330639,103.26217721157413,62.48465278765061,56.38416883091933
Brady Marget,TBR,Carolina League,8,240.54440449097837,76.08206836647943,127.86975236616001,77.15782871630329,148.71289001048063,103.26217721157413,106.6169433341995,126.61493986273825
Walker Janek,HOU,Carolina League,4,239.20475755880784,76.08206836647943,104.64602883826531,77.15782871630329,225.00613936076607,74.61752994193085,111.501919044749,134.75656604698742
Jack Moroknek,WSN,Carolina League,129,162.40038381730483,76.08206836647943,101.3668751539461,99.37772715688472,101.35845941083866,143.13860493417218,104.2647470044642,115.28797983298564
Jacob Walsh,WSN,Carolina League,123,154.35243051455518,76.08206836647943,112.3174549815856,103.1168835912447,96.61018333808259,143.13860493417218,106.2530390423129,117.35541441794679
Michael Carico,CHC,Carolina League,85,149.60219670925477,76.08206836647943,117.77854649046898,89.75422079770303,102.39198879907003,113.1606346636097,99.83349182346623,111.1103899843829
Rylan Galvan,CHW,Carolina League,99,144.81506407748896,76.08206836647943,86.84902796024407,94.18637736744078,113.22765775453394,239.06810998497903,121.88264828673546,146.3815985665857
James Taussig,CHW,Carolina League,99,142.3859707158864,76.08206836647943,91.28460969440448,111.88252844548894,72.41964066019526,138.4130133959082,98.01637211249525,100.70575458350265
Kaleb Freeman,CHW,Carolina League,6,134.8974624535433,76.08206836647943,123.56561797567207,69.50211476517859,225.00613936076607,103.26217721157413,119.48362353593404,150.6113115160041
Tanner Smith,ATL,Carolina League,102,122.56863853925616,76.08206836647943,83.26196975164095,98.30797302746106,102.93694049186131,164.5514407536183,105.02807847821222,116.91678366570686
Boston Smith,CHW,Carolina League,30,100.75888725312537,76.08206836647943,83.29347775079859,91.03309230472007,97.85072392954355,74.61752994193085,84.5753784586945,85.25391054075766
James Quinn-Irons,TBR,Carolina League,18,97.9553937213285,76.08206836647943,107.42511384993719,107.11354369471974,120.96989012189701,74.61752994193085,97.24162919499284,101.00417797125503
Cal Stark,TEX,Carolina League,45,93.89391394503946,76.08206836647943,92.82180060561745,101.93023399189454,97.85072392954355,74.61752994193085,88.66047136709317,88.43001815903062
Tom Poole,TBR,Carolina League,30,75.40337733573551,76.08206836647943,89.44326880296154,94.22920723080125,116.58941647937114,74.61752994193085,90.19229816430885,93.55007174142118
