Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Christian Encarnacion-Strand","CIN","CPX",25,7,0.5,1,0.5,0.25,0.25,0,0,0.75,0,0.25,0.07407407,10,17,27,"30011"
"Wade Meckler","SFG","CPX",25,10,0.428571428,2,0,0.666666666,0.333333333,0,0,0.16666667,0.66666667,0.16666667,0.06666667,15,15,30,"31490"
"Chase DeLauter","CLE","CPX",23,28,0.133333333,0.555555555,0.176470588,0.294117647,0.529411764,0.111111111,0.222222222,0.29411765,0.35294118,0.35294118,0.03921569,44,58,102,"32127"
"Kyle Karros","COL","CPX",22,13,0.444444444,1.333333333,0.222222222,0.444444444,0.333333333,0,0,0.55555556,0.33333333,0.11111111,0.08108108,17,20,37,"33252"
"Bryce Eldridge","SFG","CPX",20,7,0.333333333,0.5,0,0.333333333,0.666666666,0,0,0.16666667,0.66666667,0.16666667,0.16,11,14,25,"33390"
"Travis Bazzana","CLE","CPX",22,26,0.285714285,1.5,0.285714285,0.428571428,0.285714285,0,0,0.42857143,0.21428571,0.35714286,0.075,58,62,120,"34967"
"Sam Antonacci","CHW","CPX",22,14,0.75,1,0.25,0.375,0.375,0,0,0,0.625,0.375,0.0862069,25,33,58,"35101"
"Diego Hernandez","KCR","CPX",24,23,0.411764705,2.5,0.222222222,0.555555555,0.222222222,0,0.5,0.47368421,0.31578947,0.21052632,0.25531915,6,41,47,"sa3005759"
"Kendall Simmons","LAD","CPX",25,32,0.210526315,1.428571428,0.19047619,0.476190476,0.333333333,0,0.285714285,0.52380952,0.33333333,0.14285714,0.17647059,33,69,102,"sa3006867"
"Jax Biggers","TEX","CPX",28,16,0.333333333,0.5,0.333333333,0.222222222,0.444444444,0,0,0.55555556,0.22222222,0.22222222,0.07407407,19,35,54,"sa3008251"
"Brayan Buelvas","OAK","CPX",23,31,0.32,0.6,0.272727272,0.272727272,0.454545454,0.4,0,0.24,0.32,0.44,0.10377358,40,66,106,"sa3008868"
"Nelson Beltran","OAK","CPX",23,143,0.333333333,1.416666666,0.134328358,0.507462686,0.358208955,0.125,0.041666666,0.52238806,0.2238806,0.25373134,0.13402062,215,270,485,"sa3008874"
"Albert Fabian","SDP","CPX",23,57,0.333333333,0.833333333,0.175,0.375,0.45,0.5,0.111111111,0.57142857,0.16666667,0.26190476,0.0931677,50,111,161,"sa3008888"
"Felix Stevens","CHC","CPX",25,14,0.375,1,0.272727272,0.363636363,0.363636363,0,0.75,0.36363636,0.45454545,0.18181818,0.08571429,9,26,35,"sa3008946"
"Jose Caguana","SEA","CPX",23,23,0.111111111,3.5,0,0.777777777,0.222222222,0.5,0,0.875,0,0.125,0.12087912,44,47,91,"sa3009310"
"Darlyn Montero","OAK","CPX",23,22,0.466666666,4,0.0625,0.75,0.1875,0,0.333333333,0.3125,0.4375,0.25,0.17333333,22,53,75,"sa3009324"
"Luis Chevalier","KCR","CPX",23,60,0.3,1.058823529,0.125,0.45,0.425,0.235294117,0.058823529,0.56097561,0.26829268,0.17073171,0.16509434,82,130,212,"sa3009641"
"Daniel Cope","COL","CPX",28,39,0.428571428,1.5,0.25,0.45,0.3,0.5,0,0.28571429,0.23809524,0.47619048,0.16058394,63,74,137,"sa3010157"
"Trevor Hauver","TEX","CPX",26,18,0.25,0.5,0.25,0.25,0.5,0.333333333,0,0.33333333,0.33333333,0.33333333,0.07142857,30,40,70,"sa3014448"
"Werner Blakely","LAA","CPX",23,10,0.2,4,0.2,0.8,0,0,0,0.6,0,0.4,0.21428571,11,17,28,"sa3014502"
"Ismael Mena","CHC","CPX",22,59,0.170731707,1.142857142,0.210526315,0.421052631,0.368421052,0.428571428,0.071428571,0.48717949,0.30769231,0.20512821,0.140625,78,114,192,"sa3014703"
"Andruw Salcedo","SEA","CPX",22,101,0.215686274,0.956521739,0.117647058,0.431372549,0.450980392,0.173913043,0,0.32075472,0.20754717,0.47169811,0.15957447,155,221,376,"sa3015231"
"Aldrin Lucas","KCR","CPX",22,51,0.428571428,2.375,0.228571428,0.542857142,0.228571428,0.375,0.125,0.5,0.38888889,0.11111111,0.08227848,62,96,158,"sa3015554"
"Carlos Rodriguez","SDP","CPX",22,34,0.434782608,1.125,0.260869565,0.391304347,0.347826086,0,0,0.34782609,0.26086957,0.39130435,0.0990991,47,64,111,"sa3015594"
"Jose Sanabria","SDP","CPX",22,91,0.38095238,1.9375,0.189655172,0.534482758,0.275862068,0.1875,0,0.33333333,0.33333333,0.33333333,0.13607595,117,199,316,"sa3015595"
"George Feliz","SEA","CPX",22,161,0.306122448,0.791666666,0.156862745,0.372549019,0.470588235,0.25,0.145833333,0.44761905,0.23809524,0.31428571,0.17427386,171,311,482,"sa3015596"
"Luis Mendez","COL","CPX",22,162,0.305084745,1.514285714,0.207207207,0.477477477,0.315315315,0.285714285,0.028571428,0.45762712,0.21186441,0.33050847,0.09879032,193,303,496,"sa3015650"
"Pedro Pineda","OAK","CPX",21,23,0.266666666,1,0.2,0.4,0.4,0.333333333,0,0.53333333,0.13333333,0.33333333,0.075,38,42,80,"sa3015703"
"Angel Genao","CLE","CPX",21,32,0.263157894,0.8,0.142857142,0.38095238,0.476190476,0.1,0.3,0.5,0.27272727,0.22727273,0.03278689,54,68,122,"sa3015706"
"Jefferson Pena","ARI","CPX",21,102,0.34,1.411764705,0.163265306,0.489795918,0.346938775,0.176470588,0,0.35294118,0.25490196,0.39215686,0.17002882,115,232,347,"sa3015714"
"Yeison Morrobel","TEX","CPX",21,5,0.25,0.5,0.25,0.25,0.5,0.5,0,0.5,0.25,0.25,0.04545455,11,11,22,"sa3015720"
"Javier Francisco","SFG","CPX",22,54,0.28125,1.181818181,0.225806451,0.419354838,0.354838709,0.09090909,0.09090909,0.36363636,0.36363636,0.27272727,0.12755102,72,124,196,"sa3015729"
"Ramon Peralta","SFG","CPX",21,199,0.368932038,1.25,0.213592233,0.436893203,0.349514563,0.194444444,0.138888888,0.44339623,0.23584906,0.32075472,0.14899329,290,455,745,"sa3015752"
"Anderson Machado","OAK","CPX",21,34,0.2,1.6,0.315789473,0.421052631,0.263157894,0.4,0,0.4,0,0.6,0.12727273,37,73,110,"sa3015765"
"Carlos Gutierrez","CLE","CPX",21,42,0.181818181,2.4,0.19047619,0.571428571,0.238095238,0.4,0,0.59090909,0.18181818,0.22727273,0.125,51,69,120,"sa3015783"
"Roger Lasso","LAD","CPX",21,63,0.333333333,0.833333333,0.214285714,0.357142857,0.428571428,0.444444444,0.055555555,0.46511628,0.13953488,0.39534884,0.07555556,74,151,225,"sa3015789"
"Luis Castillo","MIL","CPX",21,18,0.285714285,1,0.09090909,0.454545454,0.454545454,0.2,0,0.36363636,0.36363636,0.27272727,0.07843137,17,34,51,"sa3015801"
"Alexander Benua","ARI","CPX",21,68,0.3,1.428571428,0.15,0.5,0.35,0.214285714,0,0.525,0.2,0.275,0.15,86,154,240,"sa3015817"
"Kenny Castillo","ARI","CPX",21,5,0,0,0,0,1,0.2,0,0.2,0.2,0.6,0,1,5,6,"sa3015863"
"Edgar Alfonso","LAA","CPX",21,72,0.372549019,0.565217391,0.2,0.288888888,0.511111111,0.217391304,0,0.36734694,0.32653061,0.30612245,0.13168724,85,158,243,"sa3015870"
"Yeremi Villahermosa","LAA","CPX",22,35,0.176470588,0.571428571,0.352941176,0.235294117,0.411764705,0,0,0.27777778,0.5,0.22222222,0.128,52,73,125,"sa3016096"
"Daniel Vazquez","KCR","CPX",21,25,0.428571428,1,0.2,0.4,0.4,0.166666666,0.166666666,0.4,0.33333333,0.26666667,0.10465116,33,53,86,"sa3016143"
"Bryant Mendez","SEA","CPX",21,159,0.351648351,1.533333333,0.164835164,0.505494505,0.329670329,0.1,0.033333333,0.40217391,0.26086957,0.33695652,0.18882466,209,310,519,"sa3016148"
"Carlos Avila","LAD","CPX",21,49,0.366666666,2.125,0.137931034,0.586206896,0.275862068,0,0,0.4,0.1,0.5,0.17948718,58,98,156,"sa3016161"
"Jose Serrano","CIN","CPX",21,11,0.166666666,0.5,0.4,0.2,0.4,0,0,0.16666667,0.66666667,0.16666667,0.11363636,11,33,44,"sa3016165"
"Juan Cruz","SEA","CPX",21,81,0.224489795,1.157894736,0.145833333,0.458333333,0.395833333,0.315789473,0.105263157,0.59183673,0.20408163,0.20408163,0.20069204,114,175,289,"sa3016194"
"Javier Pariguan","OAK","CPX",21,15,0.166666666,2,0,0.666666666,0.333333333,0,0.5,0.71428571,0.14285714,0.14285714,0.21428571,13,29,42,"sa3016324"
"David Leon","CLE","CPX",21,43,0.222222222,1.428571428,0.105263157,0.526315789,0.368421052,0.428571428,0.142857142,0.45,0.25,0.3,0.10897436,73,83,156,"sa3016336"
"Jose Astudillo","SFG","CPX",21,69,0.413793103,1.625,0.207547169,0.490566037,0.301886792,0.3125,0,0.4,0.2,0.4,0.06217617,69,124,193,"sa3016548"
"Moises Alcala","ARI","CPX",22,6,0,1,0,0.5,0.5,0,0,0.33333333,0.33333333,0.33333333,0.22222222,10,8,18,"sa3016628"
"Albertson Asigen","CHW","CPX",23,141,0.463768115,0.931034482,0.164179104,0.402985074,0.43283582,0.034482758,0.068965517,0.33333333,0.31944444,0.34722222,0.13369963,225,321,546,"sa3016639"
"Luis Marinez","OAK","CPX",23,19,0.4,0.666666666,0,0.4,0.6,0,0.333333333,0.83333333,0,0.16666667,0.34482759,21,37,58,"sa3016821"
"Cooper Bowman","OAK","CPX",25,15,0.25,1.666666666,0,0.625,0.375,0,0,0.71428571,0.14285714,0.14285714,0.16949153,18,41,59,"sa3016966"
"Wes Kath","CHW","CPX",22,17,0.5,3,0.111111111,0.666666666,0.222222222,0,0,0.6,0.3,0.1,0.07692308,24,28,52,"sa3017172"
"Vaun Brown","SFG","CPX",27,10,0.375,1,0.25,0.375,0.375,0,0,0.125,0.5,0.375,0.17142857,13,22,35,"sa3017282"
"Jonny Butler","OAK","CPX",26,19,0.25,1.2,0.083333333,0.5,0.416666666,0,0,0.41666667,0.5,0.08333333,0.0625,34,46,80,"sa3017292"
"Daniel McElveny","COL","CPX",22,85,0.358974358,1.333333333,0.3,0.4,0.3,0.333333333,0.166666666,0.51219512,0.31707317,0.17073171,0.08895706,128,198,326,"sa3017340"
"Jakey Josepha","ARI","CPX",21,68,0.422222222,1.470588235,0.086956521,0.54347826,0.369565217,0.176470588,0.058823529,0.36734694,0.24489796,0.3877551,0.11764706,81,157,238,"sa3017481"
"Noah Miller","LAD","CPX",22,31,0.333333333,3.75,0.173913043,0.652173913,0.173913043,0.25,0,0.58333333,0.25,0.16666667,0.06024096,38,45,83,"sa3017512"
"Mario Gomez","OAK","CPX",22,46,0.242424242,1.076923076,0.181818181,0.424242424,0.393939393,0.461538461,0.076923076,0.47058824,0.14705882,0.38235294,0.0625,59,85,144,"sa3017696"
"German Ortiz","OAK","CPX",20,100,0.38028169,1.434782608,0.176470588,0.485294117,0.338235294,0.391304347,0,0.41176471,0.19117647,0.39705882,0.13758389,103,195,298,"sa3018011"
"Joseph Rodriguez","OAK","CPX",22,67,0.388888888,2.714285714,0.1875,0.59375,0.21875,0.142857142,0,0.39393939,0.24242424,0.36363636,0.13656388,85,142,227,"sa3018381"
"Jaison Chourio","CLE","CPX",20,27,0.461538461,1.25,0.307692307,0.384615384,0.307692307,0.5,0,0.30769231,0.23076923,0.46153846,0.0610687,54,77,131,"sa3018399"
"Ryan Reckley","SFG","CPX",20,48,0.416666666,0.8,0.28,0.32,0.4,0.2,0.1,0.37037037,0.22222222,0.40740741,0.10599078,94,123,217,"sa3018404"
"Alexis Hernandez","CHC","CPX",20,136,0.329787234,1.464285714,0.265957446,0.436170212,0.29787234,0.107142857,0.035714285,0.43157895,0.21052632,0.35789474,0.13022113,152,255,407,"sa3018413"
"Anthuan Valencia","CIN","CPX",20,111,0.414285714,1,0.242424242,0.378787878,0.378787878,0.32,0.04,0.49295775,0.22535211,0.28169014,0.17927171,121,236,357,"sa3018422"
"Victor Izturis","CLE","CPX",20,43,0.291666666,1.375,0.173913043,0.478260869,0.347826086,0.375,0.125,0.52,0.12,0.36,0.13245033,70,81,151,"sa3018428"
"Adan Sanchez","CHC","CPX",20,48,0.323529411,1.222222222,0.354838709,0.354838709,0.29032258,0.444444444,0,0.55882353,0.14705882,0.29411765,0.1474359,49,107,156,"sa3018431"
"Henry Ramos","KCR","CPX",20,42,0.36,1.714285714,0.173913043,0.52173913,0.304347826,0.285714285,0,0.52,0.2,0.28,0.18367347,60,87,147,"sa3018432"
"Martin Gonzalez","SEA","CPX",20,219,0.295652173,1.022727272,0.19090909,0.409090909,0.4,0.136363636,0.045454545,0.48275862,0.1637931,0.35344828,0.19556714,302,465,767,"sa3018434"
"Carlos Pacheco","OAK","CPX",20,52,0.333333333,0.384615384,0.217391304,0.217391304,0.565217391,0.307692307,0,0.42307692,0.38461538,0.19230769,0.13475177,60,81,141,"sa3018455"
"Bryan Andrade","OAK","CPX",20,92,0.323529411,1.16,0.19402985,0.43283582,0.373134328,0.12,0.04,0.27536232,0.4057971,0.31884058,0.156,79,171,250,"sa3018467"
"Derek Bernard","COL","CPX",19,30,0.476190476,1,0.142857142,0.428571428,0.428571428,0.333333333,0,0.42857143,0.33333333,0.23809524,0.125,25,55,80,"sa3018477"
"Roynier Hernandez","COL","CPX",20,22,0.411764705,5,0.25,0.625,0.125,0,0,0.23529412,0.29411765,0.47058824,0.05633803,28,43,71,"sa3018495"
"Jansel Luis","ARI","CPX",20,16,0.533333333,2.666666666,0.266666666,0.533333333,0.2,0.333333333,0,0.53333333,0.2,0.26666667,0.14285714,5,23,28,"sa3018508"
"Alejandro Rios","ARI","CPX",20,9,0.333333333,0,0.333333333,0,0.666666666,0.25,0,0.33333333,0.5,0.16666667,0.2962963,5,22,27,"sa3018511"
"Gery Holguin","MIL","CPX",19,55,0.419354838,1.181818181,0.25,0.40625,0.34375,0.272727272,0.363636363,0.48571429,0.14285714,0.37142857,0.13366337,75,127,202,"sa3018534"
"Raynerd Ortega","LAD","CPX",19,123,0.371428571,0.463414634,0.189189189,0.256756756,0.554054054,0.146341463,0.097560975,0.51351351,0.25675676,0.22972973,0.1784897,144,293,437,"sa3018542"
"Darlyn De Leon","CHC","CPX",20,87,0.314814814,1.263157894,0.188679245,0.452830188,0.358490566,0.368421052,0.157894736,0.44444444,0.24074074,0.31481481,0.15953307,84,173,257,"sa3018548"
"Oswaldo Osorio","LAD","CPX",20,34,0.6,4.5,0.45,0.45,0.1,0,0,0.47368421,0.36842105,0.15789474,0.16216216,36,75,111,"sa3018560"
"Jose Alpuria","ARI","CPX",20,23,0.3,3.5,0.1,0.7,0.2,0,0.5,0.63636364,0.18181818,0.18181818,0.14864865,28,46,74,"sa3018562"
"Roni Cabrera","KCR","CPX",19,156,0.404494382,0.945945945,0.234042553,0.372340425,0.393617021,0.297297297,0.162162162,0.44791667,0.25,0.30208333,0.18283582,194,342,536,"sa3018575"
"Ivan Sosa","KCR","CPX",20,107,0.354838709,0.74074074,0.229508196,0.327868852,0.44262295,0.222222222,0.074074074,0.46875,0.234375,0.296875,0.24853801,92,250,342,"sa3018588"
"Jairo Diaz","CHC","CPX",20,112,0.342105263,0.962962962,0.263888888,0.361111111,0.375,0.296296296,0,0.38666667,0.24,0.37333333,0.10465116,119,225,344,"sa3018606"
"Carlos Gonzalez","SEA","CPX",21,147,0.232876712,0.434782608,0.131578947,0.263157894,0.605263157,0.217391304,0.108695652,0.3974359,0.29487179,0.30769231,0.16153846,216,304,520,"sa3018607"
"Raimel Medina","KCR","CPX",20,113,0.306666666,1.178571428,0.164383561,0.452054794,0.383561643,0.25,0,0.28947368,0.31578947,0.39473684,0.12299465,141,233,374,"sa3018617"
"Manuel German","KCR","CPX",20,166,0.323529411,1.53125,0.205882352,0.480392156,0.31372549,0.1875,0.15625,0.40566038,0.22641509,0.36792453,0.17509025,162,392,554,"sa3018623"
"Leandro Alsinois","CHW","CPX",20,150,0.290697674,1,0.149425287,0.425287356,0.425287356,0.216216216,0.108108108,0.52222222,0.24444444,0.23333333,0.16149068,189,294,483,"sa3018624"
"Jesus Lopez","TEX","CPX",20,31,0.105263157,0.888888888,0.105263157,0.421052631,0.47368421,0.222222222,0,0.36842105,0.26315789,0.36842105,0.0862069,55,61,116,"sa3018638"
"Demetrio Nadal","MIL","CPX",20,114,0.28,0.766666666,0.273972602,0.315068493,0.410958904,0.333333333,0.1,0.53424658,0.21917808,0.24657534,0.08816121,167,230,397,"sa3018919"
"Eliezer Rivero","LAA","CPX",20,138,0.451219512,2.764705882,0.168831168,0.61038961,0.22077922,0.058823529,0,0.4,0.2125,0.3875,0.16864608,148,273,421,"sa3018937"
"Alexander Albertus","CHW","CPX",20,25,0.4,0.875,0,0.466666666,0.533333333,0.25,0,0.2,0.06666667,0.73333333,0.10126582,36,43,79,"sa3018950"
"Elvis Rijo","OAK","CPX",21,12,0.111111111,3,0.111111111,0.666666666,0.222222222,0,0,0.5,0.1,0.4,0.125,4,12,16,"sa3018975"
"Jesus D. Castro","SDP","CPX",20,65,0.421052631,1.8,0.176470588,0.529411764,0.294117647,0.1,0,0.52777778,0.22222222,0.25,0.17840376,69,144,213,"sa3019090"
"Kleimir Lemos","TEX","CPX",20,220,0.330985915,0.825396825,0.190140845,0.366197183,0.443661971,0.19047619,0.095238095,0.49315068,0.2739726,0.23287671,0.23287671,184,473,657,"sa3019096"
"Andy Basora","KCR","CPX",20,0,0,,,,,,,,,,,,,,"sa3019168"
"Angel Diaz","LAD","CPX",21,53,0.37037037,2.4,0.260869565,0.52173913,0.217391304,0.2,0.2,0.42857143,0.21428571,0.35714286,0.19230769,70,112,182,"sa3019214"
"Cesar Gonzalez","OAK","CPX",20,101,0.33898305,1.45,0.140350877,0.508771929,0.350877192,0.2,0,0.50847458,0.30508475,0.18644068,0.12883436,127,199,326,"sa3019308"
"Luis Marquez","TEX","CPX",19,13,0,1.5,0.23076923,0.461538461,0.307692307,0.25,0.25,0.46153846,0.23076923,0.30769231,0.09375,10,22,32,"sa3019498"
"Cruzmel Arias","COL","CPX",21,79,0.235294117,3.1,0.163265306,0.632653061,0.204081632,0.1,0,0.65384615,0.19230769,0.15384615,0.18333333,78,162,240,"sa3019527"
"Ricson Gonzalez","KCR","CPX",20,93,0.303571428,1.933333333,0.214285714,0.517857142,0.267857142,0.533333333,0,0.375,0.17857143,0.44642857,0.15838509,114,208,322,"sa3019629"
"Athanael Duarte","LAA","CPX",20,231,0.330935251,0.734375,0.165413533,0.353383458,0.481203007,0.1875,0.03125,0.46376812,0.26086957,0.27536232,0.12208505,275,454,729,"sa3019630"
"Joan Delgado","CHC","CPX",20,116,0.322033898,1.238095238,0.160714285,0.464285714,0.375,0.238095238,0.047619047,0.49152542,0.23728814,0.27118644,0.19422572,131,250,381,"sa3019676"
"Arnold Prado","CHW","CPX",20,84,0.304347826,2.777777777,0.170731707,0.609756097,0.219512195,0.222222222,0,0.52272727,0.18181818,0.29545455,0.17204301,105,174,279,"sa3019704"
"Gabriel Gomes","CIN","CPX",21,41,0.307692307,1.333333333,0.192307692,0.461538461,0.346153846,0.111111111,0,0.38461538,0.26923077,0.34615385,0.14516129,34,90,124,"sa3019766"
"Wilme Mora","CHC","CPX",22,1,0,0,0,0,0,0,0,,,,0,4,1,5,"sa3019835"
"Nick Biddison","LAD","CPX",24,4,0,0,0,0,1,0.333333333,0,0,0.33333333,0.66666667,0,6,9,15,"sa3019888"
"Kyle Nevin","LAD","CPX",23,27,0.411764705,2.5,0.176470588,0.588235294,0.235294117,0.25,0,0.41176471,0.29411765,0.29411765,0.18518519,26,55,81,"sa3019894"
"Drake Logan","CHW","CPX",24,54,0.483870967,0.388888888,0.193548387,0.225806451,0.580645161,0.166666666,0,0.35483871,0.32258065,0.32258065,0.18617021,67,121,188,"sa3019936"
"Tayler Aguilar","COL","CPX",24,48,0.2,0.9,0.095238095,0.428571428,0.476190476,0.1,0.1,0.40909091,0.31818182,0.27272727,0.17073171,56,108,164,"sa3019977"
"Nomar Diaz","SFG","CPX",21,14,0.333333333,5,0.285714285,0.714285714,0,0,0,0.55555556,0.22222222,0.22222222,0.14285714,14,28,42,"sa3020007"
"Cam Collier","CIN","CPX",20,42,0.5,1.25,0.25,0.416666666,0.333333333,0.125,0.125,0.36,0.28,0.36,0.11180124,73,88,161,"sa3020131"
"Christopher Paciolla","CHC","CPX",21,107,0.29032258,0.8,0.25,0.333333333,0.416666666,0.28,0.04,0.41269841,0.25396825,0.33333333,0.1281337,125,234,359,"sa3020138"
"Cameron Decker","LAD","CPX",21,44,0.217391304,1.09090909,0.041666666,0.5,0.458333333,0.181818181,0.09090909,0.66666667,0.16666667,0.16666667,0.14184397,47,94,141,"sa3020223"
"Bryce Willits","CHW","CPX",25,21,0.428571428,1,0.142857142,0.428571428,0.428571428,0,0,0.28571429,0.28571429,0.42857143,0.01449275,28,41,69,"sa3020352"
"Austin Charles","KCR","CPX",21,15,0.3,0.125,0,0.111111111,0.888888888,0.5,0,0.5,0.1,0.4,0.21428571,9,33,42,"sa3020497"
"Michael Turner","CHW","CPX",26,3,0,0.5,0,0.333333333,0.666666666,0,0,0.66666667,0.33333333,0,0.21052632,6,13,19,"sa3020658"
"Nate Furman","SFG","CPX",23,4,0,0,0,0,1,0,0,0,1,0,0,12,7,19,"sa3020763"
"Turner Hill","SFG","CPX",26,22,0.4375,0.555555555,0.125,0.3125,0.5625,0,0,0.3125,0.4375,0.25,0.03797468,37,42,79,"sa3020943"
"Jhosmmel Zue","KCR","CPX",21,123,0.412698412,0.913043478,0.29032258,0.338709677,0.370967741,0.173913043,0.086956521,0.26865672,0.35820896,0.37313433,0.14016736,199,279,478,"sa3021049"
