Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"James McCann","ATL","AA",35,4,0.25,0,1,0.666666666,0.75,1.333333333,2.083333333,0.666666667,5,0.666666666,0.18906997423619032,2.0056373105529675,1.5670399592403301,0.8685699701309204,457.69804271279713,"12859"
"Omar Narvaez","CHW","AA",33,9,0.111111111,0.111111111,1,0.25,0.333333333,0.375,0.708333333,0.125,1.60119047125,0.285714285,-0.02186005748808384,1.1108838718940803,0.12403983144064645,0.33936088614993626,113.2019778830707,"13338"
"David Fletcher","ATL","AA",31,63,0.126984126,0.158730158,0.8,0.2,0.301587301,0.218181818,0.519769119,0.018181818,2.614234965223731,0.244444444,-0.3821671549230814,4.463560383827058,-2.444347899346979,0.26574136908092194,64.6736707471126,"17992"
"Travis Blankenhorn","LAA","AA",28,251,0.107569721,0.274900398,0.391304347,0.188073394,0.288,0.353211009,0.641211009,0.165137615,1.5595238025,0.232394366,-0.5792915234342217,25.702583396075077,-1.8194003987929128,0.30991551542282103,95.89882613625926,"18395"
"Austin Hays","CIN","AA",29,8,0.125,0.25,0.5,0.285714285,0.375,0.285714285,0.660714285,0,1.60119047125,0.4,-0.03279008623212576,0.9298345494086946,0.052639846783419895,0.32927700877189636,98.88725830940102,"19363"
"Jason Delay","ATL","AA",30,37,0.027027027,0.324324324,0.083333333,0.114285714,0.138888888,0.257142857,0.396031745,0.142857143,2.64285714,0.136363636,-0.02186005748808384,0.5207017033776932,-3.536323796264202,0.18624732891718546,12.846177565885576,"19806"
"Tres Barrera","TBR","AA",30,113,0.150442477,0.21238938,0.708333333,0.163043478,0.300884955,0.206521739,0.507406694,0.043478261,2.8136105706496206,0.20289855,-0.1497609168291092,7.993012986447077,-4.3973621881349265,0.26557960552451887,64.31394172065583,"19977"
"Chandler Seagle","ATL","AA",29,122,0.049180327,0.344262295,0.142857142,0.144144144,0.213114754,0.198198198,0.411312952,0.054054054,2.1255635623259073,0.228571428,-0.40402721241116524,3.4871633416267738,-9.890055873408665,0.2065632734142366,26.091503539032267,"23552"
"Richie Palacios","TBR","AA",28,8,0.125,0.375,0.333333333,0.285714285,0.375,0.285714285,0.660714285,0,1.60119047125,0.5,-0.03279008623212576,0.9298345494086946,0.052639846783419895,0.32927700877189636,105.8425484648291,"24589"
"Noelvi Marte","CIN","AA",23,17,0.058823529,0.058823529,1,0.266666666,0.352941176,0.4,0.752941176,0.133333334,5.14285714,0.285714285,-0.0546501437202096,2.3357183629798017,0.471679619901093,0.35891148973913756,118.20796281876287,"26517"
"Denzer Guzman","LAA","AA",21,386,0.106217616,0.238341968,0.445652173,0.241791044,0.334196891,0.414925373,0.749122264,0.173134329,4.174040450574582,0.29787234,-0.5837025996297598,52.30461007710956,9.979965675440054,0.35626385140913136,126.11641304395695,"28816"
"Pedro Ramirez","CHC","AA",21,563,0.08170515,0.150976909,0.54117647,0.28,0.346358792,0.386,0.732358792,0.106,6.03888630915115,0.318072289,-0.014000949449837208,73.00246340271627,11.269886205462571,0.3480910479598198,121.55254249582094,"29218"
"Joe Mack","MIA","AA",22,56,0.178571428,0.214285714,0.833333333,0.318181818,0.464285714,0.613636363,1.077922077,0.295454545,4.7907378271867005,0.379310344,-0.007670543156564236,13.227268576412044,7.086905658035121,0.4972504313502993,214.52337449528454,"29780"
"Edwin Arroyo","CIN","AA",21,521,0.076775431,0.16890595,0.454545454,0.284482758,0.344894026,0.370689655,0.715583681,0.086206897,5.312206286306523,0.338582677,-1.9265607306733727,64.94083563109095,7.813530622619942,0.341061982001413,106.57067229157707,"29957"
"Oscar Colas","LAA","AA",26,372,0.086021505,0.241935483,0.355555555,0.217261904,0.284946236,0.389880952,0.674827188,0.172619048,3.7678203209981262,0.247863247,-0.6707589598372579,40.67135901587302,-0.11819465620225289,0.3196194836849807,101.91487573361556,"30162"
"Sal Stewart","CIN","AA",21,329,0.082066869,0.155015197,0.529411764,0.306122448,0.376899696,0.472789115,0.849688811,0.166666667,5.13138599815878,0.341880341,0.7907940270379186,55.14094564311187,19.066313497647453,0.40120374594778274,145.7811194448135,"31505"
"Jacob Gonzalez","CHW","AA",23,368,0.076086956,0.141304347,0.538461538,0.243902439,0.305177111,0.368902439,0.67407955,0.125,5.643237158096739,0.267148014,0.31466767098754644,40.160043359085336,-0.19091296167730284,0.3193379815982538,100.14770429245662,"33225"
"Jim Jarvis","ATL","AA",24,93,0.075268817,0.225806451,0.333333333,0.26506024,0.344086021,0.361445783,0.705531804,0.096385543,6.90900886841677,0.354838709,0.9376793280243874,11.584613307062554,1.3872248890437358,0.3409488771551399,113.70648633762917,"33492"
"Rikuu Nishida","CHW","AA",24,502,0.14940239,0.137450199,1.086956521,0.272952853,0.402834008,0.307692307,0.710526315,0.034739454,6.683567346351705,0.327380952,1.3200350292026997,68.07203033108526,13.028062741349267,0.3564003377790876,124.31113853590348,"33795"
"Christian Moore","LAA","AA",22,146,0.143835616,0.273972602,0.525,0.233870967,0.342465753,0.322580645,0.665046398,0.088709678,6.15377607790887,0.333333333,-0.6262711426243186,16.608653786212788,0.5998504633015262,0.32581676359045997,106.2659156600001,"34979"
"Sam Antonacci","CHW","AA",22,217,0.129032258,0.147465437,0.875,0.291666666,0.434579439,0.38095238,0.815531819,0.089285714,7.696486439202842,0.350364963,2.5328844245523214,36.24506490940071,12.451158600690135,0.40040049151839496,152.99778804069453,"35101"
"Cody Milligan","ATL","AA",26,225,0.151111111,0.293333333,0.515151515,0.185792349,0.322869955,0.25136612,0.574236075,0.065573771,4.775439826462559,0.273504273,0.14419826865196228,20.439818707224234,-4.231282304111615,0.29373435803058434,82.9241765828019,"sa1169818"
"Dylan Shockley","ATL","AA",28,87,0.126436781,0.390804597,0.323529411,0.157894736,0.264367816,0.184210526,0.448578342,0.02631579,0.3330745275,0.285714285,-0.2295306036248803,4.158997334581729,-5.380495056468133,0.23347508222207256,43.63711556994359,"sa1170874"
"Adam Hall","MIL","AA",26,123,0.105691056,0.243902439,0.433333333,0.245098039,0.35,0.294117647,0.644117647,0.049019608,6.578746626833814,0.342465753,1.810162334702909,13.53110521923141,0.04423666636781302,0.3205678810675939,97.82408913455774,"sa3005077"
"Carlos Rodriguez","ATL","AA",24,47,0.106382978,0.106382978,1,0.341463414,0.404255319,0.365853658,0.770108977,0.024390244,3.488387474332111,0.378378378,-0.367593789473176,6.8317713181439315,1.678252440220443,0.37005863037515196,132.6850856566459,"sa3005478"
