Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Rafael Ortega","NYM","CPX",34,11,0.272727272,0.363636363,0.75,0.125,0.363636363,0.125,0.488636363,0,2.64285714,0.25,-0.034121185541152954,1.1197424209915376,-0.35082593790662525,0.30476385896856134,76.87538532014855,"10323"
"Eloy Jimenez","TBR","CPX",28,27,0.222222222,0.111111111,2,0.095238095,0.296296296,0.095238095,0.391534391,0,1.86160714,0.111111111,-0.06824237108230591,1.5814841419203267,-2.0280927390115275,0.24832610730771665,42.44609101432065,"17484"
"Ronald Acuna Jr.","ATL","CPX",27,3,0,0,0,0.333333333,0.333333333,1.333333333,1.666666666,1,0.14285714,0,0,1.270487629356306,0.869423531474989,0.7248367468516032,317.78610798469833,"18401"
"Seby Zavala","BOS","CPX",31,16,0.125,0.0625,2,0.153846153,0.25,0.23076923,0.48076923,0.076923077,1.08035714,0.153846153,-0.025590889155864716,0.9167417031266325,-1.222266818907059,0.24665844812989235,36.029503518957654,"18887"
"Chas McCormick","HOU","CPX",30,4,0.25,0,1,0.666666666,0.75,1.666666666,2.416666666,1,0.14285714,0.5,-0.008530296385288239,2.704764826641402,2.170012696132979,1.0548028349876404,511.1258530184781,"19599"
"Daulton Varsho","TOR","CPX",28,3,0,0,0,0,0,0,0,0,0.14285714,0,0,-0.39480042003764915,-0.7958645179189663,0,-96.1046304444777,"19918"
"Josh Lowe","TBR","CPX",27,5,0.4,0.2,2,0.333333333,0.6,1.333333333,1.933333333,1,2.64285714,0,-0.017060592770576477,2.2134593296677663,1.5450191665322377,0.749902606010437,329.814019750535,"19953"
"Taylor Trammell","HOU","CPX",27,19,0.157894736,0.210526315,0.75,0.4,0.47368421,0.733333333,1.207017543,0.333333333,7.0619652460748235,0.454545454,0.34881822764873505,5.364573276266833,2.8245006563518236,0.5405251289668837,216.48102903523048,"19960"
"Matthew Batten","ATL","CPX",30,3,0.333333333,0,1,0,0.333333333,0,0.333333333,0,0.14285714,0,-0.008530296385288239,0.2082855701306306,-0.19277852775068655,0.26250046491622925,52.900053588206255,"20157"
"Jose Devers","ATL","CPX",25,15,0.533333333,0.066666666,8,0.428571428,0.733333333,0.571428571,1.304761904,0.142857143,2.3587662275,0.5,-0.08530296385288239,5.424943774773605,3.419623285367019,0.6440961201985677,271.52742818977725,"20540"
"Andres Chaparro","WSN","CPX",26,17,0.117647058,0.294117647,0.4,0.266666666,0.352941176,0.533333333,0.886274509,0.266666667,0.14285714,0.333333333,-0.025590889155864716,2.908094112538119,0.6353975578773219,0.39521514251828194,127.8408359974675,"21797"
"Leo Jimenez","TOR","CPX",24,2,0,0,0,1,0.5,1,1.5,0,0.14285714,0.5,-0.008530296385288239,0.4948857105996458,0.2275096453454344,0.4949491322040558,187.46628509709376,"23782"
"Richie Palacios","TBR","CPX",28,8,0.125,0.125,1,0.142857142,0.25,0.285714285,0.535714285,0.142857143,0.14285714,0.166666666,-0.008530296385288239,0.6083708424340051,-0.4611334185828406,0.2711419388651848,55.51795198472463,"24589"
"Greg Jones","HOU","CPX",27,13,0.384615384,0.153846153,2.5,0.428571428,0.692307692,0.428571428,1.12087912,0,7.5,0.6,0.923227347433567,4.206972072179818,2.469027648027444,0.5944113685534551,247.35404062454413,"25448"
"Cam Eden","NYY","CPX",27,37,0.081081081,0.108108108,0.75,0.272727272,0.324324324,0.393939393,0.718263717,0.121212121,6.145377744449265,0.3,0.5317576378583908,4.962826632628718,0.016369425425807004,0.3469873505669671,95.48883342955743,"25476"
"Jake Mangum","TBR","CPX",29,3,0,0,0,0.333333333,0.333333333,0.333333333,0.666666666,0,2.64285714,0.333333333,-0.008530296385288239,0.3632855705870961,-0.03777852729422103,0.32996608813603723,89.22003726853632,"26202"
"Jonny DeLuca","TBR","CPX",26,14,0.214285714,0.142857142,1.5,0.181818181,0.357142857,0.181818181,0.538961038,0,0.76785714,0.222222222,-0.04265148192644119,1.4830279915786342,-0.38860446520084596,0.3101643366473062,77.87503142120593,"26365"
"Austin Martin","MIN","CPX",26,13,0.153846153,0.153846153,1,0.181818181,0.307692307,0.181818181,0.489510488,0,4.285714285714286,0.222222222,0.16587881743907928,1.011542141422904,-0.7264022827294704,0.2734461014087384,63.32668009030561,"27462"
"Duke Ellis","NYY","CPX",27,18,0.166666666,0.333333333,0.5,0.066666666,0.222222222,0.133333333,0.355555555,0.066666667,7.5,0.111111111,0.574409119784832,0.4985414226450676,-1.907843164642835,0.208007683356603,15.86329434232489,"27543"
"Pedro Leon","HOU","CPX",27,12,0,0.416666666,0,0.333333333,0.333333333,1.083333333,1.416666666,0.75,0.14285714,0.25,-0.008530296385288239,4.1747484586560155,2.5704920671307465,0.6261190821727117,265.52032236081686,"27781"
"Deyvison De Los Santos","MIA","CPX",22,8,0.125,0.375,0.333333333,0.142857142,0.25,0.142857142,0.392857142,0,2.64285714,0.25,-0.017060592770576477,0.3083708606926273,-0.7611334003242184,0.22217495739459991,31.4501650556053,"27969"
"Will Wagner","TOR","CPX",26,13,0.076923076,0,1,0.363636363,0.461538461,0.545454545,1.006993006,0.181818182,2.0619652460748235,0.363636363,-0.5047168135643005,3.1527140656141994,1.4147696414618254,0.4885163215490488,183.78073866766013,"29634"
"Nacho Alvarez Jr.","ATL","CPX",22,5,0.4,0,2,0,0.4,0,0.4,0,2.64285714,0,-0.017060592770576477,0.548171280273811,-0.1202688828617176,0.3150005578994751,82.97890101840825,"31765"
"Dylan Shockley","ATL","CPX",28,12,0.166666666,0.25,0.666666666,0.333333333,0.416666666,0.333333333,0.749999999,0,0.14285714,0.428571428,-0.04265148192644119,1.9012282720601987,0.2969718805349302,0.3787247985601425,119.48839278348707,"sa1170874"
"Brennen Davis","NYY","CPX",25,21,0.047619047,0.19047619,0.25,0.47368421,0.523809523,1.052631578,1.576441101,0.578947368,4.302799554015914,0.5,0.15734852105379105,8.547486386028899,5.74003770085968,0.7033269017934799,299.6462431718487,"sa3007876"
