Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Eguy Rosario","SDP","A+",25,62,0.112903225,0.403225806,0.28,0.145454545,0.241935483,0.327272727,0.56920821,0.181818182,4.702141507595509,0.214285714,0.06844542268663645,4.558333926954342,-2.8918469761227836,0.27237486743157907,62.17275468531005,"19964"
"Brewer Hicklen","DET","A+",29,6,0.166666666,0.5,0.333333333,0,0.166666666,0,0.166666666,0,0.14285714,0,-0.012048079632222652,-0.23140475226657342,-0.9523900009514565,0.12463429570198059,-25.51514606814867,"20450"
"Steward Berroa","MIL","A+",26,29,0.206896551,0.206896551,1,0.142857142,0.379310344,0.285714285,0.665024629,0.142857143,8.796382153648361,0.2,0.49156729225069284,3.76520889338732,0.28044685807705183,0.3465994329288088,106.49351316459665,"22766"
"Wenceel Perez","DET","A+",25,5,0,0.2,0,0.5,0.6,0.75,1.35,0.25,2.64285714,0.666666666,-0.024096159264445305,1.671423389438376,1.0706023488676402,0.6160777091979981,284.85044579675554,"22857"
"Davis Wendzel","CIN","A+",28,14,0.214285714,0.214285714,1,0.181818181,0.357142857,0.272727272,0.629870129,0.090909091,0.76785714,0.25,-0.04819231852889061,1.5829918579508768,-0.09930705564718383,0.32450346435819355,93.04617095097008,"26469"
"Gabriel Gonzalez","MIN","A+",21,156,0.083333333,0.141025641,0.59090909,0.318840579,0.378205128,0.528985507,0.907190635,0.210144928,4.396183850235344,0.342105263,-0.2939712619408965,28.400757288610656,9.655140822803697,0.4154305714063155,153.1027773423741,"28833"
"Kevin McGonigle","DET","A+",20,171,0.134502923,0.111111111,1.210526315,0.372413793,0.461988304,0.648275862,1.110264166,0.275862069,3.468067914524647,0.391666666,-2.154157559387386,42.69276793214034,22.144688344621173,0.5045438673761156,214.4124953036095,"33572"
"David Garcia","MIL","A+",25,22,0.09090909,0.409090909,0.222222222,0.105263157,0.227272727,0.105263157,0.332535884,0,2.64285714,0.2,-0.06024039816111326,0.24298398409473265,-2.4006285944165056,0.19002638892693954,7.611558218783491,"sa3003197"
"Justin Connell","MIN","A+",26,80,0.15,0.15,1,0.23076923,0.375,0.43076923,0.80576923,0.2,7.723143270843773,0.25490196,0.5349422600120306,12.70233298671145,3.0891963375796765,0.3847500026226044,133.72680723511462,"sa3004884"
"Reivaj Garcia","CHC","A+",23,133,0.060150375,0.142857142,0.421052631,0.229508196,0.28030303,0.270491803,0.550794833,0.040983607,5.23730950117121,0.269230769,0.36821773648262024,9.354697376769218,-6.627142302412357,0.26817624406381085,58.909576064592805,"sa3006900"
"Miguel Pabon","CHC","A+",24,221,0.108597285,0.28959276,0.375,0.191709844,0.286363636,0.233160621,0.519524257,0.041450777,5.664438402783646,0.279069767,0.5012113992124796,14.707894763802667,-11.848395229423861,0.2631880126216195,55.75931428185474,"sa3007977"
"Misael Urbina","MIN","A+",23,268,0.138059701,0.167910447,0.822222222,0.246636771,0.357142857,0.403587443,0.7607303,0.156950672,5.137869540669777,0.288135593,-1.3137054666876793,37.873236908520994,5.669229133929548,0.36173511627025173,119.19201314023084,"sa3008743"
"Eduardo Garcia","MIL","A+",22,411,0.09975669,0.260340632,0.38317757,0.252077562,0.340632603,0.434903047,0.77553565,0.182825485,7.7234354088934385,0.322314049,4.2786085065454245,59.161584335258766,9.774094800344265,0.36519821716921175,118.2393673569982,"sa3008751"
"Bryan Gonzalez","KCR","A+",23,314,0.063694267,0.299363057,0.212765957,0.235294117,0.288461538,0.356401384,0.644862922,0.121107267,7.006678259882093,0.336787564,-0.0866864025592804,30.445768339913524,-7.285793007928693,0.3032696963889806,82.15478370655683,"sa3008805"
