Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"David Martin","ARI","A+",24,8,14,17,4,4,0,0,0,0,1,3,0,4,0,0,0,2,0,0,0.285714285,"sa3019824"
"Ben Gobbel","LAA","A+",25,55,190,211,54,30,15,0,9,30,30,14,0,45,6,0,1,11,4,2,0.284210526,"sa3019870"
"Adrian Rodriguez","ARI","A+",21,9,21,23,3,3,0,0,0,2,1,1,0,9,1,0,0,1,0,0,0.142857142,"sa3019899"
"Skyler Messinger","COL","A+",26,116,415,462,99,67,21,1,10,40,51,27,0,107,12,8,0,5,12,8,0.238554216,"sa3019963"
"Thomas Gavello","SFG","A+",24,16,54,62,11,6,3,0,2,8,8,3,0,20,4,0,1,0,3,0,0.203703703,"sa3020122"
"Tucker Toman","TOR","A+",21,12,43,53,13,11,2,0,0,7,7,6,0,12,3,1,0,0,0,0,0.302325581,"sa3020132"
"Gavin Logan","ARI","A+",25,33,107,129,25,16,8,0,1,13,14,21,0,35,1,0,0,2,0,0,0.233644859,"sa3020191"
"Cutter Coffey","TOR","A+",21,99,384,440,105,68,26,0,11,68,62,47,1,100,6,3,0,8,10,3,0.2734375,"sa3020280"
"Matt Coutney","LAA","A+",25,75,253,297,66,38,14,0,14,36,39,37,0,77,6,0,1,1,3,1,0.260869565,"sa3020413"
"Druw Jones","ARI","A+",21,123,478,545,122,87,25,5,5,77,56,56,0,127,4,6,1,12,28,4,0.255230125,"sa3020676"
"Nate Furman","SFG","A+",23,21,77,96,28,18,4,0,6,22,15,15,0,7,4,0,0,3,3,0,0.363636363,"sa3020763"
"Demetrio Crisantes","ARI","A+",20,34,123,151,31,19,8,0,4,18,29,21,0,19,2,5,0,4,6,1,0.25203252,"sa3021051"
"Juan Flores","LAA","A+",19,89,305,342,63,42,11,0,10,38,40,18,0,94,15,1,3,9,0,1,0.206557377,"sa3021185"
"Jeremiah Boyd","ARI","A+",24,9,32,33,10,8,2,0,0,3,4,1,0,11,0,0,0,0,0,0,0.3125,"sa3022402"
"Peter Burns","LAA","A+",25,39,102,127,24,20,3,0,1,13,10,23,0,22,2,0,0,4,1,2,0.235294117,"sa3022424"
"Cole Fontenelle","LAA","A+",23,58,207,240,45,31,7,2,5,26,24,24,1,73,6,3,0,1,10,6,0.217391304,"sa3022429"
"Caleb Ketchup","LAA","A+",23,8,14,20,2,1,0,0,1,6,4,6,0,6,0,0,0,0,3,0,0.142857142,"sa3022436"
"Joe Redfield","LAA","A+",23,24,87,98,20,12,5,1,2,11,7,7,0,24,2,0,2,1,3,2,0.229885057,"sa3022439"
"Alberto Rios","LAA","A+",23,24,62,73,6,5,1,0,0,3,5,8,0,16,1,0,2,3,0,0,0.096774193,"sa3022441"
"Caleb Pendleton","LAA","A+",23,16,46,47,8,6,0,0,2,4,6,1,0,20,0,0,0,2,0,0,0.173913043,"sa3022483"
"Charlie Pagliarini","SEA","A+",24,116,419,501,94,45,24,4,21,68,62,75,1,133,6,1,0,6,2,2,0.224343675,"sa3022487"
"Rio Foster","LAA","A+",22,93,303,378,81,51,18,2,10,54,40,60,0,96,13,2,0,5,8,1,0.267326732,"sa3022491"
"Bryce Arnold","TOR","A+",23,25,80,98,15,8,5,0,2,15,13,12,0,28,4,2,0,1,0,0,0.1875,"sa3022557"
"Tevin Tucker","COL","A+",25,86,239,288,47,31,13,0,3,35,31,43,0,72,3,2,1,5,33,1,0.196652719,"sa3022558"
"Kevin Sim","ARI","A+",23,39,126,137,27,23,3,0,1,14,9,7,0,36,4,0,0,3,4,1,0.214285714,"sa3022560"
"Jackson Feltner","ARI","A+",23,60,174,212,30,16,5,1,8,31,21,26,0,76,11,0,1,0,0,1,0.172413793,"sa3022568"
"Brennan Orf","TOR","A+",23,18,59,78,11,8,2,1,0,9,12,17,0,20,2,0,0,0,2,0,0.186440677,"sa3022570"
"Aidan Longwell","COL","A+",23,121,452,516,124,71,35,3,15,55,80,48,1,99,5,8,2,3,5,2,0.274336283,"sa3022574"
"Ben McCabe","COL","A+",25,18,50,59,8,6,2,0,0,4,1,5,0,23,4,0,0,1,0,1,0.16,"sa3022601"
"Jay Harry","TOR","A+",22,56,202,225,46,33,9,1,3,24,22,21,0,42,1,1,0,3,5,3,0.227722772,"sa3022607"
"Caleb Hobson","COL","A+",23,96,278,349,44,30,9,3,2,54,16,58,0,141,7,1,5,2,30,6,0.158273381,"sa3022610"
"Carson Jones","SEA","A+",24,64,213,245,34,19,9,0,6,31,22,26,0,87,5,1,0,1,17,0,0.159624413,"sa3022652"
"Darius Perry","COL","A+",24,23,66,71,5,2,0,0,3,3,4,4,0,31,0,0,1,0,0,1,0.075757575,"sa3022668"
"Braylen Wimmer","COL","A+",24,86,338,386,102,64,22,2,14,52,53,31,0,85,11,3,3,7,26,1,0.301775147,"sa3022671"
"Cole Foster","SFG","A+",23,54,173,201,26,17,4,0,5,20,13,21,1,65,6,1,0,5,2,3,0.150289017,"sa3022673"
"Jack Payton","SFG","A+",23,73,238,282,60,36,13,2,9,41,42,34,1,72,5,5,0,7,4,1,0.25210084,"sa3022675"
"Drew Cavanaugh","SFG","A+",23,35,131,162,39,26,6,1,6,27,33,22,0,46,5,4,0,0,4,2,0.297709923,"sa3022682"
"Nick Goodwin","TOR","A+",23,96,320,385,78,52,13,1,12,51,47,52,1,69,10,1,2,6,10,3,0.24375,"sa3022685"
"Justin Wishkoski","SFG","A+",24,6,25,26,4,3,1,0,0,1,2,0,0,7,1,0,0,0,1,0,0.16,"sa3022686"
"Charlie Szykowny","SFG","A+",25,124,490,549,135,82,28,4,21,74,85,29,1,102,22,8,0,4,5,5,0.275510204,"sa3022689"
"Luke Shliger","SFG","A+",23,58,186,230,49,38,7,0,4,19,44,34,3,53,4,5,1,4,11,3,0.26344086,"sa3022694"
"Scott Bandura","SFG","A+",23,81,319,373,98,73,15,3,7,65,45,44,0,90,7,3,0,5,30,2,0.307210031,"sa3022699"
"Quinn McDaniel","SFG","A+",22,108,366,428,83,57,14,3,9,60,46,52,1,123,7,2,1,2,14,4,0.226775956,"sa3022701"
"Jackson Hornung","TOR","A+",24,44,159,189,49,34,9,3,3,33,24,23,0,51,2,3,0,3,5,0,0.3081761,"sa3022704"
"Bo Davidson","SFG","A+",22,72,282,335,87,57,14,6,10,53,56,49,2,74,2,2,0,1,12,3,0.308510638,"sa3022706"
"Hayden Durke","ARI","A+",23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022733"
"Sam Shaw","TOR","A+",20,7,27,28,3,2,1,0,0,2,1,1,0,9,0,0,0,0,0,0,0.111111111,"sa3022889"
"Arjun Nimmala","TOR","A+",19,120,473,543,106,61,29,3,13,70,61,55,2,116,9,6,0,16,17,3,0.224101479,"sa3022892"
"Tai Peete","SEA","A+",19,125,475,529,103,56,24,4,19,58,63,46,1,162,3,4,1,4,25,11,0.216842105,"sa3022966"
"Jonny Farmelo","SEA","A+",20,29,113,129,26,13,6,1,6,18,16,14,0,38,1,1,0,1,2,1,0.230088495,"sa3023362"
"Maui Ahuna","SFG","A+",23,11,45,52,14,7,7,0,0,11,5,7,0,14,0,0,0,0,1,0,0.311111111,"sa3023373"
"Felnin Celesten","SEA","A+",19,11,38,48,6,4,0,1,1,6,4,9,0,15,0,1,0,0,1,1,0.157894736,"sa3023381"
"Carter Dorighi","SEA","A+",22,36,141,154,37,25,9,3,0,11,12,10,0,38,1,2,0,0,5,0,0.262411347,"sa3025120"
"Aaron Parker","TOR","A+",22,63,249,276,58,37,12,1,8,32,36,21,0,54,4,2,0,7,5,0,0.232931726,"sa3025152"
"Ryan Nicholson","LAA","A+",24,94,330,400,87,55,17,1,14,50,53,58,0,94,7,4,1,9,1,1,0.263636363,"sa3025167"
"Mitchell Daly","LAA","A+",24,21,71,79,10,6,2,0,2,9,6,6,0,30,0,0,2,1,0,0,0.14084507,"sa3025169"
"Carter Cunningham","TOR","A+",24,102,345,419,76,43,15,2,16,64,59,67,0,136,2,5,0,1,11,4,0.220289855,"sa3025170"
"Brandon Eike","SEA","A+",23,95,351,387,73,39,23,0,11,34,38,26,0,121,6,3,0,11,1,0,0.207977207,"sa3025243"
"Jared Thomas","COL","A+",21,73,291,342,96,71,13,1,11,64,45,45,1,79,5,1,0,1,22,2,0.329896907,"sa3025252"
"Ben McLaughlin","ARI","A+",23,72,220,267,55,33,17,0,5,29,33,45,0,46,1,1,0,6,0,1,0.25,"sa3025256"
"Charlie Condon","COL","A+",22,35,138,167,43,34,6,0,3,30,17,26,0,35,3,0,0,2,0,2,0.311594202,"sa3025257"
"Anthony Donofrio","SEA","A+",25,87,283,330,65,36,23,0,6,43,34,40,0,97,5,2,0,2,10,0,0.229681978,"sa3025266"
"Parks Harber","SFG","A+",23,25,87,108,29,16,6,0,7,20,24,16,0,22,4,1,0,3,0,0,0.333333333,"sa3025308"
"J.R. Freethy","TOR","A+",22,25,99,120,25,16,8,0,1,18,10,18,0,23,3,0,0,1,2,0,0.252525252,"sa3025310"
"Eddie Micheletti Jr.","TOR","A+",23,106,368,464,84,44,24,2,14,53,70,78,0,70,12,6,0,9,3,0,0.228260869,"sa3025311"
"Sean Keys","TOR","A+",22,119,424,529,92,50,22,1,19,67,72,86,2,117,15,4,0,7,8,1,0.216981132,"sa3025317"
"James Tibbs III","SFG","A+",22,57,207,256,51,28,10,1,12,41,32,42,0,45,4,3,0,9,3,1,0.246376811,"sa3025333"
"Cole Messina","COL","A+",22,107,374,434,97,66,23,1,7,48,42,51,2,72,7,1,0,7,14,6,0.259358288,"sa3025359"
"Randy Flores","LAA","A+",24,4,5,6,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,"sa3025366"
"Josh Caron","SEA","A+",21,79,299,331,59,39,9,2,9,39,26,25,0,96,5,2,0,3,11,2,0.197324414,"sa3025435"
"Alex Stone","TOR","A+",23,15,54,63,10,6,4,0,0,2,10,4,0,11,3,2,0,3,0,0,0.185185185,"sa3025480"
"Blake Wright","COL","A+",23,56,212,232,54,29,17,1,7,25,25,10,0,38,5,2,3,6,2,0,0.254716981,"sa3025525"
"Zander Darby","SFG","A+",22,21,57,69,7,3,3,0,1,10,4,9,0,29,2,1,0,0,1,0,0.122807017,"sa3025549"
"Tommy Hopfe","COL","A+",22,30,106,121,25,20,3,0,2,8,6,11,1,18,3,1,0,2,4,3,0.235849056,"sa3025593"
"Jakob Christian","SFG","A+",22,23,79,92,24,11,9,0,4,18,14,8,0,32,3,2,0,1,3,0,0.303797468,"sa3025603"
"Nolan Clifford","COL","A+",23,3,4,7,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,"sa3025670"
"Max Belyeu","COL","A+",21,21,80,90,12,8,0,0,4,13,9,9,0,32,1,0,0,0,3,0,0.15,"sa3026937"
"Damian Bravo","SFG","A+",21,24,87,98,24,20,4,0,0,10,17,5,0,18,4,2,0,2,1,2,0.275862068,"sa3027616"
"Ethan Hedges","COL","A+",21,20,77,89,15,12,3,0,0,8,3,10,0,17,2,0,0,2,2,0,0.194805194,"sa3033512"
"Isaiah Jackson","LAA","A+",21,10,32,37,7,5,1,0,1,6,4,4,0,13,1,0,0,0,0,0,0.21875,"sa3034493"
"Zane Zielinski","SFG","A+",23,118,412,483,99,83,10,2,4,63,44,49,0,123,14,4,3,8,32,9,0.240291262,"sa3045857"
"Slade Caldwell","ARI","A+",19,66,244,300,58,41,16,1,0,43,18,47,1,76,6,3,0,3,12,4,0.237704918,"sa3066460"
"Matthew Ellis","SEA","A+",24,19,70,78,16,10,5,0,1,5,5,6,0,25,2,0,0,0,0,0,0.228571428,"sa3067076"
"Peyton Powell","TOR","A+",24,20,64,78,13,12,1,0,0,10,2,13,0,20,0,0,1,1,0,1,0.203125,"sa3067090"
"Colin Summerhill","LAA","A+",23,25,85,98,19,11,6,0,2,9,9,13,0,22,0,0,0,2,0,1,0.223529411,"sa3067171"
"Hayden Gilliland","TOR","A+",23,23,68,83,14,9,3,0,2,11,15,13,0,28,0,2,0,2,0,0,0.205882352,"sa3067285"
"Jacob Lojewski","TOR","A+",23,5,22,22,3,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0.136363636,"sa3067294"
"Lucas Ramirez","LAA","A+",19,11,29,35,5,4,1,0,0,3,2,3,0,14,1,2,0,0,0,1,0.172413793,"sa3067326"
"Jimmy Obertop","COL","A+",25,14,46,53,11,6,1,1,3,6,7,6,0,16,0,1,0,1,0,1,0.239130434,"sa3067392"
"Dayson Croes","SFG","A+",25,47,173,204,49,29,18,1,1,25,27,24,0,30,4,1,2,1,2,1,0.283236994,"sa3067396"
"Matt Scannell","TOR","A+",23,11,41,43,7,6,0,0,1,3,6,2,0,16,0,0,0,0,0,1,0.170731707,"sa3069006"
