Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Natanael Yuten","BOS","A",20,369,0.361344537,1.621212121,0.263829787,0.455319148,0.280851063,0.151515151,0.045454545,0.45,0.24583333,0.30416667,0.17188638,477,896,1373,"sa3018486"
"Waner Luciano","HOU","A",20,309,0.212560386,0.77173913,0.220095693,0.339712918,0.440191387,0.347826086,0.054347826,0.54245283,0.25,0.20754717,0.09770115,471,747,1218,"sa3018501"
"Leiker Figueroa","ATL","A",20,135,0.313953488,2.130434782,0.181818181,0.556818181,0.261363636,0.304347826,0.086956521,0.41573034,0.29213483,0.29213483,0.15650407,164,328,492,"sa3018506"
"Edwin Amparo","BAL","A",20,239,0.283464566,1.142857142,0.186046511,0.434108527,0.379844961,0.163265306,0.061224489,0.40151515,0.31060606,0.28787879,0.14708995,376,569,945,"sa3018526"
"Esteban Mejia","TEX","A",20,254,0.316091954,1.666666666,0.235955056,0.477528089,0.286516853,0.235294117,0.078431372,0.37569061,0.24861878,0.37569061,0.0875,366,594,960,"sa3018527"
"Ricardo Gonzalez","TBR","A",20,431,0.284722222,2.119402985,0.253571428,0.507142857,0.239285714,0.119402985,0,0.37800687,0.25085911,0.37113402,0.08227041,617,951,1568,"sa3018529"
"Gery Holguin","MIL","A",19,211,0.269230769,1.323529411,0.18556701,0.463917525,0.350515463,0.176470588,0,0.52884615,0.20192308,0.26923077,0.16666667,351,519,870,"sa3018534"
"Angel Mateo","TBR","A",20,388,0.333333333,1.268041237,0.205776173,0.444043321,0.350180505,0.257731958,0.06185567,0.47857143,0.23928571,0.28214286,0.12121212,507,879,1386,"sa3018540"
"Nicandro Aybar","TBR","A",20,20,0.133333333,1.4,0.2,0.466666666,0.333333333,0,0,0.4,0.53333333,0.06666667,0.08695652,27,42,69,"sa3018544"
"Fernando Peguero","BAL","A",20,251,0.29299363,1.974358974,0.261146496,0.490445859,0.248407643,0.153846153,0.025641025,0.44025157,0.28930818,0.27044025,0.09090909,370,598,968,"sa3018546"
"Yeremy Cabrera","TEX","A",19,451,0.310344827,1.094339622,0.247457627,0.393220338,0.359322033,0.320754716,0.075471698,0.47666667,0.24333333,0.28,0.10872027,694,1072,1766,"sa3018549"
"Edrei Campos","BAL","A",20,144,0.236842105,1.857142857,0.210526315,0.513157894,0.276315789,0.428571428,0.095238095,0.45679012,0.2345679,0.30864198,0.21268657,190,346,536,"sa3018550"
"Alfredo Velasquez","BAL","A",20,191,0.268292682,1.454545454,0.150943396,0.503144654,0.345911949,0.218181818,0.018181818,0.375,0.30952381,0.31547619,0.08080808,189,405,594,"sa3018556"
"Raylin Ramos","BAL","A",20,396,0.348,1.581081081,0.245059288,0.462450592,0.292490118,0.297297297,0.054054054,0.45384615,0.28461538,0.26153846,0.1371308,502,920,1422,"sa3018561"
"Andres Nolaya","BAL","A",20,196,0.284482758,1.764705882,0.182608695,0.52173913,0.295652173,0.352941176,0.029411764,0.45528455,0.2195122,0.32520325,0.1079235,265,467,732,"sa3018563"
"Narciso Polanco","TBR","A",20,524,0.267605633,1.514285714,0.232558139,0.462209302,0.305232558,0.228571428,0.038095238,0.41111111,0.27222222,0.31666667,0.07160494,833,1192,2025,"sa3018564"
"Thomas Sosa","BAL","A",20,43,0.32,1.375,0.269230769,0.423076923,0.307692307,0.125,0.125,0.46153846,0.38461538,0.15384615,0.15300546,72,111,183,"sa3018566"
"Jose Contreras","TBR","A",20,54,0.34375,3.75,0.40625,0.46875,0.125,0.5,0,0.28125,0.28125,0.4375,0.19072165,63,131,194,"sa3018567"
"Roni Cabrera","KCR","A",19,89,0.146341463,0.7,0.15,0.35,0.5,0.35,0.05,0.5952381,0.14285714,0.26190476,0.18413598,136,217,353,"sa3018575"
"Luis Sanchez","ATL","A",21,173,0.266129032,2.576923076,0.218487394,0.56302521,0.218487394,0.269230769,0,0.33870968,0.16129032,0.5,0.06767956,287,437,724,"sa3018578"
"Yanki Jean-Baptiste","CLE","A",20,44,0.307692307,0.571428571,0.153846153,0.307692307,0.538461538,0.285714285,0,0.61538462,0.15384615,0.23076923,0.2,90,100,190,"sa3018579"
"Alberto Hernandez","HOU","A",21,344,0.268595041,1.796875,0.22173913,0.5,0.278260869,0.109375,0.03125,0.46122449,0.22857143,0.31020408,0.07817337,499,793,1292,"sa3018582"
"Josi Novas","KCR","A",20,308,0.218543046,0.783783783,0.16981132,0.364779874,0.465408805,0.202702702,0.121621621,0.44444444,0.2654321,0.29012346,0.25281385,385,770,1155,"sa3018594"
"Erick Alvarez","TEX","A",20,152,0.28,1.25,0.242105263,0.421052631,0.336842105,0.46875,0,0.35643564,0.21782178,0.42574257,0.0738255,230,366,596,"sa3018601"
"Wilton Lara","HOU","A",21,18,0.363636363,0.8,0.25,0.333333333,0.416666666,0,0.2,0.41666667,0.33333333,0.25,0.17391304,23,46,69,"sa3018604"
"Jairo Diaz","CHC","A",20,48,0.44,0.545454545,0.32,0.24,0.44,0.181818181,0,0.32,0.4,0.28,0.06315789,91,99,190,"sa3018606"
"Wady Mendez","TEX","A",20,128,0.294871794,1.727272727,0.259259259,0.469135802,0.271604938,0.227272727,0.136363636,0.41975309,0.25925926,0.32098765,0.13346228,194,323,517,"sa3018615"
"Ryan Burrowes","CHW","A",20,299,0.342541436,1.745098039,0.226519337,0.491712707,0.281767955,0.098039215,0.078431372,0.34224599,0.27272727,0.38502674,0.11632101,411,698,1109,"sa3018619"
"Leandro Alsinois","CHW","A",20,11,0.25,0.4,0.125,0.25,0.625,0.4,0,0.875,0.125,0,0.3125,10,22,32,"sa3018624"
"Jose Escobar","CHC","A",20,461,0.332236842,1.934210526,0.273615635,0.478827361,0.247557003,0.197368421,0.065789473,0.45483871,0.2483871,0.29677419,0.10782609,672,1053,1725,"sa3018629"
"Jesus Lopez","TEX","A",20,91,0.166666666,1.210526315,0.222222222,0.425925925,0.351851851,0.263157894,0.052631578,0.55555556,0.12962963,0.31481481,0.13173653,132,202,334,"sa3018638"
"Ronny Hernandez","CHW","A",20,355,0.316017316,1.25,0.227467811,0.429184549,0.343347639,0.1,0.05,0.42372881,0.22033898,0.3559322,0.10160428,516,793,1309,"sa3018643"
"Demetrio Nadal","MIL","A",20,171,0.27,1.138888888,0.222222222,0.414141414,0.363636363,0.333333333,0.027777777,0.47524752,0.25742574,0.26732673,0.11242604,296,380,676,"sa3018919"
"Jeffrey Mercedes","CLE","A",20,309,0.289099526,1.0125,0.240566037,0.382075471,0.37735849,0.2375,0.0375,0.57476636,0.19158879,0.23364486,0.11650485,408,725,1133,"sa3018942"
"Alen Pineda","ATL","A",20,44,0.428571428,4,0.23076923,0.615384615,0.153846153,0.5,0,0.5,0.14285714,0.35714286,0.1741573,72,106,178,"sa3018965"
"Kleimir Lemos","TEX","A",20,21,0.285714285,2.666666666,0.214285714,0.571428571,0.214285714,0.333333333,0,0.42857143,0.28571429,0.28571429,0.27941176,13,55,68,"sa3019096"
"Wande Torres","MIL","A",20,0,0,,,,,,,,,,,,,,"sa3019165"
"Reylin Perez","HOU","A",20,113,0.25,1.866666666,0.295081967,0.459016393,0.245901639,0.4,0.066666666,0.50769231,0.12307692,0.36923077,0.1558753,139,278,417,"sa3019204"
"Yohander Linarez","BOS","A",20,149,0.303030303,1.678571428,0.21875,0.489583333,0.291666666,0.214285714,0.035714285,0.29,0.25,0.46,0.18455744,170,361,531,"sa3019212"
"Josnaider Orellana","ATL","A",20,15,0.3,0.8,0.181818181,0.363636363,0.454545454,0.4,0.2,0.36363636,0.27272727,0.36363636,0.15,24,36,60,"sa3019404"
"Jorgelys Mota","WSN","A",20,328,0.391534391,2.083333333,0.216931216,0.529100529,0.253968253,0.166666666,0.125,0.37113402,0.27835052,0.35051546,0.20364238,395,813,1208,"sa3019465"
"Luis Marquez","TEX","A",19,199,0.290076335,1.736842105,0.212121212,0.5,0.287878787,0.236842105,0.052631578,0.44360902,0.22556391,0.33082707,0.13963329,251,458,709,"sa3019498"
"Elis Cuevas","BAL","A",20,210,0.277372262,1.017543859,0.166666666,0.420289855,0.413043478,0.333333333,0.052631578,0.48591549,0.23239437,0.28169014,0.11140236,306,457,763,"sa3019509"
"Larry Martinez","TBR","A",19,332,0.293436293,1.577464788,0.287937743,0.435797665,0.276264591,0.422535211,0,0.42471042,0.14671815,0.42857143,0.13051823,339,703,1042,"sa3019551"
"Oliver Carrillo","HOU","A",23,92,0.306122448,1,0.215686274,0.392156862,0.392156862,0.3,0.15,0.61538462,0.17307692,0.21153846,0.11256545,163,219,382,"sa3019662"
"Douglas Glod","ATL","A",20,329,0.335526315,1.301886792,0.212903225,0.44516129,0.341935483,0.132075471,0.132075471,0.34394904,0.25477707,0.40127389,0.14574315,561,825,1386,"sa3019685"
"Arnold Prado","CHW","A",20,80,0.302325581,2.625,0.256410256,0.538461538,0.205128205,0.125,0,0.47727273,0.15909091,0.36363636,0.12211221,103,200,303,"sa3019704"
"Carlos Cauro","HOU","A",20,32,0.272727272,9,0.285714285,0.642857142,0.071428571,0,3,0.57142857,0.42857143,0,0.08759124,56,81,137,"sa3019763"
"Keduar Trujillo","HOU","A",21,204,0.274509803,1.179487179,0.158415841,0.455445544,0.386138613,0.384615384,0.102564102,0.50925926,0.21296296,0.27777778,0.16034272,315,502,817,"sa3019764"
"Andrews Sosa","HOU","A",20,14,0.428571428,0.5,0.5,0.166666666,0.333333333,0.5,0,0.14285714,0,0.85714286,0.109375,30,34,64,"sa3019765"
"Jordan Sprinkle","CHW","A",24,269,0.347560975,1.5625,0.245398773,0.460122699,0.294478527,0.270833333,0,0.39880952,0.20238095,0.39880952,0.09081527,396,573,969,"sa3019925"
"Reece Walling","MIL","A",21,277,0.24347826,1.175,0.24347826,0.408695652,0.347826086,0.325,0.05,0.41525424,0.30508475,0.27966102,0.16751269,521,661,1182,"sa3019933"
"Jancel Villarroel","HOU","A",20,372,0.301204819,1.292682926,0.248,0.424,0.328,0.219512195,0.073170731,0.45275591,0.23228346,0.31496063,0.10731707,562,873,1435,"sa3020102"
"Christopher Paciolla","CHC","A",21,76,0.24,2.166666666,0.155555555,0.577777777,0.266666666,0.166666666,0,0.48,0.16,0.36,0.11458333,102,186,288,"sa3020138"
"Nathaniel Ochoa Leyva","WSN","A",21,209,0.27027027,1.774193548,0.218181818,0.5,0.281818181,0.387096774,0.064516129,0.38938053,0.26548673,0.34513274,0.18590522,295,528,823,"sa3020207"
"Elijah Green","WSN","A",21,113,0.365079365,1.391304347,0.126984126,0.507936507,0.365079365,0.217391304,0.04347826,0.3125,0.28125,0.40625,0.20909091,166,274,440,"sa3020210"
"Brenner Cox","WSN","A",21,111,0.259259259,1.5,0.122807017,0.526315789,0.350877192,0.05,0.2,0.60344828,0.15517241,0.24137931,0.14502165,189,273,462,"sa3020217"
"Everett Cooper III","WSN","A",21,62,0.146341463,1.357142857,0.195121951,0.463414634,0.341463414,0.357142857,0.071428571,0.45238095,0.23809524,0.30952381,0.05761317,101,142,243,"sa3020218"
"Hector Osorio","TEX","A",20,358,0.279166666,0.791666666,0.277310924,0.319327731,0.403361344,0.25,0.041666666,0.42682927,0.2804878,0.29268293,0.07242136,584,783,1367,"sa3020461"
"Milo Rushford","KCR","A",21,289,0.291390728,0.675675675,0.184210526,0.328947368,0.486842105,0.256756756,0.027027027,0.45098039,0.20261438,0.34640523,0.12716763,479,732,1211,"sa3020499"
"Colin Burgess","ATL","A",24,160,0.261682242,1.333333333,0.214953271,0.44859813,0.336448598,0.305555555,0.055555555,0.5412844,0.23853211,0.22018349,0.11900533,193,370,563,"sa3020535"
"Giullianno Allende","KCR","A",21,83,0.270833333,1.05,0.127659574,0.44680851,0.425531914,0.4,0,0.46938776,0.18367347,0.34693878,0.15511551,113,190,303,"sa3020576"
"Chandler Pollard","TEX","A",21,236,0.346405228,1.377777777,0.272108843,0.421768707,0.306122448,0.333333333,0.022222222,0.42105263,0.23026316,0.34868421,0.13017032,293,529,822,"sa3020615"
"Luis Guanipa","ATL","A",19,118,0.301075268,1.448275862,0.219780219,0.461538461,0.318681318,0.275862068,0.034482758,0.31914894,0.25531915,0.42553191,0.09113924,147,248,395,"sa3020884"
"David Avitia","CHC","A",26,24,0.555555555,4,0.375,0.5,0.125,1,0,0.4,0.4,0.2,0.21176471,29,56,85,"sa3020939"
"Antonis Macias","TEX","A",20,401,0.321568627,1.728571428,0.242063492,0.48015873,0.277777777,0.128571428,0.014285714,0.42023346,0.25291829,0.32684825,0.06150919,699,878,1577,"sa3021057"
"Xavier Guillen","TBR","A",20,58,0.344827586,1.375,0.296296296,0.407407407,0.296296296,0.375,0,0.4,0.26666667,0.33333333,0.18181818,90,141,231,"sa3021060"
"Yannic Walther","MIL","A",21,236,0.297709923,1.106382978,0.232558139,0.403100775,0.364341085,0.234042553,0.021276595,0.4351145,0.16793893,0.39694656,0.11503532,374,617,991,"sa3021064"
"Brailer Guerrero","TBR","A",19,220,0.341463414,2.233333333,0.23015873,0.531746031,0.238095238,0.1,0.2,0.40769231,0.22307692,0.36923077,0.16443362,325,496,821,"sa3021072"
"Angel Cepeda","CHC","A",19,433,0.367088607,1.585714285,0.245833333,0.4625,0.291666666,0.157142857,0.114285714,0.34285714,0.24897959,0.40816327,0.15234613,598,1043,1641,"sa3021080"
"Luis Almeyda","BAL","A",19,204,0.3125,1.333333333,0.234375,0.4375,0.328125,0.285714285,0.071428571,0.57251908,0.16030534,0.26717557,0.11125485,282,491,773,"sa3021081"
"Esmil Valencia","HOU","A",19,333,0.342592592,1.263888888,0.241860465,0.423255813,0.33488372,0.361111111,0.069444444,0.43049327,0.21076233,0.35874439,0.1764214,397,799,1196,"sa3021082"
"Yoeilin Cespedes","BOS","A",19,477,0.269349845,0.755395683,0.251533742,0.322085889,0.426380368,0.323741007,0.071942446,0.5975976,0.20720721,0.1951952,0.1426107,630,1109,1739,"sa3021085"
"Welbyn Francisca","CLE","A",19,428,0.273333333,1.639534883,0.235690235,0.474747474,0.289562289,0.255813953,0.03488372,0.45214521,0.21782178,0.330033,0.09107143,680,1000,1680,"sa3021087"
"German Ramirez","HOU","A",18,77,0.232558139,1.428571428,0.170731707,0.487804878,0.341463414,0.285714285,0,0.41860465,0.27906977,0.30232558,0.18181818,91,195,286,"sa3021092"
"Filippo Di Turi","MIL","A",19,479,0.276363636,0.787401574,0.197879858,0.35335689,0.44876325,0.267716535,0.078740157,0.48251748,0.22377622,0.29370629,0.15690377,795,1117,1912,"sa3021093"
"Yerlin Luis","CLE","A",19,67,0.25,1.571428571,0.25,0.458333333,0.291666666,0.285714285,0,0.66666667,0.29166667,0.04166667,0.18210863,127,186,313,"sa3021094"
"Abraham Nunez","CHW","A",19,273,0.260869565,1.4375,0.147540983,0.50273224,0.349726775,0.4375,0.03125,0.43315508,0.22994652,0.3368984,0.10732714,346,623,969,"sa3021156"
"Andruw Musett","BOS","A",19,321,0.328431372,1.041666666,0.296650717,0.358851674,0.344497607,0.25,0.083333333,0.50239234,0.25358852,0.24401914,0.11206226,501,784,1285,"sa3021175"
"Felix Amparo","BAL","A",19,12,0.222222222,4,0.444444444,0.444444444,0.111111111,1,0,0.55555556,0,0.44444444,0.09433962,22,31,53,"sa3021180"
"Yaikel Mijares","CLE","A",19,313,0.301282051,2.515151515,0.251612903,0.53548387,0.212903225,0.333333333,0.03030303,0.46202532,0.20253165,0.33544304,0.15627466,521,746,1267,"sa3021181"
"Jose Pirela","CLE","A",19,360,0.311557788,0.674157303,0.251256281,0.301507537,0.44723618,0.258426966,0.033707865,0.49261084,0.23152709,0.27586207,0.14634146,506,888,1394,"sa3021191"
"Luis Merejo","CLE","A",19,457,0.247826086,0.864077669,0.203319502,0.369294605,0.427385892,0.252427184,0.116504854,0.51851852,0.23045267,0.25102881,0.15059222,687,1086,1773,"sa3021196"
"Joshua Liranzo","BAL","A",18,214,0.275862068,1.256410256,0.221238938,0.433628318,0.345132743,0.282051282,0.025641025,0.41880342,0.23076923,0.35042735,0.11821472,329,500,829,"sa3021198"
"Carlos Tavares","WSN","A",19,180,0.235294117,1.333333333,0.23,0.44,0.33,0.06060606,0.03030303,0.45192308,0.23076923,0.31730769,0.17134831,262,450,712,"sa3021209"
"Luiyin Alastre","MIL","A",19,69,0.346153846,1.923076923,0.269230769,0.48076923,0.25,0.076923076,0.076923076,0.49056604,0.16981132,0.33962264,0.11155378,101,150,251,"sa3021210"
"Yirer Garcia","TBR","A",19,220,0.3125,2.111111111,0.2,0.542857142,0.257142857,0.111111111,0,0.28767123,0.2260274,0.48630137,0.07629108,350,502,852,"sa3021211"
"Starlyn Nunez","BOS","A",19,444,0.3,1.198113207,0.245954692,0.411003236,0.343042071,0.254716981,0.075471698,0.57053292,0.21630094,0.21316614,0.16416845,438,963,1401,"sa3021216"
"Jose Monzon","TBR","A",19,349,0.274336283,2.033898305,0.197309417,0.538116591,0.264573991,0.186440677,0.016949152,0.3930131,0.2489083,0.3580786,0.09235209,548,838,1386,"sa3021222"
"Carlos Monteverde","ATL","A",19,78,0.189189189,2.75,0.189189189,0.594594594,0.216216216,0.125,0,0.43243243,0.27027027,0.2972973,0.11854103,148,181,329,"sa3021224"
"Miguel Rodriguez","BAL","A",19,42,0.233333333,1.272727272,0.166666666,0.466666666,0.366666666,0.454545454,0,0.53333333,0.13333333,0.33333333,0.01704545,77,99,176,"sa3021226"
"Braylin Morel","TEX","A",19,97,0.301587301,1.833333333,0.177419354,0.532258064,0.29032258,0.277777777,0.111111111,0.58461538,0.2,0.21538462,0.22429907,101,220,321,"sa3021229"
"Luis Guevara","BAL","A",19,91,0.314814814,3,0.16981132,0.622641509,0.207547169,0.272727272,0,0.24074074,0.24074074,0.51851852,0.11640212,149,229,378,"sa3021232"
"Luis Lameda","MIL","A",19,287,0.266666666,1.547169811,0.228571428,0.468571428,0.302857142,0.320754716,0,0.45,0.18888889,0.36111111,0.07462687,496,643,1139,"sa3021233"
"Deward Tovar","TEX","A",19,29,0.5625,4,0.375,0.5,0.125,0,0,0.4375,0.1875,0.375,0.20183486,30,79,109,"sa3021237"
