Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Drew Gilbert","NYM","A",24,27,0.368421052,0.363636363,0.285714285,0.19047619,0.523809523,0.272727272,0.181818181,0.66666667,0.0952381,0.23809524,0.04716981,46,60,106,"31545"
"Brooks Lee","MIN","A",24,3,0,0,0,0,1,0,0,1,0,0,0.125,7,9,16,"31595"
"Kevin McGonigle","DET","A",20,20,0.25,1.6,0.1875,0.5,0.3125,0,0,0.52941176,0.23529412,0.23529412,0.07042254,31,40,71,"33572"
"A.J. Ewing","NYM","A",20,81,0.454545454,1.5,0.454545454,0.327272727,0.218181818,0,0.083333333,0.42857143,0.25,0.32142857,0.05844156,139,169,308,"33656"
"Konnor Griffin","PIT","A",19,231,0.414965986,2.264705882,0.264900662,0.509933774,0.225165562,0.264705882,0.264705882,0.48101266,0.2278481,0.29113924,0.11702128,309,537,846,"35376"
"Matt Lloyd","STL","A",29,22,0.25,0.75,0.461538461,0.23076923,0.307692307,0,0.25,0.38461538,0.38461538,0.23076923,0.06451613,42,51,93,"sa1169978"
"Abrahan Gutierrez","PIT","A",25,15,0.2,1.5,0.444444444,0.333333333,0.222222222,0.5,0,0.3,0.5,0.2,0.04444444,15,30,45,"sa3004263"
"Onix Vega","NYM","A",26,13,0.4,1,0.6,0.2,0.2,0,0,0.4,0.2,0.4,0.18421053,10,28,38,"sa3008007"
"Malcom Nunez","PIT","A",24,11,0.125,0.666666666,0.285714285,0.285714285,0.428571428,1,0,0.75,0.125,0.125,0.13513514,14,23,37,"sa3008113"
"Jose De La Cruz","DET","A",23,102,0.25,1.3,0.115384615,0.5,0.384615384,0.05,0.05,0.33962264,0.22641509,0.43396226,0.26329787,121,255,376,"sa3008747"
"Yohander Martinez","MIN","A",23,233,0.246575342,1.185185185,0.186206896,0.44137931,0.372413793,0.148148148,0.037037037,0.48648649,0.25,0.26351351,0.09498956,387,571,958,"sa3008775"
"Alex De Jesus","TOR","A",23,35,0.3125,1,0.25,0.375,0.375,0.5,0,0.375,0.3125,0.3125,0.11940299,57,77,134,"sa3008842"
"Sergio Tapia","DET","A",22,150,0.232142857,0.953488372,0.269565217,0.356521739,0.373913043,0.395348837,0.116279069,0.56410256,0.17948718,0.25641026,0.09944751,190,353,543,"sa3009763"
"Sammy Siani","PIT","A",24,11,0.125,2,0.25,0.5,0.25,0,0,0.375,0.625,0,0,21,29,50,"sa3010704"
"Will Holland","MIN","A",27,4,0.5,0.333333333,0,0.25,0.75,0,0,0.25,0.5,0.25,0.06666667,5,10,15,"sa3011204"
"Phil Clarke","TOR","A",27,29,0.260869565,1.571428571,0.25,0.458333333,0.291666666,0.142857142,0.142857142,0.375,0.20833333,0.41666667,0.03809524,43,62,105,"sa3011379"
"Aaron Sabato","MIN","A",26,22,0.142857142,0.571428571,0.153846153,0.307692307,0.538461538,0,0,0.33333333,0.2,0.46666667,0.0875,37,43,80,"sa3014494"
"Jose Salas","MIN","A",22,22,0.538461538,2.333333333,0.285714285,0.5,0.214285714,0,0.333333333,0.53333333,0.13333333,0.33333333,0.0952381,33,51,84,"sa3014690"
"Ian Lewis Jr.","MIA","A",22,167,0.275229357,2.172413793,0.185840707,0.557522123,0.256637168,0.275862068,0.206896551,0.42608696,0.27826087,0.29565217,0.11993243,226,366,592,"sa3014691"
"Emmanuel Rodriguez","MIN","A",22,36,0.5625,1.75,0.3125,0.4375,0.25,0.25,0,0.3125,0.1875,0.5,0.12121212,75,90,165,"sa3014693"
"Yeral Martinez","MIA","A",22,83,0.295454545,0.94117647,0.25,0.363636363,0.386363636,0.235294117,0.058823529,0.64444444,0.13333333,0.22222222,0.19553073,116,242,358,"sa3015186"
"Junior Tilien","DET","A",22,181,0.330708661,1.617647058,0.288,0.44,0.272,0.264705882,0.029411764,0.5078125,0.2578125,0.234375,0.11060606,248,412,660,"sa3015187"
"Vincent Perozo","NYM","A",22,222,0.319148936,1.377777777,0.251748251,0.433566433,0.314685314,0.2,0.066666666,0.50694444,0.20833333,0.28472222,0.12620192,320,512,832,"sa3015188"
"Angel Del Rosario","MIN","A",22,214,0.311111111,1.318181818,0.227272727,0.439393939,0.333333333,0.272727272,0.045454545,0.5035461,0.23404255,0.26241135,0.11985899,295,556,851,"sa3015195"
"Solomon Maguire","PIT","A",22,51,0.086956521,0.727272727,0.173913043,0.347826086,0.478260869,0.545454545,0,0.45833333,0.29166667,0.25,0.15609756,77,128,205,"sa3015198"
"Miguel Ugueto","STL","A",22,26,0.315789473,1.8,0.263157894,0.47368421,0.263157894,0.4,0,0.5,0.27777778,0.22222222,0.13953488,28,58,86,"sa3015293"
"Iverson Espinoza","CIN","A",22,110,0.278688524,1.611111111,0.216666666,0.483333333,0.3,0.277777777,0.055555555,0.52380952,0.26984127,0.20634921,0.14320388,148,264,412,"sa3015528"
"Miguel Briceno","MIN","A",21,192,0.239130434,2.09090909,0.244444444,0.511111111,0.244444444,0.212121212,0.06060606,0.53571429,0.27857143,0.18571429,0.10195531,254,462,716,"sa3015566"
"Diego Gonzalez","PHI","A",22,168,0.225490196,1.303030303,0.216494845,0.443298969,0.340206185,0.242424242,0.03030303,0.34,0.35,0.31,0.10576923,248,376,624,"sa3015583"
"Jeral Toledo","PIT","A",22,145,0.279069767,1.708333333,0.235294117,0.482352941,0.282352941,0.083333333,0.083333333,0.43820225,0.37078652,0.19101124,0.11310592,216,341,557,"sa3015590"
"Jose Cordoba","STL","A",22,147,0.314285714,1.703703703,0.262626262,0.464646464,0.272727272,0.444444444,0.037037037,0.56603774,0.25471698,0.17924528,0.09215686,191,319,510,"sa3015614"
"Alexis Hernandez","TOR","A",22,204,0.308333333,1.368421052,0.23076923,0.444444444,0.324786324,0.263157894,0.131578947,0.45901639,0.25409836,0.28688525,0.09422111,291,505,796,"sa3015642"
"Johnfrank Salazar","STL","A",21,99,0.304347826,2.466666666,0.257142857,0.528571428,0.214285714,0.666666666,0.066666666,0.50724638,0.20289855,0.28985507,0.08587258,137,224,361,"sa3015643"
"Kevin Villavicencio","NYM","A",21,318,0.247863247,1.164705882,0.203463203,0.428571428,0.367965367,0.258823529,0.035294117,0.55042017,0.19327731,0.25630252,0.11212397,391,706,1097,"sa3015673"
"Joel Mendez","PIT","A",22,210,0.345794392,1.097560975,0.173076923,0.432692307,0.394230769,0.195121951,0.048780487,0.36697248,0.32110092,0.31192661,0.17757009,310,546,856,"sa3015682"
"Nomar Fana","DET","A",22,128,0.20338983,2.909090909,0.27118644,0.542372881,0.186440677,0.09090909,0.181818181,0.70491803,0.21311475,0.08196721,0.20075758,192,336,528,"sa3015691"
"Cristian Santana","DET","A",21,394,0.227979274,0.355932203,0.215686274,0.205882352,0.578431372,0.322033898,0.127118644,0.59134615,0.22596154,0.18269231,0.1060699,701,930,1631,"sa3015697"
"Abel Bastidas","DET","A",21,130,0.313253012,1.296296296,0.225,0.4375,0.3375,0.185185185,0,0.56626506,0.19277108,0.24096386,0.15049505,184,321,505,"sa3015709"
"Manuel Beltre","TOR","A",21,431,0.279069767,1.27368421,0.260273972,0.414383561,0.325342465,0.305263157,0.052631578,0.58666667,0.22666667,0.18666667,0.11784288,557,945,1502,"sa3015710"
"Malvin Valdez","CIN","A",21,261,0.287581699,2,0.229729729,0.513513513,0.256756756,0.315789473,0.052631578,0.36774194,0.2516129,0.38064516,0.14807302,384,602,986,"sa3015719"
"Jesus Hernandez","MIA","A",21,168,0.326732673,0.625,0.242718446,0.291262135,0.466019417,0.1875,0.0625,0.58653846,0.20192308,0.21153846,0.09657321,257,385,642,"sa3015736"
"Romtres Cabrera","STL","A",21,36,0.294117647,1,0.176470588,0.411764705,0.411764705,0.285714285,0,0.41176471,0.17647059,0.41176471,0.16666667,56,94,150,"sa3015775"
"Yhoangel Aponte","TOR","A",21,281,0.274390243,1.298245614,0.215568862,0.443113772,0.341317365,0.315789473,0.140350877,0.51176471,0.23529412,0.25294118,0.13907933,366,655,1021,"sa3015792"
"Yeuni Munoz","TOR","A",21,112,0.33898305,1.65,0.158730158,0.523809523,0.317460317,0.2,0.3,0.6,0.26153846,0.13846154,0.16159251,162,265,427,"sa3015795"
"Yohairo Cuevas","NYM","A",21,257,0.360544217,1.304347826,0.278911564,0.408163265,0.31292517,0.260869565,0.04347826,0.46666667,0.22,0.31333333,0.11330049,459,556,1015,"sa3015826"
"Luis Pino","STL","A",21,413,0.287081339,0.813186813,0.221698113,0.349056603,0.429245283,0.23076923,0.098901098,0.48387097,0.24884793,0.26728111,0.13095957,651,1006,1657,"sa3015866"
"Willy Montero","NYY","A",20,185,0.3515625,1.486486486,0.264,0.44,0.296,0.378378378,0.027027027,0.41732283,0.27559055,0.30708661,0.14710744,222,383,605,"sa3015869"
"Lizandro Rodriguez","TOR","A",22,111,0.285714285,0.814814814,0.222222222,0.349206349,0.428571428,0.333333333,0.037037037,0.49230769,0.27692308,0.23076923,0.10705596,161,250,411,"sa3016094"
"Maikel Hernandez","STL","A",22,45,0.111111111,1.555555555,0.178571428,0.5,0.321428571,0.444444444,0.111111111,0.60714286,0.17857143,0.21428571,0.10596026,57,94,151,"sa3016113"
"Eddy Rodriguez","PIT","A",21,366,0.248730964,1.185714285,0.235,0.415,0.35,0.214285714,0.142857142,0.50970874,0.24757282,0.24271845,0.15038651,539,884,1423,"sa3016154"
"Jose Suarez","STL","A",20,366,0.345132743,3.125,0.243119266,0.573394495,0.183486238,0.25,0.075,0.39823009,0.26106195,0.34070796,0.14008621,518,874,1392,"sa3016156"
"Anyelo Encarnacion","STL","A",21,297,0.31292517,2.027777777,0.263513513,0.493243243,0.243243243,0.305555555,0.138888888,0.48026316,0.22368421,0.29605263,0.14343598,503,731,1234,"sa3016157"
"Hans Montero","NYY","A",21,334,0.4,0.924242424,0.252941176,0.358823529,0.388235294,0.242424242,0.151515151,0.5,0.23863636,0.26136364,0.16113744,499,767,1266,"sa3016321"
"Edward Duran","TOR","A",21,291,0.37037037,1.592592592,0.226519337,0.475138121,0.298342541,0.166666666,0.092592592,0.37696335,0.30890052,0.31413613,0.10644258,427,644,1071,"sa3016719"
"Rayne Doncon","MIN","A",21,66,0.29787234,1.133333333,0.319148936,0.361702127,0.319148936,0.533333333,0.066666666,0.8125,0.10416667,0.08333333,0.11494253,95,166,261,"sa3016720"
"Diego Omana","CIN","A",22,42,0.28,0.916666666,0.08,0.44,0.48,0,0.083333333,0.30769231,0.19230769,0.5,0.16438356,39,107,146,"sa3016824"
"Jefferson Valladares","MIN","A",23,192,0.20338983,0.923076923,0.173553719,0.396694214,0.429752066,0.269230769,0.096153846,0.52459016,0.18032787,0.29508197,0.13191489,248,457,705,"sa3016918"
"Luis Caicuto","PHI","A",22,6,0.333333333,0.5,0,0.333333333,0.666666666,0,0,0.33333333,0.33333333,0.33333333,0.17857143,8,20,28,"sa3016923"
"Chris Meyers","DET","A",26,8,0,0,0,0,1,0,0,0.5,0.5,0,0.125,24,16,40,"sa3016956"
"Michael Trautwein","CIN","A",25,16,0.166666666,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0.57142857,0.42857143,0,0.1025641,41,37,78,"sa3017043"
"Wilfredo Lara","MIA","A",21,19,0.214285714,1.75,0.214285714,0.5,0.285714285,0.25,0,0.28571429,0.5,0.21428571,0.10810811,27,47,74,"sa3017123"
"Sam Praytor","MIA","A",26,10,0.25,1.333333333,0.125,0.5,0.375,0,0,0.625,0.125,0.25,0.03333333,12,18,30,"sa3017151"
"Cody Morissette","MIA","A",25,13,0.142857142,1,0.428571428,0.285714285,0.285714285,0,0,0.28571429,0.57142857,0.14285714,0.10204082,21,28,49,"sa3017158"
"Josue Gonzalez","NYY","A",21,265,0.210191082,0.914285714,0.13548387,0.412903225,0.451612903,0.242857142,0.057142857,0.47798742,0.27044025,0.25157233,0.11188119,398,612,1010,"sa3017175"
"Jaden Rudd","TOR","A",22,18,0.444444444,7,0.111111111,0.777777777,0.111111111,1,0,0.66666667,0.11111111,0.22222222,0.12941176,32,53,85,"sa3017178"
"Damiano Palmegiani","TOR","A",25,15,0,0.333333333,0,0.25,0.75,0,0,1,0,0,0.06451613,30,32,62,"sa3017326"
"Luis Leones","CIN","A",22,186,0.3625,1.64,0.175,0.5125,0.3125,0.4,0.08,0.29411765,0.30588235,0.4,0.17690058,257,427,684,"sa3017336"
"JT Schwartz","NYM","A",25,8,0.333333333,2,0,0.666666666,0.333333333,1,0,0.33333333,0.33333333,0.33333333,0.23333333,8,22,30,"sa3017371"
"Braylon Bishop","PIT","A",22,316,0.289940828,1.452830188,0.221556886,0.461077844,0.317365269,0.207547169,0.056603773,0.41520468,0.26900585,0.31578947,0.12943962,496,771,1267,"sa3017559"
"Luis Reyes","CIN","A",21,193,0.237037037,0.75,0.204545454,0.34090909,0.454545454,0.4,0.033333333,0.44680851,0.19148936,0.36170213,0.1589896,252,421,673,"sa3017980"
"Clayton Campbell","DET","A",21,76,0.195121951,1.266666666,0.170731707,0.463414634,0.365853658,0.333333333,0,0.42857143,0.23809524,0.33333333,0.1,149,191,340,"sa3018386"
"Willy Fanas","NYM","A",21,147,0.306666666,1.904761904,0.164383561,0.547945205,0.287671232,0.095238095,0.047619047,0.5,0.23684211,0.26315789,0.19202899,201,351,552,"sa3018389"
"Yordany De Los Santos","PIT","A",20,512,0.326018808,1.423076923,0.2,0.469841269,0.33015873,0.173076923,0.10576923,0.40366972,0.26911315,0.32721713,0.16557018,608,1216,1824,"sa3018408"
"Jonathan Mejia","STL","A",20,324,0.26993865,1.6875,0.203703703,0.5,0.296296296,0.1875,0.125,0.51461988,0.19883041,0.28654971,0.125,557,875,1432,"sa3018411"
"Simon Juan","NYM","A",19,376,0.303571428,1.52112676,0.218340611,0.47161572,0.310043668,0.239436619,0.098591549,0.48706897,0.25,0.26293103,0.18986384,445,877,1322,"sa3018412"
"Jhonny Severino","PIT","A",20,468,0.268456375,1.008403361,0.221498371,0.390879478,0.387622149,0.19327731,0.092436974,0.5566343,0.26537217,0.17799353,0.16026411,545,1121,1666,"sa3018415"
"Anthuan Valencia","CIN","A",20,18,0.222222222,3,0.111111111,0.666666666,0.222222222,0.5,0,0.66666667,0,0.33333333,0.17741935,25,37,62,"sa3018422"
"Yilber Herrera","MIN","A",20,34,0.333333333,2.666666666,0.3125,0.5,0.1875,0,0.333333333,0.4375,0.375,0.1875,0.10759494,72,86,158,"sa3018425"
"Bryan Acuna","MIN","A",19,223,0.357142857,3,0.238095238,0.571428571,0.19047619,0.125,0,0.28571429,0.27777778,0.43650794,0.10571737,358,569,927,"sa3018427"
"Esmith Pineda","CIN","A",20,414,0.314606741,0.925233644,0.228464419,0.370786516,0.400749063,0.411214953,0.06542056,0.45985401,0.27737226,0.26277372,0.11484594,528,900,1428,"sa3018435"
"Victor Ortega","MIA","A",21,256,0.310559006,1.188679245,0.261146496,0.401273885,0.337579617,0.094339622,0.018867924,0.40625,0.275,0.31875,0.04133858,432,584,1016,"sa3018439"
"David Beckles","TOR","A",21,74,0.302325581,1.214285714,0.225,0.425,0.35,0.214285714,0.071428571,0.31707317,0.26829268,0.41463415,0.15932203,113,182,295,"sa3018441"
"Javier Roman","MIN","A",22,29,0.1,2.5,0.222222222,0.555555555,0.222222222,0.5,0,0.7,0.2,0.1,0.16101695,51,67,118,"sa3018446"
"Kendry Chirinos","TOR","A",20,382,0.339285714,2.148148148,0.23076923,0.524886877,0.244343891,0.148148148,0.111111111,0.38427948,0.25764192,0.3580786,0.15379262,554,883,1437,"sa3018453"
"Aroon Escobar","PHI","A",20,316,0.311320754,1.453125,0.25592417,0.440758293,0.303317535,0.265625,0.171875,0.44748858,0.26484018,0.28767123,0.10740072,434,674,1108,"sa3018463"
"Carlos Sanchez","CIN","A",20,264,0.430555555,2.483870967,0.27027027,0.52027027,0.209459459,0.193548387,0.129032258,0.39473684,0.29605263,0.30921053,0.13846154,450,590,1040,"sa3018465"
"Nolan Beltran","PHI","A",20,131,0.206185567,1.216216216,0.154639175,0.463917525,0.381443298,0.378378378,0.027027027,0.33,0.3,0.37,0.06625259,175,308,483,"sa3018466"
"Richard Ramirez","PIT","A",19,173,0.366336633,1.709677419,0.184466019,0.514563106,0.300970873,0.096774193,0.161290322,0.36893204,0.29126214,0.33980583,0.1618887,221,372,593,"sa3018474"
"Axiel Plaz","PIT","A",19,233,0.295302013,1.431372549,0.194805194,0.474025974,0.331168831,0.25490196,0.176470588,0.37735849,0.28930818,0.33333333,0.14404762,285,555,840,"sa3018480"
"Estuar Suero","PIT","A",19,37,0.294117647,0.714285714,0.294117647,0.294117647,0.411764705,0.142857142,0,0.47058824,0.41176471,0.11764706,0.1595092,72,91,163,"sa3018481"
"Engelth Urena","NYY","A",20,400,0.238095238,0.752293577,0.232931726,0.329317269,0.437751004,0.366972477,0.082568807,0.54085603,0.21789883,0.24124514,0.09439124,591,871,1462,"sa3018484"
"Yonatan Henriquez","NYM","A",20,405,0.307692307,1.322580645,0.214545454,0.447272727,0.338181818,0.215053763,0.086021505,0.40282686,0.27915194,0.3180212,0.12747103,593,874,1467,"sa3018487"
"Yordalin Pena","STL","A",20,412,0.301158301,1.136363636,0.262745098,0.392156862,0.345098039,0.352272727,0.068181818,0.47528517,0.23954373,0.2851711,0.1547619,515,997,1512,"sa3018489"
"Manolfi Jimenez","PHI","A",20,94,0.306451612,2.5,0.196721311,0.573770491,0.229508196,0.071428571,0,0.4516129,0.29032258,0.25806452,0.16272189,120,218,338,"sa3018492"
"Juan Villavicencio","PHI","A",20,104,0.203703703,1.733333333,0.24074074,0.481481481,0.277777777,0.333333333,0.066666666,0.49090909,0.2,0.30909091,0.1175,157,243,400,"sa3018494"
"Enmanuel Tejeda","NYY","A",20,149,0.268041237,1.451612903,0.208333333,0.46875,0.322916666,0.161290322,0.096774193,0.45,0.18,0.37,0.07927928,238,317,555,"sa3018497"
"Jesus  Baez","NYM","A",20,26,0.25,1.857142857,0,0.65,0.35,0.571428571,0,0.45,0.2,0.35,0.03191489,42,52,94,"sa3018507"
"Jose Rodriguez","MIN","A",20,250,0.1875,0.947368421,0.171641791,0.402985074,0.425373134,0.175438596,0.140350877,0.50735294,0.25,0.24264706,0.15530303,418,638,1056,"sa3018555"
"Jean Joseph","TOR","A",20,323,0.290178571,1.573770491,0.234146341,0.468292682,0.297560975,0.311475409,0.081967213,0.53424658,0.20547945,0.26027397,0.14907407,373,707,1080,"sa3018568"
"John Cruz","MIA","A",19,54,0.131578947,1.266666666,0.128205128,0.487179487,0.384615384,0.266666666,0.066666666,0.61538462,0.17948718,0.20512821,0.09375,67,125,192,"sa3018573"
"Enderson Delgado","DET","A",20,122,0.211267605,0.71875,0.214285714,0.328571428,0.457142857,0.21875,0.0625,0.45205479,0.32876712,0.21917808,0.2027027,150,294,444,"sa3018576"
"Franyerber Montilla","DET","A",20,299,0.364640883,1.103448275,0.322222222,0.355555555,0.322222222,0.275862068,0.068965517,0.40540541,0.27027027,0.32432432,0.12398922,419,694,1113,"sa3018580"
"Ricardo Pena","MIN","A",20,41,0.25,1.5,0.166666666,0.5,0.333333333,0.125,0,0.375,0.25,0.375,0.14285714,45,109,154,"sa3018593"
"Juan Matheus","NYY","A",21,394,0.333333333,1.041666666,0.234375,0.390625,0.375,0.1875,0.020833333,0.47328244,0.22137405,0.30534351,0.0892598,545,833,1378,"sa3018611"
"Maykel Minoso","TOR","A",19,14,0,1.4,0.076923076,0.538461538,0.384615384,0.4,0,0.38461538,0.23076923,0.38461538,0.06666667,14,31,45,"sa3018612"
"Carlos Sanchez","MIA","A",20,204,0.352,1.073170731,0.308943089,0.357723577,0.333333333,0.390243902,0.048780487,0.504,0.256,0.24,0.12737127,288,450,738,"sa3018613"
"Santiago Gomez","NYY","A",21,58,0.225806451,0.6,0.25,0.28125,0.46875,0.4,0.066666666,0.5625,0.21875,0.21875,0.11336032,90,157,247,"sa3018616"
"Julio Henriquez","MIA","A",20,122,0.222222222,2.052631578,0.194444444,0.541666666,0.263888888,0.157894736,0,0.38888889,0.36111111,0.25,0.15226337,170,316,486,"sa3018622"
"Marco Vargas","NYM","A",20,55,0.472222222,2.111111111,0.243243243,0.513513513,0.243243243,0,0.111111111,0.45945946,0.24324324,0.2972973,0.06956522,97,133,230,"sa3018632"
"Daniel Pena","MIN","A",20,212,0.22077922,1.785714285,0.24516129,0.483870967,0.270967741,0.214285714,0.047619047,0.5,0.20512821,0.29487179,0.08244681,298,454,752,"sa3018634"
"Byron Chourio","MIN","A",20,241,0.253424657,1.207547169,0.204081632,0.435374149,0.360544217,0.245283018,0.018867924,0.40816327,0.23129252,0.36054422,0.09148265,367,584,951,"sa3018644"
"Isaac Pena","MIN","A",21,20,0.222222222,5,0.25,0.625,0.125,0,0,0.77777778,0.11111111,0.11111111,0.11494253,40,47,87,"sa3018926"
"Abrahan Ramirez","MIA","A",20,403,0.318367346,1.742424242,0.233050847,0.487288135,0.279661016,0.121212121,0,0.43801653,0.23140496,0.33057851,0.09748225,653,896,1549,"sa3018943"
"Nikau Pouaka-Grego","PHI","A",20,106,0.23076923,0.884615384,0.257575757,0.348484848,0.393939393,0.23076923,0.038461538,0.45588235,0.17647059,0.36764706,0.08,148,252,400,"sa3018959"
"Samuel Gil","DET","A",20,362,0.28515625,1.710144927,0.248995983,0.473895582,0.277108433,0.217391304,0.014492753,0.375,0.24609375,0.37890625,0.08351976,545,796,1341,"sa3018963"
"Ricardo Hurtado","DET","A",22,345,0.318840579,0.841463414,0.291079812,0.323943661,0.384976525,0.219512195,0.109756097,0.53703704,0.26388889,0.19907407,0.15333883,446,767,1213,"sa3019200"
"Roinny Aguiar","PIT","A",20,3,0,0,0,0,1,0,0,0.5,0,0.5,0.14285714,0,7,7,"sa3019439"
"Won-Bin Cho","STL","A",21,17,0.5,6,0.125,0.75,0.125,0,1,0.44444444,0.22222222,0.33333333,0.21311475,21,40,61,"sa3019526"
"Yasser Mercedes","MIN","A",20,419,0.227642276,0.872549019,0.239043824,0.354581673,0.406374501,0.343137254,0.098039215,0.53307393,0.20622568,0.26070039,0.10875787,671,1076,1747,"sa3019557"
"Roderick Arias","NYY","A",20,465,0.29527559,1.460526315,0.254980079,0.442231075,0.302788844,0.157894736,0.092105263,0.44313725,0.23137255,0.3254902,0.16557377,735,1095,1830,"sa3019674"
"Tony Blanco Jr.","PIT","A",20,125,0.362068965,1.411764705,0.338709677,0.387096774,0.274193548,0.235294117,0.411764705,0.55384615,0.26153846,0.18461538,0.19381443,174,311,485,"sa3019722"
"Caleb Ricketts","PHI","A",25,13,0.555555555,0.166666666,0.363636363,0.09090909,0.545454545,0.166666666,0.333333333,0.36363636,0.36363636,0.27272727,0.08888889,17,28,45,"sa3019917"
"Tanner Schobel","MIN","A",24,15,0.2,0.333333333,0,0.25,0.75,0,0,0.2,0.2,0.6,0.06756757,38,36,74,"sa3020009"
"Trey Faltine","CIN","A",24,23,0.307692307,1.666666666,0.272727272,0.454545454,0.272727272,0.333333333,0,0.69230769,0.07692308,0.23076923,0.25609756,24,58,82,"sa3020118"
