Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Fernando Hernandez","PHI","DSL",22,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"sa3015582"
"Diego Villegas","SFG","DSL",21,74,0.243243243,0.175675675,1.384615384,0.23076923,0.459459459,0.269230769,0.728690228,0.038461539,1.60119047125,0.307692307,-0.1311735212802887,14.104952237268677,2.6089805873835,0.41790566895459147,123.97568444066879,"sa3015757"
"Jose Astudillo","SFG","DSL",21,53,0.075471698,0.094339622,0.8,0.413043478,0.490566037,0.52173913,1.012305167,0.108695652,4.456151991089879,0.45,-1.9070116085931659,13.90880065580327,5.6751993389936155,0.5021563937079232,170.22668319137222,"sa3016548"
"Edwin Sanchez","LAD","DSL",20,210,0.29047619,0.176190476,1.648648648,0.233576642,0.485714285,0.437956204,0.923670489,0.204379562,4.479248766637953,0.268041237,-0.16525944881141186,50.00313455266686,17.379431221911624,0.4736280926636287,153.13848106928018,"sa3018438"
"Ronny Ugarte","COL","DSL",20,238,0.117647058,0.163865546,0.717948717,0.334951456,0.415966386,0.485436893,0.901403279,0.150485437,2.405070451381102,0.393939393,-0.6606205990538001,49.4661736434297,12.492643201907095,0.4381213218350954,135.1515420920031,"sa3018460"
"Andy Encarnacion","ARI","DSL",20,88,0.159090909,0.181818181,0.875,0.225352112,0.348837209,0.338028169,0.686865378,0.112676057,8.3021289671794,0.285714285,1.152536396868527,11.876673339162803,-1.7942118661060555,0.3526317172272261,78.04609385520467,"sa3018498"
"Alessandro Duran","SFG","DSL",19,106,0.16981132,0.245283018,0.692307692,0.207317073,0.349056603,0.292682926,0.641739529,0.085365853,2.2752100774999997,0.27118644,-0.1311735212802887,13.09527592358134,-3.3719267100379677,0.3392334557929129,82.49321965561226,"sa3018521"
"Josias Ramirez","CHC","DSL",19,151,0.264900662,0.264900662,1,0.158878504,0.397350993,0.317757009,0.715108002,0.158878505,6.6034052384295,0.203125,-0.31542310770601034,24.262061034014746,0.8040648295193168,0.38279484152793886,104.14330592981082,"sa3018543"
"Darlyn De Leon","CHC","DSL",20,21,0.095238095,0.19047619,0.5,0.352941176,0.428571428,0.705882352,1.13445378,0.352941176,9.312341182263127,0.384615384,0.37540497072041035,5.51306361540149,2.250693282325966,0.5022697533879962,169.7312758298726,"sa3018548"
"Jose Rivera","MIA","DSL",20,66,0.121212121,0.212121212,0.571428571,0.232142857,0.323076923,0.267857142,0.590934065,0.035714285,6.261550509005481,0.302325581,-0.6906149005517364,6.650357104888113,-3.602806799063532,0.3125147801179152,64.72308325779584,"sa3018605"
"Luis Frias","SFG","DSL",20,178,0.06741573,0.230337078,0.292682926,0.2875,0.337078651,0.3875,0.724578651,0.1,8.761281292602352,0.368852459,0.7395925996825099,24.37549401529496,-3.27697833172614,0.3549528999275036,91.12270021093478,"sa3018608"
"Robert Perez","MIA","DSL",21,153,0.117647058,0.31372549,0.375,0.265625,0.359477124,0.5234375,0.882914624,0.2578125,8.36831535460179,0.35064935,0.08241735305637121,28.13677747454974,4.368079333570928,0.4100381615115147,118.26035316503621,"sa3018609"
"Agustin Acosta","LAD","DSL",20,131,0.13740458,0.221374045,0.620689655,0.326732673,0.473282442,0.564356435,1.037638877,0.237623762,9.561327011582055,0.428571428,1.500973609276116,34.10315028280223,13.752173443140633,0.4996920664801852,160.51432807321368,"sa3018627"
"Alvaro Gamez","TBR","DSL",20,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"sa3018854"
"Heison Sanchez","DET","DSL",20,33,0.303030303,0.06060606,5,0.391304347,0.575757575,0.434782608,1.010540183,0.043478261,3.7395968210748234,0.428571428,-1.8865157458931208,9.53027360922444,4.403691657248616,0.5330846490282001,190.03296233582327,"sa3018930"
"Deivis Mosquera","MIA","DSL",20,163,0.128834355,0.233128834,0.552631578,0.25,0.386503067,0.318181818,0.704684885,0.068181818,6.431432583600861,0.340425531,-0.09320079255849123,25.08055912139971,-0.2416487019960183,0.3748094629656318,99.00480359171765,"sa3019216"
"Hader Blanco","PIT","DSL",20,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"sa3019266"
"Nomar Velasquez","CLE","DSL",20,138,0.137681159,0.152173913,0.904761904,0.294642857,0.408759124,0.348214285,0.756973409,0.053571428,6.303253272924545,0.347826086,1.0336603932082653,23.663327332389247,2.2248937150358077,0.39546069089513625,104.52561042457911,"sa3019483"
"Dennys Riera","SFG","DSL",20,144,0.055555555,0.208333333,0.266666666,0.2,0.305555555,0.291666666,0.597222221,0.091666666,7.342052493207396,0.255319148,-0.10075286403298378,14.180246639510878,-8.19029278729271,0.3098296382360988,66.35144837628164,"sa3019675"
"Eriberto Vasquez","CLE","DSL",21,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"sa3020970"
"Angel Cruz","LAD","DSL",20,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"sa3020988"
"Janero Miller","MIA","DSL",19,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,-100,"sa3021077"
