Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Rafael Ortega","NYM","A+",34,25,0.04,0.28,0.142857142,0.083333333,0.12,0.125,0.245,0.041666667,2.954545455180165,0.117647058,-0.2372461073100567,-0.7213237373354726,-3.633164302838116,0.12165212631225586,-19.62666193165655,"10323"
"Jesse Winker","NYM","A+",31,3,0.333333333,0,1,1,1,2,3,1,0.14285714,1,-0.030119534581899643,1.7476107792055922,1.3981899113452747,0.9547224044799805,505.7549890374634,"13590"
"Tyler O'Neill","BAL","A+",30,3,0,0.666666666,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.14285714,1,-0.015059767290949821,0.34127014747833917,-0.008150720381978036,0.3159698247909546,98.59885359448452,"15711"
"Chadwick Tromp","BAL","A+",30,15,0.133333333,0.2,0.666666666,0.153846153,0.266666666,0.153846153,0.420512819,0,1.08035714,0.2,-0.060239069163799286,0.7006804009684743,-1.0464239383331118,0.22461578051249187,40.9857807679184,"16953"
"Juan Yepez","WSN","A+",27,49,0.102040816,0.122448979,0.833333333,0.214285714,0.306122448,0.571428571,0.877551019,0.357142857,1.39285714,0.151515151,-0.10541837103664875,8.140868689256022,2.4336611808708395,0.3873467097679774,144.93726954981327,"18400"
"Jose Devers","ATL","A+",25,6,0,0.166666666,0,0.166666666,0.166666666,0.333333333,0.499999999,0.166666667,0.14285714,0.2,0,0.28687000577678223,-0.4119717299438522,0.22611413399378458,48.649333511222004,"20540"
"Payton Henry","PHI","A+",28,3,0.333333333,0,1,0,0.333333333,0,0.333333333,0,0.14285714,0,-0.015059767290949821,0.18627013260544034,-0.1631507352548769,0.24556962649027506,56.250686114264504,"22164"
"David Banuelos","BAL","A+",28,10,0.1,0.4,0.25,0,0.1,0,0.1,0,0.14285714,0,-0.015059767290949821,-0.6406635721924245,-1.805399798393482,0.07367088794708251,-54.208681139657585,"23250"
"Jose Rodriguez","PHI","A+",24,13,0.076923076,0.23076923,0.333333333,0.333333333,0.384615384,0.333333333,0.717948717,0,0.76785714,0.444444444,-0.07529883645474911,1.787617495318187,0.27346040125681237,0.34833436745863694,121.05999534819904,"24388"
"Omar Martinez","NYY","A+",23,249,0.128514056,0.305220883,0.421052631,0.231132075,0.337349397,0.37735849,0.714707887,0.146226415,1.8487598885343102,0.315384615,-1.6383173242211342,32.992549046495725,3.990617014089395,0.34150939891415255,115.52159163446083,"25369"
