Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Rafael Ortega","NYM","A",34,27,0.185185185,0.111111111,1.666666666,0.428571428,0.518518518,0.809523809,1.328042327,0.380952381,6.785714285714286,0.444444444,0.2961428388953209,8.43981537015935,4.998320458250245,0.5809221046942251,243.74722143862107,"10323"
"Jesse Winker","NYM","A",31,5,0,0.8,0,0,0,0,0,0,0.14285714,0,0,-0.6675780181953472,-1.3048918907711071,0,-100,"13590"
"Jeff McNeil","NYM","A",33,14,0.214285714,0.142857142,1.5,0.272727272,0.428571428,0.272727272,0.7012987,0,1.60119047125,0.333333333,-0.07789287529885769,2.123670021237603,0.33919117802547516,0.3714013695716858,117.4205906686167,"15362"
"Christian Arroyo","PHI","A",30,17,0,0.176470588,0,0.176470588,0.176470588,0.176470588,0.352941176,0,0.14285714,0.214285714,-0.038946437649428844,-0.04082102783161323,-2.207688194589197,0.17073974889867446,-4.957139348199993,"16434"
"Jose Siri","NYM","A",29,8,0.125,0,1,0.5,0.625,0.666666666,1.291666666,0.166666666,2.64285714,0.5,-0.05192858353257179,2.661782255529044,1.6420800594078278,0.6071449443697929,259.5577949529754,"17452"
"Weston Wilson","PHI","A",30,14,0.285714285,0.214285714,1.333333333,0.1,0.357142857,0.1,0.457142857,0,6.59719141249985,0.142857142,0.1350892735645175,1.2256886112665608,-0.5587902319455669,0.28787498814719065,65.66737478425159,"19358"
"Brian Serven","DET","A",30,27,0.111111111,0.407407407,0.272727272,0.217391304,0.333333333,0.347826086,0.681159419,0.130434782,1.86160714,0.416666666,-0.07789287529885769,3.3869114528183997,-0.05458345909070391,0.33721867976365266,99.10370343297949,"19422"
"Darick Hall","PIT","A",29,17,0.235294117,0.235294117,1,0.076923076,0.294117647,0.153846153,0.4479638,0.076923077,0.76785714,0.111111111,-0.05192858353257179,1.1251418095036652,-1.0417253572539185,0.2600538730621338,50.63587020960985,"19717"
"Daulton Varsho","TOR","A",28,14,0,0.285714285,0,0.285714285,0.285714285,0.714285714,0.999999999,0.428571429,2.64285714,0.25,-0.025964291766285896,2.9387009083463442,1.1542220651342163,0.44721204893929617,164.8703581607182,"19918"
"Andres Gimenez","TOR","A",26,15,0.133333333,0.066666666,2,0.166666666,0.266666666,0.25,0.516666666,0.083333334,0.14285714,0.166666666,-0.038946437649428844,0.9591916026913208,-0.9527500150359589,0.2571385860443115,50.26909851800225,"19950"
"Bligh Madris","DET","A",29,38,0.131578947,0.131578947,1,0.272727272,0.368421052,0.545454545,0.913875597,0.272727273,1.5881898565007386,0.24,-0.5918097151443362,7.307137398274583,2.463551966698807,0.42427459202314677,151.5924467448005,"20054"
"Jared Young","NYM","A",29,15,0.266666666,0,4,0.363636363,0.533333333,0.727272727,1.26060606,0.363636364,1.30357142125,0.3,-0.07789287529885769,4.539114107772652,2.627172490045372,0.5679283618927002,235.91288586200795,"20404"
"Matt Vierling","DET","A",28,8,0.25,0.25,1,0.166666666,0.375,0.166666666,0.541666666,0,0.14285714,0.25,-0.038946437649428844,0.8508194076663054,-0.1688827884549104,0.312360942363739,84.11619294882591,"21558"
"Akil Baddoo","DET","A",26,27,0.074074074,0.185185185,0.4,0.260869565,0.37037037,0.391304347,0.761674717,0.130434782,6.462580293416769,0.294117647,0.28316069301217794,4.172889709677977,0.731394797768874,0.37512670181415697,121.95964035012751,"22168"
"Wenceel Perez","DET","A",25,7,0.142857142,0.142857142,1,0.2,0.285714285,0.8,1.085714285,0.6,7.5,0,0.1870178570970893,1.314350455546319,0.422111033940255,0.41837717805589947,148.03671066787905,"22857"
"Ronny Mauricio","NYM","A",24,16,0.0625,0.3125,0.2,0.133333333,0.1875,0.133333333,0.320833333,0,7.5,0.2,0.36105356831103563,-0.062305422819397105,-2.1017098150618287,0.16879572719335556,-4.736713531742267,"23698"
"Leo Jimenez","TOR","A",24,26,0.076923076,0.192307692,0.4,0.25,0.307692307,0.333333333,0.64102564,0.083333333,1.86160714,0.315789473,-0.07789287529885769,2.7624456171926255,-0.5515865202013258,0.3122248374498807,83.48232936002393,"23782"
"Parker Meadows","DET","A",25,6,0.166666666,0.333333333,0.5,0.2,0.333333333,0.2,0.533333333,0,2.64285714,0.333333333,-0.025964291766285896,0.5298692022271083,-0.2349074448638036,0.28886773188908893,69.95139859805498,"23800"
"Ji Hwan Bae","PIT","A",25,19,0.105263157,0.315789473,0.333333333,0.294117647,0.368421052,0.352941176,0.721362228,0.058823529,2.64285714,0.454545454,-0.07789287529885769,2.6540734221676106,0.23228070637972315,0.35577129062853363,108.34690706759456,"23818"
