Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Ben Gamel","LAA","A+",33,15,0.066666666,0.466666666,0.142857142,0.357142857,0.4,0.857142857,1.257142857,0.5,2.64285714,0.6,-0.02088681422173977,4.310790628564746,2.417615533244998,0.5367629885673523,233.5413468587475,"12160"
"Cade Marlowe","SEA","A+",28,9,0.222222222,0.222222222,1,0.428571428,0.555555555,0.428571428,0.984126983,0,5.97219141249985,0.6,0.1651886459439993,2.135297489476963,0.999392432285114,0.4745771620008681,182.10467304815822,"25505"
"Kyren Paris","LAA","A+",23,6,0,0.166666666,0,0.2,0.333333333,0.4,0.733333333,0.2,0,0.25,-0.45017394609749317,0.7993449853017736,0.042074947173874444,0.345529446999232,111.29444126395724,"26420"
"Jonah Cox","SFG","A+",23,597,0.090452261,0.224455611,0.402985074,0.257142857,0.333333333,0.398095238,0.731428571,0.140952381,9.111069373084392,0.326370757,5.673368768766522,75.31600358303733,-0.03236521068864176,0.3367633959706841,103.08169120322947,"33270"
"Colt Emerson","SEA","A+",19,412,0.131067961,0.165048543,0.794117647,0.280701754,0.388349514,0.453216374,0.841565888,0.17251462,5.499739359750634,0.31598513,-1.4570551495999098,68.05422547217549,16.055016187393075,0.38516997377367784,124.95072396014415,"33575"
"Ryan Waldschmidt","ARI","A+",22,301,0.169435215,0.176079734,0.96226415,0.268085106,0.415282392,0.44680851,0.862090902,0.178723404,5.667925277953879,0.305084745,-0.4829983524978161,53.51097326004165,15.521259680625377,0.40079640312448295,140.99615517899056,"35061"
"Freuddy Batista","SEA","A+",25,224,0.102678571,0.178571428,0.575,0.303191489,0.410714285,0.585106382,0.995820667,0.281914893,1.89653360875,0.328467153,-0.44558537006378174,47.502368377416246,19.230953620641344,0.44332826004496645,162.12867126510702,"sa3002866"
"Je'Von Ward","TOR","A+",25,229,0.279475982,0.213973799,1.306122448,0.214723926,0.436681222,0.36196319,0.798644412,0.147239264,6.409184129574525,0.279279279,-0.9214280787855387,38.363137232282675,9.460664110401192,0.3880782087994042,136.34859415868715,"sa3004969"
"Alexander Ramirez","LAA","A+",22,141,0.078014184,0.517730496,0.150684931,0.192307692,0.255319148,0.338461538,0.593780686,0.146153846,4.11906337373564,0.384615384,-0.47440466843545437,10.632036688364838,-7.163809207640792,0.2738057734273004,65.44475882769811,"sa3008757"
"Gabriel Martinez","TOR","A+",22,65,0.107692307,0.246153846,0.4375,0.236363636,0.353846153,0.309090909,0.662937062,0.072727273,5.1606296568617696,0.333333333,0.06771684624254704,7.543757161697906,-0.6600015846876681,0.3242350504948543,95.5365667176253,"sa3008865"
