Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Carlos Jimenez","SEA","A",22,105,418,489,108,73,17,4,14,75,63,60,1,116,7,4,0,3,30,13,0.258373205,"sa3015599"
"Elian Rayo","SFG","A",22,40,142,165,31,22,7,0,2,20,20,14,0,41,2,6,1,2,0,1,0.218309859,"sa3015612"
"Luis Mendez","COL","A",22,8,23,25,3,2,1,0,0,4,1,2,0,10,0,0,0,0,0,1,0.130434782,"sa3015650"
"Francisco Garcia","COL","A",22,41,138,149,21,15,3,1,2,14,13,7,0,46,1,1,2,1,4,1,0.152173913,"sa3015677"
"Pedro Pineda","OAK","A",21,53,190,222,48,31,5,2,10,35,37,27,0,65,4,1,0,2,2,1,0.252631578,"sa3015703"
"Daniel Montesino","SDP","A",21,3,12,12,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0.083333333,"sa3015721"
"Starlin Aguilar","SEA","A",21,43,136,148,23,15,7,0,1,14,11,9,0,55,2,1,0,0,0,0,0.169117647,"sa3015722"
"Javier Francisco","SFG","A",22,2,8,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"sa3015729"
"Roger Lasso","LAD","A",21,33,125,144,29,23,6,0,0,15,13,12,0,36,4,2,0,1,0,0,0.232,"sa3015789"
"Alexander Benua","ARI","A",21,54,172,204,43,30,7,3,3,23,23,23,0,53,3,3,2,0,6,1,0.25,"sa3015817"
"Felix Tena","COL","A",21,55,178,202,30,24,4,1,1,14,17,15,0,40,3,3,3,8,6,2,0.168539325,"sa3015847"
"Andy Perez","COL","A",21,11,46,49,9,6,1,0,2,7,6,1,0,13,0,1,1,1,3,0,0.195652173,"sa3015857"
"Adrian De Leon","ARI","A",21,62,194,240,35,21,11,0,3,21,30,32,1,74,5,6,3,7,2,1,0.180412371,"sa3015864"
"Edgar Alfonso","LAA","A",21,8,12,16,4,4,0,0,0,1,0,3,0,2,1,0,0,0,0,1,0.333333333,"sa3015870"
"Jorge Ruiz","LAA","A",21,121,478,550,136,106,23,6,1,78,50,47,0,92,9,4,12,8,22,9,0.284518828,"sa3015873"
"Johan Macias","LAA","A",22,112,407,475,110,85,17,6,2,71,52,40,0,67,9,5,14,4,16,3,0.27027027,"sa3016095"
"Cesar Quintas","SEA","A",22,85,294,352,72,44,20,3,5,47,48,29,0,78,26,3,0,6,12,4,0.244897959,"sa3016109"
"Carlos Avila","LAD","A",21,5,18,21,8,7,1,0,0,1,3,3,0,4,0,0,0,0,0,0,0.444444444,"sa3016161"
"Ricardo Cova","SEA","A",21,85,344,377,94,64,23,1,6,59,58,19,0,75,8,6,0,8,26,5,0.273255813,"sa3016186"
"Jose Ramos","SFG","A",22,37,107,130,22,14,4,1,3,23,12,22,0,29,1,0,0,0,14,0,0.205607476,"sa3016541"
"Jose Astudillo","SFG","A",21,19,70,78,22,16,6,0,0,7,11,5,0,10,1,2,0,2,5,1,0.314285714,"sa3016548"
"Luis Freitez","OAK","A",22,55,187,219,36,26,7,1,2,23,15,27,0,56,4,0,1,1,2,1,0.192513368,"sa3017479"
"Jakey Josepha","ARI","A",21,68,234,276,55,39,8,3,5,41,30,35,0,68,4,2,1,2,23,2,0.235042735,"sa3017481"
"Mario Gomez","OAK","A",22,3,11,13,0,0,0,0,0,1,0,1,0,5,1,0,0,1,0,0,0,"sa3017696"
"German Ortiz","OAK","A",20,34,111,126,24,20,4,0,0,14,9,13,0,35,0,0,0,0,0,0,0.216216216,"sa3018011"
"Joseph Rodriguez","OAK","A",22,6,20,21,3,3,0,0,0,4,1,1,0,9,0,0,0,1,0,0,0.15,"sa3018381"
"Ryan Reckley","SFG","A",20,43,146,170,25,21,2,2,0,19,10,22,0,48,0,2,0,0,4,1,0.171232876,"sa3018404"
"Samuel Munoz","LAD","A",20,96,375,451,93,60,16,6,11,70,65,63,1,100,4,9,0,6,18,6,0.248,"sa3018407"
"Yendry Rojas","SDP","A",20,73,231,266,48,37,11,0,0,29,21,29,0,56,1,5,0,3,12,5,0.207792207,"sa3018418"
"Modeifi Marte","ARI","A",22,57,210,237,60,47,12,0,1,29,22,24,1,42,1,2,0,5,7,2,0.285714285,"sa3018445"
"Carlos Pacheco","OAK","A",20,39,115,141,20,16,2,1,1,14,13,21,0,41,5,0,0,1,11,1,0.173913043,"sa3018455"
"Bryan Andrade","OAK","A",20,41,129,152,30,25,4,0,1,18,21,21,0,28,1,0,1,3,1,0,0.232558139,"sa3018467"
"Ruben Santana","ARI","A",20,86,316,366,72,48,15,1,8,41,50,39,1,98,9,2,0,6,15,3,0.227848101,"sa3018468"
"Dario Laverde","LAA","A",20,86,334,374,74,56,12,2,4,38,39,30,0,79,8,0,1,5,0,0,0.221556886,"sa3018470"
"Kelvin Hidalgo","COL","A",20,116,449,506,111,81,21,4,5,65,52,37,0,125,7,5,8,9,43,6,0.247216035,"sa3018472"
"Jonathan Linares","LAA","A",20,36,106,122,21,14,2,2,3,14,13,12,0,36,3,1,0,2,1,0,0.198113207,"sa3018475"
"Derek Bernard","COL","A",19,72,252,290,76,52,17,1,6,46,33,32,0,70,3,1,2,2,13,6,0.301587301,"sa3018477"
"Yerald Nin","ARI","A",19,105,394,457,97,81,10,5,1,53,40,49,0,102,4,6,3,3,31,12,0.246192893,"sa3018479"
"Roynier Hernandez","COL","A",20,75,287,323,84,68,11,5,0,39,39,29,0,50,2,3,2,6,7,5,0.292682926,"sa3018495"
"Mairoshendrick Martinus","LAD","A",20,90,348,394,85,61,17,1,6,54,63,35,0,106,4,7,0,5,19,4,0.244252873,"sa3018505"
"Juan Perez","SFG","A",20,57,201,237,39,34,5,0,0,20,21,27,0,72,4,2,3,2,3,0,0.19402985,"sa3018516"
"Victor Rodrigues","LAD","A",20,76,240,312,69,59,8,1,1,60,36,62,0,40,8,2,0,9,10,2,0.2875,"sa3018520"
"Eduardo Guerrero","LAD","A",20,83,257,330,57,43,8,3,3,58,40,63,0,51,5,3,2,3,8,5,0.221789883,"sa3018536"
"Raynerd Ortega","LAD","A",19,23,87,95,17,11,1,1,4,10,13,6,0,36,2,0,0,0,0,0,0.195402298,"sa3018542"
"Oswaldo Osorio","LAD","A",20,48,159,201,22,17,0,0,5,30,24,36,0,69,6,0,0,3,7,4,0.138364779,"sa3018560"
"Jose Alpuria","ARI","A",20,72,246,297,49,32,13,1,3,40,29,30,1,80,16,2,3,3,23,7,0.199186991,"sa3018562"
"Alberto Barriga","ARI","A",20,99,341,410,68,44,19,1,4,50,32,53,0,118,12,2,2,7,16,4,0.199413489,"sa3018595"
"Jean Carlos Sio","SFG","A",21,90,334,385,104,80,16,3,5,67,58,46,0,46,3,1,1,5,15,5,0.311377245,"sa3018648"
"Eliezer Rivero","LAA","A",20,6,15,16,3,3,0,0,0,2,2,1,0,6,0,0,0,0,0,0,0.2,"sa3018937"
"Angel Diaz","LAD","A",21,39,129,147,30,21,5,0,4,19,20,15,0,41,1,2,0,8,0,0,0.232558139,"sa3019214"
"Dervy Ventura","SEA","A",21,108,366,440,101,76,21,1,3,67,45,65,0,96,1,4,3,4,41,7,0.275956284,"sa3019218"
"Cesar Gonzalez","OAK","A",20,12,39,46,7,5,2,0,0,7,3,5,0,12,0,2,0,1,0,0,0.179487179,"sa3019308"
"Abdias De La Cruz","ARI","A",20,101,352,409,76,56,16,2,2,36,31,46,0,105,5,4,2,4,12,2,0.21590909,"sa3019401"
"Kevyn Castillo","LAA","A",20,41,158,192,45,35,4,4,2,20,19,28,0,39,2,2,2,3,6,3,0.284810126,"sa3019771"
"Curtis Washington Jr.","SEA","A",25,55,198,220,61,40,15,3,3,42,24,17,0,47,4,1,0,2,22,2,0.308080808,"sa3019803"
"Adrian Rodriguez","ARI","A",21,81,277,329,57,44,9,2,2,37,25,41,0,86,6,3,2,3,5,5,0.205776173,"sa3019899"
"Chase Valentine","SDP","A",23,58,187,209,40,28,11,0,1,31,13,17,0,57,3,1,1,2,11,7,0.213903743,"sa3020002"
"Nomar Diaz","SFG","A",21,14,42,52,6,3,1,0,2,7,3,10,0,14,0,0,0,2,0,0,0.142857142,"sa3020007"
"Cameron Decker","LAD","A",21,6,20,25,5,4,1,0,0,2,2,3,0,5,1,1,0,0,0,1,0.25,"sa3020223"
"Kaden Hollow","SDP","A",24,70,235,294,62,47,13,0,2,35,40,48,0,48,3,6,2,4,1,2,0.263829787,"sa3020274"
"Lamar King Jr.","SDP","A",21,81,311,359,89,60,24,1,4,50,37,38,0,68,6,4,0,7,18,3,0.286173633,"sa3020279"
"Spence Coffman","SDP","A",21,6,16,17,3,3,0,0,0,2,2,1,0,5,0,0,0,0,1,0,0.1875,"sa3020285"
"Matt Coutney","LAA","A",25,9,35,41,8,4,4,0,0,4,7,4,0,9,1,1,0,1,0,0,0.228571428,"sa3020413"
"Nate Furman","SFG","A",23,5,12,15,5,3,1,0,1,5,2,3,0,2,0,0,0,1,0,0,0.416666666,"sa3020763"
"Luis Rodriguez","LAA","A",20,3,3,6,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,"sa3021055"
"Joendry Vargas","LAD","A",19,29,122,137,27,19,3,1,4,14,22,11,0,41,1,3,0,2,17,2,0.221311475,"sa3021067"
"Rayner Arias","SFG","A",19,7,25,30,1,1,0,0,0,1,2,2,0,9,1,2,0,2,1,0,0.04,"sa3021076"
"Robert Calaz","COL","A",19,99,371,424,96,67,16,3,10,50,55,37,1,110,10,5,0,9,7,3,0.258760107,"sa3021078"
"Jesus Fernandez","OAK","A",19,20,72,77,13,11,2,0,0,4,6,3,0,11,1,0,1,4,1,1,0.180555555,"sa3021123"
"Yeiker Reyes","COL","A",19,105,329,381,73,60,10,1,2,45,18,43,0,97,4,3,2,4,33,9,0.221884498,"sa3021126"
"Jesus Superlano","OAK","A",19,18,53,57,13,8,5,0,0,9,2,3,0,14,0,0,1,2,1,0,0.245283018,"sa3021128"
"Carlos Virahonda","ARI","A",19,33,129,153,33,26,4,0,3,13,14,13,0,34,9,1,1,1,1,0,0.255813953,"sa3021144"
"Yoiber Ocopio","SDP","A",20,14,42,50,9,6,3,0,0,4,8,5,0,15,2,1,0,0,0,0,0.214285714,"sa3021159"
"Eduardo Quintero","LAD","A",19,81,317,395,97,59,18,6,14,73,53,65,1,88,6,6,0,4,35,11,0.30599369,"sa3021208"
"Dario Reynoso","SFG","A",20,15,47,57,6,3,3,0,0,7,2,10,0,22,0,0,0,2,2,0,0.127659574,"sa3021329"
"Emil Turbi","SDP","A",20,2,7,7,1,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0.142857142,"sa3021836"
"Yassel Soler","ARI","A",19,92,342,403,82,55,13,2,12,42,46,42,0,90,14,5,0,11,5,0,0.239766081,"sa3022281"
"Carlos Gutierrez","SFG","A",20,60,248,293,87,70,11,4,2,60,30,37,1,40,5,0,3,4,26,3,0.350806451,"sa3022336"
"Wilder Dalis","COL","A",18,31,116,137,28,18,7,0,3,17,22,16,0,26,1,2,2,0,6,3,0.24137931,"sa3022347"
"Enyervert Perez","ARI","A",19,27,105,117,26,23,2,0,1,11,12,9,0,32,1,2,0,4,1,1,0.247619047,"sa3022379"
"Jesus Freitez","COL","A",19,4,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"sa3022392"
"Lisbel Diaz","SFG","A",19,122,516,561,139,93,32,4,10,79,72,33,1,105,7,4,1,11,26,6,0.269379844,"sa3022399"
"Edwardo Espinal","LAA","A",19,52,170,194,36,27,9,0,0,20,13,15,0,57,4,1,2,0,4,0,0.211764705,"sa3022414"
"Caleb Bartolero","LAA","A",25,41,156,183,42,25,9,2,6,32,27,17,0,37,7,2,0,3,3,2,0.269230769,"sa3022423"
"Caleb Ketchup","LAA","A",23,42,147,175,41,30,7,1,3,33,13,26,0,51,2,0,0,2,11,2,0.278911564,"sa3022436"
"Alberto Rios","LAA","A",23,39,135,158,28,20,3,2,3,17,18,16,0,40,2,1,4,3,2,0,0.207407407,"sa3022441"
"Yimy Tovar","SDP","A",19,8,22,23,9,6,3,0,0,1,2,1,0,3,0,0,0,1,1,2,0.409090909,"sa3022486"
"Raudi Rodriguez","LAA","A",21,125,481,560,135,86,21,14,14,90,83,63,0,130,10,5,1,12,38,6,0.28066528,"sa3022506"
"John Wimmer","LAA","A",20,87,321,359,72,46,18,5,3,35,28,30,0,130,6,0,2,5,8,2,0.224299065,"sa3022509"
"Myles Naylor","OAK","A",20,81,287,345,53,33,12,1,7,51,37,53,0,137,4,1,0,7,10,2,0.184668989,"sa3022605"
"Drew Cavanaugh","SFG","A",23,28,99,131,29,16,6,1,6,29,25,27,0,34,3,2,0,0,2,0,0.292929292,"sa3022682"
"Jose Ortiz","SFG","A",20,15,52,66,16,13,3,0,0,16,4,7,0,12,5,0,2,0,2,0,0.307692307,"sa3022693"
"B.Y. Choi","SDP","A",23,64,205,236,51,39,11,1,0,27,30,29,0,63,1,0,0,2,6,2,0.248780487,"sa3022898"
"Kevin Bruggeman","LAA","A",23,90,271,349,61,38,12,7,4,47,38,60,0,63,10,3,5,5,11,3,0.22509225,"sa3023073"
"Colton Vincent","SDP","A",25,50,134,150,24,21,3,0,0,13,11,11,0,28,4,1,0,5,1,0,0.179104477,"sa3023089"
"Ryan Wilson","SDP","A",23,89,288,350,65,47,15,1,2,39,29,47,0,54,13,1,1,9,6,5,0.225694444,"sa3023141"
"Jaron Elkins","LAD","A",20,109,447,515,118,74,30,5,9,81,72,45,0,153,17,6,0,2,63,6,0.263982102,"sa3023288"
"Maui Ahuna","SFG","A",23,37,143,168,38,23,10,2,3,30,21,19,0,42,6,0,0,1,9,2,0.265734265,"sa3023373"
"Felnin Celesten","SEA","A",19,93,383,424,109,83,19,2,5,52,55,37,0,96,2,2,0,7,20,8,0.2845953,"sa3023381"
"Walker Martin","SFG","A",21,108,406,482,95,61,19,3,12,67,70,69,0,137,6,1,0,3,13,4,0.233990147,"sa3023545"
"Nico Perez","LAD","A",20,61,207,251,58,41,12,2,3,39,43,35,0,55,2,6,1,1,35,6,0.280193236,"sa3023603"
"Emil Morales","LAD","A",18,30,124,143,42,26,11,0,5,21,27,17,1,33,1,1,0,3,5,0,0.338709677,"sa3023887"
"Jhonny Level","SFG","A",18,31,127,147,30,24,2,1,3,30,12,17,0,30,2,1,0,1,4,2,0.236220472,"sa3023898"
"Hayden Alvarez","LAA","A",18,20,62,76,22,17,5,0,0,12,18,10,0,8,2,0,2,1,9,4,0.354838709,"sa3023906"
"Roldy Brito","COL","A",18,33,136,156,51,42,7,1,1,26,17,14,0,27,3,1,2,2,13,7,0.375,"sa3023917"
"Marlon Quintero","LAA","A",18,18,62,70,16,14,2,0,0,8,12,2,0,9,0,4,2,2,3,0,0.258064516,"sa3023936"
"Jorge Quintana","SDP","A",18,25,83,101,16,12,3,0,1,12,5,15,1,34,1,2,0,0,7,4,0.192771084,"sa3024107"
"Dustin Crenshaw","SEA","A",23,26,85,101,15,13,2,0,0,12,7,15,1,20,0,0,1,0,2,1,0.176470588,"sa3025119"
"Carter Dorighi","SEA","A",22,85,304,348,91,70,21,0,0,59,47,34,0,68,8,2,0,6,19,4,0.299342105,"sa3025120"
"Elijah Hainline","LAD","A",22,66,235,291,70,50,15,1,4,47,29,47,0,69,8,1,0,5,20,5,0.29787234,"sa3025157"
"Mitchell Daly","LAA","A",24,19,57,71,11,8,3,0,0,4,5,12,0,18,0,1,1,2,1,1,0.192982456,"sa3025169"
"Harold Coll","LAA","A",23,116,424,493,117,77,27,4,9,70,62,62,0,120,3,4,0,8,29,4,0.275943396,"sa3025185"
"Robert Hipwell","SFG","A",22,102,349,429,84,39,28,6,11,59,66,67,0,134,9,3,1,4,3,2,0.240687679,"sa3025186"
"Ching-Hsien Ko","LAD","A",18,32,114,138,25,20,3,2,0,18,4,23,0,32,1,0,0,3,1,0,0.219298245,"sa3025230"
"Austin St. Laurent","SEA","A",22,123,443,521,114,92,17,1,4,73,55,70,1,97,4,4,0,10,18,7,0.257336343,"sa3025241"
"Rodney Green Jr.","OAK","A",22,36,131,152,36,21,7,2,6,24,29,16,0,31,3,2,0,1,5,0,0.27480916,"sa3025384"
"Cameron Leary","OAK","A",23,93,349,422,93,55,27,2,9,66,52,66,0,98,4,3,0,1,44,5,0.266475644,"sa3025469"
"Davis Diaz","OAK","A",22,42,152,190,38,25,10,3,0,24,21,29,0,28,6,3,0,2,6,3,0.25,"sa3025494"
"Sean Barnett","SDP","A",22,11,45,53,13,7,4,0,2,10,10,7,0,18,1,0,0,0,1,0,0.288888888,"sa3025496"
"Ryan Jackson","SDP","A",23,62,225,286,67,48,14,2,3,39,33,55,0,49,4,1,1,1,15,1,0.297777777,"sa3025514"
"Blake Wright","COL","A",23,69,246,288,73,62,7,1,3,36,33,31,0,41,1,6,4,8,10,7,0.296747967,"sa3025525"
"Zander Darby","SFG","A",22,58,196,244,57,36,14,2,5,39,50,37,0,45,4,6,1,3,10,1,0.290816326,"sa3025549"
"Jeremiah Jenkins","SFG","A",22,50,187,217,43,28,9,2,4,26,38,24,1,38,5,1,0,7,0,0,0.229946524,"sa3025550"
"Tommy Hopfe","COL","A",22,68,236,292,62,42,14,1,5,38,31,30,0,46,17,5,3,3,15,4,0.262711864,"sa3025593"
"Dakota Jordan","SFG","A",22,88,370,416,115,80,15,6,14,71,82,37,0,95,5,4,0,3,27,4,0.31081081,"sa3025601"
"Jakob Christian","SFG","A",22,70,272,318,74,44,19,1,10,56,60,32,0,90,7,7,0,9,12,2,0.272058823,"sa3025603"
"Nolan Clifford","COL","A",23,58,165,198,33,28,5,0,0,16,12,26,0,44,5,1,1,2,5,3,0.2,"sa3025670"
"Slate Alford","LAA","A",22,28,97,125,28,19,6,1,2,22,19,21,0,31,5,1,1,3,0,0,0.288659793,"sa3025895"
"Bryan Arendt","OAK","A",22,18,59,71,8,6,1,0,1,6,1,8,0,20,3,0,1,1,0,0,0.13559322,"sa3026168"
"Bobby Boser","OAK","A",22,32,114,144,23,17,3,1,2,18,15,22,0,42,8,0,0,0,1,1,0.201754385,"sa3027420"
"Ali Camarillo","OAK","A",22,80,311,354,79,62,15,1,1,36,34,32,1,62,5,5,1,10,15,3,0.254019292,"sa3028297"
"Wallace Clark","ARI","A",23,8,25,36,3,3,0,0,0,3,3,10,0,4,1,0,0,0,1,0,0.12,"sa3028999"
"Trevor Cohen","SFG","A",21,28,107,130,35,30,3,1,1,23,15,20,0,15,2,1,0,0,8,2,0.327102803,"sa3029111"
"Kerrington Cross","SDP","A",23,14,42,61,8,7,1,0,0,10,3,14,0,15,4,0,1,0,1,1,0.19047619,"sa3029598"
"Charles Davalan","LAD","A",21,8,34,37,17,12,3,1,1,7,10,3,0,5,0,0,0,1,3,0,0.5,"sa3029860"
"Justin DeCriscio","SDP","A",22,13,42,49,8,6,1,0,1,5,5,5,0,6,1,0,1,0,2,0,0.19047619,"sa3030012"
"Korbyn Dickerson","SEA","A",21,2,7,9,3,2,1,0,0,2,1,1,0,2,1,0,0,0,0,0,0.428571428,"sa3030281"
"Alan Espinal","COL","A",23,73,229,257,42,30,8,0,4,25,26,17,0,83,6,3,2,3,7,3,0.183406113,"sa3031022"
"Victor Figueroa","SDP","A",21,53,195,232,51,27,17,0,7,28,30,34,1,47,2,1,0,7,3,1,0.261538461,"sa3031322"
"Kevin Fitzer","COL","A",23,113,408,469,100,72,18,5,5,53,54,40,1,102,13,5,3,7,7,4,0.245098039,"sa3031395"
"Fernando Gonzalez","SFG","A",23,26,96,114,22,14,5,0,3,20,8,14,0,22,4,0,0,2,0,0,0.229166666,"sa3032413"
"Gunner Gouldsmith","OAK","A",23,40,132,154,21,15,6,0,0,23,11,19,0,35,1,1,1,4,5,0,0.159090909,"sa3032524"
"Dylan Grego","SDP","A",21,32,122,138,30,22,4,1,3,18,13,14,0,32,1,1,0,3,2,1,0.245901639,"sa3032686"
"Gavin Kilen","SFG","A",21,10,39,43,8,6,1,1,0,5,5,3,0,5,1,0,0,1,0,0,0.205128205,"sa3035353"
"Matt Klein","COL","A",21,7,22,28,5,3,2,0,0,4,3,4,0,8,2,0,0,0,0,0,0.227272727,"sa3035491"
"Cam Maldonado","SFG","A",21,17,59,71,14,8,6,0,0,6,10,11,1,18,0,1,0,3,5,0,0.237288135,"sa3036900"
"Lorenzo Meola","SFG","A",21,16,66,70,18,11,4,0,3,7,7,4,0,17,0,0,0,2,3,1,0.272727272,"sa3037876"
"Jackson Nicklaus","LAD","A",22,54,170,210,30,21,3,2,4,30,16,38,0,79,2,0,0,5,1,0,0.176470588,"sa3038855"
"Ryan Picollo","SEA","A",23,78,278,304,57,34,11,4,8,45,44,22,1,124,2,2,0,6,3,1,0.205035971,"sa3039893"
"Nick Rodriguez","LAA","A",22,27,89,108,25,20,3,1,1,19,13,17,0,15,0,0,2,1,8,0,0.280898876,"sa3041005"
"Mike Sirota","LAD","A",22,24,99,115,35,18,8,2,7,26,24,15,0,25,1,0,0,5,1,1,0.353535353,"sa3042374"
"Jared Sprague-Lott","OAK","A",23,74,255,331,55,38,11,0,6,40,34,65,0,57,6,3,2,5,10,2,0.215686274,"sa3042867"
"Luke Stevenson","SEA","A",20,22,75,100,21,15,4,1,1,16,14,23,0,19,2,0,0,2,1,0,0.28,"sa3043081"
"Devin Taylor","OAK","A",21,28,106,129,28,17,5,0,6,25,18,21,0,37,1,1,0,2,2,1,0.264150943,"sa3043560"
"Kavares Tears","SDP","A",22,107,410,475,93,56,22,2,13,49,65,58,0,138,1,6,0,7,6,5,0.226829268,"sa3043596"
"Tanner Thach","COL","A",21,18,68,80,19,15,2,0,2,7,15,8,0,19,3,1,0,2,1,0,0.279411764,"sa3043649"
"Cardell Thibodeaux","SDP","A",21,21,65,74,7,5,2,0,0,3,4,9,0,17,0,0,0,1,0,1,0.107692307,"sa3043664"
"Gavin Turley","OAK","A",21,27,107,125,26,14,8,0,4,15,20,14,0,34,2,2,0,1,0,0,0.242990654,"sa3044148"
"Landyn Vidourek","LAD","A",21,16,67,74,21,14,5,1,1,5,6,7,0,25,0,0,0,0,3,0,0.313432835,"sa3044483"
"Kasen Wells","SDP","A",21,49,193,227,53,41,8,2,2,45,20,28,0,40,5,0,1,0,28,1,0.274611398,"sa3044992"
"Jake Munroe","LAA","A",21,12,45,56,11,8,2,1,0,10,10,7,0,10,1,1,2,4,4,0,0.244444444,"sa3060109"
"Ryan Wideman","SDP","A",21,26,96,112,22,19,2,1,0,13,12,12,0,32,3,1,0,1,11,1,0.229166666,"sa3060916"
"Cobb Hightower","SDP","A",20,40,159,190,38,29,7,1,1,30,21,28,0,31,3,0,0,4,7,0,0.23899371,"sa3066025"
"Zach Evans","SDP","A",22,96,379,430,112,88,20,1,3,50,62,42,0,67,4,5,0,7,14,3,0.295514511,"sa3066361"
"Slade Caldwell","ARI","A",19,48,163,216,48,30,13,2,3,40,20,44,0,62,7,1,1,1,13,6,0.294478527,"sa3066460"
"C.J. Pittaro","OAK","A",23,92,350,413,86,65,16,4,1,46,36,52,0,85,10,1,0,6,6,3,0.245714285,"sa3066821"
"JD Dix","ARI","A",19,50,188,230,49,39,7,2,1,34,15,38,0,51,3,1,0,3,19,4,0.260638297,"sa3066859"
"Connor Dykstra","SEA","A",24,59,185,232,38,23,11,2,2,34,13,22,0,64,23,0,0,1,3,0,0.205405405,"sa3067036"
"Cesar Franco","OAK","A",23,28,86,114,9,5,3,1,0,16,12,22,1,38,2,4,0,3,0,0,0.104651162,"sa3067037"
"Kellon Lindsey","LAD","A",19,28,118,142,33,24,7,0,2,29,19,22,0,45,1,1,0,0,10,2,0.279661016,"sa3067042"
"Gio Cueto","LAD","A",21,28,88,110,24,19,4,0,1,15,7,17,0,31,4,0,1,2,2,0,0.272727272,"sa3067075"
"Matthew Ellis","SEA","A",24,60,202,260,48,28,11,1,8,42,37,49,0,54,4,2,0,4,3,1,0.237623762,"sa3067076"
"Tommy Takayoshi","OAK","A",24,39,131,143,29,27,1,0,1,7,7,10,0,50,2,0,0,1,0,0,0.221374045,"sa3067091"
"Clayton Gray","COL","A",23,6,15,15,2,2,0,0,0,3,2,0,0,6,0,0,0,0,1,0,0.133333333,"sa3067153"
"Alex McCoy","SDP","A",23,53,195,226,62,40,12,4,6,45,33,20,0,53,7,4,0,0,14,2,0.317948717,"sa3067170"
"Colin Summerhill","LAA","A",23,83,284,337,61,38,19,0,4,38,31,43,0,83,4,4,2,4,3,1,0.214788732,"sa3067171"
"Jacob Hinderleider","COL","A",24,79,281,313,65,48,13,1,3,38,25,23,0,113,5,4,0,4,12,6,0.231316725,"sa3067230"
"Chase Harlan","LAD","A",18,26,104,123,25,19,3,0,3,12,20,18,0,32,1,0,0,3,2,1,0.240384615,"sa3067256"
"Trent Youngblood","ARI","A",23,84,274,355,73,63,6,0,4,36,35,62,0,57,1,9,9,2,25,2,0.266423357,"sa3067290"
"Kale Fountain","SDP","A",19,34,123,148,24,20,2,0,2,16,16,17,0,34,5,3,0,4,9,1,0.195121951,"sa3067321"
