Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Dario Laverde","LAA","A+",20,40,0.222222222,0.833333333,0.185185185,0.37037037,0.444444444,0.25,0,0.51851852,0.37037037,0.11111111,0.14482759,45,100,145,"sa3018470"
"Capri Ortiz","LAA","A+",20,399,0.282527881,1.431818181,0.207407407,0.466666666,0.325925925,0.431818181,0.056818181,0.48,0.24727273,0.27272727,0.13757396,456,896,1352,"sa3018473"
"Jansel Luis","ARI","A+",20,447,0.349112426,1.676470588,0.192307692,0.505917159,0.301775147,0.25490196,0.049019607,0.49421965,0.21098266,0.29479769,0.12256809,532,1010,1542,"sa3018508"
"Jean Carlos Sio","SFG","A+",21,122,0.329113924,1.307692307,0.25,0.425,0.325,0.192307692,0.115384615,0.42682927,0.20731707,0.36585366,0.10550459,151,285,436,"sa3018648"
"Andrew Miller","SEA","A+",27,39,0,1.2,0.153846153,0.461538461,0.384615384,0,0.6,0.35714286,0.28571429,0.35714286,0.17763158,60,92,152,"sa3018912"
"Cristofer Torin","ARI","A+",20,544,0.330749354,1.534482758,0.244215938,0.457583547,0.298200514,0.275862068,0.051724137,0.47594937,0.18227848,0.34177215,0.04991087,881,1363,2244,"sa3018938"
"Curtis Washington Jr.","SEA","A+",25,144,0.211764705,1.1875,0.166666666,0.452380952,0.38095238,0.34375,0,0.44186047,0.24418605,0.31395349,0.10452962,224,350,574,"sa3019803"
"David Martin","ARI","A+",24,17,0.4,6,0.3,0.6,0.1,0,0,0.4,0,0.6,0.05063291,36,43,79,"sa3019824"
"Ben Gobbel","LAA","A+",25,211,0.330882352,1.466666666,0.212765957,0.468085106,0.319148936,0.177777777,0.2,0.51369863,0.20547945,0.28082192,0.12533693,247,495,742,"sa3019870"
"Adrian Rodriguez","ARI","A+",21,23,0.25,3,0.333333333,0.5,0.166666666,0.5,0,0.75,0,0.25,0.15909091,26,62,88,"sa3019899"
"Skyler Messinger","COL","A+",26,462,0.290849673,1.241071428,0.198083067,0.444089456,0.357827476,0.151785714,0.089285714,0.40694006,0.27760252,0.31545741,0.13061714,581,1088,1669,"sa3019963"
"Thomas Gavello","SFG","A+",24,62,0.28125,0.857142857,0.1875,0.375,0.4375,0.071428571,0.142857142,0.57142857,0.22857143,0.2,0.12809917,94,148,242,"sa3020122"
"Tucker Toman","TOR","A+",21,53,0.40625,1.083333333,0.193548387,0.419354838,0.387096774,0.166666666,0,0.28125,0.28125,0.4375,0.10952381,87,123,210,"sa3020132"
"Gavin Logan","ARI","A+",25,129,0.338028169,1.185185185,0.180555555,0.444444444,0.375,0.074074074,0.037037037,0.48611111,0.22222222,0.29166667,0.10657194,226,337,563,"sa3020191"
"Cutter Coffey","TOR","A+",21,440,0.34057971,1.108910891,0.247349823,0.395759717,0.356890459,0.118811881,0.108910891,0.45993031,0.25783972,0.28222997,0.12083333,650,1030,1680,"sa3020280"
"Matt Coutney","LAA","A+",25,297,0.320987654,1.316666666,0.187134502,0.461988304,0.350877192,0.1,0.233333333,0.44252874,0.29310345,0.26436782,0.12376682,430,685,1115,"sa3020413"
"Druw Jones","ARI","A+",21,545,0.332386363,1.747572815,0.200564971,0.508474576,0.290960451,0.13592233,0.048543689,0.39275766,0.21448468,0.39275766,0.10434372,793,1325,2118,"sa3020676"
"Nate Furman","SFG","A+",23,96,0.34375,1.9,0.171428571,0.542857142,0.285714285,0.05,0.3,0.62857143,0.12857143,0.24285714,0.03005464,162,204,366,"sa3020763"
"Demetrio Crisantes","ARI","A+",20,151,0.257142857,0.8,0.174311926,0.366972477,0.458715596,0.2,0.08,0.47706422,0.21100917,0.31192661,0.05457746,225,343,568,"sa3021051"
"Juan Flores","LAA","A+",19,342,0.262376237,0.822222222,0.203883495,0.3592233,0.436893203,0.311111111,0.111111111,0.44811321,0.25943396,0.29245283,0.16598861,406,823,1229,"sa3021185"
"Jeremiah Boyd","ARI","A+",24,33,0.476190476,3.333333333,0.38095238,0.476190476,0.142857142,0.333333333,0,0.23809524,0.28571429,0.47619048,0.1294964,49,90,139,"sa3022402"
"Peter Burns","LAA","A+",25,127,0.29113924,1.592592592,0.125,0.5375,0.3375,0.37037037,0.037037037,0.425,0.2625,0.3125,0.05222437,210,307,517,"sa3022424"
"Cole Fontenelle","LAA","A+",23,240,0.303030303,1.117647058,0.205882352,0.419117647,0.375,0.25490196,0.098039215,0.43382353,0.22058824,0.34558824,0.17391304,328,615,943,"sa3022429"
"Caleb Ketchup","LAA","A+",23,20,0.142857142,0.333333333,0,0.25,0.75,0.333333333,0.166666666,0.25,0.25,0.5,0.15068493,39,34,73,"sa3022436"
"Joe Redfield","LAA","A+",23,98,0.295081967,1,0.2,0.4,0.4,0.208333333,0.083333333,0.47619048,0.23809524,0.28571429,0.11815562,129,218,347,"sa3022439"
"Alberto Rios","LAA","A+",23,73,0.130434782,1.333333333,0.045454545,0.545454545,0.409090909,0.555555555,0,0.37777778,0.31111111,0.31111111,0.10646388,97,166,263,"sa3022441"
"Caleb Pendleton","LAA","A+",23,47,0.25,2.4,0.260869565,0.52173913,0.217391304,0,0.4,0.69230769,0.15384615,0.15384615,0.22099448,55,126,181,"sa3022483"
"Charlie Pagliarini","SEA","A+",24,501,0.27443609,0.913043478,0.21708185,0.37366548,0.409252669,0.2,0.182608695,0.45263158,0.25263158,0.29473684,0.14040404,805,1175,1980,"sa3022487"
"Rio Foster","LAA","A+",22,378,0.356783919,0.897435897,0.27093596,0.344827586,0.384236453,0.217948717,0.128205128,0.43961353,0.28985507,0.2705314,0.1027441,676,891,1567,"sa3022491"
"Bryce Arnold","TOR","A+",23,98,0.25,0.956521739,0.150943396,0.415094339,0.433962264,0.260869565,0.086956521,0.59259259,0.25925926,0.14814815,0.10784314,162,246,408,"sa3022557"
"Tevin Tucker","COL","A+",25,288,0.26506024,0.797297297,0.213017751,0.349112426,0.437869822,0.229729729,0.04054054,0.4502924,0.23976608,0.30994152,0.10347904,483,638,1121,"sa3022558"
"Kevin Sim","ARI","A+",23,137,0.292134831,1.444444444,0.25,0.443181818,0.306818181,0.259259259,0.037037037,0.42222222,0.24444444,0.33333333,0.14315353,163,319,482,"sa3022560"
"Jackson Feltner","ARI","A+",23,212,0.244444444,0.829268292,0.226804123,0.350515463,0.422680412,0.243902439,0.195121951,0.47474747,0.26262626,0.26262626,0.15431349,334,489,823,"sa3022568"
"Brennan Orf","TOR","A+",23,78,0.282051282,1.214285714,0.162162162,0.459459459,0.378378378,0.142857142,0,0.41025641,0.20512821,0.38461538,0.09090909,171,181,352,"sa3022570"
"Aidan Longwell","COL","A+",23,516,0.315028901,0.748387096,0.243016759,0.324022346,0.432960893,0.2,0.096774193,0.46556474,0.24793388,0.28650138,0.1113479,662,1215,1877,"sa3022574"
"Ben McCabe","COL","A+",25,59,0.296296296,1.375,0.296296296,0.407407407,0.296296296,0.625,0,0.46428571,0.42857143,0.10714286,0.17748918,79,152,231,"sa3022601"
"Jay Harry","TOR","A+",22,225,0.272151898,1,0.220125786,0.389937106,0.389937106,0.209677419,0.048387096,0.54037267,0.1863354,0.27329193,0.10130719,323,595,918,"sa3022607"
"Caleb Hobson","COL","A+",23,349,0.308823529,1.395348837,0.231343283,0.447761194,0.320895522,0.186046511,0.046511627,0.40559441,0.27972028,0.31468531,0.12284197,621,885,1506,"sa3022610"
"Carson Jones","SEA","A+",24,245,0.231404958,1,0.225806451,0.387096774,0.387096774,0.208333333,0.125,0.49606299,0.21259843,0.29133858,0.17016807,367,585,952,"sa3022652"
"Darius Perry","COL","A+",24,71,0.0625,1,0.117647058,0.44117647,0.44117647,0.333333333,0.2,0.36111111,0.27777778,0.36111111,0.22047244,76,178,254,"sa3022668"
"Braylen Wimmer","COL","A+",24,386,0.363636363,1.247191011,0.209486166,0.438735177,0.351778656,0.08988764,0.15730337,0.38996139,0.26254826,0.34749035,0.14032382,441,856,1297,"sa3022671"
"Cole Foster","SFG","A+",23,201,0.201923076,0.705882352,0.194444444,0.333333333,0.472222222,0.333333333,0.098039215,0.51376147,0.20183486,0.28440367,0.18170581,295,514,809,"sa3022673"
"Jack Payton","SFG","A+",23,282,0.314814814,0.945205479,0.154761904,0.410714285,0.434523809,0.109589041,0.123287671,0.44444444,0.21637427,0.33918129,0.13984674,391,653,1044,"sa3022675"
"Drew Cavanaugh","SFG","A+",23,162,0.397590361,1.233333333,0.247191011,0.415730337,0.337078651,0,0.2,0.38202247,0.3258427,0.29213483,0.11851852,281,394,675,"sa3022682"
"Nick Goodwin","TOR","A+",23,385,0.275,0.794871794,0.156626506,0.373493975,0.469879518,0.153846153,0.102564102,0.41732283,0.29527559,0.28740157,0.07955293,620,901,1521,"sa3022685"
"Justin Wishkoski","SFG","A+",24,26,0.222222222,1.6,0.277777777,0.444444444,0.277777777,0,0,0.5,0.38888889,0.11111111,0.1097561,23,59,82,"sa3022686"
"Charlie Szykowny","SFG","A+",25,549,0.304,0.891566265,0.198979591,0.37755102,0.423469387,0.228915662,0.126506024,0.41919192,0.24242424,0.33838384,0.10130112,755,1397,2152,"sa3022689"
"Luke Shliger","SFG","A+",23,230,0.335820895,1.183673469,0.207407407,0.429629629,0.362962962,0.122448979,0.081632653,0.48920863,0.24460432,0.26618705,0.12374582,356,541,897,"sa3022694"
"Scott Bandura","SFG","A+",23,373,0.404444444,1.619047619,0.279475982,0.445414847,0.27510917,0.174603174,0.111111111,0.36206897,0.28017241,0.35775862,0.09109589,558,902,1460,"sa3022699"
"Quinn McDaniel","SFG","A+",22,428,0.313559322,0.824074074,0.185950413,0.367768595,0.446280991,0.222222222,0.083333333,0.35510204,0.26938776,0.3755102,0.14243147,620,1058,1678,"sa3022701"
"Jackson Hornung","TOR","A+",24,189,0.425925925,2.5,0.222222222,0.555555555,0.222222222,0.083333333,0.125,0.43243243,0.22522523,0.34234234,0.10732323,316,476,792,"sa3022704"
"Bo Davidson","SFG","A+",22,335,0.385,1.703703703,0.291262135,0.446601941,0.262135922,0.185185185,0.185185185,0.42654028,0.21800948,0.35545024,0.11755725,509,801,1310,"sa3022706"
"Hayden Durke","ARI","A+",23,0,0,,,,,,,,,,,,,,"sa3022733"
"Sam Shaw","TOR","A+",20,28,0.166666666,1,0.222222222,0.388888888,0.388888888,0.285714285,0,0.5,0.22222222,0.27777778,0.12121212,34,65,99,"sa3022889"
"Arjun Nimmala","TOR","A+",19,543,0.265714285,0.980263157,0.154494382,0.418539325,0.426966292,0.184210526,0.085526315,0.49450549,0.24725275,0.25824176,0.11485452,730,1229,1959,"sa3022892"
"Tai Peete","SEA","A+",19,529,0.281879194,0.87804878,0.257234726,0.347266881,0.395498392,0.235772357,0.154471544,0.49683544,0.22151899,0.28164557,0.14405594,824,1321,2145,"sa3022966"
"Jonny Farmelo","SEA","A+",20,129,0.285714285,0.9,0.24,0.36,0.4,0.2,0.2,0.46666667,0.26666667,0.26666667,0.162,198,302,500,"sa3023362"
"Maui Ahuna","SFG","A+",23,52,0.451612903,2.285714285,0.258064516,0.516129032,0.225806451,0.285714285,0,0.32258065,0.22580645,0.4516129,0.1040724,93,128,221,"sa3023373"
"Felnin Celesten","SEA","A+",19,48,0.217391304,1.111111111,0.173913043,0.434782608,0.391304347,0.111111111,0.111111111,0.41666667,0.125,0.45833333,0.11940299,94,107,201,"sa3023381"
"Carter Dorighi","SEA","A+",22,154,0.352380952,2.32,0.209523809,0.552380952,0.238095238,0.04,0,0.35238095,0.2,0.44761905,0.09950249,196,407,603,"sa3025120"
"Aaron Parker","TOR","A+",22,276,0.264550264,0.914634146,0.169312169,0.396825396,0.433862433,0.243902439,0.097560975,0.56345178,0.21827411,0.21827411,0.11549852,349,664,1013,"sa3025152"
"Ryan Nicholson","LAA","A+",24,400,0.323008849,1.195402298,0.194092827,0.438818565,0.367088607,0.114942528,0.16091954,0.4978903,0.28691983,0.21518987,0.11075544,653,909,1562,"sa3025167"
"Mitchell Daly","LAA","A+",24,79,0.205128205,1.0625,0.175,0.425,0.4,0.1875,0.125,0.46511628,0.34883721,0.18604651,0.19795222,98,195,293,"sa3025169"
"Carter Cunningham","TOR","A+",24,419,0.303030303,0.592233009,0.215311004,0.291866028,0.492822966,0.116504854,0.155339805,0.44651163,0.28837209,0.26511628,0.13836478,722,1027,1749,"sa3025170"
"Brandon Eike","SEA","A+",23,387,0.279279279,1.135802469,0.237885462,0.405286343,0.356828193,0.185185185,0.135802469,0.46086957,0.22173913,0.3173913,0.16832386,504,904,1408,"sa3025243"
"Jared Thomas","COL","A+",21,342,0.420792079,1.121621621,0.262910798,0.389671361,0.34741784,0.135135135,0.148648648,0.44600939,0.25821596,0.29577465,0.11456753,540,778,1318,"sa3025252"
"Ben McLaughlin","ARI","A+",23,267,0.294117647,0.971830985,0.190751445,0.39884393,0.410404624,0.211267605,0.070422535,0.36571429,0.25142857,0.38285714,0.08356808,418,647,1065,"sa3025256"
"Charlie Condon","COL","A+",22,167,0.4,1.212121212,0.277227722,0.396039603,0.326732673,0.09090909,0.09090909,0.46601942,0.27184466,0.26213592,0.10550459,278,376,654,"sa3025257"
"Anthony Donofrio","SEA","A+",25,330,0.324175824,1.181818181,0.229946524,0.417112299,0.352941176,0.196969696,0.09090909,0.36702128,0.27659574,0.35638298,0.14513678,502,814,1316,"sa3025266"
"Parks Harber","SFG","A+",23,108,0.372881355,1.3,0.303030303,0.393939393,0.303030303,0.05,0.35,0.33333333,0.3030303,0.36363636,0.11860465,168,262,430,"sa3025308"
"J.R. Freethy","TOR","A+",22,120,0.32,1.28,0.25,0.421052631,0.328947368,0.2,0.04,0.35526316,0.27631579,0.36842105,0.07007576,215,313,528,"sa3025310"
"Eddie Micheletti Jr.","TOR","A+",23,464,0.24137931,0.811594202,0.174917491,0.369636963,0.455445544,0.210144927,0.101449275,0.42434211,0.23684211,0.33881579,0.06952743,785,1056,1841,"sa3025311"
"Sean Keys","TOR","A+",22,529,0.25,0.9375,0.197411003,0.388349514,0.414239482,0.2578125,0.1484375,0.53354633,0.22044728,0.24600639,0.08419083,926,1212,2138,"sa3025317"
"James Tibbs III","SFG","A+",22,256,0.25490196,1.673469387,0.191358024,0.506172839,0.302469135,0.081632653,0.244897959,0.4969697,0.26060606,0.24242424,0.09487666,454,600,1054,"sa3025333"
"Cole Messina","COL","A+",22,434,0.304054054,1.313131313,0.239202657,0.431893687,0.328903654,0.272727272,0.07070707,0.44554455,0.27722772,0.27722772,0.07752877,657,994,1651,"sa3025359"
"Randy Flores","LAA","A+",24,6,0,0,0,0,1,0,0,0,0,1,0.21212121,14,19,33,"sa3025366"
"Josh Caron","SEA","A+",21,331,0.25510204,0.964285714,0.166666666,0.409090909,0.424242424,0.273809523,0.107142857,0.44607843,0.20098039,0.35294118,0.16359262,421,826,1247,"sa3025435"
"Alex Stone","TOR","A+",23,63,0.222222222,0.833333333,0.232558139,0.348837209,0.418604651,0.222222222,0,0.44444444,0.26666667,0.28888889,0.09361702,88,147,235,"sa3025480"
"Blake Wright","COL","A+",23,232,0.278106508,1.174603174,0.208092485,0.427745664,0.364161849,0.19047619,0.111111111,0.45810056,0.22905028,0.31284916,0.09746328,259,490,749,"sa3025525"
"Zander Darby","SFG","A+",22,69,0.214285714,1.3,0.206896551,0.448275862,0.344827586,0.3,0.1,0.48275862,0.10344828,0.4137931,0.14035088,112,173,285,"sa3025549"
"Tommy Hopfe","COL","A+",22,121,0.264367816,1.875,0.206896551,0.517241379,0.275862068,0.125,0.083333333,0.43820225,0.12359551,0.43820225,0.08991228,161,295,456,"sa3025593"
"Jakob Christian","SFG","A+",22,92,0.444444444,1.2,0.282608695,0.391304347,0.326086956,0,0.266666666,0.55102041,0.30612245,0.14285714,0.19825073,132,211,343,"sa3025603"
"Nolan Clifford","COL","A+",23,7,0,0,0,0,1,0,0,0,1,0,0.08108108,17,20,37,"sa3025670"
"Max Belyeu","COL","A+",21,90,0.181818181,0.952380952,0.127659574,0.425531914,0.44680851,0.428571428,0.19047619,0.40425532,0.23404255,0.36170213,0.16260163,133,236,369,"sa3026937"
"Damian Bravo","SFG","A+",21,98,0.338028169,1.888888888,0.257142857,0.485714285,0.257142857,0.166666666,0,0.38028169,0.25352113,0.36619718,0.13387978,118,248,366,"sa3027616"
"Ethan Hedges","COL","A+",21,89,0.25,1.6875,0.27118644,0.457627118,0.27118644,0.1875,0,0.35,0.26666667,0.38333333,0.08959538,140,206,346,"sa3033512"
"Isaiah Jackson","LAA","A+",21,37,0.333333333,1,0.157894736,0.421052631,0.421052631,0.25,0.125,0.36842105,0.36842105,0.26315789,0.16891892,57,91,148,"sa3034493"
"Zane Zielinski","SFG","A+",23,483,0.328719723,1.734939759,0.214532871,0.498269896,0.287197231,0.26506024,0.048192771,0.38851351,0.19594595,0.41554054,0.11789925,708,1158,1866,"sa3045857"
"Slade Caldwell","ARI","A+",19,300,0.339181286,1.82,0.170588235,0.535294117,0.294117647,0.08,0,0.38953488,0.22093023,0.38953488,0.07277187,517,706,1223,"sa3066460"
"Matthew Ellis","SEA","A+",24,78,0.34090909,1.125,0.244444444,0.4,0.355555555,0.3125,0.0625,0.35555556,0.24444444,0.4,0.16666667,92,184,276,"sa3067076"
"Peyton Powell","TOR","A+",24,78,0.295454545,2,0.25,0.5,0.25,0.181818181,0,0.43478261,0.15217391,0.41304348,0.10714286,138,198,336,"sa3067090"
"Colin Summerhill","LAA","A+",23,98,0.278688524,0.548387096,0.225806451,0.274193548,0.5,0.29032258,0.064516129,0.390625,0.21875,0.390625,0.11138015,163,250,413,"sa3067171"
"Hayden Gilliland","TOR","A+",23,83,0.3,0.823529411,0.243902439,0.341463414,0.414634146,0.235294117,0.117647058,0.35714286,0.30952381,0.33333333,0.13315217,151,217,368,"sa3067285"
"Jacob Lojewski","TOR","A+",23,22,0.166666666,0.625,0.277777777,0.277777777,0.444444444,0.375,0,0.31578947,0.31578947,0.36842105,0.06451613,30,63,93,"sa3067294"
"Lucas Ramirez","LAA","A+",19,35,0.294117647,0.714285714,0.294117647,0.294117647,0.411764705,0.285714285,0,0.52941176,0.11764706,0.35294118,0.18248175,50,87,137,"sa3067326"
"Jimmy Obertop","COL","A+",25,53,0.285714285,0.785714285,0.193548387,0.354838709,0.451612903,0.071428571,0.214285714,0.41935484,0.29032258,0.29032258,0.1745283,84,128,212,"sa3067392"
