Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Gabriel Silva","KCR","A",21,26,68,77,14,8,2,0,4,8,9,5,0,30,3,0,1,0,0,0,0.205882352,"sa3015865"
"Kelvin Diaz","BOS","A",22,36,108,121,19,11,4,0,4,17,16,10,0,32,1,1,0,0,9,4,0.175925925,"sa3016122"
"Jose Perez","TBR","A",21,61,166,208,29,23,4,1,1,19,16,35,0,30,5,0,2,6,2,0,0.174698795,"sa3016162"
"Karim Ayubi","BOS","A",21,50,161,181,37,26,9,2,0,23,10,16,0,64,4,0,0,1,2,3,0.229813664,"sa3016170"
"Diego Viloria","BOS","A",22,8,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,"sa3016299"
"Edgardo Ordonez","MIL","A",21,25,64,83,9,6,2,0,1,8,8,17,0,26,1,1,0,1,0,0,0.140625,"sa3016553"
"Robert Lopez","CLE","A",21,48,167,195,33,24,8,0,1,20,22,25,0,44,2,1,0,2,2,1,0.19760479,"sa3016641"
"Elio Campos","ATL","A",21,26,90,99,19,16,1,1,1,13,10,6,0,10,1,2,0,5,8,0,0.211111111,"sa3016645"
"Frederick Bencosme","BAL","A",22,4,11,14,1,1,0,0,0,2,1,1,0,4,1,1,0,0,1,0,0.09090909,"sa3016779"
"Eric Martinez","MIL","A",21,9,31,34,11,6,2,1,2,5,7,0,0,10,2,1,0,0,0,0,0.354838709,"sa3017023"
"Brennon McNair","KCR","A",22,100,322,368,63,35,16,3,9,41,37,36,0,106,7,1,2,6,12,3,0.195652173,"sa3017405"
"Kay-Lan Nicasia","MIL","A",23,3,12,14,2,0,1,0,1,2,2,2,0,7,0,0,0,0,0,0,0.166666666,"sa3017629"
"Moises Gallardo","WSN","A",22,25,91,95,15,14,0,0,1,10,4,4,0,35,0,0,0,1,3,1,0.164835164,"sa3017695"
"Christian Olivo","CHC","A",21,92,288,348,69,48,17,1,3,52,38,47,0,64,11,2,0,7,28,10,0.239583333,"sa3017877"
"Pablo Aldonis","WSN","A",23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3018289"
"Alfredo Romero","CHC","A",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3018345"
"Cristhian Vaquero","WSN","A",20,101,379,445,97,68,13,8,8,54,47,46,1,110,8,8,1,1,27,5,0.255936675,"sa3018403"
"Alexis Hernandez","CHC","A",20,23,81,93,14,10,4,0,0,11,7,7,0,22,3,2,0,3,4,2,0.172839506,"sa3018413"
"Freili Encarnacion","BOS","A",20,45,175,193,53,28,14,1,10,34,32,11,0,39,6,1,0,1,5,3,0.302857142,"sa3018414"
"Braylin Tavera","BAL","A",20,108,372,443,84,60,14,3,7,51,44,58,0,135,8,4,1,4,18,9,0.225806451,"sa3018416"
"Jose De Jesus","TEX","A",20,9,30,32,2,2,0,0,0,3,4,2,0,4,0,0,0,0,2,0,0.066666666,"sa3018420"
"Henry Ramos","KCR","A",20,73,232,277,51,39,8,3,1,27,18,34,0,60,2,2,7,6,18,9,0.219827586,"sa3018432"
"Fraymi De Leon","BOS","A",20,50,157,174,34,29,3,1,1,22,17,11,0,46,0,5,1,7,11,5,0.216560509,"sa3018436"
"Marcos Torres","TEX","A",20,80,258,304,64,46,9,3,6,39,38,37,0,74,2,3,2,1,22,3,0.248062015,"sa3018449"
"Yosander Asencio","BOS","A",20,61,184,225,34,21,6,2,5,30,15,41,0,91,0,0,0,1,5,2,0.184782608,"sa3018456"
"Alberto Mendez","CLE","A",20,48,146,167,36,28,5,2,1,22,17,18,0,33,2,1,0,1,3,2,0.246575342,"sa3018458"
"Rafael Ramirez Jr.","WSN","A",19,9,16,18,2,1,0,1,0,5,1,2,0,5,0,0,0,0,0,0,0.125,"sa3018476"
"Natanael Yuten","BOS","A",20,99,330,369,89,60,21,5,3,42,39,28,0,94,6,5,0,2,10,6,0.269696969,"sa3018486"
"Waner Luciano","HOU","A",20,82,273,309,49,35,9,0,5,23,32,26,0,63,8,2,0,8,13,3,0.179487179,"sa3018501"
"Leiker Figueroa","ATL","A",20,46,120,135,29,23,3,1,2,17,11,10,0,32,4,0,1,5,3,3,0.241666666,"sa3018506"
"Edwin Amparo","BAL","A",20,60,200,239,39,27,6,3,3,21,17,34,1,70,3,0,2,2,23,8,0.195,"sa3018526"
"Esteban Mejia","TEX","A",20,66,220,254,59,46,7,2,4,27,37,31,0,43,2,1,0,6,11,7,0.268181818,"sa3018527"
"Ricardo Gonzalez","TBR","A",20,103,366,431,82,70,10,2,0,43,40,54,0,81,4,3,4,7,23,7,0.224043715,"sa3018529"
"Gery Holguin","MIL","A",19,54,177,211,28,21,6,1,0,19,13,31,0,74,2,1,0,4,5,1,0.15819209,"sa3018534"
"Angel Mateo","TBR","A",20,92,347,388,98,76,15,1,6,50,66,28,0,71,7,6,0,6,16,7,0.282420749,"sa3018540"
"Nicandro Aybar","TBR","A",20,6,19,20,2,1,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0.105263157,"sa3018544"
"Fernando Peguero","BAL","A",20,63,213,251,47,41,4,1,1,26,18,27,0,58,5,3,3,0,27,3,0.220657276,"sa3018546"
"Yeremy Cabrera","TEX","A",19,102,383,451,98,75,12,3,8,66,52,52,0,86,14,1,1,2,43,4,0.255874673,"sa3018549"
"Edrei Campos","BAL","A",20,41,126,144,20,16,2,0,2,7,9,13,0,48,2,0,3,1,2,5,0.158730158,"sa3018550"
"Alfredo Velasquez","BAL","A",20,51,180,191,45,39,2,3,1,23,9,6,0,17,1,2,1,5,15,6,0.25,"sa3018556"
"Raylin Ramos","BAL","A",20,96,353,396,91,71,12,4,4,45,50,30,0,100,6,1,5,5,15,7,0.257790368,"sa3018561"
"Andres Nolaya","BAL","A",20,65,167,196,34,26,6,1,1,16,15,17,0,50,8,0,4,6,16,2,0.203592814,"sa3018563"
"Narciso Polanco","TBR","A",20,120,435,524,99,73,16,6,4,84,43,73,0,82,9,6,1,7,35,15,0.227586206,"sa3018564"
"Thomas Sosa","BAL","A",20,10,38,43,9,8,0,0,1,3,5,4,0,12,1,0,0,0,1,2,0.236842105,"sa3018566"
"Jose Contreras","TBR","A",20,15,49,54,11,10,1,0,0,5,1,4,0,17,0,0,1,2,1,0,0.224489795,"sa3018567"
"Roni Cabrera","KCR","A",19,26,76,89,7,4,1,1,1,13,8,9,0,34,3,0,1,1,7,3,0.092105263,"sa3018575"
"Luis Sanchez","ATL","A",21,44,147,173,33,27,5,1,0,13,20,24,0,23,2,0,0,5,0,0,0.224489795,"sa3018578"
"Yanki Jean-Baptiste","CLE","A",20,11,33,44,4,3,1,0,0,3,2,11,0,20,0,0,0,0,1,3,0.121212121,"sa3018579"
"Alberto Hernandez","HOU","A",21,84,298,344,67,50,13,2,2,34,46,36,0,59,4,5,1,7,24,7,0.224832214,"sa3018582"
"Josi Novas","KCR","A",20,82,279,308,42,23,10,0,9,20,35,20,0,121,6,2,1,2,7,3,0.150537634,"sa3018594"
"Erick Alvarez","TEX","A",20,39,126,152,28,21,7,0,0,22,12,21,0,30,0,4,1,1,4,1,0.222222222,"sa3018601"
"Wilton Lara","HOU","A",21,5,17,18,5,3,1,0,1,3,5,1,0,5,0,0,0,0,0,0,0.294117647,"sa3018604"
"Jairo Diaz","CHC","A",20,12,35,48,11,8,3,0,0,10,1,12,0,11,0,1,0,1,2,0,0.314285714,"sa3018606"
"Wady Mendez","TEX","A",20,33,111,128,26,17,4,2,3,13,17,14,0,32,1,2,0,3,6,2,0.234234234,"sa3018615"
"Ryan Burrowes","CHW","A",20,75,258,299,66,53,8,1,4,42,25,27,0,76,9,3,2,7,31,4,0.255813953,"sa3018619"
"Leandro Alsinois","CHW","A",20,3,11,11,2,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0.181818181,"sa3018624"
"Jose Escobar","CHC","A",20,105,401,461,106,82,19,0,5,61,46,47,1,96,9,4,0,7,11,9,0.264339152,"sa3018629"
"Jesus Lopez","TEX","A",20,22,78,91,10,5,4,0,1,10,6,12,0,23,1,0,0,0,0,1,0.128205128,"sa3018638"
"Ronny Hernandez","CHW","A",20,82,307,355,77,60,12,1,4,33,34,45,1,75,0,3,0,4,4,0,0.250814332,"sa3018643"
"Demetrio Nadal","MIL","A",20,40,136,171,28,24,3,0,1,22,16,27,0,37,6,2,0,0,11,3,0.205882352,"sa3018919"
"Jeffrey Mercedes","CLE","A",20,80,268,309,64,45,14,2,3,28,43,30,0,60,4,6,0,2,7,2,0.23880597,"sa3018942"
"Alen Pineda","ATL","A",20,12,36,44,6,5,1,0,0,5,6,4,0,22,4,0,0,0,0,0,0.166666666,"sa3018965"
"Kleimir Lemos","TEX","A",20,5,21,21,4,0,3,1,0,3,1,0,0,7,0,0,0,0,1,0,0.19047619,"sa3019096"
"Wande Torres","MIL","A",20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3019165"
"Reylin Perez","HOU","A",20,34,105,113,17,10,6,0,1,11,3,6,0,40,1,0,1,2,4,3,0.161904761,"sa3019204"
"Yohander Linarez","BOS","A",20,43,140,149,31,25,3,2,1,13,15,7,0,41,1,1,0,5,2,2,0.221428571,"sa3019212"
"Josnaider Orellana","ATL","A",20,4,14,15,4,2,1,0,1,2,3,1,0,3,0,0,0,0,0,0,0.285714285,"sa3019404"
"Jorgelys Mota","WSN","A",20,81,296,328,80,54,17,3,6,34,42,26,0,101,6,0,0,2,25,7,0.27027027,"sa3019465"
"Luis Marquez","TEX","A",19,53,175,199,40,31,6,1,2,22,18,17,0,42,7,0,0,3,5,4,0.228571428,"sa3019498"
"Elis Cuevas","BAL","A",20,50,179,210,41,33,5,0,3,27,20,24,0,39,6,0,1,0,19,3,0.229050279,"sa3019509"
"Larry Martinez","TBR","A",19,85,307,332,76,66,10,0,0,31,27,16,0,49,7,1,0,11,4,0,0.247557003,"sa3019551"
"Oliver Carrillo","HOU","A",23,23,74,92,18,11,4,0,3,14,17,12,0,23,5,1,0,3,2,0,0.243243243,"sa3019662"
"Douglas Glod","ATL","A",20,84,272,329,58,37,14,0,7,33,36,49,0,115,6,2,0,5,1,2,0.213235294,"sa3019685"
"Arnold Prado","CHW","A",20,21,68,80,13,10,2,1,0,11,5,10,0,25,1,0,1,1,1,1,0.19117647,"sa3019704"
"Carlos Cauro","HOU","A",20,12,26,32,6,2,1,0,3,4,8,6,0,12,0,0,0,1,0,1,0.23076923,"sa3019763"
"Keduar Trujillo","HOU","A",21,56,173,204,32,24,4,0,4,27,16,28,0,67,2,0,1,2,3,3,0.184971098,"sa3019764"
"Andrews Sosa","HOU","A",20,4,10,14,3,2,1,0,0,4,0,4,0,3,0,0,0,0,0,0,0.3,"sa3019765"
"Jordan Sprinkle","CHW","A",24,63,210,269,57,52,5,0,0,46,15,47,0,48,4,2,6,0,65,9,0.271428571,"sa3019925"
"Reece Walling","MIL","A",21,70,215,277,30,21,5,2,2,34,9,59,0,98,3,0,0,5,0,1,0.139534883,"sa3019933"
"Jancel Villarroel","HOU","A",20,85,314,372,81,56,16,3,6,45,45,42,0,64,11,5,0,4,20,7,0.257961783,"sa3020102"
"Christopher Paciolla","CHC","A",21,19,67,76,12,6,6,0,0,3,4,7,0,17,2,0,0,0,3,2,0.179104477,"sa3020138"
"Nathaniel Ochoa Leyva","WSN","A",21,55,188,209,32,24,5,1,2,19,22,19,0,75,2,0,0,3,7,1,0.170212765,"sa3020207"
"Elijah Green","WSN","A",21,26,103,113,24,15,6,2,1,17,13,9,0,39,1,0,0,3,5,0,0.233009708,"sa3020210"
"Brenner Cox","WSN","A",21,28,92,111,18,7,6,1,4,12,17,16,0,36,1,2,0,1,4,0,0.195652173,"sa3020217"
"Everett Cooper III","WSN","A",21,21,50,62,7,3,2,1,1,7,7,8,0,10,1,2,0,0,4,0,0.14,"sa3020218"
"Hector Osorio","TEX","A",20,90,283,358,71,58,5,4,4,39,43,55,0,43,14,4,2,5,11,6,0.250883392,"sa3020461"
"Milo Rushford","KCR","A",21,77,230,289,46,34,7,3,2,25,23,43,0,85,6,8,2,2,7,4,0.2,"sa3020499"
"Colin Burgess","ATL","A",24,42,144,160,30,22,6,0,2,17,15,11,0,36,3,1,0,4,0,0,0.208333333,"sa3020535"
"Giullianno Allende","KCR","A",21,29,71,83,13,10,2,1,0,17,2,8,0,24,2,1,1,0,7,2,0.183098591,"sa3020576"
"Chandler Pollard","TEX","A",21,53,207,236,54,45,7,1,1,39,18,16,1,53,13,0,0,8,28,7,0.260869565,"sa3020615"
"Luis Guanipa","ATL","A",19,29,108,118,29,25,3,0,1,16,13,9,0,14,1,0,0,3,2,1,0.268518518,"sa3020884"
"David Avitia","CHC","A",26,6,21,24,5,4,1,0,0,2,5,1,0,12,1,0,1,0,0,0,0.238095238,"sa3020939"
"Antonis Macias","TEX","A",20,92,312,401,83,66,14,2,1,48,40,71,0,67,5,11,2,7,4,3,0.266025641,"sa3021057"
"Xavier Guillen","TBR","A",20,19,52,58,10,10,0,0,0,5,1,4,0,23,1,0,1,0,3,1,0.192307692,"sa3021060"
"Yannic Walther","MIL","A",21,65,200,236,40,28,11,0,1,22,14,33,0,69,2,1,0,4,0,2,0.2,"sa3021064"
"Brailer Guerrero","TBR","A",19,50,191,220,48,33,7,2,6,22,33,25,0,64,2,2,0,4,9,1,0.2513089,"sa3021072"
"Angel Cepeda","CHC","A",19,100,381,433,95,68,14,5,8,47,49,40,0,136,12,0,0,5,27,7,0.249343832,"sa3021080"
"Luis Almeyda","BAL","A",19,53,181,204,43,30,9,1,3,16,24,18,0,52,3,2,0,1,14,9,0.23756906,"sa3021081"
"Esmil Valencia","HOU","A",19,83,300,333,79,63,9,2,5,42,36,22,0,82,7,3,0,8,50,13,0.263333333,"sa3021082"
"Yoeilin Cespedes","BOS","A",19,110,428,477,97,58,24,5,10,56,54,41,0,101,1,6,0,9,11,6,0.226635514,"sa3021085"
"Welbyn Francisca","CLE","A",19,98,371,428,85,66,14,2,3,54,45,51,0,73,1,5,0,8,45,12,0.229110512,"sa3021087"
"German Ramirez","HOU","A",18,21,70,77,10,9,1,0,0,7,8,5,0,28,1,1,0,1,2,0,0.142857142,"sa3021092"
"Filippo Di Turi","MIL","A",19,116,405,479,86,59,14,3,10,53,55,67,1,126,1,6,0,5,6,8,0.212345679,"sa3021093"
"Yerlin Luis","CLE","A",19,19,55,67,6,4,2,0,0,5,7,12,0,31,0,0,0,0,7,2,0.109090909,"sa3021094"
"Abraham Nunez","CHW","A",19,69,245,273,50,38,8,2,2,34,22,23,0,60,3,1,1,4,16,8,0.204081632,"sa3021156"
"Andruw Musett","BOS","A",19,75,284,321,73,57,10,0,6,39,35,34,0,75,2,1,0,6,1,0,0.257042253,"sa3021175"
"Felix Amparo","BAL","A",19,4,11,12,2,1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0.181818181,"sa3021180"
"Yaikel Mijares","CLE","A",19,86,261,313,48,38,8,1,1,35,22,48,0,105,3,1,0,3,17,5,0.183908045,"sa3021181"
"Jose Pirela","CLE","A",19,96,316,360,65,40,15,7,3,33,38,25,0,118,15,4,0,5,13,8,0.205696202,"sa3021191"
"Luis Merejo","CLE","A",19,111,383,457,69,41,14,2,12,55,53,54,1,147,14,6,0,2,11,3,0.180156657,"sa3021196"
"Joshua Liranzo","BAL","A",18,54,182,214,33,22,8,2,1,25,13,27,0,65,5,0,0,2,13,3,0.181318681,"sa3021198"
"Carlos Tavares","WSN","A",19,55,163,180,25,17,6,1,1,11,12,16,0,60,1,0,0,3,1,0,0.153374233,"sa3021209"
"Luiyin Alastre","MIL","A",19,17,61,69,19,12,3,3,1,13,13,6,0,8,2,0,0,4,1,2,0.311475409,"sa3021210"
"Yirer Garcia","TBR","A",19,58,183,220,45,43,2,0,0,14,21,28,0,43,3,4,2,7,3,1,0.245901639,"sa3021211"
"Starlyn Nunez","BOS","A",19,110,405,444,101,61,24,8,8,54,52,27,0,91,8,4,0,4,21,6,0.249382716,"sa3021216"
"Jose Monzon","TBR","A",19,93,302,349,63,51,11,0,1,30,33,43,1,78,0,3,1,7,8,7,0.208609271,"sa3021222"
"Carlos Monteverde","ATL","A",19,19,61,78,7,6,1,0,0,7,1,17,0,24,0,0,0,2,0,0,0.114754098,"sa3021224"
"Miguel Rodriguez","BAL","A",19,10,34,42,7,5,2,0,0,5,5,6,0,4,2,0,0,2,0,1,0.205882352,"sa3021226"
"Braylin Morel","TEX","A",19,24,90,97,21,15,3,1,2,11,11,5,0,26,1,1,0,2,0,1,0.233333333,"sa3021229"
"Luis Guevara","BAL","A",19,24,70,91,17,14,1,2,0,13,9,13,0,18,4,2,1,2,6,2,0.242857142,"sa3021232"
"Luis Lameda","MIL","A",19,78,228,287,48,38,9,1,0,30,25,55,0,51,1,3,0,4,7,3,0.210526315,"sa3021233"
"Deward Tovar","TEX","A",19,7,29,29,9,8,1,0,0,3,1,0,0,13,0,0,0,0,0,1,0.310344827,"sa3021237"
"Kleyver Salazar","BOS","A",19,99,344,404,74,61,9,0,4,34,36,56,0,82,2,2,0,9,4,3,0.215116279,"sa3021241"
"Pablo Guerrero","TEX","A",18,95,346,396,72,48,17,0,7,43,34,45,0,99,3,2,0,8,0,0,0.208092485,"sa3021249"
"Adriander Mejia","BAL","A",18,2,6,8,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,"sa3021253"
"Pedro Ibarguen","MIL","A",18,17,56,68,15,14,0,0,1,6,8,11,0,16,1,0,0,2,6,1,0.267857142,"sa3021254"
"Roiber Niazoa","ATL","A",20,32,113,123,17,13,4,0,0,6,5,9,0,49,1,0,0,2,0,0,0.150442477,"sa3021269"
"John Gil","ATL","A",19,100,399,462,103,70,25,1,7,73,48,57,0,64,2,2,1,7,50,14,0.258145363,"sa3021284"
"John Estevez","ATL","A",19,8,23,29,4,4,0,0,0,3,2,6,0,5,0,0,0,2,0,0,0.173913043,"sa3021287"
"Frederik Jimenez","BOS","A",20,98,312,368,61,45,9,0,7,37,31,44,0,106,8,4,0,2,12,6,0.19551282,"sa3021288"
"Angel Acosta","KCR","A",22,74,244,275,60,50,9,0,1,27,25,20,0,34,2,5,4,5,12,5,0.245901639,"sa3021290"
"Jorge Hernandez","KCR","A",19,45,156,186,34,28,4,1,1,21,16,11,0,46,14,3,2,3,4,4,0.217948717,"sa3021301"
"Derik Alcantara","CHC","A",20,26,78,99,15,11,2,1,1,17,12,17,0,13,1,3,0,0,4,1,0.192307692,"sa3021322"
"Luis Beltran","BAL","A",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3021509"
"Nick Peoples","WSN","A",20,104,338,386,68,41,18,2,7,45,36,41,0,150,5,2,0,2,15,5,0.201183431,"sa3021582"
"Logun Clark","CLE","A",22,57,182,223,38,31,5,1,1,22,15,30,0,71,9,2,0,5,2,2,0.208791208,"sa3021584"
"Hyungchan Um","KCR","A",21,66,222,262,50,34,13,0,3,22,22,32,0,54,6,1,1,7,4,1,0.225225225,"sa3021585"
"Gerardo Rodriguez","BOS","A",19,22,74,86,22,14,4,1,3,9,11,9,0,13,1,2,0,0,1,0,0.297297297,"sa3021614"
"Tyler Rodriguez","MIL","A",19,91,263,343,57,48,7,0,2,38,30,59,0,54,17,4,0,9,22,8,0.216730038,"sa3021615"
"Jhocsuanth Vargas","TEX","A",18,2,6,8,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,"sa3021631"
"Ramon Ramirez","KCR","A",20,70,258,307,63,37,12,3,11,48,56,36,0,65,5,8,0,4,6,2,0.244186046,"sa3021637"
"Asbel Gonzalez","KCR","A",19,115,415,505,99,83,12,3,1,82,21,54,1,86,29,1,6,5,78,26,0.238554216,"sa3021639"
"Franklin Arias","BOS","A",19,19,78,86,27,23,4,0,0,15,9,6,0,12,2,0,0,0,4,1,0.346153846,"sa3021845"
"Juan Sulbaran","TEX","A",19,19,61,67,16,9,6,0,1,4,6,1,0,15,3,2,0,2,0,0,0.262295081,"sa3021851"
"Javier Mogollon","CHW","A",19,51,186,224,41,23,10,3,5,36,19,30,0,56,6,0,2,4,15,6,0.220430107,"sa3021855"
"Adrian Gil","CHW","A",19,24,78,93,11,6,5,0,0,10,4,11,0,34,3,0,0,1,4,2,0.141025641,"sa3021856"
"Felix Cotes","TBR","A",19,11,30,39,7,6,1,0,0,4,7,8,0,6,0,0,1,0,0,0,0.233333333,"sa3022053"
"Eriandys Ramon","CHC","A",22,45,165,179,31,23,5,2,1,18,12,10,0,54,3,0,0,1,1,2,0.187878787,"sa3022256"
"Alexey Lumpuy","CHC","A",21,102,382,429,80,49,14,6,11,62,46,34,0,154,12,0,1,2,30,9,0.209424083,"sa3022296"
"Yosweld Vasquez","HOU","A",20,8,29,37,7,4,3,0,0,4,6,5,0,7,1,2,0,1,4,0,0.24137931,"sa3022361"
"Calvin Harris","CHW","A",23,31,119,135,34,24,6,3,1,21,21,14,0,30,0,2,0,1,5,1,0.285714285,"sa3022496"
"Isaiah Drake","ATL","A",19,84,319,364,83,66,6,6,5,41,47,39,0,82,2,4,0,1,35,9,0.260188087,"sa3022507"
"Ryan Johnson","HOU","A",24,4,16,20,6,3,3,0,0,3,1,2,0,4,2,0,0,0,3,0,0.375,"sa3022569"
"Nehomar Ochoa Jr.","HOU","A",19,23,74,83,12,10,1,0,1,11,2,7,0,26,1,1,0,1,1,2,0.162162162,"sa3022572"
"Elijah Nunez","WSN","A",23,38,118,145,25,21,2,1,1,17,13,25,0,37,2,0,0,0,9,4,0.211864406,"sa3022674"
"Cam Fisher","HOU","A",24,56,159,205,26,12,4,0,10,29,27,37,0,74,6,2,1,0,19,6,0.163522012,"sa3022687"
"Anthony Huezo","HOU","A",19,22,83,91,25,21,1,1,2,14,12,8,0,24,0,0,0,1,6,3,0.301204819,"sa3022691"
"Yahil Melendez","CHC","A",19,51,169,207,37,29,5,1,2,22,21,30,1,75,7,1,0,0,7,4,0.218934911,"sa3022692"
"George Wolkow","CHW","A",19,116,426,496,95,64,16,2,13,58,69,54,0,147,8,7,1,6,33,6,0.223004694,"sa3022817"
"Stone Russell","KCR","A",21,115,383,458,85,61,14,6,4,39,53,60,0,84,7,6,1,8,4,6,0.221932114,"sa3022819"
"Eric Bitonti","MIL","A",19,118,428,505,102,62,21,0,19,58,77,66,1,169,4,7,0,1,17,10,0.238317757,"sa3022866"
"Wooyeoul Shin","TBR","A",23,49,166,200,38,26,8,1,3,28,19,26,0,34,5,2,1,6,10,2,0.228915662,"sa3022888"
"Alberth Palma","TBR","A",19,21,80,87,18,16,2,0,0,6,6,6,0,12,1,0,0,2,1,0,0.225,"sa3022924"
"Mikey Kane","CHW","A",23,56,181,216,44,39,2,2,1,15,23,29,0,26,5,0,1,6,1,1,0.243093922,"sa3022930"
"Matthew Bollenbacher","WSN","A",25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022954"
"Merrick Baldo","WSN","A",24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022957"
"Maxton Martin","TEX","A",20,102,402,458,104,61,25,6,12,72,64,45,0,101,8,3,0,5,13,0,0.258706467,"sa3023014"
"Tommy Hawke","CLE","A",22,63,207,267,64,51,11,2,0,65,22,53,0,44,3,2,1,4,63,5,0.309178743,"sa3023055"
"Antonio Anderson","BOS","A",20,22,84,101,29,21,6,0,2,18,17,15,0,22,0,2,0,4,1,2,0.345238095,"sa3023167"
"Josh Adamczewski","MIL","A",20,46,167,206,60,39,12,4,5,36,38,29,0,37,5,4,0,0,4,0,0.359281437,"sa3023168"
"Michael Carico","CHC","A",22,7,22,30,5,3,1,0,1,5,7,6,0,7,2,0,0,0,0,0,0.227272727,"sa3023216"
"Cole Urman","BAL","A",23,33,113,131,26,19,4,1,2,12,12,17,0,44,0,0,1,3,0,2,0.230088495,"sa3023270"
"Joe Olsavsky","ATL","A",23,48,148,187,43,36,5,1,1,18,17,27,0,35,12,0,0,4,6,0,0.29054054,"sa3023289"
