Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Brandon Drury","LAA","CPX",32,27,0.259259259,0.185185185,1.4,0.15,0.37037037,0.25,0.62037037,0.1,0.76785714,0.2,-0.020784861408174038,3.038660377122638,-0.9491192401869322,0.31850623855224025,77.01503132924344,"11615"
"Austin Barnes","SFG","CPX",35,9,0.222222222,0.111111111,2,0.166666666,0.444444444,0.166666666,0.61111111,0,0.14285714,0.2,-0.011877063661813736,1.4176637882783756,0.0884039158418521,0.3709450099203322,106.55263407097198,"12158"
"Jeimer Candelario","CIN","CPX",31,8,0.25,0.125,2,0.5,0.625,0.833333333,1.458333333,0.333333333,0.76785714,0.6,-0.008907797746360302,3.1341293416096785,1.952565010554991,0.6440659686923027,257.3484081968073,"13621"
"Chris Taylor","LAA","CPX",34,9,0.222222222,0.222222222,1,0.666666666,0.777777777,0.833333333,1.61111111,0.166666667,0.5595238025,1,-0.017815595492720604,4.195168442606637,2.8659085701701144,0.7307701309521993,316.59673717957526,"13757"
"Harold Castro","KCR","CPX",31,7,0,0,0,0,0.285714285,0,0.285714285,0,2.5,0,0.19406147114932537,0.2672552992625212,-0.7666134904103303,0.23180208887372697,25.333236287360982,"14691"
"Austin Nola","COL","CPX",35,9,0.111111111,0,1,0.125,0.222222222,0.25,0.472222222,0.125,2.64285714,0.125,-0.002969265915453434,0.350994044116389,-0.9782658283201344,0.23275817765129936,27.34614571389253,"15941"
"Yoan Moncada","LAA","CPX",30,13,0.307692307,0.153846153,2,0.444444444,0.615384615,0.777777777,1.393162392,0.333333333,1.30357142125,0.5,-0.020784861408174038,4.78097201819735,2.8609299802334824,0.6160842776298523,249.94857108402906,"17232"
"Scott Kingery","LAA","CPX",31,19,0.157894736,0.210526315,0.75,0.4375,0.526315789,0.75,1.276315789,0.3125,4.51785714,0.583333333,-0.017815595492720604,6.211366778262443,3.40515149200756,0.5684517590623153,222.26756320840644,"17975"
"Jake Cronenworth","SDP","CPX",31,3,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.14285714,0.5,-0.002969265915453434,0.34394296533483804,-0.09914365881066978,0.3209601839383443,78.8559708134294,"18036"
"Travis Blankenhorn","LAA","CPX",28,20,0.15,0.15,1,0.125,0.3,0.3125,0.6125,0.1875,2.64285714,0.083333333,-0.01484632957726717,2.029887796929552,-0.9240230307071667,0.3056241601705551,69.52878193782787,"18395"
"Rene Pinto","ARI","CPX",28,6,0,0.166666666,0,0.166666666,0.166666666,0.333333333,0.499999999,0.166666667,0.14285714,0.2,0,0.16205107315822076,-0.7241221751327949,0.2187774976094564,21.317484389353073,"19859"
