Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Vincent Perozo","NYM","A+",22,20,60,68,10,8,2,0,0,7,4,5,0,19,3,0,0,0,2,2,0.166666666,"sa3015188"
"Luis Durango","NYY","A+",22,40,97,112,25,24,1,0,0,15,9,9,0,22,5,0,1,1,17,7,0.257731958,"sa3015232"
"Juan Montero","BOS","A+",23,24,74,88,15,13,2,0,0,9,8,13,0,25,1,0,0,3,0,0,0.202702702,"sa3015314"
"Fernando Caldera","HOU","A+",22,9,21,22,2,2,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0.095238095,"sa3015547"
"Luis Encarnacion","HOU","A+",22,22,72,81,17,13,2,1,1,5,4,8,0,22,0,1,0,1,1,0,0.236111111,"sa3015548"
"Brenny Escanio","NYY","A+",22,68,214,256,44,34,6,1,3,33,19,39,0,72,1,0,1,5,10,7,0.205607476,"sa3015565"
"Jefrey De Los Santos","NYM","A+",22,55,170,195,33,21,4,4,4,24,19,21,1,58,2,1,1,2,6,2,0.194117647,"sa3015574"
"Diego Gonzalez","PHI","A+",22,10,27,30,6,5,0,0,1,4,8,1,0,6,0,1,1,1,0,0,0.222222222,"sa3015583"
"Jesus Castillo","PIT","A+",21,106,348,397,84,72,10,0,2,47,28,36,0,89,9,3,1,8,13,12,0.24137931,"sa3015587"
"Javier Rivas","PIT","A+",22,94,354,389,94,62,13,1,18,53,72,19,1,92,11,4,1,16,4,1,0.265536723,"sa3015589"
"Enmanuel Terrero","PIT","A+",22,36,102,118,21,15,2,0,4,15,17,8,0,39,2,3,3,0,8,1,0.205882352,"sa3015591"
"Lizandro Espinoza","ATL","A+",22,85,343,377,69,41,15,3,10,45,35,26,0,107,3,4,1,4,20,13,0.20116618,"sa3015611"
"Manuel Palencia","NYY","A+",22,16,60,63,15,12,3,0,0,11,8,3,0,12,0,0,0,3,0,1,0.25,"sa3015659"
"Omar Alfonzo","PIT","A+",21,67,234,284,61,41,9,0,11,41,34,44,2,79,5,0,1,0,2,0,0.26068376,"sa3015665"
"Kevin Villavicencio","NYM","A+",21,4,11,13,5,4,1,0,0,0,1,1,0,3,0,0,0,1,0,1,0.454545454,"sa3015673"
"Arxy Hernandez","CHW","A+",21,75,288,309,59,45,7,3,4,28,19,14,0,84,6,1,0,8,3,0,0.204861111,"sa3015693"
"Armando Cruz","WSN","A+",21,94,305,333,54,42,8,3,1,23,21,17,0,75,1,1,9,5,5,3,0.17704918,"sa3015695"
"Shalin Polanco","PIT","A+",21,93,306,350,64,39,8,4,13,39,37,35,1,88,2,3,4,4,9,7,0.209150326,"sa3015699"
"Maikol Hernandez","BAL","A+",21,27,86,99,19,13,5,0,1,4,12,8,0,28,0,3,2,0,4,0,0.220930232,"sa3015712"
"Samuel Zavala","CHW","A+",20,119,409,486,104,76,17,2,9,65,51,65,0,104,5,5,2,6,18,8,0.254278728,"sa3015718"
"Yeison Morrobel","TEX","A+",21,77,270,298,46,30,9,1,6,22,24,25,0,59,3,0,0,8,4,1,0.17037037,"sa3015720"
"Danyer Cueva","TEX","A+",21,34,113,123,28,21,6,0,1,15,9,6,0,25,1,2,1,1,5,0,0.24778761,"sa3015725"
"Ronald Hernandez","NYM","A+",21,101,340,393,76,53,14,3,6,47,52,42,0,86,7,4,0,8,23,5,0.223529411,"sa3015738"
"Yasmil Bucce","BAL","A+",20,15,44,55,7,7,0,0,0,2,5,9,0,20,1,1,0,0,0,0,0.159090909,"sa3015739"
"Aneudis Mordan","BAL","A+",21,65,191,221,38,26,9,0,3,21,21,20,0,56,2,1,7,4,1,2,0.198952879,"sa3015741"
"Angel Tejada","BAL","A+",21,51,124,135,21,17,3,0,1,16,10,9,0,32,1,0,0,3,13,4,0.169354838,"sa3015744"
"Anderson De Los Santos","BAL","A+",21,103,313,381,72,47,15,4,6,35,44,55,0,83,9,1,3,7,19,5,0.230031948,"sa3015747"
"Yamal Encarnacion","HOU","A+",21,33,107,123,27,19,5,1,2,16,7,14,0,24,1,0,1,3,12,0,0.252336448,"sa3015781"
"Gleider Figuereo","TEX","A+",21,113,408,464,82,56,8,0,18,44,62,44,2,132,7,5,0,7,6,3,0.200980392,"sa3015813"
"Yohairo Cuevas","NYM","A+",21,30,107,121,22,16,5,1,0,12,12,10,0,31,3,1,0,1,10,1,0.205607476,"sa3015826"
"Luis Valdez","BAL","A+",25,3,12,12,3,2,1,0,0,1,5,0,0,4,0,0,0,0,1,1,0.25,"sa3016076"
"Kelvin Diaz","BOS","A+",22,12,32,36,2,1,1,0,0,1,2,4,0,15,0,0,0,0,1,0,0.0625,"sa3016122"
"Jose Perez","TBR","A+",21,4,11,15,2,2,0,0,0,1,2,2,0,5,1,1,0,0,0,1,0.181818181,"sa3016162"
"Diego Mosquera","NYM","A+",21,63,198,231,43,36,7,0,0,17,16,24,0,47,7,0,2,4,6,4,0.217171717,"sa3016825"
"Raylin Heredia","PHI","A+",21,50,165,184,47,32,7,1,7,24,41,12,0,46,3,1,0,2,5,1,0.284848484,"sa3016826"
"Miguel Bleis","BOS","A+",21,77,287,325,65,36,15,1,13,48,41,35,0,75,2,1,0,0,20,4,0.226480836,"sa3016834"
"Raudelis Martinez","TBR","A+",23,74,243,290,58,47,7,0,4,20,38,36,0,40,2,2,7,4,2,1,0.238683127,"sa3016835"
"Luis Caicuto","PHI","A+",22,27,77,89,23,20,3,0,0,11,8,5,0,16,4,0,1,2,1,0,0.298701298,"sa3016923"
"Tyler Tolve","ATL","A+",24,21,69,77,7,6,1,0,0,3,3,7,0,39,1,0,0,0,0,0,0.101449275,"sa3016960"
"Luke Waddell","ATL","A+",26,7,26,29,4,2,2,0,0,4,0,3,0,6,0,0,0,1,0,0,0.153846153,"sa3017075"
"Donta' Williams","WSN","A+",26,22,70,79,14,11,3,0,0,3,2,8,0,25,0,0,0,0,0,2,0.2,"sa3017152"
"Juan Gonzalez","CHW","A+",24,21,58,64,5,5,0,0,0,4,0,2,0,18,4,0,0,2,1,0,0.086206896,"sa3017166"
"Wes Kath","CHW","A+",22,46,154,171,23,14,8,0,1,13,14,12,0,69,4,1,0,4,1,1,0.149350649,"sa3017172"
"Reed Trimble","BAL","A+",25,4,13,15,3,1,1,0,1,3,2,1,0,3,0,1,0,0,0,0,0.23076923,"sa3017180"
"Matt Rudick","NYM","A+",26,3,12,15,2,1,0,1,0,2,1,3,0,5,0,0,0,0,0,0,0.166666666,"sa3017334"
"Terrell Tatum","CHW","A+",25,44,112,131,21,14,6,0,1,17,12,18,0,46,1,0,0,0,18,1,0.1875,"sa3017338"
"Paul McIntosh","PHI","A+",27,3,11,11,5,3,2,0,0,1,3,0,0,1,0,0,0,1,0,0,0.454545454,"sa3017372"
"Tyler Whitaker","HOU","A+",22,107,340,402,68,39,20,4,5,41,44,47,0,137,9,6,0,6,16,4,0.2,"sa3017376"
"Jordan Viars","PHI","A+",21,31,94,100,13,10,1,1,1,9,2,5,0,38,1,0,0,0,1,0,0.138297872,"sa3017429"
"Carlos Colmenarez","TBR","A+",21,76,231,280,48,35,6,1,6,34,29,38,0,94,8,0,2,1,3,3,0.207792207,"sa3017480"
"Branden Boissiere","WSN","A+",25,74,269,301,69,44,16,2,7,28,41,23,0,80,4,5,0,4,1,1,0.256505576,"sa3017558"
"Lonnie White Jr.","PIT","A+",22,82,282,329,62,38,11,1,12,52,39,36,1,118,10,0,1,6,23,5,0.219858156,"sa3017628"
"T.J. White","WSN","A+",21,106,377,427,87,63,15,2,7,30,41,40,0,114,4,4,0,7,6,1,0.23076923,"sa3017697"
"Ryan Spikes","TBR","A+",22,64,232,251,60,38,9,1,12,36,40,11,0,67,5,3,0,6,11,6,0.258620689,"sa3017792"
"Micah Ottenbreit","PHI","A+",22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3017860"
"Keiner Delgado","PIT","A+",21,120,424,514,103,70,18,1,14,74,59,73,2,112,13,1,3,5,24,2,0.242924528,"sa3018397"
"Jace Avina","NYY","A+",22,52,176,221,52,31,13,0,8,37,31,30,0,54,9,6,0,1,3,1,0.295454545,"sa3018398"
"Andy Lugo","BOS","A+",21,44,151,171,40,24,11,1,4,16,20,14,0,40,2,4,0,2,4,1,0.264900662,"sa3018400"
"Anthony Gutierrez","TEX","A+",20,89,337,381,87,70,15,0,2,53,28,31,1,79,8,2,3,10,48,9,0.258160237,"sa3018406"
"Yordany De Los Santos","PIT","A+",20,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"sa3018408"
"Freili Encarnacion","BOS","A+",20,69,241,266,47,31,7,1,8,31,26,14,0,73,10,1,0,4,6,0,0.195020746,"sa3018414"
"Johanfran Garcia","BOS","A+",20,46,173,196,43,30,4,0,9,27,28,18,0,60,3,2,0,0,1,0,0.248554913,"sa3018424"
"Kenni Gomez","HOU","A+",20,89,341,365,79,53,18,2,6,34,48,20,1,100,1,3,0,3,22,7,0.231671554,"sa3018430"
"Leandro Arias","BAL","A+",20,78,256,299,56,46,8,0,2,29,27,32,0,50,5,2,3,7,4,5,0.21875,"sa3018433"
"Fraymi De Leon","BOS","A+",20,34,102,118,16,10,6,0,0,15,9,10,0,33,5,1,0,2,5,3,0.156862745,"sa3018436"
"Aroon Escobar","PHI","A+",20,46,168,198,43,35,1,3,4,28,19,22,1,41,4,4,0,2,14,2,0.25595238,"sa3018463"
"Axiel Plaz","PIT","A+",19,11,35,42,3,1,1,0,1,5,6,5,0,6,1,1,0,4,0,0,0.085714285,"sa3018480"
"Engelth Urena","NYY","A+",20,22,76,90,12,9,3,0,0,8,4,12,0,17,1,1,0,2,0,0,0.157894736,"sa3018484"
"Yonatan Henriquez","NYM","A+",20,7,28,32,7,5,1,1,0,2,2,4,0,8,0,0,0,0,2,0,0.25,"sa3018487"
"Jesus  Baez","NYM","A+",20,70,254,294,62,41,11,0,10,43,42,33,0,49,4,3,0,5,7,2,0.244094488,"sa3018507"
"Edwin Amparo","BAL","A+",20,16,53,59,12,6,3,1,2,8,9,5,0,15,1,0,0,0,10,4,0.226415094,"sa3018526"
"Esteban Mejia","TEX","A+",20,19,57,68,6,5,1,0,0,5,6,9,0,22,1,1,0,0,2,0,0.105263157,"sa3018527"
"Angel Mateo","TBR","A+",20,22,79,92,19,12,6,0,1,5,9,7,0,14,5,1,0,3,1,0,0.240506329,"sa3018540"
"Fernando Peguero","BAL","A+",20,3,10,12,1,1,0,0,0,0,1,1,0,5,0,1,0,0,0,0,0.1,"sa3018546"
"Aron Estrada","BAL","A+",20,81,289,333,82,57,13,7,5,41,40,35,3,58,6,3,0,5,30,6,0.283737024,"sa3018552"
"Alfredo Velasquez","BAL","A+",20,16,53,55,8,6,2,0,0,7,2,1,0,8,0,0,1,1,2,0,0.150943396,"sa3018556"
"Jeral Perez","CHW","A+",20,125,480,537,117,67,24,4,22,65,70,44,0,112,8,5,0,8,10,3,0.24375,"sa3018557"
"Marvin Alcantara","BOS","A+",20,32,118,131,32,27,4,0,1,17,15,11,0,17,2,0,0,2,4,3,0.27118644,"sa3018558"
"Thomas Sosa","BAL","A+",20,47,167,191,37,20,9,2,6,24,31,18,0,46,4,2,0,3,3,2,0.221556886,"sa3018566"
"Luis Sanchez","ATL","A+",21,20,53,63,9,9,0,0,0,7,1,9,0,10,1,0,0,1,1,1,0.16981132,"sa3018578"
"Wilton Lara","HOU","A+",21,5,16,18,0,0,0,0,0,0,0,1,0,10,1,0,0,0,1,0,0,"sa3018604"
"Juan Matheus","NYY","A+",21,28,108,126,31,21,9,0,1,10,13,16,0,22,1,1,0,2,5,3,0.287037037,"sa3018611"
"Chris Suero","NYM","A+",21,74,242,301,58,33,11,1,13,53,51,41,1,86,16,2,0,2,25,7,0.239669421,"sa3018614"
"Wady Mendez","TEX","A+",20,23,52,67,8,7,1,0,0,10,2,14,0,16,1,0,0,0,5,1,0.153846153,"sa3018615"
"Ryan Burrowes","CHW","A+",20,36,114,130,29,19,7,1,2,19,14,12,0,34,3,1,0,2,16,2,0.254385964,"sa3018619"
"Marco Vargas","NYM","A+",20,95,355,408,85,71,9,4,1,45,42,48,0,82,1,4,0,5,38,7,0.239436619,"sa3018632"
"Nikau Pouaka-Grego","PHI","A+",20,5,13,17,2,2,0,0,0,4,1,4,0,3,0,0,0,0,0,0,0.153846153,"sa3018959"
"Alen Pineda","ATL","A+",20,8,25,25,2,1,0,0,1,1,5,0,0,10,0,0,0,0,0,0,0.08,"sa3018965"
"Alejandro Nunez","HOU","A+",20,94,360,402,97,68,19,2,8,44,38,26,0,96,4,6,4,4,22,9,0.269444444,"sa3018977"
"Reylin Perez","HOU","A+",20,13,41,43,7,6,1,0,0,1,2,2,0,19,0,0,0,0,2,1,0.170731707,"sa3019204"
"Luis Marquez","TEX","A+",19,20,63,68,21,16,5,0,0,6,7,4,0,18,0,1,0,1,0,0,0.333333333,"sa3019498"
"Elis Cuevas","BAL","A+",20,29,97,117,19,14,3,1,1,18,14,15,0,33,2,1,1,2,16,2,0.195876288,"sa3019509"
"Oliver Carrillo","HOU","A+",23,26,83,103,14,11,2,0,1,9,8,15,0,30,3,2,0,0,1,0,0.168674698,"sa3019662"
"Keduar Trujillo","HOU","A+",21,5,14,16,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.285714285,"sa3019764"
"Nick Biddison","PHI","A+",24,19,62,75,13,9,3,0,1,13,6,7,0,19,5,0,0,0,7,1,0.209677419,"sa3019888"
"Keshawn Ogans","ATL","A+",23,43,132,153,34,26,8,0,0,5,9,16,0,16,4,0,0,4,1,5,0.257575757,"sa3019893"
"Ambioris Tavarez","ATL","A+",21,98,339,398,71,58,8,0,5,39,28,47,1,139,9,3,0,6,15,3,0.209439528,"sa3019895"
"E.J. Exposito","ATL","A+",24,37,134,156,36,22,6,1,7,23,17,16,0,42,5,1,0,2,5,0,0.268656716,"sa3019900"
"Justin Janas","ATL","A+",24,91,313,354,79,64,9,3,3,29,40,22,0,60,15,4,0,4,10,3,0.252396166,"sa3019903"
"Caleb Ricketts","PHI","A+",25,4,15,16,5,5,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0.333333333,"sa3019917"
"Troy Schreffler Jr.","NYM","A+",24,52,149,163,32,24,2,3,3,20,19,12,0,56,1,1,0,4,7,1,0.2147651,"sa3019921"
"Jordan Sprinkle","CHW","A+",24,33,87,103,15,10,3,1,1,10,9,12,0,17,2,1,1,0,12,0,0.172413793,"sa3019925"
"Jacob Burke","CHW","A+",24,14,45,56,10,7,2,0,1,10,5,6,0,3,4,1,0,0,5,1,0.222222222,"sa3019934"
"Drake Logan","CHW","A+",24,46,151,171,39,33,0,2,4,23,23,14,0,65,3,3,0,1,21,5,0.258278145,"sa3019936"
"Jud Fabian","BAL","A+",24,3,11,14,3,2,1,0,0,3,1,3,0,3,0,0,0,0,0,0,0.272727272,"sa3019942"
"Anthony Hall","NYY","A+",24,48,144,162,32,23,7,1,1,21,13,16,0,50,0,0,0,2,6,1,0.222222222,"sa3019987"
"Jordan Dissin","PHI","A+",23,48,147,178,25,19,6,0,0,13,13,27,0,55,2,2,0,5,2,1,0.170068027,"sa3020100"
"Jancel Villarroel","HOU","A+",20,15,57,61,15,11,2,0,2,8,9,3,0,13,0,1,0,2,0,0,0.263157894,"sa3020102"
"Tres Gonzalez","PIT","A+",24,6,21,25,6,6,0,0,0,4,3,4,0,7,0,0,0,1,2,0,0.285714285,"sa3020121"
"Matt Higgins","PHI","A+",25,24,79,91,18,12,3,0,3,16,12,9,0,24,2,1,0,0,0,0,0.227848101,"sa3020128"
"Blake Robertson","TBR","A+",24,85,277,335,56,40,12,0,4,35,28,53,1,86,4,1,0,5,2,0,0.202166064,"sa3020200"
"Cortland Lawson","WSN","A+",25,59,222,250,53,41,10,0,2,24,19,27,0,60,0,1,0,1,5,2,0.238738738,"sa3020202"
"Ryan Cermak","TBR","A+",24,26,89,100,20,10,6,1,3,10,11,9,1,30,2,0,0,1,7,2,0.224719101,"sa3020204"
"Elijah Green","WSN","A+",21,35,123,140,21,16,2,0,3,12,7,16,0,64,1,0,0,3,7,1,0.170731707,"sa3020210"
"Harry Owen","ATL","A+",23,38,121,136,21,16,4,0,1,7,7,10,0,24,4,0,1,3,0,0,0.173553719,"sa3020213"
"Brenner Cox","WSN","A+",21,44,152,168,20,12,8,0,0,12,8,13,0,71,1,0,2,1,4,2,0.131578947,"sa3020217"
"Bryan Rincon","PHI","A+",21,84,299,359,54,33,13,2,6,58,31,50,0,103,4,2,4,3,40,5,0.180602006,"sa3020221"
"Jared McKenzie","WSN","A+",24,55,194,208,39,27,6,2,4,25,11,9,0,59,2,2,1,2,7,2,0.201030927,"sa3020273"
"Murphy Stehly","WSN","A+",26,13,33,44,6,3,1,0,2,4,4,8,0,12,3,0,0,1,0,1,0.181818181,"sa3020276"
"Johnathon Thomas","WSN","A+",25,32,87,99,20,14,4,2,0,8,6,7,0,18,2,0,2,1,9,2,0.229885057,"sa3020349"
"Matt Suggs","WSN","A+",25,28,79,94,16,10,6,0,0,13,6,14,0,25,1,0,0,1,2,0,0.202531645,"sa3020351"
"Caleb Farmer","WSN","A+",25,26,75,83,8,3,1,2,2,9,8,5,0,25,3,0,0,2,0,0,0.106666666,"sa3020354"
"Jacob Reimer","NYM","A+",21,61,229,268,65,35,18,4,8,52,39,32,1,52,6,1,0,4,11,2,0.283842794,"sa3020416"
"Brooks Brannon","BOS","A+",21,55,211,224,57,42,8,2,5,32,31,12,2,63,1,0,0,3,3,1,0.27014218,"sa3020417"
"Carter Young","BAL","A+",24,9,31,36,6,6,0,0,0,3,1,4,0,14,1,0,0,1,1,1,0.193548387,"sa3020534"
"D'Andre Smith","NYM","A+",24,14,43,53,13,8,4,0,1,9,6,9,0,7,0,1,0,1,7,0,0.302325581,"sa3020536"
"Chandler Pollard","TEX","A+",21,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3020615"
"Michael Turner","CHW","A+",26,2,6,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.166666666,"sa3020658"
"Antonis Macias","TEX","A+",20,16,52,59,15,12,2,0,1,8,7,6,0,13,0,0,1,1,1,1,0.288461538,"sa3021057"
"Yophery Rodriguez","BOS","A+",19,101,378,433,81,53,17,6,5,44,48,52,2,81,2,1,0,2,10,6,0.214285714,"sa3021083"
"Jose Mejia","BAL","A+",19,2,5,7,1,1,0,0,0,2,1,1,0,3,1,0,0,0,2,0,0.2,"sa3021169"
"Andruw Musett","BOS","A+",19,19,61,69,12,9,2,0,1,3,5,7,0,22,0,1,0,1,0,0,0.196721311,"sa3021175"
"Jhocsuanth Vargas","TEX","A+",18,2,7,7,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.142857142,"sa3021631"
"Franklin Arias","BOS","A+",19,87,355,392,94,66,21,1,6,43,49,32,2,35,3,2,0,9,7,7,0.264788732,"sa3021845"
"Juan Sulbaran","TEX","A+",19,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3021851"
"Eduardo Tait","PHI","A+",18,7,27,28,8,5,3,0,0,2,6,0,0,1,0,1,0,0,0,0,0.296296296,"sa3022162"
"Estarling Mercado","NYM","A+",22,38,126,145,32,23,5,1,3,17,20,17,0,30,1,1,0,1,4,1,0.253968253,"sa3022191"
"Jose Perez","BAL","A+",20,2,5,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,"sa3022198"
"Edison Vivas","NYY","A+",19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3022210"
"Cole Roberts","PHI","A+",24,25,70,83,10,10,0,0,0,5,6,11,0,16,0,0,2,3,2,0,0.142857142,"sa3022403"
"Jace Grady","ATL","A+",24,61,187,214,31,19,11,0,1,16,13,23,0,62,2,2,0,3,4,3,0.165775401,"sa3022505"
"Isaiah Drake","ATL","A+",19,32,122,130,37,35,1,0,1,11,12,8,0,23,0,0,0,1,11,4,0.303278688,"sa3022507"
"Kade Kern","ATL","A+",23,1,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"sa3022508"
"Will Verdung","ATL","A+",22,81,287,339,80,68,10,2,0,32,22,44,1,57,3,5,0,6,6,4,0.278745644,"sa3022512"
"Brock Vradenburg","PHI","A+",23,15,44,59,9,6,2,0,1,8,4,14,1,18,0,1,0,1,1,0,0.204545454,"sa3022537"
"Zach Arnold","PHI","A+",24,83,277,305,56,39,8,0,9,33,29,20,0,81,7,1,0,3,6,1,0.202166064,"sa3022593"
"Bryson Ware","PHI","A+",24,72,240,281,55,35,12,0,8,44,28,29,0,83,7,3,1,6,5,2,0.229166666,"sa3022597"
"Avery Owusu-Asiedu","PHI","A+",22,49,174,207,43,29,9,3,2,34,21,28,0,50,1,3,1,1,17,3,0.247126436,"sa3022604"
"Trent Farquhar","PHI","A+",24,29,96,119,22,17,5,0,0,16,10,19,1,18,1,1,2,0,7,3,0.229166666,"sa3022606"
