Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Jack Lopez","SEA","AAA",32,396,0.305785123,1.41025641,0.250996015,0.438247011,0.310756972,0.256410256,0.115384615,0.44401544,0.24710425,0.30888031,0.14822404,445,1019,1464,"13663"
"Chris Taylor","LAA","AAA",34,20,0.307692307,0.5,0.307692307,0.23076923,0.461538461,0,0,0.5,0.35714286,0.14285714,0.1641791,21,46,67,"13757"
"Albert Almora Jr.","ARI","AAA",31,166,0.336134453,1.571428571,0.262295081,0.450819672,0.286885245,0.285714285,0.114285714,0.43089431,0.28455285,0.28455285,0.06351792,251,363,614,"14109"
"Joe Hudson","HOU","AAA",34,80,0.161290322,0.8125,0.09375,0.40625,0.5,0.125,0.1875,0.41666667,0.33333333,0.25,0.15223881,125,210,335,"14412"
"Tim Locastro","SDP","AAA",32,414,0.308823529,0.935779816,0.238267148,0.368231046,0.393501805,0.330275229,0.082568807,0.44755245,0.25174825,0.3006993,0.1184669,482,953,1435,"15124"
"Trey Mancini","ARI","AAA",33,335,0.351851851,1.096385542,0.24347826,0.395652173,0.360869565,0.120481927,0.192771084,0.48051948,0.3030303,0.21645022,0.14167357,426,781,1207,"15149"
"Billy McKinney","TEX","AAA",30,255,0.324840764,1.120689655,0.254545454,0.393939393,0.351515151,0.103448275,0.155172413,0.38922156,0.31736527,0.29341317,0.12295082,371,605,976,"15654"
"Rowdy Tellez","TEX","AAA",30,16,0.428571428,1,0.111111111,0.444444444,0.444444444,0,0.5,0.55555556,0.11111111,0.33333333,0.20895522,26,41,67,"15679"
"Tyler Wade","SDP","AAA",30,121,0.358974358,1.545454545,0.29113924,0.430379746,0.278481012,0.227272727,0.045454545,0.375,0.2875,0.3375,0.07984032,201,300,501,"15730"
"Miguel Andujar","OAK","AAA",30,18,0.266666666,3.5,0.4,0.466666666,0.133333333,1,0,0.57142857,0.14285714,0.28571429,0.15151515,18,48,66,"15878"
"Austin Nola","COL","AAA",35,107,0.395061728,3.333333333,0.341772151,0.506329113,0.151898734,0.25,0.083333333,0.46341463,0.2804878,0.25609756,0.07197943,147,242,389,"15941"
"J.D. Davis","LAA","AAA",32,213,0.365853658,2.481481481,0.276923076,0.515384615,0.207692307,0.111111111,0.37037037,0.39097744,0.27819549,0.33082707,0.17228464,271,530,801,"16219"
"Sergio Alcantara","SFG","AAA",28,441,0.321428571,1.4875,0.289285714,0.425,0.285714285,0.15,0.025,0.43617021,0.23758865,0.32624113,0.0749453,749,1079,1828,"16417"
"Thairo Estrada","COL","AAA",29,24,0.388888888,1.333333333,0.125,0.5,0.375,0.333333333,0,0.27777778,0.27777778,0.44444444,0.1038961,24,53,77,"16426"
"Jacob Nottingham","SEA","AAA",30,65,0.333333333,1.076923076,0.181818181,0.424242424,0.393939393,0.384615384,0,0.54545455,0.15151515,0.3030303,0.25210084,82,156,238,"16448"
"Luis Guillorme","HOU","AAA",30,263,0.310975609,2.457142857,0.262195121,0.524390243,0.213414634,0.085714285,0.057142857,0.4,0.19393939,0.40606061,0.04810127,487,698,1185,"16451"
"Forrest Wall","SDP","AAA",29,279,0.380681818,1.20338983,0.261363636,0.40340909,0.335227272,0.20338983,0.06779661,0.36263736,0.28021978,0.35714286,0.09545455,415,685,1100,"16496"
"Matt Chapman","SFG","AAA",32,4,0,1,0,0.5,0.5,1,0,1,0,0,0.05,7,13,20,"16505"
"Connor Joe","SDP","AAA",32,74,0.32,2.272727272,0.28,0.5,0.22,0.545454545,0,0.47058824,0.19607843,0.33333333,0.05539359,144,199,343,"16572"
"Aramis Garcia","ARI","AAA",32,296,0.331125827,1.071428571,0.275,0.375,0.35,0.214285714,0.25,0.56363636,0.27878788,0.15757576,0.1078516,457,702,1159,"16925"
"Jose Herrera","ARI","AAA",28,42,0.29032258,2,0.25,0.5,0.25,0.25,0.125,0.40625,0.25,0.34375,0.04819277,71,95,166,"17040"
"Chad Wallach","LAA","AAA",33,259,0.299363057,1.327272727,0.224242424,0.442424242,0.333333333,0.181818181,0.181818181,0.47337278,0.23076923,0.29585799,0.14772727,348,620,968,"17161"
"Michael Chavis","LAD","AAA",29,283,0.344444444,1.245901639,0.278947368,0.4,0.321052631,0.213114754,0.213114754,0.49222798,0.20725389,0.30051813,0.12633625,376,653,1029,"17321"
"Richie Martin Jr.","TEX","AAA",30,303,0.329896907,2.288888888,0.241025641,0.528205128,0.23076923,0.177777777,0.066666666,0.38693467,0.28643216,0.32663317,0.13864818,406,748,1154,"17736"
"Brendan Rodgers","HOU","AAA",28,6,1,1,0,1,0,0,0,0,1,0,0.1875,12,20,32,"17907"
"Sam Hilliard","COL","AAA",31,414,0.36099585,1.056818181,0.287401574,0.366141732,0.346456692,0.181818181,0.193181818,0.48249027,0.27237354,0.24513619,0.13914096,646,1007,1653,"17954"
"Scott Kingery","LAA","AAA",31,243,0.280254777,0.794117647,0.2375,0.3375,0.425,0.220588235,0.102941176,0.45121951,0.27439024,0.27439024,0.13191489,304,636,940,"17975"
"Jake Cronenworth","SDP","AAA",31,8,1,0,0.5,0,0.5,0,1,0,0.5,0.5,0.02777778,22,14,36,"18036"
"Dylan Moore","TEX","AAA",32,4,0.333333333,0,0.333333333,0,0.666666666,0.5,0,0.33333333,0.66666667,0,0.13333333,4,11,15,"18042"
"Sam Haggerty","TEX","AAA",31,98,0.384615384,1.833333333,0.203125,0.515625,0.28125,0.055555555,0.055555555,0.43283582,0.29850746,0.26865672,0.1179941,119,220,339,"18054"
"Seth Brown","ARI","AAA",32,161,0.376237623,0.625,0.309734513,0.265486725,0.424778761,0.229166666,0.270833333,0.42105263,0.29824561,0.28070175,0.12562814,235,362,597,"18171"
"Brett Sullivan","SDP","AAA",31,42,0.3,0.692307692,0.266666666,0.3,0.433333333,0.23076923,0,0.46666667,0.2,0.33333333,0.08441558,54,100,154,"18217"
"Nick Anderson","COL","AAA",34,0,0,,,,,,,,,,,,,,"18337"
"Victor Robles","SEA","AAA",28,32,0.421052631,1,0.5,0.25,0.25,0.2,0.2,0.45,0.15,0.4,0.16521739,28,87,115,"18363"
"Leody Taveras","SEA","AAA",26,372,0.305343511,0.931372549,0.27306273,0.350553505,0.376383763,0.205882352,0.107843137,0.36996337,0.26739927,0.36263736,0.07335128,601,885,1486,"18900"
"Chris Okey","LAD","AAA",30,161,0.289719626,1.333333333,0.214953271,0.44859813,0.336448598,0.388888888,0.083333333,0.47747748,0.21621622,0.30630631,0.09104938,246,402,648,"19245"
"Cavan Biggio","LAA","AAA",30,120,0.37704918,1,0.278688524,0.360655737,0.360655737,0.363636363,0.045454545,0.51612903,0.22580645,0.25806452,0.06962025,184,290,474,"19252"
"Nick Hernandez","HOU","AAA",30,0,0,,,,,,,,,,,,,,"19281"
"Nick Senzel","LAD","AAA",30,411,0.283088235,0.981651376,0.220216606,0.386281588,0.393501805,0.201834862,0.110091743,0.45774648,0.22887324,0.31338028,0.08923885,586,938,1524,"19293"
"Nicky Lopez","ARI","AAA",30,109,0.287234042,3.25,0.260869565,0.565217391,0.173913043,0.0625,0,0.35106383,0.27659574,0.37234043,0.03916449,144,239,383,"19339"
"Luke Raley","SEA","AAA",30,38,0.4,1.125,0.227272727,0.409090909,0.363636363,0.5,0.375,0.43478261,0.34782609,0.2173913,0.1322314,46,75,121,"19354"
"Trenton Brooks","SDP","AAA",29,399,0.291338582,0.65,0.25,0.295454545,0.454545454,0.225,0.125,0.52767528,0.20664207,0.26568266,0.076326,635,911,1546,"19384"
"Cooper Hummel","HOU","AAA",30,27,0.277777777,0.875,0.25,0.35,0.4,0.25,0.25,0.6,0.3,0.1,0.04545455,33,55,88,"19458"
"Tommy Edman","LAD","AAA",30,17,0.333333333,0.8,0.25,0.333333333,0.416666666,0.6,0,0.41666667,0.16666667,0.41666667,0.07575758,28,38,66,"19470"
"Alex De Goti","TEX","AAA",30,335,0.29326923,1.081081081,0.256038647,0.386473429,0.357487922,0.229729729,0.04054054,0.37209302,0.27906977,0.34883721,0.09562044,527,843,1370,"19477"
"Andrew Knizner","SFG","AAA",30,38,0.478260869,2.25,0.434782608,0.391304347,0.173913043,0.25,0,0.43478261,0.17391304,0.39130435,0.05696203,62,96,158,"19514"
"Zack Short","HOU","AAA",30,475,0.243137254,0.540145985,0.203773584,0.279245283,0.516981132,0.211678832,0.109489051,0.49815498,0.26199262,0.2398524,0.0897561,882,1168,2050,"19562"
"Nate Mondou","SDP","AAA",30,552,0.357512953,1.275,0.296391752,0.394329896,0.30927835,0.158333333,0.05,0.39949749,0.2361809,0.36432161,0.06737247,776,1302,2078,"19563"
"Chas McCormick","HOU","AAA",30,40,0.086956521,0.692307692,0.12,0.36,0.52,0.153846153,0.153846153,0.44,0.2,0.36,0.19354839,55,100,155,"19599"
"Daniel Johnson","SFG","AAA",29,199,0.294520547,0.820895522,0.197368421,0.361842105,0.440789473,0.149253731,0.134328358,0.47096774,0.23225806,0.29677419,0.12283044,273,476,749,"19643"
"Mike Brosseau","SDP","AAA",31,344,0.254385964,1.147727272,0.199152542,0.427966101,0.372881355,0.272727272,0.102272727,0.44957983,0.22689076,0.32352941,0.09620991,518,854,1372,"19683"
"Jhonny Pereda","OAK","AAA",29,105,0.402985074,2.846153846,0.275362318,0.536231884,0.188405797,0.153846153,0.153846153,0.31884058,0.36231884,0.31884058,0.1025,149,251,400,"19802"
"Chuckie Robinson","LAD","AAA",30,317,0.341584158,1.614035087,0.273170731,0.448780487,0.27804878,0.280701754,0.087719298,0.42307692,0.24519231,0.33173077,0.13201581,440,825,1265,"19824"
"Rene Pinto","ARI","AAA",28,225,0.346456692,0.907407407,0.231343283,0.365671641,0.402985074,0.129629629,0.203703703,0.44202899,0.3115942,0.24637681,0.16647919,314,575,889,"19859"
"Drew Ellis","SFG","AAA",29,186,0.247524752,0.68,0.243243243,0.306306306,0.45045045,0.3,0.2,0.3963964,0.27927928,0.32432432,0.11658031,312,460,772,"19873"
"Pavin Smith","ARI","AAA",29,17,0.444444444,1,0.333333333,0.333333333,0.333333333,0.333333333,0,0.66666667,0,0.33333333,0.10666667,27,48,75,"19892"
"Cristian Pache","ARI","AAA",26,288,0.345454545,1.58,0.22754491,0.473053892,0.299401197,0.28,0.1,0.47674419,0.25581395,0.26744186,0.11401218,439,710,1149,"19948"
"Carter Kieboom","LAA","AAA",27,402,0.37979094,1.675,0.267123287,0.458904109,0.273972602,0.275,0.1125,0.46959459,0.26013514,0.27027027,0.12300532,541,963,1504,"19958"
"Taylor Trammell","HOU","AAA",27,47,0.2,0.388888888,0.242424242,0.212121212,0.545454545,0.277777777,0.166666666,0.24242424,0.27272727,0.48484848,0.09039548,80,97,177,"19960"
"Eguy Rosario","SDP","AAA",25,110,0.246575342,1.23076923,0.194444444,0.444444444,0.361111111,0.192307692,0.038461538,0.48648649,0.31081081,0.2027027,0.16666667,166,266,432,"19964"
"Bryce Johnson","SDP","AAA",29,172,0.404040404,1.703703703,0.277227722,0.455445544,0.267326732,0.148148148,0.111111111,0.45283019,0.26415094,0.28301887,0.09635036,283,402,685,"20002"
"Keston Hiura","COL","AAA",28,445,0.34439834,0.899082568,0.206896551,0.375478927,0.417624521,0.183486238,0.19266055,0.39923954,0.29657795,0.30418251,0.14940577,674,1093,1767,"20003"
"Miles Mastrobuoni","SEA","AAA",29,142,0.336734693,1.73076923,0.282828282,0.454545454,0.262626262,0.153846153,0.038461538,0.31313131,0.25252525,0.43434343,0.04204753,227,320,547,"20017"
"Alan Trejo","TEX","AAA",29,381,0.311203319,0.767857142,0.217391304,0.339920948,0.442687747,0.169642857,0.125,0.44357977,0.26070039,0.29571984,0.13550489,539,996,1535,"20056"
"Ben Bowden","OAK","AAA",30,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,"20198"
"Ben Rortvedt","LAD","AAA",27,64,0.268292682,1.384615384,0.279069767,0.418604651,0.302325581,0.076923076,0.153846153,0.3255814,0.18604651,0.48837209,0.11570248,87,155,242,"20287"
"Jake Meyers","HOU","AAA",29,23,0.25,3.5,0.4375,0.4375,0.125,0,0,0.6875,0.125,0.1875,0.04950495,42,59,101,"20308"
"CJ Alexander","OAK","AAA",28,413,0.3375,0.901960784,0.233201581,0.363636363,0.403162055,0.25490196,0.147058823,0.49803922,0.20784314,0.29411765,0.13537118,580,1023,1603,"20557"
"Logan Porter","SFG","AAA",29,286,0.270440251,1.632653061,0.198757763,0.496894409,0.304347826,0.102040816,0.122448979,0.45454545,0.24242424,0.3030303,0.08864028,503,659,1162,"20626"
"Rodolfo Duran","SDP","AAA",27,352,0.32051282,1.457142857,0.306451612,0.411290322,0.282258064,0.228571428,0.228571428,0.42352941,0.2745098,0.30196078,0.09689922,450,840,1290,"20958"
"Oscar Gonzalez","SDP","AAA",27,57,0.371428571,1.909090909,0.2,0.525,0.275,0.181818181,0.454545454,0.4,0.225,0.375,0.13080169,83,154,237,"20970"
"Leo Rivas","SEA","AAA",27,299,0.388535031,1.178571428,0.26060606,0.4,0.339393939,0.196428571,0.178571428,0.54385965,0.1871345,0.26900585,0.05834564,601,753,1354,"21009"
"Alejo Lopez","OAK","AAA",29,482,0.307246376,2.15,0.2716763,0.497109826,0.231213872,0.1375,0.0625,0.41076487,0.23796034,0.35127479,0.09254066,644,1139,1783,"21127"
"Sean Bouchard","COL","AAA",29,300,0.331034482,0.638888888,0.233766233,0.298701298,0.467532467,0.152777777,0.125,0.44155844,0.29220779,0.26623377,0.12652068,526,707,1233,"21270"
"Brandon Lockridge","SDP","AAA",28,99,0.338709677,2.2,0.25,0.515625,0.234375,0.066666666,0.133333333,0.45454545,0.1969697,0.34848485,0.07989691,162,226,388,"21496"
"Luken Baker","LAD","AAA",28,144,0.308641975,0.914285714,0.238636363,0.363636363,0.397727272,0.228571428,0.228571428,0.48314607,0.3258427,0.19101124,0.11163522,260,376,636,"21497"
"Connor Kaiser","ARI","AAA",28,273,0.324324324,0.965517241,0.245033112,0.370860927,0.38410596,0.206896551,0.103448275,0.425,0.3125,0.2625,0.12933458,416,651,1067,"21535"
"Cesar Salazar","HOU","AAA",29,186,0.236842105,1.113636363,0.211864406,0.415254237,0.372881355,0.204545454,0.113636363,0.52892562,0.19834711,0.27272727,0.09015257,292,429,721,"21587"
"Jake McCarthy","ARI","AAA",27,237,0.369942196,1.411764705,0.276470588,0.423529411,0.3,0.235294117,0.019607843,0.44827586,0.1954023,0.35632184,0.07894737,322,514,836,"21622"
"Jeremy Pena","HOU","AAA",27,8,0,1,0.5,0.25,0.25,0,1,0.5,0.25,0.25,0.20833333,9,15,24,"21636"
"Sebastian Rivero","LAA","AAA",26,254,0.290502793,0.985074626,0.277173913,0.358695652,0.364130434,0.208955223,0.134328358,0.49206349,0.21164021,0.2962963,0.12385321,258,614,872,"21735"
"Esteury Ruiz","OAK","AAA",26,494,0.355048859,1.448979591,0.240506329,0.449367088,0.310126582,0.163265306,0.163265306,0.45398773,0.2607362,0.28527607,0.09706775,771,1207,1978,"21780"
"Carlos Cortes","OAK","AAA",28,314,0.333333333,1.214285714,0.304932735,0.381165919,0.313901345,0.185714285,0.242857142,0.44843049,0.24215247,0.30941704,0.08257638,498,713,1211,"21842"
"Jerar Encarnacion","SFG","AAA",27,98,0.358490566,1.8125,0.196428571,0.517857142,0.285714285,0.125,0.25,0.31578947,0.26315789,0.42105263,0.13541667,142,242,384,"21871"
"Sam Huff","SFG","AAA",27,103,0.283018867,1.055555555,0.288461538,0.365384615,0.346153846,0.111111111,0.111111111,0.41818182,0.29090909,0.29090909,0.16136919,156,253,409,"22209"
"Luis Campusano","SDP","AAA",26,475,0.370242214,1.564705882,0.282894736,0.4375,0.279605263,0.2,0.294117647,0.53184713,0.25159236,0.21656051,0.07923356,819,1112,1931,"22217"
"Mason McCoy","SDP","AAA",30,386,0.349557522,0.82,0.215517241,0.353448275,0.431034482,0.18,0.11,0.50833333,0.27083333,0.22083333,0.09908136,584,940,1524,"22232"
"Samad Taylor","SEA","AAA",26,657,0.349881796,1.53488372,0.243055555,0.458333333,0.298611111,0.209302325,0.131782945,0.44690265,0.23230088,0.32079646,0.08267864,1043,1630,2673,"22274"
"Jake Burger","TEX","AAA",29,40,0.419354838,1.09090909,0.323529411,0.352941176,0.323529411,0.363636363,0.272727272,0.44117647,0.29411765,0.26470588,0.09756098,50,73,123,"22275"
"Tyler Freeman","COL","AAA",26,16,0.2,0.75,0.3,0.3,0.4,0.75,0,0.2,0.2,0.6,0.03571429,22,34,56,"22532"
"Tirso Ornelas","SDP","AAA",25,371,0.333333333,1.571428571,0.223529411,0.474509803,0.301960784,0.246753246,0.129870129,0.47859922,0.22568093,0.29571984,0.08108108,589,854,1443,"22566"
"Gabriel Moreno","ARI","AAA",25,23,0.461538461,0.833333333,0.266666666,0.333333333,0.4,0.166666666,0.333333333,0.33333333,0.26666667,0.4,0.1097561,29,53,82,"22664"
"Gustavo Campero","LAA","AAA",27,164,0.360655737,1.647058823,0.262295081,0.459016393,0.278688524,0.205882352,0.058823529,0.496,0.24,0.264,0.09197324,229,369,598,"22707"
"Steward Berroa","LAD","AAA",26,119,0.402597402,2.055555555,0.276315789,0.486842105,0.236842105,0.166666666,0.055555555,0.50632911,0.24050633,0.25316456,0.08902692,201,282,483,"22766"
"Ryan Noda","LAA","AAA",29,154,0.224137931,0.96,0.196721311,0.393442622,0.409836065,0.2,0.16,0.48387097,0.29032258,0.22580645,0.14803625,300,362,662,"23312"
"Hunter Feduccia","LAD","AAA",28,333,0.355,1.75,0.256038647,0.473429951,0.2705314,0.125,0.160714285,0.4354067,0.21052632,0.35406699,0.08134328,559,781,1340,"23372"
"Ezequiel Duran","TEX","AAA",26,59,0.394736842,1.307692307,0.268292682,0.414634146,0.31707317,0.307692307,0.307692307,0.4047619,0.21428571,0.38095238,0.12552301,84,155,239,"23733"
"Blaze Alexander","ARI","AAA",26,241,0.364341085,1.939393939,0.265151515,0.484848484,0.25,0.151515151,0.242424242,0.43478261,0.18115942,0.38405797,0.1314459,414,575,989,"23789"
"Jorge Barrosa","ARI","AAA",24,456,0.369491525,1.671052631,0.318791946,0.426174496,0.255033557,0.302631578,0.092105263,0.49346405,0.23856209,0.26797386,0.0954719,671,1162,1833,"23968"
"Osleivis Basabe","SFG","AAA",24,477,0.27761194,1.527777777,0.213256484,0.475504322,0.311239193,0.185185185,0.129629629,0.44034091,0.28409091,0.27556818,0.09316038,558,1138,1696,"23985"
"Ezequiel Tovar","COL","AAA",23,46,0.205882352,0.866666666,0.176470588,0.382352941,0.44117647,0.066666666,0,0.39393939,0.33333333,0.27272727,0.16384181,58,119,177,"24064"
"Max Schuemann","OAK","AAA",28,25,0.466666666,1.666666666,0.5,0.3125,0.1875,0,0.333333333,0.5,0.3125,0.1875,0.08695652,40,52,92,"24488"
"Jonathan Ornelas","TEX","AAA",25,121,0.28169014,3.071428571,0.173913043,0.623188405,0.20289855,0.142857142,0,0.41428571,0.27142857,0.31428571,0.10580913,205,277,482,"24597"
"Michael Helman","TEX","AAA",29,238,0.272727272,0.815789473,0.178571428,0.369047619,0.452380952,0.381578947,0.105263157,0.51149425,0.27011494,0.2183908,0.11594203,283,545,828,"24605"
"Willie MacIver","OAK","AAA",28,235,0.427672955,1.897435897,0.306748466,0.45398773,0.239263803,0.153846153,0.179487179,0.40963855,0.25903614,0.3313253,0.1179302,287,544,831,"24641"
"Owen Miller","COL","AAA",28,441,0.303405572,1.225225225,0.253776435,0.410876132,0.335347432,0.189189189,0.099099099,0.41017964,0.26347305,0.32634731,0.07753358,559,1079,1638,"24655"
"Bryan Lavastida","OAK","AAA",26,199,0.348484848,1.488372093,0.207407407,0.474074074,0.318518518,0.116279069,0.116279069,0.42335766,0.28467153,0.2919708,0.09765625,291,477,768,"24765"
"James Outman","LAD","AAA",28,333,0.369047619,0.805194805,0.256684491,0.331550802,0.411764705,0.103896103,0.259740259,0.44919786,0.29946524,0.2513369,0.15059347,537,811,1348,"24770"
"David Villar","SFG","AAA",28,66,0.454545454,0.94117647,0.25,0.363636363,0.386363636,0.176470588,0.058823529,0.4,0.28888889,0.31111111,0.08812261,107,154,261,"24782"
"Justin Dean","LAD","AAA",28,347,0.379629629,2.23076923,0.229357798,0.532110091,0.23853211,0.096153846,0.115384615,0.33936652,0.29864253,0.36199095,0.09481481,527,823,1350,"25005"
"Drew Avans","OAK","AAA",29,222,0.369426751,2.210526315,0.232704402,0.528301886,0.23899371,0.131578947,0.105263157,0.2484472,0.27329193,0.47826087,0.06134259,338,526,864,"25183"
"Austin Shenton","SEA","AAA",27,352,0.258883248,0.738636363,0.264423076,0.3125,0.423076923,0.204545454,0.159090909,0.48815166,0.2464455,0.26540284,0.13391557,538,836,1374,"25425"
"Cade Marlowe","SEA","AAA",28,182,0.4,0.461538461,0.333333333,0.210526315,0.45614035,0.115384615,0.076923076,0.42982456,0.25438596,0.31578947,0.1430575,273,440,713,"25505"
"Aaron Schunk","COL","AAA",27,363,0.333333333,1.111111111,0.260700389,0.389105058,0.350194552,0.177777777,0.111111111,0.43181818,0.27272727,0.29545455,0.11624326,434,865,1299,"25524"
"Marco Luciano","SFG","AAA",23,555,0.276363636,1.069565217,0.18771331,0.419795221,0.392491467,0.191304347,0.2,0.42760943,0.20875421,0.36363636,0.14623838,999,1367,2366,"25616"
"Cody Freeman","TEX","AAA",24,426,0.328358208,1.424778761,0.212643678,0.462643678,0.324712643,0.238938053,0.168141592,0.46760563,0.25633803,0.27605634,0.044703,583,1050,1633,"25629"
"Grant McCray","SFG","AAA",24,510,0.322147651,1.580645161,0.225806451,0.474193548,0.3,0.118279569,0.161290322,0.39490446,0.29936306,0.30573248,0.13984045,828,1303,2131,"25690"
"Dustin Harris","TEX","AAA",25,425,0.329861111,0.956896551,0.238255033,0.372483221,0.389261744,0.181034482,0.094827586,0.43812709,0.2541806,0.30769231,0.09255898,618,1035,1653,"25705"
"Blaine Crim","TEX","AAA",28,492,0.310344827,1.13559322,0.245508982,0.401197604,0.353293413,0.237288135,0.177966101,0.40588235,0.25,0.34411765,0.09235505,772,1177,1949,"25714"
"Grae Kessinger","ARI","AAA",27,47,0.363636363,3,0.272727272,0.545454545,0.181818181,0.5,0,0.45454545,0.27272727,0.27272727,0.09547739,80,119,199,"25813"
"Shea Langeliers","OAK","AAA",27,13,0.583333333,2,0.5,0.333333333,0.166666666,0,0.5,0.61538462,0.30769231,0.07692308,0.06451613,8,23,31,"25816"
"Luis Contreras","HOU","AAA",29,0,0,,,,,,,,,,,,,,"25839"
"Logan Davidson","HOU","AAA",27,423,0.350230414,1.52173913,0.223214285,0.46875,0.308035714,0.231884057,0.144927536,0.46902655,0.23893805,0.2920354,0.125,765,1011,1776,"25844"
"Michael Toglia","COL","AAA",26,177,0.405940594,1.352941176,0.285714285,0.410714285,0.303571428,0.205882352,0.323529411,0.51785714,0.27678571,0.20535714,0.12518195,262,425,687,"25845"
"Matthew Lugo","LAA","AAA",24,462,0.356363636,1.620253164,0.27112676,0.450704225,0.278169014,0.202531645,0.164556962,0.46666667,0.25263158,0.28070175,0.14503817,621,1213,1834,"25980"
"Anthony Maldonado","OAK","AAA",27,0,0,,,,,,,,,,,,,,"26034"
"Tristin English","ARI","AAA",28,417,0.35576923,1.455445544,0.222570532,0.460815047,0.31661442,0.198019801,0.138613861,0.39570552,0.28527607,0.3190184,0.1260218,439,1029,1468,"26148"
"Tyler Fitzgerald","SFG","AAA",27,237,0.317241379,1.058823529,0.295302013,0.362416107,0.342281879,0.215686274,0.117647058,0.45033113,0.27152318,0.2781457,0.141339,354,587,941,"26208"
"Darell Hernaiz","OAK","AAA",23,445,0.340298507,1.644444444,0.28313253,0.445783132,0.271084337,0.244444444,0.044444444,0.42228739,0.228739,0.34897361,0.0782767,637,1011,1648,"26224"
"Kenedy Corona","HOU","AAA",25,433,0.280442804,1.675675675,0.26394052,0.460966542,0.275092936,0.256756756,0.094594594,0.4664311,0.23321555,0.30035336,0.1120892,637,1067,1704,"26244"
"Josh Jung","TEX","AAA",27,40,0.206896551,0.6,0.2,0.3,0.5,0.2,0.133333333,0.35483871,0.25806452,0.38709677,0.10810811,45,103,148,"26299"
"JJ Bleday","OAK","AAA",27,132,0.404494382,1.448275862,0.236559139,0.451612903,0.311827956,0.206896551,0.206896551,0.53684211,0.27368421,0.18947368,0.10995851,181,301,482,"26368"
"Kyren Paris","LAA","AAA",23,137,0.275362318,1.307692307,0.178082191,0.465753424,0.356164383,0.23076923,0.23076923,0.39473684,0.27631579,0.32894737,0.14391144,224,318,542,"26420"
